[00:00:06.476 --> 00:00:06.556]  1-800-340-7091.
[01:58:23.587 --> 01:58:24.608]  Hi, this is Ted Anderson.
[01:58:24.628 --> 01:58:26.448]  Did you miss your favorite shows on GCN today?
[01:58:26.789 --> 01:58:34.352]  Thanks to the continued support of our listeners, subscribers, and sponsors, we are proud to bring the GCN audience a new and exciting way to listen called On Demand.
[01:58:34.812 --> 01:58:40.475]  Available on GCNlive.com, On Demand plays each show continuously until the next time the show goes live.
[01:58:40.835 --> 01:58:41.676]  It's simple to use.
[01:58:41.956 --> 01:58:46.118]  Just go to GCNlive.com, click on the On Demand button, and find your favorite shows.
[01:58:46.658 --> 01:58:47.519]  Don't get discouraged.
[01:58:47.639 --> 01:58:48.879]  Get On Demand, free!
[01:58:49.320 --> 01:58:52.161]  Thanks again to the listeners at GCNlive.com.
[01:58:53.061 --> 01:59:02.327]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[01:59:02.387 --> 01:59:03.128]  This capitalism?
[01:59:03.188 --> 01:59:09.332]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[01:59:09.452 --> 01:59:10.233]  Hi, Ted Anderson.
[01:59:10.253 --> 01:59:13.355]  I'm placing a free silver dollar in a book that explains our monetary system.
[01:59:13.415 --> 01:59:14.335]  Call for your copy 800-686-2237.
[01:59:14.355 --> 01:59:15.396]  It's time to understand the system.
[01:59:15.556 --> 01:59:16.016]  Call 800-686-2237.
[01:59:16.056 --> 01:59:16.337]  That's 800-686-2237.
[01:59:23.782 --> 01:59:25.643]  Heart disease is on the rise.
[01:59:25.763 --> 01:59:32.469]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[01:59:32.730 --> 01:59:40.897]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:59:41.137 --> 01:59:46.862]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[01:59:47.022 --> 01:59:48.804]  My blood pressure has normalized.
[01:59:48.865 --> 01:59:51.028]  My diabetes has totally improved.
[01:59:51.048 --> 01:59:55.414]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[01:59:55.574 --> 01:59:57.697]  I recommend Heart and Body Extract to everyone.
[01:59:57.777 --> 02:00:00.000]  Anybody over 40 in a North American co...
