[00:00:00.149 --> 00:00:00.930]  We're good to go.
[01:05:43.585 --> 01:05:47.286]  You watch the kid shows on TV, it's all about being spies and spy kids.
[01:05:47.946 --> 01:05:52.787]  Massive total conditioning everywhere, ladies and gentlemen, as they convert us to this.
[01:05:52.827 --> 01:05:57.108]  And then the New York Times reports, oh, isn't it great the little girls tell their mom not to take a bath.
[01:05:57.388 --> 01:05:58.928]  They tell their mom not to eat as much food.
[01:05:58.968 --> 01:05:59.709]  She's overweight.
[01:05:59.949 --> 01:06:01.409]  Her carbon footprint's too big.
[01:06:01.629 --> 01:06:05.470]  And then parents email me and call me and go, yeah, my kid came home and said, turn the sink off.
[01:06:05.490 --> 01:06:06.370]  You're using too much water.
[01:06:06.730 --> 01:06:07.811]  Our light bulbs are wrong.
[01:06:08.131 --> 01:06:17.039]  Sounds reasonable reason to have them be little spies of the states to these environmental parents, but then it can quickly be converted over into, what does mommy drink?
[01:06:17.079 --> 01:06:17.940]  What does mommy smoke?
[01:06:18.180 --> 01:06:19.061]  What does mommy say?
[01:06:19.101 --> 01:06:19.781]  What does mommy do?
[01:06:19.841 --> 01:06:21.503]  And now, that's happening!
[01:06:22.063 --> 01:06:29.870]  So, when you see this, these guys are being trained to take on vets, trained to take on gun owners, trained to take on the American people, and in Kurt Nimmo's article,
[01:06:31.235 --> 01:06:31.955]  Excellent article.
[01:06:33.076 --> 01:06:35.496]  AmeriCorps' paramilitary propaganda ad.
[01:06:36.136 --> 01:06:46.999]  In this story, he details, with links to the Homeland Defense Pentagon link, where they admit this is their main function as homeland surveillance and intelligence.
[01:06:47.019 --> 01:06:49.500]  Well, what did Obama say in that speech?
[01:06:49.540 --> 01:06:50.340]  In fact, pull that up.
[01:06:51.460 --> 01:06:53.721]  It's in the Obama Deception.
[01:06:53.741 --> 01:06:54.761]  That's why the film's so important.
[01:06:57.122 --> 01:06:58.582]  I just want to go over all this right now.
[01:06:59.463 --> 01:07:07.645]  If you go to it, you know, he says we needed a civilian intelligence agency just as big and strong as the military.
[01:07:07.745 --> 01:07:08.846]  Well, that's a million strong.
[01:07:09.126 --> 01:07:10.966]  Then I got corrected a few weeks ago in the L.A.
[01:07:10.986 --> 01:07:11.386]  Times.
[01:07:11.426 --> 01:07:14.047]  The Congresswoman said, no, we want seven million.
[01:07:14.907 --> 01:07:15.388]  Seven.
[01:07:15.568 --> 01:07:16.728]  See, people think I exaggerate.
[01:07:16.768 --> 01:07:18.088]  I said one million because he said that.
[01:07:18.549 --> 01:07:19.389]  Seven million.
[01:07:20.309 --> 01:07:39.817]  And Kurt details in this article, AmeriCorps' paramilitary propaganda ad, also the Daily Newscaster detailed it, how this is to work with police departments, public safety grants, the war against terrorism on the home front, and they give them the training manuals that say, conservatives, gun owners, people that make frequent references to the U.S.
[01:07:39.838 --> 01:07:40.498]  Constitution.
[01:07:41.434 --> 01:07:43.795]  They need eyes and ears to do it.
[01:07:43.995 --> 01:07:51.159]  Yeah, let's go ahead and play Obama what he's saying they will be used for as they do military drills on TV.
[01:07:51.219 --> 01:07:51.659]  Here it is.
[01:07:51.979 --> 01:07:59.103]  We cannot continue to rely only on our military in order to achieve the national security objectives that we've set.
[01:07:59.903 --> 01:08:06.947]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[01:08:08.385 --> 01:08:09.025]  Okay, that's enough.
[01:08:09.846 --> 01:08:12.547]  Now, let me go ahead and get into the other things that are happening.
[01:08:12.567 --> 01:08:13.527]  The text of H.R.
[01:08:13.547 --> 01:08:26.572]  1966, the Cyberbullying Act, racing through the House, openly states, word for word, that if you hurt someone's feelings, they sign an affidavit, federal felony, five years in prison, massive fines.
[01:08:26.612 --> 01:08:27.613]  You can go read it for yourself.
[01:08:28.173 --> 01:08:29.934]  Okay, then they have other bills introduced.
[01:08:30.174 --> 01:08:33.915]  This just came out this Sunday, BrokenInfoWars.com.
[01:08:34.315 --> 01:08:36.696]  We have a link to the No Fly, No Buy Act, H.R. 2401.
[01:08:39.909 --> 01:08:51.677]  Where they state openly to everyone that no judge, no jury, no arrest, no why you're on the list, just you're not allowed to buy guns and SWAT teams are coming to take them.
[01:08:53.279 --> 01:08:55.420]  Ladies and gentlemen, my dad's been on a no-fly list.
[01:08:57.161 --> 01:08:58.322]  And they say, no way to get off.
[01:08:58.362 --> 01:09:01.805]  You can write a letter here to some secret agency, we feel like you might get off of it.
[01:09:02.165 --> 01:09:03.726]  Because, you know, his name's very common.
[01:09:05.908 --> 01:09:08.249]  Airport secures bars,
[01:09:09.472 --> 01:09:10.273]  All or does it?
[01:09:11.574 --> 01:09:13.536]  And he just brought an article about the body scanners.
[01:09:14.517 --> 01:09:19.122]  I've got other crazy articles about patents for exploding cyanide chips I didn't get to last week.
[01:09:19.522 --> 01:09:24.127]  Where they want to put exploding cyanide chips in you and if you're not good, they hit a radio frequency and it kills you.
[01:09:24.507 --> 01:09:25.988]  This is what governments are pushing.
[01:09:26.529 --> 01:09:27.410]  By the way, that's AP.
[01:09:27.430 --> 01:09:30.232]  And they're just like, oh, what's wrong with your cyanide chip?
[01:09:30.252 --> 01:09:31.153]  You're not with Al-Qaeda.
[01:09:31.934 --> 01:09:32.595]  I mean, my God!
[01:09:32.615 --> 01:09:40.408]  There was that famous case in 2012 when the Al-Qaeda tried to hit this or that because they had exploding cyanide chips that saved the children.
[01:09:40.888 --> 01:09:43.152]  You're not for killing children, are you?
[01:09:45.095 --> 01:09:47.018]  Remember Homeland Security saying they want us to all wear...
[01:09:47.719 --> 01:09:49.401]  Taser bracelets when we get on planes?
[01:09:49.621 --> 01:09:51.082]  In fact, pull that up for folks!
[01:09:51.403 --> 01:09:57.308]  And then Homeland Security came on and said, yes, we're looking at making you wear taser bracelets right out of the running, man!
[01:09:57.969 --> 01:10:00.031]  Next, it's an exploding necklace around your neck.
[01:10:00.451 --> 01:10:05.356]  I mean, folks, it's so over the top, the public doesn't... They've introduced bills.
[01:10:06.216 --> 01:10:06.677]  Look at this one.
[01:10:06.917 --> 01:10:09.059]  Billing Congress would ban gun ownership at will.
[01:10:09.099 --> 01:10:10.020]  I'm going to cover that next.
[01:10:10.340 --> 01:10:11.441]  But first, Aaron Dykes.
[01:10:12.355 --> 01:10:14.603]  Did more research this week, and you ought to do a blurb about this.
[01:10:14.924 --> 01:10:17.092]  He tends to do the research and so busy he never gets the articles.
[01:10:18.208 --> 01:10:25.753]  David Gergen is bipartisan, big Republicans, Trilateral Commission is involved with this city year division of Secure Corp.
[01:10:26.414 --> 01:10:30.076]  They hand out private grants so the fat cats make the money, but it's under federal control.
[01:10:30.376 --> 01:10:32.898]  This is the new fascistic model they call socialism.
[01:10:33.458 --> 01:10:37.541]  They mix in their recruitment videos with Mahatma Gandhi, who would fight against that.
[01:10:37.941 --> 01:10:41.243]  Not squads of tattletales in government uniforms.
[01:10:42.484 --> 01:10:46.347]  And so you're here to give us the inside scoop on this one division
[01:10:48.119 --> 01:10:50.761]  You know, they've got at least ten divisions of these people.
[01:10:50.861 --> 01:10:56.645]  They're going to have the elderly, you know, the Senior Corps, the EnviroCorps, the Green Corps, the Security Corps.
[01:10:57.345 --> 01:10:58.106]  That's what this is.
[01:10:58.526 --> 01:10:59.627]  It just goes on and on.
[01:10:59.647 --> 01:11:07.452]  The Infrastructure Corps, that's InfraGard with the 56,000 executives with license to kill their employees during emergencies.
[01:11:07.472 --> 01:11:08.713]  007 Power.
[01:11:08.933 --> 01:11:13.315]  I mean, Preachers, you know, the Clergy Response Team Corps.
[01:11:13.616 --> 01:11:14.696]  And it's all bipartisan.
[01:11:15.057 --> 01:11:16.498]  So, Aaron Dykes led us
[01:11:17.758 --> 01:11:20.161]  A breakdown of the research you've done just on this one division.
[01:11:20.821 --> 01:11:22.023]  Yeah, I mean, it's just amazing.
[01:11:22.063 --> 01:11:31.171]  I think you probably remember around the time Obama deception was coming out, a lot of people were like, oh, is there really going to be some civilian national force service?
[01:11:31.231 --> 01:11:35.476]  And then it was all announced by the White House and all announced by the last two White Houses.
[01:11:35.536 --> 01:11:37.738]  And then they just people still live in denial.
[01:11:38.038 --> 01:11:41.181]  Yeah, people tried to deny it, and then Rahm Emanuel has a book on it.
[01:11:41.521 --> 01:11:42.422]  He's on TV about it.
[01:11:42.502 --> 01:11:45.764]  He gave like 20 speeches, C-SPAN, everywhere.
[01:11:45.784 --> 01:11:48.647]  Yeah, it turns out Brzezinski wrote about it in his book.
[01:11:49.127 --> 01:12:02.939]  And now David Gergen, back in 2007, helped launch America Forward, which is a collective of all these organizations, including City Year and also Teachers.
[01:12:03.419 --> 01:12:06.442]  There's literally some 60-plus organizations.
[01:12:07.302 --> 01:12:08.782]  And he's just launched all of them.
[01:12:09.082 --> 01:12:14.723]  And by the way, if you nexus it in, last week, 50 plus top academics and NGOs came out and called for world government.
[01:12:15.303 --> 01:12:16.424]  It's all the same groups.
[01:12:17.024 --> 01:12:20.544]  And they all get government money to come in and take over your cities and counties.
[01:12:20.844 --> 01:12:24.585]  We had that British guy on about a month ago about the group over there doing the same thing.
[01:12:24.945 --> 01:12:26.265]  This is how they're taking over.
[01:12:26.285 --> 01:12:30.746]  And then they tell all the other churches, join us, we'll give you federal money to put out our propaganda.
[01:12:30.966 --> 01:12:34.847]  But if you don't join us, we're going to come and arrest you for tax evasion.
[01:12:35.327 --> 01:12:37.011]  I mean, this is tyranny, man!
[01:12:37.071 --> 01:12:37.753]  This is happening!
[01:12:38.325 --> 01:12:43.188]  Yeah, and who would figure the presidential advisor to what, four or five presidents in a row?
[01:12:44.909 --> 01:12:48.392]  He's on the board for City Year and all these other organizations.
[01:12:48.912 --> 01:12:51.474]  Here's the list of all the organizations he started.
[01:12:51.494 --> 01:12:54.996]  It's literally, this is the longer list, this is the shorter list.
[01:12:55.376 --> 01:12:57.618]  Colin Powell started one of these organizations.
[01:12:57.858 --> 01:12:58.959]  This is how they're going to rule.
[01:12:59.119 --> 01:13:04.803]  Every city, every county has its government funded, federally, internationally funded NGO.
[01:13:05.183 --> 01:13:07.484]  They only have standing at the UN or Congress.
[01:13:08.585 --> 01:13:09.966]  And they've got unlimited capital.
[01:13:10.206 --> 01:13:11.227]  They're moving against us.
[01:13:11.688 --> 01:13:12.088]  And you're right.
[01:13:12.108 --> 01:13:18.232]  Listen, you can go to an event and protest the North American Union or the SPP taking over the highways, which they claim we've beat, but they're still going ahead with it.
[01:13:18.573 --> 01:13:22.496]  And these people will walk up to you and start bumping you and start getting in your face and laughing.
[01:13:22.896 --> 01:13:29.521]  Imagine being scum for just 20 bucks an hour, 15 bucks an hour, who goes out and tries to destroy freedom.
[01:13:30.282 --> 01:13:31.043]  That's terrible.
[01:13:31.063 --> 01:13:31.844]  That's the other sick part.
[01:13:31.864 --> 01:13:33.265]  They call it National Compulsory Service.
[01:13:33.285 --> 01:13:39.052]  They're going to make school kids and graduates do this, but they say, oh, it's not slavery because we pay you.
[01:13:39.232 --> 01:13:41.415]  Well, they pay you when they draft you in the Army.
[01:13:41.435 --> 01:13:43.517]  Yeah, that's actually what Gergen says.
[01:13:43.557 --> 01:13:45.579]  He said that's also paid volunteerism.
[01:13:45.940 --> 01:13:47.502]  What's wrong with paid volunteerism?
[01:13:47.582 --> 01:13:48.743]  It's not volunteerism.
