[00:00:06.147 --> 00:00:09.910]  Infowars.com is tomorrow's news.
[01:16:57.286 --> 01:16:58.486]  They're at Project Veritas.
[01:16:58.886 --> 01:17:03.229]  Well, Alex, I mean, this is one of the greatest censorship stories in modern times.
[01:17:03.329 --> 01:17:08.653]  I mean, the things these people are saying on this video, I think this is certainly the biggest thing we have ever done.
[01:17:08.673 --> 01:17:11.235]  These are the most powerful people in the world.
[01:17:11.275 --> 01:17:13.276]  There you have it on the screen in front of you.
[01:17:13.837 --> 01:17:15.358]  Our strategy is to shadow ban.
[01:17:15.398 --> 01:17:16.859]  Now, your viewers might know what this is.
[01:17:17.538 --> 01:17:22.680]  But really what they're saying is that when you tweet or Facebook something, you think it's going to your users.
[01:17:23.140 --> 01:17:33.563]  What these companies are doing, and these engineers are on video describing, is how they make you think that your information is going to your users, but the people on the timeline don't see the information.
[01:17:33.583 --> 01:17:34.564]  That's what a shadow ban is.
[01:17:34.604 --> 01:17:37.945]  And they talk about how they specifically targeted, and this is their words, not mine,
[01:17:38.545 --> 01:17:48.313]  Rednecks, conservatives who tweet about the flag, and they create algorithms where if you mention these things that correlate with certain ideas, they ban you.
[01:17:48.453 --> 01:17:51.175]  And they call it S-H-I-T-T-Y people.
[01:17:51.535 --> 01:17:54.758]  This is what the policy executives, these are not low-level employees.
[01:17:55.238 --> 01:17:56.599]  These are executives at Twitter.
[01:17:56.979 --> 01:18:02.183]  Steven Pierre, a Twitter engineer, says we want to, quote, ban a way of talking.
[01:18:02.644 --> 01:18:06.327]  I hope you play some of these clips for your audience, because this is truly extraordinary.
[01:18:06.347 --> 01:18:07.948]  They say they want to downrank
[01:18:09.729 --> 01:18:13.411]  S-H-I-T-T-Y people to not show up.
[01:18:13.471 --> 01:18:15.052]  We're working on that right now.
[01:18:15.092 --> 01:18:28.238]  So they're describing the products and there's Singh, who's on the direct messaging team, talking about how they use algorithms to target Julian Assange, target conservatives, and to ban a way of talking.
[01:18:28.399 --> 01:18:30.860]  Alex, Twitter bills itself as the public square.
[01:18:31.460 --> 01:18:38.683]  And what your audience needs to understand is if they take away our rights to share our ideas on these platforms, where are we going to go?
[01:18:38.803 --> 01:18:40.883]  I mean, most people don't have the power to create their own website.
[01:18:40.943 --> 01:18:51.387]  I know these are private companies, and we may not want the government to intervene, but unless the CEO of Twitter makes their algorithms public so the users know what they're doing, the government didn't have a choice but to intervene.
[01:18:51.507 --> 01:18:53.608]  I mean, this is scary stuff!
[01:18:54.148 --> 01:19:02.314]  And don't take my word for it, they're on tape saying their whole MO is to quote, ban a way of talking.
[01:19:02.835 --> 01:19:07.538]  This is the greatest censorship story of modern times.
[01:19:07.578 --> 01:19:11.321]  And unlike the mainstream media Alex, we don't just anonymously quote sources.
[01:19:11.521 --> 01:19:12.942]  We have these people dead to rights.
[01:19:12.982 --> 01:19:13.643]  How do we do it?
[01:19:13.943 --> 01:19:15.064]  We spend a year
[01:19:15.784 --> 01:19:17.365]  A year undercover.
[01:19:17.465 --> 01:19:23.248]  Now we've got a story on Infowars.com, I don't know if you know about this, but Twitter has been caught now censoring your exposure.
[01:19:23.388 --> 01:19:23.768]  How is that?
[01:19:23.848 --> 01:19:24.868]  I didn't see that one.
[01:19:25.068 --> 01:19:26.149]  Are they muting me?
[01:19:26.249 --> 01:19:27.770]  Are they shadowbanning my stuff now?
[01:19:27.810 --> 01:19:31.991]  Yes, with O'Keefe's suspension, Twitter confirms authenticity of Project Veritas videos.
[01:19:32.011 --> 01:19:39.795]  Twitter unblocked James O'Keefe's account after suffering massive backlash for challenging the Project Veritas founder as his expose day on Twitter political censorship went viral.
[01:19:39.955 --> 01:19:42.858]  This is trending on Twitter, Alex, believe it or not, isn't that ironic?
[01:19:43.359 --> 01:19:51.548]  Shadowban, hashtag shadowban, is trending on Twitter from my, looking at my phone here, and everyone is tweeting at the CEO of Twitter.
[01:19:51.728 --> 01:19:52.609]  This is big stuff!
[01:19:57.054 --> 01:19:59.697]  You're listening to the Alex Jones Show.
[01:20:12.116 --> 01:20:18.739]  We pledge allegiance to Comrade Putin and his great minion Donald J. Trump to make America great again.
[01:20:19.079 --> 01:20:25.501]  We pledge this plan to destroy the Americans, to save their economy, and their people, and their border, and their military.
[01:20:25.761 --> 01:20:26.622]  Hail Putin!
[01:20:26.822 --> 01:20:27.622]  Hail Russia!
[01:20:27.802 --> 01:20:28.962]  We will never surrender!
[01:20:31.503 --> 01:20:32.584]  Yes!
[01:20:33.724 --> 01:20:34.004]  Yes!
[01:20:34.104 --> 01:20:35.605]  That is the KGB plan!
[01:20:36.325 --> 01:20:36.825]  Ha-ha-ha!
[01:20:36.865 --> 01:20:37.786]  Well done, comrades!
[01:20:37.866 --> 01:20:39.967]  We're selling America!
[01:20:46.297 --> 01:20:46.897]  There you go!
[01:20:46.917 --> 01:21:05.263]  The total proof that we're all Russian agents that have exploded the stock market, increased the pay of the troops, doubled the amount of VA visits, the lowest black unemployment ever recorded, the biggest startups and factories since World War II, all because they're taking the boot off our neck.
[01:21:07.504 --> 01:21:10.385]  And that's why the elite that had run this country in the ground are so angry.
[01:21:10.445 --> 01:21:13.746]  They are the criminal elite that had total control.
[01:21:14.633 --> 01:21:17.315]  We're going to go to Josh in Oregon, here in just a moment.
[01:21:17.355 --> 01:21:18.796]  Then we're going to go to Chris in Virginia and others.
[01:21:18.876 --> 01:21:19.597]  Boom, boom, boom.
[01:21:19.997 --> 01:21:29.524]  With your nominations, this is the People's Choice 2017, held on Wednesday, January 17, 2018, Fake News Awards.
[01:21:31.806 --> 01:21:37.370]  We're printing off all the nominations, printing off articles that substantiate your statements, putting them in a big stack.
[01:21:38.390 --> 01:21:38.971]  That's critical.
[01:21:39.711 --> 01:21:42.274]  To then, you guys can print those off and bring them to me, thank you.
[01:21:42.714 --> 01:21:55.686]  So then we can bring in all the nominations on the war room at 3 o'clock, go over them and decide who's going to win, and then guess how it's going to line up with President Trump that we're going to carry live and follow live.
[01:21:56.066 --> 01:21:59.769]  So if people want to watch the Fake News Awards, really upsets the globals when we do this.
[01:22:00.612 --> 01:22:02.674]  Tell folks, watch President Trump live here.
[01:22:02.974 --> 01:22:06.737]  Don't watch it filtered through the media, where they'll censor it or make stuff up or block it.
[01:22:07.197 --> 01:22:11.981]  See it, unedited, live today, 4 o'clock Central, Infowars.com, for its last show.
[01:22:12.762 --> 01:22:16.124]  And spread the articles that Kit Daniels posted with the same title.
[01:22:16.225 --> 01:22:19.687]  Okay, right now, I normally promote, promote, promote, but this is critical.
[01:22:19.928 --> 01:22:24.431]  This really upsets them, it really gets to them, and we're so close to destroying them completely.
[01:22:24.811 --> 01:22:27.674]  They're trying to destroy us with lies and censorship and corporate power.
[01:22:27.934 --> 01:22:29.055]  We're destroying them with the truth.
[01:22:30.649 --> 01:22:38.996]  Speaking of destroying them, the poster boy for what looks like a psychotic Humpty Dumpty, Brian Stelter is being nominated by Josh in Oregon.
[01:22:39.317 --> 01:22:40.478]  Josh, you're on the air!
[01:22:41.098 --> 01:22:45.802]  Tell us about your nomination for Fake News Kingpin in 2017.
[01:22:46.703 --> 01:22:56.912]  We keep hearing CNN from the listeners and you've nominated Brian... Piranha Face... Stelter!
[01:22:56.932 --> 01:22:57.713]  Go ahead.
[01:22:59.111 --> 01:23:00.412]  Absolutely, thank you, Alex.
[01:23:00.772 --> 01:23:04.613]  Yeah, so I think Brian Stetler, I think he may take the cake.
[01:23:04.833 --> 01:23:10.435]  I mean, there's a lot of contenders for the Fake News Award, but I think he might just take the cake.
[01:23:10.895 --> 01:23:20.699]  And the reason why is, during the campaign, he was one of the lead people pushing the idea that it was conspiracy theory if you questioned Hillary Clinton's health whatsoever.
[01:23:21.391 --> 01:23:30.019]  And then he is now the person leading the actual conspiracy theory saying that Donald Trump is indeed mentally unfit for office.
[01:23:30.539 --> 01:23:35.003]  Why do I hear, like, ice cream truck music and think of, like, white van when I look at him?
[01:23:37.966 --> 01:23:38.766]  Yeah, definitely.
[01:23:38.846 --> 01:23:40.628]  I bet he has a closet full of trench coats.
[01:23:40.788 --> 01:23:42.369]  I could almost guarantee you that.
[01:23:42.409 --> 01:23:46.073]  Well, I mean, look, he doesn't know how psychotic he looks in these photos.
[01:23:47.045 --> 01:23:51.430]  I mean, how would you post for a photo and then go, look, honey, this is a great glamour shot, we're gonna put this out, look.
[01:23:53.612 --> 01:23:54.773]  Hi, I'm Brian Stelter.
[01:23:54.793 --> 01:23:56.034]  Hi.
[01:23:56.755 --> 01:23:58.717]  Sorry, go ahead.
[01:23:58.737 --> 01:24:04.483]  Yeah, he has quite the psychotic disconnect in his eyes, for sure.
[01:24:04.563 --> 01:24:05.324]  I mean, it's just...
[01:24:06.002 --> 01:24:11.924]  It really is the look of these people though, and I truly think it is sort of a spirit that they channel.
[01:24:12.044 --> 01:24:14.265]  It is, it's the look of a traitor!
[01:24:14.826 --> 01:24:17.747]  It's a look of what the evil running this planet comes up with.
[01:24:17.767 --> 01:24:23.809]  Because let's face it, it's hard to get really strong, powerful men to be pieces of crap.
[01:24:24.089 --> 01:24:25.530]  You've got to trick them, you've got to manipulate them.
[01:24:25.570 --> 01:24:28.591]  But willing accomplices, they're always little sacks of garbage.
[01:24:30.245 --> 01:24:31.006]  Oh, absolutely.
[01:24:31.086 --> 01:24:32.847]  And I mean, there's historical context for this.
[01:24:32.907 --> 01:24:41.414]  I mean, we know that Hitler himself, he admitted, this is actual mainstream history, that after he got gassed in World War I, he had these crazy supernatural visions.
[01:24:41.434 --> 01:24:46.799]  He had hallucinations and was possessed by a spirit that showed him everything that was going to happen that only betrayed him at the end.
[01:24:46.859 --> 01:24:47.860]  Same thing with Charles Darwin.
[01:24:49.505 --> 01:24:50.986]  Yeah, oh yeah, absolutely.
[01:24:51.066 --> 01:24:53.767]  I mean, so yeah, there's definitely historical context for it.
[01:24:54.087 --> 01:24:58.389]  And I don't think Brian Settler's got a high-level demon like old Hitler did.
[01:24:58.409 --> 01:25:01.830]  I think he's probably got a lower-level little, you know, boner.
[01:25:02.010 --> 01:25:02.931]  Well, you can see that.
[01:25:02.991 --> 01:25:05.312]  I mean, he looks like a gremlin.
[01:25:05.332 --> 01:25:06.192]  He's not even a goblin.
[01:25:08.253 --> 01:25:09.333]  Wormtongue Grimer, for sure.
[01:25:11.331 --> 01:25:12.591]  All right, brother, God bless you.
[01:25:12.651 --> 01:25:29.615]  So, Brian Stelter, my gosh, that is, that is, you know, really, really, really hard not to say that he is right up there at the top of just the icon of disingenuous, narcissistic, blind arrogance, not realizing he shaves his head to look old.
[01:25:29.935 --> 01:25:30.235]  He's like 32.
[01:25:30.975 --> 01:25:36.636]  I mean, there's just nothing more fake about this condescending enemy of humanity.
[01:25:36.676 --> 01:25:39.617]  I mean, that's just, he would win the Enemy of Humanity Awards.
[01:25:40.563 --> 01:25:44.386]  I mean, if I was a Hollywood director, I know what I'd cast him for, though, every time.
[01:25:46.768 --> 01:25:48.749]  You hear the ice cream truck?
[01:25:49.570 --> 01:25:50.410]  Ice cream!
[01:25:50.891 --> 01:25:52.872]  Here comes the ice cream man!
[01:25:53.112 --> 01:25:54.093]  The ice cream man!
[01:25:54.353 --> 01:25:56.234]  If he can't, nobody can!
[01:25:56.595 --> 01:25:57.455]  Ice cream man!
[01:25:57.475 --> 01:25:58.496]  Brian Stelter!
[01:25:58.776 --> 01:25:59.257]  Ice cream!
[01:25:59.397 --> 01:25:59.797]  Ice cream!
[01:25:59.877 --> 01:26:00.838]  Candy and puppies!
[01:26:01.198 --> 01:26:02.039]  All so fun!
[01:26:02.339 --> 01:26:03.159]  Yeah, yeah, yeah!
[01:26:03.420 --> 01:26:04.981]  Thank you, Josh, I appreciate your call.
[01:26:05.521 --> 01:26:07.723]  Okay, we certainly know he enjoys
[01:26:09.775 --> 01:26:10.616]  Annihilating the truth.
[01:26:11.797 --> 01:26:15.801]  Okay, let's go ahead now and let's go to another caller here in the Fake News Awards.
[01:26:16.081 --> 01:26:17.602]  The People's Choice.
[01:26:18.063 --> 01:26:21.386]  Let's talk to Charles in Atlanta, Georgia.
[01:26:21.786 --> 01:26:22.887]  You're on the air, my friend.
[01:26:25.390 --> 01:26:26.871]  Hey Alex, great job out there, man.
[01:26:27.031 --> 01:26:29.574]  You're definitely a patriot of the highest order.
[01:26:29.654 --> 01:26:30.494]  No, you are.
[01:26:30.915 --> 01:26:31.756]  I'm under attack.
[01:26:31.996 --> 01:26:32.917]  I'm not rolling over.
