[00:00:08.749 --> 00:00:10.050]  Well, here we are.
[01:06:58.109 --> 01:07:09.595]  More fun stuff from the crew, because we like having a little bit of fun with my goofier moments here, but when I do get like that, I'm saying I'm alive, I'm not backing down, I'm aware of what you're doing, and we're coming for you.
[01:07:09.595 --> 01:07:13.337]  So, damn the maneuvers, go straight at them.
[01:07:13.337 --> 01:07:16.418]  Let's start this hour with some good news.
[01:07:16.418 --> 01:07:22.581]  The Democrats, the globalists, in every one of their internal publications are running up the white flag, admitting that they're losing.
[01:07:24.741 --> 01:07:38.830]  And they're very upset that the economy and positive thinking and belief in the family is starting to have a little bit of a resurgence because they know like fire, that will spread, burning down their tyranny.
[01:07:38.830 --> 01:07:45.395]  It will bring satisfaction, it will bring normalcy, it will bring productivity, it will bring happiness.
[01:07:45.395 --> 01:07:46.696]  The globalists and their corporate
[01:07:47.679 --> 01:07:48.160]  This is
[01:08:08.387 --> 01:08:09.869]  Is the political reality clear?
[01:08:09.869 --> 01:08:13.573]  Despite his overall unpopularity, President Trump is winning.
[01:08:13.573 --> 01:08:16.377]  And the Democrats right now are reeling.
[01:08:16.377 --> 01:08:17.318]  The Supreme Court.
[01:08:17.318 --> 01:08:22.945]  Mr. Trump is about to shape the court for a generation by choosing a possible tie-breaking conservative justice.
[01:08:22.945 --> 01:08:25.849]  And he's already filled the lower courts with like-minded conservatives.
[01:08:26.309 --> 01:08:27.830]  How about the Republican Party?
[01:08:27.830 --> 01:08:30.692]  The President's approval rating among Republicans is around 90%.
[01:08:30.692 --> 01:08:36.436]  Elected Republicans fear criticizing him, and the party has become a cult of personality.
[01:08:36.436 --> 01:08:36.676]  His.
[01:08:36.676 --> 01:08:38.817]  How about fake news?
[01:08:38.817 --> 01:08:52.066]  Mr. Trump has turned that phrase, which initially referred to the phony Russian-generated stories designed to support his campaign in 2016, into an applause line now to discredit responsible reporting showcasing his misdeeds.
[01:08:52.066 --> 01:08:53.167]  How about credibility?
[01:08:53.167 --> 01:08:56.029]  If reporters faithfully fact-check the President's serial misstatements,
[01:08:56.509 --> 01:09:02.011]  I was going to do it at the end, but there's just too many lies.
[01:09:02.011 --> 01:09:06.013]  I mean, did you catch how they'll tell the truth but assert a lie?
[01:09:06.013 --> 01:09:16.817]  Despite Trump's overall unfavorability, even in their fake Gallup polls and others that add 15 points more of Democrats, he's at 50%.
[01:09:16.817 --> 01:09:19.879]  So that's not the majority being negative.
[01:09:19.879 --> 01:09:25.741]  And they're also calling people and sampling mainly Democrat areas on record to create that illusion.
[01:09:27.008 --> 01:09:30.189]  With all these little followers out there that are mad.
[01:09:30.189 --> 01:09:41.654]  And then he goes on to say, oh, despite fake news initially being to expose Russian bots, well, it turns out 80% of those Russian bots, just some company that got hired in Russia, were for Hillary.
[01:09:41.654 --> 01:09:43.255]  And again, it goes on and on and on and on and on.
[01:09:44.113 --> 01:09:50.359]  So he tells the truth overall that Trump's winning, but inserts lies after lie after lie after lie.
[01:09:50.359 --> 01:09:51.840]  The truth is the economy's coming back.
[01:09:51.840 --> 01:09:53.782]  The truth is Trump's hitting on all cylinders.
[01:09:53.782 --> 01:09:57.945]  The truth is you've been caught with your Russiagate thing being a whole hoax.
[01:09:57.945 --> 01:10:02.549]  I saw Bill Clinton on one of those Comedy Central shows last week.
[01:10:02.549 --> 01:10:04.591]  I meant to play it, but he pulled the headline.
[01:10:06.408 --> 01:10:12.829]  I think Trevor Noah is the guy's name, and he's on there going, I tell you, I think Sarah Huckabee Sanders was really nice.
[01:10:12.829 --> 01:10:15.370]  She paid for a meal, she left when she was told to.
[01:10:15.370 --> 01:10:16.330]  That's a good thing.
[01:10:16.330 --> 01:10:18.671]  That makes him sound like a southern gentleman.
[01:10:18.671 --> 01:10:22.132]  But he goes, you know, that bile, that poison's gonna come back.
[01:10:22.132 --> 01:10:25.672]  Trump's vomiting saying all Mexicans are criminals and scum and he hates them.
[01:10:25.672 --> 01:10:31.694]  But when you say all the Mexicans are scum and criminals and you hate them, some of that's gonna come back on your people.
[01:10:31.694 --> 01:10:32.714]  So, you know, he caused that.
[01:10:33.700 --> 01:10:36.622]  Trump never said Mexicans are scum or all criminals are bad.
[01:10:36.622 --> 01:10:40.284]  It's a total lie, but... Let me just say, I'm a gentleman.
[01:10:40.284 --> 01:10:41.685]  Sarah Huckabee Sanders.
[01:10:41.685 --> 01:10:44.226]  I don't condemn kicking her out of the restaurant, by the way.
[01:10:44.226 --> 01:10:47.308]  I'm just saying, she politely even paid for her meal.
[01:10:47.308 --> 01:10:48.008]  And she left.
[01:10:48.008 --> 01:10:49.109]  That's good.
[01:10:49.109 --> 01:10:50.550]  Get your ass out of here.
[01:10:50.550 --> 01:10:56.273]  But the point is, you deserve it because of the poison that Trump spewed out.
[01:10:56.273 --> 01:10:57.954]  Some of that poison's gonna come back up.
[01:10:57.954 --> 01:11:00.096]  That's the quote.
[01:11:00.096 --> 01:11:02.017]  Some of that poison's gonna come back up on you.
[01:11:03.126 --> 01:11:08.275]  See, but Trump didn't say that, but see, by making it sound like he's being congenial and a nice headline.
[01:11:08.275 --> 01:11:11.100]  Oh, look, I don't like what happened to her.
[01:11:11.100 --> 01:11:13.083]  Well, actually, she did deserve it.
[01:11:14.395 --> 01:11:15.635]  But that's how I do it.
[01:11:15.635 --> 01:11:17.296]  That's how I run the things around here.
[01:11:17.296 --> 01:11:19.616]  It's really nice to be able to lie to people like that.
[01:11:19.616 --> 01:11:20.856]  Let's go back to old Toddy.
[01:11:20.856 --> 01:11:21.256]  Here he is.
[01:11:40.031 --> 01:11:44.252]  They've caught him in the Strzok emails, the Page emails, the McCabe emails.
[01:11:44.252 --> 01:11:45.633]  We gotta keep him from getting in.
[01:11:45.633 --> 01:11:46.453]  We're gonna stop him.
[01:11:46.453 --> 01:11:47.433]  We're gonna fix it.
[01:11:47.433 --> 01:11:48.354]  Insurance policies.
[01:11:48.354 --> 01:11:50.594]  Millions of dollars for the fake Fusion GPS.
[01:11:50.594 --> 01:11:51.975]  Mueller breaking all the rules.
[01:11:51.975 --> 01:11:53.075]  The thing going on and on.
[01:11:53.075 --> 01:11:56.276]  Rosenstein controlling the whole deal.
[01:11:56.276 --> 01:12:02.218]  Comey and Strzok covering up for Hillary on the Servergate and Benghazi and Russiagate.
[01:12:02.218 --> 01:12:04.578]  But meanwhile, Chuck Todd says, Oh!
[01:12:04.578 --> 01:12:06.119]  He's succeeded!
[01:12:08.530 --> 01:12:13.995]  In despite the fact there's no evidence that anybody colluded to frame him that we did.
[01:12:13.995 --> 01:12:16.077]  No, you've been caught red-handed.
[01:12:16.077 --> 01:12:18.359]  Continue.
[01:12:18.359 --> 01:12:19.861]  Mr. Trump wins.
[01:12:19.861 --> 01:12:21.062]  The Mueller investigation.
[01:12:21.062 --> 01:12:28.449]  The president has succeeded in convincing millions that the investigation is biased despite trafficking only in innuendo and not providing evidence.
[01:12:28.449 --> 01:12:29.350]  Then there's the economy.
[01:12:29.350 --> 01:12:30.191]  It is doing well.
[01:12:30.191 --> 01:12:31.632]  But it was doing well before he took office.
[01:12:32.933 --> 01:12:42.855]  No, it was slowing before, and now we've got thousands of new factories coming in, and exuberance is up, and they said it would never be above 3%, and it's basically about to be announced at 4%, on and on and on.
[01:12:42.855 --> 01:12:46.796]  So see, that was all Obama did that, who said he'd never get above 3%.
[01:12:46.796 --> 01:12:48.877]  What's he have, a magic wand?
[01:12:48.877 --> 01:12:49.837]  Yeah.
[01:12:49.837 --> 01:12:50.837]  There's a magic wand.
[01:12:50.837 --> 01:12:51.958]  Hoping we're stupid.
[01:12:51.958 --> 01:12:52.818]  Hoping we're gullible.
[01:12:52.818 --> 01:12:53.118]  Here it is.
[01:12:53.882 --> 01:13:00.227]  Biden was doing well before he took office, yet with unemployment down and jobs being created, President Trump is getting this credit.
[01:13:00.227 --> 01:13:03.130]  Still, much of Mr. Trump's success is superficial.
[01:13:03.130 --> 01:13:06.353]  While he's more popular among Republicans, the party overall is shrinking.
[01:13:06.353 --> 01:13:13.398]  His trade war, North Korea, or the Mueller investigation all could turn against him and frankly could turn against him now like North Korea has.
[01:13:14.952 --> 01:13:21.877]  And they're cheerleading that North Korea hasn't done everything it said it would do, but they never even agreed on the new timetable.
[01:13:21.877 --> 01:13:23.579]  And so Pompeo's rushing out there.
[01:13:23.579 --> 01:13:25.760]  We're trying to take North Korea away from China.
[01:13:25.760 --> 01:13:27.222]  They're putting pressure on them.
[01:13:27.222 --> 01:13:29.984]  This is a real tug-of-war to get them to come out of the dark.
[01:13:29.984 --> 01:13:31.765]  China's been keeping them in that bad position.
[01:13:31.765 --> 01:13:32.786]  That's coming up later.
[01:13:32.786 --> 01:13:33.647]  I'm going to break that down.
[01:13:33.647 --> 01:13:36.068]  But Trump's trying to go get peace.
[01:13:36.068 --> 01:13:37.710]  Trump's trying to fix things.
[01:13:37.710 --> 01:13:39.091]  Something you guys never did.
[01:13:40.506 --> 01:13:43.467]  And then Chuck Todd sits up there, bad-mouthing everything.
[01:13:43.467 --> 01:13:44.407]  It's incredible.
[01:13:44.407 --> 01:13:47.068]  Meanwhile, the Republican Party's growing.
[01:13:47.068 --> 01:13:47.708]  It's populist.
[01:13:47.708 --> 01:13:48.728]  We're taking it over.
[01:13:48.728 --> 01:13:53.429]  It's getting more gubernatorial seats, more statehouse seats, more federal seats.
[01:13:53.429 --> 01:14:01.291]  The Democratic Party is a bizarro, elitist, coastal party.
[01:14:01.291 --> 01:14:08.093]  Its only hope is to bring in dumbed-down, third-world populations that are on their payroll.
[01:14:09.059 --> 01:14:18.343]  So again, that's just Chuck Todd trying to hold the line, hold the forces during collapse, make everybody think that they've got a shot from coming back from the dead and betting against the U.S.
[01:14:18.343 --> 01:14:20.624]  economy, saying it could turn, it could turn any moment.
[01:14:20.624 --> 01:14:21.464]  It's superficial.
[01:14:21.464 --> 01:14:22.705]  America isn't strong.
[01:14:22.705 --> 01:14:23.685]  By the way, I'm Chuck Todd.
[01:14:23.685 --> 01:14:24.386]  I love America.
[01:14:24.386 --> 01:14:25.586]  Remember CNN?
[01:14:25.586 --> 01:14:26.887]  We don't hate America.
[01:14:26.887 --> 01:14:27.627]  We love America.
[01:14:27.627 --> 01:14:28.448]  We don't hate Americans.
[01:14:28.448 --> 01:14:29.148]  We love Americans.
[01:14:30.612 --> 01:14:32.334]  Yeah, right.
[01:14:32.334 --> 01:14:36.978]  Bono warns that existence of UN, EU and NATO are threatened.
[01:14:36.978 --> 01:14:40.442]  Well, the UN's a big criminal body with a horrible, wicked record.
[01:14:41.661 --> 01:14:45.163]  It's civil human rights commissions run by a bunch of dictators and mass murderers.
[01:14:45.163 --> 01:14:46.584]  It's literally a joke.
[01:14:46.584 --> 01:14:49.086]  The EU was created after a Nazi plan.
[01:14:49.086 --> 01:14:51.407]  It has an unelected bureaucracy that runs it.
[01:14:51.407 --> 01:14:55.009]  NATO's completely out of control, drug dealing, child sex trafficking.
[01:14:55.009 --> 01:14:56.170]  And he says they're all threatened.
[01:14:56.170 --> 01:15:04.875]  And Bono's the little UN guy who goes out and says, save it, who gives less than 1% of the money he raises, billions of dollars, $3 billion he's raised.
[01:15:04.875 --> 01:15:06.796]  For African aid, he keeps $99.
[01:15:10.694 --> 01:15:13.516]  Talk about a monster pig creature.
[01:15:13.516 --> 01:15:18.300]  Meanwhile, Venezuela further protests as country begins running out of water.
[01:15:18.300 --> 01:15:19.921]  I'm going to get more into that.
[01:15:19.921 --> 01:15:24.644]  Brian Ross leaving ABC after lying about General Flynn and saying he was a Russian agent.
[01:15:24.644 --> 01:15:30.009]  We've got Archbishop condemned for cover up a pedophile is now in hiding.
[01:15:31.144 --> 01:15:33.146]  Yeah, I think the rats are in trouble.
[01:15:33.146 --> 01:15:40.233]  The rats that have hijacked the Catholic Church, the rats that have hijacked the FBI, the rats that have hijacked almost everything in this society.
