[00:00:08.707 --> 00:00:12.432]  Infowars.com is tomorrow's news.
[01:52:46.088 --> 01:52:50.431]  So, I think that these people are just fearing what they can do.
[01:52:50.451 --> 01:52:51.972]  That's why it took them a half an hour.
[01:52:52.292 --> 01:52:58.296]  That's why it took them 34 minutes to rescind their warning to everyone because
[01:52:58.823 --> 01:52:59.964]  They just wanted to watch.
[01:53:00.024 --> 01:53:01.886]  They wanted to gather and collect data.
[01:53:02.107 --> 01:53:05.911]  And they wanted to put their message out there of propaganda against President Trump too.
[01:53:05.931 --> 01:53:07.433]  You notice how that's what they did?
[01:53:07.873 --> 01:53:11.858]  They wanted to induce a Dr. Springwell type of stunt.
[01:53:11.938 --> 01:53:12.578]  Oh my gosh!
[01:53:12.819 --> 01:53:13.740]  Oh my gosh!
[01:53:13.780 --> 01:53:14.400]  Oh my gosh!
[01:53:14.421 --> 01:53:15.462]  You just hit it on the head.
[01:53:22.220 --> 01:53:25.761]  Actually, okay, oh my gosh, he just hit it on the head.
[01:53:25.821 --> 01:53:26.702]  So here's what they do.
[01:53:26.762 --> 01:53:28.542]  Thank you so much for the call, Trevor.
[01:53:29.023 --> 01:53:29.923]  Trevor getting fired up.
[01:53:30.043 --> 01:53:30.543]  Oh my gosh.
[01:53:30.663 --> 01:53:31.444]  This is what they did.
[01:53:32.744 --> 01:53:39.367]  They put out the fake alert, and they send the people of Hawaii into a panic, and then what do they do?
[01:53:40.007 --> 01:53:41.508]  They associate it with President Trump.
[01:53:41.888 --> 01:53:44.729]  So that's the, oh my gosh, that's the psychological battle.
[01:53:46.089 --> 01:53:54.633]  Put you in a state of emergency, put you in a state of panic, and then have you direct and project that onto President Trump as if it's his fault.
[01:53:57.774 --> 01:53:59.035]  And they thought they could get away with it.
[01:54:00.015 --> 01:54:03.036]  Just like they thought they could get away with the fake Russian collusion narrative.
[01:54:04.557 --> 01:54:05.657]  This is just unbelievable.
[01:54:05.677 --> 01:54:07.538]  Let's go to Chris in Hawaii.
[01:54:07.618 --> 01:54:09.299]  Chris, what do you think is behind the fake alert?
[01:54:10.888 --> 01:54:11.548]  How's it going, Owen?
[01:54:11.628 --> 01:54:17.130]  I just want to say I've been a huge fan since I've seen you as the Cuck Slayer back in Cleveland in 2016.
[01:54:18.450 --> 01:54:19.370]  A good job doing that.
[01:54:19.811 --> 01:54:20.771]  And the products are great.
[01:54:20.811 --> 01:54:25.412]  Living out in Hawaii, you need the X2 after Fukushima and everything that's going on here.
[01:54:25.732 --> 01:54:29.533]  Survival Shield X2, 50% off right now at Infowarstore.com.
[01:54:30.854 --> 01:54:31.474]  Oh, absolutely.
[01:54:31.514 --> 01:54:35.315]  I'll talk more about the products, but I know I don't have much time left, but my family uses them all.
[01:54:35.922 --> 01:54:41.168]  The alpha male is excellent as well.
[01:54:41.228 --> 01:54:42.769]  My wife really appreciates it too.
[01:54:43.410 --> 01:54:48.175]  But, to the real deal, I just want to be the devil's advocate here.
[01:54:49.096 --> 01:54:53.501]  Being born and raised here, we are run by a bunch of idiots in Hawaii.
[01:54:54.402 --> 01:54:57.425]  It would not surprise me at all if the nepotism
[01:54:57.870 --> 01:55:02.794]  And the hiring system in our state and local county government caused this to happen.
[01:55:03.094 --> 01:55:06.777]  Okay, but let me just pause you up right there, because I'll hear you out here.
[01:55:07.998 --> 01:55:15.544]  If that is the case, you understand how desperately pathetic that is, because there are multiple fail-safes.
[01:55:15.925 --> 01:55:18.727]  And then they didn't even put out a correction?
[01:55:20.128 --> 01:55:23.591]  If that's true, you're literally talking about the dumbest of the dumb.
[01:55:26.052 --> 01:55:27.834]  I agree with you a hundred percent.
[01:55:27.894 --> 01:55:34.438]  My sister who moved to Las Vegas, she texted me immediately saying, oh, you know, it's somebody's cousin that hit that button.
[01:55:34.638 --> 01:55:36.499]  And I said, yep, you know, it's right.
[01:55:37.120 --> 01:55:42.123]  So you think this is just, you think this is just low IQ moronic Democrat leadership in Hawaii?
[01:55:43.484 --> 01:55:47.386]  I just, I want you to know that I'm a hundred percent behind the infowars on everything.
[01:55:47.506 --> 01:55:49.267]  A hundred percent behind the Las Vegas.
[01:55:50.108 --> 01:55:51.609]  Um, what, uh, uh,
[01:55:52.020 --> 01:55:58.717]  Loomer has to say about it, but as far as the state I'm born and raised in, I hate to say it, but we are run by idiots.
[01:55:59.235 --> 01:56:04.237]  We are run by people that just do not know what's going on.
[01:56:04.457 --> 01:56:08.599]  And I could give you example upon example, but I know you guys can't.
[01:56:08.859 --> 01:56:10.279]  Hey, we don't screen your calls.
[01:56:10.359 --> 01:56:11.380]  I want everyone's opinions.
[01:56:11.400 --> 01:56:12.980]  That's why we're taking calls from Hawaii.
[01:56:13.100 --> 01:56:16.362]  I mean, I know that you guys have loony liberals that are running the place out there.
[01:56:16.382 --> 01:56:17.962]  You got welfare states going on.
[01:56:17.982 --> 01:56:20.883]  I mean, luckily, it's still a beautiful place and you don't have too many dregs.
[01:56:20.983 --> 01:56:24.805]  But yeah, you do have liberal leadership out there that's completely crazy.
[01:56:24.845 --> 01:56:26.625]  Thank you so much for the call, Chris.
[01:56:26.665 --> 01:56:27.606]  I'm sorry, we got to go here.
[01:56:28.346 --> 01:56:29.266]  Final minute of the show.
[01:56:30.627 --> 01:56:35.087]  We're going to have Alex, I mean obviously Alex is going to have the breaking news on this tomorrow on the Alex Jones Show.
[01:56:35.167 --> 01:56:37.468]  He'll be breaking it down from 11 a.m.
[01:56:37.508 --> 01:56:39.348]  Central right through to 3 p.m.
[01:56:39.368 --> 01:56:42.909]  Central and then I'll take over on the War Room, David Knight of course, in the mornings at 8 a.m.
[01:56:42.969 --> 01:56:50.451]  So we'll have the developing news from this but to me this this looks like a deep state operation against President Trump.
[01:56:50.511 --> 01:56:56.592]  A total false flag to to send negative emotion to President Trump where it doesn't belong.
[01:56:56.952 --> 01:57:00.517]  When really this is a blatant attack on the people of Hawaii and the American people.
[01:57:00.937 --> 01:57:07.025]  And whoever is responsible for this needs to be known and needs to tell us exactly what happened.
[01:57:07.345 --> 01:57:09.768]  Folks, this entire thing is possible.
[01:57:09.828 --> 01:57:11.751]  Ten hours of live broadcast every weekday.
[01:57:17.354 --> 01:57:18.295]  We've got great specials.
[01:57:18.315 --> 01:57:20.416]  You just heard the caller talking about Survival Shield X2.
[01:57:20.456 --> 01:57:23.898]  That is a must-have product, a game-changing product.
[01:57:23.978 --> 01:57:25.539]  It's 50% off right now.
[01:57:25.799 --> 01:57:29.281]  We've got all kinds of products 50% off right now at infowarsstore.com.
[01:57:29.642 --> 01:57:33.904]  Hats, toothpaste, shirts, everything that you could need in your house.
[01:57:34.164 --> 01:57:36.246]  Shampoo, body wash, hand soap.
[01:57:36.406 --> 01:57:37.907]  It's all at infowarsstore.com.
[01:57:38.147 --> 01:57:39.107]  Shop with the good guys.
[01:57:39.408 --> 01:57:40.168]  Help us expand in 2018.
[01:57:40.208 --> 01:57:40.528]  And as always,
[01:57:42.310 --> 01:57:43.711]  You stay classy, InfoWarriors.
[01:57:56.587 --> 01:57:58.389]  Because it's backed by clinical studies.
[01:57:58.429 --> 01:58:05.555]  The compounds that are in it are the latest, modern, patented technology that we can even make claims on.
[01:58:05.975 --> 01:58:11.741]  But then it's got all the ancient herbs that line up their compounds with it, dead.
[01:58:12.441 --> 01:58:13.762]  Our ancestors knew, worked.
[01:58:14.383 --> 01:58:33.440]  So let me just briefly tell you that historic story and invite you to get your immune wall for your husband, your wife, your children, your neighbors today, all those you love, because you can support your own body, build a greater wall, a greater defense against viruses, bacteria, outside microbes, boost your immune system, and boost
[01:58:34.501 --> 01:58:38.643]  Humanity's immune system to build basic societies of liberty and freedom.
[01:58:38.943 --> 01:58:44.245]  Because I'm not into the magic or the occult, but a lot of the stuff that hermetic people talked about a thousand years ago is true.
[01:58:44.625 --> 01:58:45.685]  As above, so below.
[01:58:46.246 --> 01:58:49.067]  What you see happening on the mass scale is also happening on the...
[01:58:49.947 --> 01:58:51.028]  Most tiny of scales.
[01:58:51.548 --> 01:58:52.649]  And that's what this comes down to.
[01:58:53.049 --> 01:58:54.550]  America is building its wall.
[01:58:54.951 --> 01:58:55.431]  Will it work?
[01:58:55.551 --> 01:58:56.091]  We don't know.
[01:58:56.552 --> 01:58:57.152]  Is Trump right?
[01:58:57.833 --> 01:58:59.954]  Well, he's trying to at least follow through on his promise.
[01:59:00.454 --> 01:59:06.418]  But we can build a wall in our own life that's been proven to work, and without this wall, we would all die.
[01:59:06.799 --> 01:59:12.683]  We set out to bring you the very best immune capsule for yourself and your family, and I know it's going to be a bestseller.
[01:59:13.423 --> 01:59:19.725]  I want you all to try it, so you reorder it, you fund the InfoWar, our world's a better place, you're healthier, you name it.
[01:59:20.465 --> 01:59:23.906]  So that's why, out of the gates, the normal MSRP is $39.95.
[01:59:24.166 --> 01:59:35.469]  But we're doing 25% off, $29.95, despite the fact that other similar formulas are $56 to $70 and aren't as organic and aren't as fresh.
[01:59:36.149 --> 01:59:38.511]  This is a 360 non-zero sum game win.
[01:59:39.172 --> 01:59:42.414]  You will get Immune Wall and other great products at InfoWarsLife.com.
[01:59:42.735 --> 01:59:46.498]  Discounted, delivered to your door, and you're helping fund our operation.
[01:59:49.680 --> 01:59:53.323]  If you are receiving this transmission, you are the resistance.
