[00:00:16.879 --> 00:00:18.985]  The Alex Jones Show.
[01:28:35.170 --> 01:28:36.552]  And an idiot.
[01:28:36.552 --> 01:28:42.237]  Didn't Benjamin Netanyahu's son tweet out a meme that was mocking George Soros?
[01:28:42.237 --> 01:28:44.459]  I think he got in trouble for doing that.
[01:28:44.459 --> 01:28:48.102]  But George Soros is an atheist.
[01:28:48.102 --> 01:28:50.144]  His father was an atheist.
[01:28:50.144 --> 01:28:52.386]  The guy doesn't embrace Judaism.
[01:28:52.386 --> 01:28:54.328]  No, he wants to overthrow Israel.
[01:28:54.328 --> 01:28:54.888]  It's incredible.
[01:28:54.888 --> 01:28:56.650]  We'll be right back with Gavin McGinnis on Alex Jones.
[01:28:57.432 --> 01:29:01.277]  Marijuana has unleashed a green gold rush across our nation.
[01:29:01.277 --> 01:29:04.962]  It's creating $10.8 billion in new wealth a year.
[01:29:04.962 --> 01:29:09.748]  And every day, it's transforming more and more Americans into millionaires.
[01:29:09.748 --> 01:29:15.395]  In an historic event, former Speaker of the House John Boehner reveals how you could become one of them.
[01:29:15.755 --> 01:29:18.877]  Join him online for the American Cannabis Summit.
[01:29:18.877 --> 01:29:22.459]  Attendance is 100% free, but space is limited.
[01:29:22.459 --> 01:29:26.742]  To secure your spot, text JOIN to 44055.
[01:29:26.742 --> 01:29:29.444]  This event is the first of its kind ever.
[01:29:29.444 --> 01:29:37.949]  John Boehner and an esteemed panel will reveal which cannabis stocks are primed to deliver life-changing windfalls in the weeks and months ahead.
[01:29:37.949 --> 01:29:41.712]  Plus, they will show you how to become a cannabis angel investor.
[01:29:42.032 --> 01:29:47.074]  Backing the hottest startups before they potentially become worth billions of dollars.
[01:29:47.074 --> 01:29:52.116]  To join American Cannabis Summit text JOIN to 44055.
[01:29:52.116 --> 01:29:53.597]  Attendance is free.
[01:29:53.597 --> 01:29:54.817]  Text JOIN to 44055.
[01:29:54.817 --> 01:30:03.981]  We need to go back and revisit the foundations of our freedom.
[01:30:05.686 --> 01:30:08.829]  Our freedoms don't consist of the things that are enumerated on a piece of paper.
[01:30:08.829 --> 01:30:11.492]  It consists of the things that we're willing to fight for.
[01:30:11.492 --> 01:30:15.796]  The First Amendment, the Bill of Rights, the rest of the Bill of Rights are prohibitions.
[01:30:15.796 --> 01:30:23.284]  They're prohibitions against powerful organizations and individuals taking those God-given rights from us as individuals.
[01:30:23.284 --> 01:30:25.707]  You better understand that because they're taking them right now.
[01:30:29.142 --> 01:30:31.344]  We have seen what they want to do.
[01:30:31.344 --> 01:30:34.387]  They called it UN Agenda 21, now they call it the UN 2030 Agenda.
[01:30:34.387 --> 01:30:46.317]  They want everybody off of the rural lands, they want people out of the suburbs, they want to pack everybody into the cities, because that's where it is easiest for them to control everyone.
[01:30:46.317 --> 01:30:47.878]  It's the David Knight Show!
[01:30:47.878 --> 01:30:50.721]  Never miss your show, any day.
[01:30:54.662 --> 01:30:58.203]  At Infowars.com forward slash show.
[01:30:58.203 --> 01:31:02.324]  We all know that the outside toxins in the water is a serious health issue.
[01:31:02.324 --> 01:31:09.405]  Infowars is proud to sell incredible filters, but it's almost impossible to keep up with every faucet, shower, and sink in your home.
[01:31:09.405 --> 01:31:14.206]  That's why we're bringing you something to provide clean water for your whole house with one system.
[01:31:14.206 --> 01:31:21.108]  The Pro-Pure Whole House Water Filtration System is an advanced four-stage compact filtration system
[01:31:21.528 --> 01:31:27.558]  That will provide water filtration for your entire home, removing 220 plus contaminants from your water.
[01:31:27.558 --> 01:31:36.692]  It's compact in size, easy to install and maintain, and keeps fluoride and other dangerous toxins out of your water supply and away from you and your family.
[01:31:37.112 --> 01:31:44.576]  With its broad-spectrum contaminant reduction, you'll only need this one filter for clean and refreshing water all over your home.
[01:31:44.576 --> 01:31:57.403]  Head to InfoWarsStore.com, and whether it's your first water filtration purchase or you're looking to replace your current rundown systems, it's time to go big and go home with the Pro-Pure Whole House Filtration System today.
[01:31:57.403 --> 01:32:00.644]  InfoWars Life is launching its newest product.
[01:32:00.644 --> 01:32:02.805]  We're really, really proud of it.
[01:32:02.805 --> 01:32:05.647]  It's a best source prebiotic fiber.
[01:32:06.736 --> 01:32:18.219]  And it's got the very best concentrated fibers from berries and fruits and other compounds that have been known to be the very best for your body and for regularity and so much more.
[01:32:18.219 --> 01:32:27.322]  And it synergistically works with our 50 billion live active culture flora life as well as MycoZx that targets the yeast, the mold, and the funguses in the gut.
[01:32:27.822 --> 01:32:33.606]  So this is the time to take advantage of getting this new incredible fiber product and these other products.
[01:32:33.606 --> 01:32:39.050]  You get them separately or together and make really, really big savings and get high quality products at the same time.
[01:32:39.050 --> 01:32:41.311]  And I'm doing this to introduce these products to you.
[01:32:41.311 --> 01:32:42.452]  Buy these!
[01:32:42.452 --> 01:32:43.333]  Sold out in a month!
[01:32:44.321 --> 01:32:47.605]  Uh, strongest concentrated turmeric formula we could come up with.
[01:32:47.605 --> 01:32:49.647]  It sold out for another month and a half.
[01:32:49.647 --> 01:32:52.950]  We sold it at 50% off till it sold out.
[01:32:52.950 --> 01:32:55.493]  And I think it's gonna be the same way with this fiber.
[01:32:55.493 --> 01:33:00.919]  Get yours today at fullwarslife.com.
[01:33:00.919 --> 01:33:03.582]  You're listening to the Alex Jones Show.
[01:33:15.350 --> 01:33:17.473]  Big Brother.
[01:33:17.473 --> 01:33:20.256]  Mainstream media.
[01:33:20.256 --> 01:33:22.859]  Government cover-ups.
[01:33:22.859 --> 01:33:24.541]  You want answers?
[01:33:24.541 --> 01:33:25.983]  Well, so does he.
[01:33:25.983 --> 01:33:28.185]  He's Gavin McInnes!
[01:33:28.185 --> 01:33:29.967]  Get off my lawn!
[01:33:29.967 --> 01:33:31.509]  CRTV!
[01:33:31.509 --> 01:33:32.590]  It's Alex Jones!
[01:33:36.264 --> 01:33:38.906]  Alright, I'm sick of Russiagate, but there's big developments in it.
[01:33:38.906 --> 01:33:42.849]  Roger Stone joins us for one segment, coming up next segment.
[01:33:42.849 --> 01:33:44.230]  Then we're going to open the phones up.
[01:33:44.230 --> 01:33:46.272]  We've got Owen Schroyer in studio.
[01:33:46.272 --> 01:33:48.914]  But I wanted to finish up with Gab McGinnis, who's one of my favorite guests.
[01:33:48.914 --> 01:33:51.076]  I love his show, and I am a CRTV subscriber.
[01:33:51.076 --> 01:34:01.964]  Because it's good, funny, smart television that I can even sit around and have as ambient in the background, and I don't have to see the constant catheter ads and silver ads like Fox.
[01:34:01.964 --> 01:34:04.627]  I'm not knocking it, but my God, I see one more
[01:34:05.327 --> 01:34:06.108]  My pillow, Adam.
[01:34:06.108 --> 01:34:07.869]  I'm going to jump out of a window here.
[01:34:07.869 --> 01:34:09.910]  So that's what we watch at night, CRTV.
[01:34:09.910 --> 01:34:12.932]  And of course, you support InfoWars, folks.
[01:34:12.932 --> 01:34:14.453]  We appreciate you all.
[01:34:14.453 --> 01:34:16.835]  We had that big sale that just ended, but now we have our new X3.
[01:34:16.835 --> 01:34:18.556]  It's an incredible product.
[01:34:18.556 --> 01:34:19.136]  50% off.
[01:34:19.136 --> 01:34:21.598]  That's at InfoWarsStore.com and free shipping on that.
[01:34:21.598 --> 01:34:21.978]  Check it out.
[01:34:21.978 --> 01:34:22.499]  It's amazing.
[01:34:22.499 --> 01:34:23.759]  X3 is very exciting.
[01:34:23.759 --> 01:34:27.102]  But I'm going to belabor that after he leaves us.
[01:34:27.102 --> 01:34:27.362]  Gavin.
[01:34:28.888 --> 01:34:30.748]  I'm a pro-militia guy.
[01:34:30.748 --> 01:34:32.649]  I believe in the Second Amendment.
[01:34:32.649 --> 01:34:39.190]  And every able-bodied man, 18 to 45, has a duty and a right to be armed and trained, like Switzerland.
[01:34:39.190 --> 01:34:45.631]  But I can really see a false flag here, and these militias are infiltrated a lot of them by the Feds, that's a fact.
[01:34:45.631 --> 01:34:48.372]  And usually it's the Fed in a militia that tells you, that's not true!
[01:34:48.372 --> 01:34:49.652]  Jones is the Fed!
[01:34:49.652 --> 01:34:50.513]  There are no Feds!
[01:34:50.513 --> 01:34:53.193]  Now let's go blow up a federal building together!
[01:34:53.193 --> 01:34:57.334]  So, and that's usually an FBI informant or FBI, as we've seen, and the leftist arm of it.
[01:34:58.547 --> 01:35:07.133]  Someone like Reality Winner is trying to set people up, but we've got the Border Patrol warned Texans about malicious stopping migrant caravan.
[01:35:07.133 --> 01:35:11.597]  We've got way more than just the 5,000 troops that Trump talked about.
[01:35:11.597 --> 01:35:16.741]  We've got video that's on drugreport.com of Army tanks being sent down there, Abrams tanks.
[01:35:17.761 --> 01:35:19.683]  Command vehicles, all of it.
[01:35:19.683 --> 01:35:21.885]  So I think Trump's got this handled.
[01:35:21.885 --> 01:35:30.233]  People have a right to go down there, but I'm just saying, I smell a big fat chance for some leftist group to shoot some, you know, kids or something.
[01:35:30.233 --> 01:35:33.877]  Because, you know, nobody's really shot any migrant kids other than Mexican coyotes.
[01:35:35.006 --> 01:35:39.649]  But in the movie Machete, you know, Don Johnson does, so it must be real.
[01:35:39.649 --> 01:35:46.294]  I really see this as their last false flag and now they're busing them up days before the election to the Texas border.
[01:35:46.294 --> 01:35:47.715]  I really am concerned, Gavin McGinnis.
[01:35:49.158 --> 01:35:54.300]  Yeah, I've even been talking to liberals here in New York City, and they don't seem to like this.
[01:35:54.300 --> 01:35:56.181]  They smell a rat.
[01:35:56.181 --> 01:36:11.086]  And it just seems very curious that thousands of people spontaneously rent some 18-wheelers together, I guess they all pool their money, and they drive and then walk for the cameras, and then drive and then walk for the cameras, on their way to Mexico.
[01:36:11.086 --> 01:36:16.088]  I mean, even the left is saying, this really looks like it's for optics, and if it is,
[01:36:16.708 --> 01:36:17.929]  Just for optics.
[01:36:17.929 --> 01:36:24.373]  That is brutally sinister and it shows how, I don't know, how evil some of these people on the left can be.
[01:36:24.373 --> 01:36:34.039]  Because are you trying to set up a scenario where hundreds of migrants are pushing the fences and they get crushed and maybe there's a photo of a dead kid or something?
[01:36:34.039 --> 01:36:39.642]  Or a military guy shooting at people who are trying to, you know, mob him or something?
[01:36:39.642 --> 01:36:45.126]  Are you trying to get some picture to change the election and happily sacrificing hundreds of people?
[01:36:45.846 --> 01:36:49.009]  Well, I mean, you're going to put Satan out of work.
[01:36:49.009 --> 01:36:54.295]  I think you're asking the question, is grass green against the sky blue?
[01:36:54.295 --> 01:36:56.597]  The bear is crapping the woods.
[01:36:56.597 --> 01:36:58.819]  Soros admittedly is funding this.
[01:36:58.819 --> 01:37:01.102]  The UN is being funded by the State Department.
[01:37:01.102 --> 01:37:03.164]  Lou Dobbs talks about it and almost gets fired.
[01:37:03.164 --> 01:37:06.047]  His guest judicial watch that has the documents gets banned.
[01:37:07.316 --> 01:37:09.741]  Because it's on record they're shipping these people up.
[01:37:09.741 --> 01:37:20.320]  I have local newscasts showing buses from years ago and currently where they say the UN runs the program and Obama brings them in and as soon as Trump got in he ended it.
[01:37:22.852 --> 01:37:26.575]  You know what this reminds me of is Fast and Furious, which isn't controversial.
[01:37:26.575 --> 01:37:37.302]  Everyone knows that, what was it, Eric Holder and Obama were caught sending guns down to Mexico so they could make guns look bad, get them in the hands of cartels, and they'll go, look at all these AKs, they killed tons of people.
[01:37:37.822 --> 01:37:45.066]  I mean, no matter how bad the right gets, you never hear about them wanting to use human beings as fodder.
[01:37:45.066 --> 01:37:51.269]  We're talking earlier about Blexit, where they want to use black people as human votes and they use illegals as voters too.
[01:37:51.269 --> 01:37:56.973]  And now we have Fast and Furious and these caravans, where they're happily risking lives for optics.
[01:37:56.973 --> 01:37:57.493]  I mean, this is...
[01:37:58.095 --> 01:37:59.536]  Stalin in a nutshell.
[01:37:59.536 --> 01:38:02.798]  This is his mass starvations and mass murder.
[01:38:02.798 --> 01:38:04.279]  This is the way communists think.
[01:38:04.279 --> 01:38:05.899]  They don't think about human beings.
