[00:00:06.328 --> 00:00:07.488]  You have the power.
[01:11:28.831 --> 01:11:39.674]  And again, here we are in the news, going back to March of last year, CNN saying, I'm a liar, I'm insane, there's no illegal spying going on against the President.
[01:11:39.694 --> 01:11:48.437]  But then here's even Reuters, they can't even get their disinfo together, US directs agents to cover up programs used to investigate Americans.
[01:11:51.957 --> 01:11:53.418]  But they do it without warrants.
[01:11:53.618 --> 01:11:57.440]  And then when they think they've dug something up, then they go get the warrant and then reverse engineer it from there.
[01:11:57.480 --> 01:11:59.441]  It's called parallel construction.
[01:11:59.461 --> 01:12:01.342]  Remember they spied on Congress?
[01:12:02.723 --> 01:12:04.804]  July 31st, 2014.
[01:12:05.284 --> 01:12:12.388]  Inquiry by CIA affirms it spied on the panel that oversees the CIA.
[01:12:14.329 --> 01:12:17.911]  That is the fox guarding the old hen house, isn't it?
[01:12:18.311 --> 01:12:21.253]  And then we've got more documentation.
[01:12:22.583 --> 01:12:24.184]  Of all of that, my friends.
[01:12:25.184 --> 01:12:26.485]  So, why are they mad at us?
[01:12:26.565 --> 01:12:32.207]  Because we aren't playing ball with the globalists.
[01:12:34.828 --> 01:12:36.068]  So what's going to happen now?
[01:12:37.229 --> 01:12:52.255]  Well, DOJ confirms they started a criminal investigation of Obama and of the Clinton campaign and the reports they ordered illegal spying on candidate, nominee, President-elect, and then President Trump.
[01:12:54.488 --> 01:13:01.052]  And Trump on the weekend said that he was demanding that they open a criminal investigation, and they've now done it!
[01:13:01.652 --> 01:13:03.633]  And CNN calls it dangerous.
[01:13:03.733 --> 01:13:05.474]  No, you are dangerous.
[01:13:06.115 --> 01:13:07.195]  You've been caught lying.
[01:13:07.295 --> 01:13:09.316]  You are very fake news, to quote the President.
[01:13:10.537 --> 01:13:19.282]  And you've been caught now with a bunch of your operatives, a rogue government element, trying to overturn the election of the American people.
[01:13:21.001 --> 01:13:23.503]  And you can see with each waning day, you're losing power.
[01:13:23.824 --> 01:13:25.485]  With each waning day, you're collapsing.
[01:13:25.505 --> 01:13:29.689]  With each waning day, it's guaranteed already that you will be defeated.
[01:13:30.750 --> 01:13:38.597]  Now, if you want to go on some kamikaze mission against us, try to hold us off or take some of us out that led the attack on you, you might get away with that.
[01:13:38.677 --> 01:13:41.720]  But you'll be more destroyed in the end because of that.
[01:13:43.018 --> 01:13:44.720]  You are defeated.
[01:13:45.360 --> 01:13:46.662]  You are crushed.
[01:13:46.802 --> 01:13:47.923]  It's over for you.
[01:13:48.524 --> 01:14:02.758]  It's all coming out and we're going to make sure everybody remembers all the things they said and all the things they did when they got up there on all the late night comedy shows and lied and on CNN lied and all the rest.
[01:14:04.468 --> 01:14:06.929]  It's critical that everybody go check out this article.
[01:14:07.809 --> 01:14:11.170]  NSA documents prove surveillance of Trump and his family.
[01:14:12.230 --> 01:14:16.932]  And we have the other articles up on the site that go through it all.
[01:14:16.992 --> 01:14:22.033]  The criminal investigation that has been open, the FBI admitting that they were spying, that they had infiltrated.
[01:14:22.534 --> 01:14:24.534]  That was in the New York Times on Friday.
[01:14:25.655 --> 01:14:27.035]  Do you think they like that?
[01:14:27.135 --> 01:14:29.096]  Boy, they sure hope you don't have a memory.
[01:14:29.236 --> 01:14:30.016]  Let me stop right there.
[01:14:31.451 --> 01:14:49.844]  If you like the information we're putting out, and like crushing the globalists, and like returning the country to its greatness, and like moving us forward, and like seeing 4% growth rate, is the word that you heard here first, that we're going to be getting in the new quarterlies, when those numbers come in, please support the InfoWarp.
[01:14:50.585 --> 01:14:53.306]  New shipment of Survival Shield X2 is in.
[01:14:53.767 --> 01:14:55.048]  It is 25% off.
[01:14:59.195 --> 01:15:01.736]  And you can also get it with bio-true selenium.
[01:15:01.756 --> 01:15:15.682]  When you get it together, it's 50% off, despite the fact that we're running low on the survival shield X2, the good halogen.
[01:15:16.023 --> 01:15:24.486]  And the selenium and the high-quality concentrated iodine, deep earth source, synergistically work together.
[01:15:24.806 --> 01:15:25.387]  So that's 50% off.
[01:15:28.475 --> 01:15:29.516]  50% off ladies and gentlemen.
[01:15:30.156 --> 01:15:35.098]  50% off when you get the X2 with the Selenium together.
[01:15:35.138 --> 01:15:35.938]  The 50% off.
[01:15:36.459 --> 01:15:41.181]  So that is a massive special at InfoWarsTore.com or call 888-253-3139.
[01:15:41.621 --> 01:15:45.162]  Got a bunch of other specials that are about to end by tomorrow.
[01:15:45.182 --> 01:15:47.343]  We got new specials launching on Wednesday.
[01:15:47.363 --> 01:15:47.923]  50% off the
[01:15:50.435 --> 01:15:51.655]  What do you wanna do with your life?
[01:15:51.675 --> 01:15:52.756]  I wanna rock!
[01:15:52.796 --> 01:15:54.296]  When this baby hits 88 miles per hour,
[01:16:19.952 --> 01:16:21.755]  You're gonna see some serious shit.
[01:16:21.775 --> 01:16:28.204]  You know, someone very profoundly once said, many years ago, that if fascism ever comes to America, it'll come in the name of liberalism.
[01:16:33.772 --> 01:16:38.235]  Those who seek to inflict harm are not fazed by gun control laws.
[01:16:39.356 --> 01:16:41.658]  I happen to know this from personal experience.
[01:16:41.858 --> 01:16:43.419]  I could end this guy, Jack, tomorrow.
[01:16:43.559 --> 01:16:45.961]  All you gotta do is arm all your passengers.
[01:16:46.241 --> 01:16:54.608]  I don't think that you should look back and whine and bellyache or try to hold somebody else guilty for everything you did.
[01:16:54.748 --> 01:16:55.408]  Where's the beat?
[01:16:55.748 --> 01:16:57.410]  All right, what is the Trilateral Commission?
[01:16:58.814 --> 01:17:01.977]  An organization founded in 1973 by David Rockefeller.
[01:17:02.017 --> 01:17:10.264]  You see, what they're really up to is a scheme to plant their own loyal members in positions of power in this country.
[01:17:10.564 --> 01:17:15.748]  To work to erase national boundaries and create an international community.
[01:17:16.249 --> 01:17:21.393]  And, in time, bring about a one world government with David Rockefeller calling the shots!
[01:17:22.704 --> 01:17:39.492]  As Oliver North's public battle over government secrets and the illegal supply of weapons to the Nicaraguan Contras is waged in Washington, Congressional investigators in recent months have tried to learn if Mena, Arkansas was an illegal staging area for shipping guns to the U.S.-backed Contra rebels.
[01:17:39.753 --> 01:17:46.336]  It all begins in 1982, when this man, Adler Berryman Seal, showed up in Mena, Arkansas.
[01:17:46.676 --> 01:17:47.797]  He used to smuggle drugs.
[01:17:48.057 --> 01:17:52.681]  Then he got caught and he became one of the government's most valuable informants in the war against cocaine.
[01:17:52.821 --> 01:17:57.445]  But last night in Louisiana, Barry Seale's enemies caught up with him and killed him.
[01:17:58.636 --> 01:18:03.019]  17-year-old Kevin Ives and 16-year-old Don Henry were struck by a train.
[01:18:03.319 --> 01:18:07.482]  The medical examiner has said that the boys were asleep and drugged with marijuana.
[01:18:07.522 --> 01:18:10.324]  The parents, however, disputed that claim.
[01:18:10.384 --> 01:18:17.809]  The boys were killed because they had stumbled upon a large shipment of drugs dropped from an airplane.
[01:18:18.209 --> 01:18:22.532]  Tears in the fabric indicate that Don had been stabbed before he was run over by the train.
[01:18:22.832 --> 01:18:28.176]  In light of this new evidence, the grand jury changed its ruling from probable homicide to definite homicide.
[01:18:29.236 --> 01:18:30.377]  I'm scared of these people.
[01:18:31.077 --> 01:18:34.859]  I'm very scared of them.
[01:18:38.520 --> 01:18:40.521]  How do you think the crack drop gets into the country?
[01:18:40.541 --> 01:18:41.941]  We don't own any planes.
[01:18:42.401 --> 01:18:43.502]  We don't own no ships.
[01:18:43.742 --> 01:18:47.103]  We are not the people who are flying and floating that shit in here.
[01:18:47.323 --> 01:18:54.006]  I will tell you, Director Deutch, as a former Los Angeles police narcotics detective, that the agency has dealt drugs throughout this country for a long time.
[01:18:56.215 --> 01:19:03.496]  The men who are working for the CIA's army were responsible for bringing all that cocaine into Los Angeles that sparked the crack epidemic.
[01:19:03.616 --> 01:19:08.577]  My boss goes on a fishing trip with George Bush and when they come back they say the ends justify the means.
[01:19:08.617 --> 01:19:15.679]  Sir, the Republicans are trying to blame you for the existence of a small air base at Mena, Arkansas.
[01:19:16.119 --> 01:19:22.920]  This base was set up by George Bush and Oliver North and the CIA to help the Iran contras
[01:19:23.480 --> 01:19:28.703]  And they brought in plane load after plane load of cocaine there for sale in the United States.
[01:19:29.483 --> 01:19:35.406]  And then they took the money and bought weapons and took them back to the Congress, all of which was illegal, as you know, under the Bowling Act.
[01:19:35.986 --> 01:19:40.989]  But tell me, did they tell you that this had to be in existence because of national security?
[01:19:41.209 --> 01:19:44.370]  We had nothing, zero, to do with it.
[01:19:44.891 --> 01:19:47.532]  And everybody who's ever looked into it knows that.
[01:19:48.272 --> 01:19:52.576]  I did not have sexual relations with that woman, Ms.
[01:19:52.596 --> 01:19:52.856]  Lewinsky.
[01:19:53.397 --> 01:19:55.339]  These allegations are false.
[01:19:56.680 --> 01:20:02.245]  If you are receiving this transmission, you are in resistance.
[01:20:06.408 --> 01:20:09.051]  You're listening to the Alex Jones Show.
[01:20:39.372 --> 01:20:44.486]  From the front lines of the Information War, it's Alex Jones.
[01:20:45.850 --> 01:20:47.113]  What we are looking at...
[01:21:03.800 --> 01:21:07.244]  Alright, we had Dr. Nick Baggett scheduled for about a week to come on.
[01:21:07.425 --> 01:21:14.253]  The first guy to really expose what's now mainstream news, using cell phone waves to control the brain.
[01:21:14.273 --> 01:21:21.242]  He went off the patents, he went off the research, he went off the science of that.
[01:21:25.034 --> 01:21:28.096]  And now it's suddenly being announced as mainstream news.
[01:21:28.917 --> 01:21:37.744]  And the fact that 5G is super destructive when it comes to the DNA, basically rattles it apart and causing massive cancer increases.
[01:21:37.784 --> 01:21:41.247]  So he's gonna be popping in for just two segments coming up.
[01:21:41.267 --> 01:21:43.749]  I'm gonna give him back for a full hour in the near future.
[01:21:44.589 --> 01:21:49.733]  And he's gonna be hosting some podcasts and shows with us as we expand our operations.
[01:21:50.694 --> 01:21:54.077]  Now, joining us is Roger Stone with a quick pop-in
[01:21:55.593 --> 01:22:18.216]  On not just eight of his associates being dragged off the street last week in a FBI dragnet, but also we are going to be looking at the huge news that there is now a criminal investigation by the Inspector General taking place against Hillary.
[01:22:19.622 --> 01:22:22.806]  And the campaign and Obama ordering it and we know they ordered it.
[01:22:23.247 --> 01:22:27.031]  The FISA court put out a report that what happened was illegal last year.
[01:22:27.072 --> 01:22:28.093]  It's got no coverage.
[01:22:29.054 --> 01:22:32.959]  We have the documents we got from Sheriff's Arpaio's office.
[01:22:33.760 --> 01:22:36.143]  NSA documents surveilling Trump and myself.
[01:22:36.283 --> 01:22:37.084]  That was confirmed.
[01:22:38.105 --> 01:22:51.792]  We had them bragging when he was president-elect, don't worry, we've been spying on him, we've got proof of Russiagate, so that people in government would stay confident, and basically be mutinous against Trump when he got in, in the belief that he was illegitimate.
[01:22:51.872 --> 01:22:53.013]  But all that was a lie.
[01:22:53.593 --> 01:22:55.734]  They were spying, but there was no dirt.
[01:22:56.434 --> 01:23:00.837]  And now we know the name of the mole, we broke it, five days before the New York Times.
[01:23:01.677 --> 01:23:02.978]  We knew his name months before, but
[01:23:03.638 --> 01:23:10.243]  Did want to get sued, and that was Stefan Halperin, and that's now confirmed by the New York Times on Friday.
[01:23:10.263 --> 01:23:11.744]  But he's just one of the moles.
[01:23:12.125 --> 01:23:25.135]  But not a mole to actually find Russiagate, but to create discussions about it, so at least there'd be some discussion of Russians and influence, when later the FBI would ask members of the Trump campaign about it.
