[00:00:07.004 --> 00:00:08.224]  You found it.
[01:22:26.637 --> 01:22:29.538]  And now they're going beyond mice.
[01:22:29.538 --> 01:22:34.560]  Now you've got a startup company called Ambrosia, and they're doing it with humans.
[01:22:35.336 --> 01:22:38.238]  And the rich are lining up to get the blood of young humans.
[01:22:38.238 --> 01:22:40.680]  They said the brains are younger, their hearts, their hair.
[01:22:40.680 --> 01:22:45.544]  If it was gray, it turns dark again, they said, after the treatment.
[01:22:45.544 --> 01:22:51.388]  And so this is their promise of how they are going to give you eternal life.
[01:22:51.388 --> 01:23:03.517]  And so we found it was safe and feasible to administer infusions of young plasma weekly, said a doctor, Dr. Sharon Shaw, a doctor at the Alzheimer's Research Facility at Stanford.
[01:23:04.656 --> 01:23:06.577]  So they're out in the open about it.
[01:23:06.577 --> 01:23:07.897]  And they think they've got this solved.
[01:23:07.897 --> 01:23:10.838]  And so that's why you've got the transhumanists and others saying, it's just a matter of money.
[01:23:10.838 --> 01:23:12.438]  Have you got enough money?
[01:23:12.438 --> 01:23:14.679]  It'd be like plastic surgery.
[01:23:14.679 --> 01:23:15.959]  And you will live forever.
[01:23:15.959 --> 01:23:17.479]  We've got immortality on the horizon.
[01:23:17.479 --> 01:23:18.920]  The transhumanists told us that.
[01:23:18.920 --> 01:23:28.162]  And if we can't do it by injecting you with blood from babies and young people and stuff like that, we can somehow transfer your mind into a machine.
[01:23:28.162 --> 01:23:28.703]  How about that?
[01:23:28.703 --> 01:23:29.883]  That's what Ray Kurzweil wants to do.
[01:23:29.883 --> 01:23:32.123]  That's what the transhumanists are doing.
[01:23:32.123 --> 01:23:33.604]  It has always been their promise.
[01:23:34.741 --> 01:23:37.102]  That you'll become like God, that you'll live forever.
[01:23:37.102 --> 01:23:38.523]  There you go.
[01:23:38.523 --> 01:23:39.804]  They're transferring it over.
[01:23:39.804 --> 01:23:46.088]  You know, I look at this, I think about the, they say it's like plastic surgery.
[01:23:46.088 --> 01:23:47.429]  I think about the movie Brazil.
[01:23:47.429 --> 01:23:48.169]  Remember that?
[01:23:48.169 --> 01:23:51.111]  Remember the plastic surgery?
[01:23:51.111 --> 01:23:51.912]  That was so popular.
[01:23:51.912 --> 01:23:56.474]  Of course, Brazil was kind of a Monty Python version of 1984.
[01:23:56.474 --> 01:23:58.656]  Terry Gilliam did that movie.
[01:23:59.734 --> 01:24:02.695]  And all the technology didn't quite work.
[01:24:02.695 --> 01:24:07.636]  You know, they had TV screens, but they couldn't get big TV screens, so they had big Fresnel lenses that they put in front of it.
[01:24:07.636 --> 01:24:11.937]  And the plastic surgery that everybody was getting really wasn't working out too well.
[01:24:11.937 --> 01:24:14.798]  And they might find the same types of things happening with this.
[01:24:14.798 --> 01:24:21.499]  But of course, as they're pushing this on the Daily Star, they captioned one of these pictures, Never Grow Old.
[01:24:21.499 --> 01:24:23.900]  Humans could change nature.
[01:24:23.900 --> 01:24:25.540]  I don't think so.
[01:24:25.540 --> 01:24:27.461]  And I don't think that human nature changes.
[01:24:28.317 --> 01:24:35.299]  I think that everybody has always believed a lie that they'll become like God, that they'll live forever, that they can do it themselves.
[01:24:35.299 --> 01:24:36.800]  Another example of how they're twisting it.
[01:24:36.800 --> 01:24:52.105]  But I think what we're really seeing over the holidays is a very interesting thing that's happening in some of the Islamic countries, where they're starting to openly embrace secular aspects of Christmas.
[01:24:53.373 --> 01:24:54.454]  But not all of them.
[01:24:54.454 --> 01:25:00.538]  As you'll see here in the U.S., they're a little bit more open and honest about it because, of course, the liberals have their backs.
[01:25:00.538 --> 01:25:04.180]  The liberals hate everything about Christmas.
[01:25:04.180 --> 01:25:09.544]  Whether it's Rudolph the Red-Nosed Reindeer or Jesus Christ, they hate it.
[01:25:09.544 --> 01:25:13.726]  And so the Muslims here in America are a little bit more bold than they are in the Middle East.
[01:25:13.726 --> 01:25:20.151]  In Lebanon, they're trying to pretend that they are now embracing Christianity.
[01:25:20.151 --> 01:25:21.772]  The Iranian cultural attaché
[01:25:22.725 --> 01:25:37.991]  Stepped up to the microphone in Beirut, flanked by banners bearing the faces of Iran's two foremost religious authorities, Ayatollah Khomeini, the founder of the Islamic Republic, and that's the picture you'll remember from the kidnapping of everybody in the U.S.
[01:25:37.991 --> 01:25:42.953]  Embassy, to Ayatollah Khamenei, the current Supreme Leader.
[01:25:42.953 --> 01:25:45.194]  And I don't know if you pronounce these things differently or not.
[01:25:45.194 --> 01:25:48.015]  I mean, the only difference is one letter between these two guys.
[01:25:48.015 --> 01:25:52.237]  One of them, they changed the O to an A. Khomeini and Khamenei.
[01:25:53.067 --> 01:25:55.269]  Are the current ones, but nothing really has changed.
[01:25:55.269 --> 01:25:57.972]  They still chant death to America every day there.
[01:25:57.972 --> 01:26:07.241]  To the left of Ayatollah Khomeini stood a twinkling Christmas tree, a gold star gilding its tip, angel ornaments, and miniature Santa hats.
[01:26:07.241 --> 01:26:08.042]  See, Santa is safe.
[01:26:09.614 --> 01:26:19.864]  Even the Christians who are being attacked by Jihadi terrorists in Egypt at their churches, they have to have bomb scanners and security and so forth, like they do with the TSA.
[01:26:19.864 --> 01:26:22.607]  But of course, like the TSA, it's totally ineffective.
[01:26:22.607 --> 01:26:29.414]  They just blow themselves up at the checkpoint and take out all the people waiting in line to get a security check.
[01:26:29.414 --> 01:26:31.236]  But even in Egypt,
[01:26:32.270 --> 01:26:46.045]  You see pictures of these people in Christian churches and they're having celebrations there and in places like India where they've had a lot of persecution of Christians, they'll come out with giant inflatable Santa clauses because that's somehow safe.
[01:26:47.111 --> 01:26:51.914]  And I don't know, I've never been part of a church where we worshipped Santa Claus.
[01:26:51.914 --> 01:26:54.236]  They said, today we're celebrating the birth of Christ.
[01:26:54.236 --> 01:26:56.837]  They said, Jesus, these are the Ayatollahs of Iran.
[01:26:56.837 --> 01:26:57.838]  Do you really believe them?
[01:26:57.838 --> 01:26:58.999]  When they're in Lebanon, they're saying this?
[01:26:58.999 --> 01:27:00.840]  They said, Jesus the Savior is born.
[01:27:00.840 --> 01:27:02.561]  They're calling Him their Savior.
[01:27:02.561 --> 01:27:07.164]  The King of Peace, the Son of Mary, He freed the slaves, He heals, the angels protect Him.
[01:27:07.164 --> 01:27:10.026]  The Bible and the Quran embrace together.
[01:27:10.026 --> 01:27:10.366]  See?
[01:27:10.366 --> 01:27:11.927]  We're all the same religion, they said.
[01:27:12.850 --> 01:27:15.273]  No, there's a real key difference here.
[01:27:15.273 --> 01:27:21.420]  Yes, you know, Islam teaches that Jesus was born of a virgin, the Virgin Mary.
[01:27:21.420 --> 01:27:24.564]  The difference is they don't embrace him as Savior.
[01:27:24.564 --> 01:27:26.887]  They don't embrace him as God.
[01:27:26.887 --> 01:27:28.509]  That's the key difference.
[01:27:28.509 --> 01:27:29.169]  And without that...
[01:27:29.923 --> 01:27:32.564]  There really isn't any meaning to Christmas.
[01:27:32.564 --> 01:27:36.926]  And they don't really have anything to do with their sin.
[01:27:36.926 --> 01:27:38.367]  They don't have a Savior.
[01:27:38.367 --> 01:27:40.288]  What they have is a self-righteous religion.
[01:27:40.288 --> 01:27:43.849]  There's Christians who have a self-righteous religion as well.
[01:27:43.849 --> 01:27:46.731]  You know, maybe you're looking at it that same way as well.
[01:27:46.731 --> 01:27:53.334]  But you go back to the blood, even going back to Leviticus, the life is in the blood.
[01:27:53.334 --> 01:27:54.694]  That has always been the understanding.
[01:27:54.694 --> 01:27:55.775]  Science has now proven that.
[01:27:57.549 --> 01:28:01.232]  And it was His life given with His blood.
[01:28:01.232 --> 01:28:03.233]  That's why we call Him a Savior.
[01:28:03.233 --> 01:28:13.200]  They will celebrate Jesus as virgin born and so forth, but they say that He was removed from the cross before He died, that He didn't die for their sins.
[01:28:13.200 --> 01:28:14.501]  So what do they do?
[01:28:14.501 --> 01:28:18.584]  They try to atone for their own lives.
[01:28:18.584 --> 01:28:20.885]  And so they have a lot of different things that they do.
[01:28:20.885 --> 01:28:21.346]  Some of them
[01:28:22.327 --> 01:28:26.189]  It may include, the good works may be enslaving the infidel.
[01:28:26.189 --> 01:28:27.770]  It may be killing the infidel.
[01:28:27.770 --> 01:28:30.331]  That may be the way that they get into heaven, right?
[01:28:30.331 --> 01:28:32.772]  For some of them, that's absolutely what they want to say.
[01:28:32.772 --> 01:28:45.579]  And here in America, I'm going to play for you what this in North America should say, what this Canadian Imam said, if you wish a Christian Merry Christmas, that is a worse sin than murdering somebody.
[01:28:45.579 --> 01:28:48.480]  Yeah, you'd be better off to murder that infidel.
[01:28:48.480 --> 01:28:49.481]  That's really the way that they think.
[01:28:50.590 --> 01:28:51.234]  All right, stay with us.
[01:28:51.234 --> 01:28:51.737]  We'll be right back.
[01:28:51.737 --> 01:28:53.085]  We'll play that clip for you when we get back.
[01:28:57.216 --> 01:29:00.158]  At WolfHillAmmo.com, we love shotguns.
[01:29:00.158 --> 01:29:05.942]  We offer the best specialty shotgun ammo on the market, including our defensive combo packs for home and retreat.
[01:29:05.942 --> 01:29:10.425]  Our less lethal combo is good for animal control, the four-legged kind and two-legged.
[01:29:10.425 --> 01:29:15.329]  When lethal force is necessary, reach for our stop-em, drop-em, or our home defense combos.
[01:29:15.329 --> 01:29:18.991]  These five-round packs include different heavy hitters to protect your loved ones.
[01:29:18.991 --> 01:29:25.296]  Visit WolfHillAmmo.com to see our great prices on these combo packs and other specialty shotgun ammo rounds.
[01:29:25.296 --> 01:29:26.657]  WolfHillAmmo.com
[01:29:27.057 --> 01:29:35.960]  Silver has always been nature's very own antibiotic, and only one system allows you to produce an endless supply of nano-sized silver solutions right from the convenience of your home.
[01:29:35.960 --> 01:29:37.060]  Silver Lungs.
[01:29:37.060 --> 01:29:44.343]  With the addition of our unique lung delivery system, respiratory infections are targeted directly, where traditional oral administration simply cannot reach.
[01:29:44.343 --> 01:29:50.385]  This pioneering method also preserves the original particle sizes and delivers your silver solution directly into the bloodstream.
[01:29:50.385 --> 01:29:54.506]  See the Silver Lungs generator and lung delivery system at SilverLungs.com.
[01:29:54.506 --> 01:29:56.227]  That's SilverLungs.com.
[01:29:58.257 --> 01:30:03.420]  For those of us that are the tip of the spear, we're being targeted to take out the leadership.
[01:30:03.420 --> 01:30:05.360]  That's the globalist only hope.
[01:30:05.360 --> 01:30:24.570]  So when you support InfoWars, when you spread our articles and videos, when you buy products at InfoWarsStore.com, you are literally not just supporting InfoWars and free speech and standing in defiance against Soros and Hillary and the rest of these people, but you are standing for your own future and your own best shot of having an early warning system in America to stand against these individuals.
[01:30:24.830 --> 01:30:31.073]  When you order products at InfoWareStore.com, you fund not just an American revolution, but a global revolution against tyranny.
[01:30:31.073 --> 01:30:36.735]  And we have the biggest specials ever running throughout to the end of the year as part of a total store clearance.
[01:30:36.735 --> 01:30:39.237]  Every order gets a free t-shirt.
[01:30:39.237 --> 01:30:40.357]  Every order gets free shipping.
[01:30:40.357 --> 01:30:43.558]  Every order gets 50 to 75% off in total clearance.
