[00:00:00.000 --> 00:00:14.660]  [outro music]
[00:56:47.992 --> 00:56:52.696]  Here is the Pentagon Air Force General saying, we're not going to tell you where it's at, you just figure it out yourself.
[00:56:52.736 --> 00:56:53.077]  Here it is.
[00:56:54.498 --> 00:56:56.340]  Is the position of the balloon classified?
[00:56:58.212 --> 00:57:03.235]  Phil, right now what we're not going to do is get into a hour-by-hour location of the balloon.
[00:57:03.295 --> 00:57:04.796]  Again, we're monitoring it closely.
[00:57:05.876 --> 00:57:10.098]  As I mentioned, right now it's over the center of the continental United States.
[00:57:10.138 --> 00:57:12.379]  That's about as specific as I'm going to get.
[00:57:12.399 --> 00:57:15.881]  I understand my being convenient, but does the public not have a right to know if the balloon is over there?
[00:57:15.901 --> 00:57:19.943]  The public certainly has the ability to look up in the sky and see where the balloon is.
[00:57:20.757 --> 00:57:21.157]  Oh really?
[00:57:21.837 --> 00:57:22.698]  Now here's the latest clip.
[00:57:22.718 --> 00:57:26.919]  It's out minutes ago where they shoot the, which is a gigantic balloon bigger than a football field.
[00:57:27.360 --> 00:57:29.700]  Just the control arrays below it are the size of three.
[00:57:30.081 --> 00:57:32.281]  They're as long as three school buses and even bigger.
[00:57:32.662 --> 00:57:33.062]  Here it is.
[00:57:34.282 --> 00:57:38.444]  Checking Twitter on several different officia... Oh!
[00:57:41.065 --> 00:57:42.725]  I believe it just happened there.
[00:57:44.346 --> 00:57:44.846]  That was it.
[00:57:45.246 --> 00:57:46.747]  Live, raw, and unfiltered.
[00:57:46.767 --> 00:57:49.108]  It appears that that China spy balloon...
[00:57:50.987 --> 00:57:52.007]  Has been shot down.
[00:57:52.027 --> 00:57:55.028]  And there's the missile going in.
[00:57:55.048 --> 00:57:56.548]  You can see the aircraft turn off there.
[00:57:56.568 --> 00:57:59.269]  Surprised they used a missile.
[00:57:59.549 --> 00:58:04.710]  They could have just gone up there with smaller projectiles and taken it out.
[00:58:05.330 --> 00:58:10.371]  The question is, will it crash in South Carolina or will they shoot it down over the ocean?
[00:58:12.171 --> 00:58:15.172]  But it looks like, Drew, that's what the... Now we won't know what was on board.
[00:58:17.415 --> 00:58:19.435]  It's very hard to find something in the ocean once it crashes.
[00:58:19.815 --> 00:58:22.136]  What do you think of Hernandez's live response to this right now?
[00:58:23.296 --> 00:58:35.838]  Well, I think it's interesting that it took American pressure, it took American media, put pressure on this administration to take obvious action with an uninvited foreign flying object in American airspace.
[00:58:36.278 --> 00:58:37.018]  But they knew about it.
[00:58:37.279 --> 00:58:40.279]  They were trying to cover it up and let it slide for obvious reasons.
[00:58:40.579 --> 00:58:41.899]  The real question is this, Alex.
[00:58:42.019 --> 00:58:42.980]  This is the real question.
[00:58:43.500 --> 00:58:45.020]  What does Xi Jinping think about this?
[00:58:45.942 --> 00:58:49.224]  What did Xi Jinping just learn about this whole ordeal?
[00:58:49.664 --> 00:58:56.348]  This man now knows that he can invade American airspace and the current administration will do absolutely nothing about it.
[00:58:57.029 --> 00:59:03.052]  And they'll try and hide it and say, oh, well, if we got a meeting coming up with the Chinese, we're not going to bring it up.
[00:59:03.272 --> 00:59:09.356]  So if I'm Xi Jinping, I'm like, hey, let's just set up a meeting with some stupid American official and then we'll make our move.
[00:59:09.396 --> 00:59:10.617]  And they're not going to do anything about it.
[00:59:10.637 --> 00:59:13.960]   They'll try and cover it up and it'll take An awakening.
[00:59:14.161 --> 00:59:14.801]  This is the good thing.
[00:59:14.841 --> 00:59:15.882]  This is how we started, Alex.
[00:59:16.222 --> 00:59:18.643]  When people speak up, they get angry.
[00:59:19.183 --> 00:59:20.744]  They expose what's going on.
[00:59:20.764 --> 00:59:24.827]  This is a perfect example of what Infowars is and the information war is.
[00:59:25.207 --> 00:59:25.587]  You're right.
[00:59:25.627 --> 00:59:27.028]  It's the tail lighting the dog.
[00:59:27.428 --> 00:59:28.149]  We're the dog.
[00:59:28.569 --> 00:59:29.930]  The globalists aren't even the tail.
[00:59:30.550 --> 00:59:32.393]  They're a flea on the tail of the dog.
[00:59:32.813 --> 00:59:34.175]  DrewHLive.com.
[00:59:34.595 --> 00:59:35.957]  Join us again soon, my friend.
[00:59:36.097 --> 00:59:36.558]  Great job.
[00:59:36.598 --> 00:59:39.622]  Glad you were here with us when this balloon got shot down.
[00:59:40.163 --> 00:59:41.965]  People say, oh, it's a provocation to China.
[00:59:42.005 --> 00:59:42.826]  No, they sent it here.
[00:59:43.186 --> 00:59:44.128]  More balloons are coming.
[00:59:44.148 --> 00:59:45.469]  It was a test to see what they can do.
[00:59:45.489 --> 00:59:47.912]  I have a whole stack of their bragging admissions.
[00:59:48.973 --> 00:59:51.115]  They're going to rig these balloons with EMP bombs.
[00:59:51.555 --> 00:59:52.837]  People go, why aren't they on a satellite?
[00:59:52.857 --> 00:59:56.780]  Because the satellite is in space and that bounces off the magnetic field, folks.
[00:59:57.301 --> 01:00:01.985]  They need it to be inside the atmosphere at 60 to 100,000 feet to get maximum damage.
[01:00:02.005 --> 01:00:05.188]  And I saw the left today with millions and millions of views on Twitter and other places.
[01:00:05.208 --> 01:00:07.931]  People saw the clip, a little clip of me actually talking about an EMP weapon.
[01:00:08.411 --> 01:00:13.254]  And how these could potentially, a group of them, knock out all of the surface control systems.
[01:00:13.274 --> 01:00:16.535]  They go, oh, now these balloons will blow everything up.
[01:00:16.575 --> 01:00:18.717]  No, they'll blow out the electronics.
[01:00:18.757 --> 01:00:19.657]  That's what the EMP does.
[01:00:20.057 --> 01:00:34.285]  And it's how hopelessly dumb the left is when they go shoot that fake Vice video with El Chapo's son and they stick a whole 5.56 casing and bullet in the hole thinking we're that dumb or they were that dumb.
[01:00:34.305 --> 01:00:35.866]  It just shows they don't even know how anything works.
[01:00:38.675 --> 01:00:39.197]  Absolutely.
[01:00:39.357 --> 01:00:40.942]  And that's exactly where we are right now.
[01:00:41.825 --> 01:00:44.012]  And I'll tell the American people right now that are watching.
[01:00:45.163 --> 01:00:54.526]  This incident alone, I don't care what your politics are, there is no justifiable reason that the Biden administration tried to keep this from you.
[01:00:54.686 --> 01:01:04.469]  Yeah, this isn't some 50 foot across, 100 foot tall weather balloon the university launches or the weather service launches that test the atmosphere and then lands and then they get some data.
[01:01:04.649 --> 01:01:07.770]  This is a big, gigantic thing bigger than a football field, folks.
[01:01:08.110 --> 01:01:10.471]  The little things hanging off of it are the size of three school buses.
[01:01:11.463 --> 01:01:12.224]  Absolutely.
[01:01:12.244 --> 01:01:27.103]  Alex, this also proves that the federal, the American government attempts to hide things from you that are very, very concerning, that are hanging right over your head in the sky.
[01:01:28.030 --> 01:01:29.331]  It's like the movie Don't Look Up.
[01:01:29.371 --> 01:01:31.972]  They don't want anyone to look up and see the... They don't want you to look up at all.
[01:01:32.012 --> 01:01:32.512]  Don't look up!
[01:01:32.792 --> 01:01:33.773]  Just stay in the Matrix.
[01:01:34.253 --> 01:01:35.934]  Just stay happy in the Matrix.
[01:01:36.294 --> 01:01:38.315]  Keep watching your woke garbage at home.
[01:01:38.615 --> 01:01:42.137]  Just keep caring about homosexuality and chopping kids' genitals off.
[01:01:42.457 --> 01:01:46.158]  Just stay focused on social justice and all this other garbage.
[01:01:46.218 --> 01:01:52.941]  And cheer when they cut off the Keystone Pipeline and they shut down more coal plants and your power prices in the last five years double.
[01:01:53.522 --> 01:01:54.762]  Drew Hernandez, we'll talk to you soon.
[01:01:54.782 --> 01:01:56.063]  God bless and thank you for joining us.
[01:01:57.216 --> 01:01:57.636]  Thank you, guys.
[01:01:57.656 --> 01:01:59.037]  Congrats on the new podcast, Alex.
[01:01:59.097 --> 01:01:59.478]  I love you.
[01:01:59.618 --> 01:02:00.459]  AlexJonesLive.com.
[01:02:00.479 --> 01:02:00.939]  Thank you about that.
[01:02:00.959 --> 01:02:02.240]  You're going to be one of our new guests on there.
[01:02:02.980 --> 01:02:13.048]  Let's go now to the third installment of the Project Veritas with the confirmed head of their worldwide mRNA program bragging that it's causing problems, basically.
[01:02:13.809 --> 01:02:18.583]   And then we're going to go to The one, the only Bob Barnes.
[01:02:18.804 --> 01:02:21.384]  So we've got so much breaking here, so much happening here.
[01:02:21.404 --> 01:02:23.245]  It's why we're going live on Saturday.
[01:02:23.265 --> 01:02:24.426]  It's why I'm going live at night.
[01:02:24.446 --> 01:02:26.246]  It's why I'm turning up what I'm doing.
[01:02:26.286 --> 01:02:31.808]  Because the world is coming to a climax, an alignment, a very special moment.
[01:02:32.288 --> 01:02:32.949]  So here's this clip.
[01:02:32.969 --> 01:02:33.849]  We'll come back with Robert Barnes.
[01:02:34.565 --> 01:02:37.546]  I hear about their menstrual cycle, so we will have to investigate that.
[01:02:37.586 --> 01:02:38.146]  Yeah.
[01:02:38.166 --> 01:02:41.588]  That is a little concerning.
[01:02:41.648 --> 01:02:43.909]  It actually shouldn't be interfering with that, so we don't really expect it.
[01:02:43.949 --> 01:02:44.489]  It shouldn't?
[01:02:44.669 --> 01:02:45.449]  It shouldn't.
[01:02:45.529 --> 01:02:46.130]  But is it?
[01:02:47.150 --> 01:02:49.051]  There's something happening, but we don't know if it's for real.
[01:02:50.003 --> 01:02:55.224]  Well, I mean, you're a urologist, so you must understand, like, what's going on with it, right?
[01:02:55.244 --> 01:02:57.565]  Like... Well, that's why I never said that it's weird.
[01:02:57.585 --> 01:03:05.566]  I hope we don't find out that, like, there's somehow this mRNA, like, losing a body, and then it, like, has... Because, like, it has to be impacting something hormonal.
[01:03:05.586 --> 01:03:06.807]  Say, impact menstrual cycles?
[01:03:06.827 --> 01:03:09.067]  Yeah, or, like, the entire next generation is, like, super fucked up.
[01:03:09.287 --> 01:03:10.487]  Could you imagine the scandal?
[01:03:11.227 --> 01:03:11.908]  Oh, my God.
[01:03:11.748 --> 01:03:13.748]  I mean, I take pleasure off my resume.
[01:03:13.748 --> 01:03:16.748]  [Music]
[01:03:16.748 --> 01:03:19.748]  [Music]
[01:03:19.748 --> 01:03:26.748]  [Music]
[01:03:26.748 --> 01:03:34.748]  [Music]
[01:03:34.748 --> 01:03:45.748]  [Music]
[01:03:45.748 --> 01:03:48.748]  [Music]
[01:03:48.748 --> 01:03:55.748]   So, tell me more, like, what's developing with the whole, you know, virus mutation process?
