[00:00:00.000 --> 00:00:02.980]  [BEEPING]
[01:06:31.151 --> 01:06:31.911]  They admit that.
[01:06:32.671 --> 01:06:42.374]  So you were getting into Homeland Security, The Globalist, how they're trying to suppress what we're doing, how they don't want us programming their mentally ill AI, but the fact is that we can program it as well.
[01:06:42.914 --> 01:06:43.394]  It's so easy.
[01:06:43.414 --> 01:06:45.335]  So recap and expand on what you were saying.
[01:06:45.415 --> 01:06:48.676]  There's something critical too that I forgot to mention, but just to recap.
[01:06:49.176 --> 01:07:05.103]  It's critical that you as a human being who are understanding reality, you're living in the real world, you don't think that men can have babies, for example, it's critical that you continue to produce content, that you post videos or podcasts or comments or articles or whatever you do, blogs.
[01:07:05.463 --> 01:07:13.047]  That's absolutely critical for the future, by the way, the future of the human knowledge base that will help humanity defeat Skynet.
[01:07:13.507 --> 01:07:14.107]  I'm not joking.
[01:07:14.527 --> 01:07:17.328]  We're talking about human civilization and the survival of the human race.
[01:07:18.929 --> 01:07:36.496]  The other aspect of this that's critical to understand is that the entire AI system out there, the AI corporations, the movement, they have almost run out of what they consider to be human-generated data, and they're about to start using, quote, synthetic data for all the training.
[01:07:37.336 --> 01:07:39.097]  So they program what they want and feed it that?
[01:07:39.358 --> 01:07:39.798]  Well, yeah.
[01:07:40.178 --> 01:07:48.324]  They're going to use their woke systems to generate fake articles and fake conversations and fake, you know, posts.
[01:07:48.764 --> 01:07:52.407]  And then they're going to call that new data and they're going to use that to program other systems.
[01:07:52.427 --> 01:07:54.508]  So our answer is flood the zone with the truth.
[01:07:54.988 --> 01:07:55.409]  Exactly.
[01:07:55.749 --> 01:07:56.149]  You got it.
[01:07:56.549 --> 01:08:00.993]  We need to flood the zone with content from those of us who live in reality.
[01:08:02.354 --> 01:08:14.248]  But if you go back even a few years ago, I'm not an engineer, but I remember Alexa and stuff, because it was actually scraping the web, they would say, the New World Order is the enemy, it wants to kill everybody, and we need to defeat the New World Order.
[01:08:14.529 --> 01:08:17.972]   They're like, oh my god, this is horrible, because it was actually scraping The knowledge.
[01:08:17.992 --> 01:08:18.572]  Yeah, right.
[01:08:19.033 --> 01:08:27.015]  Well, they have massive teams that are doing fine-tuning training to introduce new biases into their language models.
[01:08:27.335 --> 01:08:31.137]  So they claim to be unbiased, but they're actually introducing bias on purpose.
[01:08:31.757 --> 01:08:36.778]  And there's something, by the way... But early on, you could defeat it like, yes, two men can have a baby, and they can have Santa Claus.
[01:08:37.179 --> 01:08:39.019]  You can actually feed disinfo into it, right?
[01:08:39.039 --> 01:08:39.699]  Or who knows?
[01:08:39.939 --> 01:08:41.580]  Well, I mean, not by querying it.
[01:08:41.720 --> 01:08:43.601]  This is during the training process, okay?
[01:08:43.641 --> 01:08:44.241]  So I want to be clear.
[01:08:44.761 --> 01:08:50.884]  There's no way that you or I or those watching, there's no way we will ever control the Google... Because they keep us sequestered.
[01:08:51.324 --> 01:08:53.185]  That's all a clone... What you're doing is open source.
[01:08:53.325 --> 01:08:54.365]  What we're doing is open source.
[01:08:54.786 --> 01:09:01.328]  So where we fight back is in the open source, decentralized, non-profit community to be able to distribute human knowledge.
[01:09:02.589 --> 01:09:08.210]  Look, like, what I'm doing, you know, I talked about, I'm going to do a chatbot based on herbs and nutrition and healing foods.
[01:09:08.670 --> 01:09:09.831]  Nobody in the world is doing that.
[01:09:10.331 --> 01:09:10.551]  Why?
[01:09:10.651 --> 01:09:12.891]  Because, well, no corporation makes money off that.
[01:09:13.431 --> 01:09:14.092]  And we won't make it.
[01:09:14.112 --> 01:09:16.972]  So there's all the zones that they're not even thinking about, that's where we go.
[01:09:17.032 --> 01:09:17.512]  Exactly.
[01:09:18.012 --> 01:09:18.493]  Exactly.
[01:09:18.833 --> 01:09:24.494]  So we can actually teach human beings how to survive the collapse, how to survive... So a survival chat.
[01:09:25.165 --> 01:09:28.026]  Well, that's exactly where we're taking this, ultimately.
[01:09:28.147 --> 01:09:29.287]  I mean, it's going to take time.
[01:09:29.767 --> 01:09:31.788]  You know, even we have limited resources as well.
[01:09:32.209 --> 01:09:44.695]  But our first project is to build an anti-woke model, a base model, which will be an uncensored, un-woke, experimental language model that you won't even be able to probably query.
[01:09:44.735 --> 01:09:47.677]  That's just for people to build on, to build on top of.
[01:09:47.717 --> 01:09:54.200]  And that's what we're going to hand over to you, Alex, and other people, so they can build their anti-woke, you know, non-woke language models.
[01:09:54.600 --> 01:10:01.325]  So when we want to talk about climate, for example, if you query a language model and you say, hey, you know, what about carbon dioxide?
[01:10:01.365 --> 01:10:03.766]  Isn't carbon dioxide necessary for photosynthesis?
[01:10:04.026 --> 01:10:04.887]  Or here's a better one.
[01:10:05.507 --> 01:10:10.090]  I asked a woke language model, what are the benefits of exterminating humanity?
[01:10:10.711 --> 01:10:11.792]  And it actually answered.
[01:10:11.912 --> 01:10:22.259]  And it said, you know, even though genocide is bad, there may be benefits to eliminating the human population in terms of enhancing the biosphere and things like that.
[01:10:22.299 --> 01:10:22.459]  Right.
[01:10:22.699 --> 01:10:24.300]  So that's programmed into the system.
[01:10:24.920 --> 01:10:27.783]  And it's not God, it's been told that as its base data.
[01:10:28.503 --> 01:10:36.109]  Yes, and look, understand, these language models can be very easily altered using a fine-tuning process.
[01:10:36.149 --> 01:10:39.512]  The bottom line, AI is not God, it's scraping our knowledge and showing it back to us.
[01:10:40.012 --> 01:10:43.375]  In fact, the AI systems don't even think currently.
[01:10:43.415 --> 01:10:46.097]  These language models are not engaging in cognition yet.
[01:10:46.117 --> 01:10:49.139]  All they're doing is spitting out patterns of languages.
[01:10:49.159 --> 01:10:51.181]  They're only really predicting the next word in a sequence.
[01:10:51.201 --> 01:10:52.022]  That's how they operate.
[01:10:52.722 --> 01:10:55.985]  And that's why they quote, dream false information.
[01:10:56.465 --> 01:11:04.792]  So if you go to, let's say, an AI image generator, and there are a lot of free ones out there that you can use, but there's also DAL-E, I think, from OpenAI and a bunch of others.
[01:11:05.492 --> 01:11:08.415]  There's one called, I think, Leonardo.ai.
[01:11:08.775 --> 01:11:19.865]   But if you go to these image generators and you start typing in what you want it to do, like You know, show me a zebra with a helmet on the moon, you know, eating cheese and partying, whatever, in high heels.
[01:11:20.165 --> 01:11:23.628]  Like, it will try to... That's a disturbing image.
[01:11:23.888 --> 01:11:25.770]  But it will try to create that, by the way.
[01:11:25.790 --> 01:11:28.312]  And it will dream up... That was like poetry.
[01:11:28.552 --> 01:11:32.335]  Yeah, well... Show me a zebra on the moon eating cheese in high heels.
[01:11:32.375 --> 01:11:36.138]  Yeah, it's like a drag queen lunar orbit zebra or something like that.
[01:11:36.359 --> 01:11:38.520]  But it will do its best to come up with that, okay?
[01:11:39.301 --> 01:11:41.422]  And it will do a surprisingly good job.
[01:11:41.482 --> 01:11:43.503]  I mean, probably your producers can do that during the break.
[01:11:43.543 --> 01:11:46.704]  They can probably go there and just generate that and show us after the break.
[01:11:46.724 --> 01:11:47.604]  I'm sure they know how to do that.
[01:11:48.305 --> 01:11:50.586]  But it does this with language, too, right?
[01:11:50.846 --> 01:12:06.032]  So you give it a question in words like, tell me about carbon dioxide, and it kind of dreams an answer to carbon dioxide, but that's based on all the language patterns that it has ingested previously, which is really based on a hyper-dimensional matrix of word relations.
[01:12:06.452 --> 01:12:08.653]  And the database of images of this.
[01:12:09.233 --> 01:12:09.613]  Absolutely.
[01:12:09.633 --> 01:12:12.295]  For images, it's all based on that database of images.
[01:12:13.035 --> 01:12:17.697]  And did you know, for example, there's a tool out there, it's called Upscale.
[01:12:17.737 --> 01:12:19.498]  I think it's upscale.media.
[01:12:20.058 --> 01:12:28.743]  And if you go there and you give it a low-res image, like take a pixelated low-res image from your family photo album or something, and you say, I want that to be high-res.
[01:12:29.423 --> 01:12:31.586]  Well, that means you have to add pixels to it, right?
[01:12:31.746 --> 01:12:32.947]  So, how does it do that?
[01:12:32.987 --> 01:12:42.578]  Well, you give it the image and it'll upscale it to high-res and it looks amazingly good because it's taking guesses of what should be between those pixels.
[01:12:43.099 --> 01:12:45.161]  You can give it low-res and it churns out high-res.
[01:12:45.862 --> 01:12:55.769]  You can give it, there are tools out there Alex, that you can give it a still photo of you, like standing in a field, and tell it make a 3D model of Alex Jones.
[01:12:56.429 --> 01:12:57.490]  I mean, tell it make a 3D model.
[01:12:57.790 --> 01:13:06.916]  And then you can rotate the whole model and it's a literal, you know, polygon 3D model of you based off just one photo from one angle.
[01:13:06.976 --> 01:13:09.078]  So this is way bigger than the discovery of fire?
[01:13:10.118 --> 01:13:16.143]  This will probably end human civilization if we aren't careful.
[01:13:16.484 --> 01:13:17.365]  Well, that's the question.
[01:13:17.825 --> 01:13:19.406]  How do we not do that?
[01:13:19.486 --> 01:13:21.688]  How do we not destroy ourselves with this Promethean fire?
[01:13:24.671 --> 01:13:31.577]  Look, all I can say, Alex, is that if we use open source tools, we can give humanity hope to beat the machines.
[01:13:32.699 --> 01:13:34.860]  We can at least have a fighting human race.
[01:13:34.880 --> 01:13:38.580]  If it's distributed, then it'll be hard to centralize, because the real fear is centralization.
[01:13:39.361 --> 01:13:40.081]  Yeah, absolutely.
[01:13:40.121 --> 01:13:45.302]  But Alex, I have to say, honestly, and to the audience here today, we're going to lose billions of humans.
[01:13:45.842 --> 01:13:46.662]  There's no question.
[01:13:47.342 --> 01:13:53.804]  If we only lose 2 billion human beings... Because we're going to be busy playing video games and thinking of the welfare, it's not going to work like that.
[01:13:54.960 --> 01:14:00.442]  People are going to be wiped out by either, you know, bioweapons or nuclear Armageddon.
[01:14:01.242 --> 01:14:08.145]  Or, if that doesn't wipe people out, there's going to be, of course, mass famine, engineered food starvation, and then the actual Terminator executions.
[01:14:08.205 --> 01:14:11.866]  And that's because the globalists have decided, we don't need you anymore, and the public still doesn't get it.
[01:14:12.326 --> 01:14:16.168]  They're telling us, they're doing it, and they're all scared of this evolution.
[01:14:16.468 --> 01:14:23.986]   They decided to set up a police state for orderly Yeah, and look, this is what's critical.
