[00:00:00.000 --> 00:00:02.660]  [BEEPING]
[01:15:48.033 --> 01:15:48.614]  Question everything.
[01:15:49.114 --> 01:15:50.334]  It's phase one.
[01:15:51.194 --> 01:15:55.915]  But then, at some point, you're not gonna get anywhere just by sitting and questioning.
[01:15:55.935 --> 01:15:56.795]  That's the first step.
[01:15:57.735 --> 01:16:00.096]  You're listening to Alex Jones.
[01:16:03.831 --> 01:16:08.494]  Please do not forget that my book has gone number one on a bunch of the different subcharts.
[01:16:08.974 --> 01:16:11.776]  The Great Awakening Part 2 of The Great Reset, twice as long.
[01:16:12.136 --> 01:16:14.217]  The Plan to Defeat the Globals, launch the next great renaissance.
[01:16:14.598 --> 01:16:17.299]  But if you want to get store-bought free shipping, double pay three points.
[01:16:17.920 --> 01:16:21.682]  TurboForce, the best nootropic, 10-hour clean energy booster.
[01:16:22.102 --> 01:16:23.443]  It's the highest quality ingredients.
[01:16:23.843 --> 01:16:24.464]  It's amazing.
[01:16:25.304 --> 01:16:27.686]  TurboForce, back in stock in fullmorestore.com.
[01:16:29.147 --> 01:16:31.849]  Up to 60% off on so many great products that are there.
[01:16:32.350 --> 01:16:37.534]  Winter Sun, the highest quality vitamin D3 that boosts your immune system, taking it under the tongue for absorption.
[01:16:38.034 --> 01:16:39.535]  It's back in stock, 40% off.
[01:16:40.776 --> 01:16:51.965]  Winter Sun, Turbo Force, X2, Vitamin Mineral Fusion, DNA Force Plus, Bazo Beats for your blood and your heart, and what it does for a nitric boost.
[01:16:52.045 --> 01:16:52.626]  Nitric boost.
[01:16:54.153 --> 01:16:54.834]  It's all there.
[01:16:55.014 --> 01:16:57.836]  Infowarstore.com or 888-253-3139.
[01:16:57.797 --> 01:17:01.797]  Boyd 253-3139.
[01:17:01.797 --> 01:17:04.997]  Winter is coming.
[01:17:04.997 --> 01:17:06.497]  Winter is coming.
[01:17:06.704 --> 01:17:07.705]  Winter is coming!
[01:17:11.351 --> 01:17:12.812]  Winter is coming.
[01:17:13.172 --> 01:17:14.573]  Winter isn't coming.
[01:17:15.134 --> 01:17:16.435]  Winter is here.
[01:17:16.835 --> 01:17:24.341]  And while the sun isn't helping us produce as much vitamin D, do yourself a favor and try Infowars Life Winter Sun Plus.
[01:17:24.601 --> 01:17:28.964]  Now back in stock and 40% off at infowarsstore.com.
[01:17:29.204 --> 01:17:40.409]  Winter Sun Plus is a powerful vitamin D based formula, bringing you straight vitamin D3 free of toxic chemicals, allergens, preservatives, artificial colors, and GMOs.
[01:17:40.830 --> 01:17:51.535]  Our vitamin D3 formula supports the body's natural immune system, promotes calcium absorption for healthy bones and teeth, and helps sustain healthy tissue and systems of the body.
[01:17:51.915 --> 01:17:54.436]  When the winters come, they come cold.
[01:17:54.616 --> 01:17:58.318]  So weather the storm and supplement with Winter Sun Plus.
[01:17:58.698 --> 01:18:13.258]  40% off for a limited time at InfoWarsStore.com.
[01:18:13.248 --> 01:18:22.993]  Although the depopulation systems of the Great Reset are not yet fully operational, the Great Reset does have a strong conspiracy network.
[01:18:23.433 --> 01:18:29.336]  It is protected by a satanic shield, which can be disabled by the Great Awakening.
[01:18:29.736 --> 01:18:35.940]  The Great Reset must be deactivated if any victory for humanity is to be accomplished.
[01:18:36.977 --> 01:18:51.050]  Once the Great Awakening deactivates the shield, InfoWars.com forward slash show will cover the truth while Info Warriors fly into the superstructure and attempt to knock out the Great Reset.
[01:18:51.531 --> 01:18:55.254]  Alex Jones has volunteered to lead the fighter attack.
[01:18:55.594 --> 01:19:01.039]  Get a signed copy of the Great Awakening today at InfoWarsStore.com.
[01:19:05.755 --> 01:19:09.799]  I would thank you for everything you've done for the Infowar, but I know you're like me.
[01:19:09.859 --> 01:19:11.180]  You don't want my thanks.
[01:19:11.780 --> 01:19:15.163]  You want victory over the globalists and these devil worship and child molesters.
[01:19:15.543 --> 01:19:17.745]  And you want them off your back and off your children's back.
[01:19:18.005 --> 01:19:18.466]  And you know what?
[01:19:18.946 --> 01:19:21.628]  I'm the same way, and that's why we're on the same damn team.
[01:19:22.209 --> 01:19:26.492]  And it's why Infowars has been delivering time and time again, when it's clutch time.
[01:19:28.820 --> 01:19:31.081]  Focus the people on taking action against the globalists.
[01:19:31.522 --> 01:19:34.663]  Because I'm committed to a future for humanity.
[01:19:35.284 --> 01:19:36.344]  And I know you are as well.
[01:19:36.905 --> 01:19:39.306]  So thank you for standing with us, because you are the Infowar.
[01:19:39.326 --> 01:19:42.528]  And I want to thank you for committing to stand with us however you can.
[01:19:42.548 --> 01:19:49.331]  From the bottom of my heart, from my family, and from the great crew at Infowars, I want to thank you all because you are the Infowar.
[01:19:49.572 --> 01:19:51.653]  And you know that's not just words, that's reality.
[01:19:52.702 --> 01:19:53.723]  You have made history.
[01:19:54.323 --> 01:19:55.504]  We have made history together.
[01:19:55.524 --> 01:20:00.287]  Infowars.com only has power because of you.
[01:20:00.787 --> 01:20:02.608]  And I suggest you use it.
[01:20:05.129 --> 01:20:09.252]  Leading a frontal assault on the lies of the New World Order.
[01:20:09.752 --> 01:20:11.053]  It's Alex Jones.
[01:20:11.073 --> 01:20:16.756]  We see you on stairwell.
[01:20:17.096 --> 01:20:19.338]  Eagle has wings.
[01:20:20.018 --> 01:20:20.418]  Roger.
[01:20:20.759 --> 01:20:21.259]  How's it look?
[01:20:22.694 --> 01:20:23.595]  Let's proceed.
[01:20:23.875 --> 01:20:24.316]  Roger.
[01:20:25.397 --> 01:20:32.824]  Ignition.
[01:20:32.884 --> 01:20:35.146]  Contact light.
[01:20:35.166 --> 01:20:37.989]  Eagle was landed.
[01:20:38.329 --> 01:20:42.213]  Visit InfoWars.com forward slash show and share the link today.
[01:20:44.301 --> 01:20:45.842]  We've seen the problem with clear eyes.
[01:20:46.142 --> 01:20:47.403]  We understand the Pharaoh.
[01:20:47.744 --> 01:20:49.245]  We understand to be skeptical.
[01:20:49.905 --> 01:20:50.986]  Now, I get this.
[01:20:51.106 --> 01:20:57.632]  I'm not coming from a place of personal frustration, but when I'm coming on the scene aiming to lead this nation forward, people say, well, you came out of nowhere.
[01:20:57.692 --> 01:21:00.053]  Didn't you work at a, you know, start a biotech company?
[01:21:00.934 --> 01:21:07.996]  And at some point, I'm going to say, listen people, once we see the problem with clear eyes, we can't just spin our wheels and throw our hands up.
[01:21:08.076 --> 01:21:14.398]  We need competent leaders who share our understanding of the problem to actually move this country forward.
[01:21:14.418 --> 01:21:16.179]  Plus, the whole power structure came after you.
[01:21:16.459 --> 01:21:20.660]  Then they did that whisper campaign that you were really secretly establishment because you're going around networking.
[01:21:20.700 --> 01:21:22.441]  I mean, I've met with Bilderberg Group members.
[01:21:22.781 --> 01:21:24.041]  I've met with people that are in Davos.
[01:21:24.061 --> 01:21:24.941]  It doesn't mean I agree with them.
[01:21:26.102 --> 01:21:27.762]  And you're not endorsing their system.
[01:21:27.882 --> 01:21:28.262]  Hell no!
[01:21:30.103 --> 01:21:31.865]  But the system has come after you.
[01:21:32.185 --> 01:21:33.967]  You've been the main target the last two debates.
[01:21:34.307 --> 01:21:35.168]  That's the endorsement.
[01:21:35.208 --> 01:21:37.570]  Just like people go, wait, they're indicting Trump for no reason.
[01:21:37.610 --> 01:21:38.411]  That endorses him.
[01:21:38.871 --> 01:21:41.073]  You are the next biggest targeted person.
[01:21:41.374 --> 01:21:43.536]  Did you see this Hannity interview last night, by chance?
[01:21:43.556 --> 01:21:43.996]  No, I missed it.
[01:21:44.156 --> 01:21:44.517]  Oh, man.
[01:21:45.402 --> 01:21:45.782]  Oh, man.
[01:21:45.802 --> 01:21:55.306]  Yeah, I mean, look, I'm making the case... I think it's sane that, on one hand, absolutely Israel is our ally.
[01:21:55.366 --> 01:21:56.867]  What happened to them was wrong.
[01:21:56.947 --> 01:21:57.767]  It was barbaric.
[01:21:57.787 --> 01:21:58.367]  It was medieval.
[01:21:58.927 --> 01:22:00.768]  And, of course, they have a right to national self-defense.
[01:22:00.888 --> 01:22:08.671]  But I've also said that we should not want to enter a broader regional conflict in the Middle East that doesn't advance U.S.
[01:22:08.691 --> 01:22:11.733]  interests, because we have to learn from our prior mistakes in this country.
[01:22:11.753 --> 01:22:14.474]  And that's arguably not good for Israel, but it's definitely not good for the United States.
[01:22:15.254 --> 01:22:22.017]  And so I also pointed to others in the Republican Party, like Nikki Haley, who screech, Finish them!
[01:22:22.117 --> 01:22:22.657]  Finish them!
[01:22:22.797 --> 01:22:25.438]  Talking about Hamas and Iran as though there's no distinction.
[01:22:26.459 --> 01:22:26.939]  Finish them!
[01:22:28.914 --> 01:22:29.194]  Okay.
[01:22:29.414 --> 01:22:31.936]  What are the consequences of that for the United States of America?
[01:22:31.956 --> 01:22:32.496]  I don't see it.
[01:22:32.516 --> 01:22:33.456]  Well, here's the problem.
[01:22:33.977 --> 01:22:44.142]  So, interestingly, this guy, Hannity, I was very disappointed, comes after me for pointing out that Nikki Haley has made $8 million after her time as the U.S.
[01:22:44.182 --> 01:22:45.382]  Ambassador to the U.N.
[01:22:45.823 --> 01:22:48.824]  as a military contractor and otherwise.
[01:22:48.864 --> 01:22:59.814]   That was the wake-up call for me, to see even a purported Conservative voice buy into what is the captured establishment Super PAC puppetry last night.
[01:22:59.834 --> 01:23:00.655]  You should watch this one.
[01:23:01.076 --> 01:23:01.396]  I will.
[01:23:01.596 --> 01:23:02.157]  Let me say something.
[01:23:02.177 --> 01:23:03.078]  It was unbelievable.
[01:23:03.879 --> 01:23:04.179]  Powerful.
[01:23:04.199 --> 01:23:05.601]  Let me say something to Sean Hannity because I know him.
[01:23:06.262 --> 01:23:06.902]  Hey, Sean.
[01:23:07.523 --> 01:23:10.205]  The border's been completely wide open for two and a half years.
[01:23:10.565 --> 01:23:15.889]  The Border Patrol admits tens of thousands, conservatively, of Hezbollah and Hamas fighters have gotten across.
[01:23:15.909 --> 01:23:17.110]  They've caught a bunch of them.
[01:23:17.130 --> 01:23:18.451]  These are 90% military age men.
[01:23:18.952 --> 01:23:20.172]  Do you know what Hamas will do?
[01:23:20.513 --> 01:23:21.934]  They're here in our country.
[01:23:21.974 --> 01:23:22.995]  You know what Hezbollah will do?
[01:23:23.315 --> 01:23:23.755]  Yes.
[01:23:23.875 --> 01:23:25.897]  It's in the United States of America that we need to worry about it.
[01:23:25.937 --> 01:23:28.279]  Look at Black Lives Matter endorsing the attacks on Israel.
[01:23:28.999 --> 01:23:42.425]  So we have this problem, and Iran has a high-tech military, and it's not that I'm, quote, scared of Iran, but we need to support Israel, but obviously not have our aircraft carriers attack Iran, and then now we're fighting Russia through NATO, and we're fighting Iran.
[01:23:42.705 --> 01:23:43.786]  What's going to happen, Sean?
[01:23:44.106 --> 01:23:44.526]  Use your head.
[01:23:44.546 --> 01:23:46.987]  This is how World War III starts, just like World War I and World War II.
[01:23:47.087 --> 01:23:49.769]  Once World Wars start, other people say, hey, they're tied down.
[01:23:50.911 --> 01:23:54.934]  China is going to go into Taiwan, dummy, and we can't take on China, too.
[01:23:55.074 --> 01:24:13.666]   And the saddest part of this is that if there are Republican presidential candidates who stand to make money off of it because they're on the boards or have been on the boards of Boeing and are collecting stock options while they're running for president and have had family military contracting businesses and made a habit
[01:24:13.666 --> 01:24:17.305]   of making money off their time in government. This is why we have one crime family right now
[01:24:17.305 --> 01:24:21.845]   in the Biden family that has sold off our foreign policy to make their family rich. I could care
[01:24:21.845 --> 01:24:26.025]   less if you have an R after your name and you're going to do the same thing. And that's why it's
[01:24:26.025 --> 01:24:29.314]   so refreshing when you're on the stage because literally you've said this on air we've covered it
[01:24:29.314 --> 01:24:31.965]   live I was doing it super crowded I'm like Vivek's the only guy let's do this.
[01:24:32.102 --> 01:24:34.125]  This is all talking points crap.
[01:24:34.405 --> 01:24:36.447]  They're all going to do what the military-industrial complex says.
[01:24:36.507 --> 01:24:42.814]  And again, military-industrial complex, they said a year ago with Biden in December, we can't give tanks and F-16s and cruise missiles.
[01:24:43.174 --> 01:24:44.455]  That'll escalate to World War III.
[01:24:44.656 --> 01:24:48.560]  But they went ahead and violated their own RAND Corporation threat escalation boards.
[01:24:48.920 --> 01:24:54.344]  So, see, your money's not going to be worth anything in your golf course stock options if we have World War III cuckoo.
[01:24:54.644 --> 01:24:57.126]  And now China is messing with India.
[01:24:57.346 --> 01:24:59.668]  India's got aircraft carriers out there about to go to war.
[01:24:59.968 --> 01:25:03.831]  Pakistan... We are marching our way to World War III.
[01:25:04.492 --> 01:25:08.395]  I am increasingly worried that there are people in the United States rooting for it.
[01:25:09.195 --> 01:25:15.872]   And this is our moment to say, hey, We can actually, now we've seen the problem, we can't just spin our wheels and complain about it.
