[00:00:03.800 --> 00:00:03.840]  Oh,
[01:01:06.138 --> 01:01:07.359]  Where are we in the battle?
[01:01:07.639 --> 01:01:09.600]  Because I see huge awakenings happening.
[01:01:09.680 --> 01:01:11.881]  I see the globalists as being pretty freaked out right now.
[01:01:12.241 --> 01:01:23.928]  So they're accelerating their program that was behind and trying to hurry up and flip things upside down right now in an attempt to just make us become, you know, basically catatonic or go into a learned helplessness phase.
[01:01:24.308 --> 01:01:26.910]  But I don't see that working very well for them.
[01:01:26.930 --> 01:01:31.632]  I mean, they staged that shooting, Fritz, and I want you to talk about that.
[01:01:31.652 --> 01:01:33.954]  I mean, if you agree with me, it has the telltale signs.
[01:01:34.694 --> 01:01:36.355]  And the poll numbers went up for guns.
[01:01:37.015 --> 01:01:42.518]  And they're really freaking out that their public trauma-based mind control freak-out videos aren't working anymore.
[01:01:42.558 --> 01:01:43.979]  People know not to trust these people.
[01:01:44.719 --> 01:01:45.940]  Well that's, that's great.
[01:01:46.380 --> 01:01:57.526]  And I would, the analogy to that is, is if you're in a dark room and you light a little match, that little match's light lights up the entire room.
[01:01:57.586 --> 01:02:00.588]  So efforts by
[01:02:01.465 --> 01:02:19.196]  Little people like myself and you go a long ways, and there's several things that have given the common person tremendous power, and that's the internet, and that's the photocopy machine, and so we're able to disseminate information outside of the controlled media.
[01:02:20.016 --> 01:02:27.721]  And Cass Sunstein at the White House admits that that's happening, so he says flood the alternative media with disinfo and infighting.
[01:02:28.254 --> 01:02:28.875]  Exactly.
[01:02:29.495 --> 01:02:31.277]  And that's what they're trying to do too.
[01:02:31.337 --> 01:02:34.680]  That's why I encourage people not to get into the infighting.
[01:02:34.740 --> 01:02:48.831]  People are always trying to, sending me emails, trying to get me to infight with other people like, you know, they would like me to be against you and so forth.
[01:02:49.252 --> 01:02:50.533]  And that's counterproductive.
[01:02:50.553 --> 01:02:51.894]  Well, that's always a telltale sign.
[01:02:58.864 --> 01:02:59.985]  We were getting into the shooting.
[01:03:00.586 --> 01:03:02.488]  I mean it's self breakdown the shooting in Colorado.
[01:03:03.309 --> 01:03:12.459]  Well, James is clearly dissociative and that's a real sign of
[01:03:13.388 --> 01:03:14.509]  Of mind control?
[01:03:36.269 --> 01:03:36.529]  Right.
[01:03:36.809 --> 01:03:37.590]  Out of his mind.
[01:03:38.571 --> 01:03:40.572]  Totally, just totally mind wiped.
[01:03:40.592 --> 01:03:41.253]  Can't even talk.
[01:03:41.573 --> 01:03:42.454]  But that's okay.
[01:03:42.974 --> 01:03:44.475]  Because he did it because we say so.
[01:03:45.195 --> 01:03:45.416]  Right.
[01:03:45.996 --> 01:03:55.103]  And then another clue is his family and things about him that
[01:03:56.027 --> 01:03:56.347]  I think
[01:04:16.488 --> 01:04:27.057]  They scar the brainstem and the body rebuilds it so that the person gets a photographic memory, which is similar to eidetic memory.
[01:04:27.457 --> 01:04:37.145]  The person, they have their little methods for trying to enhance the intelligence of these people.
[01:04:37.445 --> 01:04:45.372]  You look at his father, his father was very intelligent and his father was associated with the types of things
[01:04:46.072 --> 01:04:48.954]  That are connected to this mind control, you know, like DARPA.
[01:04:49.655 --> 01:04:51.676]  And then his son's in a DARPA program.
[01:04:51.996 --> 01:04:53.858]  DARPA funded with a special helper.
[01:04:54.238 --> 01:04:54.618]  Right.
[01:04:54.739 --> 01:04:56.300]  So these are red flags.
[01:04:57.020 --> 01:05:02.204]  And fortunately, a lot of people are now asking the right kind of questions.
[01:05:02.705 --> 01:05:06.087]  They're just not sitting there and taking the official explanation.
[01:05:06.407 --> 01:05:13.893]  But I would warn anybody who was an eyewitness to this shooting, who saw something out of the ordinary,
[01:05:14.355 --> 01:05:24.860]  Just be very cautious about who you tell it to, because just like in the Kennedy assassination and 9-11, witnesses start disappearing.
[01:05:25.300 --> 01:05:26.461]  Well, take Sarhan Sarhan.
[01:05:26.501 --> 01:05:28.602]  The LAPD, the coroner said he didn't shoot him.
[01:05:28.882 --> 01:05:30.303]  Witnesses said his arm was held down.
[01:05:30.343 --> 01:05:31.403]  The guy behind him shot him.
[01:05:31.884 --> 01:05:33.044]  Caliber, different caliber.
[01:05:33.624 --> 01:05:35.365]  Turned out the CIA was there that day.
[01:05:36.246 --> 01:05:37.626]  Sarhan Sarhan was drugged.
[01:05:37.746 --> 01:05:38.687]  I mean, that's come out now.
[01:05:39.266 --> 01:05:44.448]  Yeah, he was definitely an example of how mind control is used to create an assassin.
[01:05:45.348 --> 01:05:50.471]  But a lot of times I've found they just have some drugged up guy, I don't know who they are, they just roll out who takes the fall.
[01:05:50.651 --> 01:05:50.971]  Right.
[01:05:51.031 --> 01:05:56.773]  And the people were saying smoke bombs from both sides, they thought there were multiple men, looked like police type outfits.
[01:05:56.993 --> 01:05:58.114]  Right, exactly.
[01:05:58.154 --> 01:06:05.857]  So we have witnesses saying that there were other people involved, he was watching for someone, and
[01:06:06.818 --> 01:06:09.899]  So those are clues that we're not getting the full story.
[01:06:09.939 --> 01:06:17.862]  I also saw the New York Commissioner come out two days after and say, there's a man, red hair, yes, yes, you know, he's after Batman.
[01:06:18.442 --> 01:06:21.523]  And I saw the transcript on CBS News and didn't think it was real.
[01:06:21.543 --> 01:06:23.383]  I thought it was some kind of joke.
[01:06:23.403 --> 01:06:26.784]  It was because they were like blurring Batman, you know, in Gotham City with this.
[01:06:27.485 --> 01:06:28.585]  And I went and found the video.
[01:06:29.594 --> 01:06:33.857]  And sure enough, you can just see it's all a big, it's like a holiday to them.
[01:06:34.137 --> 01:06:41.662]  They're blurring Batman and the Joker with all of this, and it's like, well don't worry, we'll be at theaters looking for the Joker.
[01:06:42.843 --> 01:06:45.325]  And then in the film, the cops are the heroes.
[01:06:46.166 --> 01:06:48.447]  I mean, I tell you, this is a new level.
[01:06:48.587 --> 01:06:57.874]  At the Rocky Vista University at the same time, same general time period that this happened, they were having a mock event
[01:06:58.604 --> 01:07:01.166]  To train, you were probably aware of that.
[01:07:01.486 --> 01:07:07.770]  So, like you were saying earlier, they'll show these things ahead of time.
[01:07:08.530 --> 01:07:21.098]  Okay, this is what we're going to do, and we can, you know... 7-7, they had drills, the exact same train and bus, hit at the exact same time, exact same location, and then they went on TV and said, it's very interesting.
[01:07:22.534 --> 01:07:27.798]  Peter Powers, advisor consultant, says, we were running a drill at the exact same time, exact same location, exact same time.
[01:07:28.218 --> 01:07:29.239]  It's extraordinary.
[01:07:32.281 --> 01:07:33.942]  They always like to tell us.
[01:07:34.383 --> 01:07:35.444]  We've seen this before.
[01:07:37.345 --> 01:07:38.626]  Again, we're following a script.
[01:07:38.939 --> 01:07:45.882]  And that follows the psychology of psychopaths, how they'll start calling the cops, sending them letters, I'm gonna strike again, you can't stop me.
[01:07:47.323 --> 01:07:51.005]  Who's the guy in the Midwest who turned out to be like a government official who was killing everybody?
[01:07:51.665 --> 01:07:52.886]  Oh, you mean Bundy?
[01:07:53.206 --> 01:08:01.970]  No, no, there was another guy a few years ago, I forget the name of it, who was a government official, he was killing a bunch of people, and he would taunt the police.
[01:08:04.104 --> 01:08:06.605]  I mean the point is they just do this over and over again.
[01:08:06.685 --> 01:08:07.625]  Right.
[01:08:07.665 --> 01:08:16.407]  So you start seeing these patterns and that's what I want people to start becoming aware of is seeing these patterns, seeing the clues.
[01:08:17.628 --> 01:08:21.288]  If they happen to get this information that I have on the mind control, once they learn
[01:08:24.204 --> 01:08:29.766]  How it operates, what the programming scripts are, and how these people act.
[01:08:30.286 --> 01:08:41.470]  You know, if you're around somebody and they can't remember their childhood, and they have inconsistent behavior, like maybe they're a Christian but the next hour they're cussing.
[01:08:43.310 --> 01:08:47.213]  Well, that would mean I'm under mind control then.
[01:08:47.473 --> 01:08:50.135]  No, no, you're not that inconsistent.
[01:08:51.956 --> 01:08:54.458]  If I hit my finger with a hammer, you're going to hear some pretty bad stuff.
[01:09:00.686 --> 01:09:04.888]  You know, you're going to start seeing this all around you.
[01:09:04.929 --> 01:09:28.942]  A lot of people have approached me or called me and thanked me for this information on the mind control because it explained what they had been around their entire life or probably now I'm having about two a week that people that have been subjected to this kind of mind control contacting me begging for help.
[01:09:30.362 --> 01:09:34.865]  I'm not in a position to help because these kind of people need a safe place.
[01:09:35.245 --> 01:09:37.227]  I don't have a safe place to offer anyone.
[01:09:37.547 --> 01:09:46.233]  Expanding on that, how do you differentiate, because I know there's a lot of these real programs, there's a lot of secret testing that goes on, but then there's also
[01:09:46.713 --> 01:09:48.114]  People from the chemicals and things.
[01:09:48.174 --> 01:09:50.256]  Most schizophrenia they found is chemical-based.
[01:09:50.596 --> 01:09:54.899]  But there are a lot of people who are schizophrenic and they're imagining these things.
[01:09:55.540 --> 01:09:56.380]  These are real programs.
[01:09:56.400 --> 01:09:57.481]  They've come out in Congress.
[01:09:57.581 --> 01:10:02.705]  I mean, incredible, giant programs like Ewing Cameron's, thousands of children grabbed.
[01:10:03.346 --> 01:10:03.786]  You name it.
[01:10:03.806 --> 01:10:05.968]  And that's all admitted, so we know this is happening.
[01:10:07.169 --> 01:10:17.422]  Psychiatry itself is a predatory system, more and more, where the Sergeant Bales, who supposedly killed 19 people in Afghanistan, had part of his foot blown off, they put him on Prozac, he doesn't want to go back, they send him out.
[01:10:18.062 --> 01:10:22.047]  You know, who knows what that really was, where he kills them and burns the children and all this.
[01:10:22.828 --> 01:10:23.768]  These drugs do that.
[01:10:23.988 --> 01:10:29.130]  They put you in this very suggestible place where you can have these psychotic breaks.
[01:10:29.190 --> 01:10:35.352]  But, how do you differentiate who is genuinely mentally ill versus someone who's been programmed?
