[00:00:00.049 --> 00:00:02.090]  Broadcasting Network.
[01:13:18.568 --> 01:13:26.592]  First they go in one woman's rectum, then they go in her sexual organ, then they go to the other woman's sexual organ, then they go to the other woman's rectum.
[01:13:27.052 --> 01:13:36.197]  I mean, the last shot is the woman partially bent over, with the other woman just... I mean, it's like... And you're watching this, and they're defending it.
[01:13:37.177 --> 01:13:39.298]  They're gonna defend puttin' us in forced labor camps, folks.
[01:13:39.318 --> 01:13:42.880]  I mean, you've gotta understand how much trouble we're in.
[01:13:43.916 --> 01:13:45.698]  I mean, look at that, just go and edit!
[01:13:45.718 --> 01:13:50.282]  I mean, you can see the force where it's... Man!
[01:13:54.626 --> 01:13:56.008]  Man, this country is just gone.
[01:13:57.952 --> 01:14:03.215]  But suspended with pay now because they're like, oh, you're not buying, we can put our hands in your bodies?
[01:14:03.455 --> 01:14:08.837]  And again, people are like, I agree, you should do cavity surgeries on the highway, but change gloves!
[01:14:09.137 --> 01:14:10.378]  That's how dumb the public is.
[01:14:10.838 --> 01:14:13.500]  And again, that is outrageous, but you're an animal to them.
[01:14:13.720 --> 01:14:15.441]  You're scum, you're trash.
[01:14:15.921 --> 01:14:17.882]  I had an article yesterday, will you guys reprint me?
[01:14:18.562 --> 01:14:29.829]  How they've got Correctional Corps of America now in the schools searching the lockers of the kids to give them a criminal record so they have a 90% guarantee by the states to fill their new private prisons to make them money.
[01:14:30.530 --> 01:14:33.592]  I mean, school is a direct feeder directly to prison.
[01:14:34.833 --> 01:14:35.653]  Okay, I'm done ranting.
[01:14:35.713 --> 01:14:36.314]  I apologize.
[01:14:36.514 --> 01:14:36.954]  I'm ranting.
[01:14:37.254 --> 01:14:38.555]  Nicole, I held you over.
[01:14:38.575 --> 01:14:40.096]  You had a point to make about the Second Amendment.
[01:14:40.136 --> 01:14:40.456]  Go ahead.
[01:14:41.457 --> 01:14:45.580]  Yes, well, they're going after guns because guns can kill people.
[01:14:45.660 --> 01:14:45.960]  Well,
[01:14:47.156 --> 01:14:57.983]  I have a problem with that, not only for our rights, but Senators and Presidents kill more people than private gun owners just by voting to do stuff.
[01:14:59.384 --> 01:15:01.205]  Why don't we outlaw them?
[01:15:03.587 --> 01:15:04.707]  Well, ma'am, listen.
[01:15:06.454 --> 01:15:08.315]  It's all about enslaving the public.
[01:15:08.335 --> 01:15:09.115]  We all know that.
[01:15:09.675 --> 01:15:11.516]  At least we should, and I appreciate your call.
[01:15:12.176 --> 01:15:13.477]  Let's go to Mike in Florida.
[01:15:13.517 --> 01:15:14.037]  Go ahead, sir.
[01:15:14.057 --> 01:15:14.477]  You're on the air.
[01:15:14.497 --> 01:15:17.258]  Thanks for holding or watching on PrisonPlanet.tv.
[01:15:17.418 --> 01:15:17.778]  Go ahead.
[01:15:17.798 --> 01:15:19.459]  Hey, how you doing?
[01:15:19.499 --> 01:15:20.500]  I'm a first-time caller.
[01:15:21.020 --> 01:15:22.140]  I've been listening since I was about 16.
[01:15:22.260 --> 01:15:26.282]  I'm 20 now, and I was calling about the gun control debate.
[01:15:27.202 --> 01:15:30.684]  My mom, the other night, she came over, and she knows I listen to you.
[01:15:30.764 --> 01:15:31.504]  She doesn't like that.
[01:15:32.044 --> 01:15:32.744]  Anyway, she came over.
[01:15:32.764 --> 01:15:33.785]  She's like, what do you think about
[01:15:35.154 --> 01:15:36.295]  Well look, here's the deal, here's the deal.
[01:16:03.143 --> 01:16:04.944]  And you can go to the FBI's own crime statistics.
[01:16:05.044 --> 01:16:07.425]  Very few crimes are committed with, quote, assault rifles.
[01:16:08.826 --> 01:16:16.450]  Goons and criminals like concealable handguns or shotguns from cars, because they're not good shots, on average, okay?
[01:16:17.090 --> 01:16:17.310]  And so...
[01:16:19.617 --> 01:16:26.020]  The mass shooters though are told by the media in school drills that this Prozac head went through and all of it.
[01:16:26.540 --> 01:16:30.182]  The kids, they've proven the DARE program teaches kids how to use drugs.
[01:16:30.502 --> 01:16:41.206]  They've proven that the sex ed classes actually get people to start having sex more often and teaches people to have other forms of non-traditional sex.
[01:16:41.526 --> 01:16:42.267]  That's what it is.
[01:16:42.967 --> 01:16:46.928]  Suicide education, massively, even ABC News has done studies on this and admitted it.
[01:16:47.328 --> 01:16:51.669]  Death education, teaching kids how to commit suicide, but not to increase suicide.
[01:16:51.989 --> 01:17:02.351]  So they go and teach kids about mass shooters all day, and then mentally ill people grow up thinking, I go get an assault rifle, because that's who you do a mass murder with, and then I come kill people.
[01:17:03.372 --> 01:17:05.552]  And that's basically how this works.
[01:17:07.072 --> 01:17:09.233]  And once they get the semi-autos,
[01:17:10.506 --> 01:17:15.351]  Then they go after, you can sit there with a six shooter, with a speed loader and do the same thing.
[01:17:15.871 --> 01:17:19.535]  You can sit there with ten round clips all day and just keep reloading.
[01:17:19.855 --> 01:17:20.976]  It's totally made up.
[01:17:21.677 --> 01:17:24.240]  And they're exploiting this, they're using this because they're criminals.
[01:17:25.381 --> 01:17:26.982]  And so, I don't know what else to say to people.
[01:17:27.022 --> 01:17:31.167]  The Second Amendment is about military power being in the hands of the people.
[01:17:31.447 --> 01:17:33.429]  Just like the juries, the grand juries, the voting.
[01:17:33.749 --> 01:17:34.569]  We're the government.
[01:17:34.810 --> 01:17:35.570]  We're the bosses.
[01:17:35.850 --> 01:17:36.810]  Same thing in Switzerland.
[01:17:36.830 --> 01:17:40.792]  In fact, I did find in the Citizen Rule book the Fourth Amendment.
[01:17:40.852 --> 01:17:42.473]  But let me read the Second Amendment here.
[01:17:43.213 --> 01:17:49.736]  If we can document, Cam, this terrorist document according to The Globalist for everybody out there.
[01:17:50.536 --> 01:17:51.297]  Yeah, just same spot.
[01:17:51.397 --> 01:17:51.817]  It's right here.
[01:17:52.197 --> 01:17:52.477]  Thanks.
[01:17:53.077 --> 01:17:53.738]  No soldier
[01:17:55.123 --> 01:17:56.764]  Shall in time of peace be quartered?
[01:17:56.884 --> 01:17:58.065]  Oh, well, they're all over our country now.
[01:17:58.085 --> 01:17:59.907]  That's Posse Comitatus, basically, part one.
[01:18:00.167 --> 01:18:01.027]  Here's part two.
[01:18:01.348 --> 01:18:08.593]  A well-regulated militia being necessary to the security of a free state, the right of the people to keep and bear arms shall not be infringed.
[01:18:09.193 --> 01:18:11.415]  Okay, so, there you go.
[01:18:12.036 --> 01:18:13.637]  And then they define what the militia is.
[01:18:13.697 --> 01:18:14.838]  It's the whole of the population.
[01:18:15.740 --> 01:18:17.040]  And then it goes on here.
[01:18:17.060 --> 01:18:18.921]  Let me read the Fourth Amendment.
[01:18:18.941 --> 01:18:21.982]  The right of the people to be secure in their persons, houses, papers, and effects.
[01:18:22.482 --> 01:18:23.802]  Their persons and papers and effects.
[01:18:24.683 --> 01:18:26.983]  How about your, I mean, how about your sexual organ?
[01:18:27.023 --> 01:18:28.964]  Is that, oh that's not, that's not covered.
[01:18:28.984 --> 01:18:31.244]  State police say they're gonna put some fingers in there.
[01:18:31.705 --> 01:18:43.528]  Against unreasonable searches and seizures shall not be violated and no warrants shall be issued but upon probable cause supported by other affirmation and particularly describing the place to be searched and the persons or things to be seized.
[01:18:44.520 --> 01:18:45.421]  And I mean, I'm going to say this.
[01:18:45.461 --> 01:18:47.882]  Anybody who's married, I want to get into things with my wife.
[01:18:48.703 --> 01:18:49.763]  I want to hold the call.
[01:18:49.803 --> 01:18:50.984]  Do you have anything else you'd like to add?
[01:18:52.345 --> 01:18:55.647]  Uh, well, I just wanted to know if I could send you an email.
[01:18:55.727 --> 01:19:03.031]  There's a meme online that I thought was really funny and it's got a baby, uh, looking weird and it says, so making guns illegal will take them off the street.
[01:19:03.552 --> 01:19:05.553]  Maybe we should make heroin and meth illegal too.
[01:19:06.562 --> 01:19:07.524]  And it's really funny.
[01:19:07.564 --> 01:19:08.246]  I thought you'd like it.
[01:19:08.566 --> 01:19:08.947]  Yes, sir.
[01:19:09.007 --> 01:19:12.654]  Please send it to InfoWars... what?
[01:19:12.694 --> 01:19:14.217]  ShowTipsAtInfoWars.com.
[01:19:14.237 --> 01:19:15.480]  All right.
[01:19:15.520 --> 01:19:15.920]  No problem.
[01:19:15.941 --> 01:19:16.742]  Thank you for taking my call.
[01:19:16.762 --> 01:19:17.203]  Thank you, sir.
[01:19:17.243 --> 01:19:18.385]  How did you get turned on to the show?
[01:19:19.685 --> 01:19:36.680]  Uh, well, I actually started, uh, learning about the Federal Reserve, uh, through my uncle, uh, and I watched a few documentaries and I, uh, I knew a lot about 9-11 before, but, uh, after watching, uh, Road to Tyranny, I mean, I've watched every, every documentary from year to year.
[01:19:36.700 --> 01:19:40.504]  So you've seen him arrest the woman for the Citizen Rolebook?
[01:19:40.904 --> 01:19:41.665]  You've seen that video?
[01:19:42.285 --> 01:19:42.966]  Oh yeah, oh yeah.
[01:19:43.226 --> 01:19:45.148]  It's ridiculous.
[01:19:45.228 --> 01:19:47.591]  I actually just beat a case for illegal search and seizure.
[01:19:47.611 --> 01:19:52.276]  I was right down the street from my house and a cop stopped me for no reason and searched me.
[01:19:52.377 --> 01:19:55.100]  Absolutely, we have to enforce our rights or lose it.
[01:19:55.420 --> 01:20:01.126]  My point about women is, even if a woman's your wife, you don't touch in places unless they're in the mood.
[01:20:03.891 --> 01:20:08.697]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[01:20:09.398 --> 01:20:12.141]  The most devastating economic condition since the Great Depression.
[01:20:12.582 --> 01:20:14.905]  America's worst drought in agricultural history.
[01:20:15.365 --> 01:20:17.848]  And now the economic results of the presidential election.
[01:20:18.309 --> 01:20:21.273]  This perfect storm is a huge threat to everyone's food supply.
[01:20:21.753 --> 01:20:26.297]  I just doubled down and got even more supplies from eFoods Direct, and I recommend you do the same.
[01:20:26.878 --> 01:20:28.999]  It's time to get your own supply from eFoods Direct.
[01:20:29.500 --> 01:20:32.502]  I know I won't be standing in a bread line trading my freedom for food.
[01:20:33.083 --> 01:20:36.806]  I'm taking control of my future, and you're nuts if you don't do the same.
[01:20:37.286 --> 01:20:40.369]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[01:20:40.649 --> 01:20:44.212]  And you can start with a holiday gift pack that's normally $80, now under $50.
[01:20:44.973 --> 01:20:47.175]  Remember, I can warn you, but I can't feed you.
[01:20:47.195 --> 01:20:52.339]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:20:52.819 --> 01:20:55.882]  Would you rather prepare six months too early or one day too late?
[01:20:55.902 --> 01:20:57.463]  409-5633 or efoodsdirect.com forward slash Alex.
[01:21:03.871 --> 01:21:14.600]  You land in Buenos Aires, then a shuttle to Santa Rosa, where a nicely furnished cabin with all amenities, Wi-Fi, executive food and wine, and laundry service awaits.
[01:21:15.421 --> 01:21:18.443]  After a good night's sleep, your adventure begins.
[01:21:18.844 --> 01:21:22.287]  You're on a golden stag safari for big game.
[01:21:23.267 --> 01:21:24.229]  But it's not Africa.
[01:21:24.569 --> 01:21:25.670]  It's Argentina.
[01:21:26.131 --> 01:21:34.460]  One-on-one guided hunts for water buffalo, cougar, bighorn rams, wild boar, and the biggest stag deer in South America.
[01:21:34.940 --> 01:21:36.462]  All gold medal quality.
[01:21:36.802 --> 01:21:38.384]  All the action you can handle.
[01:21:39.881 --> 01:21:47.546]  Land Rovers, top rental guns with scopes, all food, beverages, hunting guides, ground transportation included and more.
[01:21:48.026 --> 01:21:50.308]  All more affordable than you can imagine.
[01:21:50.948 --> 01:21:55.752]  The adventure of a lifetime starts at GoldenStagSafaris.com.
[01:21:56.092 --> 01:21:57.713]  The big game hunting ranch.
[01:21:58.173 --> 01:21:59.994]  GoldenStagSafaris.com.
[01:22:01.627 --> 01:22:02.067]  Gold.
[01:22:02.407 --> 01:22:03.688]  It's like nothing else on Earth.
[01:22:03.948 --> 01:22:10.049]  From the Romans through the Renaissance, from the Industrial Age to the Space Age, gold has weathered the test of time.
[01:22:10.229 --> 01:22:14.050]  For 6,000 years, gold has remained the ultimate store of wealth.
