[00:00:00.169 --> 00:00:00.691]  You've got it.
[01:53:12.315 --> 01:53:13.377]  It's sick!
[01:53:13.377 --> 01:53:16.240]  Well, I don't think this is the kill shot.
[01:53:16.240 --> 01:53:22.769]  Again, because karmically, metaphysically, the cost is too great for them for the thousands of lifetimes afterwards.
[01:53:22.769 --> 01:53:25.032]  They will wait for the planet to do it.
[01:53:25.032 --> 01:53:26.794]  I believe there is a kill shot coming.
[01:53:27.182 --> 01:53:27.843]  You know what's funny?
[01:53:27.843 --> 01:53:30.766]  I don't believe in all that, but the globalists, it's funny you say that.
[01:53:30.766 --> 01:53:31.708]  Ted Turner and others.
[01:53:31.708 --> 01:53:33.610]  They do.
[01:53:33.610 --> 01:53:34.931]  They're obsessed with it.
[01:53:34.931 --> 01:53:39.357]  You have to understand how they think so you can see how they play the game.
[01:53:40.063 --> 01:53:46.566]  And once you understand that, then you see that they will weaken the population, but they won't pull the trigger.
[01:53:46.566 --> 01:54:01.612]  They'll let some external energy pull the trigger, and then we're so disconnected from our environment, disconnected from our family, disconnected from ourselves, that when the kill shot happens, that we're left like worms in the hot sun.
[01:54:02.560 --> 01:54:08.144]  We're unable to find our way into a stable, suitable, and healthy environment.
[01:54:08.144 --> 01:54:08.944]  That's right.
[01:54:08.944 --> 01:54:13.728]  And they always get to be the saviors, though, from whatever problem they've lined up.
[01:54:13.728 --> 01:54:17.410]  They tee up the ball, but then let something else hit it.
[01:54:17.410 --> 01:54:18.531]  Exactly.
[01:54:18.531 --> 01:54:19.011]  Exactly.
[01:54:19.011 --> 01:54:24.215]  They set the stage, and what we're not going to like is the last act in the play.
[01:54:24.676 --> 01:54:31.902]  Well, I agree with you that they're using weather weapons to create extreme weather that then sell this global government that you pay carbon taxes to to save you from it.
[01:54:31.902 --> 01:54:33.063]  They even brag about that.
[01:54:33.063 --> 01:54:35.125]  I mean, it makes perfect sense.
[01:54:35.125 --> 01:54:39.029]  And you're saying, as a meteorologist, you're seeing evidence of this hurricane being manipulated?
[01:54:39.029 --> 01:54:40.930]  It has been, from the get-go.
[01:54:40.930 --> 01:54:46.095]  Alex, there's not one square mile in the Northern Hemisphere that isn't managed.
[01:54:46.095 --> 01:54:47.036]  Not one square mile.
[01:54:47.765 --> 01:54:52.327]  What I'm dealing with is how far back that control goes.
[01:54:52.327 --> 01:54:55.849]  And it's at least 15 years, and it may be 20 years.
[01:54:55.849 --> 01:55:02.392]  And this was my whole worldview that changed in 2004, when I had this epiphany.
[01:55:02.392 --> 01:55:05.153]  And this is why Michael Murphy's Why in the World Are They Spraying?
[01:55:05.153 --> 01:55:06.193]  is so important.
[01:55:06.193 --> 01:55:12.036]  Even though the reasons, and the reasons why the chemtrails were there, were not very clearly articulated in that movie.
[01:55:12.216 --> 01:55:12.636]  Sure, sure.
[01:55:12.636 --> 01:55:18.418]  Well, we sell what in the world are they spraying, and then we've got why in the world are they spraying at InfowarsStore.com.
[01:55:18.418 --> 01:55:29.021]  I mean, I started making a chemtrail film five years ago, and there was so much evidence and so many patents and so many admissions under scientific names that I never even got it done because it was just ridiculous.
[01:55:29.241 --> 01:55:29.921]  That was me.
[01:55:29.921 --> 01:55:30.461]  That was me.
[01:55:30.461 --> 01:55:34.242]  I started in 2008 and there was just so much to do.
[01:55:34.242 --> 01:55:37.162]  And I had made some investments in the metals.
[01:55:37.162 --> 01:55:42.543]  And then when the whole economy went to the toilet in 2008, they crashed the metals prices.
[01:55:42.543 --> 01:55:49.324]  I wasn't able to leverage what should have been a bonanza, you know, into this bill.
[01:55:49.324 --> 01:55:51.005]  Well, listen, we're basically out of time.
[01:55:51.005 --> 01:55:57.966]  I want to get you back on in the near future to, you know, break down more as a meteorologist what you see coming up.
[01:56:00.455 --> 01:56:04.716]  But we've got about a minute or so left here, Scott Stevens.
[01:56:04.716 --> 01:56:10.837]  You're saying it is being manipulated and controlled, but that it's going to be some flooding, but not that bad.
[01:56:10.837 --> 01:56:12.698]  It's just another way to soak the economy.
[01:56:12.698 --> 01:56:13.998]  It's another way to soak the economy.
[01:56:13.998 --> 01:56:16.958]  And we're bankrupt, so how are we going to repair it?
[01:56:16.958 --> 01:56:22.160]  That's really what the big disasters that are imminently down the road are going to be faced with.
[01:56:22.160 --> 01:56:24.440]  How do we fix this when we have no money?
[01:56:25.419 --> 01:56:27.881]  And we're under Agenda 21, meant to shut down our industry.
[01:56:27.881 --> 01:56:29.963]  But I am seeing people starting to wake up.
[01:56:29.963 --> 01:56:31.044]  Are you seeing that?
[01:56:31.044 --> 01:56:32.165]  It's happening.
[01:56:32.165 --> 01:56:32.625]  It's happening.
[01:56:32.625 --> 01:56:36.188]  Subscribe to Weather Wars on YouTube.
[01:56:36.188 --> 01:56:41.433]  Find me on Facebook and we'll get this to go viral so we finally have a global discussion.
[01:56:41.433 --> 01:56:43.274]  Weather Wars.info is a great site.
[01:56:43.274 --> 01:56:44.195]  There we go.
[01:56:44.798 --> 01:56:46.079]  All right, thank you so much.
[01:56:46.079 --> 01:56:46.319]  Thank you.
[01:56:46.319 --> 01:56:46.999]  We'll talk to you soon.
[01:56:46.999 --> 01:56:47.859]  There he goes.
[01:56:47.859 --> 01:56:50.100]  Okay, I'll be back tomorrow, folks.
[01:56:50.100 --> 01:56:51.121]  Lord willing, 11 a.m.
[01:56:51.121 --> 01:56:55.463]  Central, 12 noon Eastern, with the big three-hour weekday show.
[01:56:55.463 --> 01:56:58.144]  If your local station isn't carrying it, hey, give them a ring.
[01:56:58.144 --> 01:57:01.846]  A lot of stations pick up the Sunday show and end up picking up the weekday show.
[01:57:01.846 --> 01:57:07.768]  That's quite frankly one reason I started doing this Sunday show six years ago, to get our foot in the door with a lot of stations.
[01:57:07.768 --> 01:57:11.010]  Look, I wish this stuff wasn't true, but if you research it,
[01:57:11.730 --> 01:57:15.611]  Sometimes it's not as bad as we think, but most of the time it's worse than we think.
[01:57:15.611 --> 01:57:16.891]  And I wish that wasn't the case.
[01:57:16.891 --> 01:57:20.012]  I got three children, I got a wonderful wife, I got a great family.
[01:57:20.012 --> 01:57:21.553]  I don't want all this to be happening.
[01:57:21.553 --> 01:57:30.135]  But you got a scientific technocracy that thinks they're God, with unlimited tax money from us, with a bunch of crazy scientists, eugenicists, population reductionists.
[01:57:31.311 --> 01:57:32.392]  Great job to the crew.
[01:57:32.392 --> 01:57:34.614]  And again, Lord willing, 11 a.m.
[01:57:34.614 --> 01:57:35.055]  tomorrow.
[01:57:35.055 --> 01:57:36.637]  Infowars.com is the website.
[01:57:36.637 --> 01:57:37.798]  PrisonPlanet.com.
[01:57:37.798 --> 01:57:40.621]  And we're also streaming video at PrisonPlanet.tv.
[01:57:40.621 --> 01:57:42.803]  Retransmission starts now.
[01:57:42.803 --> 01:57:47.248]  The free podcast is, again, at Infowars.com in the Alex Jones Radio Show section.
