[00:00:00.577 --> 00:00:00.983]  Network.
[01:20:14.646 --> 01:20:17.168]  And now the economic results of the presidential election.
[01:20:17.588 --> 01:20:20.551]  This perfect storm is a huge threat to everyone's food supply.
[01:20:21.031 --> 01:20:25.597]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[01:20:26.158 --> 01:20:28.280]  It's time to get your own supply from eFoodsDirect.
[01:20:28.781 --> 01:20:31.805]  I know I won't be standing in a bread line trading my freedom for food.
[01:20:32.386 --> 01:20:36.070]  I'm taking control of my future, and you're nuts if you don't do the same.
[01:20:36.090 --> 01:20:39.655]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[01:20:39.935 --> 01:20:43.498]  And you can start with a holiday gift pack that's normally $80, now under $50.
[01:20:44.258 --> 01:20:47.380]  Remember, I can warn you, but I can't feed you.
[01:20:47.400 --> 01:20:51.603]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:20:52.104 --> 01:20:55.146]  Would you rather prepare six months too early or one day too late?
[01:20:55.166 --> 01:20:56.807]  409-5633 or efoodsdirect.com forward slash Alex.
[01:21:01.681 --> 01:21:05.163]  So, a natural disaster strikes and out goes your power.
[01:21:05.463 --> 01:21:08.926]  You risk losing stored food in electric freezers and refrigerators.
[01:21:09.126 --> 01:21:09.786]  Your options?
[01:21:10.126 --> 01:21:21.073]  Lose all that expensive food and medication, fire up a noisy gasoline-powered generator, or switch now to a propane or natural gas-powered refrigerator from Ben's Discount Supply.
[01:21:21.353 --> 01:21:25.636]  Ben'sDiscountSupply.com has a complete line of propane-powered refrigerators.
[01:21:25.816 --> 01:21:35.319]  Freezers in sizes ranging from a small camper cooler size up to a whopping 21 cubic foot refrigerator freezer or a 22 cubic foot deep freezer.
[01:21:35.559 --> 01:21:37.319]  In stock and ready to ship anywhere.
[01:21:37.599 --> 01:21:44.081]  BensDiscountSupply.com also stocks a full line of solar powered appliances to get you completely off the grid.
[01:21:44.201 --> 01:21:45.982]  Check out BensDiscountSupply.com.
[01:21:46.542 --> 01:21:48.343]  Or call 800-771-7702.
[01:21:49.444 --> 01:21:51.846]  That's 800-771-7702.
[01:21:52.507 --> 01:21:57.871]  Or click BensDiscountSupply.com for camping, home or bug out location.
[01:21:58.071 --> 01:22:00.693]  Bank on BensDiscountSupply.com.
[01:22:02.334 --> 01:22:05.977]  That's the sound of your door being kicked in by an intruder with a single kick.
[01:22:07.375 --> 01:22:12.539]  That's the sound of the same door now protected by the Door Sentinel at MySafeDoor.com.
[01:22:12.700 --> 01:22:16.283]  Go to MySafeDoor.com right now and watch the amazing video.
[01:22:16.423 --> 01:22:21.247]  At MySafeDoor.com, you'll learn how to turn your home into a fortress with the Door Sentinel.
[01:22:21.887 --> 01:22:26.531]  16 kicks later, and the Door Sentinel is still holding strong.
[01:22:26.711 --> 01:22:28.032]  MySafeDoor.com.
[01:22:28.112 --> 01:22:29.674]  That's MySafeDoor.com.
[01:22:30.405 --> 01:22:31.486]  Hi, this is Ted Anderson.
[01:22:31.646 --> 01:22:36.029]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[01:22:36.229 --> 01:22:41.913]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[01:22:42.033 --> 01:22:45.435]  Gold has outperformed paper investments, yet no word about IRAs.
[01:22:45.675 --> 01:22:48.277]  If you would like to have gold for your retirement, call 800-686-2237.
[01:22:48.497 --> 01:22:53.300]  Don't get left behind by rising inflation and low returns.
[01:22:53.440 --> 01:22:53.761]  Call 800-686-2237.
[01:22:53.781 --> 01:22:55.102]  Secure your future and call 1-800-686-2237.
[01:23:00.665 --> 01:23:05.126]  Weakened by GMOs, stressed out about money, and blasted by the electric environment.
[01:23:05.426 --> 01:23:08.347]  Hi, I'm Pastor Jenny, and that was the state I was in back in 2010.
[01:23:08.607 --> 01:23:11.647]  Then I learned about RNA drops.
[01:23:11.927 --> 01:23:23.290]  I learned that 97% of my DNA that scientists have called junk is actually packed with millions of gene switches that play a critical role in controlling how my cells, organs, and other tissues behave.
[01:23:23.570 --> 01:23:28.011]  I learned I don't have to put up with disease, decay, or decline like I've been conditioned to believe.
[01:23:28.291 --> 01:23:29.851]  I began taking RNA drops
[01:23:30.231 --> 01:23:36.033]  A 100% natural formula designed to turn on those switches and provide me with amazing health and joy.
[01:23:36.253 --> 01:23:39.454]  Learn more about RNA Drops and order a free sample today.
[01:23:39.694 --> 01:23:41.955]  Visit rnafreesample.com.
[01:23:42.295 --> 01:23:44.636]  That's rnafreesample.com.
[01:23:44.816 --> 01:23:49.197]  Or call toll free 888-577-3703.
[01:23:49.357 --> 01:23:53.138]  Pay only shipping and handling for a free 30-day supply of RNA Drops.
[01:23:53.298 --> 01:23:58.660]  Get the information you need and the health you want at rnafreesample.com.
[01:24:11.715 --> 01:24:15.703]  Alright folks, we're back live here.
[01:24:15.723 --> 01:24:21.757]  I feel like we should say a prayer for all the children being killed around the world by the globalists.
[01:24:22.642 --> 01:24:32.489]  You know, it came out just yesterday, London Guardian, German government, the CIA torture bases, raping people, innocent people, torturing them.
[01:24:33.449 --> 01:24:35.691]  The raping is what they like to do, the globalists.
[01:24:35.751 --> 01:24:36.611]  They're not our government.
[01:24:36.631 --> 01:24:40.354]  They're criminal elements that have taken it over and used national security to protect themselves.
[01:24:41.214 --> 01:24:46.198]  Our government, on record, has done chemical, biological, and radiological tests.
[01:24:47.607 --> 01:24:48.288]  On children.
[01:24:48.668 --> 01:24:50.929]  Killed thousands of them just in one test alone.
[01:24:51.310 --> 01:24:53.451]  Radiological experiments on foster children.
[01:24:53.911 --> 01:24:55.432]  Four thousand plus, you can look it up.
[01:24:56.033 --> 01:25:02.417]  Tens of thousands of pregnant wives of G.I.s were injected with plutonium-uranium, given plutonium-uranium pills.
[01:25:03.418 --> 01:25:04.979]  Whole wards of women were killed.
[01:25:05.859 --> 01:25:06.620]  You can look that up.
[01:25:07.020 --> 01:25:12.043]  Just type in, you know, women given plutonium pills by Department of Energy.
[01:25:13.464 --> 01:25:15.586]  So, yes, they'll stage school shootings.
[01:25:16.995 --> 01:25:18.616]  They have the motive, they have the history.
[01:25:19.256 --> 01:25:26.420]  And Kurt Nemo just posted an article, it's going up right now on InfoWars.com, with the headline that anti-gun crowd will exploit this.
[01:25:26.680 --> 01:25:28.881]  You can bet your boots they're going to do that.
[01:25:29.881 --> 01:25:32.563]  As Rahm Emanuel said, don't let a good crisis go to waste.
[01:25:32.603 --> 01:25:33.343]  They will use it.
[01:25:36.004 --> 01:25:43.048]  And my gut is, with the timing and everything that happened, this is staged.
[01:25:44.062 --> 01:25:47.044]  And you know, I've been saying the last few months, get ready for big mass shootings.
[01:25:48.905 --> 01:25:54.508]  And get ready down the road, Al-Qaeda will blow up aircraft with shoulder-fired missiles.
[01:25:55.749 --> 01:26:02.193]  And the media won't even point out that they got them when our government helped them take over Libya and then Syria.
[01:26:03.874 --> 01:26:10.418]  And they're going to start their war against the American people very soon.
[01:26:11.199 --> 01:26:12.820]  The globalists have taken the country over.
[01:26:14.053 --> 01:26:15.374]  They want to start a civil war.
[01:26:17.115 --> 01:26:24.200]  And I've said on air the last week that I feel the danger level just, I feel it, ladies and gentlemen.
[01:26:24.280 --> 01:26:27.843]  It is, I know I keep repeating this, it's horrible.
[01:26:29.244 --> 01:26:40.091]  And it's like when, have you ever been in a car wreck and you're driving through the green light and you see somebody running it and you're going 30 and they look like they're going about 60?
[01:26:41.732 --> 01:26:46.596]  Because I've been in one of these wrecks, and you know, oh my gosh, this is going to hurt.
[01:26:47.176 --> 01:26:54.182]  And the last thought is, I guess slam on the brakes, but I hope they don't T-bone me.
[01:26:55.163 --> 01:27:01.228]  And then it feels like five minutes as you're going into the intersection and the car is smashing into you.
[01:27:05.868 --> 01:27:08.030]  The government could care less about children.
[01:27:08.170 --> 01:27:10.271]  In fact, they hate the fact that they're even born.
[01:27:10.311 --> 01:27:11.972]  They want to abort as many of them as they can.
[01:27:12.513 --> 01:27:13.213]  So just get that.
[01:27:13.233 --> 01:27:16.695]  When they're up there grandstanding and, well, see Bob Costas.
[01:27:17.036 --> 01:27:19.237]  Notice they had all this anti-gun stuff right before this.
[01:27:19.577 --> 01:27:23.340]  Right before Obama gets back in, not facing re-election, I said, look out.
[01:27:23.740 --> 01:27:24.681]  This is the kickoff.
[01:27:24.721 --> 01:27:25.842]  They're coming after the guns.
[01:27:25.882 --> 01:27:26.822]  Look for mass shootings.
[01:27:29.184 --> 01:27:30.865]  And we know they did Sirhan Sirhan.
[01:27:30.885 --> 01:27:32.346]  That's been declassified partially.
[01:27:32.386 --> 01:27:33.207]  That was an operation.
[01:27:34.488 --> 01:27:35.829]  We know he was under mind control.
[01:27:35.869 --> 01:27:37.050]  This is real, folks.
[01:27:38.110 --> 01:27:42.793]  Let's talk to... We've got a bunch of callers and other issues.
[01:27:42.853 --> 01:27:44.094]  I want to go to William in New York.
[01:27:44.114 --> 01:27:44.955]  You've got breaking news.
[01:27:44.975 --> 01:27:45.595]  Go ahead, William.
[01:27:47.376 --> 01:27:48.477]  How are you, Alex?
[01:27:48.557 --> 01:27:52.940]  I hear you on this feeling sick because I feel nauseated just seeing this.
[01:27:53.900 --> 01:27:58.903]  No, you know, first of all, I want, you know, my heart and prayers do go out to the victims sincerely.
[01:27:58.923 --> 01:28:00.664]  You know, these poor children.
[01:28:01.064 --> 01:28:07.648]  Can you imagine somebody that could walk around walking up to little cute little kids and their little clothes and shooting them?
[01:28:07.688 --> 01:28:10.969]  I mean, I mean, I mean, it just makes me sick.
[01:28:11.370 --> 01:28:16.613]  But then we're supposed to not care about these kids, but not ones being smart bombed by predator drones.
[01:28:16.673 --> 01:28:19.374]  All those are just those are just those are Muslims.
[01:28:19.414 --> 01:28:20.134]  Let them die.
[01:28:20.154 --> 01:28:20.895]  It's so sick.
[01:28:21.744 --> 01:28:29.848]  I mean, the real sick thing is, Alex, I mean, if it is a globalist agenda, I mean, that's the really nauseating thing, and we are in trouble.
[01:28:31.329 --> 01:28:34.310]  Well, I don't just sit here and, you know, just say it.
[01:28:34.791 --> 01:28:35.751]  It's the timing.
[01:28:36.331 --> 01:28:47.157]  It's all of it together, and it's the usual first reports, and it'll probably come out that whoever did it took their time, and there's always people in disguises, and then that gets
[01:28:48.408 --> 01:28:54.112]  If they pursue people in the disguises and make a big deal out of it, then it might have just been some cult or nuts.
[01:28:54.672 --> 01:28:58.154]  But if it's all, forget about all that, then you know it's an inside job.
[01:28:58.194 --> 01:28:59.956]  In fact, here's some breaking news.
[01:29:00.016 --> 01:29:01.817]  Police believe there may be a second gunman.
[01:29:02.077 --> 01:29:09.762]  This is now officially confirming what witnesses said, and are looking for a red or maroon van with its back window blown out, so people shot at it.
[01:29:10.682 --> 01:29:13.624]  And again, we know how they do this, sir.
[01:29:15.365 --> 01:29:15.646]  Go ahead.
[01:29:16.697 --> 01:29:18.318]  I'd like to hit you on one issue.
[01:29:19.358 --> 01:29:21.860]  What is the signs that you're talking about, Alex?
[01:29:21.900 --> 01:29:27.983]  Because the signs that I'm seeing, I mean, we used to see crime scenes like this, you know, some years ago, maybe when we were kids.
