[00:00:00.049 --> 00:00:00.609]  Network.
[01:53:55.646 --> 01:54:08.561]  Well, I mean, just saying that the Russians and that Eastern Europe has highly enriched uranium leaking out, that just allows them to say, since we're in a crisis, we can ignore the Bill of Rights and Constitution, you know, when we take your family farm.
[01:54:10.163 --> 01:54:10.543]  Right.
[01:54:12.505 --> 01:54:12.846]  Right.
[01:54:13.465 --> 01:54:26.030]  It just seemed to me that just the timing, that now they're blaming the Russians for taking down the Syrian jet fighter, that all of a sudden... Oh yes, now the Pentagon has come out and said they think the Russians helped shoot that down.
[01:54:26.070 --> 01:54:39.036]  I mean, this is all barreling towards very serious conflict, and Vladimir Putin has threatened to nuke the United States, Eastern Europe, so has Medvedev, and so it's just huge escalation.
[01:54:39.956 --> 01:54:42.657]  Let's go ahead and talk to Angie in North Carolina.
[01:54:42.677 --> 01:54:43.237]  You're on the air.
[01:54:43.277 --> 01:54:43.517]  Welcome.
[01:54:44.397 --> 01:54:44.918]  Hi, Alex.
[01:54:45.418 --> 01:54:54.480]  I want to talk real quick about the Obamacare, but since you just addressed the Second Amendment and some of the issues going on with that, I have a real quick t-shirt and bumper sticker idea for you.
[01:54:55.321 --> 01:54:59.382]  You know the t-shirt with the rifle on it that says, come and take it?
[01:55:00.022 --> 01:55:05.724]  Well, I'm thinking about a t-shirt or a bumper sticker with a rifle on it that says, because my rights are not up for a vote.
[01:55:06.727 --> 01:55:09.670]  I think that that might clear up some confusion that people have.
[01:55:09.690 --> 01:55:13.793]  They think that our Second Amendment is about sporting and whatnot, and it's not.
[01:55:14.354 --> 01:55:15.374]  Well, here's the problem.
[01:55:16.255 --> 01:55:22.881]  Kurt Nimmo wrote a great article earlier in the week that the Obamacare sets a very dangerous Second Amendment precedent, and the ATF and Hillary agree.
[01:55:23.401 --> 01:55:30.767]  I mean, they're saying under the UNIDIR treaty that says all small arms are first to be registered and then banned, that they want the abolition
[01:55:31.568 --> 01:55:36.950]  Quote, of civilian ownership of firearms because it threatens the legitimate power monopoly of the state.
[01:55:37.190 --> 01:55:41.171]  Well, I think a power monopoly of the state, aka North Korea, is not legitimate.
[01:55:41.791 --> 01:55:42.912]  And folks don't understand.
[01:55:42.952 --> 01:55:47.553]  I mean, they're hurdling... The globalists don't care if a bunch of military and cops get killed enforcing this.
[01:55:48.133 --> 01:55:49.193]  They want a civil war.
[01:55:49.233 --> 01:55:50.654]  In fact, they're looking forward to it.
[01:55:51.014 --> 01:55:55.435]  The only way out of this is for grand juries to start indicting people.
[01:55:55.455 --> 01:55:56.476]  We did it to Bernie Madoff.
[01:55:56.796 --> 01:55:58.296]  His brother just got convicted.
[01:55:58.636 --> 01:56:00.177]  We can go after all these people.
[01:56:00.777 --> 01:56:08.284]  But there's this new Americana love of bureaucrats and love of bankers and love of government.
[01:56:09.005 --> 01:56:09.726]  God bless you, ma'am.
[01:56:09.766 --> 01:56:10.526]  I appreciate your call.
[01:56:10.546 --> 01:56:11.828]  Let me play this one more time.
[01:56:12.308 --> 01:56:15.891]  Again, all over the news, they're saying we're run by foreign banks.
[01:56:15.951 --> 01:56:17.032]  Global government's good.
[01:56:17.273 --> 01:56:18.073]  We're slaves.
[01:56:18.193 --> 01:56:18.614]  It's good.
[01:56:18.834 --> 01:56:22.117]  Here's CNBC saying how great it is to be a slave.
[01:56:22.237 --> 01:56:22.678]  One more time.
[01:56:23.715 --> 01:56:25.656]  Mostly what they do is hold summits.
[01:56:26.496 --> 01:56:31.037]  I think that right now the question is, do we all work for central bankers?
[01:56:31.077 --> 01:56:33.298]  That's what I want to address to our guest tonight.
[01:56:33.858 --> 01:56:35.899]  Is this global governance at last?
[01:56:35.999 --> 01:56:38.459]  Is it one world, the central bankers in charge?
[01:56:38.479 --> 01:56:43.361]  Jim Iorio, you say we've got some downside here, a correction in the markets.
[01:56:43.461 --> 01:56:43.821]  Fine.
[01:56:44.141 --> 01:56:47.642]  But aren't we all just living and dying for what the central banks do?
[01:56:47.742 --> 01:56:51.123]  Aren't we all just counting on the fact that there's a Bernanke putt
[01:56:51.463 --> 01:56:55.586]  Of course we are, because if we look at the economic data, there's nothing to get excited about.
[01:57:07.035 --> 01:57:20.951]  They're only getting away with this because the public is ignorant, because the mainstream media has made sure, but not even really that, it's in the financial publications, that most of the money these big banks make is government money, government contracts, administering the welfare, bailouts.
[01:57:21.952 --> 01:57:28.815]  And that these banks then are predatory putting in regulations that they're exempt from to shut down their competition.
[01:57:29.275 --> 01:57:33.977]  The big mega banks fund the communism and socialism because they're offshore exempt from it.
[01:57:34.277 --> 01:57:35.137]  They funded Lenin.
[01:57:35.337 --> 01:57:36.238]  They funded Hitler.
[01:57:36.578 --> 01:57:37.258]  Look it up!
[01:57:37.578 --> 01:57:39.499]  The monopoly men against us.
[01:57:39.759 --> 01:57:44.101]  And they will cause a civil war unless we get the truth out about them.
[01:57:44.361 --> 01:57:45.922]  America is still a great country.
[01:57:46.322 --> 01:57:47.442]  We can reverse this.
[01:57:47.562 --> 01:57:48.363]  See you back tomorrow.
[01:57:49.343 --> 01:57:50.504]  High noon, Central 11.
[01:57:52.674 --> 01:57:57.940]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:57:58.180 --> 01:58:00.383]  Start purifying your water with ProPure.
[01:58:00.583 --> 01:58:06.109]  My friends, I've done a lot of research and the best gravity filter out there, bar none, is ProPure.
[01:58:06.310 --> 01:58:09.533]  And it's available discounted at InfoWars.com.
[01:58:09.694 --> 01:58:10.094]  It's filtered.
