[00:00:00.049 --> 00:00:00.589]  I don't know.
[01:58:11.036 --> 01:58:11.496]  No, I agree.
[01:58:11.516 --> 01:58:12.917]  I mean, I've read the Bible repeatedly.
[01:58:12.957 --> 01:58:13.518]  I've researched it.
[01:58:13.798 --> 01:58:16.721]  They didn't teach this rapture until 150 years ago.
[01:58:17.202 --> 01:58:18.323]  It's an interpretation.
[01:58:18.403 --> 01:58:23.888]  It says the dead in Christ will rise after the Antichrist is defeated, God taking home his people.
[01:58:24.689 --> 01:58:25.930]  And it's a huge cop-out.
[01:58:25.950 --> 01:58:30.295]  I mean, I've read every culture in the last hundred years being murdered, thinks they're about to be raptured.
[01:58:30.715 --> 01:58:32.337]  And look, that's a Star Trek episode.
[01:58:32.777 --> 01:58:34.720]  And I'm not bashing people who believe in a rapture.
[01:58:34.740 --> 01:58:38.805]  Fine, believe in that if you want, but for heaven's sakes, go fight evil now and stop copping out.
[01:58:39.065 --> 01:58:42.530]  Because God's gonna say, if you didn't stand up against evil, I don't know you.
[01:58:42.550 --> 01:58:49.819]  And I'm not trying to preach, but my gut, my spirit knows that God isn't gonna take into his bosom a bunch of wimps, George.
[01:58:49.840 --> 01:58:50.300]  What do you say?
[01:58:51.281 --> 01:58:56.164]  Not at all, and we're not going to come down and get saved from extraterrestrials either.
[01:58:56.324 --> 01:58:58.805]  You know, I do believe in extraterrestrial life.
[01:58:59.366 --> 01:59:04.188]  I do believe we've been visited, but I think our destiny is in our own hands, Alex.
[01:59:04.529 --> 01:59:05.109]  I agree with that.
[01:59:05.869 --> 01:59:08.711]  Watts, real quick comeback, and then we're going to the final caller.
[01:59:10.252 --> 01:59:13.334]  I just wanted to say, just an idea for your money, Bob.
[01:59:13.494 --> 01:59:16.015]  Maybe you can have your own buzz, like an InfoWars buzz.
[01:59:16.075 --> 01:59:19.357]  Like, I don't know if they're appealing to have their own buzz, like the presidential candidates.
[01:59:19.997 --> 01:59:23.239]  Maybe you can have your own bus someday and spread the message that way.
[01:59:23.840 --> 01:59:25.080]  Well, I mean, I want to be clear here.
[01:59:26.361 --> 01:59:28.042]  Look, you have the power, sir.
[01:59:28.283 --> 01:59:30.224]  I mean, George and I are willing to speak out.
[01:59:30.264 --> 01:59:31.165]  He's an eloquent guy.
[01:59:31.205 --> 01:59:34.667]  He's, you know, has all these TV awards, Emmys and things.
[01:59:35.307 --> 01:59:37.889]  And so he was able to do a top radio show in a major city.
[01:59:37.909 --> 01:59:38.790]  He got syndicated.
[01:59:39.910 --> 01:59:40.491]  He's done what he's done.
[01:59:40.531 --> 01:59:43.933]  But people always think we have the power and that we're going to do something.
[01:59:44.313 --> 01:59:45.354]  You have the power.
[01:59:45.394 --> 01:59:46.335]  George, can you speak to that?
[01:59:46.855 --> 01:59:48.677]  Well, that's absolutely right, Alex.
[01:59:48.717 --> 01:59:54.903]  You know, our success and the growth of our programs are based on the success of our listeners and people.
[01:59:55.444 --> 01:59:57.486]  They are the ones who control the destiny.
[01:59:58.126 --> 01:59:59.788]  And that's what they have to do.
[02:00:00.208 --> 02:00:08.417]  As I said earlier, people create yourself an island and do the best job you can for yourself and the people you care about.
[02:00:08.977 --> 02:00:09.418]  Thank you, Alex.
[02:00:32.691 --> 02:00:39.074]  Number one, I want to say that I love Jesus and all he does for me and for mankind.
[02:00:40.515 --> 02:00:44.077]  Secondly, I love my wife and all she does for me and my family.
[02:00:44.657 --> 02:00:50.080]  Third, I love Alex Jones and all he does for me and my country.
[02:00:50.781 --> 02:00:51.541]  I love you.
[02:00:52.221 --> 02:00:53.722]  You're doing a wonderful job.
[02:00:54.022 --> 02:00:54.743]  Keep up the
[02:00:55.362 --> 02:00:57.383]  Keep up the good work that you're doing.
[02:00:57.503 --> 02:00:58.123]  I'll try, man.
[02:00:58.183 --> 02:00:59.664]  I try not to fall down, I tell you.
[02:00:59.964 --> 02:01:00.924]  I try to be a good person.
[02:01:01.345 --> 02:01:02.565]  We'll prop you up, Alex.
[02:01:03.185 --> 02:01:05.426]  Well, I tell you, George, you know that feeling, as you've talked about it.
[02:01:05.687 --> 02:01:09.088]  It's like sometimes I want to do things that are a little bad, and I go, I better not.
[02:01:09.148 --> 02:01:10.129]  People are counting on me.
[02:01:10.149 --> 02:01:12.289]  That's true.
[02:01:12.870 --> 02:01:13.390]  That is true.
[02:01:13.890 --> 02:01:15.011]  Put on a disguise.
[02:01:16.391 --> 02:01:21.273]  Well, not stuff really bad, but like you said, I'm like, I want to have that extra glass of wine, I better not.
[02:01:21.373 --> 02:01:22.894]  Or, you know, you know the stuff.
[02:01:22.974 --> 02:01:24.135]  Just be smart about it.
[02:01:25.862 --> 02:01:29.384]  Well no, it's like you want to exercise more so you're in better shape.
[02:01:29.425 --> 02:01:29.985]  You know what I mean?
[02:01:30.025 --> 02:01:31.826]  It's like little stuff we beat ourselves up for.
[02:01:31.866 --> 02:01:32.867]  Yep, absolutely.
[02:01:33.027 --> 02:01:33.668]  Alright, caller.
[02:01:33.688 --> 02:01:34.168]  God bless you.
[02:01:34.188 --> 02:01:37.730]  Did you have a final question for George Norrie?
[02:01:38.111 --> 02:01:39.251]  Not necessarily.
[02:01:39.271 --> 02:01:42.874]  It's for both of you guys.
[02:01:44.375 --> 02:01:54.082]  I was working a lot today and I didn't get the chance to necessarily hear whether or not
[02:01:58.836 --> 02:01:59.557]  The Federal Reserve?
[02:02:00.578 --> 02:02:04.041]  Yeah, that's just another useful idiot they've set up.
[02:02:04.061 --> 02:02:06.403]  I mean, the whole thing looks like it was a Patsy operation.
[02:02:06.463 --> 02:02:07.624]  We've seen this so many times.
[02:02:07.985 --> 02:02:12.489]  Might be a real extremist, but most of the time they just find some mentally ill Patsy that they run.
[02:02:18.444 --> 02:02:19.405]  Yeah, yeah, exactly.
[02:02:19.425 --> 02:02:21.646]  I don't have a problem with stings, but, like, set-ups.
[02:02:22.086 --> 02:02:24.908]  I could go find some idiot and offer him money to blow something up.
[02:02:24.948 --> 02:02:26.028]  I mean, it's unbelievable.
[02:02:26.289 --> 02:02:26.869]  Thank you for the call.
[02:02:27.109 --> 02:02:35.394]  Well, George, I'll be on your show here in about an hour and 53 minutes from now on stations all over the country and coasttocoastam.com.
[02:02:35.754 --> 02:02:43.058]  Thank you so much for the time tonight, and I'm going to take us out to break, so I know you're just going to jump off here to the line, and I'll see you tonight.
[02:02:43.118 --> 02:02:44.079]  Any closing comments?
[02:02:44.519 --> 02:02:46.120]  Alex, just keep doing what you're doing.
[02:02:46.300 --> 02:02:47.001]  You're a patriot.
[02:02:47.061 --> 02:02:47.541]  You know that.
[02:02:48.041 --> 02:02:49.342]  Well, you are a patriot.
[02:02:49.362 --> 02:02:50.402]  God bless you, George Norrie.
[02:02:50.422 --> 02:02:51.363]  What an amazing individual.
[02:02:51.383 --> 02:02:53.264]  He's brought so much truth onto the radio.
[02:02:53.664 --> 02:02:58.888]  Really took coast-to-coast AM in a very radical direction, and thank God he did.
[02:02:58.908 --> 02:03:02.770]  And it's really been a huge victory for everybody that loves liberty.
[02:03:03.070 --> 02:03:03.811]  Here's a little piece...
[02:03:04.691 --> 02:03:14.597]  A little piece Rob Dew did dealing with the minions out there trying to hand out our magazines here in Austin, Texas this last weekend.
[02:03:14.617 --> 02:03:19.679]  And we'll be right back with Mr. James Wesley Rawls straight ahead on Preparedness.
[02:03:19.719 --> 02:03:20.240]  Stay with us.
[02:03:30.606 --> 02:03:32.487]  Hey everybody, this is Rob Duke for InfoWars.com.
[02:03:32.547 --> 02:03:37.188]  I'm out in front of the giant ACL Music Festival.
[02:03:37.208 --> 02:03:37.688]  This is 2012.
[02:03:38.148 --> 02:03:39.028]  Hundreds of acts.
[02:03:39.048 --> 02:03:41.669]  There's going to be over 100,000 people coming here during the day.
[02:03:41.969 --> 02:03:46.971]  And I've got the new InfoWars glossy magazine that I'm going to be passing out for free.
