[00:00:00.009 --> 00:00:00.429]  Network.
[01:03:56.589 --> 01:03:57.951]  What about the Syrians themselves?
[01:03:57.971 --> 01:04:06.563]  From what I've been reading in the foreign news, they're really, even people that didn't like Assad are starting to rally around them because they understand their whole country is about to be handed over to Al Qaeda.
[01:04:07.961 --> 01:04:10.442]  Absolutely, you know, Al Qaeda and the globalists.
[01:04:10.623 --> 01:04:22.589]  So Syrian people, putting aside what you believe of your government, when your country is directly under attack and your families are threatened, you have to rely on your army to defend you.
[01:04:23.009 --> 01:04:32.595]  And Syrian people, you know, no matter what they think of their government, they're going to support the soldiers that are not going out and attacking other nations, but they're defending the homeland.
[01:04:33.627 --> 01:04:39.611]  Yeah, the Syrians are fighting hard against special forces of at least 10 nations backing Al-Qaeda brigades.
[01:04:39.771 --> 01:04:41.112]  It is unbelievable.
[01:04:41.272 --> 01:04:42.693]  And our troops are standing by.
[01:04:42.733 --> 01:04:44.113]  The CIA is there advising them.
[01:04:44.614 --> 01:04:45.394]  Burning churches.
[01:04:46.555 --> 01:04:50.557]  No one's ever kicked the Christian church in 2,000 years out of Syria, but the U.S.
[01:04:50.577 --> 01:04:52.759]  government is under new world order control.
[01:04:52.839 --> 01:04:53.299]  Pure evil.
[01:04:53.759 --> 01:04:55.821]  Syrian girl, we will talk to you soon.
[01:04:56.501 --> 01:04:58.002]  Thank you so much for joining us.
[01:05:02.515 --> 01:05:04.356]  This man wants your guns.
[01:05:04.516 --> 01:05:09.838]  That is the cover of the 60-page glossy magazine jam-packed with information.
[01:05:09.918 --> 01:05:12.919]  The December issue of InfoWars Magazine.
[01:05:13.019 --> 01:05:20.221]  InfoWars Magazine gives you a powerful tool to reach out to friends and family and neighbors and people in your community with the message of liberty.
[01:05:20.321 --> 01:05:21.842]  Give a gift subscription to your
[01:05:22.648 --> 01:05:26.914]  Police Department, give a gift subscription to your local state house, to your pastor.
[01:05:27.034 --> 01:05:28.496]  This is the perfect tool.
[01:05:28.596 --> 01:05:35.285]  Twelve of these delivered to the door of the institutions, groups, and individuals that you want to influence and wake up.
[01:05:35.525 --> 01:05:37.508]  Sign up for the free digital e-version.
[01:05:37.668 --> 01:05:38.068]  We're good.
[01:06:02.709 --> 01:06:08.175]  Sodium fluoride in the body reduces IQ and increases cancers.
[01:06:08.475 --> 01:06:15.562]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[01:06:15.862 --> 01:06:18.304]  We're battling the globalists on so many fronts.
[01:06:18.585 --> 01:06:24.651]  Health is an area where we can all take control of our lives, and it all starts with that basic building block of water.
[01:06:25.291 --> 01:06:28.055]  It is time to purify our family's water.
[01:06:28.335 --> 01:06:35.005]  The ProPure filtration system with added fluoride filters is the best system for my research to protect you and your family.
[01:06:35.225 --> 01:06:40.312]  Infowarstore.com already has the lowest prices on ProPure water filtration.
[01:06:40.512 --> 01:06:46.193]  But until December 10th, we are going to offer 15% off the already lowest price.
[01:06:46.553 --> 01:06:48.594]  I know what I'm giving my family this Christmas.
[01:06:48.854 --> 01:06:49.414]  ProPure.
[01:06:49.614 --> 01:06:55.236]  Go to infowarrestore.com and get 15% off the already lowest price out there with the code WATER15.
[01:06:55.256 --> 01:06:57.576]  WATER15 and you get 15% off at infowarrestore.com.
[01:07:02.182 --> 01:07:06.223]  Millions of people are going to get sick this winter from colds, flu, and other illnesses.
[01:07:06.283 --> 01:07:07.403]  Don't be one of them!
[01:07:07.503 --> 01:07:13.044]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial solution.
[01:07:13.204 --> 01:07:22.826]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, and help improve wound healing.
[01:07:23.006 --> 01:07:29.687]  Supernatural Silver is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases.
[01:07:29.807 --> 01:07:33.928]  Such as strep, staph, pneumonia, colds, flus, and other harmful pathogens.
[01:07:34.148 --> 01:07:43.110]  This new technology has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal or ionic silver solutions.
[01:07:43.250 --> 01:07:46.691]  The Science Digest Journal says, silver is our mightiest germ fighter.
[01:07:46.911 --> 01:07:50.532]  It is virtually non-toxic and is emerging as a wonder of modern medicine.
[01:07:50.572 --> 01:07:51.092]  We're good to go.
[01:08:07.165 --> 01:08:11.388]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:08:12.009 --> 01:08:12.830]  You want answers?
[01:08:13.590 --> 01:08:14.451]  Well, so does he.
[01:08:15.131 --> 01:08:18.734]  He's Alex Jones on the GCN Radio Network.
[01:08:19.315 --> 01:08:23.458]  And now, live from Austin, Texas, Alex Jones.
[01:08:28.162 --> 01:08:34.827]  Alright, ladies and gentlemen, for most of the hour, we are joined by Lord Christopher Monckton,
[01:08:37.177 --> 01:08:50.621]  Who is, out of all the great people out there fighting, the globalist collectivist using the environmental movement to take control of the industrial world and destroy it so they can consolidate power, he is the tip of the spear.
[01:08:51.401 --> 01:08:55.822]  It was three years ago with the Copenhagen event that he was able to get the secret document that they planned to...
[01:08:56.502 --> 01:09:00.125]  Double the taxes on the third world, or right at double what they'd be on the West.
[01:09:00.585 --> 01:09:05.289]  And then it was a total collectivist takeover to give 100 trillion, basically, as the London Guardian reported.
[01:09:05.969 --> 01:09:10.513]  Also, the London Telegraph reported 100 trillion in global taxes over the next decade.
[01:09:11.314 --> 01:09:14.236]  Now, Congress then shot down Obama's carbon taxes.
[01:09:14.256 --> 01:09:19.020]  He's still going ahead by executive fiat, but that makes them lose the moral high ground.
[01:09:20.205 --> 01:09:22.868]  And here's a ClimateDepot.com report on this.
[01:09:23.709 --> 01:09:34.201]  Thatcher advisor Lord Monckton, evicted from UN Climate Summit after challenging global warming, escorted from the hall and security officers stripped him of his UN credentials.
[01:09:35.062 --> 01:09:40.308]  Monckton of the UN, in the 16 years we have been coming to these conferences, there has been no global warming.
[01:09:41.226 --> 01:09:44.347]  Calls to deport Monckton from UN conference in Qatar.
[01:09:45.147 --> 01:10:03.790]  And he always, the reason they hate him is there's good people in all major governments and they know that massive carbon taxes on African, Latin American, Asian, European, Russian, Chinese governments are designed to be selectively enforced and just shut down society.
[01:10:03.930 --> 01:10:05.530]  It's a eugenics-based weapon system.
[01:10:05.890 --> 01:10:06.950]  And Monckton's an expert on that.
[01:10:06.970 --> 01:10:07.510]  You can break it down.
[01:10:07.530 --> 01:10:09.231]  His website is scienceandpublicpolicy.org.
[01:10:11.011 --> 01:10:17.258]  And so he always gets the documents and I know he's gotten some information now that he's gonna be able to reveal to us as well.
[01:10:17.298 --> 01:10:22.704]  But first, he's been assaulted on video from behind for no reason by a police officer.
[01:10:22.804 --> 01:10:25.548]  He's been thrown out in Durban, South Africa.
[01:10:25.628 --> 01:10:26.148]  He had to...
[01:10:26.969 --> 01:10:29.670]  Parachute in, and people on radio think I'm joking about that.
[01:10:29.910 --> 01:10:33.652]  Guys, you can find just Lord Monty and parachutes in the climate summit.
[01:10:34.512 --> 01:10:38.734]  But I'll play some of that if you're watching us at InfoWarsNews.com.
[01:10:39.494 --> 01:10:49.839]  But the point is, there's also New American, William F. Jaspers reporting on it, a UN summit transforming your kids into, quote, climate change agents, as Al Gore has called for previously.
[01:10:50.419 --> 01:10:56.401]  So they're there calling for all this right now, also calling to restrict your internet.
[01:10:56.421 --> 01:10:59.323]  The UN is an incredibly authoritarian organization.
[01:10:59.363 --> 01:11:08.426]  Even the New York Times admits they send in UN troops to kill people in Africa and Latin America to get them off their land, to give it to major corporations.
[01:11:08.726 --> 01:11:10.727]  But oh, movie stars say it's loving!
[01:11:12.279 --> 01:11:14.860]  You know, if Angelina Jolie says the U.N.'
[01:11:14.840 --> 01:11:16.041]  's good, why it must be.
[01:11:16.361 --> 01:11:17.241]  She cares about it.
[01:11:17.261 --> 01:11:19.282]  She's not a snake-eyed demon or anything.
[01:11:19.762 --> 01:11:29.746]  Lord Monckton, again, businessman, newspaper editor, investor, classical architect, inventor, trained orator, and high priest of climate skepticism.
[01:11:30.246 --> 01:11:35.048]  Lord Monckton, again, was a special advisor to Margaret Thatcher, UK Prime Minister from 82 to 86.
[01:11:37.509 --> 01:11:44.055]  On leaving Downing Street, he established a successful specialist consultancy company giving technical advice to corporations and governments.
[01:11:44.375 --> 01:11:46.937]  We're showing him skydiving into the conference a few months ago.
[01:11:47.278 --> 01:11:50.140]  Lord Monckton is a knowledge of science and politics.
[01:11:50.541 --> 01:11:56.886]  Behind global warming is noted for its breadth and depth and he has traveled and lectured in continents worldwide and he joins us now.
[01:11:57.146 --> 01:11:58.568]  Lord Monckton via Skype!
[01:11:59.348 --> 01:12:01.329]  Joining us, thank you, sir, for coming on.
[01:12:01.669 --> 01:12:03.130]  You've got the floor until we go to break.
[01:12:03.170 --> 01:12:07.873]  Please give us a report on what the criminal authoritarians are up to right now.
[01:12:09.193 --> 01:12:15.616]  Well, first of all, Alex, I have to put my own hand up here because what I did was a little naughty.
[01:12:16.237 --> 01:12:22.200]  I was sitting in a very comfortable seat where normally the delegation from Burma would sit.
[01:12:23.533 --> 01:12:31.535]  And I just happened to have got to the meeting half an hour early because I wanted to go through some of the documents that were coming out from the UN at that stage of the conference.
[01:12:31.895 --> 01:12:35.815]  And then gradually the room filled up around me and the delegation from Burma didn't appear.
[01:12:36.616 --> 01:12:48.518]  And so at the very last moment, really just very much on the spur of the moment, I decided to signify to the Chair that I would quite like to say something and was acknowledged.
[01:12:49.438 --> 01:12:50.839]  So I said three things.
[01:12:50.959 --> 01:12:57.785]  I said one, very respectfully, very politely, I said one, there's been no global warming for 16 years.
[01:12:58.146 --> 01:13:07.974]  Two, even if there had been, it would be a great deal cheaper to do nothing about it now, spend nothing now, and adapt in a...
[01:13:08.775 --> 01:13:14.342]  ...focused way later, if and when any consequences of warming that might be adverse actually appeared.
[01:13:14.922 --> 01:13:25.835]  And three, that perhaps we now need an independent scientific review of what these conferences were doing to make sure we were still headed in the right direction.
[01:13:26.776 --> 01:13:30.219]  And that was all I said, and it took me no longer than that to say it.
[01:13:30.279 --> 01:13:33.361]  It was 45 seconds in the official record.
