[00:00:00.009 --> 00:00:01.450]  Alex Jones Broadcasting Network.
[01:50:12.913 --> 01:50:13.453]  Hey, Alex.
[01:50:13.493 --> 01:50:14.393]  Thanks a lot, Jim.
[01:50:14.913 --> 01:50:15.873]  You guys are just awesome.
[01:50:16.234 --> 01:50:17.494]  It's nice to hear you both together.
[01:50:17.514 --> 01:50:17.894]  Thank you.
[01:50:18.852 --> 01:50:22.053]  I think you should get him on the show more often, Alex, because I know you have fun with him.
[01:50:22.073 --> 01:50:26.355]  And I'd love to hear you with your dad on there again on the show, because that was a great interplay.
[01:50:26.375 --> 01:50:28.656]  Your dad's... Well, he looks just like him.
[01:50:28.676 --> 01:50:30.016]  I think it'd be his body double.
[01:50:31.137 --> 01:50:32.537]  Actually, Jim is my dad.
[01:50:32.857 --> 01:50:34.198]  Let's start a new conspiracy theory.
[01:50:34.218 --> 01:50:37.179]  Me and his dad are going to hire out his bookends.
[01:50:39.073 --> 01:50:40.836]  Hey Greg, good luck tonight with the show.
[01:50:41.997 --> 01:50:43.640]  I'm a Prison Planet TV member.
[01:50:43.660 --> 01:50:48.026]  I'd love to see that stuff live if you guys could do it, but I'm sure you'll probably replay it.
[01:50:48.106 --> 01:50:49.108]  Best of luck to you tonight.
[01:50:50.578 --> 01:50:51.999]  Well, it's a technical issue.
[01:50:52.039 --> 01:50:53.580]  If I could hire more crew, we could do it.
[01:50:53.640 --> 01:50:58.483]  I've got skeleton crew that I'm trying to hire people, whereas folks are working seven days a week.
[01:50:58.523 --> 01:51:02.126]  And I was about to do it, but our IT guys have to stay up there until like 11 tonight.
[01:51:02.166 --> 01:51:06.108]  And actually, they let me do it, but I can only deal out so much abuse here.
[01:51:06.128 --> 01:51:06.949]  But thank you so much.
[01:51:07.269 --> 01:51:10.331]  We will get it up there for PrisonPlanet.tv viewers in the next few days.
[01:51:10.691 --> 01:51:11.752]  It'll be up there for everybody.
[01:51:12.632 --> 01:51:13.913]  Let's go to Chad in Georgia.
[01:51:13.953 --> 01:51:14.634]  Chad, you're on the air.
[01:51:15.697 --> 01:51:17.959]  Yeah, I got a question about vaccines.
[01:51:18.400 --> 01:51:30.092]  I've got some friends who were trying to get their kid into school and they basically said unless their kid had vaccines that they wouldn't admit him into school.
[01:51:32.403 --> 01:51:33.503]  Yeah, that's all a fraud.
[01:51:33.583 --> 01:51:34.644]  Color of law fraud.
[01:51:34.684 --> 01:51:37.085]  There's no law you've got to have vaccines to go to school.
[01:51:37.565 --> 01:51:40.426]  Then they lie and say, well, if you're not vaccinated, you'll get the other kids sick.
[01:51:40.746 --> 01:51:41.927]  Well, they took all the shots.
[01:51:41.947 --> 01:51:43.107]  They're not protected from the shots.
[01:51:44.508 --> 01:51:49.950]  The vaccine companies pay the federal government, who then pays the schools a certain percentage.
[01:51:49.990 --> 01:51:50.770]  In some cases, it's over $1,000.
[01:51:51.111 --> 01:51:54.812]  And this is all on record to vaccinate.
[01:51:54.852 --> 01:51:56.533]  So they lie to you and say it's the law.
[01:51:57.213 --> 01:52:00.738]  There's a waiver, but still that's a waiver to policy, not to law.
[01:52:01.058 --> 01:52:03.241]  And now they're starting to lie and say it is the law, Jim.
[01:52:03.541 --> 01:52:04.683]  Yeah, no, there's no law.
[01:52:05.264 --> 01:52:13.855]  But I would simply say to your friends, if you truly care about your children's health, and particularly if you care about their education, you might consider homeschooling.
[01:52:14.554 --> 01:52:15.174]  Well, I know this.
[01:52:15.214 --> 01:52:16.635]  My children have not been vaccinated.
[01:52:16.675 --> 01:52:19.616]  They're sick about one-third as much as regular kids once a year.
[01:52:19.676 --> 01:52:21.376]  Some other kids are, like, sick every other month.
[01:52:21.396 --> 01:52:21.936]  That's right.
[01:52:22.516 --> 01:52:24.357]  I never had a lot of vaccines, and I'm healthy.
[01:52:24.377 --> 01:52:29.279]  Everybody... Look, they admit when you take the flu shot, it doubles your chances of getting the flu shot the next year.
[01:52:29.579 --> 01:52:30.719]  Canadian government admits that.
[01:52:30.939 --> 01:52:38.328]  That's right, because anybody who knows about vaccinations knows that what they're doing is giving you a little bit of what they're trying to prevent.
[01:52:38.789 --> 01:52:46.058]  And so, you know, there's something fairly high, like 20%, like say they vaccinate you against chickenpox.
[01:52:46.498 --> 01:52:48.140]  Twenty percent get the chicken dinner.
[01:52:48.160 --> 01:52:53.585]  No, no, they admit the UN program giving people the polio vaccine is what's actually causing polio worldwide now.
[01:52:53.625 --> 01:52:54.246]  Oh, absolutely.
[01:52:54.266 --> 01:52:59.711]  Well, that gets into a whole different thing, but that's because the polio vaccine was adulterated with the... Cancer virus.
[01:52:59.811 --> 01:53:01.773]  Simian immunization virus.
[01:53:02.154 --> 01:53:02.334]  Forty.
[01:53:02.354 --> 01:53:02.914]  Forty, yeah.
[01:53:03.415 --> 01:53:04.035]  Thank you, sir.
[01:53:04.075 --> 01:53:04.616]  Good points.
[01:53:04.716 --> 01:53:05.557]  Appreciate the call.
[01:53:05.577 --> 01:53:06.478]  It's total fraud.
[01:53:06.498 --> 01:53:10.362]  And again, even if you think vaccines are good, they lie and say it's the law.
[01:53:11.730 --> 01:53:13.170]  I mean, come on, they're lying to you!
[01:53:13.251 --> 01:53:14.371]  They really are.
[01:53:14.411 --> 01:53:15.111]  There's no law.
[01:53:15.471 --> 01:53:23.573]  It's just like, here we are almost at tax time, and there is no law that says you have to pay your tax.
[01:53:23.633 --> 01:53:27.975]  Speaking of Ron Paul, they always say, how are we going to build a government without the income tax?
[01:53:28.015 --> 01:53:32.956]  And a lot of times he's standing in front of the Capitol and he goes, well, we built this Capitol right here behind me without it.
[01:53:33.336 --> 01:53:35.317]  We didn't even have an income tax until 1913.
[01:53:35.577 --> 01:53:38.318]  And as you know, it was only 1% up until about 1950.
[01:53:40.714 --> 01:53:43.036]  It was a temporary war tax during World War II.
[01:53:43.076 --> 01:53:44.438]  Let's go to Howard in Connecticut.
[01:53:44.758 --> 01:53:46.159]  Howard, you're on the air with Jim Mars.
[01:53:46.960 --> 01:53:47.460]  Hi, Jim.
[01:53:47.520 --> 01:53:48.521]  Hi, Alex.
[01:53:48.782 --> 01:53:49.723]  Again, this is Alex.
[01:53:50.463 --> 01:53:51.424]  Hi, sir.
[01:53:51.484 --> 01:53:52.405]  Again, your work is great.
[01:53:52.445 --> 01:53:54.107]  I've read many of your books.
[01:53:54.667 --> 01:53:56.829]  And Alex, your work is just incomprehensible.
[01:53:56.849 --> 01:53:57.710]  It's just unbelievable.
[01:53:58.651 --> 01:53:59.712]  Thank you for so much for doing.
[01:53:59.772 --> 01:54:01.274]  We're hoping that you come up north here.
[01:54:01.314 --> 01:54:05.618]  We're in Connecticut here with We Are Change Connecticut, hoping that you're going to be in the Northeast in the future.
[01:54:06.519 --> 01:54:08.500]  I do intend to do a Northeast thing.
[01:54:08.581 --> 01:54:10.842]  I've got like over 100 stations I need to visit.
[01:54:11.823 --> 01:54:14.004]  But I do intend to try to get up there.
[01:54:14.605 --> 01:54:15.566]  That's fantastic.
[01:54:15.866 --> 01:54:19.789]  Definitely interested in the blueprint to defeat the New World Order and anything we can do here.
[01:54:19.869 --> 01:54:21.290]  We are Change Connecticut.
[01:54:21.610 --> 01:54:22.951]  We've got your back, sir.
[01:54:23.631 --> 01:54:25.193]  And I just wanted to talk about the eugenics.
[01:54:25.213 --> 01:54:26.434]  You mentioned all this stuff.
[01:54:27.214 --> 01:54:29.456]  There's a company called Rita's Elsevier.
[01:54:29.476 --> 01:54:30.897]  Are you guys familiar with that company?
[01:54:32.592 --> 01:54:33.553]  Read Elsevier?
[01:54:34.193 --> 01:54:35.474]  Read Elsevier, right.
[01:54:35.574 --> 01:54:42.719]  It is a conglomerate that owns, you're gonna, because we're talking about the homeschooling and the vaccines, well guess what this company owns?
[01:54:43.480 --> 01:54:51.926]  This company owns, among other things, LexisNexis, the data mining for the, for basically everything, CIA, FBI, I know what that is.
[01:54:51.986 --> 01:54:52.246]  Yeah.
[01:54:52.707 --> 01:54:53.988]  Okay, they also own
[01:54:55.071 --> 01:55:01.016]  They also own Variety Magazine, 15,000 propaganda magazines.
[01:55:01.056 --> 01:55:03.418]  They own Cell and Lancet Magazine.
[01:55:03.658 --> 01:55:10.844]  They publish the medical books that are... Okay, so it's a giant holding company like Bain, owning Clare Channel in the past.
[01:55:11.104 --> 01:55:11.765]  What are they up to?
[01:55:12.426 --> 01:55:14.968]  Well, they're putting in these books, like hardcore books.
[01:55:15.048 --> 01:55:19.511]  My son goes to Catholic school, and his books have Illuminati symbolisms in it.
[01:55:19.812 --> 01:55:25.596]  They have mathematical equations, Alex, that they use disinformation in the equation.
[01:55:25.636 --> 01:55:30.260]  Like, for example, this is not in the book, but it would be, two planes leave Boston,
[01:55:30.840 --> 01:55:33.741]  Traveling at the rate of X amount of miles per hour.
[01:55:34.121 --> 01:55:38.723]  How long will it take them to crash into the buildings after they were hijacked by terrorists?
[01:55:39.323 --> 01:55:43.205]  So they're actually using... It's politically laced.
[01:55:43.305 --> 01:55:47.226]  My son was playing some game called Brain Pop, a history game.
[01:55:47.787 --> 01:55:51.448]  And it was all, do we have total communism or partial communism?
[01:55:51.468 --> 01:55:53.249]  Because you play the part of the president in this game.
[01:55:53.889 --> 01:55:57.152]  And it's like, well, the total communism's not good, but the partial communism.
[01:55:57.172 --> 01:56:00.614]  It's like, do we have total taxes, or only increase them on the rich?
[01:56:01.115 --> 01:56:03.136]  And then it's like, and my son said, neither.
[01:56:03.156 --> 01:56:04.397]  And they go, that's bad policy.
[01:56:04.437 --> 01:56:05.678]  We need to raise it.
[01:56:05.918 --> 01:56:09.080]  So yeah, I mean, the brainwashing is just off the charts.
[01:56:09.121 --> 01:56:10.041]  Thank you so much, Howard.
[01:56:10.061 --> 01:56:10.762]  It's incredible.
[01:56:10.782 --> 01:56:13.524]  It's like, how many shots did Lee Harvey Oswald fire?
[01:56:13.924 --> 01:56:14.945]  You know, three, four?
[01:56:14.965 --> 01:56:16.546]  Hey, wait a minute.
[01:56:16.846 --> 01:56:18.628]  Maybe he didn't fire any at all.
[01:56:18.648 --> 01:56:19.788]  They give you false choices.
[01:56:20.069 --> 01:56:21.550]  Real fast, Brandon in Idaho.
[01:56:21.570 --> 01:56:22.150]  You're on the air.
[01:56:22.310 --> 01:56:22.931]  Go ahead, Brandon.
[01:56:23.875 --> 01:56:25.516]  I got just a couple points really.
[01:56:26.097 --> 01:56:37.404]  I can definitely speak on behalf of the military trying to train people for against the Constitution and also being basically lab rats because I just got done doing five years active duty.
[01:56:37.804 --> 01:56:43.028]  Then they tried to say militia groups are illegal, that you have no rights being in the military.
[01:56:43.992 --> 01:56:49.475]  Um, and, you know, getting anthrax shot, you ask them, hey, will this, uh, prevent anthrax?
[01:56:49.495 --> 01:56:50.155]  They say, nope.
[01:56:50.375 --> 01:56:51.976]  If you had anthrax, you would die.
[01:56:52.576 --> 01:56:53.977]  Clayton, what's the point of the shots?
[01:56:54.217 --> 01:56:57.178]  No, no, they admitted that wouldn't, but by the way, that's illegal.
[01:56:57.218 --> 01:57:00.100]  We stopped them 10 years ago giving it because it's, quote, experimental.
[01:57:00.400 --> 01:57:01.480]  So they just brought it back.
[01:57:01.560 --> 01:57:02.020]  Exactly.
[01:57:02.501 --> 01:57:03.141]  It's incredible.
[01:57:03.361 --> 01:57:06.583]  They get paid by big companies to use you as lab rats.
[01:57:07.063 --> 01:57:07.183]  Yep.
[01:57:07.994 --> 01:57:11.497]  I actually just got diagnosed with, uh, called myxoma.
[01:57:12.058 --> 01:57:16.802]  It's a tumor in the jawbone that only, I think, at max, 6% of the country gets.
[01:57:17.423 --> 01:57:17.643]  No, no.
[01:57:17.783 --> 01:57:20.245]  All these rare cancers are exploding in the troops.
[01:57:20.565 --> 01:57:21.566]  They're killing you, sir.
[01:57:21.586 --> 01:57:23.168]  I mean, they're eugenicists.
[01:57:23.208 --> 01:57:23.828]  They hate you.
[01:57:23.848 --> 01:57:24.929]  I mean, I can't believe this.
[01:57:25.250 --> 01:57:27.452]  So they made you take experimental shots?
[01:57:28.657 --> 01:57:31.659]  Oh, and the VA keeps telling me to ask me to get flu shots.
[01:57:32.160 --> 01:57:34.361]  I'm not going to get flu shots.
[01:57:34.381 --> 01:57:35.562]  Folks, they're Nazis.
[01:57:35.582 --> 01:57:38.304]  They're the eugenicists who created the Nazis.
[01:57:38.584 --> 01:57:39.164]  God bless you.
[01:57:39.184 --> 01:57:40.105]  Just warn other troops.
[01:57:40.165 --> 01:57:40.685]  Warn others.
[01:57:41.046 --> 01:57:41.846]  We can't get to Merrill.
[01:57:41.866 --> 01:57:42.407]  We're out of time.
[01:57:42.447 --> 01:57:43.307]  Jim, we're going to speak tonight.
[01:57:43.327 --> 01:57:44.328]  We'll put the video on the web.
[01:57:44.628 --> 01:57:45.529]  JimMars.com.
[01:57:45.569 --> 01:57:46.529]  InfoWars.com.
[01:57:46.770 --> 01:57:47.570]  Thank you for watching.
[01:57:47.590 --> 01:57:48.131]  God bless you.
[01:57:48.591 --> 01:57:49.031]  God bless you.
[01:57:49.071 --> 01:57:50.812]  Great job of the crew in Austin.
[01:57:50.852 --> 01:57:52.934]  Great job of the crew here and all the folks coming out tonight.
[01:57:53.925 --> 01:57:56.526]  I've been telling you about eFoods Direct for a while now.
[01:57:56.827 --> 01:58:00.328]  Here are my top 10 reasons to stock up on food from eFoods Direct.
[01:58:00.509 --> 01:58:01.009]  Number 10.
[01:58:01.049 --> 01:58:03.310]  The food I get from eFoods Direct tastes great.
[01:58:03.570 --> 01:58:03.810]  Number 9.
[01:58:04.331 --> 01:58:06.132]  The eFoods meals are easy to prepare.
[01:58:06.152 --> 01:58:09.453]  8. eFoods Direct delivers the food right to my front door.
[01:58:10.094 --> 01:58:09.453]  7.
[01:58:10.394 --> 01:58:11.835]  Most of these meals cost less than $2.
[01:58:12.335 --> 01:58:11.835]  6.
[01:58:13.415 --> 01:58:15.577]  With their large variety, I can eat it every day. 5.
[01:58:16.638 --> 01:58:19.523]  I always have access to high quality and delicious food.
[01:58:19.543 --> 01:58:23.571]  Number four, eFoods products don't spoil, so I never waste any food.
[01:58:23.811 --> 01:58:26.857]  Three, eFoods uses only safe, healthy ingredients.
