[00:00:00.309 --> 00:00:01.090]  Find out right now!
[01:10:17.011 --> 01:10:24.833]  There's also a searchable database there you can plug in all your personal hygiene products and see which ones are toxic to you that you're using on a daily basis.
[01:10:25.893 --> 01:10:31.457]  I think another thing that we should really focus on too is genetically modified organisms.
[01:10:31.777 --> 01:10:34.478]  Another thing, the use of depleted uranium in Iraq.
[01:10:35.459 --> 01:10:39.981]  Chemtrails being sprayed over major cities everywhere in this country daily.
[01:10:40.602 --> 01:10:43.584]  A big concern of mine because I see these things every day.
[01:10:43.604 --> 01:10:44.264]  What is it?
[01:10:44.504 --> 01:10:47.006]  The Air Force denies the fact that they exist.
[01:10:47.086 --> 01:10:50.528]  I think that they're irregular chemtrails and we know better than that.
[01:10:50.928 --> 01:10:52.349]  Also, a question I have for you.
[01:10:53.369 --> 01:10:54.210]  World Trade Center 7.
[01:10:55.231 --> 01:11:01.939]  ...was brought down on September 11th at 5.20 in the evening.
[01:11:02.039 --> 01:11:16.015]  The leaseholder of the World Trade Center complex, Larry Silverstein, gave a public interview on PBS in 2002, and he said that they pulled that building, which is a demolition term for intentionally breaking down a building.
[01:11:16.647 --> 01:11:20.669]  This man made over five billion dollars from those buildings' destruction.
[01:11:21.329 --> 01:11:31.354]  And I want to know if there was ever a formal investigation into Larry Silverstein, the leaseholder of the World Trade Center Complex, and his ties to this entire event.
[01:11:32.235 --> 01:11:33.976]  I don't believe there's been a formal investigation.
[01:11:34.056 --> 01:11:34.796]  I haven't heard that.
[01:11:34.856 --> 01:11:35.577]  I don't know that.
[01:11:35.637 --> 01:11:46.182]  I do know that that wall, I remember, was in danger, and I think that they made a decision based on the danger that it had of destroying everything, so they did it in a controlled fashion.
[01:11:47.212 --> 01:11:52.876]  Uh, you know, he's part of the construction, reconstruction effort for the memorial and the use of the land, etc.
[01:11:52.896 --> 01:11:55.998]  There's been a long tug-of-war going on in New York.
[01:11:56.018 --> 01:12:00.842]  I am not following every aspect of it because it's not in my jurisdiction, so to speak.
[01:12:01.222 --> 01:12:02.743]  But I'll check on what the story is.
[01:12:03.444 --> 01:12:05.525]  I'll take a look at it, based on what you've said.
[01:12:06.106 --> 01:12:06.766]  You're the first speaker.
[01:12:09.329 --> 01:12:10.931]  Let me find out about it.
[01:12:10.971 --> 01:12:11.972]  I don't know enough about it.
[01:12:12.032 --> 01:12:12.933]  It's not in our book, etc.
[01:12:12.953 --> 01:12:14.895]  Incidentally, thank you for mentioning.
[01:12:14.935 --> 01:12:16.757]  If you go to the back of the book, folks,
[01:12:24.326 --> 01:12:25.386]  It's not in our book.
[01:12:25.487 --> 01:12:32.290]  I kind of doubt it would have been in his book, but we have Joseph Kilgus from Austin 9-11 Truth Now.
[01:12:32.350 --> 01:12:34.711]  You can get them on MySpace by entering that in.
[01:12:34.931 --> 01:12:36.672]  Joseph, welcome to the Alex Jones Show.
[01:12:36.712 --> 01:12:42.934]  Congratulations here in Austin, Texas on being the first people to ask Skull and Bonesman John Kerry these questions.
[01:12:44.555 --> 01:12:45.215]  Well, hi, Jack.
[01:12:45.275 --> 01:12:45.856]  Thank you.
[01:12:45.936 --> 01:12:50.818]  Yeah, I mean, it's pretty shocking to hear him say that, that a prominent U.S.
[01:12:51.588 --> 01:13:01.493]  Senator and someone who ran for president in 2004 saying that he hadn't heard anything about 9-11 being an inside job or that it was pulled off by a controlled demolition.
[01:13:01.833 --> 01:13:02.653]  It's just shocking.
[01:13:02.813 --> 01:13:11.457]  What is the feeling you got when they were asked first the first part question by one of your colleagues referring to the work of Dr. Stephen Jones and then your follow-up question.
[01:13:11.677 --> 01:13:20.101]  Can you explain to the audience, I think they have to see this video, to see them squirming and then nodding and then the little look of shock on Teresa Hines' face when she realizes
[01:13:20.421 --> 01:13:20.621]  Sure.
[01:13:20.641 --> 01:13:24.843]  Well, first off, we were sitting in a whole group of at least 100 people in that small room upstairs.
[01:13:40.514 --> 01:13:46.759]  Most of which are Democrats, so they're kind of more of a liberal bent anyway, and their minds are a little bit more open.
[01:13:46.779 --> 01:13:49.681]  We can tell by the rabid applause just where they were coming from.
[01:13:49.761 --> 01:13:51.763]  It was a hostile environment, to say the least.
[01:13:51.803 --> 01:13:53.043]  Yeah, that's true.
[01:13:53.904 --> 01:13:57.247]  But when Michelle got up and asked that first question,
[01:13:58.067 --> 01:14:05.290]  Yeah, their body gestures and the way that they presented themselves, you can't hear it on the audio, but you can see it on the video.
[01:14:05.310 --> 01:14:07.350]  They were very uncomfortable by the question.
[01:14:07.951 --> 01:14:24.797]  When Michelle was asking the first question about the dust, you could see on Trace's face that she thought she understood where the question was going related to the EPA's admission that the air at World Trade Center was okay to breathe within a couple of days after the event.
[01:14:25.579 --> 01:14:32.683]  I thought she thought we were going in that direction, and then Michelle brought up the actual thermate question there.
[01:14:33.383 --> 01:14:35.944]  Yeah, the look on their face was astonishment.
[01:14:36.004 --> 01:14:44.448]  They couldn't believe that they were being asked this at their own book signing, but you can see that they were caught off guard in an unscripted moment, which was great.
[01:14:44.468 --> 01:14:52.972]  Well, hopefully, Joseph, it won't be the last time as well, because I really now see more and more people doing this and really confronting these people.
[01:14:54.888 --> 01:14:59.869]  I guess we found out now that the Emperor has no clothes and people are pointing at them and saying, hey, you're naked.
[01:14:59.889 --> 01:15:02.549]  And they're looking at themselves going, well, we're not naked.
[01:15:02.609 --> 01:15:04.170]  We haven't heard anything about being naked.
[01:15:04.410 --> 01:15:06.590]  That's, of course, just a metaphor to try to explain this.
[01:15:06.830 --> 01:15:13.631]  Kerry making some very bizarre hand gestures, nervous, contained hand gestures as he's hearing out these questions.
[01:15:13.671 --> 01:15:20.552]  Now, the headline I saw today accompanying your video was that John Kerry admitted that this is a controlled demolition.
[01:15:20.593 --> 01:15:23.253]  Do you believe that that was what his answer broke down to?
[01:15:24.230 --> 01:15:27.092]  I don't think that that's an accurate summation of what he said.
[01:15:27.112 --> 01:15:31.055]  You know, in fact, his exact words were brought down in a controlled fashion.
[01:15:31.075 --> 01:15:34.778]  I think he specifically avoided using that phrase.
[01:15:35.359 --> 01:15:43.365]  And, you know, come to think about it a little bit after the fact here, it seems like he might be talking about World Trade Center 6.
[01:15:44.664 --> 01:15:49.245]  Uh, and the wall there and that building and not specifically World Trade Center 7.
[01:15:49.305 --> 01:16:04.169]  I don't know if that's a saving, uh, saves him at all because I think that any United States Senator, uh, should know the facts of 9-11 and be able to, uh, communicate those facts accurately to, uh, the people here in the United States and abroad.
[01:16:04.229 --> 01:16:11.131]  And, and certainly since it's been used as justification for two wars and the continued war on terror and the erosion of our civil rights here at home,
[01:16:11.533 --> 01:16:13.055]  They better know the answers.
[01:16:13.075 --> 01:16:14.396]  They better know what we're talking about.
[01:16:16.938 --> 01:16:24.746]  I don't think that he was saying it was controlled demolition, but certainly his knowledge of it is, I think, a lot more than what he let on.
[01:16:25.635 --> 01:16:28.917]  Yeah, I mean, in some ways he's guilty for obfuscation.
[01:16:29.397 --> 01:16:31.399]  He's guilty for trying to deflect the question.
[01:16:31.439 --> 01:16:48.989]  He certainly had no intention in answering directly the, I think, very succinct question that you asked, and that by deflecting it into something discussing the memorial, rather than Larry Silverstein, Pollitt, and of course the scientific evidence we had, it almost, in a way, is damning in and of itself, no?
[01:16:49.790 --> 01:16:50.750]  Yeah, oh, totally.
[01:16:50.810 --> 01:16:52.251]  I mean, I entirely agree with you.
[01:16:52.271 --> 01:16:53.412]  He did deflect the question,
[01:16:53.843 --> 01:17:11.321]  And he went on to say, well, you know, this man is involved with the Reconstruction, like that somehow is, you know, saving grace for him because he somehow is involved in the Reconstruction and that just somehow cancels out the fact that he may have been involved in an insurance scam or the loss of life of American citizens here on our own soil.
[01:17:11.901 --> 01:17:12.402]  It's just sick.
[01:17:12.887 --> 01:17:17.709]  Give me the feeling in the room with the Democrats you were surrounded with.
[01:17:17.729 --> 01:17:19.690]  Did they come up to you after the event?
[01:17:19.730 --> 01:17:22.432]  Did they say anything to you guys about asking these questions?
[01:17:22.512 --> 01:17:23.352]  Were you mocked?
[01:17:23.452 --> 01:17:25.393]  I mean, what exactly was the situation there?
[01:17:26.373 --> 01:17:26.734]  Actually, no.
[01:17:26.754 --> 01:17:27.694]  It was very tame.
[01:17:27.814 --> 01:17:30.435]  I think that you can't really hear it on the audio.
[01:17:30.835 --> 01:17:38.179]  When I asked that question, and I tell him that this man made $5 billion from these buildings' destruction, you could hear
[01:17:39.156 --> 01:17:40.056]  I don't know.
[01:17:40.076 --> 01:17:40.677]  I don't think so.
[01:18:05.028 --> 01:18:05.610]  Good for you.
[01:18:05.650 --> 01:18:06.433]  Get them going in.
[01:18:06.454 --> 01:18:07.257]  Get them coming out.
[01:18:07.297 --> 01:18:08.542]  Get them while they're sitting there.
[01:18:09.682 --> 01:18:18.928]  With their mouths agape, looking at the great John Kerry, who they probably supported as skull and bones candidate B in the 2004 selection process.
[01:18:19.088 --> 01:18:26.353]  Reporting for duty, John Kerry wanted to, he was in favor of escalating the situation over there, in favor of staying there.
[01:18:27.013 --> 01:18:32.877]  Of course, this is one of the things we know, and this is how, there's really no difference between the Republicans and the Democrats.
[01:18:33.117 --> 01:18:34.017]  Now, tell me the truth.
[01:18:34.117 --> 01:18:38.060]  Did you actually read his book, or did you just skim it in order to set up that question?
[01:18:38.937 --> 01:18:43.662]  Yeah, truthfully, I skimmed that they're sitting there for about an hour waiting to ask him that question.
[01:18:43.702 --> 01:18:53.832]  So I did skim that and found a little bit of knowledge that I already knew about and kind of used that to try to bait him in a little bit and make him feel comfortable before I launched into my real questions.
[01:18:53.852 --> 01:18:57.596]  You know, I brought up questions about chemtrails and depleted uranium.
[01:18:57.616 --> 01:18:58.397]  What you can't see
[01:18:58.982 --> 01:19:04.484]  By hearing the audio, is that he's sitting there shaking his head, nodding his head to everything that I'm saying about Chemtrails.
[01:19:04.524 --> 01:19:10.467]  It seemed like him and Teresa Hines, Kerry, were both nodding in agreement when you were talking about Chemtrails.
[01:19:11.027 --> 01:19:19.871]  And then I think you got to a point where you were talking Contrails versus Chemtrails, and she particularly looked a little bit shocked when you got to the base of your question there.
