[00:00:00.623 --> 00:00:01.524]  Well, so does he.
[01:54:47.996 --> 01:54:48.856]  Remember the Franks?
[01:54:48.916 --> 01:54:52.798]  They were trading up there at $220 last time we were in that price range.
[01:54:52.838 --> 01:54:54.419]  Right now we're at $214.
[01:54:54.819 --> 01:54:55.779]  British Sovereigns are at $267.
[01:54:55.839 --> 01:54:57.560]  Those ones are closer to $279.
[01:55:00.356 --> 01:55:01.057]  I don't think so.
[01:55:18.809 --> 01:55:19.670]  The market went up.
[01:55:19.730 --> 01:55:22.253]  I mean, GM right now is on the edge of bankruptcy.
[01:55:22.293 --> 01:55:24.876]  We've got so many different things that are going on in the economy.
[01:55:24.896 --> 01:55:29.502]  I mean, it's just hard to... Obama spent $12.8 trillion in saying he's balancing the budget.
[01:55:29.802 --> 01:55:31.544]  More money than all presidents before him combined.
[01:55:31.824 --> 01:55:33.606]  It's total Kool-Aid la-la land.
[01:55:33.967 --> 01:55:36.089]  They're admitting more and more jobs are going to be lost.
[01:55:36.750 --> 01:55:40.532]  But, when the public finally finds out, a lot of us are awake, but a lot of them aren't.
[01:55:40.832 --> 01:55:46.635]  And in a way, that's kind of a good thing, because what the elite call the cattle haven't figured out how bad things are.
[01:55:46.675 --> 01:55:50.817]  In a way, that's good, because it gives us a chance to get protected before it totally collapses.
[01:55:50.857 --> 01:55:51.797]  We wish it wouldn't happen.
[01:55:52.197 --> 01:55:53.678]  But, you need to give the brokers a call.
[01:55:53.698 --> 01:55:55.519]  They're going to be there until midnight tonight, right Ted?
[01:55:55.799 --> 01:55:56.599]  Yeah, they'll be here.
[01:55:57.020 --> 01:55:58.480]  How long can they hold that deal?
[01:55:58.540 --> 01:55:59.381]  Because this is gold.
[01:55:59.621 --> 01:56:01.102]  Well, this is gold you bought, and it was $25, $30 less?
[01:56:02.222 --> 01:56:03.583]  Yeah, I mean, that's the thing.
[01:56:03.644 --> 01:56:06.807]  I mean, right now I'm going to hold the deal until they run out of quantities, that's all.
[01:56:06.867 --> 01:56:14.995]  And if you call us at 1-800-686-2237, I don't care if I run out or not, I'm still going to hold those prices clean through midnight tonight.
[01:56:15.115 --> 01:56:18.138]  So, you're welcome to call for them, and I'd lock in on them.
[01:56:18.178 --> 01:56:24.205]  Because, I mean, by fall this year, a lot of crap is going to hit the fan.
[01:56:24.770 --> 01:56:27.252]  And gold has always done better in the fall.
[01:56:39.684 --> 01:56:48.206]  All I know is gold five years ago was, you know, 300 bucks an ounce, and it's 900 and something right now, and the graph keeps going up, so everything else is going down.
[01:56:48.266 --> 01:56:52.647]  It is a smart move, ladies and gentlemen, with what's happening in the stock market.
[01:56:52.667 --> 01:56:52.727]  1-800-686-2237.
[01:56:52.747 --> 01:56:52.788]  800-686-2237.
[01:56:52.808 --> 01:56:54.948]  And you cannot beat those Lakota rounds, Lakota Nation.
[01:57:02.150 --> 01:57:05.854]  Well, they're on eBay right now from $20 to $25, so I don't know how you can beat them.
[01:57:05.894 --> 01:57:07.475]  Nobody has them out there at that price.
[01:57:07.495 --> 01:57:12.461]  Well, no, when you said you had them a couple weeks ago, I wanted to look at them, so I went and looked at eBay, and I was like, that's $24, $25.
[01:57:12.941 --> 01:57:14.202]  And Ted's got them for $17.
[01:57:14.262 --> 01:57:15.744]  What a deal!
[01:57:15.764 --> 01:57:15.744]  $800, $686, $2237.
[01:57:17.986 --> 01:57:19.788]  Will the brokers be there till midnight, Ted?
[01:57:19.808 --> 01:57:24.192]  Because I've got a lot of listeners on AM and FM and internet and shortwave that listen at night, and they want to call.
[01:57:24.413 --> 01:57:25.654]  They'll be hearing this at midnight.
[01:57:26.254 --> 01:57:29.737]  Yeah, they'll be here because the phones ring and there's a lot of business.
[01:57:29.757 --> 01:57:30.497]  They're here for that.
[01:57:30.877 --> 01:57:31.758]  They'll be here for you.
[01:57:31.878 --> 01:57:32.599]  So call in.
[01:57:33.079 --> 01:57:38.703]  If you happen to hit a voicemail, let us know that you need this deal and we'll still honor it tomorrow.
[01:57:38.723 --> 01:57:39.403]  800-686-2237.
[01:57:39.423 --> 01:57:39.763]  800-686-2237.
[01:57:40.884 --> 01:57:45.387]  Or go to MidasResources.com.
[01:57:45.407 --> 01:57:48.009]  We've got links to it up on InfoWars.com.
[01:57:48.109 --> 01:57:49.470]  Ted, thanks for spending five minutes with us.
[01:57:49.730 --> 01:57:51.051]  Yeah, thanks for having me up, Alex.
[01:57:51.311 --> 01:57:51.632]  You bet.
[01:57:51.652 --> 01:57:51.712]  1-800-686-2237.
[01:58:08.746 --> 01:58:11.167]  I was joking saying they'd be demonizing it, and actually they are.
[01:58:11.528 --> 01:58:13.389]  When I start thinking about it, oh wait, they are demonizing it.
[01:58:13.729 --> 01:58:14.970]  And they want to get rid of paper money.
[01:58:14.990 --> 01:58:16.190]  They want to go purely to digital.
[01:58:16.631 --> 01:58:18.852]  Retransmission starts now on the InfoWars streams.
[01:58:19.172 --> 01:58:20.753]  Please keep spreading the word about the show.
[01:58:21.013 --> 01:58:23.415]  People are waking up big time thanks to you.
[01:58:23.775 --> 01:58:25.176]  God bless you all.
[01:58:25.256 --> 01:58:25.656]  Take care.
[01:58:26.256 --> 01:58:31.259]  Great job, crew, by the way.
[01:58:31.319 --> 01:58:34.521]  Thank you for listening to GCN.
[01:58:34.561 --> 01:58:36.362]  Visit GCNlive.com today.
[01:58:39.551 --> 01:58:41.137]  Hello friends, this is Alex Jones.
[01:58:41.237 --> 01:58:44.629]  I've told you for a long time it's important to be self-sufficient, and today...
