[00:00:00.169 --> 00:00:00.649]  I think so.
[01:12:00.580 --> 01:12:04.002]  The only variable is how many people are on our side.
[01:12:04.022 --> 01:12:08.403]  If we can get the people to wake up, we can do a peaceful, bloodless revolution.
[01:12:14.522 --> 01:12:17.863]  But we've already exposed false flag terror, so that tool doesn't work anymore.
[01:12:17.883 --> 01:12:18.804]  Let's talk about that.
[01:12:18.824 --> 01:12:20.285]  Let's talk about strategy with Michael McNair.
[01:12:20.305 --> 01:12:22.125]  I've got more chemtrail news coming up.
[01:12:22.405 --> 01:12:27.448]  I won't have time to debunk Glenn Beck, but I'm going to do it tonight with Burmess.
[01:12:27.848 --> 01:12:29.248]  There's a new Glenn Beck hit piece.
[01:12:29.288 --> 01:12:30.269]  It's worse than the last.
[01:12:31.624 --> 01:12:33.985]  This year millions of people will lose electricity.
[01:12:34.365 --> 01:12:38.367]  Ice storms, earthquakes, flooding or hurricanes could leave you without power for days.
[01:12:38.807 --> 01:12:42.709]  Anyone that's ever been in a blackout knows that the first thing you need is a flashlight.
[01:12:43.129 --> 01:12:45.030]  That's why you need the Paclite.
[01:12:45.310 --> 01:12:49.752]  The Paclite is powered by a 9-volt battery and lasts up to 1,200 hours.
[01:12:50.092 --> 01:12:56.395]  It's so small it fits right in your pocket and glows in the dark, making it easy to find when you need it most.
[01:12:56.995 --> 01:12:58.196]  One Florida customer says,
[01:12:58.656 --> 01:13:06.724]  My Paclite has lasted through 4 hurricanes in 2 years, over 30 days without electricity and I'm still using the same battery.
[01:13:07.265 --> 01:13:11.409]  The Paclite comes with a 25 year warranty and prices start at just $12.99.
[01:13:11.929 --> 01:13:14.812]  It's time for you to be prepared with a Paclite.
[01:13:15.272 --> 01:13:17.154]  Visit us at 9voltlite.com.
[01:13:17.515 --> 01:13:19.256]  That's 9voltlite.com or call
[01:13:20.077 --> 01:13:21.538]  Call us today toll free at 877-715-4448.
[01:13:21.638 --> 01:13:21.938]  That's 877-715-4448.
[01:13:21.958 --> 01:13:25.041]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[01:13:37.399 --> 01:13:42.762]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[01:13:43.282 --> 01:13:49.485]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[01:13:49.785 --> 01:13:51.586]  Well, Obama's already fudging.
[01:13:51.746 --> 01:13:54.147]  He's fudged since day one in this election.
[01:13:54.208 --> 01:14:04.953]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascist.
[01:14:07.404 --> 01:14:08.685]  It's not about left or right.
[01:14:09.065 --> 01:14:10.465]  It's about a one world government.
[01:14:10.925 --> 01:14:17.248]  This film documents who Obama works for, the lies he is told, and his real agenda.
[01:14:17.828 --> 01:14:25.611]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[01:14:26.091 --> 01:14:27.231]  The Obama Deception.
[01:14:27.671 --> 01:14:28.852]  The people strike back.
[01:14:31.061 --> 01:14:33.763]  Are you tired of losing your hard-earned savings in retirement?
[01:14:34.164 --> 01:14:40.730]  Does the continued loss of purchasing power through the hidden tax of inflation brought on by trillions of dollars in government bailouts bother you?
[01:14:41.190 --> 01:14:45.474]  Then please let me, Duane Daly, with Midas Resources, help you to protect what you have left.
[01:14:46.014 --> 01:14:55.563]  Call me at 800-686-2237, extension 115, and I will explain to you how to retain your wealth and purchasing power now and in the future with gold and silver.
[01:14:55.990 --> 01:15:05.701]  Gold and silver have been a form of currency for 6,000 years, compared to our present fiat currency, which has only been in existence for 38 years and failing fast.
[01:15:06.062 --> 01:15:07.844]  Call me, Duane Daly, at 800-686-2237, extension 115.
[01:15:11.668 --> 01:15:12.128]  We're good.
[01:15:30.416 --> 01:15:37.401]  You already know that drinking pure high alkaline pH water is the most important factor in maintaining high energy and vibrant health.
[01:15:37.641 --> 01:15:41.924]  Most experts agree that the water you drink should be at a pH level of 8 or higher.
[01:15:42.185 --> 01:15:47.308]  AlkaVision Plasma pH Drops combine a unique formula of the most alkaline ingredients.
[01:15:47.809 --> 01:15:54.874]  Using Plasma pH Drops is one of the best ways to make your water alkaline, to help you get rid of acid and regain your health and energy.
[01:15:55.314 --> 01:16:00.278]  Simply put, 10 drops per liter of water you drink to raise the pH to the ultimate level.
[01:16:00.699 --> 01:16:06.163]  Alkalizing water helps your body rid itself of acidic waste and increases the oxygen content of your body.
[01:16:06.563 --> 01:16:12.028]  Disease organisms like bacteria and cancer cannot survive in an alkaline, high pH environment.
[01:16:12.348 --> 01:16:18.071]  Order your bottle of AlkaVision Plasma pH Drops now by going directly to AlkaVision.com.
[01:16:18.291 --> 01:16:20.813]  That's A-L-K-A Vision dot com.
[01:16:21.073 --> 01:16:21.793]  Or by calling 269-216-9767.
[01:16:21.813 --> 01:16:21.994]  269-216-9767 today!
[01:16:33.482 --> 01:16:36.024]  We just got a Virginia fusion center.
[01:16:36.064 --> 01:16:38.706]  That's a federalization FEMA takeover of the government.
[01:16:38.726 --> 01:16:40.748]  When you hear fusion center, that's what it is.
[01:16:41.228 --> 01:16:43.470]  It's a fusion center that put out the MIAC report we broke.
[01:16:44.371 --> 01:16:50.536]  Infowars.com is now breaking worldwide a 200 plus page internal fusion center document.
[01:16:51.590 --> 01:16:55.553]  And you want to read, we've been reading over this last hour, it is unbelievable.
[01:16:57.494 --> 01:16:59.415]  Nightmare after nightmare of demonization.
[01:16:59.455 --> 01:17:03.758]  You thought MIAC was bad, this is breaking right now at Infowars.com.
[01:17:03.838 --> 01:17:06.840]  Huge news breaking at PrisonPlanet.com, it's sister site.
[01:17:07.200 --> 01:17:08.681]  Twin Titan in the Infowar.
[01:17:09.301 --> 01:17:11.503]  I just love, I love fighting the globalists.
[01:17:12.183 --> 01:17:15.265]  It feels so good to fight scumbag parasite tyranny.
[01:17:15.925 --> 01:17:19.748]  And to see them being routed over and over again when good people just take the field.
[01:17:21.104 --> 01:17:24.386]  I'm going to have Burma's coming in in about 10 minutes to quit popping with some of the nightmares that are in this.
[01:17:24.826 --> 01:17:26.548]  He's been scanning over it the last 30 minutes.
[01:17:26.568 --> 01:17:30.150]  200-something pages, you know, our reading assignment.
[01:17:30.390 --> 01:17:37.895]  Imagine having homework that never ends, that you have a passion for, because you want knowledge and to beat them.
[01:17:38.215 --> 01:17:39.256]  It's like you can't stop.
[01:17:39.456 --> 01:17:40.637]  You can't stop researching.
[01:17:40.677 --> 01:17:41.678]  You can't stop learning.
[01:17:41.698 --> 01:17:45.961]  You can't stop finding out what's disinfo and what's real.
[01:17:45.981 --> 01:17:47.882]  What has this journey been like for you?
[01:17:47.902 --> 01:17:50.824]  Because, you know, you sprouted out of Austin as well as a lot of folks.
[01:17:51.904 --> 01:17:55.846]  Yeah, well it's been, well it certainly hasn't been boring.
[01:17:56.647 --> 01:18:13.055]  I've been on the road, well since 2003, two years on the presidential campaign, two years for the congressional campaign, and ever since the presidential election, interest in my Constitution class has been skyrocketing.
[01:18:13.135 --> 01:18:17.818]  People are finally deciding that they need to learn a little bit about the Constitution.
[01:18:18.662 --> 01:18:21.104]  And I've got a special deal for your listeners.
[01:18:21.424 --> 01:18:26.588]  I'll be teaching my Constitution class in Philadelphia on Sunday, April 26th.
[01:18:26.628 --> 01:18:32.732]  They're having an end-the-Fed rally in Philadelphia on Saturday.
[01:18:33.573 --> 01:18:39.037]  My class will be on Sunday, and I'm offering your listeners a $15 discount.
[01:18:39.117 --> 01:18:40.077]  Normally it's $100.
[01:18:40.558 --> 01:18:47.963]  They can take the class for $85, and all they have to do is type in, uh, Long Live the Republic.
[01:18:48.413 --> 01:18:54.997]  There's a button, a PayPal button on my website, constitutionpreservation.org.
[01:18:56.038 --> 01:19:11.709]  That's right, and nobody teaches it like you do, because I've done a lot of research on it, and your analysis and the way you present it is just stunning, and also very charismatic, and don't you have a film as well with a presentation, very well done, going over, you know, what's happening?
[01:19:12.889 --> 01:19:16.692]  Well, the original class that I taught is on the internet,
[01:19:17.308 --> 01:19:23.517]  It was... I actually taught that class in Houston, Texas on September 9th, 2001.
[01:19:23.557 --> 01:19:28.244]  I mean, clearly I had no idea that anything was going to happen in New York.
[01:19:28.720 --> 01:19:33.684]  But that's been posted all over the internet, probably 30 or 40 different sites by now.
[01:19:34.025 --> 01:19:35.106]  Yeah, millions of views.
[01:19:35.806 --> 01:19:39.169]  Yeah, I have a 12-hour version.
[01:19:39.189 --> 01:19:40.230]  It's a little bit prettier.
[01:19:40.270 --> 01:19:43.873]  I'm dressed in a suit and tie, and we sell my book with that.
[01:19:44.394 --> 01:19:49.518]  So that's all available on the homepage at constitutionpreservation.org.
[01:19:49.898 --> 01:19:50.359]  Alright, good.
[01:19:50.379 --> 01:19:51.260]  Folks, you should check that out.
[01:19:51.300 --> 01:19:53.442]  Now, government-sponsored terror.
[01:19:54.428 --> 01:19:57.371]  You know, they caught the Denver Police staging attacks on police last year.
[01:19:57.411 --> 01:19:58.773]  Denver Post, the police admit it.
[01:19:59.053 --> 01:19:59.834]  We catch them all the time.
[01:19:59.854 --> 01:20:00.955]  That's a form of false flag.
[01:20:00.975 --> 01:20:04.259]  It's where you do something bad for those who don't know and blame it on your political enemies.
[01:20:05.721 --> 01:20:07.743]  Clearly, Ivan, I want to see if you disagree or agree.
[01:20:07.943 --> 01:20:11.587]  Obama is... his agenda is dying.
[01:20:11.647 --> 01:20:13.710]  The hype is wearing off even quicker than we had hoped.
[01:20:14.662 --> 01:20:15.962]  But then that goes into phase two.
[01:20:16.002 --> 01:20:16.963]  They're going to stage terror.
[01:20:17.243 --> 01:20:18.123]  Maybe even a big war.
[01:20:18.163 --> 01:20:19.523]  Iran Corporation says they want that.
[01:20:20.104 --> 01:20:21.324]  Israel's saying they may hit Iran.
[01:20:21.664 --> 01:20:22.804]  They may release bird flu.
[01:20:23.324 --> 01:20:26.225]  We've confirmed with government documents they are building mass graves everywhere.
[01:20:26.285 --> 01:20:27.046]  The story's confirmed.
[01:20:28.586 --> 01:20:31.167]  They've got to have a mass crisis to get this going.
[01:20:31.227 --> 01:20:34.348]  It couldn't be start rioting or kill a bunch of cops and say we did it.
[01:20:34.808 --> 01:20:36.128]  That's in Operation Northwoods.
[01:20:37.368 --> 01:20:38.349]  What do you see happening?
[01:20:38.369 --> 01:20:42.550]  Because they're not going to get their agenda through without staging some big events.
[01:20:44.529 --> 01:20:47.771]  You know, they've got so many options.
[01:20:48.131 --> 01:20:52.053]  I really don't know what they are planning to do.
[01:20:52.714 --> 01:20:54.835]  Any of those things make me suspicious.
[01:20:56.116 --> 01:21:05.181]  You know, any large disaster, you know, I'm automatically trying to imagine if that would be, you know, an act of God or an act of an insane government.
[01:21:05.861 --> 01:21:07.542]  But you're absolutely correct.
[01:21:07.562 --> 01:21:12.265]  They're going to... Well, the economy's already crashing.
[01:21:12.325 --> 01:21:13.426]  We're kind of in the middle of that.
