[00:00:03.001 --> 00:00:03.862]  Well, here we are.
[01:06:18.165 --> 01:06:22.310]  World Economic Forum announces plan to steal the money out of your bank account.
[01:06:23.071 --> 01:06:30.860]   World Economic Forum announces plan to covertly roll out central bank digital currencies and Bailins?
[01:06:30.940 --> 01:06:37.765]  I mean, give me the headline, because I'm sitting here with all these points, and my problem is people say, oh, you exaggerate, and I go, actually, he doesn't.
[01:06:38.165 --> 01:06:44.370]  I don't have words to describe in a headline how big this is, and also the frustration of get ready.
[01:06:46.351 --> 01:06:46.852]  Get ready.
[01:06:46.952 --> 01:06:50.335]  I mean, your banks will probably fail.
[01:06:50.375 --> 01:06:52.317]  Your money isn't safe anymore.
[01:06:52.337 --> 01:07:04.368]  I mean, when people get so scared about their bank funds running out, about all the fear in the streets, you've got riots and protests at colleges all over America.
[01:07:04.388 --> 01:07:08.812]  I mean, Alex, we are entering into like a fear zone.
[01:07:09.492 --> 01:07:11.733]  Where people are going to give away their freedoms.
[01:07:12.153 --> 01:07:14.794]  These globalists are bragging about it.
[01:07:15.234 --> 01:07:24.117]  I don't know what a good headline would be because nothing actually even comes close to the evil of what they're doing.
[01:07:24.697 --> 01:07:26.217]  I don't think a headline... I mean, I agree.
[01:07:26.237 --> 01:07:26.738]  So help me.
[01:07:27.098 --> 01:07:28.918]  Help me because I'm going to repost this.
[01:07:28.938 --> 01:07:29.859]  This is going to go viral.
[01:07:29.879 --> 01:07:30.539]  This is a warning.
[01:07:31.319 --> 01:07:33.000]  Economist issues emergency warning.
[01:07:34.220 --> 01:07:36.821]  Central banks announce plan to seize your bank accounts.
[01:07:38.683 --> 01:07:40.164]  Yeah, I mean, they're bragging about it.
[01:07:40.544 --> 01:07:41.565]  They're already spying.
[01:07:42.045 --> 01:07:42.946]  We don't have to wait.
[01:07:43.306 --> 01:07:44.567]  It's happening now.
[01:07:44.627 --> 01:07:52.892]  Or, or, or, or, respected economist warns, global central banking coup against humanity now live?
[01:07:52.932 --> 01:07:56.394]  I mean, well, because it's not just the headline, it's what it is.
[01:07:56.434 --> 01:07:59.916]  The headline is the quantification of what is this?
[01:08:00.577 --> 01:08:03.298]  And I guess this is the banking coup is now live.
[01:08:04.499 --> 01:08:05.520]  No bank account safe.
[01:08:05.620 --> 01:08:07.141]  I mean, well, how would you say that?
[01:08:08.803 --> 01:08:11.587]  The no bank accounts are safe.
[01:08:12.008 --> 01:08:15.573]  I would just say, you know, by September of this year.
[01:08:17.159 --> 01:08:22.522]  You're possibly going to be divorced from your bank account based on your ideology.
[01:08:23.222 --> 01:08:25.823]  So, I mean, this is a scary time.
[01:08:25.843 --> 01:08:26.884]  Trudeau's already done it.
[01:08:27.024 --> 01:08:27.844]  Europe's already done it.
[01:08:28.185 --> 01:08:32.627]  Trudeau's introduced legislation to arrest anybody for political incorrectness retroactively.
[01:08:32.747 --> 01:08:34.528]  I mean, this is like, well, that's Canada.
[01:08:34.548 --> 01:08:36.809]  No, he is the man of the WF.
[01:08:36.869 --> 01:08:37.869]  He is what they want.
[01:08:38.150 --> 01:08:39.250]  He is the poster child.
[01:08:39.530 --> 01:08:41.111]  He is the vanguard.
[01:08:44.033 --> 01:08:46.814]  It's like the end of money, as we know it.
[01:08:47.498 --> 01:08:48.719]  Could be later this year.
[01:08:50.001 --> 01:08:51.002]  Or it might be in 2025.
[01:08:51.402 --> 01:08:59.550]  So Economist warns the end of money as we know it over central banks conducting coup against earth.
[01:09:00.331 --> 01:09:01.472]  Coup against humanity?
[01:09:04.520 --> 01:09:13.507]  Yeah, I mean, like we've said in previous months, my prediction this year, we are going to have massive amounts of bank failures.
[01:09:14.028 --> 01:09:17.771]  I mean, these are the two things, central bank digital currency and bank failures.
[01:09:18.231 --> 01:09:21.134]  I think the hottest economic news stories of the year.
[01:09:22.243 --> 01:09:26.587]  I think we're going to get way more than five bank failures because emergency funding is done.
[01:09:26.607 --> 01:09:29.910]  It's like, I mean, really, this is the biggest thing.
[01:09:30.430 --> 01:09:33.352]  People's banks may fail.
[01:09:33.413 --> 01:09:36.895]  Their money may be gone, just like what just happened.
[01:09:37.376 --> 01:09:38.497]  Just like what just happened in Philadelphia.
[01:09:38.517 --> 01:09:39.057]  So, so, breaking.
[01:09:39.377 --> 01:09:43.301]  Respected Economist warns, massive bank failures imminent.
[01:09:45.002 --> 01:09:51.522]   Central Banks planning Bank
[01:09:51.522 --> 01:09:55.642]   planning Stealing bank accounts. I don't know. I mean they're doing
[01:09:55.642 --> 01:10:01.392]   so much. That's why I'm trying to yeah, I Mean, I'll I'll try to think of a title based on everything
[01:10:01.392 --> 01:10:04.266]   that's happening I mean, it's not just me that's saying it.
[01:10:04.767 --> 01:10:07.530]  Elon Musk said that we're about done.
[01:10:08.070 --> 01:10:09.852]  That the dollar is going to die.
[01:10:09.932 --> 01:10:12.135]  He said, he said, no humans, no humanity.
[01:10:12.375 --> 01:10:13.917]  Pull his post up from today.
[01:10:14.477 --> 01:10:20.940]  I mean, he said, look, you're, you're, you're, he, he told the Globalist three years ago, two years, a year ago, a month ago, he said, I've done all the actuaries, so have you.
[01:10:21.380 --> 01:10:26.743]  You do what Larry Fink says and say we have a post-human world and the best economies will be getting rid of humans.
[01:10:27.003 --> 01:10:28.664]  He said it last week, folks, I'll play it like three times.
[01:10:28.684 --> 01:10:30.044]  I think I'm joking, he said it.
[01:10:30.685 --> 01:10:33.886]  And he said it'll collapse everything and you guys will never get away with it, you lunatics.
[01:10:34.587 --> 01:10:37.428]  I mean, it's gonna, it's gonna be total war when they cut the resources off.
[01:10:38.795 --> 01:10:40.737]  Not just between governments, it's going to be on the grass.
[01:10:41.217 --> 01:10:44.660]  And they think with their bunkers, Dr. Elliott, they're going to get out of this.
[01:10:44.840 --> 01:10:45.780]  I don't want to kill them.
[01:10:45.800 --> 01:10:46.581]  I don't like them.
[01:10:46.601 --> 01:10:50.224]  It's like saying, I don't want to go eat garbage out of a trash bag or something.
[01:10:50.524 --> 01:10:51.885]  I don't even, I want them to go away.
[01:10:52.005 --> 01:10:54.287]  But they are forcing this war on us.
[01:10:54.587 --> 01:10:56.248]  They are, they are pushing us to the wall.
[01:10:56.489 --> 01:11:03.294]  They are bringing the system down and then calling themselves communist revolutionaries when they live in giant palaces and fly on private jets.
[01:11:03.474 --> 01:11:04.275]  These people are nuts.
[01:11:05.273 --> 01:11:07.634]  And then the top advisor to Biden can't even talk?
[01:11:08.094 --> 01:11:10.675]  And says, I don't know how the financial system works.
[01:11:10.755 --> 01:11:12.196]  I mean, they're nuts.
[01:11:14.617 --> 01:11:15.097]  They're nuts.
[01:11:15.437 --> 01:11:22.561]  And everything that we're starting to see, economic chaos and fallout, always is followed by social unrest.
[01:11:23.181 --> 01:11:30.044]  Alex, the Cloward-Piven strategy from 1966 is playing itself out right now.
[01:11:30.464 --> 01:11:32.005]  This is what that says.
[01:11:32.925 --> 01:11:35.268]  In 1966, this was outlined.
[01:11:35.468 --> 01:11:59.833]   American sociologist and political activist Richard Cloward and Francis Fox-Piven said, the strategy aims to utilize militant anti-poverty groups to facilitate a political crisis by overloading the welfare system via an increase in welfare claims, locked Forcing the creation of a system of guaranteed minimum income and redistributing income through the federal government.
[01:12:00.133 --> 01:12:01.414]  Isn't this what's happening now?
[01:12:01.874 --> 01:12:03.856]  This was written before I was even born.
[01:12:03.876 --> 01:12:07.638]  And it was adopted by the Democratic Party and by the WUF globally.
[01:12:07.958 --> 01:12:12.401]  And so, basically, we're at the end of a 40-50 year program to bring down the West.
[01:12:12.862 --> 01:12:21.668]  And so I guess it's breaking Economist Warren's globalist plan to collapse world economy, establish digital financial dictatorship now live?
[01:12:23.697 --> 01:12:24.758]  I mean, pretty much it is.
[01:12:25.419 --> 01:12:25.959]  It's live.
[01:12:26.720 --> 01:12:30.964]  That statement is the basis for Rules for Radicals.
[01:12:31.364 --> 01:12:44.416]  This is the basis of Obama's community organizing and getting military anti-poverty groups to redistribute wealth into a truly a communist country.
[01:12:45.217 --> 01:12:47.439]  And they do it based on fear.
[01:12:49.994 --> 01:12:56.556]  When you redistribute wealth, it's going to take money out of the banks even faster, even faster.
[01:12:57.396 --> 01:13:02.758]  I think the end of banking, Alex, is right around the corner as we know it.
[01:13:06.259 --> 01:13:08.940]  Well, I totally, I totally and completely agree with you.
[01:13:08.960 --> 01:13:13.822]  And I just don't even know what to say at this point.
[01:13:13.882 --> 01:13:21.400]   I mean, these guys are nuts and you've got Gates saying, yeah, we just tested on the whole public.
[01:13:21.420 --> 01:13:23.120]  We didn't even know what this mRNA would do.
[01:13:23.820 --> 01:13:28.462]  And by the way, cancer is exploding, but don't worry, we've got mRNA that's going to cure your cancer.
[01:13:29.742 --> 01:13:33.683]  And it's just we are in the hands of psychotics.
[01:13:33.844 --> 01:13:39.405]  I mean, demonic, influenced, crazy people that just want to wreck and kill everybody.
[01:13:40.045 --> 01:13:45.454]   And I just cannot believe that All these people in government corporations are going along, but I get it.
[01:13:45.474 --> 01:13:46.515]  They're all compartmentalized.
[01:13:46.535 --> 01:13:51.560]  They all have a little job they follow and a little thing they do, and they just can't see the big picture.
[01:13:51.960 --> 01:13:53.622]  But the good news is there is a big awakening.
[01:13:53.662 --> 01:13:55.023]  People are starting to get wise to it.
[01:13:55.063 --> 01:13:58.766]  But I just, I cannot state the urgency to listeners and viewers enough.
[01:13:58.786 --> 01:13:59.287]  That's the word.
[01:13:59.467 --> 01:14:00.608]  Urgency is the word of 2024.
[01:14:00.668 --> 01:14:00.968]  Urgency.
[01:14:02.989 --> 01:14:07.748]   And I had this deep urgency, I could see it, and this urgency to stop it, but we're not gonna stop it.
[01:14:07.748 --> 01:14:10.349]   We're gonna mitigate it, hopefully, and personally mitigate it.
[01:14:10.349 --> 01:14:15.389]   Let's play that clip of the head of the Central Bank of Bahrain that we were talking about.
[01:14:15.389 --> 01:14:17.689]  Here he is last week at the World Economic Forum.
[01:14:17.689 --> 01:14:27.309]   If we think cash is the analog, and digital currency is the form of digital,
[01:14:27.309 --> 01:14:32.828]   CBDC is the digital form of cash, today, clearly, we're in a hybrid situation.
[01:14:32.828 --> 01:14:34.349]  We're using both.
[01:14:34.349 --> 01:14:42.590]   And we know in the past, when it comes to cash, central bankers were very much in control
[01:14:42.590 --> 01:14:48.149]   with all aspects of cash, and now we're comfortable to the point
[01:14:48.149 --> 01:14:53.229]   where the private sector plays a big role in the printing of the cash, in distribution of the cash,
[01:14:53.229 --> 01:14:58.469]   and with the private sector, we use interest rates to manage the supply of cash.
[01:14:58.661 --> 01:15:01.022]  The same thing is likely to happen with CBDC.
[01:15:01.322 --> 01:15:10.790]   Yes, the central bank will have a role, But at some point in time, the same way we don't call it central bank cash, we're probably going to stop calling it central bank digital currency.
[01:15:10.850 --> 01:15:19.298]  It's going to be a digital form of the cash, and at some point in time, hopefully, we will be able to be 100% digital.
[01:15:19.718 --> 01:15:27.846]  So, 111 years after the establishment of the Rothschild Private Federal Reserve, he says we're not comfortable with private corporations issuing the money.
[01:15:28.439 --> 01:15:30.140]  And we're not going to call it CBDC now.
[01:15:30.180 --> 01:15:33.783]  We're just doing it and it'll be digital and people are ready and they'll just click.
[01:15:34.223 --> 01:15:35.004]  Oh, just an agreement.
[01:15:35.144 --> 01:15:36.124]  Oh, you agree to use this.
[01:15:36.565 --> 01:15:39.887]  You'll be at Amazon or you'll be, but also Amazon owns.
[01:15:40.087 --> 01:15:43.990]  It's the tip of the spear of the takeover at a Whole Foods or any of these places.
[01:15:44.110 --> 01:15:46.391]  And the driver will just ask you to click here.
[01:15:46.672 --> 01:15:49.574]  Oh, 10% discount if you just use the CBDC.
[01:15:49.594 --> 01:15:50.494]  Just sign this agreement.
[01:15:51.055 --> 01:15:52.936]  You go bloop and now they admit this.
[01:15:52.976 --> 01:15:57.196]   Your entire Financial system is now under their control and you don't own anything.
