# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: d81a5c48d529cdf6bf26c8d42a7b1c39
[00:00:04.480 --> 00:00:05.440]  Well, here we are.
[00:57:29.759 --> 00:57:32.879]  Like I'm on the Titanic and the iceberg's five miles out.
[00:57:32.959 --> 00:57:34.159]  I'm like, can we change course?
[00:57:34.559 --> 00:57:34.959]  You can't.
[00:57:35.119 --> 00:57:36.799]  Just the captain's going to tell you how great you are.
[00:57:37.679 --> 00:57:38.479]  Eat some caviar.
[00:57:38.559 --> 00:57:40.399]  And I'm like, I don't want to eat caviar.
[00:57:40.559 --> 00:57:42.959]  I want him to get control of the wheel and avoid that iceberg.
[00:57:43.199 --> 00:57:45.119]  We'll be right back in two minutes with Nick Fointance.
[00:57:45.279 --> 00:57:46.799]  Hour number four, straight ahead.
[00:57:49.599 --> 00:57:50.559]  So I'm not giving up.
[00:57:50.639 --> 00:57:51.359]  I'm not going away.
[00:57:51.599 --> 00:57:54.239]  If they shut us down, I got the Oli Shows Network.
[00:57:54.319 --> 00:57:54.639]  I don't know.
[00:57:54.719 --> 00:57:55.359]  And I'm going over there.
[00:57:55.519 --> 00:57:56.239]  You finance it.
[00:57:56.319 --> 00:57:57.759]  You paid for it with your support.
[00:57:58.000 --> 00:58:00.719]  I'm just telling you, here's the weird paradox.
[00:58:01.039 --> 00:58:02.479]  I thought we'd be shut down last year.
[00:58:02.639 --> 00:58:04.959]  I thought we'd be shut down two months ago.
[00:58:06.079 --> 00:58:09.919]  The receiver won't let us order new product over at InfoWarser.com.
[00:58:10.159 --> 00:58:12.239]  So we're in this paradox now where we're winning.
[00:58:12.479 --> 00:58:16.159]  And now they're like, well, you actually open in the middle of next year now and all this stuff.
[00:58:16.399 --> 00:58:18.959]  And there's no money because people believe it was going to shut down.
[00:58:19.119 --> 00:58:19.919]  Plus, there's no product.
[00:58:20.079 --> 00:58:22.399]  But I convinced the receiver.
[00:58:22.719 --> 00:58:27.839]  I said, can we at least make fundraising posters, which are very low cost, have a high markup?
[00:58:27.919 --> 00:58:30.559]  People know it's an investment to keep us on the aircraft.
[00:58:30.879 --> 00:58:31.759]  I said, yeah, you can do that.
[00:58:32.079 --> 00:58:36.079]  I can just tell you, we need your support right now at InfoWarshore.com.
[00:58:36.319 --> 00:58:38.239]  Three posters I designed.
[00:58:38.479 --> 00:58:39.039]  Two I designed.
[00:58:39.119 --> 00:58:40.000]  Rob designed the other one.
[00:58:40.479 --> 00:58:47.119]  Defend the West, Famous Crusader King, Make No Peace with Evil, Say Crusader King, and then do like that still image of me.
[00:58:47.839 --> 00:58:48.799]  And it is the bestseller.
[00:58:50.000 --> 00:58:52.000]  I've only begun to fight John Paul Jones.
[00:58:52.079 --> 00:58:57.279]  And it's InfoWars 1997 to 2026.
[00:58:57.839 --> 00:59:02.879]  And yeah, you can buy unsigned for $25, big posters, glossy YouTube, or you get it for $100.
[00:59:03.359 --> 00:59:04.559]  You're like, God, that's huge markup.
[00:59:04.639 --> 00:59:05.599]  Yeah, it's a fundraiser.
[00:59:05.759 --> 00:59:08.959]  Like when commies give NPR $200 for a ball cap, cost $15.
[00:59:09.359 --> 00:59:10.079]  That's the whole point.
[00:59:10.319 --> 00:59:11.359]  We're actually winning right now.
[00:59:11.599 --> 00:59:13.199]  I don't want to count Shannon Twitter hats.
[00:59:13.279 --> 00:59:14.239]  It's not the Democrats.
[00:59:14.319 --> 00:59:16.000]  It's not the DOJ holdovers.
[00:59:16.159 --> 00:59:17.119]  They're going to shut us down.
[00:59:17.439 --> 00:59:22.319]  If you don't go get these posters and you don't support us, and I'm not bitching anyway, I'm just telling you.
[00:59:22.559 --> 00:59:23.599]  Let's say you got to do it.
[00:59:23.919 --> 00:59:25.599]  Then you'll be the ones that shut us down.
[00:59:25.759 --> 00:59:26.639]  This is a marathon.
[00:59:26.719 --> 00:59:28.639]  So please support us in forcework.com.
[00:59:28.799 --> 00:59:29.439]  I need the money right now.
[00:59:29.519 --> 00:59:32.159]  It's like Star Trek Bradley Connie goes, I need warp speed in three minutes.
[00:59:32.239 --> 00:59:32.719]  We're all dead.
[00:59:32.959 --> 00:59:36.879]  Scotty, I need warp speed in three minutes, and we're all dead.
[00:59:37.519 --> 00:59:39.919]  And you guys have got us out of this over and over and over again.
[00:59:40.079 --> 00:59:41.119]  And me, I'm not giving up.
[00:59:41.458 --> 00:59:43.717]  to keep pushing because we've got their ass.
[01:00:17.519 --> 01:00:18.399]  There's so much to hit.
[01:00:18.479 --> 01:00:22.799]  We're going to get into the Islamic jihad that's been declared, how big a threat it is.
[01:00:22.959 --> 01:00:24.879]  Is it just a diversion from Israel?
[01:00:25.359 --> 01:00:33.919]  We're going to get into Candace Owens, who I like as a person, but I was forced to go investigate the stuff she was saying and doing, and I just didn't have to bring it to you.
[01:00:35.199 --> 01:00:40.719]  And Nick's got some stuff to talk about with that, but he wanted to briefly, and I think it's really important.
[01:00:41.039 --> 01:00:46.559]  And if he has more, we'll go in the next segment on Brown University in Rhode Island and what's going on there.
[01:00:46.879 --> 01:00:49.359]  I don't know what the cover-up is, but clearly a cover-up's going on.
[01:00:49.439 --> 01:00:50.079]  Nick Foyas.
[01:00:51.599 --> 01:00:52.639]  Yeah, I saw this.
[01:00:53.439 --> 01:00:57.039]  Obviously, everybody saw it, this horrible mass shooting at Brown University.
[01:00:57.359 --> 01:01:01.759]  And of course, I haven't talked about it on my show too much because we really don't know what happened there.
[01:01:02.079 --> 01:01:03.199]  We don't know who the shooter is.
[01:01:03.359 --> 01:01:06.159]  We don't know their identity, motivation, anything like that.
[01:01:06.479 --> 01:01:12.319]  But the one thing that I saw that I covered on my show is: what is this response from the FBI?
[01:01:12.639 --> 01:01:24.639]  I see there's videos being uploaded of this FBI manhunt that's underway, and they got like a couple of dozen FBI agents out there literally kicking the snow around with their feet, with their hands in their pocket.
[01:01:25.199 --> 01:01:25.919]  And I saw that.
[01:01:26.159 --> 01:01:32.799]  And, you know, we've talked a lot about the Trump administration and where we'd like it to improve and where they're falling short and so on.
[01:01:33.119 --> 01:01:38.079]  And I said on my show the other night, I think the biggest area where they're falling short is where is the competence?
[01:01:38.399 --> 01:01:53.039]  It reminds me of when they did that military parade back in June, and they had people marching in the parade, holding drones up over their head, not even flying them with the actual remote control, flying through the air electronically, but holding them up in their hand, walking down the street.
[01:01:53.519 --> 01:01:55.759]  That was your big military demonstration.
[01:01:55.919 --> 01:01:58.079]  Department of War, America's back.
[01:01:58.399 --> 01:02:00.079]  Then you get this FBI.
[01:02:00.399 --> 01:02:02.639]  First, they blow the Charlie Kirk investigation.
[01:02:02.799 --> 01:02:05.519]  Now you have this mass shooter who's just gotten away.
[01:02:05.839 --> 01:02:12.079]  School shooter just got away, went into some building, shot a bunch of people in the face, literally walks away.
[01:02:12.399 --> 01:02:15.599]  They go, okay, well, rest assured, Dash Patel is on the case.
[01:02:15.759 --> 01:02:16.959]  The FBI is out there.
[01:02:17.279 --> 01:02:23.839]  We're going to do some good old-fashioned investigative reporting or investigation, criminal investigation for that matter.
[01:02:24.159 --> 01:02:28.719]  They send out these FBI agents in the windbreakers, kicking the snow around.
[01:02:29.039 --> 01:02:35.519]  There's like 20 of them in a group, and they're kind of like walking around, looking up at the air, looking down at the ground.
[01:02:35.839 --> 01:02:39.519]  You're like, this is the same FBI of J. Edgar Hoover.
[01:02:39.919 --> 01:02:42.399]  This is the FBI of the United States of America.
[01:02:42.559 --> 01:02:43.919]  This is federal law enforcement.
[01:02:44.239 --> 01:02:45.199]  What is this?
[01:02:45.839 --> 01:02:51.359]  And so I think that's one of the greater disappointments that it's just a clown show.
[01:02:51.519 --> 01:02:57.919]  And I'm just sitting here like, are other people watching the same movie and what a joke the country has become?
[01:02:58.079 --> 01:03:00.319]  What a joke the federal government has become?
[01:03:00.639 --> 01:03:15.599]  At the same time, by the way, this is the same FBI that when we did the January 6th Capitol protests, these are people showing up at people's houses at 6 a.m., marching them out of their bedroom, throwing them in jail because they trespassed.
[01:03:15.759 --> 01:03:17.199]  You had some like grandma.
[01:03:17.519 --> 01:03:25.279]  You had some, you know, MAGA mom who was posting on Facebook, and they had people being marched into solitary confinement over this.
[01:03:25.439 --> 01:03:26.879]  Same FBI, by the way.
[01:03:27.199 --> 01:03:29.199]  Now you have somebody, it's a school shooter.
[01:03:29.519 --> 01:03:31.359]  Somebody shoots Charlie Kirk in the neck.
[01:03:31.599 --> 01:03:33.439]  They can't even find the person.
[01:03:34.079 --> 01:03:35.279]  So I saw that.
[01:03:35.439 --> 01:03:38.239]  I don't know what to say about the shooting itself.
[01:03:38.479 --> 01:03:40.079]  We don't really have any information.
[01:03:40.319 --> 01:03:41.199]  That's sort of the point.
[01:03:41.359 --> 01:03:42.959]  We haven't gotten to the bottom of it.
[01:03:43.519 --> 01:03:47.519]  But I'm seeing these videos and I'm thinking that's really the story by itself.
[01:03:47.839 --> 01:03:51.599]  This is a country now where school shooters are getting away with it.
[01:03:51.919 --> 01:03:57.119]  In 30, 40 years, your neighbor might be a school shooter that got away with it.
[01:03:57.279 --> 01:04:00.879]  You know, you've heard of like, oh, my neighbor was a serial killer and I never knew.
[01:04:01.119 --> 01:04:03.759]  My neighbor was a gangster and I never knew that.
[01:04:04.079 --> 01:04:09.199]  Now it's going to be my neighbor committed a school shooting, a mass murder, somehow got away with it.
[01:04:09.359 --> 01:04:10.639]  That's the country now.
[01:04:10.959 --> 01:04:12.639]  So, but that's anarcho-tyranny.
[01:04:12.719 --> 01:04:26.719]  That's the state of the country when you have a state of tyranny for law-abiding people, a state of tyranny, Orwellian surveillance, police state totalitarianism for a MAGA mom, for a grandma in the capital.
[01:04:27.279 --> 01:04:35.679]  That's how real communism or totalitarianism works is good people are oppressed, bad people are turned loose because they work for the state, and that's where we are.
[01:04:36.959 --> 01:04:37.279]  Right.
[01:04:37.519 --> 01:04:39.359]  So I'd like to see that reversed.
[01:04:39.599 --> 01:04:43.679]  I want to see tyranny for the criminals and illegals and globalists and lobbyists.
[01:04:43.759 --> 01:04:49.759]  And I want to see freedom and anarchy for law-abiding people, taxpayers, patriots, Christians.
[01:04:50.239 --> 01:04:51.199]  But we're not getting it.
[01:04:51.439 --> 01:04:52.799]  So that's more of the same.
[01:04:53.039 --> 01:04:54.879]  I'd like to see somebody get caught in this thing.
[01:04:55.119 --> 01:04:57.798]  60-second break, but wait to hear this.
[01:05:12.079 --> 01:05:19.839]  My shop like a blade where the system plays games from the gym to the grind to the war for your mind to say, Look, nah, this is designed.
[01:05:21.439 --> 01:05:22.959]  Ultimate power.
[01:05:24.239 --> 01:05:26.479]  Feel it surge in your veins.
[01:05:26.719 --> 01:05:29.199]  Locked in focus, laser rain.
[01:05:29.839 --> 01:05:31.439]  Breaking out the chains.
[01:05:31.599 --> 01:05:33.039]  Ultimate power.
[01:05:34.319 --> 01:05:36.239]  Energy on command.
[01:05:36.879 --> 01:05:38.719]  From the election store.
[01:05:39.119 --> 01:05:41.439]  Come now, take a stand.
[01:05:42.079 --> 01:05:47.039]  We have something even better than Turbo Force filled with incredible ingredients, ladies and gentlemen.
[01:05:47.199 --> 01:05:48.239]  Ultimate power.
[01:05:48.479 --> 01:05:50.079]  Ignites mental clarity and focus.
[01:05:50.159 --> 01:05:51.199]  Clean, sustained energy.
[01:05:51.439 --> 01:05:54.959]  Enhanced blood flow and endurance supports daily cognitive functions.
[01:05:55.278 --> 01:06:10.378]  Ultimate power at theoutshowstore.com. Waging war on corruption.
[01:06:11.279 --> 01:06:12.399]  All right, you are going.
