[00:00:01.011 --> 00:00:03.677]  3139.
[00:59:55.631 --> 00:59:58.113]  InfoWarsLife.com.
[00:59:58.513 --> 00:59:59.594]  Live life healthy.
[01:00:03.337 --> 01:00:05.279]  Waging war on corruption.
[01:00:05.719 --> 01:00:08.522]  Alex Jones on the GCM Radio Network.
[01:00:16.397 --> 01:00:17.038]  Big Brother.
[01:00:17.698 --> 01:00:18.719]  Mainstream media.
[01:00:19.459 --> 01:00:20.580]  Government cover-ups.
[01:00:21.221 --> 01:00:22.021]  You want answers?
[01:00:22.802 --> 01:00:23.703]  Well, so does he.
[01:00:24.363 --> 01:00:27.986]  He's Alex Jones on the GCN Radio Network.
[01:00:28.547 --> 01:00:32.590]  And now, live from Austin, Texas, Alex Jones.
[01:00:34.707 --> 01:00:37.650]  Welcome back to the Alex Jones Show on this Monday, June 30th, 2014.
[01:00:38.070 --> 01:00:43.695]  I'm David Knight, your host for today, and we're going to be joined at the bottom of the hour with Alex Jones.
[01:00:43.715 --> 01:00:46.718]  He has another new special report that's not previously been aired.
[01:00:47.298 --> 01:00:53.724]  We also are going to be joined in the third hour by Dr. Stan Monteith, and that's going to be a very interesting discussion.
[01:00:53.744 --> 01:00:57.307]  We're going to talk about things like medical access to
[01:01:00.310 --> 01:01:05.934]  Good, clean food and drugs, what the basis of that is, as well as ethical issues.
[01:01:06.395 --> 01:01:07.455]  So we're going to talk about that.
[01:01:07.535 --> 01:01:10.358]  We might even get his take on what's going on at the border.
[01:01:10.918 --> 01:01:14.581]  But right now I want to go back to what happened this last week.
[01:01:14.741 --> 01:01:20.125]  We had an interesting protest at the NSA data center in Utah.
[01:01:20.165 --> 01:01:25.189]  And of course this is a data center that uses enough water and electricity to power a
[01:01:27.170 --> 01:01:32.158]  Reasonably sized city, so there's environmentalists who are pushing against that.
[01:01:32.498 --> 01:01:38.588]  We also have people from the Electronic Foundation, uh, Freedom, Future, let's see, what is that?
[01:01:38.648 --> 01:01:41.572]  The EFF, that is the Electronic Frontier Foundation.
[01:01:42.267 --> 01:01:47.488]  And of course they advocate freedom in the internet and other places.
[01:01:47.908 --> 01:01:49.849]  We shouldn't lose our basic rights.
[01:01:49.889 --> 01:01:51.829]  And there you can see that blimp if you're watching this.
[01:01:52.430 --> 01:01:53.790]  That was a Greenpeace blimp.
[01:01:54.210 --> 01:02:01.572]  They did this in conjunction with the EFF and also in conjunction with the 10th Amendment Center, which is a libertarian think tank.
[01:02:02.492 --> 01:02:16.064]  This is what I think is very encouraging when we see groups from very different perspectives and who would probably disagree with each other on a lot of different issues coming together on this fundamental issue.
[01:02:16.144 --> 01:02:25.933]  As we just heard in that special report that Alex put together with Charlie Sheen talking to President Obama at the beginning of the Obama administration saying, we want our country back.
[01:02:26.593 --> 01:02:32.214]  We have to come together on these fundamental issues, things that fundamentally affect our freedom.
[01:02:32.594 --> 01:02:41.776]  If we lose everything into an East Germany type of police state, as NSA whistleblowers have warned, we're going to lose it for everyone.
[01:02:41.816 --> 01:02:45.996]  We're not going to have any discussion about some of these other policies.
[01:02:46.036 --> 01:02:54.978]  We fundamentally have to have a country that is based on the rule of law, on respect for individual liberties, and if we don't have that common foundation,
[01:02:55.518 --> 01:02:57.059]  We have lost everything.
[01:02:57.359 --> 01:02:59.381]  And that's what we were talking about just before the break.
[01:02:59.781 --> 01:03:08.868]  A story that's up on Infowars.com, where NSA officials, whistleblowers, say that the US has turned into Stasi Germany or the Soviet Union.
[01:03:09.329 --> 01:03:14.713]  That's what William Binney, who spent decades watching these countries for the United States government,
[01:03:15.293 --> 01:03:18.554]  That's what he said when he saw everything turn internally.
[01:03:18.734 --> 01:03:22.015]  The security state, the police state, turning internally.
[01:03:22.595 --> 01:03:25.696]  The surveillance turning internally after 9-11.
[01:03:26.096 --> 01:03:28.636]  He said, I've watched for decades the Soviet Union.
[01:03:28.976 --> 01:03:30.257]  I've watched East Germany.
[01:03:30.877 --> 01:03:32.277]  I know how they operate.
[01:03:32.397 --> 01:03:33.818]  We are doing the same things.
[01:03:33.878 --> 01:03:38.679]  And now Thomas Drake, one of the other whistleblowers at the NSA, has said the same thing.
[01:03:39.827 --> 01:03:47.429]  Now, even some of the corporations who have been cooperating with the government are now taking note of this.
[01:03:47.889 --> 01:03:52.390]  First, we see that Germany is giving Verizon the boot over the NSA spying scandal.
[01:03:53.030 --> 01:03:59.632]  They're kicking out Verizon because of the NSA wiretapping of Chancellor Angela Merkel.
[01:03:59.992 --> 01:04:01.693]  And of course, she grew up in East Germany.
[01:04:01.793 --> 01:04:03.333]  She knows where this all leads.
[01:04:03.473 --> 01:04:12.681]  And they're coming down very hard on American corporations because they see them allied with the NSA, with the national security state that's developed here in America.
[01:04:13.262 --> 01:04:20.308]  And of course Microsoft also came out last week and said the future is bleak if the government continues its unlawful data collection.
[01:04:20.888 --> 01:04:27.832]  Well it's not just Microsoft's future that's going to be bleak because they're going to lose business and are losing business just like Verizon.
[01:04:27.872 --> 01:04:36.037]  Microsoft was one of the very first companies that participated in the PRISM program as we learned from the leaked documents that Ed Snowden put out.
[01:04:36.437 --> 01:04:38.759]  They were in there in 2007.
[01:04:38.859 --> 01:04:44.984]  They were a founding member of this kind of crony espionage that's going on.
[01:04:45.745 --> 01:04:47.967]  And they're going to lose their business as well.
[01:04:48.027 --> 01:04:50.829]  People are turning elsewhere to get their computers.
[01:04:50.929 --> 01:04:54.352]  But it's a bleak future for us if we don't pull this down.
[01:04:54.392 --> 01:04:55.493]  That's what we're concerned about.
[01:04:55.734 --> 01:05:00.017]  We'll be right back with some whistleblowers from the VA and what happened to them.
[01:05:00.177 --> 01:05:00.658]  Stay with us.
[01:05:10.848 --> 01:05:16.813]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[01:05:17.033 --> 01:05:21.236]  Most people know that iodine deficiency has been a crisis around the world.
[01:05:21.596 --> 01:05:26.160]  Iodine is key to so many of the body's functions, especially the thyroid.
[01:05:26.560 --> 01:05:29.182]  I discovered a product being developed by Dr. Group.
[01:05:29.482 --> 01:05:34.666]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[01:05:34.926 --> 01:05:41.811]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[01:05:42.312 --> 01:05:46.074]  And the results that I personally have had have been life-changing.
[01:05:46.455 --> 01:05:51.238]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[01:05:51.578 --> 01:05:52.419]  This is innovating.
[01:05:52.699 --> 01:05:59.984]  And the best part is, it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[01:06:00.184 --> 01:06:04.247]  For a limited time, experience the ancient power of Survival Shield X2.
[01:06:04.447 --> 01:06:09.651]  Take advantage of this unprecedented 30% off Super Detox Special at InfoWarsLife.com.
[01:06:10.211 --> 01:06:17.298]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[01:06:17.398 --> 01:06:19.560]  But it's not just the air outside that's toxic.
[01:06:19.740 --> 01:06:24.845]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[01:06:25.025 --> 01:06:30.050]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[01:06:30.190 --> 01:06:33.233]  There are more than 42 million smokers in the United States.
[01:06:33.493 --> 01:06:37.356]  Well over a thousand types of mold and mildew linked to numerous conditions.
[01:06:37.576 --> 01:06:41.820]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[01:06:41.900 --> 01:06:51.928]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape, but that we can fight back against.
[01:06:52.128 --> 01:06:54.650]  Made with organic and wild cultivated herbs,
[01:06:54.830 --> 01:07:02.894]  And manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[01:07:03.034 --> 01:07:06.996]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[01:07:10.831 --> 01:07:12.592]  Hi, I'm Dr. Edward Group.
[01:07:13.133 --> 01:07:20.097]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[01:07:20.557 --> 01:07:30.984]  The new Survival Shield X2 is mined from 7 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[01:07:31.405 --> 01:07:40.611]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[01:07:41.351 --> 01:07:44.792]  It's the strongest nascent iodine on the market today.
[01:07:45.412 --> 01:07:48.832]  It delivers 650 micrograms per drop.
[01:07:49.173 --> 01:07:50.733]  Experience the new formula.
[01:07:51.233 --> 01:07:53.213]  Experience the ancient purity.
[01:07:53.793 --> 01:07:54.734]  Shield your family.
[01:07:55.134 --> 01:07:56.514]  Survival Shield X2.
[01:07:56.954 --> 01:07:59.534]  Available now at Infowarslife.com.
[01:08:00.115 --> 01:08:04.075]  X2 from Infowarslife.com or call toll free 888-253-3139.
[01:08:13.183 --> 01:08:19.216]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:08:19.818 --> 01:08:22.804]  It's Alex Jones and the GCN Radio Network.
[01:08:29.838 --> 01:08:31.219]  Welcome back to the Alex Jones Show.
[01:08:31.299 --> 01:08:32.379]  I'm David Knight, your host.
[01:08:32.879 --> 01:08:36.021]  We're going to be joined at the bottom of the hour with Alex Jones.
[01:08:36.061 --> 01:08:41.243]  He has a special report on food, and this is one you're not going to want to miss.
[01:08:41.383 --> 01:08:43.144]  Food, the ultimate secret.
[01:08:43.624 --> 01:08:51.367]  We're also going to be joined in the third hour by Dr. Stanley Monteith, and he's going to be talking to us about medical issues, about ethics, about a variety of topics.
[01:08:51.927 --> 01:08:53.348]  He's going to be with us in the third hour.
[01:08:54.088 --> 01:08:59.510]  I want to let you know that this hour is brought to you by the products that we offer at Infowarslife.com.
[01:08:59.570 --> 01:09:01.991]  And right now we have a special on Fluoride Shield.
[01:09:02.051 --> 01:09:03.151]  It's 25% off.
[01:09:03.772 --> 01:09:15.516]  Fluoride Shield is an exclusive blend of key herbs and ingredients specifically infused within the formula to help support the elimination of toxic forms of fluoride and other dangerous compounds like mercury.
[01:09:15.976 --> 01:09:17.917]  Chlorine and bromine from within the body.
[01:09:18.017 --> 01:09:22.918]  Right now you can get that at Infowarslife.com for 25% off.
[01:09:23.018 --> 01:09:24.218]  That's a limited time special.
[01:09:24.699 --> 01:09:25.459]  So go there right now.
[01:09:25.499 --> 01:09:27.759]  That's Infowarslife.com.
[01:09:28.340 --> 01:09:32.381]  Now just before the break we were talking about an article up on Infowars.
[01:09:32.441 --> 01:09:33.921]  Top NSA officials say the U.S.
[01:09:33.941 --> 01:09:36.322]  has turned into Stasi Germany or the Soviet Union.
[01:09:36.942 --> 01:09:42.624]  We need to understand that it's not always hyperbole when you say somebody is becoming a Nazi.
[01:09:43.524 --> 01:09:55.056]  It was not hyperbole for William Binney who spent decades watching East Germany, watching the Soviet Union, seeing how those police states, those surveillance states treated their own citizens.
[01:09:55.556 --> 01:10:04.705]  And when he saw the NSA turning inward in the wake of 9-11, when Thomas Drake saw them turning inward, they spoke out about it.
