[00:00:00.009 --> 00:00:01.051]  Direct from Austin.
[01:02:52.443 --> 01:02:53.844]  But I'm going to go ahead and pull this up.
[01:02:55.782 --> 01:02:56.202]  There it is.
[01:02:56.662 --> 01:02:58.903]  What's madness, that was quick guys, good job.
[01:02:59.403 --> 01:03:06.504]  What's madness but nobility of soul at odds with circumstances, the days on fire.
[01:03:07.525 --> 01:03:10.205]  And that was Theodore, how do you pronounce that?
[01:03:12.366 --> 01:03:12.906]  How do you say that?
[01:03:14.606 --> 01:03:16.566]  Rothke, Theodore Rothke.
[01:03:18.147 --> 01:03:24.248]  What's madness but nobility of the soul at odds with circumstance, the days on fire.
[01:03:26.854 --> 01:03:39.344]  And they tell you if your life's on fire, if you paint beautiful paintings, if you write incredible poetry, if you run around and dip your head in ice water when you're deaf and stay up for three days without stimulants, writing Beethoven symphonies.
[01:03:39.564 --> 01:03:40.625]  That's schizophrenia.
[01:03:40.805 --> 01:03:41.665]  That's mental illness.
[01:03:41.946 --> 01:03:42.786]  That's bipolar.
[01:03:42.846 --> 01:03:43.627]  That's a disease.
[01:03:47.470 --> 01:03:49.611]  Beethoven needed to be in a mental institution.
[01:03:50.672 --> 01:03:51.713]  He didn't commit crimes.
[01:03:51.933 --> 01:03:54.115]  He was a loving person that took care of people in his church.
[01:03:54.635 --> 01:03:55.816]  He was a great man in the community.
[01:03:55.836 --> 01:03:56.437]  He was bad.
[01:03:58.285 --> 01:03:59.526]  And let me tell you something, folks.
[01:03:59.546 --> 01:04:00.366]  You know who else is bad?
[01:04:01.127 --> 01:04:01.467]  Bundy.
[01:04:02.047 --> 01:04:02.668]  He's bad.
[01:04:02.928 --> 01:04:12.313]  Seven generations with the fake grazing fees that just started, running everybody out of business, claiming they don't have any right to the land with the globalists and their paramilitary out there killing people.
[01:04:12.854 --> 01:04:14.575]  Rachel Maddow is right and so is Glenn Beck.
[01:04:15.295 --> 01:04:19.238]  They should stand down and we should let government do whatever it wants on every front.
[01:04:19.458 --> 01:04:24.761]  In fact, we should have forced abortions and one-child policy in this country because the people that run our government fund that worldwide.
[01:04:25.101 --> 01:04:25.642]  You want to know
[01:04:26.598 --> 01:04:28.219]  You want to know what the new order has in store for us?
[01:04:28.499 --> 01:04:35.683]  Look what they do where they have helpless people, like Africa or China, where the globalists are running something, where they can do what they want, they create Soylent Green.
[01:04:36.764 --> 01:04:46.650]  Foster children, 70% now, well 68, 70% nationally, look it up, are on psychotropic drugs, and an average of 7 of them.
[01:04:48.871 --> 01:04:52.713]  IRS confirms abortions are eligible for tax deduction.
[01:04:54.054 --> 01:04:55.755]  Hey, but don't worry ladies and gentlemen,
[01:04:57.256 --> 01:05:00.439]  You're gonna have to pay through Obamacare for other people's abortions.
[01:05:00.799 --> 01:05:04.883]  And if you live in Travis County, where Austin's at, you pay for people's abortions as well.
[01:05:05.303 --> 01:05:05.803]  Why not?
[01:05:06.004 --> 01:05:07.185]  You should have to pay to kill babies.
[01:05:10.000 --> 01:05:12.941]  This is Alex Jones for InfoWarsLife.com.
[01:05:13.061 --> 01:05:15.022]  The latest in preparedness is now here.
[01:05:15.222 --> 01:05:21.204]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[01:05:21.384 --> 01:05:26.386]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[01:05:26.446 --> 01:05:31.227]  The new InfoWars Life silver bullet colloidal silver is the answer for you and your family.
[01:05:31.347 --> 01:05:35.849]  And it's entirely free of toxic artificial additives that are loaded into many products.
[01:05:36.169 --> 01:05:44.532]  The InfoWars Life Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[01:05:44.772 --> 01:05:46.693]  This is not a low-grade formula.
[01:05:46.913 --> 01:05:58.017]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[01:05:58.097 --> 01:06:05.520]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today.
[01:06:05.760 --> 01:06:09.071]  And find other amazing supplements at infowarslife.com
[01:06:10.106 --> 01:06:14.108]  A chemical spill contaminating the water supply in nine West Virginia counties.
[01:06:14.148 --> 01:06:18.251]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[01:06:18.511 --> 01:06:21.933]  What are the health effects of having these drugs in our drinking water?
[01:06:22.173 --> 01:06:25.054]  It's forced medical treatment without the consent of residents.
[01:06:25.215 --> 01:06:32.599]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[01:06:32.779 --> 01:06:36.421]  On average, the county says it sprays with the glyphosate at least once a week.
[01:06:36.621 --> 01:06:40.923]  A few filters cut out the glyphosate that is found in water supplies worldwide.
[01:06:41.103 --> 01:06:47.027]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[01:06:47.067 --> 01:06:50.849]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[01:06:51.009 --> 01:06:53.550]  It is our responsibility to protect our families.
[01:06:53.750 --> 01:06:55.091]  The establishment's not going to do it.
[01:06:55.251 --> 01:06:56.492]  It's time to take action.
[01:06:56.632 --> 01:06:58.333]  It's time to filter our water.
[01:06:58.433 --> 01:07:05.577]  Visit Infowarsstore.com and use promo code WATER to get 10% off their entire family of incredible products.
[01:07:05.938 --> 01:07:07.020]  Call toll free at 888-253-3139.
[01:07:10.339 --> 01:07:18.182]  The globalists have controlled the mainstream media for a long time, but now they're expanding, making the weaponization even more vicious and deceptive.
[01:07:18.462 --> 01:07:20.543]  All the major networks are state-run.
[01:07:20.683 --> 01:07:23.324]  We are partnering this year with the NFL.
[01:07:23.384 --> 01:07:27.506]  The NFL has become a political weapon against the Second Amendment, and pushes Obamacare.
[01:07:27.746 --> 01:07:30.967]  MSNBC tells us that our children belong to the state.
[01:07:30.987 --> 01:07:38.250]  We have to break through our kind of private idea that kids belong to their parents, or kids belong to their families, and recognize that kids belong to whole communities.
[01:07:38.430 --> 01:07:42.553]  It is more important than ever to realize that we are not the alternative media.
[01:07:42.753 --> 01:07:44.454]  We are the true media.
[01:07:44.554 --> 01:07:47.155]  The establishment dinosaur press is dying.
[01:07:47.255 --> 01:07:50.878]  We are in an information war and we are losing that war.
[01:07:51.018 --> 01:07:55.120]  Join us at Infowarsnews.com and PrisonPlanet.tv.
[01:07:55.340 --> 01:07:57.702]  Members can share their memberships with up to 11 people.
[01:07:58.302 --> 01:08:05.884]  By subscribing, you will literally be buying war bonds in the Info War to expand our operation in the face of the tyrants.
[01:08:06.185 --> 01:08:08.645]  Join us at PrisonPlanet.tv.
[01:08:12.687 --> 01:08:18.709]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:08:19.329 --> 01:08:22.310]  It's Alex Jones and the GCN Radio Network.
[01:08:34.591 --> 01:08:38.792]  Transmitting globally from Austin, Texas in FEMA Region 6.
[01:08:40.753 --> 01:08:42.353]  That sounds incredibly creepy, but it's true.
[01:08:43.334 --> 01:08:57.538]  A giant paramilitary army that works for foreign banks has just put in the biggest tax increase in world history, known as Obamacare, to be paid directly to offshore banks that own the insurance companies.
[01:08:58.789 --> 01:09:04.253]  So we've always been paying taxes since 1913 directly to the private run-for-profit Federal Reserve.
[01:09:07.456 --> 01:09:09.998]  And they call this Obamacare, federal care.
[01:09:10.158 --> 01:09:10.478]  It's not.
[01:09:10.498 --> 01:09:12.080]  It's total fascism.
[01:09:15.802 --> 01:09:20.246]  And real liberals like Cynthia McKinney comes on and says, I'm now pro-gun and Obamacare is fascism.
[01:09:20.686 --> 01:09:23.268]  Because anybody who's truthful looks at it, it is.
[01:09:25.270 --> 01:09:27.532]  I don't look at Obama and say, I don't like that black guy.
[01:09:29.912 --> 01:09:46.577]  In fact, I am so politically correct and so weak-minded, and everybody heard this during the election, and I hated McCain so much, because he's such a snake, that I said, Obama's bad, his advisors are bad, but maybe the elite don't want revolution, and, you know, maybe... I'm just so stupid.
[01:09:47.317 --> 01:09:50.078]  Maybe this will create more racial reconciliation.
[01:09:50.418 --> 01:09:52.559]  That's how dumb I was seven, eight years ago.
[01:09:55.480 --> 01:09:58.221]  And we've all been naive, but as smart as I was and informed,
[01:09:59.471 --> 01:10:02.372]  I had no idea how evil Obama was and the people behind him.
[01:10:02.392 --> 01:10:03.412]  I mean, he's the closer.
[01:10:03.832 --> 01:10:06.592]  The race-baiting of MSNBC, the division.
[01:10:08.132 --> 01:10:11.333]  Just the over-the-top of the political system pulling out all the stops.
[01:10:11.393 --> 01:10:13.573]  I mean, it's so naked.
[01:10:14.234 --> 01:10:17.214]  And I didn't support Obama for president, neither did Joseph Farah.
[01:10:17.254 --> 01:10:18.314]  He wrote none of the above.
[01:10:18.494 --> 01:10:22.855]  He wrote a best-selling book and said it's time to not support either party until the Republicans get reformed.
[01:10:24.215 --> 01:10:28.256]  And in a way that was true because you've seen a real Tea Party now.
[01:10:29.045 --> 01:10:32.148]  If you don't try to take it over, if you don't try to destroy it, demonize it, whatever.
[01:10:32.509 --> 01:10:46.422]  But you're seeing a libertarian constitutionalist movement grow out of the fact that we didn't support the Republicans, and Obama went in, and he's been so horrible that people are running back over to the Republicans.
[01:10:46.462 --> 01:10:50.827]  But that'll be total disaster if we don't overthrow the Republican Party.
[01:10:52.936 --> 01:10:56.217]  And get people in there that love their grandkids and their children.
[01:10:56.637 --> 01:10:58.897]  I mean, folks, we're going down, okay?
[01:10:59.397 --> 01:11:03.998]  I mean, this country's going the Soviet Union route on steroids with a high-tech integration.
[01:11:05.298 --> 01:11:12.720]  I mean, I've never even dreamed of anything in science fiction like we're facing because reality is so much thicker and so much more complex and real.
[01:11:13.840 --> 01:11:16.360]  And you've got the elite going megalomaniac right now?
[01:11:20.001 --> 01:11:20.761]  It's unbelievable.
[01:11:22.930 --> 01:11:29.333]  I mean, I get chills just thinking about the global meltdown, the derivatives, the Ukraine situation.
[01:11:29.373 --> 01:11:38.497]  We told you three years ago with Gerald Cilente and Ron Paul and others, watch, they'll start a big war when the derivatives start unraveling, and the stock market will start going up and down, and it's all rigged.
[01:11:38.537 --> 01:11:45.641]  And now even Rolling Stone says the stock market's totally rigged, the insurance is totally rigged, the interest rates are rigged.
[01:11:46.741 --> 01:11:47.481]  It's all rigged.
[01:11:47.521 --> 01:11:48.681]  The gold price is rigged.
[01:11:49.242 --> 01:11:58.044]  But how long can they rig everything and tell us everything's wonderful and tell us everything's pumpkin pie when it's a rotten, dead dog?
[01:12:00.464 --> 01:12:01.584]  Yeah, there's the Rolling Stone headline.
[01:12:01.604 --> 01:12:02.184]  Everything's rigged.
[01:12:02.485 --> 01:12:04.105]  The biggest price-fixing scandal ever.
[01:12:05.405 --> 01:12:13.127]  I don't agree it's the biggest ever, but LIBOR, all of it, everything Bob Chapman told you here 16 years ago, God rest his soul.
[01:12:14.483 --> 01:12:16.425]  Everything we told you, everything!
[01:12:16.805 --> 01:12:17.666]  And let me explain why.
[01:12:18.446 --> 01:12:20.508]  Government and tyranny is pathological.
[01:12:21.229 --> 01:12:23.010]  They do the same thing over and over again.
[01:12:24.832 --> 01:12:38.463]  Except you look at the new models of technology and the pre-singularities that are happening, the proto-singularities that are smaller models of greater singularities, and it is going to be spectacular.
[01:12:42.665 --> 01:12:45.907]  I'm not a thrill seeker for thrills, but once I'm in a fight, I don't mind one.
[01:12:46.487 --> 01:12:52.451]  And I gotta be honest with you, if there weren't innocents being destroyed in all this, I'm not afraid.
[01:12:53.712 --> 01:13:05.820]  I just don't like watching innocents destroyed by this, and I don't like watching my children live in it, but I still doubled down and had children as a commitment into the world to put everything in for life.
