[00:00:00.049 --> 00:00:01.372]  Direct from Austin.
[01:02:15.858 --> 01:02:26.082]  Do you feel a little worried that when people at such a government official and people like... This has never happened before, folks, what's happening right now.
[01:02:28.260 --> 01:02:28.821]  At the meeting.
[01:02:28.841 --> 01:02:30.861]  I think he's even violated an internal agreement.
[01:02:31.082 --> 01:02:32.602]  But they know it's all blown wide open now.
[01:02:33.322 --> 01:02:34.243]  Oh, I wish I could ask questions.
[01:02:35.683 --> 01:02:36.463]  She's ready.
[01:02:36.483 --> 01:02:37.224]  You can ask questions.
[01:02:37.504 --> 01:02:38.164]  Carbon taxes.
[01:02:38.384 --> 01:02:39.425]  Guarantee you that's on the agenda.
[01:02:40.305 --> 01:02:41.625]  They're not speaking...
[01:02:49.148 --> 01:02:50.769]  Completely free.
[01:02:50.929 --> 01:02:53.591]  More free than when there's a camera.
[01:02:53.651 --> 01:03:01.675]  I love it that politicians are having frank and free discussions, but not in front of Lazard, or Goldman Sachs, or HSBC.
[01:03:02.155 --> 01:03:02.675]  It's even better.
[01:03:02.715 --> 01:03:07.298]  Why should they know?
[01:03:07.538 --> 01:03:12.861]  As politicians, I talk about, as a politician worried about banks, I talk about the need for banks.
[01:03:12.881 --> 01:03:14.782]  Ask him about LIBOR and carbon taxes.
[01:03:14.822 --> 01:03:16.303]  Tell David to do that or put the earpiece in.
[01:03:17.262 --> 01:03:18.143]  I want them to behave.
[01:03:18.443 --> 01:03:22.066]  Can you tell us, have you talked about LIBOR, the LIBOR scandal, or carbon taxes?
[01:03:22.646 --> 01:03:27.951]  No, I think the LIBOR scandal is a good example of banks not behaving.
[01:03:28.211 --> 01:03:30.032]  Yes, in fact... It's a good example.
[01:03:30.132 --> 01:03:30.753]  I would say so.
[01:03:30.913 --> 01:03:32.134]  Yeah, I would say so, too.
[01:03:32.154 --> 01:03:40.481]  Martin Bajius, who is on the steering committee, actually had to resign from CEO Barclays... Bring up the Lockheed scandal and Prince Bernhard.
[01:03:40.501 --> 01:03:41.542]  That'll hit him hard.
[01:03:42.162 --> 01:03:44.183]  There was a Dutch bank which was very trusted.
[01:03:44.423 --> 01:03:48.445]  Now, the guy who started this, Prince Bernhard, he was caught up in a Lockheed scandal.
[01:03:48.945 --> 01:03:49.625]  Do you know about that?
[01:03:49.685 --> 01:03:51.806]  Yeah, I know about it, but it was in the 70s.
[01:03:51.866 --> 01:03:54.248]  I mean, I read it, but it was before I was born, actually.
[01:03:54.268 --> 01:04:00.790]  Well, you know, before you were born, they plotted the euro, as well as the European Union, according to them.
[01:04:08.140 --> 01:04:09.141]  Alright, we got bad Skype.
[01:04:09.161 --> 01:04:10.402]  Just get him one more message.
[01:04:10.422 --> 01:04:11.223]  The crew's doing a great job.
[01:04:11.243 --> 01:04:13.005]  I'm just... I'm not saying he planned it.
[01:04:13.045 --> 01:04:14.466]  I'm saying that Bilderberg did.
[01:04:14.807 --> 01:04:17.349]  So, we believe that there's real policy being crafted here.
[01:04:17.389 --> 01:04:19.511]  Maybe not in the discussion groups that you're part of.
[01:04:19.531 --> 01:04:21.273]  I don't think policy's crafted here.
[01:04:21.333 --> 01:04:25.057]  Bilderberg bragged to the German news last week they're the most powerful and they do set policy.
[01:04:25.858 --> 01:04:26.478]  Throw it in his face.
[01:04:28.040 --> 01:04:35.208]  In a German paper just last week, a Bilderberg member said that he felt that this was far more important than Davos, that Davos was just a PR group.
[01:04:35.268 --> 01:04:40.454]  I cannot compare it, I wasn't at Davos, but I think it's not, it's a similar type of meeting.
[01:04:40.895 --> 01:04:42.717]  Alright David, we're going to break.
[01:04:42.817 --> 01:04:44.919]  Grilling, we're going to come back, I want to hear what happens after.
[01:04:45.380 --> 01:04:46.782]  Keep grilling, this is a big deal.
[01:04:48.715 --> 01:04:50.415]  Get his take on NSA spying.
[01:04:50.536 --> 01:04:51.956]  That reporter leads on the real agenda.
[01:04:52.276 --> 01:04:56.559]  They're deciding between the countries right now what they're going to do to try to cover this up.
[01:04:56.679 --> 01:04:57.779]  Ask about NSA.
[01:04:58.340 --> 01:04:58.940]  Nail him down.
[01:04:58.960 --> 01:05:00.021]  Say, what's the real agenda?
[01:05:00.481 --> 01:05:01.281]  We're going to come right back.
[01:05:01.321 --> 01:05:02.822]  This is big Bilderberg coverage.
[01:05:03.062 --> 01:05:03.722]  Through the fence.
[01:05:04.423 --> 01:05:06.304]  Talking to the most powerful Dutch.
[01:05:06.884 --> 01:05:09.465]  Hi folks, Alex Jones here with some important information.
[01:05:09.726 --> 01:05:14.608]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[01:05:14.868 --> 01:05:22.732]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[01:05:22.973 --> 01:05:27.295]  Deciding to take action, a company run by Patriots for Patriots was born.
[01:05:27.515 --> 01:05:31.317]  MyPatriotSupply has never taken a loan or accepted outside funding.
[01:05:31.457 --> 01:05:37.158]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[01:05:37.418 --> 01:05:40.199]  It is rare to find companies who practice what they preach.
[01:05:40.579 --> 01:05:45.800]  And that's why I stock my pantry with high-quality storable foods from MyPatriotSupply.
[01:05:45.960 --> 01:05:53.982]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[01:05:57.563 --> 01:06:00.490]  That's 866-229-0927.
[01:06:00.671 --> 01:06:03.037]  Do business with someone who shares your values.
[01:06:03.318 --> 01:06:05.984]  BuyPatriotsupply.com slash Alex.
[01:06:06.764 --> 01:06:12.868]  General, what do you think about the FBI saying that there was a terror alert on Monday about a potential forklift situation?
[01:06:12.888 --> 01:06:16.210]  The police are shoving people, shoving Alex, shoving the crowd.
[01:06:16.230 --> 01:06:17.931]  Here we go, folks, I'm being assaulted!
[01:06:17.971 --> 01:06:24.235]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spears.
[01:06:24.335 --> 01:06:30.239]  Is this another false flag stage attack to take our civil liberties and put more homeless in security by sticking our hands down on the streets?
[01:06:30.379 --> 01:06:34.142]  It's up to us to set brush fires in the minds of men and women everywhere.
[01:06:34.342 --> 01:06:37.224]  And that's what PrisonPlanet.TV is designed to do.
[01:06:37.244 --> 01:06:45.430]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[01:06:45.690 --> 01:06:47.732]  What we see now is a war against reality.
[01:06:47.792 --> 01:06:48.833]  It's a war against the truth.
[01:06:49.193 --> 01:06:57.943]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[01:06:58.164 --> 01:07:00.606]  Visit InfoWarsNews.com today.
[01:07:00.807 --> 01:07:05.112]  Become a member, share your membership, and help take the info war to the next level.
[01:07:06.471 --> 01:07:07.251]  I don't know what it is.
[01:07:07.471 --> 01:07:09.232]  Ralph just won't pay any attention to me.
[01:07:09.352 --> 01:07:13.293]  When he comes home from work, all he ever does is play video games and go to sleep.
[01:07:13.473 --> 01:07:14.713]  It's like I don't even exist.
[01:07:15.073 --> 01:07:16.874]  Oh Betty, that's just awful.
[01:07:17.014 --> 01:07:18.214]  Does this seem familiar?
[01:07:18.394 --> 01:07:20.975]  If the answer to this question is yes, then listen carefully.
[01:07:21.115 --> 01:07:26.356]  Toxic pesticides, GMO foods and additives, BPA plastics, contaminated water supplies.
[01:07:26.556 --> 01:07:31.437]  Many of these toxic additives are deliberately engineered to attack and weaken human masculinity.
[01:07:31.577 --> 01:07:34.058]  It's part of the eugenics population control movement.
[01:07:34.278 --> 01:07:34.718]  Look it up.
[01:07:34.978 --> 01:07:41.662]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
[01:07:41.842 --> 01:07:46.965]  Energize the man in your life with Super Male Vitality from InfoWarsLife.com.
[01:07:47.105 --> 01:07:50.827]  It's designed to aid the body in ways that help invigorate your natural systems.
[01:07:51.007 --> 01:07:57.953]  Without artificial testosterone, completely free of GMOs, harmful additives, gluten, and is made right here in the USA.
[01:07:58.093 --> 01:08:05.219]  Get your super male vitality right now at InfoWarsLife.com or call 1-888-253-3139.
[01:08:05.340 --> 01:08:13.246]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[01:08:13.587 --> 01:08:15.869]  Because there's a war on for your mind.
[01:08:33.388 --> 01:08:39.235]  Alright, David Knight is there talking to the leader of the parliament of the Netherlands.
[01:08:40.356 --> 01:08:45.421]  There's a Bilderberg member talking to them through the fence.
[01:08:45.782 --> 01:08:47.423]  This is unprecedented.
[01:08:47.543 --> 01:08:48.805]  Let's go to the feed.
[01:08:50.979 --> 01:08:52.059]  I just want to ask you a quick question.
[01:08:53.700 --> 01:08:56.101]  There was a question, does privacy exist?
[01:08:56.261 --> 01:08:57.481]  Have they answered that question yet?
[01:08:57.561 --> 01:09:03.643]  Because we have a former head of the NSA and CIA there.
[01:09:03.883 --> 01:09:05.443]  It will be on the agenda in the next days.
[01:09:06.183 --> 01:09:07.043]  It wasn't taken.
[01:09:07.724 --> 01:09:16.186]  Are participants normally discouraged to take out to the media anything that happens in here?
[01:09:16.466 --> 01:09:16.666]  I'm not.
[01:09:17.366 --> 01:09:18.027]  Yeah, exactly.
[01:09:18.147 --> 01:09:20.808]  Why have you approached me?
[01:09:20.869 --> 01:09:21.909]  Are you breaking protocol?
[01:09:21.949 --> 01:09:22.650]  No, no, no.
[01:09:22.670 --> 01:09:23.950]  I'm not breaking protocol.
[01:09:25.431 --> 01:09:26.272]  I'm allowed to do this.
[01:09:26.532 --> 01:09:27.753]  I'm a former Greenpeace activist.
[01:09:28.433 --> 01:09:33.757]  Maybe that's why I understand what happens when you stand outside, behind a gate.
[01:09:34.557 --> 01:09:35.778]  Well, thank you for talking to us.
[01:09:35.858 --> 01:09:36.298]  Appreciate it.
[01:09:36.338 --> 01:09:36.959]  Thank you so much.
[01:09:37.279 --> 01:09:37.579]  Bye-bye.
[01:09:37.719 --> 01:09:39.200]  Alright, Alex.
[01:09:40.241 --> 01:09:41.582]  David Knight, unprecedented.
[01:09:41.602 --> 01:09:43.343]  Give us your take on what we missed during break.
[01:09:44.195 --> 01:09:45.395]  Well, he was the Labour leader.
[01:09:45.455 --> 01:09:46.675]  What was the country that he was from?
[01:09:47.536 --> 01:09:47.916]  Holland.
[01:09:48.136 --> 01:09:48.976]  Yeah, from the Netherlands.
[01:09:49.016 --> 01:09:50.796]  It's the Netherlands.
[01:09:51.016 --> 01:09:52.437]  Social Democrat, Labour leader.
[01:09:52.737 --> 01:09:56.877]  He said he had been a former Greenpeace activist, so that's why he wanted to come out and talk to us.
[01:09:56.917 --> 01:09:58.898]  He said he knows what it's like to be on the outside.
[01:09:59.058 --> 01:10:00.578]  He's Dietrich Samsom.
[01:10:01.318 --> 01:10:02.319]  Yes, yes, that's correct.
[01:10:03.179 --> 01:10:09.900]  Now, you know, Alex, we've talked to him and we had the video of George Ball with all of the paper files.
[01:10:10.675 --> 01:10:14.358]  And I think it's kind of interesting that he had so many paper files.
[01:10:15.299 --> 01:10:18.802]  Because one of the things that they're talking about here is, does privacy exist?
[01:10:18.842 --> 01:10:20.364]  And he said, I asked him about that.
[01:10:20.384 --> 01:10:22.526]  He says, well, that's the next meeting that's coming up right now.
[01:10:22.586 --> 01:10:24.147]  So they're going to find out if privacy exists.
[01:10:24.708 --> 01:10:26.770]  Ed Balls knows privacy doesn't exist.
[01:10:27.210 --> 01:10:34.336]  That's why he's got all of his stuff written down on volume after volume of paperwork, because that's the only thing that's secure anymore.
[01:10:34.397 --> 01:10:34.637]  Why?
[01:10:34.737 --> 01:10:35.558]  Because of men like
[01:10:36.678 --> 01:10:46.044]  The former NSA chief, Keith Alexander and David Petraeus, because they have basically penetrated everybody's personal and private information, and that includes these people.
[01:10:46.525 --> 01:10:54.790]  So they put this stuff on paper, they meet in secret, face to face, so they can say the things that they can't transmit via email.
[01:10:55.410 --> 01:10:57.332]  So that's what's going on here essentially.
[01:10:58.698 --> 01:11:05.600]  The story this morning, the key story this morning, was not people asking, what's going on inside of Bilderberg?
[01:11:05.940 --> 01:11:12.662]  It wasn't even the Danish people asking, why are we spending millions, the equivalent of millions of dollars, on security here?
[01:11:12.702 --> 01:11:17.423]  Because they've put up a massive amount of barricades, concrete barricades.
