[00:00:00.129 --> 00:00:01.434]  Direct from Austin.
[01:05:31.999 --> 01:05:39.123]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[01:05:39.343 --> 01:05:41.845]  It tastes like you're drinking out of the lake when you're drinking tap water.
[01:05:42.065 --> 01:05:50.130]  The ProPure® G2.0 filtration system removes these deadly substances, leaving only fresh-tasting, deliciously clean water.
[01:05:50.250 --> 01:05:51.531]  Okay, this is very tasty.
[01:05:51.571 --> 01:05:52.291]  It's good water.
[01:05:52.491 --> 01:05:52.952]  Refreshing.
[01:05:53.112 --> 01:05:53.412]  It's good!
[01:05:53.712 --> 01:06:01.525]  Go to InfowarsStore.com today and get your free wire stand with the purchase of a Pro-Pure Big Water Filtration System.
[01:06:01.845 --> 01:06:02.346]  Or call 1-888-253-3139.
[01:06:08.283 --> 01:06:10.846]  Alex Jones here for InfoWars.com.
[01:06:11.066 --> 01:06:16.252]  In the month of July, we have got giant specials on everything at Madein1776.com.
[01:06:16.312 --> 01:06:21.358]  The already discounted Made in 1776 t-shirts are only $17.76.
[01:06:23.080 --> 01:06:27.605]  We have the new belt buckles that in only two weeks of sale are very close to selling out.
[01:06:27.765 --> 01:06:29.406]  There's only 500 of each.
[01:06:29.646 --> 01:06:33.769]  We're talking about Made in America, belt buckles, and nickel brass.
[01:06:33.849 --> 01:06:35.910]  This is more than a summer blowout special.
[01:06:36.111 --> 01:06:39.053]  This is a new declaration of independence.
[01:06:39.233 --> 01:06:45.037]  But to expand the info orb, we're offering the equivalent of more than five months free.
[01:06:45.377 --> 01:06:50.700]  Right now, when you get a membership at PrisonPlanet.tv, for a limited time, only $39.95 a year.
[01:06:51.001 --> 01:06:54.523]  That's more than five months free off the regular price.
[01:06:54.863 --> 01:06:57.705]  Not just this July 4th weekend, but the entire month.
[01:06:57.705 --> 01:06:58.367]  We're good to go.
[01:07:07.972 --> 01:07:10.894]  This is Alex Jones for InfoWarsLife.com.
[01:07:11.034 --> 01:07:12.975]  The latest in preparedness is now here.
[01:07:13.195 --> 01:07:19.179]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[01:07:19.380 --> 01:07:24.383]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[01:07:24.443 --> 01:07:29.146]  The new InfoWars Life silver bullet colloidal silver is the answer for you and your family.
[01:07:29.326 --> 01:07:33.867]  And it's entirely free of toxic artificial additives that are loaded into many products.
[01:07:34.148 --> 01:07:42.510]  The Infowars LifeSilver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[01:07:42.750 --> 01:07:44.691]  This is not a low-grade formula.
[01:07:44.891 --> 01:07:52.013]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver.
[01:07:52.233 --> 01:07:58.775]  Using electrical processes within a base of deionized water for your preparedness storage or your home kitchen.
[01:07:58.895 --> 01:08:07.438]  Purchase your bottle of InfoWarsLife.com Silver Bullock Loyal Silver today and find other amazing supplements at InfoWarsLife.com.
[01:08:10.719 --> 01:08:12.920]  He's the T-Rex of political talk.
[01:08:12.940 --> 01:08:16.281]  Alex Jones on the GCN Radio Network.
[01:08:24.122 --> 01:08:27.144]  Crashing the lies and disinformation.
[01:08:27.284 --> 01:08:30.205]  Waging war on corruption.
[01:08:31.066 --> 01:08:32.347]  I am your host Alex Jones.
[01:08:33.867 --> 01:08:35.588]  I believe in the American dream.
[01:08:36.329 --> 01:08:37.589]  I believe in freedom.
[01:08:38.570 --> 01:08:47.395]  I believe in the free market, but not if it's a game free market run by globalists that use socialism to buy us off and make us kept slaves.
[01:08:48.635 --> 01:08:51.397]  I do not like the current system and I've studied it.
[01:08:52.577 --> 01:08:53.557]  I know that it's a fraud.
[01:08:54.258 --> 01:09:02.741]  We heard excerpts of an interview that we've had posted at the top of Infowars.com with a story that's particularly powerful and needs to go viral.
[01:09:03.462 --> 01:09:05.362]  And that's with the former deputy head of the Border Patrol.
[01:09:05.403 --> 01:09:09.324]  He's now the head of the Retired Border Patrol Association and Union.
[01:09:11.745 --> 01:09:12.906]  Former border agent.
[01:09:12.966 --> 01:09:15.787]  Government using immigrant children for asymmetrical warfare.
[01:09:15.847 --> 01:09:19.368]  In other words, the government is assisting in the downfall of America.
[01:09:19.769 --> 01:09:20.329]  Close quote.
[01:09:22.281 --> 01:09:24.563]  That's the top story on InfoWars.com.
[01:09:24.643 --> 01:09:25.584]  I want it red-linked.
[01:09:26.604 --> 01:09:27.685]  It went out last night.
[01:09:27.805 --> 01:09:28.666]  Drudge linked to it.
[01:09:28.806 --> 01:09:29.827]  DrudgeReport.com.
[01:09:30.347 --> 01:09:32.089]  That's great, but it needs to get more attention.
[01:09:32.409 --> 01:09:33.610]  I'm going to have it retweeted.
[01:09:35.071 --> 01:09:37.373]  Feds move to collapse America.
[01:09:38.173 --> 01:09:40.175]  Feds behind attack on America.
[01:09:40.595 --> 01:09:42.977]  I want to tweet it out with that message right now.
[01:09:43.357 --> 01:09:44.839]  I want to warn the people.
[01:09:45.728 --> 01:09:47.630]  Because that's what this is.
[01:09:48.170 --> 01:09:53.474]  When Rick Perry says Obama's screwing up on the border, or doesn't know what he's doing, that's bull!
[01:09:54.875 --> 01:10:05.064]  The current head of the Border Patrol, the deputy head, the former head, the former deputy head, the head of the current union, the deputy head of the current union, the retiring union head,
[01:10:07.268 --> 01:10:13.451]  All of them are telling you there's been a four month ordered stand down and they've been in Guatemala telling people to come across.
[01:10:13.771 --> 01:10:15.892]  Now I opened the phones up earlier and I asked the question.
[01:10:18.133 --> 01:10:19.773]  What is the big story?
[01:10:22.494 --> 01:10:24.535]  What is the big issue?
[01:10:26.036 --> 01:10:28.477]  Is it the West trying to overthrow Russia?
[01:10:29.497 --> 01:10:32.518]  Is it the West putting Al Qaeda all over the Middle East and Africa?
[01:10:33.099 --> 01:10:34.359]  And murdering Christians everywhere?
[01:10:34.759 --> 01:10:35.980]  Blowing up more churches a day?
[01:10:38.183 --> 01:10:39.684]  Raping, murdering, just unbelievable.
[01:10:41.125 --> 01:10:42.186]  Is it the border collapsed?
[01:10:42.326 --> 01:10:44.067]  Is it the dollar starting to go under?
[01:10:44.447 --> 01:10:45.848]  Is it the food prices exploding?
[01:10:46.268 --> 01:10:49.390]  Folks, the big story is it's all being orchestrated.
[01:10:49.790 --> 01:10:54.373]  In every case George Soros brags his open border society is behind this with Obama.
[01:10:54.953 --> 01:10:57.435]  In every case he bags, he's behind the Ukraine situation.
[01:10:57.755 --> 01:11:00.677]  He's behind the move to use executive orders to ban the guns.
[01:11:00.937 --> 01:11:02.238]  He's involved in Obamacare.
[01:11:02.458 --> 01:11:03.539]  And I'm not just demonizing
[01:11:05.996 --> 01:11:10.578]  Soros is saying he runs it all, he's willing to brag, and he's one of the head honchos.
[01:11:13.340 --> 01:11:32.489]  He's one of the grand kubas, or quarterbacks, that is in there and admitting as a mafiadon of this globalist New World Order, that's what they are, it's organized crime, that they're doing it.
[01:11:32.929 --> 01:11:34.390]  One of their senior captains,
[01:11:36.912 --> 01:11:56.111]  in naval parlance, top generals, or field marshals in ground war nomenclature, is openly bragging and they're snickering, and he says it in Spanish, the clip's up on Infowars.com, Congressman Gutierrez to La Raza, get amnesty to punish Americans against illegal immigration.
[01:11:57.179 --> 01:12:09.089]  This is dictatorship, because if you can use democracy to bring in unlimited groups that are clients, that will vote however you want, and you can ignore laws so they can do that, that is asymmetrical warfare.
[01:12:12.712 --> 01:12:14.874]  And then they go, come on, don't be racist, be for the children.
[01:12:15.954 --> 01:12:17.676]  And the children are just pawns in the game.
[01:12:20.618 --> 01:12:21.379]  And I feel for them.
[01:12:24.144 --> 01:12:25.184]  But it's a plan.
[01:12:25.244 --> 01:12:26.205]  I want to go to your calls.
[01:12:26.285 --> 01:12:31.406]  Tom, Alan, Chase, David, Chris, we're going to go to all of you right now.
[01:12:31.686 --> 01:12:32.727]  Let's go back to David.
[01:12:33.187 --> 01:12:34.867]  David called him and got caught off by the break.
[01:12:35.228 --> 01:12:39.109]  He said he's found a solution and he wants to comment on the overall system.
[01:12:39.129 --> 01:12:39.509]  Go ahead.
[01:12:40.909 --> 01:12:47.391]  Yeah, my solution just deals with my skill level and everybody needs to deal with the solution.
[01:12:47.411 --> 01:12:48.932]  I have a solution with their own skill set.
[01:12:49.995 --> 01:12:57.519]  I deal in litigating, and I learned, I'm not a lawyer, but I did train legally on my own, my own homeschooling as a man.
[01:12:58.119 --> 01:13:02.702]  And, you know, I'm not selling anything, but I learned a lot from Richard Kornforth and several others.
[01:13:03.162 --> 01:13:05.263]  Jurisdictionary, some people might be familiar with that.
[01:13:05.343 --> 01:13:06.383]  Oh yeah, jurisdictionary.
[01:13:06.423 --> 01:13:08.545]  I want to get the guy that heads jurisdictionary on.
[01:13:08.605 --> 01:13:10.666]  I've asked him over the years, he's fallen through the cracks.
[01:13:11.026 --> 01:13:12.807]  He's got a great radio show he does once a week.
[01:13:13.627 --> 01:13:14.748]  Yeah, well I, just briefly,
[01:13:43.601 --> 01:13:48.985]  Since I deliver out of a truck and I don't have to do a lot of mental work for my job.
[01:13:50.146 --> 01:13:51.847]  I just download it on my iPod.
[01:13:51.867 --> 01:13:53.028]  Shows like yours.
[01:13:53.593 --> 01:13:53.753]  Okay.
[01:14:23.926 --> 01:14:39.036]  And they need to take what they've learned in their skill set and, you know, still go after your debt collectors because they're scumbags, but we need to go after government workers who go outside the jurisdiction of their government duties.
[01:14:39.576 --> 01:14:49.883]  Because I've found that you might have local police forces getting out of control, but you need to go after the Keyless Heal, and that is their god, which is their wallet.
[01:14:50.604 --> 01:14:52.505]  So I don't care what the police chief says,
[01:14:53.146 --> 01:14:57.589]  You go after that police agent who knocked your wife down and slapped her around?
[01:14:58.350 --> 01:15:00.772]  Well, you just need to learn how to connect the dots.
[01:15:02.573 --> 01:15:07.537]  Because they don't have immunity when they're outside of their office.
[01:15:08.317 --> 01:15:13.702]  And when they're violating the code of their office and violating the Bill of Rights and Constitution.
[01:15:14.422 --> 01:15:20.226]  And it needs to be done not just on the police, they're usually the main target because they're the face of all this, good and bad.
[01:15:21.127 --> 01:15:25.248]  The bureaucrats, the code enforcers, the city council people.
[01:15:25.889 --> 01:15:36.072]  I mean, the mayor of Austin needs to be hit with 50 lawsuits and a class action suit over the fluoride in the water because it's not just fluoride that they've got a mandate for.
[01:15:36.933 --> 01:15:40.174]  Where they buy it from has hundreds of chemicals and other things in it.
[01:15:40.734 --> 01:15:49.277]  You demand a test, you get that test, now you have them with all the other toxic waste that they make us pay to put in our water that would have to be paid to be stored
[01:15:50.293 --> 01:15:50.993]  And we have them.
[01:15:51.694 --> 01:15:52.874]  I mean, there's so many fronts.
[01:15:52.894 --> 01:15:54.235]  People say, well, Alex, you need to sue them.
[01:15:55.055 --> 01:15:56.556]  Or people say, why are you being so mean?
[01:15:56.616 --> 01:15:57.396]  I'm not being mean.
[01:15:57.836 --> 01:16:03.598]  That guy flips off medical doctors that come in there to, you know, speak about Harvard studies on brain damage.
[01:16:04.339 --> 01:16:08.600]  And Laughing Well starts laughing and literally flips people off on the news.
[01:16:09.521 --> 01:16:12.582]  Because they know if their fluoride falls, it all falls.
[01:16:12.642 --> 01:16:13.482]  I appreciate your call.
[01:16:14.503 --> 01:16:16.223]  Let's go ahead and talk to Tom in Minnesota.
[01:16:16.243 --> 01:16:17.024]  Tom, thanks for holding.
[01:16:17.044 --> 01:16:17.504]  You're on the air.
