[00:00:01.672 --> 00:00:02.834]  Coast to coast.
[00:59:00.458 --> 00:59:03.960]  The government's Department of Homeland Security is buying up loads of ammo.
[00:59:04.120 --> 00:59:08.061]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:59:08.382 --> 00:59:09.842]  Can you put two and two together?
[00:59:10.162 --> 00:59:17.746]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:59:18.026 --> 00:59:18.866]  But for how long?
[00:59:19.167 --> 00:59:25.429]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:59:25.810 --> 00:59:28.611]  Infidel Body Armor just won't quit.
[00:59:29.926 --> 00:59:34.269]  Tell folks how you got introduced to Super Male, and then when Super Female came out, tell us what happened.
[00:59:34.569 --> 00:59:39.213]  After I saw such a huge positive change in my husband, I had to try it for myself.
[00:59:39.353 --> 00:59:40.353]  Talk about the effects.
[00:59:40.674 --> 00:59:42.155]  I feel great when I wake up in the morning.
[00:59:42.175 --> 00:59:43.816]  I have drive to go to the gym.
[00:59:44.096 --> 00:59:45.157]  I feel like I look better.
[00:59:45.217 --> 00:59:45.877]  I feel better.
[00:59:45.937 --> 00:59:47.038]  I feel sexier.
[00:59:47.338 --> 00:59:47.719]  I love it.
[00:59:47.959 --> 00:59:50.881]  Even if you don't believe in supplements, take the challenge.
[00:59:50.941 --> 00:59:53.683]  Get a bottle of Super Male, a bottle of Super Female.
[00:59:53.883 --> 00:59:54.924]  Check it out for yourself.
[00:59:54.964 --> 00:59:56.004]  Consult your physician.
[00:59:56.145 --> 00:59:58.346]  Visit InfoWarsLife.com today.
[00:59:58.526 --> 00:59:59.447]  This is life changing.
[01:00:03.143 --> 01:00:05.068]  Waging war on corruption.
[01:00:05.529 --> 01:00:08.296]  Alex Jones on the GCN Radio Network.
[01:00:16.178 --> 01:00:16.819]  Big Brother.
[01:00:17.500 --> 01:00:18.521]  Mainstream media.
[01:00:19.262 --> 01:00:20.363]  Government cover-ups.
[01:00:21.024 --> 01:00:21.825]  You want answers?
[01:00:22.606 --> 01:00:23.507]  Well, so does he.
[01:00:24.148 --> 01:00:27.832]  He's Alex Jones on the GCN Radio Network.
[01:00:28.353 --> 01:00:32.418]  And now, live from Austin, Texas, Alex Jones.
[01:00:36.209 --> 01:00:37.729]  Mikhail, you want to tell that CIA story?
[01:00:38.530 --> 01:00:39.390]  Sure, absolutely.
[01:00:39.410 --> 01:00:52.014]  You know, right before I moved here, I don't want to say too much, but a person I know, sort of, who has CIA training in the military, I ran into him and I hadn't seen him in a couple years.
[01:00:52.794 --> 01:00:53.655]  He said, hey, what are you doing?
[01:00:53.675 --> 01:00:57.438]  And I said, oh, I'm about to move here in a few days, go to Texas, work for Alex Jones.
[01:00:57.478 --> 01:00:58.979]  He said, oh, I know Alex Jones.
[01:00:59.459 --> 01:00:59.980]  I said, really?
[01:01:00.020 --> 01:01:00.941]  So what do you think about him?
[01:01:00.981 --> 01:01:05.024]  And this guy does a lot of black operations for the CIA, psychological operations.
[01:01:05.664 --> 01:01:10.588]  He says, you know, I've listened to him before and I always say to myself, how does he know some of the things he does?
[01:01:10.728 --> 01:01:15.672]  And I said, well, you know, there's a lot of high level people have been on the show and whistleblowers have come forward to him over the years.
[01:01:15.692 --> 01:01:19.055]  So he talked about a situation in Seattle, he said, where they were using
[01:01:20.595 --> 01:01:28.539]  Of course kind of cell phone tracking devices to find a guy that they said they thought was an ISIS in Seattle and he said some pretty crazy stuff so but he's trying to be kind of hush-hush.
[01:01:28.559 --> 01:01:41.146]  But do you see there's real ISIS they're letting them come in so that mid-level and low-level actually have something to fight as a simulant like you put dye into a vein to track things but then they're gonna flip it on the American people.
[01:01:41.892 --> 01:01:43.933]  Just like they've already done with Homeland Security.
[01:01:44.573 --> 01:01:50.675]  But again, they have to get the patriots that are in the government to do it, going up against simulated but also real terrorists.
[01:01:51.135 --> 01:01:51.475]  Absolutely.
[01:01:51.495 --> 01:01:58.558]  Yeah, and so he said, you know, he said, I wouldn't trust me, which was kind of interesting because he said some of the things he had to do and black off.
[01:01:58.578 --> 01:02:00.118]  But I mean, he at least had some remorse.
[01:02:00.198 --> 01:02:04.099]  It seemed like he knew that a lot of things they asked him to do were pretty out there.
[01:02:04.680 --> 01:02:05.700]  Well, it's all a test.
[01:02:05.840 --> 01:02:08.561]  And then if you don't, to a certain point, then they know your type.
[01:02:09.221 --> 01:02:12.702]  And then they put you in a filed area, and they, you know, send you off to do this or do that.
[01:02:13.183 --> 01:02:17.845]  And then the people that, they don't, they don't want the ones that are total psychopaths, because those really can't be trusted.
[01:02:18.305 --> 01:02:28.269]  They want people that are intelligent, but will do bad things, believing it's for a greater good, and they can psychologically test them and decide that they can never admit that they were wrong, so they will stay under their control forever.
[01:02:29.192 --> 01:02:38.259]  But then they also have actuaries and computer models to know when that person might actually wake up and say no, and so they're scheduled to be killed before they wake up.
[01:02:38.299 --> 01:02:41.261]  Let's say they're 35 doing it, they're scheduled to be killed when they're, say, 56.
[01:02:41.462 --> 01:02:45.985]  Because the computer model shows that by 60 they would wake up, then they're killed at 56.
[01:02:46.325 --> 01:02:52.090]  So it's all about deception, it's all about betrayal, it's all about dishonor.
[01:02:53.011 --> 01:02:54.392]  It's all about pure evil, Mikhail.
[01:02:55.372 --> 01:02:56.653]  Yeah, I'm not surprised.
[01:02:56.954 --> 01:02:58.275]  I mean, what can you say?
[01:02:59.724 --> 01:03:03.588]  Well, they got a lot of killers on their payroll, and I just think it's interesting.
[01:03:04.028 --> 01:03:08.432]  Because, I mean, I don't want to die and stuff, but that's, you know, kind of a cool way to go out if one of their people kills me.
[01:03:09.013 --> 01:03:13.037]  I mean, you know, hell, it's like the Vikings die with a sword in your hand, you know what I mean?
[01:03:13.557 --> 01:03:20.384]  All I know is I'm not signing on to shooting all these kids up with all these deadly viruses and garbage, and to see little kids everywhere looking like they're half dead.
[01:03:20.764 --> 01:03:22.947]  You out there on the street, the kids look like walking dead, brother.
[01:03:23.487 --> 01:03:24.107]  Yeah.
[01:03:24.228 --> 01:03:26.549]  Little kids don't look, they look really sick.
[01:03:26.909 --> 01:03:29.851]  And here's the deal, I know you're doing it and I'm not signed on to it.
[01:03:30.071 --> 01:03:32.433]  And all of you that serve the system, you're signed on.
[01:03:32.633 --> 01:03:36.335]  Go to a cemetery with all those dead kids and remember, that's your work.
[01:03:36.375 --> 01:03:36.936]  Feel good about it.
[01:03:37.536 --> 01:03:43.420]  That's the good thing about being in the right and just doing what you know is morally right because no matter what happens to you, you know you did all you could.
[01:03:43.920 --> 01:03:44.981]  So there's no regrets.
[01:03:46.345 --> 01:03:47.265]  No, there are no regrets.
[01:03:47.285 --> 01:03:48.746]  Hey, what do you think working on the operation?
[01:03:49.286 --> 01:03:50.047]  Man, it's incredible.
[01:03:50.647 --> 01:03:54.589]  You know, people always ask me that too, what's it like, and you know, I'm still an InfoWars fan.
[01:03:54.609 --> 01:03:59.051]  You know, I spend my weekends watching InfoWars videos, so I still kind of have that outside perspective.
[01:03:59.751 --> 01:04:04.714]  So yeah, it's really incredible to see the huge crew and how the General himself working.
[01:04:05.254 --> 01:04:06.135]  Oh, give me a break.
[01:04:06.175 --> 01:04:07.016]  No, no, seriously though.
[01:04:07.336 --> 01:04:08.757]  I mean, you're not really directed.
[01:04:08.798 --> 01:04:10.699]  We can see you're a good rider, you understand what's going on.
[01:04:11.020 --> 01:04:12.321]  You're just basically left to your own devices.
[01:04:12.641 --> 01:04:14.503]  Yeah, I think that's what you do with a lot of your employees.
[01:04:14.523 --> 01:04:21.229]  You find people who are self-sustaining, who you don't need to, you know, tell what to do all the time, and then it just kind of runs on its own, the whole operation, you know?
[01:04:21.510 --> 01:04:22.490]  We just seek the truth.
[01:04:23.011 --> 01:04:27.856]  We're openly biased about telling the truth, openly biased against tyranny, and that's just, that's all we say.
[01:04:28.786 --> 01:04:31.688]  Go with the truth, go with what's full spectrum, though.
[01:04:32.048 --> 01:04:34.830]  Not one-sided, not... We have to look at everything.
[01:04:35.650 --> 01:04:39.552]  Yeah, I mean, too many people want to make so many issues black and white when things are multi-layered.
[01:04:39.572 --> 01:04:46.857]  You know, all issues are, so... Especially we see with these overseas situations, you know, people want to say Assad is good or Assad is bad, and it's not that simple.
[01:04:46.877 --> 01:04:53.020]  You know, it's... Things are much more complicated than people... Yeah, well, I mean, Assad didn't... He's bad, but he's like, on a scale of 1 to 10, he's a 2.
[01:04:53.421 --> 01:04:54.541]  Yeah, compared to Haida.
[01:04:54.761 --> 01:04:55.042]  It's like a 10.
[01:04:56.721 --> 01:04:58.302]  And, but who's worse?
[01:04:58.542 --> 01:05:02.165]  Like, Spinal Tap 11 is our government, because they're the ones funding Al Qaeda.
[01:05:02.745 --> 01:05:03.846]  Like, who's worse than Al Qaeda?
[01:05:04.467 --> 01:05:07.749]  The people that are funding them, and oh, that's Pennsylvania Avenue.
[01:05:10.631 --> 01:05:16.055]  When you're out on the road, the last place you want to be is on the road.
[01:05:17.276 --> 01:05:22.059]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:05:22.419 --> 01:05:24.401]  There's a place down in Tennessee
[01:05:26.468 --> 01:05:29.191]  Well, they make blue diamond gusset jeans.
[01:05:31.133 --> 01:05:33.236]  They sew pride in every stitch.
[01:05:35.198 --> 01:05:37.501]  Guarantee you love the way they fit.
[01:05:49.296 --> 01:05:51.177]  We turn jeans inside out.
[01:05:51.437 --> 01:05:52.938]  Diamond Gusset Jeans.
[01:05:53.218 --> 01:05:55.800]  Made in the USA with unparalleled quality.
[01:05:56.100 --> 01:06:00.162]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection.
[01:06:00.182 --> 01:06:02.363]  So you can ride all day with confidence.
[01:06:02.724 --> 01:06:04.925]  Order yours at gusset.com.
[01:06:05.425 --> 01:06:06.866]  Diamond Gusset Jeans.
[01:06:07.026 --> 01:06:07.466]  Got it.
[01:06:07.806 --> 01:06:08.607]  Others don't.
[01:06:10.490 --> 01:06:11.591]  Open your eyes.
[01:06:12.011 --> 01:06:14.912]  It's time to give your eyes a powerful nutritional boost.
[01:06:15.433 --> 01:06:21.596]  Sight is the primary input to the brain, arguably making eyesight the most important sense we have.
[01:06:21.916 --> 01:06:29.860]  And just like the other important organs in our bodies, our eyes function at peak levels when they are fed the proper amounts of essential nutrition.
[01:06:30.260 --> 01:06:31.361]  Open your eyes!
[01:06:31.641 --> 01:06:46.689]  Combining key ingredients like vitamin A, zinc, lutein, proprietary saffron bulb extracts and more, Occupower by InfoWars Life is the new formulation specifically designed to nutritionally assist the natural function of healthy eyes.
[01:06:47.229 --> 01:06:54.653]  Optimize the natural power of your eyes with the latest addition to the super high quality InfoWars Life formulations, Occupower.
[01:06:54.993 --> 01:07:00.222]  Go to InfoWarsLife.com or InfoWarsStore.com to order Occupower.
[01:07:00.502 --> 01:07:00.983]  Or call 1-888-253-3139.
[01:07:01.003 --> 01:07:01.424]  Occupower.
[01:07:01.444 --> 01:07:02.205]  Open your eyes.
[01:07:09.810 --> 01:07:19.337]  Using unparalleled research and the development of a synergistic formulation based around the key concepts of super-oxygenation, the next level in cleansing is here.
[01:07:19.477 --> 01:07:29.224]  With key ingredients backed by real clinical studies, the new oxy powder, available through InfoWars Life, was invented during Dr. Group's research on the toxification of our bodies.
[01:07:29.404 --> 01:07:32.326]  Many herbal colon cleansers are harsh on the body,
[01:07:32.466 --> 01:07:32.726]  I think so.
[01:07:55.103 --> 01:08:00.324]  Experience the astonishing cleansing power of superoxide and ozonide technology.
[01:08:00.424 --> 01:08:05.705]  Go to InfoWarsLife.com or InfoWarsStore.com to get started with OxyPowder.
[01:08:05.925 --> 01:08:07.286]  Or call 1-888-253-3139.
[01:08:07.566 --> 01:08:19.068]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
