[00:00:00.029 --> 00:00:01.410]  Direct from Austin.
[01:07:30.825 --> 01:07:37.694]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[01:07:38.214 --> 01:07:41.959]  And the results that I personally have had have been life-changing.
[01:07:42.339 --> 01:07:47.145]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[01:07:47.466 --> 01:07:48.307]  This is innovating.
[01:07:48.587 --> 01:07:55.893]  And the best part is, it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[01:07:56.054 --> 01:08:00.137]  For a limited time, experience the ancient power of Survival Shield X2.
[01:08:00.337 --> 01:08:05.882]  Take advantage of this unprecedented, 30% off, super detox special at InfoWarsLive.com.
[01:08:08.344 --> 01:08:13.409]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[01:08:13.769 --> 01:08:16.051]  Because there's a war on for your mind.
[01:08:26.045 --> 01:08:26.366]  Yeah.
[01:08:33.211 --> 01:08:37.614]  Ladies and gentlemen, massive breaking news as we speak.
[01:08:37.654 --> 01:08:40.596]  Finally, it's going viral, thank God.
[01:08:40.616 --> 01:08:44.379]  It got a lot of attention on Infowars.com yesterday.
[01:08:44.399 --> 01:08:50.583]  The Daily Mail mentioned it today in an article, but DrudgeReport.com has it red-linked.
[01:08:50.643 --> 01:08:53.766]  We need this to go totally viral, red-linked.
[01:08:54.166 --> 01:08:56.308]  DrudgeReport.com claim
[01:08:57.383 --> 01:09:00.705]  But it's directly to the federal government's own purchase website for bids.
[01:09:01.225 --> 01:09:04.988]  Homeland paying for illegals to be escorted into the U.S.
[01:09:05.028 --> 01:09:23.440]  And then we have video of the head of emergency management, not just the document, in McAllen, Texas, major city on the border, saying, no, 90 plus percent of the illegals that show up are given bus voucher tickets to go, quote, into the interior of the country to their families.
[01:09:25.973 --> 01:09:28.235]  You don't go through immigration, you don't go through customs.
[01:09:28.696 --> 01:09:33.621]  If I fly out of the country to cover something, when I come back, I'm asked, am I a terrorist?
[01:09:33.641 --> 01:09:34.722]  Do I have drugs?
[01:09:35.323 --> 01:09:37.265]  Why is your passport a few years old?
[01:09:38.125 --> 01:09:41.429]  You know, and they want to look you up and down and let you know you're a piece of filth.
[01:09:42.190 --> 01:09:45.733]  But if I'm an illegal alien, they go, here's a free ticket, I don't even want to know your name.
[01:09:46.754 --> 01:09:47.956]  We're not going to take your fingerprints.
[01:09:48.897 --> 01:09:49.197]  Nothing.
[01:09:50.506 --> 01:09:54.009]  By the way, they're moving to fingerprint citizens when we fly, period.
[01:09:54.049 --> 01:10:01.874]  I'm sure you know that they're doing those tests in airports where you will biometrically retina and thumbprint to fly from Dallas to New York.
[01:10:03.856 --> 01:10:10.641]  Because it's only used to control us, the schmucks, the suckers, the joke, the marks, the food.
[01:10:12.582 --> 01:10:13.803]  We are the right whale.
[01:10:15.164 --> 01:10:16.686]  Why was the right whale called the right whale?
[01:10:17.605 --> 01:10:23.749]  There were hundreds of thousands of them estimated and there was only a few dozen left when they stopped whaling them by the 1920s.
[01:10:23.849 --> 01:10:35.356]  Because the right whale will come over and nudge your boat and will play with you and is real sweet and won't run when you come and harpoon it and it's got more oil than a sperm whale that will try to kill you.
[01:10:36.436 --> 01:10:37.417]  Or other whales for that matter.
[01:10:39.138 --> 01:10:40.158]  They're nice, they're sweet.
[01:10:40.358 --> 01:10:46.721]  Divers now, that's one of the most elite things to do, because there's still not a lot of them, even though their numbers have gone into the tens of thousands.
[01:10:47.041 --> 01:10:48.501]  You have to go find them.
[01:10:48.582 --> 01:10:51.703]  Divers get in with them and pet them, and they come over to you.
[01:10:52.103 --> 01:10:53.303]  It's illegal in the U.S.
[01:10:53.363 --> 01:10:59.906]  to pet whales and approach marine mammals, but it's not in other countries.
[01:11:00.606 --> 01:11:01.706]  And they're just a sweet whale.
[01:11:02.547 --> 01:11:03.547]  Gullible and mindless.
[01:11:03.567 --> 01:11:08.269]  They're like a five-year-old that gets in a car, you know, with a guy driving a white van.
[01:11:09.565 --> 01:11:11.286]  Because he says he has candy and a puppy.
[01:11:13.127 --> 01:11:14.068]  And it's the same deal.
[01:11:14.248 --> 01:11:21.151]  No one on earth would say, come here, you'll be instantly legalized, put on welfare, given bus tickets, come on.
[01:11:21.772 --> 01:11:22.652]  And I'm predicting.
[01:11:23.913 --> 01:11:24.874]  Wasn't hard to predict.
[01:11:24.894 --> 01:11:27.095]  2 plus 2 equals 4, like I did last year.
[01:11:29.457 --> 01:11:34.499]  That Obama saying we're going to stop deportations was going to cause a massive surge.
[01:11:34.839 --> 01:11:36.100]  The massive surge has come.
[01:11:36.800 --> 01:11:38.601]  They're rolling out an even bigger red carpet.
[01:11:38.681 --> 01:11:42.703]  Now the super surge and then the total surge.
[01:11:44.103 --> 01:11:47.785]  We're getting tens of thousands a week, hundreds of thousands every few months.
[01:11:48.465 --> 01:11:54.128]  It will then be millions per month and then tens of millions a year.
[01:11:55.535 --> 01:11:58.096]  And it will be the collapse of civilization.
[01:11:58.536 --> 01:12:01.738]  The giant FEMA camps will be open to hold the third world population.
[01:12:02.158 --> 01:12:03.878]  A civil emergency will be declared.
[01:12:03.898 --> 01:12:07.200]  And I didn't just think that up myself.
[01:12:09.321 --> 01:12:21.986]  Colonel Oliver North headed up REX 84 for the continuity of government COG for the National Security Council.
[01:12:24.130 --> 01:12:28.453]  And when Republicans and Democrats found out about it, they blew the whistle on Iran-Contra, and the program got suspended.
[01:12:28.933 --> 01:12:39.520]  And they were planning to cause a collapse in Mexico, which they may have done, actually, decades later, to cause a collapse influx, and to use that as the cover for martial law.
[01:12:40.220 --> 01:12:43.162]  Now it looks like Obama dusted off Rex 84.
[01:12:46.584 --> 01:12:48.545]  The more things change, the more they stay the same.
[01:12:48.605 --> 01:12:52.908]  I mean, these globalists, man, they just do the same thing over and over and over again.
[01:12:54.298 --> 01:12:55.479]  By the way, none of this is my opinion.
[01:12:55.539 --> 01:12:57.141]  Rex 84 was in the Miami Herald.
[01:12:57.421 --> 01:12:58.482]  There were congressional hearings.
[01:12:58.863 --> 01:13:00.465]  What you're hearing here is not my opinion.
[01:13:00.785 --> 01:13:02.727]  People need to start learning that, ladies and gentlemen.
[01:13:02.987 --> 01:13:03.988]  This is not my opinion.
[01:13:06.351 --> 01:13:07.132]  It is a fact.
[01:13:08.073 --> 01:13:14.760]  And we're just going to add the video and the article, Watson's link to it, that it subsequently emerged that the U.S.
[01:13:15.280 --> 01:13:16.321]  Customs and Border Patrol
[01:13:17.233 --> 01:13:21.938]  Was paying for bus tickets and vouchers in order to help the illegals be transported into the country.
[01:13:22.519 --> 01:13:23.319]  And we have the quotes.
[01:13:23.339 --> 01:13:28.985]  We're just going to beef up the article, add those, and add the video so that no one can be in denial about this.
[01:13:29.086 --> 01:13:33.410]  But this can stop them now before the full collapse.
[01:13:34.071 --> 01:13:35.652]  And guys, mark down this prediction.
[01:13:35.693 --> 01:13:39.717]  We need to mark down the dates of specific predictions so we can go back.
[01:13:42.000 --> 01:13:45.003]  Okay, so it is 1213 Central Time.
[01:13:45.583 --> 01:13:49.526]  We did this show live on the 19th day of June 2014.
[01:13:53.109 --> 01:14:01.877]  And we'll be here in six months with five million extra illegals and crime waves and collapses and everything else.
[01:14:02.437 --> 01:14:09.683]  I'd say five to eight months is my dead reckoning electrochemical computer analysis, which is rarely wrong.
[01:14:10.709 --> 01:14:11.829]  Unless we stop this now.
[01:14:12.730 --> 01:14:27.454]  My only predictions that don't come true, I'm sure you've noticed, are when we're able to make the prediction literally like the edge of tomorrow and people listen so we're able to do something preemptively by starting the clock back before it happens.
[01:14:28.154 --> 01:14:34.976]  And God has always given us that chance with the minds he gave us to understand that those that don't know history are doomed to repeat it.
[01:14:36.209 --> 01:14:50.012]  Now I want to go into a constellation of clips before our guest joins us on the new giant war that's about to take place in Iraq that Obama will use as a distraction in having a fake fight with the people they've helped armed to the teeth.
[01:14:50.652 --> 01:14:56.593]  So we'll get a former State Department and Iraq experts take on this coming up.
[01:14:56.633 --> 01:15:02.034]  But here he is, my son, over a year ago did
[01:15:03.752 --> 01:15:08.115]  Terrorism 101, this piece, and he actually listens to the show.
[01:15:08.155 --> 01:15:08.895]  He's that smart.
[01:15:08.955 --> 01:15:09.776]  He was 10 then.
[01:15:09.816 --> 01:15:10.496]  He's 11 now.
[01:15:11.137 --> 01:15:17.501]  When he was 10 years old, he wrote this and shot it in two takes in the conference room here.
[01:15:17.881 --> 01:15:19.882]  People ask, why was he wearing a Guy Fawkes mask?
[01:15:20.622 --> 01:15:27.347]  Because, and I think it's reasonable, my wife doesn't want his face on TV, and Guy Fawkes was British, so he can do accents as well.
[01:15:28.251 --> 01:15:40.441]  But the issue isn't that it's my son doing the piece, I'm just letting you know who the person was who wrote and put out Terrorism 101 by the mini-me of Alex Jones.
[01:15:41.161 --> 01:15:41.662]  Here it is.
[01:15:42.182 --> 01:15:47.367]  Hello, your friendly neighborhood patriot here for an episode of How Terrorism Really Works.
[01:15:58.021 --> 01:16:01.303]  First off, our terrorist group needs a scary name.
[01:16:01.643 --> 01:16:03.624]  Can you say, L.C.I.A.A.D.A.?
[01:16:03.804 --> 01:16:05.045]  Let's try again.
[01:16:05.525 --> 01:16:06.586]  L.C.I.A.A.D.A.
[01:16:07.106 --> 01:16:08.507]  Ah, it does roll off the tongue.
[01:16:09.228 --> 01:16:10.208]  L.C.I.A.A.D.A.
[01:16:10.308 --> 01:16:11.469]  It's a perfect name.
[01:16:11.489 --> 01:16:16.192]  Now let's say the green piece here represents the terrorists.
[01:16:16.732 --> 01:16:23.476]  The terrorists then move into Pakistan or Afghanistan or whateverstan is not under banker control.
[01:16:25.151 --> 01:16:29.234]  The media then joins in to hype up the terror threat.
[01:16:29.254 --> 01:16:46.169]  Once the terror threat is established, the banksters, puppets, send in the troops to take out the terrorists they put in there in the first place.
[01:16:46.849 --> 01:16:52.214]  Then the bankers install their own dictator to take control of the resources and oppress the people.
[01:16:53.966 --> 01:17:17.831]  As a bonus, the banks, via the black ops and intelligence agencies, will then ship the drugs back into the host country so they can imprison their own citizens for using the drugs, make huge profits selling the drugs which finance other terror operations around the globe, and the cherry on the top is billions upon billions made on money laundering operations for the bankers.
[01:17:19.228 --> 01:17:22.230]  In a sense, you're watching as this opium is being grown.
[01:17:22.270 --> 01:17:24.131]  I know it grinds at your gut.
[01:17:24.512 --> 01:17:25.712]  How do you deal with it?
[01:17:25.853 --> 01:17:27.234]  What are you doing about it?
[01:17:27.294 --> 01:17:29.215]  Well, frankly, this is part of their culture.
[01:17:29.275 --> 01:17:32.317]  So, while it might grind in my gut, it's what they do.
[01:17:32.757 --> 01:17:45.085]  And if the citizens of the host country get wise to these schemes or get uppity, the banks via media will hype a nuclear terror threat, or an underwear bomber, or a Christmas tree bomber.
[01:17:45.446 --> 01:17:48.408]  Any excuse to take the American people's rights.
[01:17:49.968 --> 01:17:55.291]  Well, that just about wraps it up for Terrorism 101, How Terrorism Really Works.
[01:17:55.811 --> 01:17:57.932]  I'm your friendly neighborhood patriot.
[01:17:58.252 --> 01:18:02.114]  And now remember what Big Brother and other authoritarians say.
[01:18:02.574 --> 01:18:05.635]  Whatever you do, don't visit Infowars.com.
[01:18:05.895 --> 01:18:08.877]  Oh no, the control freaks don't like it.
[01:18:12.418 --> 01:18:14.239]  You have done well, my apprentice.
[01:18:17.566 --> 01:18:22.072]  So that's my son a year ago, Terrorism 101.
[01:18:22.112 --> 01:18:24.515]  So this is Terrorism 101, 2014.
[01:18:25.316 --> 01:18:32.846]  And hopefully we'll take this live breakdown and re-airing of that video and repost it, maybe as an article tomorrow morning.
[01:18:33.880 --> 01:18:38.728]  Going over Terrorism 101 so people can understand what's really happening.
