[00:00:00.823 --> 00:00:10.784]  4438.
[01:10:50.959 --> 01:10:54.680]  We can see the danger that it has caused, the problems that it has caused.
[01:10:55.420 --> 01:10:59.821]  We, the people, are the writers, the originators of the Constitution.
[01:11:00.261 --> 01:11:03.842]  It is our responsibility to enforce that Constitution.
[01:11:04.582 --> 01:11:07.343]  The Constitution is a law governing government.
[01:11:08.123 --> 01:11:16.305]  And so we have a responsibility to see that the government lives within the law which we, the people, wrote.
[01:11:16.977 --> 01:11:25.019]  We the people wrote it, and we require every public servant to take an oath to uphold and defend that law.
[01:11:25.699 --> 01:11:28.159]  And it is the jury to judge the facts and the law.
[01:11:28.179 --> 01:11:29.860]  Absolutely.
[01:11:29.880 --> 01:11:40.482]  And if they think the government's cheating, even if they think that person's guilty, they are to vote for them to be not guilty, because the greater tyranny of the government is more dangerous than the criminal.
[01:11:40.922 --> 01:11:41.462]  Absolutely.
[01:11:41.722 --> 01:11:46.043]  And now we see all these cases of frame-ups, and the government framing people knowingly,
[01:11:46.503 --> 01:11:49.665]  The police chief in Houston just admitted they framed thousands of people.
[01:11:49.705 --> 01:11:50.746]  He's apologizing.
[01:11:51.207 --> 01:11:52.567]  They said, we don't care if you're guilty.
[01:11:52.588 --> 01:11:53.928]  They just wanted to put you in prison.
[01:11:54.229 --> 01:11:57.531]  It's now a private industry taking Americans' jobs.
[01:11:57.611 --> 01:11:59.372]  Tens of millions in the system.
[01:11:59.392 --> 01:11:59.833]  7.5 million in prison.
[01:11:59.853 --> 01:12:00.453]  Up from 1.3 million.
[01:12:03.610 --> 01:12:04.431]  They know what they're doing.
[01:12:04.471 --> 01:12:12.503]  So when they tell a jury you're to do this, you're to go look at that, you're to disregard this, you're to disregard that, that wasn't going on 150 years ago.
[01:12:13.004 --> 01:12:13.865]  Absolutely not.
[01:12:14.526 --> 01:12:17.431]  When they prosecuted the survivors of Waco,
[01:12:18.814 --> 01:12:21.355]  Uh... in uh... San Antonio, wasn't it?
[01:12:22.055 --> 01:12:26.817]  I think uh... Yeah, the jury found him not guilty, but the judge said, I find you guilty.
[01:12:27.117 --> 01:12:29.818]  When the Supreme Court said he had to reverse it, he didn't.
[01:12:29.858 --> 01:12:33.999]  And then in the civil trial three years ago, Walter Smith said, there will be no jury.
[01:12:34.279 --> 01:12:35.319]  We protested it.
[01:12:35.519 --> 01:12:36.800]  I got death threats over it.
[01:12:37.060 --> 01:12:42.261]  Then he said, I will impanel a secret seven-member jury, but their ruling will have no effect.
[01:12:42.481 --> 01:12:43.442]  I will have the verdict.
[01:12:43.482 --> 01:12:44.202]  Did you hear about that?
[01:12:44.762 --> 01:12:49.504]  Right, and this was an act of treason by that judge.
[01:12:51.185 --> 01:12:52.025]  Walter Smith.
[01:12:52.866 --> 01:12:57.868]  Yeah, and he said the jury would only be at advisory capacity.
[01:12:59.428 --> 01:13:01.909]  So he's creating new charted territory.
[01:13:01.969 --> 01:13:03.830]  He's just making up his tyranny.
[01:13:04.351 --> 01:13:12.394]  Absolutely, and if we'd have had a properly functioning grand jury in the area,
[01:13:13.065 --> 01:13:16.184]  That grand jury should have, uh, indicted him.
[01:13:16.900 --> 01:13:23.905]  You see, for obstruction of justice... Now let's talk about how grand juries were set up in the Magna Carta, 1214.
[01:13:24.626 --> 01:13:36.015]  By the way, they've announced in England they're getting rid of the Magna Carta, actually said that, reinstating double jeopardy, fining you twice for the same crime, getting rid of juries for almost every offense, including capital ones, very serious ones.
[01:13:36.895 --> 01:13:40.338]  Going into this, Red, what is a grand jury?
[01:13:40.418 --> 01:13:41.659]  What was it supposed to do?
[01:13:42.059 --> 01:13:44.461]  What does the Constitution, Magna Carta, say about it?
[01:13:44.621 --> 01:13:45.422]  Now, what is it?
[01:13:45.962 --> 01:13:53.985]  Well, number one, the Grand Jury is probably the most important check in the system of checks and balances.
[01:13:54.825 --> 01:13:58.386]  The Grand Jury was to be a check against the Congress of the United States.
[01:13:58.466 --> 01:14:02.067]  They were to be a check against the Supreme Court and all the lower courts.
[01:14:02.187 --> 01:14:04.928]  A Grand Jury pulled Bill Clinton in from Arkansas!
[01:14:05.148 --> 01:14:10.210]  Absolutely, and the Grand Jury's power is so tremendous and it was proven
[01:14:11.403 --> 01:14:27.869]  When Bill Clinton thought he could evade having going to the Grand Jury, but he had to appear, or he had to answer questions by the Grand Jury, because he was not above the law.
[01:14:28.209 --> 01:14:33.490]  And the Grand Jury, their subpoena power is just almost totally unlimited.
[01:14:35.729 --> 01:14:41.331]  It is not doing us any good because the people sitting on the grand juries don't know their power.
[01:14:42.392 --> 01:14:48.254]  And the government is determined that they don't ever learn about their power.
[01:14:48.354 --> 01:14:49.734]  Now, you've studied the history.
[01:14:50.355 --> 01:14:52.075]  You're the world expert on this.
[01:14:52.235 --> 01:14:53.836]  How did they co-opt it?
[01:14:54.196 --> 01:14:55.797]  How did the process take place?
[01:14:56.257 --> 01:15:01.359]  Didn't it really get bad with the western states that were really just territories that could get away with a puppet bug judge?
[01:15:01.899 --> 01:15:03.760]  I mean, how did this develop?
[01:15:06.218 --> 01:15:23.281]  The robber barons back there in the late 1800s and the early 1900s, they had so much money, of course, the Carnegies and the Jay Ghouls and the Morgans and such, and they literally owned the U.S.
[01:15:23.321 --> 01:15:26.262]  Supreme Court, and they owned the U.S.
[01:15:26.302 --> 01:15:32.343]  Senate, and the way they did it is they brought in a lot of these western states, like my state of Montana,
[01:15:33.021 --> 01:15:42.366]  They brought it into the Union as a state in 1889, and it was not ready to become a state.
[01:15:43.326 --> 01:15:48.889]  And the robber barons, for the most part, they were able to own the U.S.
[01:15:48.949 --> 01:15:50.270]  Senators from the West.
[01:15:51.036 --> 01:15:57.120]  And of course, this is how they got the 16th Amendment in 1913.
[01:15:57.621 --> 01:15:59.922]  This is how they got the Federal Reserve Bank System.
[01:15:59.942 --> 01:16:02.945]  Which wasn't ratified by those states.
[01:16:03.005 --> 01:16:05.546]  The governors and senators would just sign off and say it was.
[01:16:05.907 --> 01:16:06.487]  Absolutely.
[01:16:06.527 --> 01:16:08.128]  Now proven fact.
[01:16:08.188 --> 01:16:14.653]  They did it all because the states out here in the West, the low population states,
[01:16:15.333 --> 01:16:15.533]  Stay there.
[01:16:15.553 --> 01:16:24.477]  We'll talk more about juries and grand juries and what a grand jury can really do, how it's now a rubber stamp of the prosecutor, and we'll take calls as well.
[01:16:24.497 --> 01:16:25.097]  Stay with us.
[01:16:46.389 --> 01:16:50.293]  Black Berkey Replacement Elements are ideal for use in any gravity filter.
[01:16:50.513 --> 01:16:55.958]  These self-sterilizing filters can transform raw pond and lake water into delicious crystal clear drinking water.
[01:16:56.238 --> 01:17:06.588]  Ideal for travel or outdoor events and perfect in the event of hostile filtration environments such as local or national emergencies because they remove both harmful chemicals and pathogenic bacteria from water.
[01:17:06.768 --> 01:17:11.112]  So powerful they can remove pathogenic bacteria, cysts, parasites to non-detectable levels.
[01:17:11.312 --> 01:17:12.173]  Try Halo Methane.
[01:17:12.373 --> 01:17:19.656]  And volatile organic chemicals such as Atrazine, Benzene, Chlorine, Chloroform, and NTBE are removed to below detectable limits.
[01:17:19.917 --> 01:17:26.279]  They reduce Nitrate and unwanted metals such as Lead, Mercury, Aluminum, Copper, and foul tastes like Chlorine and Sulfur odors.
[01:17:26.399 --> 01:17:30.882]  Yet the Black Berkey Filter Elements leave in the helpful and beneficial minerals that your body needs.
[01:17:31.102 --> 01:17:35.304]  Normally $48 each, get a 2-pack for only $91 or a 4-pack for only $173.
[01:17:35.684 --> 01:17:40.026]  Get the powerful Black Berkey Replacement Filters now by calling New Millenium at 888-888-9000.
[01:17:41.006 --> 01:17:41.887]  That's 808-803-4438.
[01:17:41.947 --> 01:17:44.788]  That's 808-803-4438.
[01:17:44.889 --> 01:17:53.514]  Herbal Healer Academy is a global supplier of the finest natural medicine that you may need in these troubled times.
[01:17:53.754 --> 01:17:55.995]  We specialize in keeping you alive and healthy.
[01:17:56.195 --> 01:18:02.559]  We provide outstanding products like ECAC, colloidal silver 500 parts per million, olive leaf extract,
[01:18:02.939 --> 01:18:03.539]  I think so.
[01:18:23.106 --> 01:18:25.127]  And a current Herbal Healer newsletter free.
[01:18:25.507 --> 01:18:27.588]  Simply log on to HerbalHealer.com.
[01:18:27.748 --> 01:18:32.190]  Check out our online member testimonials and our hundreds of exceptional products.
[01:18:32.430 --> 01:18:35.491]  We have been working hard since 1988 to save the remnant.
[01:18:35.671 --> 01:18:41.534]  That's HerbalHealer.com, your website for safe, effective natural alternatives and education.
[01:18:45.246 --> 01:18:49.509]  Our founding fathers wrote down for all time our most precious documents of freedom.
[01:18:49.949 --> 01:18:54.491]  The Declaration of Independence, the Constitution, the Bill of Rights, and Lincoln's Gettysburg Address.
[01:18:54.892 --> 01:18:59.774]  These are the purest forms of our country's freedom before the thousands of politicians got their hands on them.
[01:19:00.115 --> 01:19:01.916]  The Declaration in Washington, D.C.
[01:19:01.956 --> 01:19:02.976]  can barely be read.
[01:19:03.276 --> 01:19:04.217]  It has faded that much.
[01:19:04.577 --> 01:19:08.479]  Now is your chance and your patriotic duty to have it in your home or office.
[01:19:08.739 --> 01:19:17.122]  We bring them to you by using an 11-step process, reproducing these historic documents in exacting detail on antique parchment paper all ready for framing.
[01:19:17.382 --> 01:19:25.245]  But you don't just get the declaration which sells for over $100 when framed, but all four documents for just $24.95 shipping included.
[01:19:25.545 --> 01:19:29.487]  And as a special gift for ordering now, you will also receive a commemorative U.S.
[01:19:29.527 --> 01:19:31.768]  Constitution proof silver dollar with your order.
[01:19:32.088 --> 01:19:37.353]  Call now toll free 800-686-2237 and order the Documents of Freedom.
[01:19:37.633 --> 01:19:39.054]  Don't wait, do it today!
[01:19:39.394 --> 01:19:39.915]  The number 800-686-2237.
[01:19:44.705 --> 01:19:47.727]  More than 700 chemicals have been found in our drinking water.
[01:19:48.027 --> 01:19:52.971]  And did you know that you can have greater exposure to these chemicals by taking hot showers than when you drink the water?
[01:19:53.211 --> 01:19:57.574]  That's because many chemicals are inhaled when they evaporate, and others are absorbed through the skin.
[01:19:57.854 --> 01:20:06.780]  The KDF shower filter is designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus in your shower.
[01:20:06.980 --> 01:20:10.603]  The media is non-toxic, environmentally sound, and is recyclable.
[01:20:10.883 --> 01:20:15.931]  The KDF shower filter will typically last 10,000 gallons or one year, whichever comes first.
[01:20:16.232 --> 01:20:22.983]  Hospitals, restaurants and water treatment facilities use this media to reduce chlorine, iron, heavy metals and bacteria.
