[00:00:00.009 --> 00:00:00.770]  We're good to go.
[01:17:03.491 --> 01:17:05.093]  Well, they're supposed to represent their clients.
[01:17:05.573 --> 01:17:07.095]  They admit it's not even their pawns.
[01:17:07.355 --> 01:17:08.616]  Go ahead, go ahead.
[01:17:08.636 --> 01:17:15.503]  No, the trustee in bankruptcy, the trustee in bankruptcy who's entrusted to run the business is supposed to act in the best interest of presumably the business.
[01:17:15.523 --> 01:17:18.106]  And he's trying to shut down a profitable business.
[01:17:19.347 --> 01:17:19.948]  What does that tell you?
[01:17:21.415 --> 01:17:26.416]  It tells you that they use the families of Sandy Hook as their own political tools.
[01:17:26.456 --> 01:17:30.457]  They have no problem using one as political pawns and political tools.
[01:17:30.718 --> 01:17:39.300]  But the bottom line, Alex, you'll do the rounds on everybody's channel, and if you'll do me the honor, you'll start or come online and we'll talk about this, because I want to know the legalities.
[01:17:39.360 --> 01:17:40.500]  Well, that's my question.
[01:17:40.560 --> 01:17:42.260]  Why can't they think one step ahead?
[01:17:42.300 --> 01:17:43.861]  Like, they freaked out they would air this tape.
[01:17:44.795 --> 01:17:46.677]  And they're like, we're going to take you off the air.
[01:17:46.797 --> 01:17:48.318]  And I went, Oh, you think that stops?
[01:17:48.378 --> 01:17:53.083]  Like, Oh, like, like they, it's dumb.
[01:17:54.224 --> 01:17:55.445]  No, but they're dumb.
[01:17:55.465 --> 01:18:05.234]  But meanwhile, you saw when, when they had the incident with Russell brand and then they go after rumble and then they go off to the other platform saying, are you guys making money or letting him make money off his content on your platform?
[01:18:05.474 --> 01:18:07.796]  They're going to go after the platforms even harder after this.
[01:18:08.076 --> 01:18:09.578]  And they're going to create some sort of,
[01:18:09.918 --> 01:18:10.899]  Yep, I think so.
[01:18:10.919 --> 01:18:15.501]  But I'm gonna continue listening on mute now, but Godspeed Alex, keep it up.
[01:18:15.521 --> 01:18:15.861]  Thank you.
[01:18:15.881 --> 01:18:17.062]  Really sophisticated things he said.
[01:18:17.082 --> 01:18:17.482]  Who's up next?
[01:18:38.550 --> 01:18:41.071]  I'm just so glad I don't have to deal with all the legal stuff you have to deal with.
[01:18:41.151 --> 01:18:44.472]  I come in, I do my show, I get to just read the news all day.
[01:18:45.193 --> 01:18:47.133]  People don't understand the stuff Alex does.
[01:18:47.154 --> 01:18:47.654]  It's okay.
[01:18:47.674 --> 01:18:48.254]  I asked for it.
[01:18:48.394 --> 01:18:48.694]  It's all right.
[01:18:48.734 --> 01:18:49.394]  This is a piece of cake.
[01:18:49.534 --> 01:18:50.175]  It's insane though.
[01:18:50.195 --> 01:18:52.696]  I'm just glad people are seeing a little bit behind the curtain.
[01:18:53.136 --> 01:18:59.999]  But the crazy part is, this will make the show 10 times bigger, but I'm not like a jerk trying to fire the crew or try to do this.
[01:19:00.019 --> 01:19:03.040]  I'm like, guys, you're like, leave me, they won't leave me alone.
[01:19:05.063 --> 01:19:08.669]  The big secret is, I would already plan to be retired.
[01:19:08.709 --> 01:19:09.850]  These people are nuts.
[01:19:11.413 --> 01:19:12.334]  Who's up next?
[01:19:12.374 --> 01:19:13.095]  There, Chase Geyser.
[01:19:13.115 --> 01:19:15.138]  Alright, I'm going to hear from Nick.
[01:19:15.279 --> 01:19:19.786]  And Nick, I want you to pick the next speaker after you give your thoughts on what Viva said and what we've been talking about.
[01:19:21.508 --> 01:19:22.108]  Sure.
[01:19:22.168 --> 01:19:29.673]  And I feel like one of the biggest points that Diva brought up was the idea that, you know, what are they exactly trying to do?
[01:19:29.713 --> 01:19:35.697]  Because Alex, you've been talking this entire time about you do still have a solvent company, regardless of the fact that they're trying to shut you down.
[01:19:35.717 --> 01:19:46.163]  They're trying to remove all of your revenue streams to destroy any ability to, you know, pay your hosts, pay your basic bills.
[01:19:46.243 --> 01:19:47.444]  That's their ultimate goal.
[01:19:47.824 --> 01:19:50.626]  And that's what the CRO did was cut off all the funds.
[01:19:51.346 --> 01:19:54.188]  As if he thought I had no money I'd care I don't give a shit.
[01:19:55.429 --> 01:20:12.980]  Yeah well that's exactly the point that I was making earlier is that it's clear that this is not money is not your motivator it's about getting I mean think about it Alex we talked about the fact that you've got what 300 something radio stations that you allow broadcast your show for free you don't charge them a dime you just need you know
[01:20:14.460 --> 01:20:15.461]  You're getting the reach out there.
[01:20:15.501 --> 01:20:19.904]  But so I've been looking through the audience questions that we're getting there down there in the bottom right-hand corner.
[01:20:19.984 --> 01:20:20.965]  Guys, it's a purple pill.
[01:20:21.005 --> 01:20:23.226]  Like 872 of you have done this.
[01:20:23.746 --> 01:20:29.330]  And one of the questions that we're getting a lot, Alex, is what does being shut down look like?
[01:20:29.690 --> 01:20:35.894]  You know, because some of these people have been listening to you for years and they're afraid that they're not going to be able to hear your voice anymore.
[01:20:36.455 --> 01:20:41.458]  Just to sum it up, generally speaking, what does it look like to be shut down and how do you overcome that?
[01:20:42.042 --> 01:20:47.785]  Well, I've tried to save InfoWars, so I've made myself not think about that and try to just save this.
[01:20:48.505 --> 01:20:52.488]  But now that we're so down to the wire, we just get bigger.
[01:20:52.728 --> 01:20:54.008]  As many interviews as I want to do.
[01:20:55.069 --> 01:20:56.050]  I have a new employer.
[01:20:58.371 --> 01:20:59.591]  They can't stop the First Amendment.
[01:20:59.672 --> 01:21:00.372]  It's still there.
[01:21:00.812 --> 01:21:01.973]  We try to bring the crew back.
[01:21:02.393 --> 01:21:04.014]  I haven't even worried about all that.
[01:21:04.994 --> 01:21:07.576]  But, I mean, I've been a little Machiavellian about it.
[01:21:07.596 --> 01:21:09.217]  I'll be honest, I'll say strategy on air.
[01:21:09.737 --> 01:21:10.878]  I mean, I could easily
[01:21:11.914 --> 01:21:34.040]  Go instead of hiking two miles every morning, hike five miles every morning, lift weights, lose like 30 pounds in a few months, disappear for a while, create total hysteria, which I wouldn't give up, I would just kind of take a pause, like putting the, you know, the executor starship in the dock, retool it, and then come roaring back, or I would, knowing me, I'll probably immediately do all the interviews,
[01:21:34.700 --> 01:21:35.461]  We're good to go!
[01:22:04.520 --> 01:22:06.601]  You know, something else, but it's unlimited.
[01:22:06.661 --> 01:22:10.922]  I mean, which it shows their one-dimensional attack, because they're not thinking.
[01:22:15.124 --> 01:22:16.124]  Does that make sense, Nick?
[01:22:17.005 --> 01:22:17.445]  Absolutely.
[01:22:17.465 --> 01:22:19.606]  Yeah, absolutely it does, and we appreciate that.
[01:22:19.626 --> 01:22:24.748]  So, you know, if you want to go to people on the panel, I'd recommend maybe letting Dustin Stockton jump in.
[01:22:25.248 --> 01:22:28.349]  I know, Dustin, I know you've been... Yeah, get him on, and I'm being rude.
[01:22:28.369 --> 01:22:29.330]  I gotta take a piss.
[01:22:29.890 --> 01:22:32.111]  So, you guys, Nick, you talk for a minute.
[01:22:32.131 --> 01:22:32.451]  You guys talk.
[01:22:32.471 --> 01:22:33.071]  We'll make it two minutes.
[01:22:34.344 --> 01:22:34.544]  Sure.
[01:22:34.945 --> 01:22:36.226]  All right, go for it, Dustin.
[01:22:59.576 --> 01:23:16.632]  The process is the plan, which is instead of covering the Hunter Biden trial and the Trump convictions and everything else that's going on, they're tying up Alex, they're tying up Steve Bannon, they're tying up anybody who has the courage to speak out against their bullshit.
[01:23:17.092 --> 01:23:19.955]  And like, I was really moved by what Liz said.
[01:23:20.335 --> 01:23:26.240]  Like, we all have to band together to amplify the voices that they are trying to silence.
[01:23:26.300 --> 01:23:33.907]  Like, this is a fundamental attack, not just on free speech, but on all of our freedom.
[01:23:34.287 --> 01:23:44.695]  And if you think that they won't come to silence you, that you won't be debanked, that they won't send these fucking lawyers out to wreck your life and to knock you off course, then you've got another thing coming.
[01:23:45.556 --> 01:23:52.041]  The communists, the Bolsheviks, their weapons of authoritarianism always get pointed to you.
[01:23:52.121 --> 01:23:53.662]  So I'll be taking my team.
[01:23:54.302 --> 01:23:56.083]  Dustin, Hunter Biden due in court Monday.
[01:23:56.103 --> 01:24:01.006]  Are they allowing live coverage or do you have to just report after you leave the courtroom?
[01:24:20.962 --> 01:24:25.065]  So, we are still, to be honest, I'm not sure.
[01:24:25.245 --> 01:24:26.266]  I have a press badge.
[01:24:26.767 --> 01:24:27.907]  I have a couple press badges.
[01:24:28.308 --> 01:24:29.589]  I also, I'm rolling deep.
[01:24:29.769 --> 01:24:31.730]  We're going to have a mobile billboard.
[01:24:31.850 --> 01:24:33.892]  I've got two video crews with me.
[01:24:35.193 --> 01:24:38.315]  And I'm guessing probably about 50 activists.
[01:24:38.876 --> 01:24:45.901]  And so, we're going to bring as much attention... And by the way, that's what's scaring the establishment, is the human potential that's being unleashed, man.
[01:24:46.302 --> 01:24:47.663]  This wave has not even begun.
[01:24:50.799 --> 01:24:54.342]  Well, and Alex, I just want to tell you, man, like, we stand with you.
[01:24:54.923 --> 01:24:59.426]  Like, continue to fight, continue to speak out, and continue to keep your eye on the prize.
[01:24:59.886 --> 01:25:09.734]  All of this bullshit, all this internal bullshit, it's all designed to knock you off course and to stop providing people with the voice that you've provided us for decades.
[01:25:10.214 --> 01:25:12.035]  And so, right, like, we stand with you.
[01:25:12.055 --> 01:25:14.637]  We will continue to fight for you and amplify.
[01:25:14.757 --> 01:25:19.020]  If there's anything that we can do, you just have to ask and we will rally.
[01:25:19.040 --> 01:25:19.801]  Well, I appreciate you.
[01:25:19.841 --> 01:25:24.183]  Just take this live feed of Alex Jones right now and repost it because I'm putting it on the line here.
[01:25:24.203 --> 01:25:24.984]  I love this crew.
[01:25:25.024 --> 01:25:25.865]  I love this operation.
[01:25:25.905 --> 01:25:28.987]  I don't want to restart, but I can't not back down.
[01:25:29.007 --> 01:25:30.508]  These people are like cowards.
[01:25:30.548 --> 01:25:32.409]  They're just, they're just so pathetic.
[01:25:32.449 --> 01:25:35.191]  They think we're stupid and I don't know what their problem is.
[01:25:35.231 --> 01:25:36.091]  They just don't stop.
[01:25:36.652 --> 01:25:38.353]  And they love, they're like minions.
[01:25:38.373 --> 01:25:39.153]  They love the system.
[01:25:39.173 --> 01:25:39.774]  Thank you so much.
[01:25:40.775 --> 01:25:45.221]  Who else is up next?
[01:25:45.241 --> 01:25:46.343]  This could be the last broadcast.
[01:25:46.403 --> 01:25:50.168]  I mean, they're literally, last night and tonight, they're like, we're going to shut it down.
[01:25:50.188 --> 01:25:51.009]  We're going to padlock it.
[01:25:51.390 --> 01:25:53.192]  And their own lawyers are like, we can't do that legally.
[01:25:53.633 --> 01:25:54.574]  But it's all going to go down.
[01:25:54.895 --> 01:25:55.636]  It's all happening right now.
[01:25:57.631 --> 01:26:00.493]  Yeah, and so, but we're not, we're not going to let that happen.
[01:26:00.513 --> 01:26:02.855]  We're going to keep, we have a lot of people here supporting you, Alex.
[01:26:02.875 --> 01:26:13.803]  You know, you have other, other big creators that are benefiting from the freedom of speech that X in particular gives and Rumble and such, and like somebody like Diligent Denizen, who we have up here on stage as well.
[01:26:13.883 --> 01:26:14.504]  Diligent, jump in.
[01:26:15.914 --> 01:26:16.334]  Yeah, man.
[01:26:16.434 --> 01:26:20.675]  I think that what we saw was the flag, right?
[01:26:20.715 --> 01:26:28.397]  The go flag for them to start implementing all of the levers of power against dissent that they have.
[01:26:28.577 --> 01:26:29.117]  Exactly.
[01:26:29.137 --> 01:26:31.278]  The enemy assault has begun.
[01:26:31.298 --> 01:26:33.518]  They've been given green light.
[01:26:33.638 --> 01:26:34.439]  Attack.
[01:26:34.699 --> 01:26:35.339]  You're dead on.
