[00:00:00.289 --> 00:00:05.110]  From the front lines of the information war, it's Alex Jones.
[01:00:49.632 --> 01:00:53.275]  They don't want you to have access to the powerful supplements at InfoWarsTore.com.
[01:00:53.295 --> 01:00:58.979]  They don't want you to have access to the air filters, to the water filters, to the emergency food supplies.
[01:00:59.219 --> 01:01:00.920]  They're going after your health, folks.
[01:01:01.701 --> 01:01:03.103]  We knew this a long time ago.
[01:01:03.143 --> 01:01:05.386]  That's why we created Vitamin Mineral Fusion.
[01:01:05.906 --> 01:01:08.930]  With all the vitamins and minerals to start your day off.
[01:01:08.950 --> 01:01:10.211]  That's how I drink it every morning.
[01:01:10.652 --> 01:01:11.253]  Start my day.
[01:01:12.536 --> 01:01:15.500]  50% off at InfoWarsStore.com.
[01:01:15.540 --> 01:01:19.043]  We said, hey, in the winter you're not getting much vitamin D from the sun.
[01:01:19.183 --> 01:01:20.905]  Vitamin D is good for your immune system.
[01:01:21.526 --> 01:01:24.729]  Let's have winter sun plus vitamin D supplement.
[01:01:25.310 --> 01:01:28.733]  50% off at InfoWarsStore.com.
[01:01:28.773 --> 01:01:34.580]  And then the elite of the supplements, the DNA Force Plus, look up telomeres and what
[01:01:35.745 --> 01:01:39.228]  DNA Force Plus can do for you at InfoWarsTore.com.
[01:01:39.268 --> 01:01:40.549]  Read all the reviews for yourself.
[01:01:40.569 --> 01:01:42.791]  DNA Force Plus also 50% off.
[01:01:42.811 --> 01:01:44.253]  But hey, we got household items too.
[01:01:44.933 --> 01:01:46.114]  I drink the coffee.
[01:01:46.154 --> 01:01:47.135]  It's my favorite coffee.
[01:01:47.596 --> 01:01:52.120]  The Wake Up America Patriot Blend Coffee from InfoWarsTore.com.
[01:01:52.220 --> 01:01:54.122]  I'm on my second cup so far today.
[01:01:54.182 --> 01:01:55.983]  I think I'll probably have a third.
[01:01:56.424 --> 01:01:57.625]  That's how much I enjoy it.
[01:01:58.325 --> 01:01:59.346]  Goes great with a donut.
[01:01:59.506 --> 01:02:01.688]  InfoWarsTore.com.
[01:02:01.829 --> 01:02:02.089]  Okay.
[01:02:02.950 --> 01:02:08.232]  Let's go out to the phone lines now and start with Carlos in Canada.
[01:02:08.272 --> 01:02:10.413]  We start in the Great North today.
[01:02:10.493 --> 01:02:11.513]  Go ahead, Carlos.
[01:02:11.533 --> 01:02:13.414]  Hi, thank you very much.
[01:02:13.994 --> 01:02:22.037]  I just want to bring up a couple of items to the discussion, which are not really prominent at this stage.
[01:02:22.117 --> 01:02:29.780]  Of course, I understand that the economy must be restored, but the issue of the economy, depending on the biological invasion of a virus,
[01:02:30.578 --> 01:02:34.579]  Has to be tampered by the reality that we're trying to place blame.
[01:02:34.899 --> 01:02:42.960]  Now, the Chinese have admitted that they were, in fact, mandated from the United States itself to go ahead and research the coronavirus.
[01:02:43.400 --> 01:02:49.721]  Coronavirus issue was relating to whether it was transmissible from animals to humans.
[01:02:50.702 --> 01:02:54.742]  It happened to be so that they discovered that it was, and there was a release.
[01:02:55.422 --> 01:02:58.483]  And now, once it was released to the human population,
[01:02:58.962 --> 01:03:00.762]  And it was human-to-human transmission.
[01:03:01.102 --> 01:03:04.263]  I think the Chinese government tried to cover that up and they got themselves into trouble.
[01:03:04.303 --> 01:03:05.463]  So here's my problem.
[01:03:05.623 --> 01:03:09.204]  I'm not with what you're saying, Carlos, because I don't disagree with you.
[01:03:09.764 --> 01:03:10.705]  My problem is this.
[01:03:12.865 --> 01:03:26.688]  Knowing what we know, if the president knows that this is essentially a bio-release, call it a bio-weapon or whatever you want, but if this was originated and developed in a Chinese lab and then intentionally released,
[01:03:27.699 --> 01:03:30.482]  Or even if there's a 50% chance of that, which it's beyond that.
[01:03:30.522 --> 01:03:33.584]  That's 99.9% what we know happened.
[01:03:34.545 --> 01:03:36.947]  I think it's time for the president to be honest about this.
[01:03:37.007 --> 01:03:42.412]  Because that's the only way you can say, hey look, we need to do this.
[01:03:42.472 --> 01:03:44.093]  China just released a bioweapon.
[01:03:44.354 --> 01:03:46.095]  The Obama administration sold it to them.
[01:03:46.736 --> 01:03:47.897]  These are the enemies of America.
[01:03:47.917 --> 01:03:48.878]  We're going to have to deal with this.
[01:03:49.318 --> 01:03:58.301]  But because they don't give us the full rollout and they treat us like toddlers, we're left here drooling all over ourselves in a little enclosure.
[01:03:58.321 --> 01:03:58.301]  100%.
[01:04:01.443 --> 01:04:02.643]  I think you're 100% correct.
[01:04:02.943 --> 01:04:05.484]  However, I think it was out of sheer desperation.
[01:04:06.024 --> 01:04:13.427]  The timing being that the president was going to be re-elected and they really were in a position where as a political party, they were in real, real trouble.
[01:04:13.843 --> 01:04:17.446]  So I think, yeah, I think the timing is absolutely something that should be investigated.
[01:04:17.746 --> 01:04:34.900]  But there's another element which is not mentioned in the literature, is not mentioned externally, and that is that there is a company in that same Wuhan area, in the same almost industrial park, called WXI, Wuxi Pharmatech Cayman Inc.
[01:04:34.940 --> 01:04:36.261]  Yeah, the Soros Pharmatech.
[01:04:36.942 --> 01:04:38.283]  Yeah, incorporated.
[01:04:38.463 --> 01:04:41.045]  At 666 whatever Geograph Avenue or whatever?
[01:04:41.946 --> 01:04:42.326]  That's right.
[01:04:42.853 --> 01:04:45.235]  Incorporated by George Soros.
[01:04:46.035 --> 01:05:00.264]  And an agreement was made between Wuxi and a company also owned largely by George Soros called Gilead, which was initially responsible for Tamiflu, the vaccine against H1N1.
[01:05:00.764 --> 01:05:09.470]  So we have to be very, very careful when we throw aspersions that in fact, I think the warning shot sent by the Chinese was
[01:05:10.111 --> 01:05:10.852]  Wait a second.
[01:05:10.932 --> 01:05:28.828]  Yes, we admit that we were doing this research in the Virology Institute of Wuhan, but careful, because if they really want to investigate and show where it came from, why it was released, and who released it, if it was deliberate, as a bioweapon, the Chinese have no interest in killing Iranians.
[01:05:29.266 --> 01:05:31.811]  The Chinese have no interest in contaminating Russians.
[01:05:32.211 --> 01:05:41.868]  The Chinese have no interest in having a world war with America any more than Cuba had interest in having a world war with America during the crisis.
[01:05:43.094 --> 01:05:50.421]  And you know, I'm so glad you said that before we hit break because that's the other outlier here that is tough to comprehend, but it's the situation we're in.
[01:05:50.461 --> 01:05:56.726]  Folks, the globalists were going to start World War III with China, the United States versus China, but it was going to be another fake war.
[01:05:57.366 --> 01:06:02.851]  Not like a real war that's good for the Chinese people to free them and good for the American people to get a fair trade deal.
[01:06:03.111 --> 01:06:06.995]  It would've been a fake war to bring in global tyranny and population control.
[01:06:07.695 --> 01:06:09.136]  But thank God Trump instead of Hillary.
[01:06:09.156 --> 01:06:10.798]  Alright, the phone lines are lit up.
[01:06:12.824 --> 01:06:26.532]  We're going to focus on the phone lines today, but another example of how it's failing, this deep state Chinese Communist shutdown of America that we're all falling for, thanks to our enemies in the media.
[01:06:28.587 --> 01:06:35.471]  Bill Gates has almost 0% support for his forced vaccinations worldwide.
[01:06:35.531 --> 01:06:42.196]  He posts on social media and 95% of the comments are anti-Bill Gates, anti-forced vaccinations.
[01:06:42.496 --> 01:06:43.216]  Incredible.
[01:06:43.556 --> 01:06:44.397]  Why is that?
[01:06:44.417 --> 01:06:47.659]  I'm gonna calm down before I start cursing.
[01:06:48.259 --> 01:06:52.202]  But seriously, like what kind of jerk-off, what kind of a-hole,
[01:06:53.220 --> 01:06:58.845]  When nobody wants you, nobody wants your products, nobody wants your poison, and yet you still want to shove it down our throats?
[01:06:59.626 --> 01:07:01.347]  That's a tyrant, folks.
[01:07:01.728 --> 01:07:03.849]  That's an evil, evil man right there.
[01:07:04.730 --> 01:07:06.071]  Leave us alone, Bill Gates.
[01:07:06.612 --> 01:07:07.753]  Leave us alone.
[01:07:08.794 --> 01:07:10.015]  But he just can't do it, can he?
[01:07:10.035 --> 01:07:12.637]  Because he wants that population control.
[01:07:13.017 --> 01:07:16.641]  He wants that access right into your human genome.
[01:07:18.522 --> 01:07:19.163]  I'm getting mad.
[01:07:20.916 --> 01:07:23.217]  But again, the good news is everyone's rejecting him.
[01:07:23.938 --> 01:07:28.060]  And now you have petition to recall Michigan governor passes 150,000 signatures.
[01:07:28.281 --> 01:07:34.144]  Yeah, people almost died because that bitch made it so you couldn't get hydroxychloroquine.
[01:07:35.685 --> 01:07:41.909]  By the way, her fellow Democrats went on air saying, yeah, the Michigan governor almost cost me my life.
[01:07:43.310 --> 01:07:44.891]  Do you know who we're dealing with, folks?
[01:07:44.971 --> 01:07:46.912]  This is war!
[01:07:49.830 --> 01:07:52.931]  Folks, they're all acting like it's war because the war is on.
[01:07:52.971 --> 01:07:55.451]  They all know the war to get America dead is on.
[01:07:56.092 --> 01:08:06.614]  The Chinese Communists, the Deep State, the Adam Schiff's, the media, Twitter, all these people are in war mode coming after you and your family and your freedoms.
[01:08:07.814 --> 01:08:09.555]  It's time for us to get into war mode.
[01:08:10.215 --> 01:08:11.395]  I'm not calling for violence.
[01:08:12.275 --> 01:08:14.356]  And this Saturday's protest is peaceful.
[01:08:16.348 --> 01:08:27.433]  But if we don't start behaving like there are acts of war coming at us every single day in this country and against the president every single day in this country, we will lose.
[01:08:29.333 --> 01:08:37.577]  It's like if you're playing basketball and the tip-off happens and the other team's playing for 10 minutes and then you look up and you're losing and you're like, huh?
[01:08:37.797 --> 01:08:39.617]  Are we playing a basketball game here?
[01:08:39.638 --> 01:08:42.599]  It's like, yeah, tip-off happened 10 minutes ago.
[01:08:42.699 --> 01:08:43.099]  Wake up!
[01:08:47.184 --> 01:08:48.304]  Let's go out to the phone lines.
[01:08:49.906 --> 01:08:51.246]  Judy in Florida.
[01:08:51.427 --> 01:08:52.527]  You're on the Alex Jones Show.
[01:08:52.567 --> 01:08:52.968]  Go ahead.
[01:08:54.649 --> 01:08:56.750]  Hey, thank you for taking my call.
[01:08:57.551 --> 01:09:03.695]  I received some information last night which gives a different slant on everything.
[01:09:05.997 --> 01:09:13.022]  When Trump signed the emergency provision, this
[01:09:15.638 --> 01:09:17.339]  Is this the report from Richie in Boston?
[01:09:17.379 --> 01:09:17.539]  Yes.
[01:09:38.336 --> 01:09:39.618]  Yeah, I've been following his reports.
[01:09:39.638 --> 01:09:40.919]  A lot of bombshell stuff.
[01:09:40.959 --> 01:09:45.184]  He's getting bombarded with censorship so you know there's reality to it.
[01:09:46.806 --> 01:09:48.368]  And he's reporting real stuff.
[01:09:48.388 --> 01:09:49.510]  Here's the thing to understand though.
[01:09:50.938 --> 01:09:54.802]  Most of the stuff that he's reporting on has already been going on for decades.
[01:09:55.442 --> 01:09:58.625]  And so all these powers have already been signed over to FEMA.
[01:09:59.325 --> 01:10:03.909]  And so what people are discovering now with Richie in Boston is how this is all happening.
[01:10:03.949 --> 01:10:10.595]  So people are kind of in this panic mode like seeing how FEMA has basically usurped all authority in the United States and they're panicking.
[01:10:10.995 --> 01:10:17.761]  Most of that's already happened already and now Trump is kind of realizing it and trying to figure out how to leverage that or what to do about it.
[01:10:18.783 --> 01:10:21.344]  Well, the state of emergency has been signed recently.
[01:10:21.825 --> 01:10:22.905]  He's met with FEMA.
[01:10:23.085 --> 01:10:24.526]  He's on camera with them.
[01:10:25.126 --> 01:10:32.951]  And he's talking about how you have to look at the verbiage, what he said for himself, that basically the old rules do not apply right now.
[01:10:33.751 --> 01:10:36.192]  And that we're in a new phase of action.
[01:10:36.673 --> 01:10:38.554]  I mean, what he says is kind of ominous.
[01:10:38.834 --> 01:10:39.614]  I'm not panicked.
[01:10:39.854 --> 01:10:43.837]  I'm looking at the fact that, you know, that's why Fauci's not gone now.
[01:10:44.237 --> 01:10:46.598]  But so here's the question that you have to be asking yourself.
[01:10:46.818 --> 01:10:48.219]  Do you support Trump?
[01:10:49.679 --> 01:10:50.980]  I support the United States.
