[00:00:00.289 --> 00:00:05.811]  From the front lines of the Information War, it's Alex Jones.
[01:05:17.153 --> 01:05:18.673]  Got a hold of me.
[01:05:18.953 --> 01:05:19.894]  Ho ho ho.
[01:05:23.435 --> 01:05:24.195]  I sure did.
[01:05:27.596 --> 01:05:28.536]  I got no friends.
[01:05:29.496 --> 01:05:31.616]  Cause they read the papers.
[01:05:33.937 --> 01:05:37.378]  See back then though, if the newspapers were attacking you, you must be bad.
[01:05:38.258 --> 01:05:41.039]  But now the newspapers attack you, you must be good.
[01:05:45.888 --> 01:05:49.849]  Actually, I am super nice now.
[01:05:51.450 --> 01:05:55.391]  So good to be attacked by a bunch of lying scum and the pedophile networks.
[01:05:56.331 --> 01:06:00.972]  Because the thinking people see right through it and have stood with us.
[01:06:01.152 --> 01:06:08.074]  And I'm just so proud of the people, not just the United States, but of the world that are throwing off the globalists right now.
[01:06:08.734 --> 01:06:10.935]  And it's just going to get even more amazing in the future.
[01:06:15.914 --> 01:06:18.056]  I got no friends because they read the papers.
[01:06:18.996 --> 01:06:19.537]  With me.
[01:06:21.158 --> 01:06:22.599]  Okay, we're gonna go back to your phone calls.
[01:06:23.160 --> 01:06:24.201]  We're getting serious here.
[01:06:26.943 --> 01:06:39.873]  You see how an authoritarian regime like the Communist Chinese, the worst in history, on record, highest kill rates, the most oppressive, you name it, 400 million babies aborted, tens of millions after they're born,
[01:06:42.176 --> 01:06:44.137]  You see how they're using this to clamp down on control.
[01:06:44.717 --> 01:07:00.043]  And of all the macabre science fiction nightmare dystopia videos we've seen of people being shot at checkpoints and people being put in containment pods, there's a new video up on InfoWars.com.
[01:07:00.864 --> 01:07:01.244]  China!
[01:07:01.684 --> 01:07:06.726]  Woman falls to her death trying to escape coronavirus quarantine.
[01:07:12.813 --> 01:07:25.558]  That's just absolutely hideous and so sad, where they've boarded up, they've welded shut the buildings, and now this woman wants out, may run out of food, run out of medication, who knows?
[01:07:26.839 --> 01:07:37.163]  And she's up there trying to climb, but loses her grip, didn't mean to die, and she falls to her death.
[01:07:42.455 --> 01:07:44.917]  Well, at least, you know, she didn't feel much falling.
[01:07:44.937 --> 01:07:46.639]  Looks like at least eight stories.
[01:07:52.044 --> 01:07:53.906]  You ever seen that famous black and white photo?
[01:07:54.847 --> 01:07:55.708]  See if you guys can pull it up.
[01:07:56.549 --> 01:07:58.971]  Photo of woman who jumped off Empire State's building.
[01:07:59.011 --> 01:07:59.892]  It's a black and white photo.
[01:07:59.932 --> 01:08:00.993]  It's an old 50s car.
[01:08:01.293 --> 01:08:01.954]  Beautiful woman.
[01:08:02.475 --> 01:08:03.816]  Still got her lipstick on.
[01:08:05.077 --> 01:08:05.858]  Car's all crushed.
[01:08:08.080 --> 01:08:10.802]  Now if you hit the concrete, you splatter everywhere and you don't look pretty like that.
[01:08:10.822 --> 01:08:14.764]  So if you want to look pretty, you got to do it on top of, you know, a car.
[01:08:15.504 --> 01:08:19.106]  Cars are so cheap now, you can probably go right through it, but that was an old steel car.
[01:08:19.126 --> 01:08:21.148]  It kind of did like a trampoline for her.
[01:08:21.968 --> 01:08:22.769]  But she did die.
[01:08:22.789 --> 01:08:27.051]  There it is.
[01:08:28.892 --> 01:08:30.033]  Boyfriend broke up with her.
[01:08:31.394 --> 01:08:32.094]  She wasn't too happy.
[01:08:32.114 --> 01:08:33.395]  Look at her pretty feet, everything.
[01:08:35.339 --> 01:08:36.180]  That's so tragic.
[01:08:36.260 --> 01:08:37.941]  Never kill yourself over a lost love.
[01:08:40.743 --> 01:08:45.026]  Better to go out and selflessly serve the innocent.
[01:08:45.387 --> 01:08:49.590]  If you want to kill yourself, give everything over to standing up for what's right.
[01:08:50.310 --> 01:08:51.771]  Don't make it so easy for the devil.
[01:08:51.791 --> 01:08:58.677]  If you're guilty of things you've done, do the right thing and pay God back.
[01:09:00.618 --> 01:09:02.940]  God's only looking at your heart, not at what you've done.
[01:09:06.124 --> 01:09:07.084]  God's seen a few things.
[01:09:07.104 --> 01:09:10.626]  A little more than just a few things.
[01:09:10.646 --> 01:09:21.930]  We're gonna go to your phone calls now, but that woman, falling to her death trying to escape coronavirus, is now the most shocking video of a list of just unbelievable videos here.
[01:09:25.271 --> 01:09:26.912]  See, this isn't a Netflix series.
[01:09:28.232 --> 01:09:29.433]  This is the real world.
[01:09:31.133 --> 01:09:32.314]  Alright, let's go to your phone calls.
[01:09:37.096 --> 01:09:39.358]  Christian Illinois, thanks for holding her on the air worldwide.
[01:09:39.378 --> 01:09:39.858]  Go ahead, sir.
[01:09:39.878 --> 01:09:42.440]  Hey, Alex.
[01:09:42.980 --> 01:09:44.841]  You know, make no mistake.
[01:09:44.981 --> 01:09:46.662]  It's not what they're cooking up.
[01:09:46.802 --> 01:09:56.369]  It's what they've already cooked up, just as Adam Schiff, as the Russia hoax imploded, already had the impeachment stuff lined up.
[01:09:56.569 --> 01:09:56.949]  Exactly.
[01:09:56.989 --> 01:09:57.990]  So have we gotten any hint?
[01:09:58.010 --> 01:09:59.491]  Because I'm trying to find out what it's going to be.
[01:10:01.572 --> 01:10:04.894]  Yeah, I mean, I'm kind of with you.
[01:10:04.914 --> 01:10:05.875]  I think it's going to be
[01:10:06.400 --> 01:10:18.782]  You know, some of the recycled stuff, but I think they gain ground with their base when they use lawfare, you know, and I would be interested to see what Robert Barnes has to say.
[01:10:18.902 --> 01:10:21.983]  Oh yeah, they're funding massive lawsuits.
[01:10:22.023 --> 01:10:23.343]  They filed a bunch more against Trump.
[01:10:23.363 --> 01:10:26.023]  So yeah, just harass the living hell out of him and his family.
[01:10:27.064 --> 01:10:35.705]  Well, the other thing is with the coronavirus, two weeks ago on Sunday night when Mike Adams put the article out that pretty much described how this would exponentially expand.
[01:10:36.423 --> 01:10:39.045]  I sent that to three of my friends who are physicians.
[01:10:39.986 --> 01:10:42.027]  One of them was, you know, bought into it.
[01:10:42.067 --> 01:10:48.512]  Two of them were, you know, in their physician-over-educated hubris sort of scoffed at the whole idea.
[01:10:49.172 --> 01:10:51.094]  However, on Friday, I talked to one of them.
[01:10:51.154 --> 01:10:52.775]  He said, this is crazy.
[01:10:52.835 --> 01:11:04.143]  I sent him the Dr. Boyle interview you had and also the other interview that was done previously by that other outlet, and we had a long conversation for about an hour, and he says,
[01:11:04.864 --> 01:11:08.006]  You know, he said he didn't apologize, but he was like, man, you're right.
[01:11:08.326 --> 01:11:21.892]  And so I think when you get, you know, the physicians and the intellectual people involved with this and buying into it, there's no one there's no way that this can be hidden any longer.
[01:11:21.912 --> 01:11:22.712]  I don't think.
[01:11:24.133 --> 01:11:25.134]  Well, I'll say this.
[01:11:25.654 --> 01:11:27.375]  Band on video is really exploding.
[01:11:27.415 --> 01:11:30.956]  So listeners are doing a great job getting the videos out.
[01:11:31.176 --> 01:11:32.017]  We we're getting
[01:11:33.308 --> 01:11:36.409]  Four, five, six million views a day now on Bandot Video.
[01:11:36.429 --> 01:11:39.250]  That really pisses Google off and the establishment.
[01:11:39.290 --> 01:11:42.251]  They thought they would silence everybody, but they have not silenced you, so keep it up.
[01:11:42.672 --> 01:11:47.713]  But yes, Dr. Boyle said on Friday the White House should investigate this as man-made.
[01:11:47.854 --> 01:11:50.815]  Hours later, they made that announcement, and I asked him to come back on.
[01:11:50.855 --> 01:11:56.197]  He said he will in a few days when he has more to say, but just unbelievable.
[01:11:57.116 --> 01:11:58.816]  How obvious it is this is engineered.
[01:11:58.836 --> 01:12:00.777]  Do you think they accidentally released it?
[01:12:00.877 --> 01:12:06.718]  Or is Xi Jinping releasing it as a way to save face and cover up the fact they just lost a trade war with the United States?
[01:12:08.959 --> 01:12:10.939]  Well, I mean, look at who benefits.
[01:12:11.019 --> 01:12:21.122]  Like you were saying, whether it was accidentally released or done on purpose, it benefits their, you know, social credit score top-down control system.
[01:12:21.182 --> 01:12:23.582]  So either way, they win.
[01:12:23.762 --> 01:12:26.703]  And it also does help them save face because they're getting their ass kicked
[01:12:27.439 --> 01:12:29.260]  Uh, you know, right now, economically.
[01:12:29.740 --> 01:12:36.784]  Uh, one other thing I wanted to mention, Alex, is, um, about, you know, several years ago, you guys played this, uh, video.
[01:12:36.804 --> 01:12:38.245]  It's called Chicago Unchained.
[01:12:38.265 --> 01:12:40.366]  Well, I'm on the ground in Chicago.
[01:12:40.406 --> 01:12:42.427]  I get down to the produce market very early.
[01:12:42.447 --> 01:12:48.650]  Um, I'm in the food sales business, and one of my friends I've been friends with for about 10 years, a black guy, he has this concealed carry.
[01:12:48.670 --> 01:12:55.454]  He's a Trump supporter, and he's trying to get me an interview with one of the guys in that, uh, Chicago Unchained video.
[01:12:56.255 --> 01:13:04.039]  And essentially what he's telling me is the black community here in Chicago, he believes there's a lot, a lot of Trump supporters.
[01:13:04.079 --> 01:13:10.763]  The problem is they can't really be that vocal about it within their community because it's kind of a safe space situation.
[01:13:11.363 --> 01:13:14.025]  Additionally, I was at a Super Bowl party.
[01:13:14.125 --> 01:13:17.607]  My buddy right down the street, he's Mexican, second generation.
[01:13:18.387 --> 01:13:24.130]  And out of the 20 people there, half of the guys there who were all Mexican, I was the only white guy.
[01:13:26.119 --> 01:13:35.042]  About half of those guys were Trump supporters and I had long conversations with them and they're, you know, I feel like the Hispanic community is almost a built-in Trump supporter.
[01:13:35.242 --> 01:13:36.242]  Oh yeah, that's it.
[01:13:36.542 --> 01:13:37.202]  I mean, that's it.
[01:13:38.062 --> 01:13:39.883]  No one's buying that Trump's a racist thing.
[01:13:40.203 --> 01:13:41.023]  The hoax failed.
[01:13:41.043 --> 01:13:41.243]  Right.
[01:13:41.443 --> 01:13:43.144]  So mainstream media's hoax failed.
[01:13:43.684 --> 01:13:45.064]  So what are they going to pull next then?
[01:13:46.905 --> 01:13:53.807]  Well, I mean, they do have to ratchet up the, you know, the race baiting and the, you know,
[01:13:55.249 --> 01:14:00.950]  Possibly a deepfake with, you know, like Tom Arnold was saying, you know, something that... Exactly, but I interrupted you.
[01:14:00.990 --> 01:14:03.491]  You were getting back to the Hispanic community, built-in Trump support.
[01:14:04.071 --> 01:14:05.031]  Oh, yeah.
[01:14:05.291 --> 01:14:07.571]  They, you know, they're pro-family.
[01:14:07.611 --> 01:14:09.132]  They're concerned about MS-13.
[01:14:09.152 --> 01:14:14.633]  You know, here in Chicago, we have the Pilsen neighborhood, which is probably 50,000 Hispanics.
[01:14:14.713 --> 01:14:15.453]  It's very large.
[01:14:15.473 --> 01:14:20.014]  It's right, it's just west of Chinatown, if you look at a map of Chicago.
[01:14:22.946 --> 01:14:33.432]  What I'm saying, though, is through talking to those guys, I was surprised that he, in his view, and he lives right there, just like the black community, you know, my friend that I was talking to.
[01:14:33.452 --> 01:14:33.993]  No, no, I hear you.
[01:14:34.093 --> 01:14:34.993]  I gotta jump, Chris.
[01:14:35.033 --> 01:14:35.333]  Thank you.
[01:14:35.353 --> 01:14:36.154]  More calls straight ahead.
[01:14:36.194 --> 01:14:38.075]  But listen, the Democrats are done.
[01:14:38.135 --> 01:14:38.856]  Nobody likes them.
[01:14:39.176 --> 01:14:40.797]  That's why they have election fraud, though.
[01:14:40.897 --> 01:14:42.018]  No one is electing them.
[01:14:42.058 --> 01:14:42.678]  I'm telling you.
[01:14:43.399 --> 01:14:43.939]  I'm telling you.
[01:14:44.199 --> 01:14:45.280]  They have control of the cities, though.
[01:14:46.144 --> 01:14:50.307]  Defending the Republic from enemies, foreign and domestic.
[01:14:51.048 --> 01:14:52.509]  It's Alex Jones.
[01:14:54.311 --> 01:14:54.651]  All right.
[01:14:54.911 --> 01:14:56.052]  I want to hurry through your calls.
[01:14:56.072 --> 01:14:57.093]  We'll continue to the next hour.
[01:14:57.113 --> 01:14:58.614]  But Robert Barnes has been on a while.
[01:14:58.654 --> 01:15:04.539]  He's going to be popping in to talk about the impeachment, how he thinks they'll strike back next, how he thinks the Republicans should strike back.
[01:15:05.400 --> 01:15:07.842]  Let's go to Debbie in Kentucky.
[01:15:07.882 --> 01:15:09.323]  Debbie, thanks for holding her on the air.
