[00:00:00.289 --> 00:00:05.193]  From the front lines of the information war, it's Alex Jones.
[01:08:23.792 --> 01:08:34.461]  It's almost like a mafia shakedown of the taxpayers, where the mafia comes to your retail store in Chicago and says, oh, it sure would be a bad thing if this thing caught fire.
[01:08:34.481 --> 01:08:36.883]  You better pay us so we can protect you from the fire.
[01:08:37.184 --> 01:08:41.607]  I mean, that's what the whole death science industry is doing on a global scale.
[01:08:41.988 --> 01:08:47.813]  They're putting us all at risk so they can make money developing weapons that are designed to exterminate human beings.
[01:08:48.073 --> 01:08:49.074]  How insane is this?
[01:08:51.345 --> 01:08:53.066]  Well, you're right about that, Mike.
[01:08:53.606 --> 01:08:54.706]  It's all about the money.
[01:08:55.266 --> 01:09:00.248]  These so-called death scientists are on a gravy train.
[01:09:00.568 --> 01:09:07.271]  If you look at the article I sent you, again, the last time I crunched the numbers,
[01:09:07.992 --> 01:09:14.356]  From 9-11-2001 until October 2015, the United States government has spent over $100 billion on Nazi biological warfare weapons work.
[01:09:25.903 --> 01:09:32.369]  So, of course, it's a gravy train for all these 13,000 death scientists.
[01:09:32.869 --> 01:09:36.272]  And I would add in, it's usually about $5 billion a year.
[01:09:36.872 --> 01:09:40.355]  So, as of today, it's probably in the area of $120 billion.
[01:09:40.916 --> 01:09:44.458]  And now the Democrats are saying, well, let's throw another $8 billion to these Nazis.
[01:09:47.421 --> 01:09:49.883]  That's not going to solve anything.
[01:09:50.484 --> 01:09:55.568]  So, you're perfectly correct, but it's all about the money.
[01:09:56.389 --> 01:09:58.951]  I just want to clarify something.
[01:09:59.051 --> 01:10:01.694]  When you say Nazis, it's not a flippant comment.
[01:10:01.734 --> 01:10:11.883]  You're talking about the historical origins of the intellectual lineage of this research goes back to Nazi Germany, correct?
[01:10:13.284 --> 01:10:38.939]  Well, not only that, Mike, it goes back to the Japanese Imperial Army's occupation of China before and during the Second World War, and they were allies with Hitler and Mussolini, the Pact of Steel, and they had a massive biological warfare weapons program against the Chinese.
[01:10:39.880 --> 01:10:41.261]  When the war ended,
[01:10:42.009 --> 01:10:45.271]  The United States government made a deal with them.
[01:10:45.891 --> 01:10:58.039]  Namely, if you turn over all your biological warfare work, agents, research, etc., and you Nazi death scientists cooperate with us,
[01:10:58.829 --> 01:11:00.430]  We will not prosecute you.
[01:11:00.890 --> 01:11:03.511]  So yes, I'm not exaggerating.
[01:11:03.911 --> 01:11:18.298]  These are the allies of Hitler and Mussolini who were doing this to the Chinese people, and that's where a good deal, although not all of our biological warfare weapons program came from that.
[01:11:18.678 --> 01:11:28.043]  Merck was really there at the beginning, but a good chunk of it came from these Nazi biowarfare death scientists there in China.
[01:11:28.263 --> 01:11:28.643]  Sure.
[01:11:28.823 --> 01:11:42.173]  So the origins of this are consistent with the anti-human philosophical slant of eugenicists who committed atrocities, carried out the Holocaust against humanity.
[01:11:42.233 --> 01:11:45.396]  And by the way, I want to add something to what you said, which is Operation Paperclip.
[01:11:45.896 --> 01:11:51.082]  The Apollo program was built, of course, by Nazi rocket scientists who were offered U.S.
[01:11:51.122 --> 01:11:52.724]  citizenship after World War II.
[01:11:53.084 --> 01:11:57.529]  The V-2 rockets were the precursor to the Apollo rockets.
[01:11:57.569 --> 01:12:02.595]  America sent people to the moon because of Nazi scientists.
[01:12:02.615 --> 01:12:03.937]  That's not an exaggeration.
[01:12:03.997 --> 01:12:04.898]  That's history.
[01:12:05.238 --> 01:12:06.800]  That's exactly correct.
[01:12:07.370 --> 01:12:13.835]  And as a matter of fact, as for the eugenics movement, well, that originated here in the United States.
[01:12:14.375 --> 01:12:18.138]  And Hitler and the Nazis thought it was a great idea.
[01:12:18.158 --> 01:12:19.079]  They got it from us.
[01:12:19.921 --> 01:12:28.671]  And eventually they proceeded to apply it, as you said, to the Jews, to the Roma, and to Slavic people.
[01:12:28.972 --> 01:12:32.296]  They were deemed to be in inferior races of people.
[01:12:32.376 --> 01:12:32.876]  That's right.
[01:12:34.118 --> 01:12:38.463]  And some of the funders today, for example, the Rockefeller Institute,
[01:12:39.164 --> 01:12:40.025]  Yes, that is correct.
[01:12:55.486 --> 01:12:57.006]  All right, we've only got about two minutes left.
[01:12:57.386 --> 01:12:58.827]  I could talk to you for hours.
[01:12:58.847 --> 01:13:00.987]  I mean, this is beyond fascinating.
[01:13:01.567 --> 01:13:06.508]  But where does this go if we don't stop this death science industry?
[01:13:06.708 --> 01:13:08.489]  Where do we end up in another 10 years?
[01:13:08.529 --> 01:13:10.429]  If we even survive that long, who knows?
[01:13:10.509 --> 01:13:16.811]  But if they get better at killing humans, I mean, how do we survive this as a species?
[01:13:17.791 --> 01:13:18.531]  That's my question.
[01:13:20.003 --> 01:13:20.883]  Well, I agree with you, Mike.
[01:13:20.943 --> 01:13:29.146]  That's why I drafted my Biological Weapons Anti-Terrorism Act of 1989 that provides life imprisonment for all these death scientists.
[01:13:29.686 --> 01:13:34.648]  Certainly, we need immediately to shut down all BSL-3 and BSL-4
[01:13:37.149 --> 01:13:38.450]  Yeah, I think so.
[01:13:55.203 --> 01:14:09.414]  The people doing this type of death science research, like the University of North Carolina, they should be investigated and prosecuted for violating my Biological Weapons Anti-Terrorism Act that provides life in prison.
[01:14:09.754 --> 01:14:09.934]  Right.
[01:14:10.395 --> 01:14:15.659]  And that's why I drafted that in the first place, to send a shot across their bowels.
[01:14:16.079 --> 01:14:20.263]  So the universities have become the bioweapons terrorism factories of America?
[01:14:21.345 --> 01:14:21.905]  You're correct.
[01:14:22.886 --> 01:14:37.831]  If you look at these contracts, Harvard, where I went, I have three degrees there, University of Chicago, undergrad, University of North Carolina, here at the University of Illinois.
[01:14:37.971 --> 01:14:38.151]  Right.
[01:14:38.472 --> 01:14:40.132]  They're all on the gravy train.
[01:14:40.412 --> 01:14:41.633]  That's exactly right.
[01:14:42.073 --> 01:14:49.936]  And they don't really care about the existential dangers behind this type of research.
[01:14:50.336 --> 01:14:51.857]  It's unreal.
[01:14:52.757 --> 01:14:54.538]  Professor Boyle, it's an honor to speak with you.
[01:14:54.578 --> 01:14:56.218]  I hope you'll join me again in the future.
[01:14:56.358 --> 01:14:58.499]  It's a real honor to talk to you.
[01:14:58.539 --> 01:14:59.680]  I'm glad that you are there.
[01:14:59.740 --> 01:15:01.540]  Thank you so much for your thoughts today.
[01:15:01.840 --> 01:15:11.364]  Well, thank you, Mike, and keep up the good work with that newsletter, because I read it all the time and use what you're saying there to formulate my own opinion.
[01:15:11.724 --> 01:15:14.605]  Wow, that's an amazing comment.
[01:15:14.625 --> 01:15:15.826]  Thank you so much, Professor Boyle.
[01:15:16.026 --> 01:15:16.986]  This is Mike Adams here.
[01:15:17.226 --> 01:15:19.427]  We'll be right back after this break with more.
[01:15:20.543 --> 01:15:29.229]  Sort of a surprise endorsement there from Professor Francis Boyle for the NaturalNews.com email newsletter.
[01:15:29.670 --> 01:15:37.756]  Of course, that's my publication and we send out email alerts every day with solutions and things like that.
[01:15:38.656 --> 01:15:40.497]  If you'd like to join that, it's at naturalnews.com.
[01:15:40.737 --> 01:15:41.938]  Sign up for the email newsletter.
[01:15:42.378 --> 01:15:49.322]  We also, of course, publish a lot of Paul Joseph Watson stories and big breaking news here from infowars.com.
[01:15:49.342 --> 01:15:53.684]  There's actually quite a lot of cross-publication of each other's stories.
[01:15:54.224 --> 01:15:55.325]  So check it out there.
[01:15:55.345 --> 01:15:56.445]  We send out emails every day.
[01:15:56.705 --> 01:16:01.588]  By the way, for those of you signing up for email newsletters, whether it's InfoWars or us or anybody,
[01:16:02.268 --> 01:16:15.295]  Don't use Gmail and don't use Yahoo Mail and don't use Microsoft Mail because all those three providers, and I'm sure the InfoWars team, technical people can confirm this, they tend to ban independent media emails.
[01:16:15.935 --> 01:16:23.239]  So you should use something more like a ProtonMail.com or a HushMail or some more of an independent email provider.
[01:16:23.519 --> 01:16:24.899]  Otherwise, you're going to get banned.
[01:16:24.939 --> 01:16:29.502]  Like Microsoft banned our emails temporarily a week ago.
[01:16:30.262 --> 01:16:33.584]  And so that was Hotmail and Microsoft or MSN and all that stuff.
[01:16:34.284 --> 01:16:37.586]  And we couldn't deliver emails to all of our Microsoft subscribers.
[01:16:37.606 --> 01:16:39.727]  They just do that to mess with us.
[01:16:40.087 --> 01:16:40.948]  They do it on purpose.
[01:16:41.228 --> 01:16:46.791]  Now, one of the things that we cover is natural molecules, natural supplements, things like that.
[01:16:47.351 --> 01:16:49.533]  And I always promise to show and tell here.
[01:16:49.553 --> 01:16:51.754]  By the way, Alan Keyes is coming up here in just a minute.
[01:16:52.154 --> 01:16:54.436]  But I've got to share this with you because I brought another show and tell.
[01:16:54.736 --> 01:16:56.298]  This is not something that I sell.
[01:16:56.658 --> 01:17:00.021]  This is something that I found, that I discovered in my research.
[01:17:00.682 --> 01:17:02.644]  This is a special spice.
[01:17:02.964 --> 01:17:04.065]  You've got to watch this.
[01:17:04.265 --> 01:17:07.088]  It's called cubeb pepper.
[01:17:07.608 --> 01:17:08.789]  C-U-B-E-B.
[01:17:08.949 --> 01:17:10.210]  Cubeb pepper.
[01:17:10.651 --> 01:17:14.374]  It's also known as java pepper or tailed pepper.
[01:17:14.754 --> 01:17:16.015]  I've got a bowl of it right here.
[01:17:16.696 --> 01:17:26.701]  And this contains the molecule that we spoke about yesterday, henokinin, the same molecule that was in the hinoki wood that we talked about yesterday.
[01:17:27.061 --> 01:17:31.043]  This is the spice that's used to flavor some Russian vodka.
[01:17:31.584 --> 01:17:42.189]  It contains this molecule that has been tested for the 3Cl protease inhibition properties, which may be useful in what we're seeing today.
[01:17:42.209 --> 01:17:45.711]  It's probably going to be studied for a possible future drug.
[01:17:46.431 --> 01:17:49.632]  It doesn't hurt to eat more spices.
[01:17:49.932 --> 01:17:57.134]  And I'm not saying to anybody that you should never take pharmaceuticals or never even consider the vaccine if it's ever made safe.
[01:17:57.435 --> 01:17:59.595]  I'm just saying, look, there's nothing else available.
[01:18:00.015 --> 01:18:01.536]  Why not spice up your life?
[01:18:02.216 --> 01:18:04.837]  You know, why not just have better food, better cuisine?
[01:18:05.138 --> 01:18:09.180]  I've talked about Indian cuisine, like Lebanese food, Middle Eastern food, all these spices.
[01:18:09.560 --> 01:18:12.121]  This is another spice, kubeb pepper.
[01:18:12.722 --> 01:18:18.064]  You can get it, I think, it's sold on Amazon and spice companies and herb companies and places like that.
[01:18:18.505 --> 01:18:20.686]  Again, it's called java pepper or tailed pepper.
