[00:00:00.149 --> 00:00:00.852]  Yeah.
[01:32:10.257 --> 01:32:19.845]  Most of the InfoWars radio listening audience is aware of the high-quality, affordable firearms available that are made right here in America at htfirearms.com.
[01:32:20.005 --> 01:32:26.350]  One of the most exciting things about htfirearms.com is the ability to upgrade your AR-15 platform today.
[01:32:26.510 --> 01:32:28.672]  They call it their low-profile platform.
[01:32:28.832 --> 01:32:32.095]  PVX muzzle brakes, proven to help control muzzle rise.
[01:32:33.436 --> 01:32:35.957]  6061 billet material with Type 3 hard coating.
[01:32:36.217 --> 01:32:39.479]  Bolt carrier group for .308 and .556 ARs.
[01:32:39.819 --> 01:32:41.100]  Custom Kydex holsters.
[01:32:41.400 --> 01:32:46.103]  Ideal for concealed carry with .080 thick Kydex to ensure durability.
[01:32:46.263 --> 01:32:48.665]  Most competitors' material use .060.
[01:32:48.765 --> 01:32:51.927]  Configure yours today at hdfirearms.com.
[01:32:52.147 --> 01:32:54.048]  And my favorite, single stage trigger.
[01:32:54.208 --> 01:32:57.590]  A home run upgrade for your AR-15 and AR-10 platforms.
[01:32:57.830 --> 01:33:01.193]  Find out more at HDFirearms.com today or call 770-485-7015.
[01:33:01.393 --> 01:33:02.454]  That's HDFirearms.com or call 770-485-7015.
[01:33:24.830 --> 01:33:30.863]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[01:33:31.625 --> 01:33:33.248]  It's Alex Jones.
[01:33:36.420 --> 01:33:38.022]  We're back live on the Alex Jones Show.
[01:33:38.062 --> 01:33:40.644]  We're going to go to your calls here in a few minutes.
[01:33:40.684 --> 01:33:42.627]  We've got Rob Dew as well with news popping in.
[01:33:43.167 --> 01:33:50.355]  Now, of course, one of the top stories on InfoWars.com yesterday was Donald Trump tweeting out a link to InfoWars.
[01:33:50.395 --> 01:33:53.698]  Now, of course, that's not a huge story in and of itself.
[01:33:54.719 --> 01:33:57.101]  I've disagreed with Trump on some issues in the past.
[01:33:57.642 --> 01:34:04.230]  For example, you know, he gave a speech a couple of days ago saying how great waterboarding was and that we should torture terrorists.
[01:34:04.850 --> 01:34:09.355]  Of course, we know for a fact that waterboarding and torture doesn't work.
[01:34:09.596 --> 01:34:11.618]  It only extracts false confessions.
[01:34:12.659 --> 01:34:15.762]  But then he said we should do it anyway because look at what they're doing to us.
[01:34:15.802 --> 01:34:18.644]  Well, we've been through that argument a million times.
[01:34:18.684 --> 01:34:28.652]  America does not stand for torturing people, especially given the fact that most of those people who came out of Gitmo were basically goat herders and taxi drivers.
[01:34:28.692 --> 01:34:33.056]  I think it was like 90% of them were proven to have no connections to terrorism whatsoever.
[01:34:33.376 --> 01:34:34.877]  And anyway, it doesn't work.
[01:34:35.338 --> 01:34:38.300]  So why would you sacrifice the national reputation of a country
[01:34:39.432 --> 01:34:42.793]  On that premise, I mean, does America want to turn into North Korea?
[01:34:42.833 --> 01:34:45.434]  So I'd disagree with Trump on a lot of issues.
[01:34:46.074 --> 01:34:55.016]  I'd still find the fact that he had a phone call with Bill Clinton two weeks before he announced his run for the Republican candidacy very odd indeed.
[01:34:55.096 --> 01:34:56.257]  So it's not as if we've been
[01:34:57.117 --> 01:35:01.740]  You know, in this full-on worship fest for Trump, as many conservatives have.
[01:35:02.080 --> 01:35:17.990]  But he did send out this tweet because there's been a controversy surrounding him over the past few days, which is, he basically came out and said there were thousands of Muslims celebrating 9-11 in New York, in New Jersey, on September 11, 2001.
[01:35:18.850 --> 01:35:24.154]  The media came out and fact-checked him and said that this never happened, there was no evidence of this.
[01:35:25.074 --> 01:35:41.423]  So then Trump pointed to a Washington Post article which was published on September 18th which did make reference to Middle Easterners celebrating 9-11 basically you know cheering and hollering on top of a building as the plane went into the World Trade Center.
[01:35:41.863 --> 01:35:47.847]  Now of course people who have studied that kind of information for the past 14 years know that those
[01:35:48.527 --> 01:35:50.790]  Individuals weren't Muslims, they were Israelis.
[01:35:50.951 --> 01:35:53.855]  This was the infamous case of the Israeli art students.
[01:35:54.175 --> 01:36:03.268]  Of course, speculation at the time was that they were spies, they had advanced knowledge of the plot, and you can debate that ad infinitum, but they weren't Muslims.
[01:36:03.809 --> 01:36:17.339]  So Trump was wrong in that regard, but it's not wrong to say that there's a ton of anecdotal evidence to suggest that there were Muslims celebrating 9-11 in New York and in New Jersey on that fateful day.
[01:36:17.399 --> 01:36:30.548]  In fact, there was a hashtag that Trump drew attention to where people were giving their stories, people who lived in New Jersey, who said they personally saw crowds of people, up to 100 people, Muslims celebrating 9-11.
[01:36:32.029 --> 01:36:46.044]  So then, Infowars.com publishes this story out of BizPacReview, which is basically the writer's story of how she also personally saw Muslims celebrating 9-11 on the day of the attacks.
[01:36:47.045 --> 01:36:50.989]  Trump tweets it out, tweets a link to Infowars.com.
[01:36:51.957 --> 01:36:53.398]  But of course, that's not the story.
[01:36:53.658 --> 01:37:05.968]  The story is the crybaby, butthurt, frothing meltdown in the immediate aftermath, which was, oh my god, Donald Trump tweeted out the discredited Infowars.com.
[01:37:06.468 --> 01:37:09.971]  You know, like we haven't been on the Drudge Report for five, six years.
[01:37:10.511 --> 01:37:13.193]  Like we haven't been picked up by all these massive publications.
[01:37:13.494 --> 01:37:14.635]  The fact that Trump did it.
[01:37:15.155 --> 01:37:17.977]  This is surely going to be the final straw for Trump.
[01:37:18.458 --> 01:37:19.598]  This is going to sink him.
[01:37:20.439 --> 01:37:25.863]  Of course, complete baloney, and yet the likes of Gawker came out with a headline.
[01:37:26.363 --> 01:37:32.467]  I mean, how short for news do you have to be to write about the fact that Trump tweeted InfoWars?
[01:37:32.947 --> 01:37:34.448]  He's talked about us before!
[01:37:34.488 --> 01:37:36.870]  We had the drug smuggling footage out of Mexico!
[01:37:37.370 --> 01:37:39.111]  With Josh Owens and Joe Biggs.
[01:37:39.571 --> 01:37:41.612]  Trump mentioned that in a live speech.
[01:37:41.992 --> 01:37:48.075]  And again, people got butthurt over that, like that didn't happen or that was discredited when we got the exclusive footage.
[01:37:48.695 --> 01:37:58.940]  So then you have the likes of Gawker, who of course routinely try and ruin people's lives and abuse inside sources and the whole nine yards, like they're the paragon of credibility.
[01:38:00.140 --> 01:38:07.767]  Trump tweeted an InfoWars.com link and the election is still 348 days away, like it was some kind of cardinal sin.
[01:38:08.908 --> 01:38:26.123]  The article reads, the text of this tweet is the headline of an article published on conspiracy theory suppository InfoWars.com, in which a New Jersey resident argues that Donald Trump's claims about Muslim Americans celebrating the destruction of the World Trade Center are not fear-mongering, crypto-fascist lies.
[01:38:26.743 --> 01:38:27.143]  So again,
[01:38:27.984 --> 01:38:29.104]  They're making light of it.
[01:38:29.464 --> 01:38:41.247]  They've devoted an entire article to the fact that Trump tweeted info wars, God forbid, and of course the crybaby butthurt meltdown from liberals on Twitter then commenced.
[01:38:42.107 --> 01:38:50.109]  You also had the likes of ThinkProgress coming out with this headline, Trump cites 9-11 truther website to support his false claims about 9-11.
[01:38:51.587 --> 01:38:54.068]  Of course, the claims weren't false.
[01:38:54.449 --> 01:39:00.952]  There are numerous anecdotal reports from individuals who were in New Jersey on that day who saw Muslims celebrating 9-11.
[01:39:01.953 --> 01:39:03.173]  So that's not false.
[01:39:03.254 --> 01:39:06.135]  I mean, maybe to claim that there were thousands is an exaggeration.
[01:39:06.555 --> 01:39:12.979]  But the fact is, numerous people now in the aftermath of this controversy are coming out and saying they saw the same thing.
[01:39:13.019 --> 01:39:14.180]  But isn't it interesting
[01:39:15.040 --> 01:39:26.066]  That Think Progress comes out and immediately writes a headline about this, similar to how Media Matters, which is one of their affiliated organizations, basically writes an article.
[01:39:26.506 --> 01:39:32.449]  They don't do it anymore because it became too ridiculous, but they used to write an article every time Drudge linked to Infowars.
[01:39:33.049 --> 01:39:44.075]  Like that was evidence of some dark, seedy collusion, and like that discredited Drudge simply because he was linking to us, which, you know, he has done probably over a thousand times in the years since.
[01:39:44.815 --> 01:39:51.820]  And of course, ThinkProgress, which we documented before, is basically an Obama White House front group.
[01:39:52.180 --> 01:39:55.322]  They have weekly meetings with the Obama administration.
[01:39:55.903 --> 01:40:08.572]  And in fact, the Center for American Progress Director, which is the group behind ThinkProgress, Jennifer Palmieri, said the organization is focused around, quote, driving the White House's message and agenda.
[01:40:09.392 --> 01:40:15.978]  These are the people that are attacking InfoWars, that are attacking Trump, merely for tweeting out an InfoWars link.
[01:40:16.658 --> 01:40:28.169]  An Obama front group, an admitted Obama front group, headed up by Bill Clinton's former chief of staff, John Podesta, who of course was also head of Barack Obama's presidential transition team.
[01:40:28.829 --> 01:40:32.492]  So this is not an independent media organisation.
[01:40:32.912 --> 01:40:45.441]  This is a mouthpiece for the White House and now once again they're attacking us because they're all butthurt and crying over the fact that, God forbid, Donald Trump tweeted out InfoWars.
[01:40:47.501 --> 01:40:49.282]  Paul, Paul, I just want to jump in here.
[01:40:49.802 --> 01:40:55.043]  You've got this Washington Post article from 2001, and here's a quote from it, which we put in our article.
[01:40:55.324 --> 01:41:15.289]  In Jersey City, within two hours, within hours of two jetliners plowing into the World Trade Center, law enforcement authorities detained and questioned a number of people who were allegedly seen celebrating the attacks and holding tailgate-style parties, tailgate-style parties, on rooftops while they watched the devastation on the other side of the river.
[01:41:16.257 --> 01:41:19.278]  Yeah, and that's the article that Trump drew attention to.
[01:41:19.298 --> 01:41:25.721]  And then the writer of that article, who is a disabled reporter, tried to back away from it.
[01:41:26.281 --> 01:41:35.805]  So as soon as Trump was getting on the offensive and the media was starting to backpedal as a result, this reporter said, oh I don't remember writing that, I don't know whether that's accurate or not.
[01:41:35.985 --> 01:41:39.186]  He actually threw himself under the bus as part of this process.
[01:41:39.566 --> 01:41:41.607]  So then they shift the controversy
[01:41:42.327 --> 01:41:48.310]  And claim that Trump was doing an insensitive impression of this disabled reporter.
[01:41:49.270 --> 01:41:50.591]  We've got the video now actually.
[01:41:50.831 --> 01:41:51.612]  Play the video.
[01:41:51.632 --> 01:41:56.794]  This is the huge new controversy about Trump that's not going to sink him like the previous 15 haven't.
[01:41:57.114 --> 01:41:58.075]  Let's go ahead with the video.
[01:41:59.195 --> 01:42:00.276]  Written by a nice reporter.
[01:42:00.296 --> 01:42:01.537]  Now the poor guy, you gotta see this guy.
[01:42:01.557 --> 01:42:02.998]  Oh, I don't know what I said.
[01:42:03.258 --> 01:42:04.579]  Oh, I don't remember.
[01:42:04.599 --> 01:42:06.660]  He's going like, I don't remember.
[01:42:06.800 --> 01:42:08.362]  Oh, maybe that's what I said.
