[00:00:00.069 --> 00:00:00.649]  We're live.
[01:17:20.584 --> 01:17:21.044]  Good morning.
[01:17:21.104 --> 01:17:21.585]  How are you?
[01:17:21.605 --> 01:17:22.605]  I'm alright, my friend.
[01:17:22.745 --> 01:17:23.105]  Go ahead.
[01:17:24.265 --> 01:17:26.946]  Well, I got some disconcerting news today.
[01:17:27.726 --> 01:17:38.470]  My sister, who is an avid lookout for anything to do protecting her children in school, came across a Facebook post that was given to her.
[01:17:39.310 --> 01:17:46.452]  And this has to do with the Philadelphia Catholic School District issuing a warning to parents
[01:17:47.153 --> 01:17:51.136]  Preparing them for vocabulary like something called lockdown.
[01:17:52.116 --> 01:18:09.608]  And what they're classifying lockdown is shutting down the school, keeping all the students inside the school without giving any kind of permission to parents to pick them up, and guarding the school with fire department officials or police department to guard.
[01:18:10.368 --> 01:18:20.712]  Yeah, they're expanding citywide lockdowns to government buildings and schools, but now to private schools for a car backfiring or a guy putting a rifle in his car for deer hunting.
[01:18:21.112 --> 01:18:28.915]  Constant freaking out, constant false alarms to train us that we can be locked down and have our rights taken and the cops go door-to-door and confiscate the guns.
[01:18:29.295 --> 01:18:30.376]  That's being run out of D.C.
[01:18:30.956 --> 01:18:32.316]  We saw that, of course, in Boston.
[01:18:32.336 --> 01:18:33.317]  We've seen that in other areas.
[01:18:34.097 --> 01:18:40.863]  It's not effective, it doesn't ever catch anybody, but it does train the public to live under martial law, and it conditions the police for that.
[01:18:41.183 --> 01:18:51.452]  And now the New York City is prepping security for the Pope's visit, the Wall Street Journal reports, and testing lockdowns, you name it, with the military over the police.
[01:18:51.852 --> 01:18:58.038]  And again, I'm not bashing the military or the police themselves, I'm bashing the mission that's unconstitutional.
[01:18:58.658 --> 01:19:04.541]  And they got Michael McCaul, the congressman out, the Republican, saying we've got to, you know, have bigger budgets and more.
[01:19:04.801 --> 01:19:06.082]  We're not ready to protect the Pope.
[01:19:06.422 --> 01:19:09.043]  The Pope sits on trillions of dollars in assets.
[01:19:09.323 --> 01:19:15.446]  The Pope lobbies us all day about how we should pay more taxes and have more illegals come in.
[01:19:16.206 --> 01:19:21.469]  The Catholic Church, it's its own sovereign state, needs to pay for Pope coming.
[01:19:22.469 --> 01:19:22.770]  Okay?
[01:19:22.930 --> 01:19:24.430]  And that's what this comes down to.
[01:19:24.490 --> 01:19:25.151]  I don't mean to be ranting.
[01:19:25.171 --> 01:19:25.391]  Go ahead.
[01:19:26.809 --> 01:19:27.389]  No, you're right.
[01:19:27.449 --> 01:19:28.310]  You're absolutely right.
[01:19:29.190 --> 01:19:31.011]  I've been also keeping aware of that.
[01:19:31.611 --> 01:19:34.772]  We are keeping an eye out on what's happening in New York.
[01:19:34.872 --> 01:19:40.794]  Unfortunately, we're on Long Island and that's no more than 50 miles from the center of the city.
[01:19:41.394 --> 01:19:43.475]  And if anything ever did happen that was major,
[01:19:43.996 --> 01:19:46.477]  You know, that's one thing that I would explain to my family, you know.
[01:19:47.097 --> 01:19:50.998]  In the good day of traffic over here, it would take two hours to get out of the city.
[01:19:51.478 --> 01:19:52.879]  Imagine if it was on a lockdown.
[01:19:52.899 --> 01:19:59.921]  It would take us a week, walking on foot, going through, you know, who knows what kind of territory that would become out there.
[01:19:59.941 --> 01:20:00.441]  Absolutely.
[01:20:00.501 --> 01:20:00.781]  You know?
[01:20:00.801 --> 01:20:04.342]  Brother, let me give you the rest of the story when we come back.
[01:20:05.758 --> 01:20:08.320]  I'm gonna come back and finish up with you, then we'll go to Larry and others.
[01:20:08.841 --> 01:20:10.722]  The rest of the story of what a lockdown really is.
[01:20:11.023 --> 01:20:15.607]  A revolution in body protection has arrived, only at FortressSurvivalLLC.com.
[01:20:15.907 --> 01:20:19.830]  Introducing the revolutionary patented Level 3 Bulletproof Vest.
[01:20:19.850 --> 01:20:21.932]  100% Kevlar, 100% American made.
[01:20:22.132 --> 01:20:25.155]  Concealable, fully adjustable, and the lowest price on the market.
[01:20:25.375 --> 01:20:26.516]  Adult size normally $289.99, now just $250.
[01:20:26.556 --> 01:20:27.637]  Kid size normally $239.99, now just $200.
[01:20:31.300 --> 01:20:36.228]  Get affordable protection with a Level 3A Bulletproof Vest from FortressSurvivalLLC.com.
[01:20:36.348 --> 01:20:38.271]  For thou art my rock and my fortress.
[01:20:38.532 --> 01:20:38.852]  Psalm 31 3.
[01:20:40.546 --> 01:20:45.409]  Turn on the news and you'll hear stories of natural disasters, political unrest, and financial crisis.
[01:20:45.730 --> 01:20:49.432]  In times of uncertainty, how will you take care of your family's most basic needs?
[01:20:49.712 --> 01:20:56.077]  Food Insurance, America's most trusted provider of freeze-dried emergency food, has solutions that fit your family's needs and budget.
[01:20:56.357 --> 01:21:00.299]  Our meals are delicious, nutritious, and come with a guaranteed 25-year shelf life.
[01:21:00.560 --> 01:21:04.702]  For a limited time, we are sending a free freeze-dried meal to all listeners of this program.
[01:21:04.802 --> 01:21:08.065]  Go to foodinsurance.com and request your free meal today.
[01:21:08.245 --> 01:21:09.366]  That's foodinsurance.com.
[01:21:11.866 --> 01:21:15.608]  Thousands of people seeking home security get ripped off every day.
[01:21:15.828 --> 01:21:19.610]  And the home security industry wants you to believe that's your only option.
[01:21:19.870 --> 01:21:25.053]  They've got hordes of salesmen out there trying to scare you into signing one of their long-term contracts.
[01:21:25.333 --> 01:21:29.955]  You get stuck writing huge checks month after month with no way out.
[01:21:30.235 --> 01:21:33.577]  It's robbery by contract and it can cost you thousands.
[01:21:33.857 --> 01:21:35.938]  But there's a better way to protect your home.
[01:21:36.278 --> 01:21:37.839]  SimpliSafe Home Security.
[01:21:38.099 --> 01:21:39.740]  SimpliSafe has no contracts.
[01:21:40.120 --> 01:21:40.400]  None!
[01:21:40.680 --> 01:21:43.241]  You'll get award-winning 24-7 protection.
[01:21:43.501 --> 01:21:48.542]  Security professionals watching over your home, ready to instantly send police to the rescue.
[01:21:48.822 --> 01:21:53.523]  For just $14.99 per month, that's less than half what most companies charge.
[01:21:53.723 --> 01:21:55.424]  Protect your home the smart way.
[01:21:55.624 --> 01:22:02.506]  Visit SimpliSafeDefense.com today for an exclusive 10% offer and get a free keychain remote worth $25.
[01:22:03.326 --> 01:22:05.946]  Only when you go to SimpliSafeDefense.com.
[01:22:06.286 --> 01:22:08.087]  SimpliSafeDefense.com.
[01:22:10.293 --> 01:22:13.775]  As if chlorine in our water weren't bad enough, now they're adding ammonia?
[01:22:14.516 --> 01:22:15.036]  It's true.
[01:22:15.136 --> 01:22:19.098]  Some municipalities are now adding ammonia plus chlorine to your water supply.
[01:22:19.298 --> 01:22:21.119]  It's a disinfectant called chloramine.
[01:22:21.680 --> 01:22:26.182]  But with a trusted Big Berkey water filter, you can keep chloramine out of your water.
[01:22:26.483 --> 01:22:33.847]  New NSF EPA certified lab tests show EPA Berkey water filters remove chloramines, pharmaceuticals, BPA,
[01:22:34.167 --> 01:22:39.072]  Pesticides, bacteria and viruses, all forms of fluoride and much more.
[01:22:39.332 --> 01:22:42.876]  Big Berkey water filters are the original and most trusted on the market.
[01:22:43.136 --> 01:22:45.439]  The gold standard in water purification.
[01:22:45.799 --> 01:22:49.823]  And our filters last for years at less than two cents per gallon.
[01:22:50.103 --> 01:22:54.388]  Big Berkey, the one that's powerful enough to purify stagnant pond water.
[01:22:54.608 --> 01:22:56.230]  Get your Big Berkey today!
[01:22:56.370 --> 01:22:58.673]  Call 1-877-99-BERKEY or click BigBerkeyWaterFilters.com.
[01:22:58.753 --> 01:22:59.374]  That's 1-877-99-BERKEY.
[01:22:59.494 --> 01:23:00.855]  Big Berkey Water Filters.
[01:23:00.915 --> 01:23:02.197]  For the love of clean water.
[01:23:10.236 --> 01:23:12.577]  The human body is more than 60% water.
[01:23:13.337 --> 01:23:15.658]  Your brain and muscles are 75% water.
[01:23:16.378 --> 01:23:18.279]  And your blood is 92% water.
[01:23:18.979 --> 01:23:23.621]  Water is vital to your body, and alkalizing your water is the key to keep it running at its best.
[01:23:24.321 --> 01:23:31.164]  AlkaVision Plasma pH Drops keep your entire body healthy, boosts energy, promotes weight loss, and even fights cancer.
[01:23:31.504 --> 01:23:34.425]  Call 800-518-7615 or go to alkavision.com to find out more.
[01:23:34.445 --> 01:23:35.846]  That's alkavision.com.
[01:23:40.255 --> 01:23:46.119]  Virtually anyone can hack your cell phone and track your calls, your texts, your emails, your every movement.
[01:23:46.399 --> 01:23:48.160]  But only if they can detect a signal.
[01:23:48.500 --> 01:23:52.162]  Stay one step ahead of hackers and Big Brother with a Blockit Pocket.
[01:23:52.482 --> 01:23:57.825]  A custom-made pocket infused with pure silver that creates a complete Faraday enclosure for your cell phone.
[01:23:58.086 --> 01:24:01.848]  For free shipping to the lower 48, visit BlockitPocket.com or call 888-315-9618.
[01:24:01.948 --> 01:24:02.468]  BlockitPocket.com.
[01:24:02.528 --> 01:24:03.449]  Enhancing health and privacy.
[01:24:11.608 --> 01:24:16.751]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[01:24:17.431 --> 01:24:19.692]  Because there's a war on for your mind.
[01:24:21.113 --> 01:24:23.594]  Well, the lockdowns started after Columbine.
[01:24:23.894 --> 01:24:25.555]  And they were over the schools.
[01:24:26.336 --> 01:24:27.856]  Then it was a neighborhood around the school.
[01:24:27.876 --> 01:24:29.397]  Then it was a part of the city.
[01:24:29.417 --> 01:24:30.738]  And then it was past the city.
[01:24:32.125 --> 01:24:34.307]  All it is is a giant governmental power grab.
[01:24:35.267 --> 01:24:40.911]  It doesn't even work for its supposed directive to capture whoever the shooter is.
[01:24:42.593 --> 01:24:54.641]  But it is a government precursor to martial law, just like we have seen with the TSA and the Feds at the airports.
[01:24:55.162 --> 01:24:58.324]  And now the TSA is on the street with Viper teams all over the country.
[01:25:00.538 --> 01:25:14.710]  When I would tell people they were coming 14 years ago, because I watched a C-SPAN two-hour hearing about it, that they would then decide if they could have a job or not in the future, they'd be the new national police force, people laughed at me.
[01:25:17.032 --> 01:25:18.173]  Folks aren't laughing now.
[01:25:21.536 --> 01:25:27.621]  Major highway closures in Philadelphia and other states as His Lordship the Pope comes to town.
[01:25:30.609 --> 01:25:33.331]  By the way, when he's in Latin America, they don't close big roads for him.
[01:25:34.831 --> 01:25:37.993]  But here in America, he's going to be called His Excellency and all the rest of this.
[01:25:38.434 --> 01:25:39.674]  And I'm not a Catholic basher.
[01:25:39.714 --> 01:25:40.535]  Everybody knows that.
[01:25:40.555 --> 01:25:42.236]  I have a lot of Catholic friends.
[01:25:42.576 --> 01:25:43.617]  I judge a tree by its fruits.
[01:25:43.957 --> 01:25:45.398]  A lot of great people I know are Catholics.
[01:25:46.138 --> 01:25:49.100]  Most Catholics I know literally think this guy's the Antichrist.
[01:25:50.148 --> 01:25:55.409]  In fact, it's the Catholics that are, like, congratulating me and thanking me in letters and emails saying, thank you.
[01:25:56.009 --> 01:25:58.290]  You know, we understand you just don't think all Catholics are devils.
[01:25:58.310 --> 01:25:59.210]  You're not judging people.
[01:25:59.510 --> 01:26:00.971]  You understand there's been a lot of good in the Church.
[01:26:00.991 --> 01:26:06.292]  A lot of people that, you know, fought for rights and fought against slavery and, you know, fought against abortion.
[01:26:06.632 --> 01:26:15.314]  But, man, the Catholic Church today, I mean, even their top people are getting removed or demoted because they're speaking out against Pope Francis.
[01:26:17.500 --> 01:26:19.842]  Who is just so bad for me.
[01:26:20.162 --> 01:26:22.743]  Might as well have Fidel Castro as president.
[01:26:23.064 --> 01:26:25.925]  And that's why they brought him to Cuba.
