[00:00:00.596 --> 00:00:03.213]  You're listening to The Alex Jones Show.
[01:37:08.650 --> 01:37:10.610]  They can bring him down, they can bring us down.
[01:37:10.950 --> 01:37:11.871]  So we gotta support him.
[01:37:12.511 --> 01:37:13.311]  It's just that simple.
[01:37:13.371 --> 01:37:14.151]  They hate his guts.
[01:37:15.111 --> 01:37:17.132]  And he did start it.
[01:37:18.132 --> 01:37:19.692]  So you gotta dance with who brung ya.
[01:37:19.912 --> 01:37:22.173]  There was nothing in 1988 when he launched his show.
[01:37:24.377 --> 01:37:26.838]  There wouldn't even be talk radio today, so thank God for it.
[01:37:27.158 --> 01:37:29.638]  He didn't invent it, it was around before that, but not national.
[01:37:30.739 --> 01:37:36.560]  And so, we now are the vanguard of that today, and so we've got to really understand that.
[01:37:36.600 --> 01:37:44.082]  So please, support us, buy the products, 25% off Brain Force, it's just a whole bunch of known compounds that are organic.
[01:37:45.507 --> 01:37:48.129]  Help you think better, clearer, without a bunch of caffeine.
[01:37:48.189 --> 01:37:52.371]  It does have Aromante in it, which I've found the most effective type of caffeine.
[01:37:52.391 --> 01:37:53.292]  The molecule's different.
[01:37:53.892 --> 01:37:57.874]  Infowarslife.com for those products.
[01:37:57.914 --> 01:38:01.376]  Infowarsstore.com is the umbrella site.
[01:38:02.017 --> 01:38:02.577]  Or 888-253-3139.
[01:38:02.617 --> 01:38:04.078]  But bottom line, support us.
[01:38:04.458 --> 01:38:06.759]  Also support Professor Lott.
[01:38:06.819 --> 01:38:09.221]  Go to crimeresearch.org and get his books.
[01:38:10.262 --> 01:38:11.723]  Give them to an anti-gunner.
[01:38:12.023 --> 01:38:13.724]  Take an anti-gunner out shooting.
[01:38:14.405 --> 01:38:15.766]  That's one way to break their conditioning.
[01:38:16.506 --> 01:38:21.530]  Again, our guest is John Lott, CrimeResearch.org, 800-259-9231.
[01:38:22.010 --> 01:38:26.673]  I want to go to calls in about five minutes, but I've been asking some of the questions here today.
[01:38:26.713 --> 01:38:31.596]  You're really at the heart of exposing what's happening statistically, but also politically.
[01:38:32.717 --> 01:38:33.958]  What are the latest statistics?
[01:38:33.978 --> 01:38:35.579]  What are some other numbers we should know about?
[01:38:35.899 --> 01:38:39.902]  What are some other issues that I haven't raised that people should be alerted to, Professor?
[01:38:42.123 --> 01:38:47.047]  Well, probably the biggest debate that's coming up is, are these universal background checks?
[01:38:47.167 --> 01:38:56.534]  We've talked about part of the issue with regard to them, and that is that it's being used as a way of making it more costly for people to get guns.
[01:38:56.574 --> 01:39:02.718]  Before I kind of get into the statistical stuff, I just want to make one aspect of that first point clear, and that is
[01:39:03.616 --> 01:39:08.999]  If you look over the last few years, I've been involved in some of the political debates behind the scenes.
[01:39:09.139 --> 01:39:24.349]  In Colorado, for example, where they passed the universal background check in 2013, they have both a state tax on the transfer of a gun, as well as you have to pay a federally licensed dealer to handle the transfer.
[01:39:27.199 --> 01:39:34.342]  I had the idea of having an amendment there that would exempt people below the poverty level from having to pay the state tax.
[01:39:35.623 --> 01:39:44.247]  The Democrats, except for two pro-gun Democrats, voted en masse against exempting people below the poverty level from having to pay that tax.
[01:39:44.267 --> 01:39:45.547]  That is so sensational!
[01:39:46.788 --> 01:39:50.410]  I mean, that's like the poll tax on black people so they couldn't vote.
[01:39:50.430 --> 01:39:52.070]  I mean, that is so discriminatory.
[01:39:52.110 --> 01:39:52.991]  How do they get away with that?
[01:39:55.071 --> 01:39:59.733]  Right, well, that's the reason why I'm talking about it now, in part, to let people know.
[01:39:59.773 --> 01:40:07.616]  Because, I mean, how many taxes can you think of that Democrats would vote en masse against exempting people below the poverty level from having to pay?
[01:40:07.636 --> 01:40:08.396]  Unbelievable.
[01:40:08.416 --> 01:40:15.719]  You know, it's clear, to be clear to them, that the primary impact isn't going to stop you or myself from being able to get a gun.
[01:40:16.314 --> 01:40:25.123]  But it mainly will stop poor people, particularly poor minorities, who are most likely victims of violent crime, from having the option to go and defend themselves.
[01:40:25.183 --> 01:40:27.725]  And it's just not Colorado and Maryland.
[01:40:28.666 --> 01:40:39.897]  When they passed the licensing and registration in 2013, $300, there was a similar attempt to try to exempt people below the poverty level from having to bear those costs.
[01:40:40.521 --> 01:40:47.665]  In the sense that Democrats controlled over two-thirds of both the State House and the State Senate, they wouldn't even let the amendments come up for a vote.
[01:40:48.346 --> 01:40:57.391]  And so, you know, how much clearer can you be that the main point of it is to try to stop people from being able to have guns?
[01:40:57.691 --> 01:41:09.058]  I mean, if it was just an issue of solving crime, which I don't think it does, you know, they would say, well, you know, these poor people, we'll exempt them or we'll pay for it out of general revenue.
[01:41:09.865 --> 01:41:12.426]  That's a basic point there.
[01:41:12.946 --> 01:41:20.548]  As an economist, I would say that if you have a government service that's benefiting everybody, then everybody should pay for it.
[01:41:20.628 --> 01:41:37.892]  You shouldn't just make it so that it's the law-abiding good citizens who you really have the least amount to worry about, but the law-abiding individuals who go through these background checks shouldn't be the ones who have to bear the entire burden of running this system.
[01:41:39.998 --> 01:41:48.686]  As far as the statistics go, with regard to these background checks, one thing people really need to understand is how much of a mess the current system is.
[01:41:49.607 --> 01:42:06.862]  It looks like over 99% of the denials that occur from the current background check system are law-abiding citizens who should have been able to legally buy a gun, but were stopped because they had a name similar to someone that the government wanted to stop.
[01:42:07.674 --> 01:42:19.539]  And so, when the President goes and says that there have been over 2 million prohibited or dangerous people who have been stopped from buying guns because of background checks, that's simply false.
[01:42:20.219 --> 01:42:23.541]  What he should say is that there have been over 2 million initial denials.
[01:42:23.601 --> 01:42:31.444]  Just because you stop somebody who has a name similar to a felon, doesn't mean you're stopping a felon from being able to go and buy a gun.
[01:42:32.224 --> 01:42:33.825]  So, an analogy would be,
[01:42:35.188 --> 01:42:37.811]  The late Senator Ted Kennedy from Massachusetts.
[01:42:49.787 --> 01:42:54.389]  Well, your phone is doing it again, sir.
[01:42:54.429 --> 01:42:55.890]  It's okay, it's going to come right back.
[01:42:55.930 --> 01:42:59.812]  It actually adds to the radio theater for listeners out there.
[01:42:59.832 --> 01:43:01.133]  We also, of course, have TV viewers.
[01:43:01.153 --> 01:43:03.254]  Professor John Lott is our guest.
[01:43:03.614 --> 01:43:06.715]  You need to go to his website, get the crime statistics, crimeresearch.org.
[01:43:07.155 --> 01:43:07.796]  It's not just
[01:43:08.860 --> 01:43:15.041]  His statistics, his statistics time after time get matched up with the crime statistics and proven to be deadly accurate.
[01:43:15.582 --> 01:43:18.202]  So we're talking 50 plus percent drop in violent crime.
[01:43:18.582 --> 01:43:21.543]  The Justice Department says, LOTS says it's more like 61 percent.
[01:43:22.103 --> 01:43:23.723]  This great truth is coming out.
[01:43:23.763 --> 01:43:26.204]  So we're winning the hearts and minds just like on abortion.
[01:43:26.644 --> 01:43:28.184]  The problem is they're just moving forward.
[01:43:28.204 --> 01:43:32.845]  It's like Obamacare is unpopular and horrible, but we can't get rid of it for some reason.
[01:43:33.886 --> 01:43:35.086]  So we're talking about this fight.
[01:43:35.686 --> 01:43:36.306]  Uh, right now.
[01:43:36.626 --> 01:43:38.407]  I'm sorry, Professor Lott, your phone broke up again.
[01:43:38.427 --> 01:43:38.787]  You're back.
[01:43:38.827 --> 01:43:39.108]  Go ahead.
[01:43:40.948 --> 01:43:41.249]  Yeah.
[01:43:41.409 --> 01:43:41.869]  Oh, sorry.
[01:43:41.909 --> 01:43:52.333]  Well, I mean, so the thing is, I assume the president wouldn't count the five times that Senator Kennedy was stopped from flying as five times we stopped terrorists from flying.
[01:43:53.274 --> 01:43:58.716]  Uh, but that's the way essentially they count these numbers when we're talking about the gun background checks.
[01:43:58.796 --> 01:44:00.457]  And, and, and the problem is,
[01:44:01.224 --> 01:44:10.320]  Is that while for most individuals it may simply be a big inconvenience to have them stop from buying a gun because they had a name similar to someone the government really wanted to stop.
[01:44:11.420 --> 01:44:16.223]  There's going to be a small, but significant number of law-abiding individuals who are stopped.
[01:44:16.243 --> 01:44:16.483]  Sure.
[01:44:17.183 --> 01:44:20.305]  Who may really need the gun quickly for self-defense.
[01:44:20.345 --> 01:44:22.226]  Well, my dad's been on the watch list.
[01:44:22.787 --> 01:44:24.868]  My dad's been on the watch list and had some gun issues.
[01:44:24.908 --> 01:44:27.550]  He has no criminal record because his name is David Jones.
[01:44:28.210 --> 01:44:29.811]  And his middle name is common as well.
[01:44:29.851 --> 01:44:33.133]  So there's probably, there's thousands of David Joneses.
[01:44:33.153 --> 01:44:34.834]  There's hundreds with his exact name.
[01:44:35.194 --> 01:44:36.195]  And so he has problems.
[01:44:36.215 --> 01:44:37.535]  Does that mean he was a terrorist?
[01:44:37.555 --> 01:44:37.976]  They stopped?
[01:44:38.016 --> 01:44:38.116]  No.
[01:44:40.310 --> 01:44:41.090]  No, exactly right.
[01:44:41.110 --> 01:44:42.831]  I mean, they basically look at two things.
[01:44:42.851 --> 01:44:44.411]  They have a, quote, similar name.
[01:44:44.471 --> 01:44:47.652]  They won't tell us exactly what they mean by a similar name.
[01:44:48.572 --> 01:44:49.312]  And birthday.
[01:44:49.352 --> 01:45:08.176]  But when you have a name that's going to be extremely common, like David Jones, you know, it's very likely that you'll have somebody someplace else in the country that has a close enough name and a birthday that will cause you to be flagged when you try to go and buy a gun, for example.
[01:45:09.597 --> 01:45:31.180]  The way that the administration has made this even worse, and this has been a problem since they started the background check system, is that they go through and they determine whether it was a false positive, but it's kind of like the last thing they do when they've spent money on everything else and they have a little bit of money left over, then they go back through to see whether they've made mistakes in terms of classifying people.
