[00:00.000 --> 00:11.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the info war.
[01:21:56.000 --> 01:22:11.000]  So I don't want to say I swung back too far the other way. I used to be so trying to stop this clash of civilizations that the Neocons were pushing for that I didn't even understand what that meant was they weren't just talking about a clash of civilizations for war.
[01:22:11.000 --> 01:22:26.000]  They actually meant to use Orthodox radicalized Islam to take us down and take them down. Kind of like in the old James Bond movie. What is it from Russia with love? Maybe we'll find the clip later where you got the two Chinese fighting fish.
[01:22:26.000 --> 01:22:49.000]  That's really the Machiavellian plan. And our guest has been reporting on this. Raheem Kasam on Twitter for now. Again, he just left Breitbart incredible work.
[01:22:49.000 --> 01:23:00.000]  Again, I'm not even getting into a certain subject here. I'm just quantifying the censorship, the control you were getting into at the break and where this authoritarianism is going and the fact that there's a larger global corporate plan.
[01:23:00.000 --> 01:23:10.000]  They admit for what's supposed to come out of this on the other side, but we haven't really gotten the documents on what the other side is. We just got the documents on this plan.
[01:23:10.000 --> 01:23:28.000]  Right. And every so often the mask slips, especially in the last couple of months, you've seen the mask slip a couple of times, both in the United States and in Europe, Germany specifically, as it pertains to the mass illegal immigration problem that both of these continents have.
[01:23:28.000 --> 01:23:40.000]  The corporates come out every so often, as I say, the mask slips and they say, yeah, but then where are we going to get this, this cheap labor that we need in order to prop up our massive profit lines and our profit margins.
[01:23:40.000 --> 01:23:50.000]  And it's sort of becoming unavoidable for them where it's a good thing that we've done. What we've done is we've forced them to own their own nefariousness.
[01:23:50.000 --> 01:23:54.000]  We forced them out in the open. Exactly. We forced them out in the open.
[01:23:54.000 --> 01:24:05.000]  Yeah, that's exactly right. And, you know, it's caused the end of magazines like the weekly standard. But again, the lessons don't usually get learned. They tend to try to double down.
[01:24:05.000 --> 01:24:22.000]  They've now got this new website called the Bullwick, which is literally just a carbon copy of the weekly standard, where they go after people who are either libertarians like yourself or nationalists like me and who actually oppose the globalist totalitarian philosophy.
[01:24:22.000 --> 01:24:33.000]  And this is this is Bill Crystal and the Pierre Omidyars, the same people who work hand in hand with the John K6, who's now, I think, a CNN contributor as of this morning.
[01:24:33.000 --> 01:24:46.000]  Oh, yeah, we've seen top leftist embrace famous warmongering neocons that are real criminals. And I'll be clear. I like libertarian philosophy. I'm 100% nationalist, just like you. That's the class.
[01:24:46.000 --> 01:24:51.000]  Nationalism, self-determination versus corporate fascist globalism.
[01:24:51.000 --> 01:25:05.000]  Yeah, absolutely. And I think there is there is a very big philosophical hurdle here. And I think we find almost as much common cause with the with the political with the real political left rather than the center left.
[01:25:05.000 --> 01:25:15.000]  It's why I'm not the I'm not the sort of person who looks at Alexandria Ocasio Cortez and just laughs about her. There are things that she is saying that are obviously true.
[01:25:15.000 --> 01:25:23.000]  The same with Elizabeth Warren, by the way, her book from I think 2013 hits upon some interesting points and Tucker Carlson mentioned that I think last week as well.
[01:25:23.000 --> 01:25:32.000]  So there are people out there and there is a there is a coterie and a cadre of people out there who are beginning to see the same things in the same way about totalitarian control.
[01:25:32.000 --> 01:25:37.000]  Now, I don't like the left solution to any of those things, but it doesn't mean that they can't identify the problem.
[01:25:37.000 --> 01:25:47.000]  So that's that's I see that happening more and more in the United States today where where the Bernie people, you know, there are a significant number of Bernie people who went over to vote for Trump.
[01:25:47.000 --> 01:26:00.000]  And I think that'll be the case in the next election as well. And the same thing happening in the Brexit debate as it keeps going on the remain campaign is a lot of the left wing remain campaign is the people who vote to stay in the European Union.
[01:26:00.000 --> 01:26:12.000]  And now looking at how the EU's treated Britain and are going, well, we didn't realize that they were such like dastardly globalists from the first instance of the 2016 campaign.
[01:26:12.000 --> 01:26:20.000]  Now we're beginning to see that they don't want to let us out and they will do anything to punish us. I mean, they've actually talked about punishing us.
[01:26:20.000 --> 01:26:23.000]  Oh, sure. They talked about plunging like a good ally to me.
[01:26:23.000 --> 01:26:26.000]  They thought about plunging your stock market in the UK to teach you a lesson.
[01:26:26.000 --> 01:26:42.000]  Well, remember who who who started that in the 90 was George Soros. That was what he did with with Black Friday and how he tanked he tanked the sort of like Wednesday and how he tanked the pound and made billions upon billions as a result of it.
[01:26:42.000 --> 01:26:53.000]  And I'll tell you something, Alex, you asked me in the first segment, you know, to tell you a little bit about my history, the reason that I take such umbrage with Soros is because my parents were immigrants from India into the United Kingdom and were entrepreneurs.
[01:26:53.000 --> 01:26:59.000]  My father owned a chain of fast food restaurants and when that crash happened in the early 90s, he lost everything.
[01:26:59.000 --> 01:27:04.000]  I mean, we lost our house. We lost our cars. We lost absolutely everything. We lost the businesses. Absolutely everything.
[01:27:04.000 --> 01:27:18.000]  So when I go back and look at what someone like Soros did to my family, you know, he professes to be pro immigration and all this stuff when he what he did to so many poor families, immigrants or not, by the way, in the early 90s.
[01:27:18.000 --> 01:27:26.000]  Oh, that's he raids pension funds. He raids companies. He's a cold blooded. I mean, like I'm not a fan of Facebook, but he's trying to take it over.
[01:27:26.000 --> 01:27:30.000]  So he's been doing a pump and dump for a year. They do nothing compared to Google. And I say Facebook's bad.
[01:27:30.000 --> 01:27:40.000]  But we only hear about Facebook's bad because Soros is muscling in. This is a guy literally helping hound out and find Jews because he looked younger than he was.
[01:27:40.000 --> 01:27:45.000]  And then and then I mean, his whole life is just a one giant evil timeline.
[01:27:45.000 --> 01:27:52.000]  Right. And this is this is the person that I think was a time magazine made their person of the year this year without all the financial time.
[01:27:52.000 --> 01:28:00.000]  Sorry, made their person of the year this year without any, any mention of boy, isn't that pissing in the face of the UK when he almost brought the UK down?
[01:28:00.000 --> 01:28:11.000]  Yeah, and it's a UK paper, right? And I actually I won't disclose who it was, but I've had a Financial Times journalist emailing back and forth with me over the last couple of days, literally saying to me in my email box.
[01:28:11.000 --> 01:28:16.000]  I hope Brexit fails. I hope you get, you know, you don't get what you want after all of this.
[01:28:16.000 --> 01:28:20.000]  And, you know, these people hold themselves up as independent, you know, reporters.
[01:28:20.000 --> 01:28:24.000]  I've got the evidence to prove that he's saying what he's saying. But, you know,
[01:28:24.000 --> 01:28:30.000]  And let's be clear, they're not just mercenaries against their own country and their own interests. They are enjoying effing themselves.
[01:28:30.000 --> 01:28:37.000]  Oh, and they they enjoy doing it to us a lot more. Believe me, they take real, real joy.
[01:28:37.000 --> 01:28:44.000]  They fantasize how they're part of the ruling class. Man, Raheem Qassam, no wonder they want you off the air. You are smart as hell.
[01:28:44.000 --> 01:28:52.000]  Follow on the Twitter for now at Raheem Qassam, linked up at infowars.com. We'll be back and asking, can Europe, can the UK be saved?
[01:28:52.000 --> 01:29:18.000]  And if not, what happens next? Stay with us.
[01:29:22.000 --> 01:29:48.000]  We'll see you next time.
[01:29:48.000 --> 01:30:14.000]  We'll see you next time.
[01:30:14.000 --> 01:30:22.000]  We've tried to ban us off every platform out there, but we've just gotten stronger because you've taken action with hashtag Alex Jones.
[01:30:22.000 --> 01:30:33.000]  I am patient zero in the mass of banning, but you can override the sensors now. And if all of our audience gets involved with hashtag Alex Jones, we are unstoppable together.
[01:30:33.000 --> 01:30:43.000]  We've already changed the world together with our laser focus. Do it again with hashtag Alex Jones on Twitter, on Facebook, on Google, on YouTube, everywhere.
[01:30:43.000 --> 01:31:09.000]  We all know that the outside toxins in the water is a serious health issue. InfoWars is proud to sell incredible filters, but it's almost impossible to keep up with every faucet, shower, and sink in your home.
[01:31:09.000 --> 01:31:14.000]  That's why we're bringing you something to provide clean water for your whole house with one system.
[01:31:14.000 --> 01:31:27.000]  The Pro Pure Whole House Water Filtration System is an advanced, four-stage, compact filtration system that will provide water filtration for your entire home, removing 220 plus contaminants from your water.
[01:31:27.000 --> 01:31:37.000]  It's compact in size, easy to install and maintain, and keeps fluoride and other dangerous toxins out of your water supply and away from you and your family.
