[00:00:01.000 --> 00:00:16.000]  Intro
[01:18:09.780 --> 01:18:11.780]  We have the turmeric toothpaste.
[01:18:11.780 --> 01:18:15.780]  We have the ultimate tooth whitening with pearl calcium toothpaste.
[01:18:15.780 --> 01:18:18.780]  And we have the amazing activated charcoal toothpaste, again,
[01:18:18.780 --> 01:18:21.780]  with a whole bunch of key essential oils that are so good,
[01:18:21.780 --> 01:18:24.780]  with your teeth and your gums, with your whole mouth, your throat, and more.
[01:18:24.780 --> 01:18:26.780]  These are really game-changing toothpaste.
[01:18:26.780 --> 01:18:27.780]  They're very, very strong.
[01:18:27.780 --> 01:18:29.780]  Most over-the-counter toothpastes have fluoride.
[01:18:29.780 --> 01:18:30.780]  Ours don't.
[01:18:30.780 --> 01:18:32.780]  And it doesn't have fillers in it.
[01:18:32.780 --> 01:18:38.780]  It is just chock full of incredible things that God gave us through Mother Nature.
[01:18:38.780 --> 01:18:40.780]  So it's now back in stock.
[01:18:40.780 --> 01:18:41.780]  It became a bestseller.
[01:18:41.780 --> 01:18:45.780]  The turmeric toothpaste is available again at info or store.com.
[01:18:45.780 --> 01:18:46.780]  We're selling out of the tooth whitening toothpaste.
[01:18:46.780 --> 01:18:47.780]  We've got some of that left.
[01:18:47.780 --> 01:18:50.780]  And we also have some of the amazing activated charcoal toothpaste in stock,
[01:18:50.780 --> 01:18:51.780]  but it's running out as well.
[01:18:51.780 --> 01:18:57.780]  So all three toothpastes in stock for a limited time, info or store.com.
[01:18:57.780 --> 01:19:01.780]  Ladies and gentlemen, this book, The Great Reset and the War for the World,
[01:19:01.780 --> 01:19:06.780]  is a historic book that documents the globals in their own words planned for our future.
[01:19:06.780 --> 01:19:07.780]  That is a hellish future.
[01:19:07.780 --> 01:19:11.780]  Now you'll always, while they still allow books, I guess they're starting to ban them,
[01:19:11.780 --> 01:19:14.780]  be able to get an unsigned copy of The Great Reset and the War for the World
[01:19:14.780 --> 01:19:17.780]  at bookstores, Amazon, or info or store.com.
[01:19:17.780 --> 01:19:20.780]  But you will never be able to get another signed copy of the book
[01:19:20.780 --> 01:19:22.780]  after the signed copies we got run out.
[01:19:22.780 --> 01:19:25.780]  And there's about a thousand left of them right now.
[01:19:25.780 --> 01:19:28.780]  So get your copy of The Great Reset and the War for the World,
[01:19:28.780 --> 01:19:30.780]  a signed copy, at info or store.com.
[01:19:30.780 --> 01:19:34.780]  And there is a markup there because this is a fundraiser to keep us on the air.
[01:19:34.780 --> 01:19:37.780]  So you won't just have this historic memento and this powerful book.
[01:19:37.780 --> 01:19:40.780]  You'll also know that you helped keep InfoWars on the air.
[01:19:40.780 --> 01:19:43.780]  I want to thank those of you that have gotten signed copies of the book,
[01:19:43.780 --> 01:19:44.780]  or unsigned copies.
[01:19:44.780 --> 01:19:48.780]  But I want to encourage all of you who haven't yet to go to info or store.com
[01:19:48.780 --> 01:19:52.780]  and get a signed copy and buy a couple of unsigned copies and donate them to the library
[01:19:52.780 --> 01:19:54.780]  or give them to the local school.
[01:19:54.780 --> 01:19:55.780]  This is an info war.
[01:19:55.780 --> 01:19:57.780]  I'm counting on you, and thank you for your support.
[01:19:59.780 --> 01:20:03.780]  Leading a frontal assault on the lies of the New World Order,
[01:20:03.780 --> 01:20:05.780]  it's Alex Jones.
[01:20:07.660 --> 01:20:30.660]  And I will sign a law prohibiting child sexual mutilation in all 50 states, prohibited.
[01:20:31.660 --> 01:20:38.660]  And on day one, I will reinstate the Trump ban on transgenders in the military.
[01:20:41.660 --> 01:20:42.660]  We had a ban.
[01:20:42.660 --> 01:20:49.660]  Because our warriors should be focused on crushing American enemies, on being strong,
[01:20:49.660 --> 01:20:53.660]  on having the image of being strong.
[01:20:53.660 --> 01:20:56.660]  They have to be powerful. They have to be strong.
[01:20:56.660 --> 01:20:59.660]  Especially when you see what's happening in the world today.
[01:20:59.660 --> 01:21:03.660]  Not catering to radical gender ideology.
[01:21:05.660 --> 01:21:10.660]  Well, there's President Trump adding one more feather to his cap.
[01:21:10.660 --> 01:21:16.660]  Coming out and saying he will ban the mutilation of children, transgender surgeries, day one.
[01:21:16.660 --> 01:21:21.660]  He will push the legislation, he will sign it, and he will reinstate the ban in the military.
[01:21:21.660 --> 01:21:25.660]  This is designed to sabotage civilization, period.
[01:21:25.660 --> 01:21:29.660]  It is mad scientists trying to take over control of our society.
[01:21:29.660 --> 01:21:34.660]  Because if they can get away with something like this that's so clearly criminal and evil and psychotic,
[01:21:34.660 --> 01:21:37.660]  they can get away with anything.
[01:21:37.660 --> 01:21:41.660]  And InfoWars was the very first outlet more than two decades ago
[01:21:41.660 --> 01:21:44.660]  to expose this whole movement was run on the Tavistock Institute
[01:21:44.660 --> 01:21:47.660]  as part of a larger transhumanist depopulation plan.
[01:21:47.660 --> 01:21:50.660]  Now that understanding is mainstream knowledge.
[01:21:50.660 --> 01:21:56.660]  With Jordan Peterson and Tucker Carlson and Joe Rogan all literally saying things to giant audiences,
[01:21:56.660 --> 01:22:00.660]  what I said 20 years ago, what we talked about decades ago.
[01:22:00.660 --> 01:22:03.660]  It's not about credit. It's about the fact that we have the answer.
[01:22:03.660 --> 01:22:06.660]  We have the research. We know how to counter the globalists.
[01:22:06.660 --> 01:22:10.660]  And we're not just here talking about how we were right about things in the past.
[01:22:10.660 --> 01:22:13.660]  We're now talking about the things we're going to be right about in the future.
[01:22:13.660 --> 01:22:16.660]  And now that people are listening to us more than ever and know we're not playing games,
[01:22:17.660 --> 01:22:20.660]  we have a much better shot of stopping all of this.
[01:22:20.660 --> 01:22:22.660]  In fact, we've already stopped a lot of things together.
[01:22:22.660 --> 01:22:26.660]  Look at the UK banning the drugs and the surgeries under 17.
[01:22:26.660 --> 01:22:29.660]  The EU moving to do it. They've already begun the process.
[01:22:29.660 --> 01:22:33.660]  And now it's coming here. This is victory. We're going to do it together.
[01:22:33.660 --> 01:22:36.660]  Not just with boycotts, but with boycotts.
[01:22:36.660 --> 01:22:40.660]  And that's why I'm asking listeners now to go to InfoWarsStore.com
[01:22:40.660 --> 01:22:44.660]  and to take part in the biggest sale of the year so far.
[01:22:44.660 --> 01:22:47.660]  That's his July 4th super sale.
[01:22:47.660 --> 01:22:51.660]  This is as big as our Christmas sale. Normally it's our second largest sale.
[01:22:51.660 --> 01:22:53.660]  This is as big as our Christmas sale.
[01:22:53.660 --> 01:22:58.660]  Right now, 50 to 60% off on some of the best deals.
[01:22:58.660 --> 01:23:01.660]  25 to 40% off. Listen to this.
[01:23:01.660 --> 01:23:03.660]  Brain Force Plus, 50% off.
[01:23:03.660 --> 01:23:05.660]  Brain Force Ultra, 50% off.
[01:23:05.660 --> 01:23:06.660]  Probiotics Fiber, 50% off.
[01:23:06.660 --> 01:23:07.660]  Immune Support, 50% off.
[01:23:07.660 --> 01:23:10.660]  Organic Greens Fiber Caps, 50% off.
[01:23:10.660 --> 01:23:12.660]  Ultimate Fish Oil, 40% off.
[01:23:12.660 --> 01:23:15.660]  Ultimate Bone Broth, 40% off.
[01:23:15.660 --> 01:23:18.660]  Down-and-Out Sleep Aid Support, back in stock, 40% off.
[01:23:18.660 --> 01:23:21.660]  Super Foam Vitality, back in stock, 60, 60% off.
[01:23:21.660 --> 01:23:23.660]  Ultimate Krill Oil, 30% off.
[01:23:23.660 --> 01:23:24.660]  Turbo Force, 25% off.
[01:23:24.660 --> 01:23:28.660]  Survival Shield X3, selling out, 25% off.
[01:23:28.660 --> 01:23:31.660]  Vitamin D3 Gummies, 25% off.
[01:23:31.660 --> 01:23:33.660]  Whole Food Multivitamins, 25% off.
[01:23:33.660 --> 01:23:36.660]  All InfoWars MD products that are over-the-top powerful, 30% off.
[01:23:36.660 --> 01:23:38.660]  Like the CBD oil, the Nitric Boost.
[01:23:39.660 --> 01:23:42.660]  All Dr. Jones Natural products, that's the toothpaste, 25% off.
[01:23:42.660 --> 01:23:44.660]  All InfoWars Platinum products, 25% off.
[01:23:44.660 --> 01:23:47.660]  All food, water, and health nutrition products, 10% off.
[01:23:47.660 --> 01:23:49.660]  They're already the lowest price you're going to find anywhere.
[01:23:49.660 --> 01:23:51.660]  With 10% off, it is insane.
[01:23:51.660 --> 01:23:53.660]  There's almost no profit there, but we've got to move a lot of profit.
[01:23:53.660 --> 01:23:56.660]  We have to move a lot of product to make a profit
[01:23:56.660 --> 01:24:00.660]  to be able to fund our operation into the future.
[01:24:00.660 --> 01:24:03.660]  We have an underage right now of $500,000
[01:24:03.660 --> 01:24:05.660]  to get us from out of the red into the black
[01:24:05.660 --> 01:24:09.660]  to be profitable in this Chapter 11, Subchapter 5
[01:24:09.660 --> 01:24:10.660]  that we're going through right now.
[01:24:10.660 --> 01:24:11.660]  That is a very easy goal.
[01:24:11.660 --> 01:24:14.660]  These are great products, but I need listeners to commit
[01:24:14.660 --> 01:24:17.660]  and go to InfoWarsStore.com right now
[01:24:17.660 --> 01:24:19.660]  so we can see more victories like we're seeing
[01:24:19.660 --> 01:24:22.660]  going after this transhumanist New World Order cult
[01:24:22.660 --> 01:24:24.660]  targeting our children.
[01:24:24.660 --> 01:24:27.660]  Again, we are so close to victory on so many fronts.
[01:24:27.660 --> 01:24:29.660]  Imagine not having InfoWars.
[01:24:29.660 --> 01:24:30.660]  We are in your hands.
[01:24:30.660 --> 01:24:33.660]  I need you to take action, but regardless, you need these products.
[01:24:33.660 --> 01:24:39.660]  InfoWarsStore.com or 888-253-3139.
[01:24:39.660 --> 01:24:42.660]  888-253-3139.
[01:24:42.660 --> 01:24:45.660]  But whatever you do, pray for the broadcast.
[01:24:45.660 --> 01:24:47.660]  Share links to the broadcast.
[01:24:47.660 --> 01:24:49.660]  Buy the products.
[01:24:49.660 --> 01:24:54.660]  It's all about funding a new independent economy against the globalists.
[01:24:54.660 --> 01:24:55.660]  God bless you, and I thank you so much.
[01:24:55.660 --> 01:24:56.660]  Now go to InfoWarsStore.com.
[01:24:56.660 --> 01:25:03.660]  Thank you, Alex.
[01:25:03.660 --> 01:25:07.660]  Back here in the InfoWars World Headquarters in Austin, Texas now.
[01:25:07.660 --> 01:25:15.660]  We're going to get into more of the Biden crime family.
[01:25:15.660 --> 01:25:18.660]  But let's talk about something.
[01:25:18.660 --> 01:25:22.660]  NBC poll, 74% of voters are deeply dissatisfied
[01:25:22.660 --> 01:25:24.660]  and say Nation is on the wrong track.
[01:25:25.660 --> 01:25:29.660]  Now, let me expand on this to a wider level than just the politics,
[01:25:29.660 --> 01:25:33.660]  the economy, everything else we're seeing.
[01:25:33.660 --> 01:25:40.660]  I'm at an airport bar this weekend traveling,
[01:25:40.660 --> 01:25:46.660]  and I had a bit of time between my flight and when I arrived at the airport,
[01:25:46.660 --> 01:25:50.660]  so I sat down and I had some lunch.
[01:25:50.660 --> 01:26:00.660]  And at this bar, you can only order with the scanner, the QR code scanner.
[01:26:00.660 --> 01:26:02.660]  And they tried to mainstream this during COVID,
[01:26:02.660 --> 01:26:04.660]  and if you notice, it kind of failed.
[01:26:04.660 --> 01:26:12.660]  Most restaurants are going back to the hard copy menu, the paper menu.
[01:26:12.660 --> 01:26:14.660]  And I eat out quite a bit.
[01:26:14.660 --> 01:26:18.660]  I'm busy, so unfortunately I don't have time to cook for myself that much.
[01:26:18.660 --> 01:26:20.660]  So I noticed these things.
[01:26:20.660 --> 01:26:23.660]  And I noticed that a lot of the restaurants where they used to try to force you
[01:26:23.660 --> 01:26:26.660]  to use the QR code, they've gone back to the paper menus.
[01:26:26.660 --> 01:26:29.660]  And obviously that's backed by popular demand.
[01:26:29.660 --> 01:26:35.660]  But as I'm sitting at this airport bar, it was so telling,
[01:26:35.660 --> 01:26:38.660]  and this is kind of on the macro scale.
[01:26:38.660 --> 01:26:41.660]  So it's not just here in America with the politics,
[01:26:41.660 --> 01:26:43.660]  it's overall where they're trying to take us.
[01:26:43.660 --> 01:26:45.660]  It's the same thing with the central bank digital currency.
[01:26:45.660 --> 01:26:47.660]  I'll tie it all together.
[01:26:47.660 --> 01:26:50.660]  So I'm sitting there, and first I'm like, hey,
[01:26:50.660 --> 01:26:55.660]  because I go to the same spot at the D.C. airport all the time.
[01:26:55.660 --> 01:26:57.660]  I like their food.
[01:26:57.660 --> 01:26:58.660]  And so I'm sitting down.
[01:26:58.660 --> 01:27:00.660]  I've never had this problem.
[01:27:00.660 --> 01:27:03.660]  And they usually either have a menu
[01:27:03.660 --> 01:27:06.660]  or they have a little touch screen in front that you can order off to.
[01:27:06.660 --> 01:27:08.660]  Well, none of that was available.
[01:27:08.660 --> 01:27:09.660]  You had to use the QR code.
[01:27:09.660 --> 01:27:10.660]  So I'm trying to get it open.
[01:27:10.660 --> 01:27:13.660]  It's not working, having some sort of a problem.
[01:27:13.660 --> 01:27:15.660]  I have to call the waitress over.
[01:27:15.660 --> 01:27:16.660]  I say, hey, this isn't working.
[01:27:16.660 --> 01:27:18.660]  She says, oh, yeah, okay.
[01:27:18.660 --> 01:27:19.660]  We're having problems with that.
[01:27:19.660 --> 01:27:21.660]  You've got to do it this way.
[01:27:21.660 --> 01:27:23.660]  I'm like, oh, my gosh.
[01:27:23.660 --> 01:27:25.660]  And then you've got to sign into another account.
[01:27:25.660 --> 01:27:26.660]  Then you've got to create an account.
[01:27:26.660 --> 01:27:30.660]  It's like a whole process just to place an order for a burger and fries
[01:27:30.660 --> 01:27:36.660]  and an Arnold Palmer, like a whole process, just total pain in the ass.
[01:27:36.660 --> 01:27:40.660]  And as I'm sitting here, someone to my left is like, yeah,
[01:27:40.660 --> 01:27:43.660]  bull crap, had to do the same thing.
[01:27:43.660 --> 01:27:46.660]  Another group comes up, older gentleman and his wife,
[01:27:46.660 --> 01:27:47.660]  probably in their 60s or 70s.
[01:27:47.660 --> 01:27:50.660]  I mean, they can't figure it out for the life of them.
[01:27:50.660 --> 01:27:54.660]  I mean, imagine I'm 33, raised in the technology world.
[01:27:54.660 --> 01:27:56.660]  These folk have no clue.
[01:27:56.660 --> 01:28:00.660]  They're just like, oh, my gosh.
[01:28:00.660 --> 01:28:01.660]  Waitress comes over.
[01:28:01.660 --> 01:28:02.660]  She's like, I'm sorry.
[01:28:02.660 --> 01:28:03.660]  We don't like it either.
[01:28:03.660 --> 01:28:04.660]  There's nothing we can do.
[01:28:04.660 --> 01:28:05.660]  Manager comes over.
[01:28:05.660 --> 01:28:06.660]  I'm sorry.
