[00:00:00.130 --> 00:00:00.918]  I don't think so.
[00:59:14.825 --> 00:59:17.327]  Optional fluoride filters can reduce fluoride up to 95%.
[00:59:18.388 --> 00:59:19.909]  Easy to set up and use.
[00:59:19.909 --> 00:59:21.330]  Doesn't require electricity.
[00:59:21.330 --> 00:59:24.513]  Purify water from lakes, streams, ponds, and wells.
[00:59:24.513 --> 00:59:27.895]  This filter system leaves in beneficial minerals, which is key.
[00:59:27.895 --> 00:59:29.797]  Save money by not buying bottled water.
[00:59:29.797 --> 00:59:32.038]  And avoid BPA that leaches from the plastic.
[00:59:32.038 --> 00:59:34.760]  ProPure is the best gravity-fed filter out there.
[00:59:34.760 --> 00:59:36.341]  It's what my family uses.
[00:59:36.341 --> 00:59:39.664]  Infowars.com already has the lowest price on ProPure.
[00:59:39.664 --> 00:59:45.508]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:59:45.508 --> 00:59:46.649]  You can also call to order.
[00:59:46.749 --> 00:59:48.592]  888-253-3139 Waging war on corruption.
[00:59:48.592 --> 00:59:54.260]  Alex Jones on the GCN Radio Network.
[01:00:05.168 --> 01:00:06.930]  The bottom line here is this.
[01:00:29.093 --> 01:00:35.556]  The private corporate interests that are funding Al Qaeda, funding the communist Chinese and others, don't want freedom.
[01:00:35.556 --> 01:00:36.517]  They want a monopoly.
[01:00:36.517 --> 01:00:37.917]  They want total power.
[01:00:37.917 --> 01:00:39.558]  They want the life extension technologies.
[01:00:39.558 --> 01:00:40.339]  They want it all.
[01:00:40.339 --> 01:00:51.924]  They're using our money to militarize police, to surveil us illegally, to launch drones against us, to put EAS systems in to take over radio, TV, computers, cell phones, and force their messages on your site.
[01:00:51.924 --> 01:00:55.606]  They're talking about redirecting all your websites to whitehouse.gov.
[01:00:55.606 --> 01:00:56.807]  This is in the news!
[01:00:58.117 --> 01:01:03.219]  And when there's a backlash to the drones, I'm going to cover this later, they come out and say there are no drones.
[01:01:03.219 --> 01:01:10.422]  I mean, literally over 500 articles last week that I just seemed to just now notice, and they're saying I'm a liar and all this.
[01:01:10.422 --> 01:01:12.603]  There's no drones, even though they all announced it.
[01:01:12.603 --> 01:01:13.503]  I've seen them.
[01:01:13.503 --> 01:01:14.204]  It's on the news.
[01:01:14.204 --> 01:01:14.924]  They're arming them.
[01:01:14.924 --> 01:01:16.144]  They're arresting people with them.
[01:01:17.905 --> 01:01:19.606]  Again, it's total disdain.
[01:01:19.606 --> 01:01:21.427]  They're executing their program.
[01:01:21.427 --> 01:01:23.307]  They're lying right to our face.
[01:01:23.307 --> 01:01:24.848]  This isn't our government.
[01:01:24.848 --> 01:01:25.809]  It's been taken over.
[01:01:25.809 --> 01:01:31.291]  And now, when we talk about FEMA camps and emergency centers, they're not just erasing it off the TiVo.
[01:01:31.291 --> 01:01:33.612]  They're not just blocking it off TruTV.
[01:01:33.612 --> 01:01:40.375]  They're scrambling people's radio shows, selectively testing to see what they can do ahead of a total collapse.
[01:01:40.695 --> 01:01:42.215]  Mancow, we've got about four minutes left.
[01:01:42.215 --> 01:01:44.936]  You've got the floor with points on this.
[01:01:44.936 --> 01:01:46.157]  But you're not joking.
[01:01:46.157 --> 01:01:51.238]  You brought this up and you were flooded with stations and listeners and program directors.
[01:01:51.238 --> 01:01:52.699]  I mean, this is real.
[01:01:52.699 --> 01:01:53.559]  This is happening.
[01:01:53.559 --> 01:01:55.139]  Don't believe your own eyes.
[01:01:55.139 --> 01:01:55.920]  Don't believe your ears.
[01:01:55.920 --> 01:01:56.880]  There's nothing to see here.
[01:01:56.880 --> 01:01:58.880]  Just believe whatever the government tells you.
[01:01:58.880 --> 01:02:01.081]  Just believe whatever the government tells you.
[01:02:01.081 --> 01:02:02.121]  Next message.
[01:02:02.121 --> 01:02:02.942]  Yeah, Mancow.
[01:02:02.942 --> 01:02:06.843]  Listen to what it sounds like when they're scrambling my station when you say important stuff.
[01:02:06.843 --> 01:02:07.063]  Listen.
[01:02:10.560 --> 01:02:13.581]  When Alex and I talk, they scramble it.
[01:02:13.581 --> 01:02:15.462]  It's something else.
[01:02:15.462 --> 01:02:24.865]  You heard one of the program directors, one of the general managers earlier, 60-plus suits, business people have contacted me, but thousands of regular folk have called me.
[01:02:24.865 --> 01:02:28.787]  What are they so afraid of the American people hearing?
[01:02:28.787 --> 01:02:36.790]  A TSA agent was getting grasped and groped by a passenger in Florida yesterday.
[01:02:36.790 --> 01:02:39.151]  A woman groped back
[01:02:40.319 --> 01:02:40.419]  Sure!
[01:03:10.697 --> 01:03:15.239]  I mean, radical Islam has risen up in Egypt.
[01:03:15.239 --> 01:03:17.780]  Well, the globalists are financing it.
[01:03:17.780 --> 01:03:18.921]  And now we're going to go to Syria?
[01:03:18.921 --> 01:03:19.881]  Why?
[01:03:19.881 --> 01:03:21.242]  These people want us dead.
[01:03:21.242 --> 01:03:21.922]  Listen to this.
[01:03:21.922 --> 01:03:22.503]  Our dollars...
[01:03:23.427 --> 01:03:25.588]  When something goes wrong, well, they need more of our money, right?
[01:03:25.588 --> 01:03:29.691]  A big tax, uh, when they give you a big tax discounter, it's $30.
[01:03:29.691 --> 01:03:31.993]  A minor tax increase cost me $800.
[01:03:31.993 --> 01:03:34.534]  I'm really sick of their double standards.
[01:03:34.534 --> 01:03:35.415]  Play that clip, Mankiew.
[01:03:54.967 --> 01:03:55.687]  You provide!
[01:03:55.687 --> 01:03:56.328]  The government!
[01:03:56.328 --> 01:03:57.208]  The glorious government!
[01:03:57.208 --> 01:03:58.508]  They're the federal family!
[01:03:58.508 --> 01:04:01.369]  They're the federal family as Janet calls it!
[01:04:01.369 --> 01:04:09.750]  I say it's you and I working hard and our tax dollars, I mean the cops with the batons and a boot on the back of someone's neck, they have forgotten who's paying them.
[01:04:09.750 --> 01:04:10.791]  We're the boss.
[01:04:10.791 --> 01:04:15.352]  How did we let them become, really, why are we their servants?
[01:04:15.352 --> 01:04:16.432]  What has happened, Alex?
[01:04:16.432 --> 01:04:21.813]  The attack drones are launched, the armored pillboxes, the 400-plus... If you say something they don't like, they just cut it out!
[01:04:23.075 --> 01:04:26.287]  I tell you, I tell you, this is the future.
[01:04:26.287 --> 01:04:27.873]  I don't even know if we're on right now, Alex!
[01:04:28.604 --> 01:04:30.705]  Some areas are probably testing the censorship.
[01:04:30.705 --> 01:04:33.185]  We've got to push back against this.
[01:04:33.185 --> 01:04:37.766]  Eric Mancow Muller of mancow.com will continue to investigate this.
[01:04:37.766 --> 01:04:39.187]  Keep fighting.
[01:04:39.187 --> 01:04:42.087]  Come back soon to give us the findings of your investigation.
[01:04:42.087 --> 01:04:44.028]  Don't stop fighting, Alex.
[01:04:44.028 --> 01:04:46.328]  Alright, we've entered the Mancow madhouse.
[01:04:46.328 --> 01:04:47.028]  Thank you, sir.
[01:04:47.028 --> 01:04:47.488]  You too.
[01:04:47.488 --> 01:04:50.669]  Alright, we're going to look at medical tyranny straight ahead.
[01:04:50.669 --> 01:04:55.690]  Drones, the police state, executive privilege on Fast and Furious, and war in Syria.
[01:04:55.690 --> 01:04:57.251]  The Spetsnaz are going in.
[01:04:57.251 --> 01:04:57.871]  Stay with us.
[01:05:02.518 --> 01:05:10.623]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:05:10.623 --> 01:05:14.705]  Alex and his staff have used these pure soap products for years.
[01:05:14.705 --> 01:05:22.009]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:05:22.009 --> 01:05:24.811]  See them on the web at 5starsoap.com.
[01:05:25.031 --> 01:05:29.855]  Or call 800-340-7091 for a free catalog.
[01:05:29.855 --> 01:05:35.801]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:05:35.801 --> 01:05:41.226]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:05:41.226 --> 01:05:43.207]  This is an amazing deal.
[01:05:43.207 --> 01:05:48.432]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:05:48.432 --> 01:05:51.575]  See them on the web at 5starsoap.com or call
[01:05:52.235 --> 01:06:00.263]  800-340-7091 for a free catalog.
[01:06:00.263 --> 01:06:01.544]  Hi, this is Alex Jones.
[01:06:01.544 --> 01:06:07.149]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:06:07.149 --> 01:06:12.174]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[01:06:12.174 --> 01:06:17.199]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[01:06:17.719 --> 01:06:22.944]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[01:06:22.944 --> 01:06:30.071]  They call it a survival seed bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[01:06:30.071 --> 01:06:31.192]  And here's the best part.
[01:06:31.192 --> 01:06:37.559]  These seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[01:06:37.859 --> 01:06:41.040]  So visit them today at survivalseedbank.com.
[01:06:41.040 --> 01:06:43.261]  That's survivalseedbank.com.
[01:06:43.261 --> 01:06:44.141]  Or give them a call at 877-327-0365.
[01:06:44.141 --> 01:06:44.401]  That's 877-327-0365.
[01:06:44.401 --> 01:06:47.842]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:06:47.842 --> 01:06:49.582]  This is Alex Jones for survivalseedbank.com.
[01:07:00.834 --> 01:07:16.308]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:07:16.308 --> 01:07:19.992]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[01:07:20.990 --> 01:07:33.762]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:07:33.762 --> 01:07:41.029]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:07:41.710 --> 01:07:52.078]  Be sure to watch our new 7 minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[01:07:52.078 --> 01:07:56.001]  As well, we are always ready to answer any questions you may have.
[01:07:56.001 --> 01:07:59.123]  That's www.SilverLungs.com.
[01:08:13.806 --> 01:08:18.717]  Now Daddy didn't like trouble, but he became alone.
[01:08:19.993 --> 01:08:44.507]  Everyone that knew him knew which side that he'd be on He never was a hero for this town he shined like But you could always find him standing up for what he thought was right He'd say, you've got to stand for something or you'll fall for anything You've got to be your own man
[01:08:46.668 --> 01:08:49.350]  Not a puppet on a string.
[01:08:49.350 --> 01:08:53.212]  You never compromise what's right.
[01:08:53.212 --> 01:08:56.013]  You uphold your family name.
[01:08:56.013 --> 01:08:58.115]  You've got to stand for something.
[01:08:58.115 --> 01:09:00.876]  Or you'll fall for anything.
[01:09:00.876 --> 01:09:06.399]  And nowadays a lot of people think that's stupid and that's why our country's going to hell in a handbasket.
[01:09:06.399 --> 01:09:08.341]  Put up with anything.
[01:09:08.341 --> 01:09:10.242]  Armed drones in the skies against us.
[01:09:11.209 --> 01:09:16.572]  We've got the federal government launching Homeland Security and the Pentagon against the farmers with the Rural Council.
[01:09:16.572 --> 01:09:27.478]  We've got the Secretary of the Army and the Council on Foreign Relations announcing two weeks ago they're gonna put combat brigades in every major city to deal with the American people and call in airstrikes against us.
[01:09:27.478 --> 01:09:29.119]  This is all in the news!
[01:09:31.331 --> 01:09:35.195]  They came out and announced the drones for us in the last month trying to break our will.
[01:09:35.195 --> 01:09:41.842]  People backlash so they hit the psych warfare button and had 500 plus articles the last week.
[01:09:41.842 --> 01:09:43.003]  I just noticed this this morning.
[01:09:43.797 --> 01:09:49.619]  Saying I'm a liar and there's no drones, no armed drones, and no drones watching farmers.
[01:09:49.619 --> 01:09:53.441]  They must have missed the North Dakota family arrested on their farm.
[01:09:53.441 --> 01:10:02.204]  They must have missed all the LA Times, you name it, reporting on drones and fixed-wing aircraft watching people.
[01:10:02.204 --> 01:10:10.407]  But they ran the hoax and even got Fox News' Megyn Kelly to say, okay, they're watching farmers and their cows with manned aircraft.
[01:10:11.308 --> 01:10:15.590]  Well, in that particular case, this is a little game they play.
[01:10:15.590 --> 01:10:18.751]  They think you're stupid.
[01:10:18.751 --> 01:10:23.112]  Just like 10 years ago, their lie was there is no mercury in the vaccines.
[01:10:23.112 --> 01:10:28.214]  And then we told people, and others did, read the insert, demand the insert, the marisol, mercury.
[01:10:28.214 --> 01:10:31.355]  Then they said, okay, the marisol is good for you.
[01:10:31.355 --> 01:10:34.256]  I actually have national and local newscasts.
