[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[1:16:52.740 --> 1:17:04.740]  That's 866-295-5305, or order online hbextract.com, heart and body extract 866-295-5305, or hbextract.com.
[1:17:04.740 --> 1:17:10.740]  Finally, there's a way for you to get into the blockchain, the hottest financial sector without all the speculation.
[1:17:10.740 --> 1:17:15.740]  No, enjoy a 27% annualized payment each month without the ups and downs of Bitcoin.
[1:17:15.740 --> 1:17:23.740]  Seen on programs broadcast on Fox Business News, blockchain data centers offer an equipment leasing program in the explosive digital asset marketplace.
[1:17:23.740 --> 1:17:31.740]  Inspired by entrepreneurs who sold picks and shovels during the gold rush, the money is in the mining equipment used to manufacture dozens of critical digital assets.
[1:17:31.740 --> 1:17:42.740]  Not a security IPO or note, blockchain data centers have approved a turnkey equipment sale leaseback program with a 27% annualized lease payment deposited into your bank account each month.
[1:17:42.740 --> 1:17:50.740]  Don't miss this one, stake your claim today. Call 800-600-3388. That's 800-600-3388.
[1:17:50.740 --> 1:17:55.740]  These valuable lease contracts won't last long. Call now 800-600-3388.
[1:17:55.740 --> 1:18:05.740]  800-600-3388. Equipment offer poses a financial risk to owners consult with financial professionals before purchasing not an offer to buy or sell a security which requires an offering document.
[1:18:05.740 --> 1:18:13.740]  Now what I'm about to say is incredibly obvious and I'm not talking down to any of the viewers or any of the listeners. I'm just taking the facts.
[1:18:13.740 --> 1:18:20.740]  I own a chainsaw. I've had it since I was in college and it's a great good old chainsaw and I've used it probably 500 times.
[1:18:20.740 --> 1:18:27.740]  But a few times I've forgotten to oil it and it seizes up really quick and I feel like an idiot for not oiling it.
[1:18:27.740 --> 1:18:35.740]  Now imagine if somebody told me to put, let's say super glue in the oil container on it, it would seize up forever.
[1:18:35.740 --> 1:18:41.740]  But only an evil person would do that. Well, fluorides like putting super glue in a chainsaw, it's going to make it seize up.
[1:18:41.740 --> 1:18:45.740]  And that's why they put it in the water and they admit they're doing it to hurt you and your family.
[1:18:45.740 --> 1:18:51.740]  Yes, they're really evil. Iodine is like putting oil in the chainsaw to help with the gasoline lubrication.
[1:18:51.740 --> 1:18:57.740]  It's that simple. I know you understand this, but let's warn other people before it's too late. It's part of the iodine conspiracy.
[1:18:57.740 --> 1:19:01.740]  Find out more at m4store.com and take action against the globalist.
[1:19:01.740 --> 1:19:30.740]  Carbons everywhere on this planet. It's almost like we're carbon-based life forms.
[1:19:30.740 --> 1:19:40.740]  Don't visit m4store.com and get the good halogen. I mean the bad halogen. Iodine, don't give it to yourself, your husband, your wife, your children.
[1:19:40.740 --> 1:19:51.740]  Just drink the fluoride and plunge into subservience to us. We don't want to compete with you. Just drink the fluoride.
[1:19:51.740 --> 1:19:57.740]  Don't learn about how deadly it is and whatever you do, don't support Alex Jones.
[1:19:57.740 --> 1:20:05.740]  Remember, I'm speaking with a soft voice, so I'm a liberal. I wouldn't let Namble have access to your children.
[1:20:27.740 --> 1:20:45.740]  Gary Porch is in studio with us. Wow. He's the big CNN whistleblower that Project Veritas released information last week with.
[1:20:45.740 --> 1:20:52.740]  And now more and more is coming out. But he's just an interesting, smart guy, so I want to cover the waterfront with him here today.
[1:20:52.740 --> 1:20:57.740]  We'll open the phones up. We're going to have Robert Barnes a little bit later in the next hour in here with us, constitutional lawyer.
[1:20:57.740 --> 1:21:01.740]  He's also a big fan of Mr. Porch. Thanks for being here.
[1:21:01.740 --> 1:21:02.740]  My pleasure, Alex. How you doing?
[1:21:02.740 --> 1:21:08.740]  Good. I'm doing good. So what do you want to get into first? I've got a lot of things to cover, a lot of crazy news to get your take on.
[1:21:08.740 --> 1:21:11.740]  But what are some of the things you want to hit today?
[1:21:11.740 --> 1:21:22.740]  Not many things. Personally, just wanted to answer any questions that you and the viewers had about what I did, why I did, and what the next key steps are.
[1:21:22.740 --> 1:21:29.740]  I mean, as we know, the news cycle last week was pretty insane and almost no mainstream outside of Fox is covering it.
[1:21:29.740 --> 1:21:35.740]  I thought that was pretty interesting, especially with part four that has dropped yesterday, the Me Too CNN stuff.
[1:21:35.740 --> 1:21:41.740]  And again, that's getting buried as well. Tell folks about that. We're going to play that at the start of the next hour.
[1:21:41.740 --> 1:21:53.740]  So for those that don't know, part four dropped yesterday, I believe, and it was basically revealing some sexual assault allegations from some pretty high-up people in the organization.
[1:21:53.740 --> 1:22:02.740]  So obviously, everybody's trying to get some takes and responses, but they're obviously quiet. So I find that interesting.
[1:22:02.740 --> 1:22:08.740]  Do you think Jeff Zucker, the CEO who you expose, is having a political bias, wanting to take down Trump?
[1:22:08.740 --> 1:22:15.740]  We all knew that, but he claims he does it, but here he is in false advertising and Trump's false suit on him, or sort of that process.
[1:22:15.740 --> 1:22:23.740]  I bet they really don't like you sitting here in the ATX in studio with me because you were saying on air and off air, like, I was like the devil at CNN.
[1:22:23.740 --> 1:22:29.740]  Yeah, you were popular at CNN and other outlets for many different reasons, some good, some bad.
[1:22:29.740 --> 1:22:33.740]  Tell me all about it. I know on air they don't like me too much.
[1:22:33.740 --> 1:22:40.740]  Well, I mean, again, I'm a fairly relatively new consumer of the program and Owen and company like on YouTube.
[1:22:40.740 --> 1:22:48.740]  But it's just interesting because of all the hit pieces written about you from, you know, all the mainstream outlets to John Oliver, to a bunch of other people.
[1:22:48.740 --> 1:22:53.740]  You know, I just find that quite interesting. And now meeting you in person is very intriguing.
[1:22:53.740 --> 1:23:02.740]  I remember when I ran into him at one of the hearings and I tried to talk to him and Twitter said that's it.
[1:23:02.740 --> 1:23:11.740]  He's banned because he bullied a journalist and I said out there you go around and work to take me off the Internet and lie about me and target my sponsors.
[1:23:11.740 --> 1:23:22.740]  He just looks down like an evil possum and starts smiling at me and then they taught me you don't talk to a reporter in public about how he basically stalks you on air.
[1:23:22.740 --> 1:23:25.740]  Of course, he wasn't bullying me at all.
[1:23:25.740 --> 1:23:28.740]  He's bullying the movement in every one of your listeners.
[1:23:28.740 --> 1:23:33.740]  Again, I wasn't a journalist. I was just on the back end of things, very low level.
[1:23:33.740 --> 1:23:41.740]  But I always found it interesting where the media nowadays could go and just type and send out whatever they want to the term drive by media.
[1:23:41.740 --> 1:23:44.740]  They spread it far and wide as fast as they can.
[1:23:44.740 --> 1:23:54.740]  And once the truth comes out, whether it's, you know, in contradiction or not quite, you know, it's hardly any play versus the damage that's already been done.
[1:23:54.740 --> 1:24:04.740]  And just watching you and anyone else that even dares to confront, you know, a venerated journalist and then you guys get kicked off or censured or anything like that.
[1:24:04.740 --> 1:24:08.740]  Like to me, that's just, I can't even comprehend that.
[1:24:08.740 --> 1:24:12.740]  Like you can't confront people that, you know...
[1:24:12.740 --> 1:24:16.740]  Well, by the way, Oliver Darcy, I heard this years ago when we looked it up.
[1:24:16.740 --> 1:24:18.740]  He tried to get a job here like six, seven years ago.
[1:24:18.740 --> 1:24:19.740]  Oh, wow.
[1:24:19.740 --> 1:24:21.740]  He tried to work at Breitbart too. He was out in California.
[1:24:21.740 --> 1:24:24.740]  I know people that know him. And Chuck Johnson was telling me that.
[1:24:24.740 --> 1:24:26.740]  I thought Chuck was joking. We went and looked it up.
[1:24:26.740 --> 1:24:37.740]  So here's a guy tried to work here and now he goes to CNN and joins the dark side and then literally goes around policing everyone on the Internet like he's got.
[1:24:37.740 --> 1:24:38.740]  I know, and I find that...
[1:24:38.740 --> 1:24:44.740]  There it is. Old Tweakerville. CNN reporter used to mock network. CNN is, but now he's there.
[1:24:44.740 --> 1:24:46.740]  Now he's a big boy.
[1:24:46.740 --> 1:24:47.740]  And with a...
[1:24:47.740 --> 1:24:51.740]  Look at that face. Scroll down. Would you buy a used car from that gentleman, ladies and gentlemen?
[1:24:51.740 --> 1:24:57.740]  I'm sorry. I don't mean to be mean, but I mean, give me a break.
[1:24:57.740 --> 1:25:01.740]  It's a very interesting thing. I mean, I'm sure he has a pretty decent salary benefit package at the time.
[1:25:01.740 --> 1:25:09.740]  Like, you know, most Turner people do. I mean, it's just very interesting to watch how all these things unfold lately.
[1:25:09.740 --> 1:25:12.740]  I totally agree with you. Hey, is this your first time in Texas?
[1:25:12.740 --> 1:25:14.740]  No, I've been through Texas many times over my life.
[1:25:14.740 --> 1:25:16.740]  You ever had a top of Chico?
[1:25:16.740 --> 1:25:17.740]  I can't say I have.
[1:25:17.740 --> 1:25:20.740]  They are not a sponsor, but let me tell you, this is some super good mineral water.
