[00:00.000 --> 00:09.000]  The message that this conveys is that unless things change, unless the arms race is reversed,
[01:34:44.000 --> 01:34:50.000]  These people are truly psychotics. I want to go to phone calls, but just what's your take on that statement?
[01:34:50.000 --> 01:34:55.000]  I mean, yeah, exactly. History is the key here, Alex, as you reminded people, not only Operation Northwoods and the rest,
[01:34:55.000 --> 01:35:02.000]  the generals back in the late 50s, early 60s were convinced that nuclear war would work, that the U.S. would win a nuclear war.
[01:35:02.000 --> 01:35:08.000]  We're back to that. We got some people at the top of the military, top of the State Department, top of the CIA,
[01:35:08.000 --> 01:35:13.000]  who are convinced that the U.S. can win a nuclear conflict.
[01:35:13.000 --> 01:35:18.000]  And that's the reason why, as you've talked to his daughter, Dr. Strangelove,
[01:35:18.000 --> 01:35:27.000]  the reason why that film was done is because he was deeply concerned about how many people in the military hierarchy had convinced themselves to wage nuclear war.
[01:35:27.000 --> 01:35:33.000]  One of the reasons they killed Kennedy is because President Kennedy was completely opposed to this insanity.
[01:35:33.000 --> 01:35:43.000]  He made sure to decelerate the pressure rather than accelerate it during the Bay of Pigs and the Cuban conflict and the Cuban Missile Crisis.
[01:35:43.000 --> 01:35:48.000]  They wanted to back out of that, not push forward, and they were enraged at him.
[01:35:48.000 --> 01:35:52.000]  And so let's be clear, here's the problem. This is mainline news, folks. This is a historical fact.
[01:35:52.000 --> 01:36:01.000]  The neocons with people like Donald Rumsfeld was the aide to L.L. Emmitser in 61 when Kennedy fired him in Curtis LeMay
[01:36:01.000 --> 01:36:09.000]  because they had a secret nuke attack to launch attacks on Russia first without telling the president using what they called Plan R in the movie,
[01:36:09.000 --> 01:36:19.000]  another plan in reality, and Kennedy fired them, but they put their minions into the system of the neocons today that are now about to have the plan they wanted 50, 60 years ago.
[01:36:19.000 --> 01:36:21.000]  I mean, this is beyond insane.
[01:36:21.000 --> 01:36:34.000]  And put it together with something else that you've been covering, which is the extraordinary degree to which the globalist elite have been obsessively building personal bunker homes all around the world.
[01:36:34.000 --> 01:36:39.000]  And the question is, well, why in the world would you build something underground? You know, it's like a Graham Hancock story.
[01:36:39.000 --> 01:36:44.000]  Do you think we're back to sort of experiencing comets from the sky and going to wipe out civilization?
[01:36:44.000 --> 01:36:56.000]  The only reason you would be spending the amount of money the global elite is spending on underground bunker homes is if you think nuclear conflict is a real possibility and you don't want to be the victim of it.
[01:36:56.000 --> 01:37:00.000]  You're willing to let everybody else be the victim of it, but you don't want to be the victim of it.
[01:37:00.000 --> 01:37:06.000]  Then you combine that with another fact. Why would the global elite not be uncomfortable with nuclear conflict?
[01:37:06.000 --> 01:37:09.000]  Well, you look at Bill Gates. What's his number one obsession?
[01:37:09.000 --> 01:37:12.000]  What's George Soros number one obsession?
[01:37:12.000 --> 01:37:22.000]  When they did that meeting in 2009, they got out of that Rockefeller University with Nelson Rockefeller and Bill Gates and George Soros and Oprah Winfrey and Michael Bloomberg.
[01:37:22.000 --> 01:37:25.000]  What was the obsession overpopulation in their view?
[01:37:25.000 --> 01:37:27.000]  They wanted to dramatically shrink the population.
[01:37:27.000 --> 01:37:33.000]  Well, that's right. The global elite meeting secret has cussed overpopulation with David Rockefeller and the rest of them. Absolutely.
[01:37:33.000 --> 01:37:35.000]  Let's go to the calls. Thanks for holding.
[01:37:35.000 --> 01:37:38.000]  Tim, in Seattle, you're on the air with Robert Barnes. Go ahead.
[01:37:38.000 --> 01:37:42.000]  Hey, wow. This is an interesting call.
[01:37:42.000 --> 01:37:45.000]  Robert Barnes, Alex Jones, you guys are heroes in my mind.
[01:37:45.000 --> 01:37:51.000]  You guys are literally the only ones using God's energy, the truth, to try to set humanity free.
[01:37:51.000 --> 01:38:02.000]  I think the Satanists know that nuclear war is probably their best option if they're on a war with God, because they believe that the Gamma Burst is the only energy capable of obliterating the soul.
[01:38:02.000 --> 01:38:05.000]  So with that being said, are we willing?
[01:38:05.000 --> 01:38:11.000]  I mean, I feel like a hostage. I feel like I'm huddled up in a corner waiting for the... I don't know.
[01:38:11.000 --> 01:38:14.000]  I mean, is there a possible way? Is there a cultural revolution?
[01:38:14.000 --> 01:38:18.000]  Can we just show up with signs peacefully and avert global...
[01:38:18.000 --> 01:38:22.000]  I agree. Everybody should be protesting against the end of the world against nuclear war right now.
[01:38:22.000 --> 01:38:28.000]  And you have a bunch of sick freaks that control things that are flirting with death. They get off on it.
[01:38:28.000 --> 01:38:31.000]  I mean, Barnes, you want to comment on what the caller asked?
[01:38:31.000 --> 01:38:35.000]  Yeah. I mean, well, it's why McGregor has been so aggressive on this.
[01:38:35.000 --> 01:38:39.000]  Colonel McGregor, who was one of the top Trump aides, who's been outing this all along.
[01:38:39.000 --> 01:38:46.000]  He was out there yesterday saying, look, there's no way that ultimately Ukraine can win this war on the battlefield over time,
[01:38:46.000 --> 01:38:48.000]  given Russian advantage.
[01:38:48.000 --> 01:38:54.000]  And his great concern is Zelensky and others connected to Ukraine have talked about using dirty bombs.
[01:38:54.000 --> 01:38:59.000]  Russia yesterday was saying there better be no uranium being shipped to Ukraine.
[01:38:59.000 --> 01:39:02.000]  They'll consider that a nuclear level threat.
[01:39:02.000 --> 01:39:05.000]  And his concern is that this will escalate.
[01:39:05.000 --> 01:39:07.000]  He goes, this is how we got into World War I.
[01:39:07.000 --> 01:39:13.000]  This is how World War II started, starting to partition countries, starting to divvy up Europe,
[01:39:13.000 --> 01:39:20.000]  starting to get into using ancestral ethnic dispute between a small part of the world and escalate it to a global conflict.
[01:39:20.000 --> 01:39:21.000]  Absolutely.
[01:39:21.000 --> 01:39:24.000]  And then once it happens, it's out of control. Thank you, Tim.
[01:39:24.000 --> 01:39:28.000]  Michael in FEMA Region 10, you're on the air with Robert Barnes. Go ahead.
[01:39:28.000 --> 01:39:32.000]  Hey, guys. Yeah, history. I appreciate you guys' perspective on that.
[01:39:32.000 --> 01:39:37.000]  I was a U.S. Army tanker for 10 years, and then I was commissioned as a U.S. Army Jag officer.
[01:39:37.000 --> 01:39:42.000]  I worked in national security stuff for another 20 until I retired, so it took over 30 total.
[01:39:42.000 --> 01:39:49.000]  Before I get into that, I just want to tell people, alpha-powered DNA force, vitamin D3, vaso-beat, survival shield.
[01:39:49.000 --> 01:39:54.000]  I'm looking at my Alexa Pure Breeze, and I use your toothpaste. I love that stuff.
[01:39:54.000 --> 01:39:55.000]  Thank you.
[01:39:55.000 --> 01:39:59.000]  No fluoride in it. And I also hit the donate button. Okay?
[01:39:59.000 --> 01:40:00.000]  Thank you.
[01:40:00.000 --> 01:40:08.000]  Yeah, absolutely. Here's what I, I was an Army tanker back in 1983, in Europe.
[01:40:08.000 --> 01:40:15.000]  We got the first M1s in 1982. We had depleted uranium rounds, Sabo rounds,
[01:40:15.000 --> 01:40:20.000]  and we trained all the time for a nuclear attack.
[01:40:20.000 --> 01:40:25.000]  There's a, there's a drill that tankers go through, so this has been contemplated for a long time.
[01:40:25.000 --> 01:40:31.000]  Go back to 1962. JFK's president, they have what's called the Cuban Missile Crisis, correct?
[01:40:31.000 --> 01:40:33.000]  Right? We nearly went to war over that. Why?
[01:40:33.000 --> 01:40:38.000]  Because Cuba is on our borders. It's 45 minutes away from Florida.
[01:40:38.000 --> 01:40:42.000]  The whole United States on the Eastern Seaboard was subject to a nuclear attack.
[01:40:42.000 --> 01:40:45.000]  We were prepared to go to nuclear war over that.
[01:40:45.000 --> 01:40:51.000]  We are now in reverse. Russia lost over 10 million people in World War II.
[01:40:51.000 --> 01:40:56.000]  Okay? They're paranoid. I know the Russian enemy. I studied them thoroughly.
[01:40:56.000 --> 01:41:00.000]  They will push that button rather than lose.
[01:41:00.000 --> 01:41:04.000]  And we have people in our government who are basically demonic.
[01:41:04.000 --> 01:41:09.000]  Biden, Pelosi, the rest of them, these are not good people, okay?
[01:41:09.000 --> 01:41:15.000]  And so if you look at Ephesians, okay, put on the armor of God, that's how we win.
[01:41:15.000 --> 01:41:20.000]  And then go fight. There's different ways of fighting, but we can all fight.
[01:41:20.000 --> 01:41:24.000]  Legal battles, Second Amendment battles, right?
[01:41:24.000 --> 01:41:27.000]  In the courts, they're going on all over the country, all right?
[01:41:27.000 --> 01:41:31.000]  Justice Thomas is our friend in the court.
[01:41:31.000 --> 01:41:36.000]  So there's ways to fight that. Do not give up. Do not sit on your couch. Do not zone out.
[01:41:36.000 --> 01:41:39.000]  You got to fight, okay?
[01:41:39.000 --> 01:41:43.000]  Powerful call, brother. I totally agree. The Russians lost. Some estimates are 20 million.
[01:41:43.000 --> 01:41:48.000]  They are extremely paranoid, and they will launch nuclear weapons. And this is insane.
[01:41:48.000 --> 01:41:51.000]  Yeah. I mean, Putin has said so repeatedly.
[01:41:51.000 --> 01:41:54.000]  And I think it's because he's increasingly nervous that people in the West,
[01:41:54.000 --> 01:41:58.000]  we've seen these reports that say, hey, yeah, we can start a nuclear war because Russia won't respond.
[01:41:58.000 --> 01:42:01.000]  That is insane. Russia guaranteed will respond.
[01:42:01.000 --> 01:42:05.000]  And this is very dangerous what they're doing. And I think they're doing so deliberately.
[01:42:05.000 --> 01:42:10.000]  I think they're doing so recklessly because the pandemic policies failed,
[01:42:10.000 --> 01:42:14.000]  and now they're turning to their other means of population control, nuclear war.
[01:42:14.000 --> 01:42:18.000]  That's right. They want to be the heroes they started war. Matt, thank you so much for your call.
[01:42:18.000 --> 01:42:22.000]  Powerful caller. All right. More calls straight ahead with Robert Barnes Barnes.
[01:42:22.000 --> 01:42:26.000]  Tell people how they find your great show that's exploding.
