[00:00.000 --> 00:10.000]  From the front lines of the information war, it's Alex Jones.
[1:39:44.000 --> 1:39:47.000]  No, you're not going to come back to my store.
[1:39:47.000 --> 1:39:48.000]  I'll make you sure of that.
[1:39:48.000 --> 1:39:50.000]  Get the fuck out of here, dude.
[1:39:50.000 --> 1:39:53.000]  Oh my fuck.
[1:39:53.000 --> 1:39:54.000]  God bless America.
[1:39:54.000 --> 1:39:55.000]  Capitalism wins again.
[1:39:55.000 --> 1:39:56.000]  Fuck your capitalism.
[1:39:56.000 --> 1:39:57.000]  Fuck your president.
[1:39:57.000 --> 1:40:00.000]  He's a racist, stupid piece of shit.
[1:40:00.000 --> 1:40:02.000]  You're a racist, stupid piece of shit.
[1:40:02.000 --> 1:40:03.000]  You're a racist, stupid piece of shit.
[1:40:03.000 --> 1:40:04.000]  All right.
[1:40:04.000 --> 1:40:05.000]  Let's stop it there.
[1:40:05.000 --> 1:40:09.000]  I don't know who bleeped this, but why would you bleep some of the s-words and stuff, but
[1:40:09.000 --> 1:40:10.000]  not all of them?
[1:40:10.000 --> 1:40:12.000]  You get that all the time.
[1:40:12.000 --> 1:40:13.000]  I don't think we're doing that.
[1:40:13.000 --> 1:40:15.000]  This is like a joke online where this happens.
[1:40:15.000 --> 1:40:17.000]  It's happening all the time now.
[1:40:17.000 --> 1:40:18.000]  Whatever.
[1:40:18.000 --> 1:40:20.000]  I'm sure that's the new way things are.
[1:40:20.000 --> 1:40:21.000]  I'll just leave it at that.
[1:40:21.000 --> 1:40:25.000]  But Ian Ferguson made his first appearance on Info Wars.
[1:40:25.000 --> 1:40:26.000]  The video went viral.
[1:40:26.000 --> 1:40:29.000]  Ian is a unapologetic Trump supporter.
[1:40:29.000 --> 1:40:36.000]  And he's worked on AT&T, Verizon, Sprint, T-Mobile, C-Spire, US Cellular and microwave systems.
[1:40:36.000 --> 1:40:41.000]  He's here with us to give us his take on 5G and the CHICOM rollout of the 6G.
[1:40:41.000 --> 1:40:43.000]  Ian, good to have you back with us.
[1:40:43.000 --> 1:40:44.000]  Hey, Alex.
[1:40:44.000 --> 1:40:45.000]  Thanks for having me.
[1:40:45.000 --> 1:40:46.000]  You bet.
[1:40:46.000 --> 1:40:47.000]  So let's get it.
[1:40:47.000 --> 1:40:50.000]  I mean, let's plunge right into 5G.
[1:40:50.000 --> 1:40:52.000]  All right.
[1:40:52.000 --> 1:40:53.000]  All right.
[1:40:53.000 --> 1:40:58.000]  So 5G, the fifth generation of wireless technology.
[1:40:58.000 --> 1:41:01.000]  It's a new way of emitting radio frequency.
[1:41:01.000 --> 1:41:02.000]  Non-ionizing radiation.
[1:41:02.000 --> 1:41:04.000]  So it's not like uranium or plutonium.
[1:41:04.000 --> 1:41:08.000]  The radiation emitted from cell sites is non-ionizing.
[1:41:08.000 --> 1:41:11.000]  It's not strong enough to knock the electrons out of their path.
[1:41:11.000 --> 1:41:17.000]  That doesn't mean that humans evolved a way to protect ourselves from man-made radiation.
[1:41:17.000 --> 1:41:18.000]  All right.
[1:41:18.000 --> 1:41:24.000]  Now, the difference between 2G, which just is point and shoot.
[1:41:24.000 --> 1:41:29.000]  You've got 4G, which emits itself in a bubble, a 360-degree guide.
[1:41:29.000 --> 1:41:35.000]  We actually broadcast more up and down at the sky and the ground than we do to our consumers.
[1:41:35.000 --> 1:41:43.000]  5G uses polyphase arrays to focus the radio frequency into a beam called millimeter wave
[1:41:43.000 --> 1:41:46.000]  using a technique called beamforming.
[1:41:46.000 --> 1:41:54.000]  And this allows it to transmit data a lot faster, but it shortens the range because it's a higher frequency.
[1:41:54.000 --> 1:41:55.000]  The wave is more hyperactive.
[1:41:55.000 --> 1:41:57.000]  It expends its energy quicker.
[1:41:57.000 --> 1:42:03.000]  So they're going to have to put in what they call small cells, like every 8 to 10 houses or so.
[1:42:03.000 --> 1:42:11.000]  They're talking about another million cell sites to make this happen because it doesn't go very far, right?
[1:42:11.000 --> 1:42:13.000]  The data transfers are unbelievable.
[1:42:13.000 --> 1:42:17.000]  It's a jump up of 15 to 30 gigabytes per second.
[1:42:17.000 --> 1:42:19.000]  And it's significant.
[1:42:19.000 --> 1:42:24.000]  It's going to allow self-driving cars to talk to each other so that they can self-drive.
[1:42:24.000 --> 1:42:30.000]  It's going to allow the AI globalist takeover, the replacement of humans, and it's going to allow the spying on everything.
[1:42:30.000 --> 1:42:34.000]  And of course, they can turn the power up above specs and fry you with it.
[1:42:34.000 --> 1:42:38.000]  We'll talk all about it with one of the engineers, one of the technicians that installs these systems.
[1:42:38.000 --> 1:42:56.000]  Straight ahead, they're going to bring on inventors, engineers, journalists that are exposing secret 5G going in a town near you.
[1:42:56.000 --> 1:43:05.000]  I spend a lot of time reminding the M4s, the family of listeners and viewers that without you, we won't be on the air.
[1:43:05.000 --> 1:43:07.000]  And I spend a lot of time thanking you.
[1:43:07.000 --> 1:43:15.000]  But I really think you should thank yourself for keeping us on the air and really changing the world for the better and raising the alarm as modern ball reveres.
[1:43:15.000 --> 1:43:22.000]  But something I should spend more time on is just reminding you that these products are really amazing.
[1:43:22.000 --> 1:43:27.000]  You've got that pledge from me, but you've seen the third-party test out there, the air filtration, the water filtration.
[1:43:27.000 --> 1:43:31.000]  The supplements are all the very best you're going to find out there.
[1:43:31.000 --> 1:43:37.000]  And you can't fund an operation anywhere else that's fighting the globalist this hard.
[1:43:37.000 --> 1:43:41.000]  So it's not a burden to support Info Wars.
[1:43:41.000 --> 1:43:52.000]  It really is something that is good for everybody that stands for justice and freedom and makes your life and your family's life and your children's life so much better.
[1:43:52.000 --> 1:43:57.000]  So visit infowarstore.com today.
[1:43:57.000 --> 1:44:00.000]  I've made a lot of predictions that have come true.
[1:44:00.000 --> 1:44:06.000]  But I'm here to tell you that most of those really weren't predictions that came out of a crystal ball.
[1:44:06.000 --> 1:44:08.000]  I could see where the globalists were going.
[1:44:08.000 --> 1:44:12.000]  I could see what their in-game agenda was, what their goal was.
[1:44:12.000 --> 1:44:27.000]  And I knew that when they were setting us up to be de-platformed, that they were really setting the precedent to take everybody off air, to silence everyone, to ban words and names and information on fake whistleblowers
[1:44:27.000 --> 1:44:31.000]  so that their false narratives couldn't be opposed.
[1:44:31.000 --> 1:44:37.000]  What the globalists really feared was independent media and platforms in the future.
[1:44:37.000 --> 1:44:42.000]  It was the model of Info Wars as much as the information that had to be silenced
[1:44:42.000 --> 1:44:48.000]  because they need total information dominance for their outrageous lies and the evil they're pushing to succeed.
[1:44:48.000 --> 1:44:58.000]  And that's why keeping Info Wars on the air is now more imperative and more vital than ever.
[1:44:58.000 --> 1:45:04.000]  Beto Rourke came out dozens of times and said, we're going to confiscate all your semi-automatic rifles.
[1:45:04.000 --> 1:45:10.000]  And he got all the other Democrats on the stage, nine others, to agree and said that he was a hero.
[1:45:10.000 --> 1:45:12.000]  Think about that.
[1:45:12.000 --> 1:45:15.000]  Now those Democrats have taken all the guns in the cities they control.
[1:45:15.000 --> 1:45:24.000]  Their blue cities are literal crap holes covered with needles and with massive drug dealing and incredible levels of violent crime.
[1:45:24.000 --> 1:45:26.000]  They know what they're doing.
[1:45:26.000 --> 1:45:34.000]  And now the Supreme Court's come out and ruled that gun manufacturers can be sued into oblivion for what criminals do using their firearms.
[1:45:34.000 --> 1:45:38.000]  My goodness, ladies and gentlemen, this country is under such incredible attack.
[1:45:38.000 --> 1:45:43.000]  But more and more towns and cities are saying they're sanctuaries for the Second Amendment
[1:45:43.000 --> 1:45:46.000]  and they're going to follow the original Bill of Rights and Constitution
[1:45:46.000 --> 1:45:49.000]  and they're not going to help in the confiscation of guns.
[1:45:49.000 --> 1:45:52.000]  So you see, a lot of these cities ignore illegal aliens.
[1:45:52.000 --> 1:45:55.000]  Well, we could ignore all your unconstitutional laws.
[1:45:58.000 --> 1:46:01.000]  A question was once posed to Thomas Jefferson.
[1:46:01.000 --> 1:46:09.000]  What is the level of tyranny that a tyrant will take humanity to?
[1:46:09.000 --> 1:46:11.000]  How far will they go? What's their limit?
[1:46:11.000 --> 1:46:18.000]  And he said it is the limit to which other men and women will submit.
[1:46:18.000 --> 1:46:24.000]  The answer is there is no limit to evil. It is a bottomless pit.
[1:46:24.000 --> 1:46:30.000]  We've been taught in modern culture and society that evil doesn't exist.
[1:46:30.000 --> 1:46:33.000]  Or that there's no free will. There's no devil or the God.
[1:46:33.000 --> 1:46:43.000]  But those very same people have all these rules for us about speech and how we can dress and where we can live and what our houses can be like.
[1:46:43.000 --> 1:46:47.000]  They just don't want us to have any values so they can run over us.
[1:46:47.000 --> 1:46:49.000]  Oxford's banned clapping.
[1:46:49.000 --> 1:46:53.000]  University of the U.S. of banned 21 guns salutes for veterans.
[1:46:53.000 --> 1:47:04.000]  These people are dangerous cult leaders and it's time to reject them.
[1:47:12.000 --> 1:47:15.000]  Alright, I tend to pontificate even though I'm bringing up good points.
[1:47:15.000 --> 1:47:19.000]  Leading a frontal assault on the lies of the New World Order.
[1:47:19.000 --> 1:47:22.000]  It's Alex Jones.
[1:47:22.000 --> 1:47:30.000]  I tend to pontificate and then my knowledgeable guest kind of demure and let me run on.
[1:47:30.000 --> 1:47:41.000]  So I'm going to really attempt now to have a gentleman right from the point blank range of this who worked with the 5G system.
[1:47:41.000 --> 1:47:44.000]  He's worked with all the systems and he's laying it out.
[1:47:44.000 --> 1:47:46.000]  He's known to us.
[1:47:46.000 --> 1:47:53.000]  He's Ian Ferguson and then we have the engineer and inventor who exposed the hidden light poles in the U.K.
[1:47:53.000 --> 1:47:55.000]  We first exposed this 2011.
[1:47:55.000 --> 1:47:56.000]  They're going in everywhere.
[1:47:56.000 --> 1:47:57.000]  They already have 5G in them.
[1:47:57.000 --> 1:48:01.000]  So there's a governmental and corporate and state run system here.
[1:48:01.000 --> 1:48:02.000]  It's already here.
[1:48:02.000 --> 1:48:04.000]  Like the Chai comms are like 6G is now coming out.
[1:48:04.000 --> 1:48:07.000]  So this is a very quick takeover.
[1:48:07.000 --> 1:48:08.000]  I'm not against self driving cars.
[1:48:08.000 --> 1:48:13.000]  I'm not against technology except the way they're being designed and rolled out is to make a post human world a very monopolistic system.
[1:48:13.000 --> 1:48:16.000]  And that's why I don't want this post human system.
[1:48:16.000 --> 1:48:21.000]  The architecture of the technocracy is very anti human.
[1:48:21.000 --> 1:48:22.000]  So Ian, you've got the floor.
[1:48:22.000 --> 1:48:26.000]  You know, as somebody that puts these in, I've seen some of your viral videos breaking it down.
[1:48:26.000 --> 1:48:29.000]  Give us the DL.
[1:48:29.000 --> 1:48:30.000]  Okay.
