[00:00:00.000 --> 00:00:06.000]  InfoWars. Tomorrow's news. Today.
[01:33:42.760 --> 01:33:46.840]  had 100 million views conservatively. There's so many versions of it. Jesse Ventura's show
[01:33:46.840 --> 01:33:51.400]  with myself and Dr. Rima Lebo in 2009 with her nailing what was coming next.
[01:33:53.080 --> 01:33:58.280]  Jesse Ventura's conspiracy investigators have tracked down the deadly secret behind the elite
[01:33:58.280 --> 01:34:04.120]  group that tries to rule the world. When the population gets too big to handle,
[01:34:04.120 --> 01:34:12.520]  the solution is cut it down. There's an entire agenda afoot to force the population to undergo
[01:34:12.520 --> 01:34:18.360]  different type of medical treatments, namely vaccines. We're seeing a medical tyranny being
[01:34:18.360 --> 01:34:23.240]  set up not just in the United States, but worldwide under the UN and the World Health
[01:34:23.240 --> 01:34:29.240]  Organization. They want a planetary dictatorship so they can population agenda and they want to
[01:34:29.240 --> 01:34:34.280]  do it through the medical system. And that's why vaccines are so important. We know that many of
[01:34:34.280 --> 01:34:39.640]  these vaccines turn out to have serious adverse reactions. This is being done by design. They
[01:34:39.640 --> 01:34:45.720]  kill you slowly over time. That's why they're called soft kill. We must acknowledge that the
[01:34:45.720 --> 01:34:53.480]  genetic COVID-19 genetic injections cause far more harm than good and provide zero benefit
[01:34:53.480 --> 01:34:59.160]  relative to risk. The death rates from this vaccine are there's been more deaths in eight
[01:34:59.160 --> 01:35:05.160]  months than in all the billions of vaccines combined over the last 30 years. 50% of the
[01:35:05.160 --> 01:35:09.640]  deaths occur within 48 hours, 80% within a week. And I've got an insider I think you should really
[01:35:09.640 --> 01:35:17.400]  talk to Dr. Rima Labo. In a very short time, not today, not tomorrow, but very soon, we'll be
[01:35:17.960 --> 01:35:25.800]  facing compulsory vaccination under the mistaken term of voluntary vaccination. Now, what is it
[01:35:25.800 --> 01:35:30.200]  about these vaccinations? You think that they're bad? Well, first of all, let's start with the
[01:35:30.200 --> 01:35:38.360]  fact that the World Health Organization has decided that we have 90% too many people.
[01:35:38.360 --> 01:35:45.960]  The World Health Organization has been working since 1974 on vaccines to create permanent
[01:35:45.960 --> 01:35:52.280]  sterility. Now, this is pretty shocking. This process has already been ongoing. To make matters
[01:35:52.280 --> 01:36:01.400]  worse, the vaccines that were illegally approved by the FDA contain a substance called squalene.
[01:36:01.400 --> 01:36:07.640]  Squalene, an organic compound used in vaccines to stimulate the immune system and increase the
[01:36:07.640 --> 01:36:16.120]  response. If I inject you with squalene, you're immune. Dr. Rima Labo, medical doctor,
[01:36:16.120 --> 01:36:24.680]  preventgenocide2030.org, preventgenocide2030.org joins us for the rest of the next hour. And wow,
[01:36:24.680 --> 01:36:29.400]  where to begin? She's got a bunch of UN documents that are public for this UN World Treaty,
[01:36:30.120 --> 01:36:35.240]  the announcements of the Central Bank digital currencies, the announcement of the medical IDs,
[01:36:35.240 --> 01:36:41.080]  the vaccine passports. It's all coming. It's all here. So, doctor, thank you so much for joining us.
[01:36:42.200 --> 01:36:47.480]  Thank you. It's always a pleasure to talk to you, Alex. And this is such an important conversation.
[01:36:47.480 --> 01:36:50.840]  I'm really glad we're talking today. Well, let's plunge right into it.
[01:36:50.840 --> 01:36:52.760]  Because you said it's a lot of documents to go over.
[01:36:53.720 --> 01:37:02.840]  I did. Let's start with the fact that the UN and the WHO, which is a subsidiary servant
[01:37:02.920 --> 01:37:07.960]  organization, like UNESCO and UNICEF and Food and Agriculture Organization,
[01:37:08.760 --> 01:37:16.680]  are designed to control the entire world to be a world dictatorship, the likes of which
[01:37:16.680 --> 01:37:26.360]  we have never seen. And up until now, their very pretty contour, their makeup, their facade
[01:37:26.360 --> 01:37:34.440]  has been all benign and lovely. But those pretenses are falling away.
[01:37:34.440 --> 01:37:43.800]  On the 75th anniversary of the United Nations, the member states asked, and there are quotes
[01:37:43.800 --> 01:37:50.760]  around all of that, the member states asked the Secretary General Gutierrez, who is a very scary
[01:37:50.760 --> 01:38:00.760]  dude, but they asked Gutierrez to come up with a new document to move the UN further than its
[01:38:00.760 --> 01:38:08.600]  already quite terrifying charter takes it. Now, if you read the UN charter, which I did in high
[01:38:08.600 --> 01:38:14.520]  school as part of my civics class, and frankly, I was bored out of my mind by it. But if you read
[01:38:14.520 --> 01:38:21.480]  it now, you'll see that it takes over everything. That's how it's written. And they said, but that's
[01:38:21.480 --> 01:38:29.800]  not enough. They said, what if there are more shocks? There are global shocks. And I sent you a
[01:38:29.800 --> 01:38:38.440]  documented misspelled call, a document called Annotated Global Shocks Plan for September 2024.
[01:38:38.440 --> 01:38:41.800]  That's right. We'll put all that on the screen. So they're talking about, and previously,
[01:38:41.800 --> 01:38:47.560]  we're going to use disease X, they said four years ago, to bring the UN into control. That was COVID.
[01:38:47.560 --> 01:38:52.280]  Now they're saying we need more global shocks. And so we'll put those documents on screen.
[01:38:53.320 --> 01:39:02.040]  And this document says that this shows that the global shock concept, which is anything,
[01:39:02.040 --> 01:39:09.960]  it can be climate change, it can be slowed down in the supply chain, it can be a black swan event,
[01:39:09.960 --> 01:39:16.920]  something we don't know yet. It can be another pandemic, it can be nothing at all. It can be
[01:39:16.920 --> 01:39:24.760]  the threat of having a global shock. It could be a war, like, for instance, the, by the way,
[01:39:24.760 --> 01:39:32.920]  speaking of war, the United Nations was formed, allegedly, to prevent wars. And I would like to
[01:39:32.920 --> 01:39:40.040]  point out that I can't think of a single conflict that the United Nations successfully either
[01:39:40.040 --> 01:39:45.720]  prevented or brought to a conclusion sooner. They're certainly not doing much of a good job
[01:39:45.720 --> 01:39:49.960]  in the Ukraine. Their specialty is cheerleading wars.
[01:39:51.240 --> 01:39:56.360]  They cheerlead wars because, of course, the people who control the United Nations and the
[01:39:56.520 --> 01:40:03.640]  globalist hegemony organizations and structures make money from wars, and they also depopulate
[01:40:03.640 --> 01:40:09.480]  and control for wars. So wars are very useful for them. So anyway, once we have all these global
[01:40:09.480 --> 01:40:17.400]  shocks that could happen to us, there's only, from their point of view, one possible way to
[01:40:17.400 --> 01:40:22.920]  deal with the possibility of global shocks. And that is to take over the entire world.
[01:40:22.920 --> 01:40:30.200]  And that's just what they've planned to do. So on the 75th anniversary of the globalist
[01:40:30.200 --> 01:40:35.400]  organization, which was written and designed to take over the world, eventually,
[01:40:35.400 --> 01:40:41.960]  the member states said, tell us how we can take over the world, Director General Gutierrez.
[01:40:41.960 --> 01:40:48.360]  And Director General Gutierrez was only too happy to do so. He produced a document called
[01:40:48.360 --> 01:40:59.160]  Who We Are. And the document called Who We Are states that we are a group of people who are
[01:40:59.160 --> 01:41:08.600]  going to control everything because we say we can. And given global shocks, we can control
[01:41:08.600 --> 01:41:15.720]  communication, we can control academia, we can control supply lines, we can control manufacturing,
[01:41:15.720 --> 01:41:22.920]  we can control food, we can control everything because, as they say, that's who we are.
[01:41:22.920 --> 01:41:31.960]  And the special report of the Secretary General says we have a common agenda. And that common
[01:41:31.960 --> 01:41:37.960]  agenda, and these are public documents that are available to anyone, the public document
[01:41:38.680 --> 01:41:46.280]  is filled with hyperbole and filled with misstatements which have absolutely no documentation
[01:41:46.280 --> 01:41:54.760]  and no reality. Statements like we are at an inflection point in history in our biggest
[01:41:54.760 --> 01:41:59.960]  shared test since the Second World War. Humanity faces a stark and urgent choice,
[01:41:59.960 --> 01:42:06.040]  a breakdown or a breakthrough. What are they talking about? This is puffery of the most
[01:42:06.040 --> 01:42:09.160]  political sort. And then meanwhile, I want to play a short clip to back you up.
[01:42:10.120 --> 01:42:15.480]  They say, oh, COVID came from global warming. No, it was in a lab. Oh, there's migrants flooding us
[01:42:15.480 --> 01:42:20.200]  because of COVID and global warming. No, you locked them down and then organized them to
[01:42:20.200 --> 01:42:24.280]  come here. So they're saying global warming is going to cause a civilizational collapse
[01:42:24.280 --> 01:42:28.120]  and it's all our fault. But they're the ones administratively through the big banks,
[01:42:28.120 --> 01:42:32.600]  through the Fortune 500, through the U.N. literally collapsing civilization.
[01:42:32.600 --> 01:42:36.360]  And then John Kerry comes out a few days ago in Europe and says, don't worry,
[01:42:36.360 --> 01:42:40.200]  there'll be more resources under this. But but in their own reports, they say they're
[01:42:40.200 --> 01:42:47.160]  going to cut the resources off. Here he is. And we're seeing already in every aspect of life,
[01:42:47.160 --> 01:42:52.760]  it is now being affected by the climate crisis. But again, I say this is not something where
[01:42:52.760 --> 01:42:57.320]  everybody has to go, oh, my God, I don't want to do this because it's scary as hell and because
[01:42:57.320 --> 01:43:01.560]  we're not going to live the way we did. No, we will have a better quality of life.
[01:43:03.000 --> 01:43:08.280]  So under your research, I mean, I have their official U.N. report saying we're limited 200
[01:43:08.280 --> 01:43:15.320]  square foot coffin apartments need bugs. Exactly. That is exactly where they want us to go.
[01:43:15.320 --> 01:43:24.040]  And they have decided that the way to do this is to have a plan. And the plan is to go from
[01:43:24.040 --> 01:43:29.960]  the common agenda, which the secretary general of the United Nations says we have. And in fact,
[01:43:29.960 --> 01:43:37.000]  we do not. Their agenda is not my agenda in any way to go from that to a roadmap for
[01:43:38.200 --> 01:43:44.200]  a pact for the future. They have put out something. They have beautiful graphics,
[01:43:44.200 --> 01:43:49.960]  by the way. They really have excellent public relations people. So they have something called
[01:43:49.960 --> 01:43:56.520]  a road to the summit of the future. And they have decided that there will be a summit of the future
[01:43:56.520 --> 01:44:04.920]  held in September 2024. And at that time, a pact for the future will be signed, which will be
[01:44:04.920 --> 01:44:13.720]  administered by and implemented by former heads of government. That's W.E.F. guys, right? Like
[01:44:13.720 --> 01:44:20.920]  Jacinda Ardern, for example, like every one of our former presidents, like Justin Trudeau,
[01:44:20.920 --> 01:44:27.160]  if he is a former prime minister at that point, they've got a whole roster of people that they've
[01:44:27.160 --> 01:44:33.400]  put capes and and crowns on to say that there's something special when really they're despicable
[01:44:33.400 --> 01:44:40.280]  sock puppets who are perfectly happy to sell us all out for their own well-being. So this
[01:44:40.280 --> 01:44:46.840]  pact for the future is going to bring us global solidarity and sustainability. Anytime you hear
[01:44:46.840 --> 01:44:54.520]  words like that, you know that they're planning something destructive. So they rode to the summit
[01:44:54.520 --> 01:45:02.280]  for the future. And by the way, their global shocks pact and summit plans will be implemented
[01:45:02.280 --> 01:45:11.640]  in September 2024, just before the U.S. election. I wonder how that happened. So they've got this
[01:45:11.640 --> 01:45:16.840]  roadmap and they've got a common agenda. And one of the things that they've done, Alex, and this
[01:45:16.840 --> 01:45:22.600]  is really important, and I know you've talked about it a lot, is that they have weaponized
[01:45:22.600 --> 01:45:29.800]  language. What does that mean? That means that they take words like human rights and they
[01:45:29.800 --> 01:45:36.840]  redefine that so that it means our ability to destroy becomes human right is to take your
[01:45:36.840 --> 01:45:45.000]  seven-year-old and cut their genitals off. A human right is to censor you. Yeah, exactly. And that
[01:45:45.000 --> 01:45:52.760]  is precisely the point. Now, one of the things that they've defined, as you said, is that sexuality,
[01:45:53.960 --> 01:46:02.360]  the sex life of every child, is a human right. Let me point out, as a child and adolescent
[01:46:02.440 --> 01:46:07.800]  psychiatrist, as a mother, as a human being, as a rational person, the children don't have a sex
[01:46:07.800 --> 01:46:15.320]  life. Children have an experiential life in which they experience feelings from every part of their
[01:46:15.320 --> 01:46:22.200]  body, correctly and appropriately. They experience genital feelings and physical feelings of other
[01:46:22.200 --> 01:46:29.160]  sorts. And they're exploring how all of that feels. And that's great. But children do not have a sex
[01:46:29.160 --> 01:46:36.840]  life. However, on March 8th of this year, this same dastardly despicable body known as the United
[01:46:36.840 --> 01:46:44.520]  Nations said, hey, jurists, hey, criminal prosecutors, hey, legislators all over the world,
