[00:00.000 --> 00:05.000]  Everyone thinks so but I would never say it.
[01:23:46.000 --> 01:23:51.000]  for child pornography and allegedly trying to meet with children as young as two for sex.
[01:23:51.000 --> 01:23:56.000]  Good God, I'll volunteer if he's convicted to pull the lever.
[01:23:56.000 --> 01:24:01.000]  Joel Davis 22 is accused of trying to set up sexual encounters between himself and young children
[01:24:01.000 --> 01:24:07.000]  as well as soliciting and undercover agents to send sexually explicit videos of minors.
[01:24:07.000 --> 01:24:11.000]  And it goes on that he did it all for months and months.
[01:24:11.000 --> 01:24:16.000]  The New Yorker was arrested on Tuesday on child sex abuse and child pornography charges.
[01:24:16.000 --> 01:24:19.000]  Child sex abuse, God almighty.
[01:24:19.000 --> 01:24:24.000]  Davis is the chairman of the international campaign to stop rape and gender violation and conflict.
[01:24:24.000 --> 01:24:27.000]  Yeah, I gotta get into those war zones.
[01:24:27.000 --> 01:24:33.000]  Got those UN planes, famously, I mean thousands of articles and trafficking kids everywhere.
[01:24:33.000 --> 01:24:35.000]  God, he's right in the middle of it.
[01:24:35.000 --> 01:24:38.000]  Nasty, nasty, nasty. That's the perfect profile.
[01:24:38.000 --> 01:24:43.000]  He's a chairman of the international campaign to stop the rape and gender violence in conflict
[01:24:43.000 --> 01:24:46.000]  and organization devoted to ending sexual violence.
[01:24:46.000 --> 01:24:50.000]  Well, I'm sure the two-year-olds, according to Dambla, gave their consent, right?
[01:24:50.000 --> 01:24:56.000]  But notice, I was told by law enforcement, this symbol and others about children and the rainbow,
[01:24:56.000 --> 01:25:02.000]  because the rainbow's about sex with who you want, now in their system, and it's, oh, it's cute and he's letting you know.
[01:25:02.000 --> 01:25:05.000]  He's letting you know there's the symbol right there.
[01:25:05.000 --> 01:25:08.000]  Oh, but don't criticize it, you're against gay people.
[01:25:08.000 --> 01:25:17.000]  Let's see, if a man wants to rip, you know, the insides out of your two-year-old son, it's love when the North American man, boy,
[01:25:17.000 --> 01:25:21.000]  love association says it's just love, right?
[01:25:21.000 --> 01:25:28.000]  And so this is the coming out now, you see, in salon, in HBO, in vice, in the New York Times,
[01:25:28.000 --> 01:25:31.000]  about pedophilia is not a bad thing.
[01:25:31.000 --> 01:25:35.000]  It's love, it's loving with your children.
[01:25:35.000 --> 01:25:46.000]  And, you know, just how beautiful your four or five-year-old girl is, and they put this out there like it's a great thing.
[01:25:46.000 --> 01:25:50.000]  Prosecutors say the spiders involved in the organization, Davis, exchanged text messages with undercover agents
[01:25:50.000 --> 01:25:55.000]  over the course of several weeks earlier this month, and they're so satanically possessed, they can't help it.
[01:25:55.000 --> 01:26:02.000]  I know people that have been exchanging text messages with prominent Democrats
[01:26:02.000 --> 01:26:05.000]  that send back and have whole screenshots.
[01:26:05.000 --> 01:26:08.000]  I mean, I'll just tell them what we've been going on here.
[01:26:08.000 --> 01:26:14.000]  And the Democrats are like, sex with kids is loving, it's no big deal.
[01:26:14.000 --> 01:26:19.000]  I mean, they can't, it's a cult, people.
[01:26:19.000 --> 01:26:23.000]  And they all got that smile, don't tell you, a smile we talk about.
[01:26:23.000 --> 01:26:28.000]  Ah, he's gonna do, he's gonna, he's a vampire, he's gonna steal that essence.
[01:26:28.000 --> 01:26:34.000]  The next best thing to cut in a kid and have them cry for mommy over an hour while a bunch of vampires slice its flesh and drink its blood.
[01:26:34.000 --> 01:26:36.000]  That's what they do, they torture the baby as it begs.
[01:26:36.000 --> 01:26:39.000]  Two years old begging for mama, that's their favorite.
[01:26:39.000 --> 01:26:42.000]  Too little, they don't get the full horror of the child.
[01:26:42.000 --> 01:26:43.000]  The child blacks out.
[01:26:43.000 --> 01:26:45.000]  But two, three, it's the favorite.
[01:26:45.000 --> 01:26:48.000]  And don't worry, they've got your children because they're liberal.
[01:26:48.000 --> 01:26:55.000]  And the ones they can't abort, and they can't get to commit suicide.
[01:26:55.000 --> 01:26:58.000]  Is that the subway guy right there? Oh, no, that's Brian Skelter.
[01:26:58.000 --> 01:26:59.000]  No, no, I'm at the subway guy.
[01:26:59.000 --> 01:27:00.000]  Get the subway guy up there.
[01:27:00.000 --> 01:27:03.000]  I'm saying Brian Skelter is a bad guy.
[01:27:03.000 --> 01:27:07.000]  The subway guy, he's got the look.
[01:27:07.000 --> 01:27:08.000]  He's got the look.
[01:27:08.000 --> 01:27:11.000]  Hey, yeah, he's got the look.
[01:27:11.000 --> 01:27:15.000]  The soul, oh, no, it's not that, come on.
[01:27:15.000 --> 01:27:17.000]  Skelter's a good guy.
[01:27:17.000 --> 01:27:20.000]  He just rapes the truth.
[01:27:20.000 --> 01:27:27.000]  Brian Skelter, never, never, never, never hurt anybody in his little life.
[01:27:27.000 --> 01:27:31.000]  The 22-year-old allegedly arranged to meet with nine-year-old daughter of one of the undercover agents
[01:27:31.000 --> 01:27:34.000]  and with a purported two-year-old daughter of the officer's girlfriend.
[01:27:34.000 --> 01:27:39.000]  He allegedly went into jail at the text messages about the sexual activities he intended to engage him with children.
[01:27:39.000 --> 01:27:43.000]  Prosecutors say Davis repeatedly asked the undercover agents to take naked and sexually explicit pictures
[01:27:43.000 --> 01:27:46.000]  and videos of the children and to send them to him.
[01:27:46.000 --> 01:27:50.000]  And, of course, it turns out he's a big diplomat with Oxford and the UN.
[01:27:50.000 --> 01:27:53.000]  Of course he is.
[01:27:53.000 --> 01:27:58.000]  Following his arrest, Davis allegedly admitted to officers that he had abused a 13-year-old boy in the past
[01:27:58.000 --> 01:28:01.000]  and that he kept child porn images on his phone.
[01:28:01.000 --> 01:28:04.000]  And it goes into what he wanted to do to the kids.
[01:28:04.000 --> 01:28:07.000]  Having started an organization to push for the end of sexual violence,
[01:28:07.000 --> 01:28:12.000]  Davis displayed the highest degree of hypocrisy by his alleged attempts to sexually exploit multiple minors.
[01:28:12.000 --> 01:28:16.000]  Assistant Director Charles William Sweeney Jr. said,
[01:28:16.000 --> 01:28:20.000]  As if it wasn't repulsive enough, Davis allegedly possessed and distributed utterly explicit images of innocent infants
[01:28:20.000 --> 01:28:23.000]  and toddlers being sexually abused by adults.
[01:28:23.000 --> 01:28:26.000]  Davis faced Manhattan federal court and it goes on from there.
[01:28:26.000 --> 01:28:31.000]  Davis started an organization devoted to stopping sexual violence while allegedly engaging in the implicit behavior
[01:28:31.000 --> 01:28:35.000]  of sharing explicit images of infants engaging in sexual activity.
[01:28:35.000 --> 01:28:39.000]  Davis also allegedly solicited undercover officer with whom he thought was willing to participate
[01:28:39.000 --> 01:28:43.000]  in the most explicit videos of a nine-year-old daughter and two-year-old baby.
[01:28:43.000 --> 01:28:46.000]  The conduct goes on from there.
[01:28:46.000 --> 01:28:50.000]  And they run your schools and they run your local sex head.
[01:28:50.000 --> 01:28:54.000]  And they're going to put little rainbow Disney pins on.
[01:28:54.000 --> 01:28:57.000]  Ha ha ha ha ha.
[01:28:57.000 --> 01:29:01.000]  Stocks and options trading involves financial risk and is not suitable for all investors.
[01:29:01.000 --> 01:29:03.000]  Fire your stockbroker and hire yourself.
[01:29:03.000 --> 01:29:07.000]  I'm Scott Bauer and I've been a professional trader for over 25 years.
[01:29:07.000 --> 01:29:12.000]  I traded for Goldman Sachs and was the first Amazon market maker at the Chicago Board Options Exchange.
[01:29:12.000 --> 01:29:15.000]  I'm also the CEO here at Prosper Trading Academy,
[01:29:15.000 --> 01:29:19.000]  the leading educational firm teaching people how to trade the markets.
[01:29:19.000 --> 01:29:23.000]  For a limited time, I'm giving away one of my favorite secret trading techniques
[01:29:23.000 --> 01:29:27.000]  used by thousands of our students every day to help build their financial future.
[01:29:27.000 --> 01:29:33.000]  To learn this technique right now, call my 24-7 voicemail and just leave your email address.
[01:29:33.000 --> 01:29:36.000]  I'll email you my free trading technique right away.
[01:29:36.000 --> 01:29:39.000]  Call 1-800-228-2155.
[01:29:39.000 --> 01:29:44.000]  This is the very information my students use every day to invest in their financial future.
[01:29:44.000 --> 01:29:51.000]  Again, call 1-800-228-2155 in the next 30 minutes and leave your email address on my voicemail.
[01:29:51.000 --> 01:29:54.000]  That's 1-800-228-2155.
[01:29:54.000 --> 01:29:58.000]  Call 1-800-228-2155.
[01:29:58.000 --> 01:30:04.000]  You deserve a deep restful sleep with knockout by InfoWarsLife.
[01:30:04.000 --> 01:30:10.000]  Our organic formula is made from high-quality natural ingredients such as Valerian root extract,
[01:30:10.000 --> 01:30:15.000]  L-tryptophan, lemon balm leaf extract, and melatonin.
[01:30:15.000 --> 01:30:20.000]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
