[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[1:21:10.000 --> 1:21:21.000]  We've told you about the video that details this shocking prediction. So far over 6 million people have watched this free video online. Have you? Again, this big event has nothing to do with war, or the stock market.
[1:21:21.000 --> 1:21:30.000]  Yet it could change everything about your normal way of life. The way you shop, travel, invest, educate your children, and even how you take care of your health and your family. Could this really happen?
[1:21:30.000 --> 1:21:40.000]  Well, the man who created this video has been right about many predictions in his career. He was among the first to predict the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[1:21:40.000 --> 1:21:52.000]  In fact, Barron's called his work a dire prophecy. If you haven't taken time to watch this free video, do it right now. You may never think about America the same way again. You can find the free video at endofamerica3.com.
[1:21:52.000 --> 1:22:11.000]  Again, that's www.EndofAmericaTheNumber3.com. Watch the free video at endofamerica3.com. That's endofamerica3.com.
[1:22:22.000 --> 1:22:32.000]  In fact, if you call and order their free Midas Report, Midas Resources will pay you. This detailed report will provide you with financial history on the safest and most profitable areas to invest in.
[1:22:32.000 --> 1:22:48.000]  If you read the report, Midas Resources will send you a free Walking Liberty Silver Half Dollar. So what are you waiting for? Get the facts and call Midas Resources toll free at 888-292-2709. That's 888-292-2709.
[1:22:48.000 --> 1:22:55.000]  And remember, if you read the Midas Report, you'll receive a free Walking Liberty Silver Half Dollar.
[1:23:28.000 --> 1:23:46.000]  Dr. Barry's book, Cha-ching Wisdom, presents many facets of your relationship with the once-almighty dollar and how current national and international politics affect your daily life.
[1:23:46.000 --> 1:23:59.000]  Read Cha-ching Wisdom by Dr. David Barry, only $9.95, available at cha-chingwisdom.com. That's C-H-A-C-H-I-N-G-WISDOM.com. Cha-chingwisdom.com.
[1:24:18.000 --> 1:24:28.000]  I'm going to jam in a few more calls here before Joel Scowles joins us and we'll continue with calls later on in the interview with him.
[1:24:28.000 --> 1:24:47.000]  We did post these on Infowars.com. The answer to 1984-1776 winners announced is the headline. Edgardo Sanchez is the third place winner, $1,000. The answer to 1984 is 1776.
[1:24:47.000 --> 1:25:00.000]  His video entry is an excellent example of peaceful activism and also shows how much one person can do alone in the fight against tyranny. I mean, this guy is incredible.
[1:25:00.000 --> 1:25:18.000]  And the name of the video is the answer to 1984 is 1776. It really deserves to be sent out to everybody you know. Continuing, second place is Rob Foster. The animation piece is excellent.
[1:25:18.000 --> 1:25:39.000]  Good enough to air on national TV. A day in the park. A day in the park is an animated short depicting a everyday American citizen experiencing firsthand his loss of liberties. At the hands of the police state, creator Rob Foster's words, the film was made to help counter government media propaganda assaulting the American people on all levels.
[1:25:39.000 --> 1:25:57.000]  It is designed to keep the web free and resist big brother and big sis. It is a delivery vehicle for the message of liberty. And also Phil Cruz, Phil Lobo Cruz has got first place with his team for God Rewards the Fearless.
[1:25:57.000 --> 1:26:16.000]  And that again is posted at infowars.com and prismplanet.com or just go to YouTube and search God Rewards the Fearless. So the second place winner gets $2,000. The third place winner gets $1,000. The first place winner gets $7,000.
[1:26:16.000 --> 1:26:32.000]  Phil Cruz and his team gets first place for God Rewards the Fearless. Second place Rob Foster, a day in the park, $2,000. Third place, Mr. Sanchez, $1,000 for the answer to 1984 is 1776.
[1:26:32.000 --> 1:26:50.000]  The first place is just an amazing action sequence. It's about six and a half minutes long and it shows a near future reality of the militarized police just basically going around and rounding up different political dissenters to take them to FEMA camps.
[1:26:50.000 --> 1:27:07.000]  And this military veteran who's now learned that he's on the watch list gets picked up by a face scanning camera and takes them on. And this is what we're trying to avert. But it was very well done. And it's the start of a whole series dealing with the New World Order that they are going to be releasing.
[1:27:07.000 --> 1:27:23.000]  And you can follow that on their YouTube channel. So we'll be sending those checks out early next week to everybody. Phil, who basically oversaw the contest, did a great job by the way, is on top of getting you those checks.
[1:27:23.000 --> 1:27:41.000]  And I would also, I know these are posted on YouTube and I'm sure it's okay with the contest entry people, but go ahead and email them and make sure it's good for us to clone all of their videos at the Alex Jones channel because it has 95 million views on it and hundreds of thousands of subscribers.
[1:27:41.000 --> 1:27:55.000]  And so that'll be a whole other audience that wasn't aware of these that are subscribers that will be able to see it. So instead of, you know, these videos getting 20, 30,000 views, they'll get hundreds of thousands of views. So I mean, it's a contest and then the rules were allowed to post it.
[1:27:55.000 --> 1:28:05.000]  But I want to go ahead and make sure that's okay with them and get a written email back from all those guys and we'll post it on the Alex Jones channel so it's easier to find for people. But congratulations.
[1:28:05.000 --> 1:28:20.000]  All of you that entered the contest won. Over 1500 videos were turned into us. Normally in other contests, we've had 200, 300, 400 and that is a huge job to watch them all.
[1:28:20.000 --> 1:28:26.000]  The quality of so many of them was off the charts. It was very hard to pick the winners.
[1:28:26.000 --> 1:28:37.000]  And it didn't come down to a coin toss, but it almost did. Once I picked the 10 that I really thought were the best. I separately didn't even tell Phil what I liked best and he basically agreed on the top 10.
[1:28:37.000 --> 1:28:51.000]  Then I showed the top three that I thought were the best along with some other videos mixed in and almost everybody. In fact, everybody did unanimously agree separately from even knowing our choice that this is what they liked.
[1:28:51.000 --> 1:29:02.000]  It's like I'm building a new website and I showed 19 people here in the office the site compared to several others and they all basically chose the site we're working on. That's kind of how I do it.
[1:29:02.000 --> 1:29:10.000]  It's what I like, but then I like to bounce stuff off of people and when you get unanimous stuff, you know you picked the right winners.
[1:29:10.000 --> 1:29:23.000]  And I'm sorry for the others that didn't win, but resistance is victory. The $10,000 in prize money is just sweetening the deal and putting a prize there so that the best get recognized for their efforts.
[1:29:23.000 --> 1:29:33.000]  But the answer is resistance and getting involved and taking action and all of you did a great thing.
[1:29:33.000 --> 1:29:42.000]  You know, I decided to do this when Big Sis announced a national contest for videos to air in public places about hating your neighbors and not trusting anyone.
[1:29:42.000 --> 1:29:51.000]  And I said, let's crush them. Let's counter them. And we've done that. We have struck a great blow against the globalist with 1,500 plus videos that will float around the web forever now. Great job.
[1:29:51.000 --> 1:30:00.000]  We're on the march. The Empire's on the run. Alex Jones and the GCN Radio Network.
[1:30:00.000 --> 1:30:11.000]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap, not detergents, but good old fashioned pure soap made by the Calvin soap company, a family owned and operated American company.
[1:30:11.000 --> 1:30:18.000]  My family, staff, friends and radio listeners are constantly telling me how much they love these products for bath, air, laundry and dishes.
[1:30:18.000 --> 1:30:32.000]  There is nothing like these factory direct big money saving triple concentrated soaps anywhere. Get a free detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[1:30:32.000 --> 1:30:36.000]  Let's talk to the owner of 5star soap, Marty Schachter, and see what he has to say.
[1:30:36.000 --> 1:31:00.000]  As founder and owner for over 63 years, people keep asking me, how's business? I'm happy to say our business is going down the drain. Call us at 1-800-340-7091 or visit our website 5starsoap.com for buying a one to two month soap sampler. Thank you.
[1:31:00.000 --> 1:31:16.000]  You've heard Alex explain how the silver lungs generator infuses the respiratory system with your self produced colloidal silver solutions, yet many are unaware of the entire function of the silver lung system and how it has been designed to deliver your silver solutions anywhere in or on the body.
[1:31:16.000 --> 1:31:34.000]  My name is Mario Safaldi and I'm the developer of the silver lungs generator. Not only does the silver lung system produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[1:31:34.000 --> 1:31:52.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system. Be sure to watch our new 7 minute video tour of the silver lung system at www.silverlungs.com to learn more about how the silver lung system works.
[1:31:52.000 --> 1:32:09.000]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com. This is Alex Jones with five good reasons you should consider buying a solar power generator. Number one, new climate legislation could easily double or triple your electric bill.
[1:32:09.000 --> 1:32:25.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have. It's true, total government control of electricity in the name of smart grid technology is coming. Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:32:25.000 --> 1:32:36.000]  And now, new socialist legislation is only compounding the problem. Number four, dangerous weather is always a threat to local grids. Every year, thousands of families lose their power from weather related onages.
