whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:23:13.960 --> 01:23:17.440]   solutions the silver lungs generator allows you to make your own so stop
[01:23:17.440 --> 01:23:21.440]   paying for silver solutions the unique lung delivery system targets respiratory
[01:23:21.440 --> 01:23:25.320]   infections where other silver solutions simply cannot reach see the silver lungs
[01:23:25.320 --> 01:23:29.120]   generator and lung delivery system at silver lungs calm that's silver lungs
[01:23:29.120 --> 01:23:35.160]   calm the challenge creating delicious GMO free foods with a 25-year shelf life
[01:23:35.160 --> 01:23:41.000]   the solution new men of foods a pioneer in healthy storable foods our meals are
[01:23:41.000 --> 01:23:45.440]   GMO and gluten-free contain no MSG aspartame or high fructose corn syrup
[01:23:45.440 --> 01:23:49.520]   and we never use chemicals or preservatives just good healthy food at
[01:23:49.520 --> 01:23:56.320]   great prices call us today at 888-597-0775 or visit GMO free food
[01:23:56.320 --> 01:24:01.920]   storage comm that's GMO free food storage comm to thank you for being a
[01:24:01.920 --> 01:24:07.600]   loyal listener we have a limited time freebie offer for you claim your free
[01:24:07.600 --> 01:24:14.000]   heirloom tomato seeds just pay shipping right now at 1 2 3 free seeds calm
[01:24:14.000 --> 01:24:19.680]   these aren't ordinary seeds these are heirloom non genetically modified
[01:24:19.680 --> 01:24:25.320]   super seeds that are open pollinated and can be grown harvested and replanted
[01:24:25.320 --> 01:24:31.240]   endlessly these survival seeds are actually more valuable than gold in a
[01:24:31.240 --> 01:24:37.440]   crisis go to 1 2 3 free seeds calm and you can get an airtight storage packet
[01:24:37.440 --> 01:24:43.520]   of a hundred and fifty super seeds free while supplies last to say thank you for
[01:24:43.520 --> 01:24:49.000]   being a loyal listener first-come first-served just cover shipping go to
[01:24:49.000 --> 01:24:55.160]   1 2 3 free seeds calm now to see if your free heirloom seeds are still available
[01:24:55.160 --> 01:25:02.840]   that's 1 2 3 free seeds calm the facts are in the studies are legion sodium
[01:25:02.840 --> 01:25:07.200]   fluoride and other toxic members of the fluoride family are devastating the
[01:25:07.200 --> 01:25:11.440]   health and cognitive ability of the American people so why are the social
[01:25:11.440 --> 01:25:16.480]   engineers adding it to the water simple dumbed down the host population that the
[01:25:16.480 --> 01:25:21.000]   parasitic technocracy is feeding on we may not have been able to get fluoride
[01:25:21.000 --> 01:25:24.920]   out of the water supply yet but we can help to get it out of our bodies I am
[01:25:24.920 --> 01:25:29.400]   extremely excited to announce the exclusive InfoWars life fluoride shield
[01:25:29.400 --> 01:25:34.240]   formulation using six of the best documented ingredients from around the
[01:25:34.240 --> 01:25:38.480]   world to help the body remove not just toxic fluoride residues from the body
[01:25:38.480 --> 01:25:42.920]   but a whole host of toxic substances let's take a stand against the globalist
[01:25:42.920 --> 01:25:47.400]   by blocking their poisons with fluoride shield I use fluoride shield every day
[01:25:47.400 --> 01:25:51.880]   secure your fluoride shield and other pioneering formulations at InfoWars
[01:25:51.880 --> 01:25:56.880]   life.com today let's start cleansing our bodies now and support the info war at
[01:25:56.880 --> 01:26:01.520]   the same time that's InfoWars life.com
[01:26:01.520 --> 01:26:18.520]   [Music]
[01:26:18.520 --> 01:26:23.800]   well he's definitely an intriguing person to talk to because so much of the
[01:26:23.800 --> 01:26:28.120]   stuff that he discussed ended up turning out to be true it had to be four or five
[01:26:28.120 --> 01:26:32.880]   years ago he said look they're going around GPS marking everybody's front
[01:26:32.880 --> 01:26:38.160]   doors for drones as one of the reasons but also for SWAT teams and I said that
[01:26:38.160 --> 01:26:41.960]   fits into how they operate but about two years after and people really criticize
[01:26:41.960 --> 01:26:48.040]   Steve for that it turned out indeed that that was true and it's way beyond that
[01:26:48.040 --> 01:26:50.960]   everything's being tracked everything's being controlled the government is just
[01:26:50.960 --> 01:26:55.280]   run by globalist but there's still good people in the government so we are just
[01:26:55.280 --> 01:26:59.320]   an incredible crossroads this is a short segment six minutes long Steve 18
[01:26:59.320 --> 01:27:04.200]   minute segment coming up after that but get into geopolitically what's happening
[01:27:04.200 --> 01:27:08.200]   I want to pick your brain about the Middle East funding al-qaeda Syria
[01:27:08.200 --> 01:27:12.840]   what's happening with the bombings in Russia what you thinks behind that what
[01:27:12.840 --> 01:27:17.520]   your intel is and then your big story this mystery illness killing people all
[01:27:17.520 --> 01:27:20.920]   over the country they're saying it's flu I've gone to talk to the doctors and
[01:27:20.920 --> 01:27:25.600]   gotten the name it's a staff and strep and basically super bugs but they're
[01:27:25.600 --> 01:27:30.080]   covering it up media won't cover it there's just so much to talk about but
[01:27:30.080 --> 01:27:33.120]   let me just throw out a few of the questions what's your intel
[01:27:33.120 --> 01:27:38.000]   geopolitically Middle East slash Russia slash China with the Chinese president
[01:27:38.000 --> 01:27:42.840]   coming out yesterday and saying their main mission is to prepare for war well
[01:27:42.840 --> 01:27:46.880]   Alex I think that that's the one of the most critical issues I can say two
[01:27:46.880 --> 01:27:52.560]   things in the mind of the Chinese are ready to go I have a source of very well
[01:27:52.560 --> 01:27:58.000]   placed and he asked a bunch of his white students who are training Chinese pilots
[01:27:58.000 --> 01:28:02.640]   how to fly he said what will you do about the Senkaku Islands I said we will
[01:28:02.640 --> 01:28:09.160]   take Japan and they unless some people understand unit 731 unit 731 was a
[01:28:09.160 --> 01:28:13.560]   biological weapons program of the Japanese government under dr. DC which
[01:28:13.560 --> 01:28:17.680]   was very similar to Operation Paperclip we took in all the Japanese scientists
[01:28:17.680 --> 01:28:21.600]   that were involved in chemical and biological warfare and also Nan King the
[01:28:21.600 --> 01:28:27.800]   famous rape of Nan King so there is a a virulent hatred between the Chinese and
[01:28:27.800 --> 01:28:32.880]   Japanese Japan is ready to go off the brink in the deep end financially
[01:28:32.880 --> 01:28:38.160]   they're printing money so geopolitically what you're seeing is China it basically
[01:28:38.160 --> 01:28:44.520]   is going to control the entire South China Sea and we've already prepared
[01:28:44.520 --> 01:28:48.360]   we're moving stuff to Guam and everything but what's sad is we've the
[01:28:48.360 --> 01:28:55.600]   United States under this present entity has displaced probably 200 of our best
[01:28:55.600 --> 01:28:59.760]   military leaders and I want to make a statement a lot of people get mad when I
[01:28:59.760 --> 01:29:03.600]   say stuff I had of time and then they go out and do their best including North
[01:29:03.600 --> 01:29:07.280]   Kong to disparage and you know do everything they can to try and take away
[01:29:07.280 --> 01:29:12.720]   from the political... No you said there was a purge going on four years ago yep and the
[01:29:12.720 --> 01:29:17.360]   deal is is that what what really is is troubling and this is the word I've
[01:29:17.360 --> 01:29:20.960]   been preaching I haven't I haven't feared from it Alex you know that is
[01:29:20.960 --> 01:29:26.720]   that before America's destroyed by the Russians and the Chinese the sins of
[01:29:26.720 --> 01:29:30.680]   America's leaders and the sins of the people are gonna be made known what have we seen
[01:29:30.680 --> 01:29:35.480]   we've seen everything you you you just detail... You've been saying that for 15
[01:29:35.480 --> 01:29:41.360]   16 years as a mantra and it is all coming out now. It is and the thing that
[01:29:41.360 --> 01:29:46.160]   the positioning of nuclear assets and and the betrayal I asked some of my best
[01:29:46.160 --> 01:29:50.640]   sources you can validate this and verify it I asked to what degree did the Chinese
[01:29:50.640 --> 01:29:58.240]   possess our most top secret technology and the exact words were Steve they have
[01:29:58.240 --> 01:30:02.880]   everything there's only two exceptions where where there's still a little bit
[01:30:02.880 --> 01:30:06.240]   of control and that's some of the electro-gravitic you know the
[01:30:06.240 --> 01:30:12.120]   the triangulars shaped TR3s TR4s and stuff like that and Stargate technology
[01:30:12.120 --> 01:30:15.840]   and we won't go into that today because there's too much immediate stuff but see
[01:30:15.840 --> 01:30:21.320]   Alex the problem is is when people can't or won't or because they're too frightened
[01:30:21.320 --> 01:30:26.320]   you know everybody tells me I scare people I say that the best answer to fear is the
[01:30:26.320 --> 01:30:29.840]   truth that's what you based on that's what everything you do and everything I
[01:30:29.840 --> 01:30:34.880]   do we do and those of us who are in this world do but what's hard to get people
[01:30:34.880 --> 01:30:40.800]   to understand is that if you give the game plan then you can teach the people
[01:30:40.800 --> 01:30:44.800]   what to look for so we're going to talk today about all that I'm really concerned
[01:30:44.800 --> 01:30:50.280]   with the situation in Saudi Arabia you detail Prince Bandar's basically threat
[01:30:50.280 --> 01:30:57.240]   there's rumors out there beyond just the crazy you know websites there's genuine
[01:30:57.240 --> 01:31:02.400]   movement of Russian special forces into the Saudi Arabian theater when I said
[01:31:02.400 --> 01:31:07.220]   that will occupy Saudi Arabia that will come to pass Saudi Arabia already has
[01:31:07.220 --> 01:31:11.640]   nuclear weapons I've talked to Air Force guys that have guarded them so the no I
[01:31:11.640 --> 01:31:15.920]   know and that even came out now we said that years ago because I was told that
