[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[01:48:21.000 --> 01:48:31.000]  You're the folks that don't want tax cuts for the middle class. You're the people that wanted us to sign on to the TPP and transfer sovereignty to a secret group and be the only major nation paying carbon taxes.
[01:48:31.000 --> 01:48:41.000]  You wanted us to do all this and then you go, oh, look, Fox News did change things. Fox News, New Talk Radio, had a much bigger audience than all of cable news combined.
[01:48:41.000 --> 01:48:46.000]  They knew there was a market, so they created Fox News to control the conservative movement.
[01:48:46.000 --> 01:48:54.000]  And now there's a civil war in Fox because Hannity and a few other people are true to what they want to do, like Tucker Carlson.
[01:48:54.000 --> 01:49:01.000]  There are a few people on there like Lou Dobbs, Judge Napolitano, there's a handful and they kind of stick them on the back bench.
[01:49:01.000 --> 01:49:08.000]  When they get on the main Fox, they have the highest ratings. You can put Lou Dobbs on every night at 9 o'clock, he'd have as much ratings as Sean Hannity.
[01:49:08.000 --> 01:49:15.000]  And he says we're in a civil war with the globalists taking over, trying to overthrow the government and go after us. That's what's really happening.
[01:49:15.000 --> 01:49:25.000]  Straight talk from Lou Dobbs, real, genuine, focused, heartfelt, Americana, your gut tells you he's good. The evidence shows you he's good.
[01:49:25.000 --> 01:49:32.000]  You look at a slime bag like Bernstein, he's a parasite who thinks he's better than you because he's been insecure his whole life.
[01:49:32.000 --> 01:49:38.000]  Now, let's go to the next one. This is the talking point. Here's another one. Here's another one of these.
[01:49:38.000 --> 01:49:49.000]  This is MSNBC, the same talking point. Fox is the enemy. Fox is Russian now. See, everyone's a Russian. Everyone can't be trusted, but the globalists who tell you don't be America first.
[01:49:49.000 --> 01:49:57.000]  Don't be America first. Don't be America first. No, no, let the globalists run things because we're going to protect you from the Russians.
[01:49:57.000 --> 01:50:02.000]  No, you're the outsiders. You're the enemy. Here's this idiot from Vanity Fair.
[01:50:02.000 --> 01:50:11.000]  Fox is a propaganda network. It functions off of the idea of breaking people up into teams. So they are aiding and abetting the enemy.
[01:50:11.000 --> 01:50:23.000]  They are aiding and abetting those people we are currently at war at with the Russians in order to play for their team, to make it GOP versus Democrats.
[01:50:23.000 --> 01:50:34.000]  It's not. It is the United States of America versus people who are a country that is trying to destroy our democracy, break up the Western Alliance.
[01:50:34.000 --> 01:50:44.000]  And in the process, Fox News is saying, don't worry about the Russians. Don't worry about the people trying to attack democracy. Let's attack instead.
[01:50:44.000 --> 01:50:53.000]  I've got to come back and play that from the beginning. I mean, this is the new talk point. We're at war with Russia. Russian scum. That's what they're pushing.
[01:50:53.000 --> 01:51:00.000]  A bunch of weird trendy leftists that want to start a war, hoping they can round up all their opposition, claiming we're foreign agents.
[01:51:00.000 --> 01:51:04.000]  You guys better hope a civil war doesn't start. You chicken necks.
[01:51:04.000 --> 01:51:10.000]  It's been said any society has only three missed meals away from chaos. Those times may be near.
[01:51:10.000 --> 01:51:15.000]  Think about it. Our country faces multiple terrorist threats and aggressions from Russia and North Korea.
[01:51:15.000 --> 01:51:20.000]  Social unrest and violent marches yet again may lead to looting of stores and city shutdowns.
[01:51:20.000 --> 01:51:26.000]  And a crumbling infrastructure leaves our power grid vulnerable to long-term outages from a single cyber attack.
[01:51:26.000 --> 01:51:33.000]  When the chaos from any one of these threats arises, the government knows it can't provide during a widespread national emergency.
[01:51:33.000 --> 01:51:42.000]  That's why you need your own plan for self-reliance. That's where my patriot supply comes in. Get a four-week survival food supply for only $99.
[01:51:42.000 --> 01:51:48.000]  That includes breakfast, lunches and dinners. Order online at PrepareWithGCN.com.
[01:51:48.000 --> 01:51:56.000]  $99 for four weeks of survival food that tastes like homemade cooking and lasts up to 25 years from my patriot supply.
[01:51:56.000 --> 01:52:03.000]  Get your kits today at PrepareWithGCN.com. Free shipping is included. PrepareWithGCN.com.
[01:52:26.000 --> 01:52:33.000]  That's SurvivalistCamps.com. Trust your family survival to SurvivalistCamps.com.
[01:52:56.000 --> 01:53:03.000]  If there's a toxic chemical-biological gas smoke emergency while traveling at home or on your job, are you protected? Are you prepared?
[01:53:03.000 --> 01:53:09.000]  There are over 400,000 fires in the USA every year. Up to 85% of all deaths on a fire are due to smoke inhalation.
[01:53:09.000 --> 01:53:15.000]  Three minutes without air and we as humans will die. Be prepared and escape safely with our safe escape smoke hoods,
[01:53:15.000 --> 01:53:18.000]  giving you up to 60 minutes of breathable air protection.
[01:53:18.000 --> 01:53:26.000]  Order online at ASE-Safety.com. That's ASE-Safety.com. And get up to 40% off plus free shipping.
[01:53:49.000 --> 01:53:54.000]  For incredibly delicious water now and in an emergency, get to goberky.com.
[01:53:54.000 --> 01:54:20.000]  Or call 877-886-3653. 877-886-3653. Goberky.com.
[01:54:24.000 --> 01:54:33.000]  Look at this Drudge Report headline. OJ set for freedom.
[01:54:33.000 --> 01:54:39.000]  Oh, I'm going to get into that a little bit next hour. I'm going to go to your phone call and see if we have a guest popping in.
[01:54:39.000 --> 01:54:41.000]  He's running against Pocahontas.
[01:54:41.000 --> 01:54:52.000]  But they just reminded me, I'd forgotten this, that Kirk Eichenwall of Antifair got caught in a tweet he put out with Tinnacle porn tabs on his screen.
[01:54:52.000 --> 01:54:59.000]  And I had to look that up. I'd actually seen it before pop up, like monsters raping women and stuff.
[01:54:59.000 --> 01:55:04.000]  And I'm like, what the daylights is that? And I went and researched it after I saw it.
[01:55:04.000 --> 01:55:19.000]  And it turns out, obviously, that's a whole gateway into what we see being pushed over in Sweden and things by the whole liberal youth party that wants to legalize basically cartoons of children being raped.
[01:55:19.000 --> 01:55:27.000]  But in the Tinnacle porn, it's like little women, little children and big demons raping them, murdering them. It's like Satan porn, basically.
[01:55:27.000 --> 01:55:37.000]  And I don't subject myself to stuff like that. I've still never seen the footage of people eating feces. I've never seen horses having sex with people.
[01:55:37.000 --> 01:55:44.000]  I just refuse to look at it. But Tinnacle porn has literally been popping up since I was on MySpace 10 years ago.
[01:55:44.000 --> 01:55:52.000]  But just the front page stuff of like Xenomorph from Alien, you know, raping a child.
[01:55:52.000 --> 01:55:57.000]  I mean, it's the most horrible stuff and it's bombarded all over the Internet.
[01:55:57.000 --> 01:56:03.000]  And he said, oh, he was having a discussion with his wife and kids. I forgot about this, about whether it was child porn or not.
[01:56:03.000 --> 01:56:18.000]  I mean, now he wants World War III. He says we're at war with Russia when he goes on MSNBC and that everyone, including Fox News, is part of it as Russian agents.
[01:56:18.000 --> 01:56:27.000]  And why is he like some creepy looking dude? I mean, it's always the same. What is going on here?
[01:56:27.000 --> 01:56:35.000]  I mean, I guess you watch demons tearing children apart and, you know, raping them. I don't know if that's what he watches, but that's what Tinnacle porn genre is.
[01:56:35.000 --> 01:56:52.000]  Maybe he was just researching it with his children. But just so many of these pundits just keep getting caught up in de Blasio's aid and Wiener and, you know, all the sexting and Lolita Express and Epstein and the Pope's deputy getting busted and, you know, all the rest of it.
[01:56:52.000 --> 01:56:58.000]  It just really shows what's going on in these guys' brains who are really crazed to control this country.
[01:56:58.000 --> 01:57:04.000]  But before I get to the clip of him, here's Maxine Waters saying the whole Trump family is just a criminal clan.
[01:57:04.000 --> 01:57:15.000]  And then the cover of Time Magazine is, or was it Newsweek, is caught red-handed and they put a Hitler mustache on Trump Jr. on Donnie. Here it is.
[01:57:15.000 --> 01:57:31.000]  Thank you, Leader Pelosi, for organizing all of us today who have taken some action in dealing with the Trump family criminal enterprise.
[01:57:31.000 --> 01:57:46.000]  Let's unveil the criminal activity, the unconstitutional activity of this president and his family.
[01:57:46.000 --> 01:57:53.000]  Here's the man that discusses Tinnacle porn with his children, according to him. Here he is.
[01:57:53.000 --> 01:58:02.000]  This is a propaganda network. It functions off of the idea of breaking people up into teams. They are aiding and abetting the enemy.
[01:58:02.000 --> 01:58:12.000]  They are aiding and abetting those people we are currently at war at with the Russians in order to play for their team.
[01:58:12.000 --> 01:58:25.000]  It's not. It is the United States of America versus people who are a country that is trying to destroy our democracy, break up the Western alliance.
[01:58:25.000 --> 01:58:34.000]  And in the process, Fox News is saying, don't worry about the Russians, don't worry about the people trying to attack democracy.
[01:58:34.000 --> 01:58:38.000]  Let's attack instead the intelligence agencies giving us these conclusions.
[01:58:38.000 --> 01:58:43.000]  Let's pretend the Democrats are involved and let's return to tax cuts.
[01:58:43.000 --> 01:58:47.000]  It is propaganda and it has to stop.
[01:58:47.000 --> 01:58:50.000]  I'm serious. He may have a tentacle porn spore in his brain.
[01:58:50.000 --> 01:58:52.000]  Unfortunately, he's a conservative.
[01:58:52.000 --> 01:58:54.000]  We'll be back.
[01:58:54.000 --> 01:59:09.000]  We'll be back.
[01:59:24.000 --> 01:59:34.000]  With its unique delivery system and proprietary manufacturing process designed for maximized effects, this formula is the platinum standard of multivitamin mineral products.
[01:59:34.000 --> 01:59:36.000]  And this part is most important.
[01:59:36.000 --> 01:59:43.000]  The ingredients in vitamin mineral fusion are either plant derived or of the highest quality lab standard.
[01:59:43.000 --> 01:59:46.000]  That means it's clean. That means it's pure.
[01:59:46.000 --> 01:59:49.000]  And rest secured, you're finding the tip of the spear in the info war.
[01:59:49.000 --> 01:59:56.000]  That's infowarslives.com and vitamin mineral fusion. Take action now before we sell out.
[01:59:56.000 --> 02:00:05.000]  You're listening to the Alex Jones show.
[02:00:05.000 --> 02:00:28.000]  That's coming up. He'll join us for a few segments and I'll continue with your phone calls right now.
[02:00:28.000 --> 02:00:32.000]  We've got Doug, Joshua, Debbie, Zach, Stephen and many, many others.
[02:00:32.000 --> 02:00:37.000]  Let's go to Zach in Florida because he wants to talk about Hillary's pay to play.
[02:00:37.000 --> 02:00:44.000]  I'm going to put a report out later this week just showing them hundreds of millions from Saudi Arabia, other countries, the Russians, you name it.
[02:00:44.000 --> 02:00:49.000]  Just showing where she's caught red handed taking money for policy.
[02:00:49.000 --> 02:00:57.000]  But then Trump's son meeting with some Russians about dirt on her is the end of the world and we're at war with Russia.
[02:00:57.000 --> 02:01:06.000]  So Mr. Ayaduray will be joining us coming up the real Indian running against Pocahontas coming up in the next segment.
[02:01:06.000 --> 02:01:10.000]  But right now let's go to Zach in Florida. Zach, you're on the air.
