[00:00.000 --> 00:17.760]  From the front lines of the Information War, it's Alex Jones.
[01:25:57.720 --> 01:26:03.720]  So even for a practical, supposedly hard-nosed businessman, he's being really dumb to do this.
[01:26:03.720 --> 01:26:06.720]  So that's the clip we're talking about, Kevin.
[01:26:06.720 --> 01:26:08.720]  Yes.
[01:26:08.720 --> 01:26:15.720]  Now, Alex, when you think about it, that's the government official. What he just said is not only shocking, but it's beyond that.
[01:26:15.720 --> 01:26:23.720]  That the CIA has the power and is willing to take out an elected president of the United States if he crosses them.
[01:26:23.720 --> 01:26:25.720]  And that hasn't happened until JFK.
[01:26:25.720 --> 01:26:33.720]  Trump is the first president to question the shadow government, the operations of the CIA, and there have been many, many, many dark ones.
[01:26:33.720 --> 01:26:36.720]  I mean, this is darkness at the highest levels.
[01:26:36.720 --> 01:26:42.720]  He's now questioning that. And these statements that they're making have never been made before in history since JFK like this.
[01:26:42.720 --> 01:26:53.720]  This is a thunderstorm going on in Washington between the elected government and the secret shadow government intelligence agencies behind them and the elected government.
[01:26:53.720 --> 01:26:59.720]  They are now, we're seeing a war in Washington between those two.
[01:26:59.720 --> 01:27:11.720]  From people like Canvas in the military, including the folks that actually do the killing and all the other stuff, and people even up into higher levels of different agencies, CIA, you name it,
[01:27:11.720 --> 01:27:17.720]  they're completely ready to go against the shadow government and against the deep state elements that are globalist.
[01:27:17.720 --> 01:27:23.720]  And even at the highest level of the globalist combine, a lot of them are defecting over to the Americana side.
[01:27:23.720 --> 01:27:34.720]  So I think the globalist faction really ought to look at the situation and back off because Trump signaled that if they'll just let us turn the economy on and just not wreck the country,
[01:27:34.720 --> 01:27:37.720]  as they've been planning, that they could probably scrabble off into the dark.
[01:27:37.720 --> 01:27:43.720]  But they're so arrogant they want full power or they don't trust him because the president signaled that he's not going to throw them all in prison.
[01:27:43.720 --> 01:27:47.720]  They just have to stop what they're doing, but they don't want to be sent like Napoleon to some island.
[01:27:47.720 --> 01:27:49.720]  They want to continue the power.
[01:27:49.720 --> 01:27:55.720]  You're right, and we have to remember that any sort of secret structure, especially one that is powerful and well funded,
[01:27:55.720 --> 01:28:00.720]  they tend to draw narcissistic personalities and psychopaths and that kind of people.
[01:28:00.720 --> 01:28:07.720]  They thirst for that kind of power, especially in secrecy, and that blends up into government into the highest levels.
[01:28:07.720 --> 01:28:15.720]  And I can tell you, lower down in the CIA, there's a lot of patriotic people that are really against what is happening against Donald Trump.
[01:28:15.720 --> 01:28:17.720]  I talk to them all the time.
[01:28:17.720 --> 01:28:23.720]  So they're out there, and a lot of people in government are outraged by what the higher levels of the shadow government,
[01:28:23.720 --> 01:28:25.720]  the deep state, and some of these globalists are doing.
[01:28:25.720 --> 01:28:26.720]  They're outraged.
[01:28:26.720 --> 01:28:28.720]  That's right, and Kevin, stay right there.
[01:28:28.720 --> 01:28:31.720]  When we come back, I want to ask you, we're going to fix this peacefully.
[01:28:31.720 --> 01:28:36.720]  But if it goes into physical and they're coming after you, everybody, at a certain point, these folks have to know,
[01:28:36.720 --> 01:28:40.720]  even if there's no command and control, folks are coming from them.
[01:28:40.720 --> 01:28:45.720]  Because if they want to just start running around killing everybody and playing God, America is going to fight back.
[01:28:45.720 --> 01:28:47.720]  And folks know I don't brag or shoot my mouth off.
[01:28:47.720 --> 01:28:49.720]  I'm just saying, it's a fact.
[01:28:49.720 --> 01:28:51.720]  The universe is a two-way street.
[01:28:51.720 --> 01:29:16.720]  Even if they say it, as in, we'll be back.
[01:29:22.720 --> 01:29:26.720]  We are going to have the most powerful guests, the most powerful hosts.
[01:29:26.720 --> 01:29:31.720]  Will he be hearing from Alex Jones regularly, as well as taking your phone calls?
[01:29:31.720 --> 01:29:35.720]  The liberal establishment media has controlled the narrative for too long.
[01:29:35.720 --> 01:29:38.720]  The silent majority is no longer silent.
[01:29:38.720 --> 01:29:47.720]  This is the War Room.
[01:29:47.720 --> 01:29:56.720]  Unforgivable.
[01:29:56.720 --> 01:30:03.720]  Choose to take control of your chemistry with Survival Shield X2 and Biotrue Selenium.
[01:30:03.720 --> 01:30:07.720]  This powerful combo is perfect for supporting your thyroid and health.
[01:30:07.720 --> 01:30:15.720]  Biotrue Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[01:30:15.720 --> 01:30:23.720]  Your super high quality nascent iodine is an essential mineral sourced of 99.99% ultra pure, deep earth iodine crystals.
[01:30:23.720 --> 01:30:31.720]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue and organ in the body.
[01:30:31.720 --> 01:30:38.720]  With inadequate thyroid hormones, you may experience slow metabolism, lethargy, weight gain and overall brain fog.
[01:30:38.720 --> 01:30:44.720]  Survival Shield X2 and Biotrue Selenium work together to support the systems in your body.
[01:30:44.720 --> 01:30:48.720]  Take control of your chemistry today with this super combo.
[01:30:48.720 --> 01:31:17.720]  Discover the power of Survival Shield X2 and Biotrue Selenium at InfowarsLife.com.
[01:31:19.720 --> 01:31:26.720]  Whether it's your home or office, you owe it to yourself, your coworkers, your family, your children through the best job you can to purify your air.
[01:31:26.720 --> 01:31:34.720]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most toxic effects for themselves.
[01:31:34.720 --> 01:31:36.720]  The general public doesn't.
[01:31:36.720 --> 01:31:40.720]  The Alexa Pure Breeze will be a steal at $300, $400, $500.
[01:31:40.720 --> 01:31:44.720]  One of these systems can keep 800 square feet incredibly clean.
[01:31:44.720 --> 01:31:51.720]  This is a system I'm personally putting in throughout my house replacing older, more expensive filters that didn't do as good a job.
[01:31:51.720 --> 01:31:57.720]  Find out why this system is so revolutionary today at InfowarsStore.com.
[01:31:57.720 --> 01:32:02.720]  As most of you already know, I am a voracious consumer of news and information.
[01:32:02.720 --> 01:32:12.720]  And in the last four or five years doing more and more research, I came across the fact that the elite establishment is fully aware of the fact that our ancient ancestors, in many cases,
[01:32:12.720 --> 01:32:14.720]  had much better nutrition than we do today.
[01:32:14.720 --> 01:32:21.720]  And our ancient ancestors sought out the bones of the animals that they were hunting, killing, and then processing.
[01:32:21.720 --> 01:32:35.720]  And so I set out to develop Caveman, but to not just have concentrated bone broth from chicken, but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[01:32:35.720 --> 01:32:45.720]  Infowars isn't just fighting the globalist, we're getting results and we're expanding in the face of the complete media assault and winning because of your support.
[01:32:45.720 --> 01:32:48.720]  Caveman is back in stock. People absolutely love it.
[01:32:48.720 --> 01:33:06.720]  So please secure your Caveman today at InfowarsLife.com or by calling toll-free, triple-A-253-3139.
[01:33:19.720 --> 01:33:31.720]  Okay, ladies and gentlemen, NBC News, the Associated Press, and others are reporting that he was a huge gambler and that his father was a convicted bank robber and thought by the FBI to be a psychopath.
[01:33:31.720 --> 01:33:39.720]  But then he did own a $400,000 house, owned several airplanes, was a manager of a retirement community, and people said was a nice guy with no criminal record.
[01:33:39.720 --> 01:33:52.720]  I have sources who are connected, let's just say, to the FBI hostage rescue team or the anti-terror squads, which really is just military, folks that don't know, with the FBI over them.
[01:33:52.720 --> 01:33:59.720]  And that's not a secret, but it's not popularly known. And these are good sources that said, you better get your reporters out of there.
[01:33:59.720 --> 01:34:05.720]  They're giving them orders to pull triggers up there with the whole Bundy thing in Oregon.
[01:34:05.720 --> 01:34:12.720]  We got our reporters out, and a week later, they shot him up in a car. I mean, it's just, it's crazy.
[01:34:12.720 --> 01:34:16.720]  So these are real sources, and I'm not bragging, but this is dangerous stuff, okay?
[01:34:16.720 --> 01:34:23.720]  This is dangerous stuff for myself, for our guest. I mean, he talks about the threats he gets. I'm not going to get into the issues.
[01:34:23.720 --> 01:34:27.720]  I'm perfectly safe, and there's no threats, and everything's happy, and everything's good.
[01:34:27.720 --> 01:34:37.720]  But Kevin Schipp, one of the most high-level CIA whistleblowers ever, he's been quietly trying to do it for five years, the Willam, Benning, and others, but then he's been persecuted for it.
[01:34:37.720 --> 01:34:40.720]  So he's getting more and more hardcore, because they're getting more hardcore.
[01:34:40.720 --> 01:34:46.720]  I mean, should I play the clips of Brennan on the Aspen Institute with Wolf Blitzer saying, he'll be gone in the next few months.
[01:34:46.720 --> 01:34:52.720]  It's, you know, it's non-legislative. It's not, you know, we've got a group. It's not impeachment. We've got a group. We're getting ready to do it.
[01:34:52.720 --> 01:34:58.720]  Or just all of them are Al Gore saying, well, he's bad, and the decision's been made to remove him, and they go impeachment.
[01:34:58.720 --> 01:35:05.720]  Well, something else, and folks in Congress, they've gone around canvassing him, going, President's going to be gone soon.
[01:35:05.720 --> 01:35:10.720]  You might want to go along with it if you want to be safe. You know, you're a good guy. Nobody's threatening you.
[01:35:10.720 --> 01:35:14.720]  Just you need to choose the side you want to be on.
[01:35:14.720 --> 01:35:21.720]  You notice that made Senator Rand Paul go from kind of not liking Trump to like, Trump's great. We're blessed to have Trump, because you threaten him.
[01:35:21.720 --> 01:35:25.720]  And I know from sources he's been threatening, he goes into the other camp.
