[00:00.000 --> 00:02.000]  You
[1:03:52.520 --> 1:03:54.520]  We've got a one minute break
[1:03:54.520 --> 1:03:56.520]  And then I'm going to come back and just give me two minutes
[1:03:56.520 --> 1:03:58.520]  On how Tommy is doing
[1:03:58.520 --> 1:04:00.520]  I'm not going to do your video, but you'll be gone
[1:04:00.520 --> 1:04:02.520]  Katie, thank you so much for just in
[1:04:02.520 --> 1:04:04.520]  50 seconds we had going to break
[1:04:04.520 --> 1:04:06.520]  What's the spirit in Russia right now?
[1:04:06.520 --> 1:04:08.520]  It's fantastic over here
[1:04:08.520 --> 1:04:10.520]  We have this idea that Putin's a monster
[1:04:10.520 --> 1:04:12.520]  It doesn't seem like that
[1:04:12.520 --> 1:04:14.520]  Everybody's out in the street partying
[1:04:14.520 --> 1:04:16.520]  It's white nights here
[1:04:16.520 --> 1:04:18.520]  Only four hours of darkness a night
[1:04:18.520 --> 1:04:20.520]  And it's very open, it's very Russian
[1:04:20.520 --> 1:04:22.520]  It's very Catholic and Christian
[1:04:22.520 --> 1:04:24.520]  There's no litter on the streets
[1:04:24.520 --> 1:04:26.520]  People here don't over-consume, I love it
[1:04:26.520 --> 1:04:28.520]  So Russia looks strong from your perspective
[1:04:28.520 --> 1:04:30.520]  Absolutely, it looks strong
[1:04:30.520 --> 1:04:32.520]  And I think for too long
[1:04:32.520 --> 1:04:34.520]  We've made Putin out to be the monster
[1:04:34.520 --> 1:04:36.520]  And I don't see a monster here at all
[1:04:36.520 --> 1:04:38.520]  In fact, I see a Russia very like America
[1:04:38.520 --> 1:04:40.520]  That's willing to put Russia first
[1:04:40.520 --> 1:04:42.520]  And that's a positive thing for America
[1:04:42.520 --> 1:04:44.520]  And it's a positive thing in the fight against the globalists
[1:04:44.520 --> 1:04:48.520]  And that makes Hollywood so upset
[1:04:48.520 --> 1:04:50.520]  Boy, the Hollywood folks that control Russia
[1:04:50.520 --> 1:04:52.520]  For 80-something years
[1:04:52.520 --> 1:04:54.520]  But that's all coming to an end scumbags
[1:04:54.520 --> 1:04:56.520]  With Katie Hopkins
[1:05:24.520 --> 1:05:26.520]  This is it
[1:05:54.520 --> 1:05:58.520]  Recall 888-2533-139
[1:06:20.520 --> 1:06:22.520]  Well, this just broke minutes ago
[1:06:22.520 --> 1:06:24.520]  They have voted
[1:06:24.520 --> 1:06:26.520]  In the UK Parliament to not
[1:06:26.520 --> 1:06:28.520]  Allow the Brexit to be derailed
[1:06:28.520 --> 1:06:30.520]  And to have Brexit continue
[1:06:30.520 --> 1:06:32.520]  And to honor the vote of the people
[1:06:32.520 --> 1:06:34.520]  Despite what Theresa May and the
[1:06:34.520 --> 1:06:36.520]  Neocons they've got over there
[1:06:36.520 --> 1:06:38.520]  Doing on the left
[1:06:38.520 --> 1:06:40.520]  This is another big defeat for the
[1:06:40.520 --> 1:06:42.520]  Unelected EU bureaucracy
[1:06:42.520 --> 1:06:44.520]  This is a big defeat for the globalist
[1:06:44.520 --> 1:06:46.520]  A big win for nationalism
[1:06:46.520 --> 1:06:48.520]  On the heels of Italy
[1:06:48.520 --> 1:06:50.520]  Becoming nationalists for the leftist
[1:06:50.520 --> 1:06:52.520]  And nationalist conservative unity government
[1:06:52.520 --> 1:06:54.520]  You've got elections all over the world
[1:06:54.520 --> 1:06:56.520]  Similar things happening
[1:06:56.520 --> 1:06:58.520]  Very, very exciting things unfolding
[1:06:58.520 --> 1:07:00.520]  Now, Katie Hopkins, journalist
[1:07:00.520 --> 1:07:02.520]  Fox News contributor, Hopkinsworld.com
[1:07:02.520 --> 1:07:04.520]  She's over at St. Petersburg
[1:07:04.520 --> 1:07:06.520]  She was just reporting on the Russians
[1:07:06.520 --> 1:07:08.520]  Being Christian, vibrant, strong
[1:07:08.520 --> 1:07:10.520]  Panicking Hollywood
[1:07:10.520 --> 1:07:12.520]  And the globalist poison dealers
[1:07:12.520 --> 1:07:14.520]  The psychic vampires
[1:07:14.520 --> 1:07:16.520]  But the sad news is our political prisoners
[1:07:16.520 --> 1:07:18.520]  She'll leave us here in a few minutes
[1:07:18.520 --> 1:07:20.520]  We'll air a compilation of free Tommy Robinson
[1:07:20.520 --> 1:07:22.520]  And then move to our next big stories
[1:07:22.520 --> 1:07:24.520]  But we do have political prisoners
[1:07:24.520 --> 1:07:26.520]  They like to make us all political prisoners
[1:07:26.520 --> 1:07:28.520]  We forget the EU wants to make it illegal
[1:07:28.520 --> 1:07:30.520]  To even criticize the EU or talk about
[1:07:30.520 --> 1:07:32.520]  How their tax exempt at the top
[1:07:32.520 --> 1:07:34.520]  The latest on Tommy Robinson
[1:07:34.520 --> 1:07:36.520]  Yeah, so, you know
[1:07:36.520 --> 1:07:38.520]  He's inside for 13 months
[1:07:38.520 --> 1:07:40.520]  And it still is one of those
[1:07:40.520 --> 1:07:42.520]  Crucial points of argument
[1:07:42.520 --> 1:07:44.520]  There's a great deal of people here
[1:07:44.520 --> 1:07:46.520]  In the UK that say, well, he knew what he was doing
[1:07:46.520 --> 1:07:48.520]  He had an order out against him
[1:07:48.520 --> 1:07:50.520]  He was told not to be outside the court
[1:07:50.520 --> 1:07:52.520]  It's contempt of court, he pled guilty
[1:07:52.520 --> 1:07:54.520]  Case closed
[1:07:54.520 --> 1:07:56.520]  But of course, there's much more rational people
[1:07:56.520 --> 1:07:58.520]  People like myself who understand
[1:07:58.520 --> 1:08:00.520]  That all he was trying to do was shine
[1:08:00.520 --> 1:08:02.520]  A light on the Pakistani
[1:08:02.520 --> 1:08:04.520]  Majority Pakistani Muslim
[1:08:04.520 --> 1:08:06.520]  Grooming gangs, the rape squads
[1:08:06.520 --> 1:08:08.520]  That have been raping our children
[1:08:08.520 --> 1:08:10.520]  And my message to all these people
[1:08:10.520 --> 1:08:12.520]  That criticize Tommy is always this
[1:08:12.520 --> 1:08:14.520]  If he had turned a blind eye
[1:08:14.520 --> 1:08:16.520]  Just like the police turned a blind eye
[1:08:16.520 --> 1:08:18.520]  Just like the social services
[1:08:18.520 --> 1:08:20.520]  Turned a blind eye to the victims
[1:08:20.520 --> 1:08:22.520]  You know, we wouldn't be in this
[1:08:22.520 --> 1:08:24.520]  Mess in the first place
[1:08:24.520 --> 1:08:26.520]  If all those people who had turned a blind eye
[1:08:26.520 --> 1:08:28.520]  Continue to speak the truth
[1:08:28.520 --> 1:08:30.520]  And that's all Tommy Robinson's trying to do
[1:08:30.520 --> 1:08:32.520]  Is shine a light on this issue
[1:08:32.520 --> 1:08:34.520]  The idea that he was sentenced
[1:08:34.520 --> 1:08:36.520]  To 13 months in just
[1:08:36.520 --> 1:08:38.520]  5 hours
[1:08:38.520 --> 1:08:40.520]  Where was the swift justice for the Muslim
[1:08:40.520 --> 1:08:42.520]  Pedophiles that were abusing
[1:08:42.520 --> 1:08:44.520]  Our children
[1:08:44.520 --> 1:08:46.520]  And 13 months inside
[1:08:46.520 --> 1:08:48.520]  It's a known fact, some of the people
[1:08:48.520 --> 1:08:50.520]  I work with, the work inside prisons
[1:08:50.520 --> 1:08:52.520]  That talk to me, they say
[1:08:52.520 --> 1:08:54.520]  We'll just take one warden
[1:08:54.520 --> 1:08:56.520]  Who's paid or bribed by the Muslim gangs
[1:08:56.520 --> 1:08:58.520]  That control a lot of our prisons
[1:08:58.520 --> 1:09:00.520]  One warden to be bribed
[1:09:00.520 --> 1:09:02.520]  To open that cell door
[1:09:02.520 --> 1:09:04.520]  And Tommy will not survive
[1:09:04.520 --> 1:09:06.520]  His time inside
[1:09:06.520 --> 1:09:08.520]  So that's really the worry
[1:09:08.520 --> 1:09:10.520]  And when I see people criticizing
[1:09:10.520 --> 1:09:12.520]  Journalists like Majinsky here
[1:09:12.520 --> 1:09:14.520]  There's a big Majinsky act
[1:09:14.520 --> 1:09:16.520]  You know, I don't see the UK
[1:09:16.520 --> 1:09:18.520]  As being much different
[1:09:18.520 --> 1:09:20.520]  The establishment don't like what Tommy Robinson
[1:09:20.520 --> 1:09:22.520]  Have to say
[1:09:22.520 --> 1:09:24.520]  He stands against their ultimate being cowed
[1:09:24.520 --> 1:09:26.520]  To Islam
[1:09:26.520 --> 1:09:28.520]  And because he got in the way
[1:09:28.520 --> 1:09:30.520]  They've thrown him inside
[1:09:30.520 --> 1:09:32.520]  And it's just the same for us
[1:09:32.520 --> 1:09:34.520]  It's the establishment way of cleansing
[1:09:34.520 --> 1:09:36.520]  People whose voices they don't want heard
[1:09:36.520 --> 1:09:38.520]  So I don't see any difference between
[1:09:38.520 --> 1:09:40.520]  Who's leveled at Putin
[1:09:40.520 --> 1:09:42.520]  And the actions of Theresa May
[1:09:42.520 --> 1:09:44.520]  And the establishment putting Tommy Robinson inside
[1:09:44.520 --> 1:09:46.520]  He definitely needs to be out of prison
[1:09:46.520 --> 1:09:48.520]  For his own safety
[1:09:48.520 --> 1:09:50.520]  And there's no reason for him to be behind bars
[1:09:50.520 --> 1:09:52.520]  Well, I totally agree with you
[1:09:52.520 --> 1:09:54.520]  And if the Islamists are so stupid
[1:09:54.520 --> 1:09:56.520]  As they've almost killed him before in prison
[1:09:56.520 --> 1:09:58.520]  To think if they kill him
[1:09:58.520 --> 1:10:00.520]  That will defeat him
[1:10:00.520 --> 1:10:02.520]  That will only make him 100 times bigger
[1:10:02.520 --> 1:10:04.520]  It just shows their total and complete disconnect
[1:10:04.520 --> 1:10:06.520]  But again, people that don't understand
[1:10:06.520 --> 1:10:08.520]  5-10% of the population
[1:10:08.520 --> 1:10:10.520]  That votes as a block
[1:10:10.520 --> 1:10:12.520]  You can then put whatever party you want in
[1:10:12.520 --> 1:10:14.520]  Pushing them over the top
[1:10:14.520 --> 1:10:16.520]  That's why Europe's rolled out a giant red bloody carpet
[1:10:16.520 --> 1:10:18.520]  To Islam
[1:10:18.520 --> 1:10:20.520]  And of course the biggest victim of Islam
[1:10:20.520 --> 1:10:22.520]  Are Muslims who aren't radical
[1:10:22.520 --> 1:10:24.520]  Many Muslims are nice people
[1:10:24.520 --> 1:10:26.520]  They're called heretics
[1:10:26.520 --> 1:10:28.520]  But the whole orthodoxy is targeting them
[1:10:28.520 --> 1:10:30.520]  So I just want to make this point
[1:10:30.520 --> 1:10:32.520]  Judges using the quote
[1:10:32.520 --> 1:10:34.520]  Gag orders inside the courts one thing
[1:10:34.520 --> 1:10:36.520]  They don't even be out there pointing out
[1:10:36.520 --> 1:10:38.520]  That there's a trial happening
[1:10:38.520 --> 1:10:40.520]  That is a absolute violation of jurisprudence
[1:10:40.520 --> 1:10:42.520]  English common law, our common law is the same thing
[1:10:42.520 --> 1:10:44.520]  I know the law, I've talked to lawyers
[1:10:44.520 --> 1:10:46.520]  I've talked to lawyers over in your country
[1:10:46.520 --> 1:10:48.520]  This is a giant power grab, these denotices
[1:10:48.520 --> 1:10:50.520]  All of it, they are using this to suppress speech
[1:10:50.520 --> 1:10:52.520]  They ban Michael Savage from coming to your country
[1:10:52.520 --> 1:10:54.520]  They've asked me when I'm flying
[1:10:54.520 --> 1:10:56.520]  Am I going to be political if so
[1:10:56.520 --> 1:10:58.520]  I can't come in
[1:10:58.520 --> 1:11:00.520]  And absolutely Russia has targeted a few journalists
[1:11:00.520 --> 1:11:02.520]  That have been proven to be CIA funded
[1:11:02.520 --> 1:11:04.520]  Foreign funded
[1:11:04.520 --> 1:11:06.520]  Like the rock bands
[1:11:06.520 --> 1:11:08.520]  They send over their names, I can't even say on air
[1:11:08.520 --> 1:11:10.520]  Because they have FCC rules
[1:11:10.520 --> 1:11:12.520]  But the P riot, they're there
[1:11:12.520 --> 1:11:14.520]  Admittedly to overthrow the country
[1:11:14.520 --> 1:11:16.520]  Well I don't want China over here
[1:11:16.520 --> 1:11:18.520]  China just got banned from buying up US universities
[1:11:18.520 --> 1:11:20.520]  And putting out communist Chinese propaganda
[1:11:20.520 --> 1:11:22.520]  Trump just did that a few weeks ago
[1:11:22.520 --> 1:11:24.520]  With executive action
[1:11:24.520 --> 1:11:26.520]  Because that's a foreign power
[1:11:26.520 --> 1:11:28.520]  That's what I see Putin doing
[1:11:28.520 --> 1:11:30.520]  Is going after foreign powers in his country
[1:11:30.520 --> 1:11:32.520]  But no, in England and the UK
[1:11:32.520 --> 1:11:34.520]  It's people standing up for your sovereignty
[1:11:34.520 --> 1:11:36.520]  Standing up for your nation
[1:11:36.520 --> 1:11:38.520]  Are the ones being targeted and silenced
[1:11:38.520 --> 1:11:40.520]  That's what I call treason by the government
[1:11:40.520 --> 1:11:42.520]  What are you saying, closing?
[1:11:42.520 --> 1:11:44.520]  Absolutely, I agree with you 100%
[1:11:44.520 --> 1:11:46.520]  There's this real sense now in the UK
[1:11:46.520 --> 1:11:48.520]  That it's the people versus the establishment
[1:11:48.520 --> 1:11:50.520]  The crowds are not dissipating
[1:11:50.520 --> 1:11:52.520]  They are growing in size
[1:11:52.520 --> 1:11:54.520]  In number
[1:11:54.520 --> 1:11:56.520]  The mainstream media won't report it
[1:11:56.520 --> 1:11:58.520]  And I think it will be very interesting
[1:11:58.520 --> 1:12:01.520]  If Tommy Robinson does make it out of prison alive
[1:12:01.520 --> 1:12:04.520]  His voice is going to be louder than ever
[1:12:04.520 --> 1:12:06.520]  And it's really this resurgent idea
[1:12:06.520 --> 1:12:08.520]  That the British people are going to be
[1:12:08.520 --> 1:12:10.520]  Standing up for Great Britain
[1:12:10.520 --> 1:12:12.520]  Supported by populists in Europe
[1:12:12.520 --> 1:12:14.520]  And supported by Donald Trump
[1:12:14.520 --> 1:12:16.520]  In America and for him and for you
[1:12:16.520 --> 1:12:18.520]  We're very grateful
[1:12:18.520 --> 1:12:20.520]  Alright, Hopkinsworld.com
[1:12:20.520 --> 1:12:22.520]  Thank you, Katie Hopkins, always amazing
[1:12:22.520 --> 1:12:24.520]  Thank you
[1:12:24.520 --> 1:12:26.520]  Ladies and gentlemen
[1:12:26.520 --> 1:12:28.520]  Robbins is the real deal
[1:12:28.520 --> 1:12:30.520]  11 years ago finding out
[1:12:30.520 --> 1:12:32.520]  That we had rape gangs right next door
[1:12:32.520 --> 1:12:34.520]  To his tanning salon, he started exposing them
[1:12:34.520 --> 1:12:36.520]  They got in his face, he got in fist fights with them
[1:12:36.520 --> 1:12:38.520]  It's not a win, it's like you've seen all the people
[1:12:38.520 --> 1:12:40.520]  Attacking, he fights back, started kicking their ass
[1:12:40.520 --> 1:12:42.520]  They were loading girls in cars
[1:12:42.520 --> 1:12:44.520]  That's what a normal man does
[1:12:44.520 --> 1:12:46.520]  And all these years later, years in prison
[1:12:46.520 --> 1:12:48.520]  Attack, lost his house, everything
[1:12:48.520 --> 1:12:50.520]  He's not backing down, it's that leadership
[1:12:50.520 --> 1:12:52.520]  That ignites real revolutions
[1:12:52.520 --> 1:12:54.520]  And we're going to win
[1:12:54.520 --> 1:12:56.520]  It makes some big sacrifices
[1:12:56.520 --> 1:12:58.520]  And Tommy's really made a big one
[1:12:58.520 --> 1:13:00.520]  I'm trying to finance him
[1:13:00.520 --> 1:13:02.520]  An expansion of media with his organization right now
[1:13:02.520 --> 1:13:04.520]  And that's just a meeting I'm actually going to have
[1:13:04.520 --> 1:13:06.520]  Tomorrow
[1:13:06.520 --> 1:13:08.520]  Again, ladies and gentlemen
[1:13:08.520 --> 1:13:10.520]  I want to do a bunch of stuff, I want to grow
[1:13:10.520 --> 1:13:12.520]  That's why Soros and Hillary's law firms
[1:13:12.520 --> 1:13:14.520]  Are openly suing me, that they brag about it
[1:13:14.520 --> 1:13:16.520]  The goal
[1:13:16.520 --> 1:13:18.520]  They say is to shut us down, the good news is
[1:13:18.520 --> 1:13:20.520]  The suits are fraudulent, the problem is
[1:13:20.520 --> 1:13:22.520]  Is they're launching them in areas
[1:13:22.520 --> 1:13:24.520]  Travis County and other areas where they believe
[1:13:24.520 --> 1:13:26.520]  That they're going to have a group
[1:13:26.520 --> 1:13:28.520]  Of their own people
[1:13:28.520 --> 1:13:30.520]  To basically
