[00:00.000 --> 00:02.060]  you
[1:30:24.900 --> 1:30:28.740]  I have the freedom and I think the responsibility to ask the questions
[1:30:28.740 --> 1:30:33.620]  And I don't care if I'm going to get ridiculed or shamed or lied about
[1:30:34.180 --> 1:30:37.700]  By god, I'm going to ask the questions. I'm a I'm an american
[1:30:38.020 --> 1:30:41.780]  I'm not a subject. I'm a citizen and that's what alex has done
[1:30:42.180 --> 1:30:47.060]  And I tell you what if if he's only apologized a dozen times after the thousands of stories he's done
[1:30:47.460 --> 1:30:49.700]  I would say alex has done a pretty good job, wouldn't you?
[1:30:49.940 --> 1:30:55.300]  Well, and you just take a look at the history of the stuff that alex jones would talk about 20 years ago 10 years ago
[1:30:55.300 --> 1:31:02.420]  Five years ago. It's all come true. It's all out there now samsung tv spying on you vault 7 the cia spying on everything
[1:31:02.820 --> 1:31:08.100]  Uh the clinton's and hady. I mean it just goes on and on the wiki leaks emails putting kids in the pool for your pleasure
[1:31:08.420 --> 1:31:14.260]  The uh six satanic rituals that marina abramovich goes on with these people with we'll be right back with the alex jones
[1:31:14.260 --> 1:31:17.460]  So on the other side jones and the gcn radio network
[1:31:17.460 --> 1:31:24.020]  Leftist in europe carried out 27 terror attacks in 2016
[1:31:24.180 --> 1:31:31.220]  Which debunks the claim that conservatives and libertarians represent a bigger extremist threat over 140 terrorist attacks occurred in europe last year
[1:31:31.220 --> 1:31:33.860]  And 27 of them were blamed on leftist in comparison
[1:31:33.860 --> 1:31:39.380]  Just one right-wing terror attack was recorded for the entire year 13 attacks were blamed on jihadis
[1:31:39.380 --> 1:31:43.780]  While the majority of the attacks nearly 100 were by separatist movements terrorist attacks
[1:31:43.780 --> 1:31:51.060]  Which led to deaths and injuries are almost exclusively islamic and get through advocates open borders and radical islam
[1:31:51.060 --> 1:31:56.580]  It's the left the statistics disprove the narrative that conservatives and libertarians represent a major terrorist threat
[1:31:56.580 --> 1:32:00.740]  Acclaimed the major media was pushing up through the recent attack on muslims near moscow in london
[1:32:00.740 --> 1:32:06.180]  The study came from europe hole law enforcement agency of the european union tasked with combating organized crime and terrorism
[1:32:06.180 --> 1:32:12.420]  Additionally terror experts in the u.s. Are also warning that left-wing terror represents a far bigger concern than ever before
[1:32:12.420 --> 1:32:19.780]  Which isn't surprising given how the establishment keeps promoting violence against president trump. You can find out more at info wars.com
[1:32:19.780 --> 1:32:23.220]  This is get daniel's reporting. Imbricks essentials. That's my middle name
[1:32:23.460 --> 1:32:29.140]  I've spent seven years off and on trying to get a big national brand
[1:32:29.300 --> 1:32:35.780]  That's already trusted to let us private label an entire line of personal care products. That's organic high quality
[1:32:35.780 --> 1:32:43.300]  This is one of the top three selling organic brands in the country that puts out high quality organic shampoo
[1:32:43.860 --> 1:32:46.500]  Mouthwash you name it and they're such patriots
[1:32:46.500 --> 1:32:49.620]  They have led us basically keep their well-known packaging
[1:32:49.620 --> 1:32:56.660]  It is an answer to prayer because we're cutting up the middleman 20% off retail sign a ferato ship an additional 25% off
[1:32:56.900 --> 1:33:03.300]  It's all there the body wash the shampoo the deodorant the mouthwash all of it's truly game changing
[1:33:03.300 --> 1:33:06.340]  It is the exact same product. Just the name is different
[1:33:06.500 --> 1:33:13.940]  Imbricks essentials and it's on average 20% off what it would be in stores buying it directly from info or store dot com
[1:33:14.180 --> 1:33:20.980]  Help us win the info war while getting products everybody needs info wars life.com where you'll find the entire line of imbricks essentials
[1:33:22.500 --> 1:33:26.900]  The reason info wars life has five star ratings on major third party sites is because I want products
[1:33:26.900 --> 1:33:27.940]  I'm going to use for my family
[1:33:27.940 --> 1:33:33.380]  I take this my family takes this and then it funds the operation with the most hardcore truthful information
[1:33:33.380 --> 1:33:34.260]  You're going to find anywhere
[1:33:34.260 --> 1:33:38.740]  So what you find in our news is the same thing you find in our products and info wars life.com
[1:33:38.900 --> 1:33:43.380]  If I ever forget to take them like I'll I'm having noticeable difference
[1:33:43.460 --> 1:33:48.100]  I don't feel good the nascent iodine is one of the ones that was life changing for me
[1:33:48.340 --> 1:33:50.980]  Yeah, I've actually have just run out of my super female
[1:33:51.060 --> 1:33:56.260]  I had a few bottles at my house and I've been taking it again hitting the gym once again
[1:33:56.260 --> 1:34:00.740]  I've been very exciting feeling great looking good. So and I know my hair is
[1:34:02.020 --> 1:34:07.620]  Luxurious once again, so obviously the super female is amazing. I love it nascent iodine is
[1:34:08.500 --> 1:34:14.180]  Essential survival shield x2 if there's one product that I would say is life changing that I would suggest it's nascent iodine
[1:34:14.180 --> 1:34:26.340]  Survival shield x2. It's got a five-star rating. It's a win-win info wars life.com
[1:34:26.900 --> 1:34:31.860]  The alex jones show because there is a war on for your mind
[1:34:36.420 --> 1:34:40.580]  You know, it's not fun to sit up here and talk about human trafficking talk about sex slaves
[1:34:40.580 --> 1:34:47.220]  No, it sucks. Actually, it's not fun to cover this stuff. Joe Biggs is just telling me how I won't talk about you can talk about if you want to
[1:34:47.220 --> 1:34:50.820]  I don't know if you're supposed to divulge what you're working on right now with some human trafficking stuff
[1:34:51.140 --> 1:34:51.620]  It's sick
[1:34:51.620 --> 1:34:56.980]  But somebody's got to do it and we do it we put our necks out there because the mainstream media won't and we do it because you
[1:34:56.980 --> 1:35:03.460]  Support us and keep supporting us and we're going to keep doing it at info wars store.com huge specials going on right now
[1:35:03.460 --> 1:35:05.860]  How about free shipping store-wide folks?
[1:35:06.420 --> 1:35:07.300]  free
[1:35:07.300 --> 1:35:13.140]  Shipping store-wide. Nobody likes paying shipping charges. So we're giving you free shipping store-wide right now
[1:35:13.460 --> 1:35:20.020]  You've got deals on survival shield 30 off survival shield 30 off one of our newer products z shield
[1:35:20.100 --> 1:35:21.780]  I think that's an essential
[1:35:21.780 --> 1:35:27.140]  You've got info war select storeable food. Oh my goodness right now in these crazy times
[1:35:27.940 --> 1:35:32.500]  Of civil war building up world war building up. Why would you not?
[1:35:32.500 --> 1:35:39.300]  Get some emergency food supplies. You're absolutely crazy. If you're not getting emergency food supplies
[1:35:39.540 --> 1:35:44.340]  And actually if you're an info wars fan, you've probably noticed David Knight has been under the weather lately
[1:35:44.740 --> 1:35:49.300]  And in the breaks, he's actually doing lung cleanse and his help is it helping him helping him
[1:35:49.620 --> 1:35:53.220]  Suppress that cough that he's got. Yeah, I had done it about the top of the hour
[1:35:54.020 --> 1:35:59.060]  It made a big difference and then I didn't do it for what because I'm I still got quite a bit of bronchitis here
[1:35:59.060 --> 1:36:02.660]  And as you probably heard me coughing as Gary was talking
[1:36:02.660 --> 1:36:04.820]  I was doing my utmost to keep that under control
[1:36:04.820 --> 1:36:10.180]  But you just I just take this and they spray it on your tongue and then you breathe the vapors in all natural ingredients
[1:36:10.580 --> 1:36:15.300]  Does a great job of suppressing that urge to cough it really clears your lungs
[1:36:15.780 --> 1:36:18.980]  And when you're when you're sick like I am you're going to have to keep doing it
[1:36:19.060 --> 1:36:22.980]  but it is really really effective at that kind of uh
[1:36:23.860 --> 1:36:28.420]  You know clearing up that congestion Gary said is that stuff really working? It's like yeah, it really does work
[1:36:28.420 --> 1:36:33.380]  It really does. I mean, that's the only way Hillary Clinton was able to make it through the entire campaign cycle
[1:36:34.020 --> 1:36:36.580]  She was on lung cleanse all the time. She had like a whole rack
[1:36:37.140 --> 1:36:42.180]  We had a whole bunch of things we should have sent her but she probably would have looked at it with a kind of a side eye
[1:36:42.580 --> 1:36:45.860]  That's when she was uh birthing those demon goblins. Is that what that was?
[1:36:46.420 --> 1:36:51.060]  It was an aqua chamber specifically for birthing demon goblins into it wasn't glass water
[1:36:51.140 --> 1:36:55.700]  That was the day that she laid off the uh the lung cleanse so but seriously folks lung cleanse you can get that as well
[1:36:55.700 --> 1:37:01.620]  Free shipping everything free shipping these products actually work. I'm an avid user. I know that the rest of the crew is
[1:37:02.180 --> 1:37:03.380]  as well
[1:37:03.380 --> 1:37:08.500]  Well guys, uh all kinds of stuff still to talk about. I don't know if you want to get back into Haiti
[1:37:08.580 --> 1:37:12.100]  I know that you had some megan kelly uh comments that you wanted to make
[1:37:12.500 --> 1:37:17.540]  Let's finish up with Haiti real quick and just some of the stuff that you're working on joe or whatever you can talk about
[1:37:17.860 --> 1:37:22.020]  With um your investigation in human trafficking. Yeah, you know, we're talking about human trafficking
[1:37:22.020 --> 1:37:25.460]  Uh, you know pedophilia things like that. I mean, it's not just Haiti, you know
[1:37:26.180 --> 1:37:29.940]  There's been so many just in this year alone in australia that have been captured pedophiles
[1:37:30.100 --> 1:37:34.260]  I mean yesterday in austin and round rock. There was a guy who drove a hundred miles
[1:37:34.900 --> 1:37:36.340]  to go
[1:37:36.340 --> 1:37:39.700]  Have sex with a 13 year old girl. I mean these people are out there
[1:37:39.780 --> 1:37:41.220]  It's not just elite people
[1:37:41.220 --> 1:37:48.100]  But it's the fact that they we catch these people and we have proof and that enables and empowers other people who have these urges
[1:37:48.100 --> 1:37:51.780]  And they think they can go do it and we're not doing anything about it. Like you said during the break, too
[1:37:51.780 --> 1:37:55.380]  Craig Sawyer is a uh X navy seal who's going after
[1:37:55.940 --> 1:38:00.500]  These types of people these pedophiles and every avenue of approach he he takes to try to make
[1:38:00.980 --> 1:38:06.500]  New money to fund himself in his operation to be able to go and and expose these people it gets shut down
