[00:00.000 --> 00:15.240]  The
[01:41:56.840 --> 01:42:00.760]  who are saying hey you know you guys banned him from one of your platforms why are you allowing
[01:42:00.760 --> 01:42:06.760]  him to have a presence on instagram and so yes now facebook is going to be banning alex jones and
[01:42:06.760 --> 01:42:11.560]  info wars from not only their main platform facebook but also from instagram i checked in
[01:42:11.560 --> 01:42:16.200]  also to see if these people would be banned from whatsapp which is also owned by facebook um and
[01:42:16.200 --> 01:42:21.640]  a spokesperson cannot say immediately because it's i guess unclear whether some of these people have
[01:42:21.640 --> 01:42:25.480]  whatsapp accounts according to the spokesperson so now they want to get rid of us individually
[01:42:25.480 --> 01:42:31.080]  having text message accounts okay and info so so you can call your mommy and again notice they use
[01:42:31.080 --> 01:42:35.480]  this thing oh he was banned yeah fake reasons to take down some accounts last year so now that's
[01:42:35.480 --> 01:42:39.320]  the president will take him off everything will put him in a gulag will put him in a prison will
[01:42:39.320 --> 01:42:44.360]  take away his phones i mean take away his tech don't let him write letters out of the prison god
[01:42:44.360 --> 01:42:50.680]  what's what do we want these americans do next call their children on the phone god almighty cnn
[01:42:50.680 --> 01:42:56.600]  making sure you can't call your family cnn what good people these are good people
[01:42:57.960 --> 01:43:03.320]  i want to salute and commend every man woman and child that has supported this broadcast over the
[01:43:03.320 --> 01:43:08.440]  years and that has stood with us and i want to thank all of our sponsors and all of our affiliates
[01:43:08.440 --> 01:43:13.080]  but i'll tell you like it is you've seen the unmitigated attack we've been under you're our
[01:43:13.080 --> 01:43:19.240]  only sponsors and when you don't buy the products they're absolutely the best out there we aren't
[01:43:19.240 --> 01:43:25.160]  able to continue on so remember you are the info war i'm not the leader you are the leader when
[01:43:25.160 --> 01:43:30.840]  you take action nothing stops you we've got giant specials running right now at infowarstore.com
[01:43:30.840 --> 01:43:35.960]  that are unprecedented and if you go there and buy great products that you already need from
[01:43:35.960 --> 01:43:40.840]  across the board get funds the second american revolution worldwide so i want to thank you for
[01:43:40.840 --> 01:43:47.160]  your support i want to encourage you again go to infowarstore.com for whatever the product
[01:43:47.160 --> 01:43:52.120]  is you need we have thousands of them and it makes this all possible thank you for making
[01:43:52.120 --> 01:44:00.200]  info as possible god bless you infowarstore.com is how you support us and it's not like we're
[01:44:00.200 --> 01:44:05.640]  selling stuff you don't need you don't want the air in the average american home is filled with
[01:44:05.640 --> 01:44:12.440]  toxins that put it on par with a major city there's some of the most polluted areas on
[01:44:12.440 --> 01:44:18.360]  earth are major cities how can i solve that problem so we have air filters at infowarstore.com
[01:44:18.360 --> 01:44:27.320]  the elexapure breeze which is right now $50 off the elexapure breeze groundbreaking iron cluster
[01:44:27.320 --> 01:44:32.840]  air filter technology and we've got a limited quantity of these left right now we're basically
[01:44:32.840 --> 01:44:38.120]  selling these at cost because there was a big overhaul go ahead and read the hundreds of five
[01:44:38.120 --> 01:44:45.160]  star reviews for yourself i've got two in my home you will notice the difference ladies and gentlemen
[01:44:45.160 --> 01:44:52.840]  with the elexapure breeze in your house don't live in a polluted major city in your home have
[01:44:52.840 --> 01:45:01.800]  clean air go to infowarstore.com you know the worst part about getting old i'm still strong 45
[01:45:01.800 --> 01:45:05.960]  is that i won't be there for my children someday that's why i need to make them strong now now i
[01:45:05.960 --> 01:45:11.480]  can be there for my children now i can make them strong now i can instruct them now i can teach
[01:45:11.480 --> 01:45:15.080]  them what i've learned but not once i'm gone you think of this digital age your word's going
[01:45:15.080 --> 01:45:19.480]  forever but now there isn't better getting rid of what you said they were before it's so much easier
[01:45:19.480 --> 01:45:25.400]  to burn video or text or languages now that we have high tech book burning isn't it but i have
[01:45:25.400 --> 01:45:31.080]  joined my will to the resistance i can't be destroyed now as long as i realize i've done right
[01:45:31.080 --> 01:45:35.080]  and the long as the people know the truth and you can't be destroyed either as long as you
[01:45:35.080 --> 01:45:40.760]  bind yourself to something and commit to it and go through the fire for it there is a magic that
[01:45:40.760 --> 01:45:46.280]  then takes place the prince in space and time when you commit be a word of mouth or to pray for us
[01:45:46.280 --> 01:45:51.800]  or to spread our articles and videos that overrides everything the enemy's doing so please now
[01:45:51.800 --> 01:45:57.240]  commit to support info wars however you can and realize your provision to info wars is your own
[01:45:57.240 --> 01:46:02.680]  provision our grandparents and great grandparents know that they can't food during the falls they'd
[01:46:02.680 --> 01:46:08.120]  have it during the winter and that's what i'm talking about at info wars tour dot com with info
[01:46:08.120 --> 01:46:14.360]  wars select it's the full spectrum of my patriot supply one of the top most respected companies
[01:46:14.360 --> 01:46:20.840]  out there but because i private label it i'm able to go below cost on contracts that all their other
[01:46:20.840 --> 01:46:26.200]  distributors aren't able to do but i want to be a market leader and i want you to have storeable food
[01:46:26.200 --> 01:46:31.800]  so it's a total win-win we have those incredible sell prices back info wars tour dot com on info
[01:46:31.800 --> 01:46:36.760]  wars select storeable foods they've got special diet foods they've got three month supplies your
[01:46:36.760 --> 01:46:42.120]  supplies weak emergency supplies they've got so many great products there and you got a three year
[01:46:42.120 --> 01:46:47.640]  supply if stuff happens you can feed your whole block it's up to us to be self-sufficient you're
[01:46:47.640 --> 01:46:52.360]  buying war bonds bringing great products and together with god's help we are unstoppable
[01:46:52.360 --> 01:46:57.880]  info wars tour dot com info wars select high-quality storeable foods powered by my patriot supply
[01:47:01.160 --> 01:47:15.000]  you're listening to the alex jones show
[01:47:15.000 --> 01:47:22.840]  you walk into this room
[01:47:25.400 --> 01:47:31.560]  you know laura lumbers with us the next few segments we've got robert barnes constitutional
[01:47:31.560 --> 01:47:39.880]  lawyer right right in shotgun of us if you just tuned in cnn is now trying to get into the accounts
[01:47:39.880 --> 01:47:47.160]  of laura lumar alex jones and others to see if we have apps that allow us to text people
[01:47:48.200 --> 01:47:55.160]  whatsapp and the bet's private phone calls and they admit in their own review of me a month ago
[01:47:55.160 --> 01:47:59.080]  that i didn't say any specific stuff by the way if i did people have a right to say that that's the
[01:47:59.080 --> 01:48:03.080]  open marketplace if i did but that everybody knows that's not true but what about laura lumars she's
[01:48:03.080 --> 01:48:08.840]  jewish she's pro israel she goes to israel um she's been called a white supremacist i remember
[01:48:08.840 --> 01:48:12.920]  when she was in congress yelling about censorship last year they said oh the white supremacist laura
[01:48:12.920 --> 01:48:19.080]  lumar the defamation is cuckoo land we go oh well they're the mainstream media they don't no one
[01:48:19.080 --> 01:48:23.800]  believes them it doesn't matter they say it it becomes reality and here's their internal documents
[01:48:23.800 --> 01:48:28.600]  mr barnes we go to lumar saying we know these people aren't these things they still ban us
