[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[01:37:12.000 --> 01:37:16.000]  And over time, we'll probably see this in the TSA.
[01:37:16.000 --> 01:37:19.000]  This TSA still has many polite people.
[01:37:19.000 --> 01:37:24.000]  I go through often, although I haven't experienced the body scanners yet,
[01:37:24.000 --> 01:37:28.000]  but I go through often and hit very polite people.
[01:37:28.000 --> 01:37:32.000]  They're very gracious and polite, and they're moving things along.
[01:37:32.000 --> 01:37:41.000]  And at times, I encounter a person who's inclined to be officious and looking for some chance to be abusive.
[01:37:41.000 --> 01:37:46.000]  But I suspect over time, the polite ones will be driven out.
[01:37:46.000 --> 01:37:57.000]  And this is just the consequence of power and its attraction to people of that kind of personality.
[01:37:57.000 --> 01:38:05.000]  This is why some people say that what the TSA is really doing is training a huge Gestapo force
[01:38:05.000 --> 01:38:11.000]  that's used and accustomed to violating people's rights.
[01:38:11.000 --> 01:38:19.000]  No, no, no, no, that's what Governor Ridge in 2003, in a two-hour piece I watched on C-SPAN,
[01:38:19.000 --> 01:38:23.000]  he said we're going to have Viper teams on the streets, we're going to have this in shopping malls,
[01:38:23.000 --> 01:38:28.000]  we're going to have mobile vans, and now Homeland Security, I have the training videos, I'll send them to you.
[01:38:28.000 --> 01:38:32.000]  In fact, guys, send him that training video that we've got where it says at football games,
[01:38:32.000 --> 01:38:35.000]  or the theater, or to hear a rock band.
[01:38:35.000 --> 01:38:41.000]  They've got these giant 18-wheeler trucks, trailers that you walk into, they naked body scan you,
[01:38:41.000 --> 01:38:45.000]  they put a brain scanner on you and ask you questions that show if you're lying,
[01:38:45.000 --> 01:38:49.000]  and they ask you if you're a terrorist, or if you have recording devices.
[01:38:49.000 --> 01:38:56.000]  So like, you know, bringing a cell phone's illegal, and they admit that this training is training the public
[01:38:56.000 --> 01:38:59.000]  to accept being searched and being humiliated.
[01:38:59.000 --> 01:39:06.000]  That's exactly what I said. I agree with you. That's exactly what's going on.
[01:39:06.000 --> 01:39:20.000]  And as long as people accept it and think that it's making them safer, it'll continue.
[01:39:20.000 --> 01:39:31.000]  You know, people have forgotten the warnings of the founding fathers that you can't trade your rights for safety,
[01:39:31.000 --> 01:39:35.000]  because the minute you don't have your rights anymore, you're not safe.
[01:39:35.000 --> 01:39:39.000]  And that's the issue for the people.
[01:39:39.000 --> 01:39:46.000]  They've got to stop letting their rights go in order to feel safe,
[01:39:46.000 --> 01:39:52.000]  and they have to start seeing through some of these orchestrated terrorist events.
[01:39:52.000 --> 01:39:55.000]  I don't know that all terrorist events were orchestrated.
[01:39:55.000 --> 01:40:00.000]  By now, there must be some terrorist given the way we treat them.
[01:40:00.000 --> 01:40:07.000]  It treats the Muslims, and it's got to produce terrorism if it didn't already exist.
[01:40:07.000 --> 01:40:17.000]  But surely, there are going to be orchestrated events that help them achieve their agendas.
[01:40:17.000 --> 01:40:20.000]  People need to catch on at some point.
[01:40:20.000 --> 01:40:30.000]  I don't know how much indignation and humiliation they will suffer before they catch on, or if they ever will.
[01:40:30.000 --> 01:40:34.000]  But Alex, I think we've covered the waterfront.
[01:40:34.000 --> 01:40:38.000]  Absolutely. Tell us about your latest book, and we're going to let you go.
[01:40:38.000 --> 01:40:42.000]  Well, we've talked about it. It's the book, How the Economy Was Lost.
[01:40:42.000 --> 01:40:46.000]  And what the book explains is what the precise problem is.
[01:40:46.000 --> 01:40:49.000]  Not all the BS you read in the financial press.
[01:40:49.000 --> 01:40:56.000]  And it shows that it cannot be fixed unless all shoring is addressed.
[01:40:56.000 --> 01:41:00.000]  And then it says how you can address all shoring.
[01:41:00.000 --> 01:41:07.000]  And of course, it shows as a rise of a new class of robber barons that essentially are doing all the things you say,
[01:41:07.000 --> 01:41:15.000]  ripping off the people, worsening the income distribution in the favor of a few mega-rich.
[01:41:15.000 --> 01:41:24.000]  And it's all written in simple terms for, you know, like my columns, not in economic jargon.
[01:41:24.000 --> 01:41:30.000]  There's no formulas. There's no economic words that people don't know what it means.
[01:41:30.000 --> 01:41:37.000]  So anyone who wants to get a real grasp on what they face and what the problem is,
[01:41:37.000 --> 01:41:42.000]  and once they understand that, they can see whether it's being addressed or not.
[01:41:42.000 --> 01:41:52.000]  See, if you're in a situation when things are going to hell, it helps you know whether or not the authorities are actually succeeding in addressing the real problem.
[01:41:52.000 --> 01:41:56.000]  Or are they addressing some made up problem?
[01:41:56.000 --> 01:41:57.000]  Phantom Menace.
[01:41:57.000 --> 01:42:02.000]  It's a diagnosed problem. Or are they creating problems with their solution?
[01:42:02.000 --> 01:42:08.000]  So the book is helpful to people and it's not, you know, it's inexpensive. It doesn't cost anything.
[01:42:08.000 --> 01:42:14.000]  Absolutely. And in all your stories at infowars.com and prisonplanet.com, there's a link to Amazon to get it.
[01:42:14.000 --> 01:42:21.000]  And we'll put it back up on screen too for TV viewers at prisonplanet.tv so people can actually see the cover.
[01:42:21.000 --> 01:42:25.000]  Of the book. And it's got a long title.
[01:42:25.000 --> 01:42:28.000]  But give folks the full title, Dr. Roberts.
[01:42:28.000 --> 01:42:34.000]  Well, the main title is how the economy was lost.
[01:42:34.000 --> 01:42:38.000]  And there's a subtitle, The War of the Worlds.
[01:42:38.000 --> 01:42:42.000]  God bless you. We look forward to speaking to you again, Doc.
[01:42:42.000 --> 01:42:49.000]  Okay, Alex, I appreciate talking to you. It's always an experience and enjoyable.
[01:42:49.000 --> 01:42:53.000]  God bless you. Have a good weekend coming up, sir.
[01:42:53.000 --> 01:42:56.000]  All right, there goes Dr. Paul Craig Roberts.
[01:42:56.000 --> 01:43:04.000]  Look, I've got what happens is I read through all this news and then I get on air and it's just like, oh, do I want to tell him about this?
[01:43:04.000 --> 01:43:13.000]  But I want to go to Carlos, Joe, Mark, Wilson, Joe and others that are patiently holding there.
[01:43:13.000 --> 01:43:19.000]  I also want to thank George Norrie for having me on for two hours last night.
[01:43:19.000 --> 01:43:24.000]  And I hope I did a good job. I've never been on Coast to Coast AM while I'm sick.
[01:43:24.000 --> 01:43:28.000]  But people are getting emails thinking it was the best interview I ever did.
[01:43:28.000 --> 01:43:32.000]  So I guess it's good when I'm sick. So I just shot up a little bit.
[01:43:32.000 --> 01:43:41.000]  Excuse me. But I'm just completely overwhelmed.
[01:43:41.000 --> 01:43:51.000]  You know, I don't hate petty out of control bureaucrats and cops on power trips.
[01:43:51.000 --> 01:43:59.000]  You know, 10 years ago I hated them and because I was more primitive than I'm still primitive.
[01:43:59.000 --> 01:44:06.000]  Now I just feel sorry for them and I feel sorry for how they dehumanize themselves in what they do.
[01:44:06.000 --> 01:44:13.000]  And even worse is the people that are sellouts.
[01:44:13.000 --> 01:44:17.000]  You know, all I've got is my word. All I've got is my integrity.
[01:44:17.000 --> 01:44:20.000]  And that's why the system always attacks it because they know I've got it.
[01:44:20.000 --> 01:44:27.000]  They always want to undermine that, just like with Ron Paul, who I know has 100% integrity, 100%.
[01:44:27.000 --> 01:44:38.000]  He's totally real. Rand, I think, is a good guy, but we'll watch.
[01:44:38.000 --> 01:44:44.000]  But I wouldn't sell my integrity. It didn't mean I'm perfect.
[01:44:44.000 --> 01:44:48.000]  I make mistakes and then later see it and go, oh, I shouldn't have done that.
[01:44:48.000 --> 01:44:53.000]  But most people now, they're in the power structure, they don't even think about it.
[01:44:53.000 --> 01:45:00.000]  They say, that's the ladder to power. That's the ladder to money. That's the ladder to status.
[01:45:00.000 --> 01:45:09.000]  And they go, okay, I mean, they are diving after the brass ring, but it's a ring of enslavement.
[01:45:09.000 --> 01:45:14.000]  I had read this before, but Aaron Dykes brought it into me.
[01:45:14.000 --> 01:45:24.000]  It's out of Bloomberg today. Geithner visited John Stuart in April, though not for laughs.
[01:45:24.000 --> 01:45:32.000]  And Geithner met with him secretly and they said, you're influential. We want your help with things.
[01:45:32.000 --> 01:45:45.000]  And you notice that it goes on to say that the CEO of the New York Stock Exchange is his brother.
[01:45:45.000 --> 01:45:52.000]  Stuart's real name is Liebowitz, his brother's Larry Liebowitz, Chief Operating Officer of the New York Stock Exchange.
[01:45:52.000 --> 01:46:02.000]  So C-O-O, not C-E-O, excuse me, Chief Operating Officer. I mean, what an insider and he gets up there every week
[01:46:02.000 --> 01:46:08.000]  and makes fun of 9-11 Truth just like Glenn Beck. See, that's the big one.
[01:46:08.000 --> 01:46:13.000]  If somebody, that's the litmus test, okay? If you're not for, there's several litmus tests.
[01:46:13.000 --> 01:46:18.000]  If you're not for the Bill of Rights and Constitution, you're an enemy of the Republic.
[01:46:18.000 --> 01:46:23.000]  Every single one of those people are enemies of the Republic. Period. Your enemy.
[01:46:23.000 --> 01:46:29.000]  If you are for the Federal Reserve, you're an enemy of the Republic.
[01:46:29.000 --> 01:46:35.000]  And if you won't talk about government-sponsored terror, you're not real.
