[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[01:48:59.000 --> 01:49:04.000]  Hillary got caught on it, but she didn't care. They're parasitic in nature.
[01:49:04.000 --> 01:49:07.000]  Most of these politicians below sea find stuff.
[01:49:07.000 --> 01:49:15.000]  They all have husbands who've made a fortune and they color their hair with this absurd brown or black dye.
[01:49:15.000 --> 01:49:24.000]  So, I mean, they're parasites that are covered over with all kinds of nonsensical pharmaceuticals or colors.
[01:49:24.000 --> 01:49:29.000]  The diagnosis for Trump isn't, and there is no mental diagnosis for Trump.
[01:49:29.000 --> 01:49:37.000]  Trump may be forceful. He's aggressive. He's mercurial. He's this. He may be that.
[01:49:37.000 --> 01:49:45.000]  But the bottom line is he built a multi-billion-dollar organization having to deal with an assortment of people.
[01:49:45.000 --> 01:49:53.000]  Now, if the American Psychoanalytical Association thinks that they can make official medical diagnosis on Trump, I welcome them.
[01:49:53.000 --> 01:50:00.000]  And then I would welcome working with Trump and his family to sue the hell out of the American Psychoanalytical.
[01:50:00.000 --> 01:50:09.000]  I was trained by psychoanalysts at Harvard, and I warned the psychoanalysts at Harvard, Mass Mental Health, you will go under in five years.
[01:50:09.000 --> 01:50:12.000]  I was right. They went under in five years.
[01:50:12.000 --> 01:50:15.000]  So, basically, they're a small cult group.
[01:50:15.000 --> 01:50:20.000]  Freud had some input into our understanding, but Freudian theory is old.
[01:50:20.000 --> 01:50:28.000]  It's not applicable to many things. And they're a little group where they don't really have much experience in politics or government.
[01:50:28.000 --> 01:50:36.000]  I may be the only psychiatrist who's worked with four or five presidents directly and then went into the systems and helped them out.
[01:50:36.000 --> 01:50:42.000]  But I wasn't there to say, oh, he's crazy. She's crazy. I'm there to say, this is what you're going to do strategically.
[01:50:42.000 --> 01:50:45.000]  This is what you have to do tactically.
[01:50:45.000 --> 01:50:55.000]  What can I say? I couldn't have created a group of parasites that were 80 years old, Feinstein, Pelosi 79, Maxine Waters who confuses.
[01:50:55.000 --> 01:50:59.000]  I mean, it's so absurd that they're self-destructive.
[01:50:59.000 --> 01:51:04.000]  Well, we're showing some footage right now of the Democrats meeting on Capitol Hill right now. There's Nancy Pelosi.
[01:51:04.000 --> 01:51:06.000]  We'll be right back. Stay with us.
[01:51:06.000 --> 01:51:12.000]  It's been said any society has only three missed meals away from chaos. Those times may be near.
[01:51:12.000 --> 01:51:17.000]  But our country faces multiple terrorist threats and aggressions from Russia and North Korea.
[01:51:17.000 --> 01:51:22.000]  Social unrest and violent marches yet again may lead to looting of stores and city shutdowns.
[01:51:22.000 --> 01:51:28.000]  And our crumbling infrastructure leaves our power grid vulnerable to long-term outages from a single cyber attack.
[01:51:28.000 --> 01:51:34.000]  When the chaos from any one of these threats arises, the government knows it can't provide during a widespread national emergency.
[01:51:34.000 --> 01:51:37.000]  That's why you need your own plan for self-reliance.
[01:51:37.000 --> 01:51:43.000]  That's where my Patriot supply comes in. Get a four-week survival food supply for only $99.
[01:51:43.000 --> 01:51:49.000]  That includes breakfast, lunches and dinners. Order online at preparewithgcn.com.
[01:51:49.000 --> 01:51:57.000]  $99 for four weeks of survival food that tastes like homemade cooking and lasts up to 25 years from my Patriot supply.
[01:51:57.000 --> 01:52:04.000]  Get your kits today at preparewithgcn.com. Free shipping is included. Prepare with gcn.com.
[01:52:04.000 --> 01:52:10.000]  Today, I'm excited to announce that a new limited shipment of DNA Forces finally arrived at the M4's warehouse in Austin, Texas.
[01:52:10.000 --> 01:52:16.000]  We have thousands of listeners on the waiting list who've signed up for auto-ship to receive out-of-stock products like DNA Force.
[01:52:16.000 --> 01:52:19.000]  And we are now once again expected to sell out very, very soon.
[01:52:19.000 --> 01:52:27.000]  And when it comes to a formula that is such a game-changer like DNA Force, we never know when we will be able to secure an additional supply of the key ingredients.
[01:52:27.000 --> 01:52:33.000]  The secret behind DNA Force is its powerful lineup of patented ingredients like CoQ10, systematic enzymes,
[01:52:33.000 --> 01:52:36.000]  NAR, lipoic acid, BioPQQ and many others.
[01:52:36.000 --> 01:52:41.000]  BioPQQ alone is backed by an unprecedented 175 clinical studies.
[01:52:41.000 --> 01:52:45.000]  And just one batch of this stuff costs us more than $30,000.
[01:52:45.000 --> 01:52:47.000]  Visit m4slife.com and read the reviews for yourself.
[01:52:47.000 --> 01:52:55.000]  Over 700 reviews have given DNA Force an unheard of 4.8 out of 5 stars through our third-party certified review agency Power Review.
[01:52:55.000 --> 01:53:01.000]  Take advantage of this new limited shipment and get DNA Force today at m4slife.com before it sells out again.
[01:53:01.000 --> 01:53:03.000]  That's m4slife.com.
[01:53:32.000 --> 01:53:37.000]  It's an O-brainer. A Big Berkey water filter is the one you need, period.
[01:53:37.000 --> 01:53:42.000]  You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA and other endocrine disruptors,
[01:53:42.000 --> 01:53:45.000]  pesticides, bacteria, viruses and much more, right?
[01:53:45.000 --> 01:53:47.000]  And does it all at only $0.02 per gallon.
[01:53:47.000 --> 01:53:51.000]  Get the original, most trusted name in gravity water filtration, Big Berkey.
[01:53:51.000 --> 01:53:55.000]  And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[01:53:55.000 --> 01:54:03.000]  Call or click 1-877-99-Berkey or BigBerkeyWaterFilters.com. That's 1-877-99-B-E-R-K-E-Y.
[01:54:05.000 --> 01:54:06.000]  We've got it.
[01:54:06.000 --> 01:54:09.000]  Century Space is coming to you.
[01:54:09.000 --> 01:54:11.000]  Waging war on corruption.
[01:54:15.000 --> 01:54:17.000]  All right, you are a ghost.
[01:54:21.000 --> 01:54:23.000]  All right, you are a ghost.
[01:54:23.000 --> 01:54:25.000]  All right, final segment, Dr. Steve Pachennick.
[01:54:25.000 --> 01:54:29.000]  Then we've got Dr. Corsi joining us, Big Berkey News.
[01:54:29.000 --> 01:54:32.000]  I do intend to take a ton of calls later in the week.
[01:54:32.000 --> 01:54:34.000]  I've been taking more calls.
[01:54:34.000 --> 01:54:38.000]  All Joseph Watson is going to be hosting the fourth hour today.
[01:54:38.000 --> 01:54:42.000]  In fact, after Corsi leaves this, we'll start taking phone calls at the bottom of the next hour.
[01:54:42.000 --> 01:54:44.000]  I'll give that number out in the next hour.
[01:54:44.000 --> 01:54:50.000]  When I understand tyranny, as corrupt people get into governing systems,
[01:54:50.000 --> 01:54:54.000]  they like to steal, they like to cheat, they like to manipulate, they don't like to actually build things.
[01:54:54.000 --> 01:54:57.000]  They bring in more people to build their empire.
[01:54:57.000 --> 01:55:02.000]  And at a certain point, it drives out all the producers and you collapse like Venezuela is right now.
[01:55:04.000 --> 01:55:07.000]  But you look at the incredible production power of modern societies,
[01:55:07.000 --> 01:55:10.000]  it allows the bobbles and things to keep flowing.
[01:55:10.000 --> 01:55:14.000]  And now with the robots coming in, will we reach a point where,
[01:55:14.000 --> 01:55:18.000]  despite the fact that we have incredible corruption and waste,
[01:55:18.000 --> 01:55:21.000]  that the kind of automated systems take over.
[01:55:21.000 --> 01:55:26.000]  And so you've got these insane, mentally ill people on power trips kind of running things.
[01:55:26.000 --> 01:55:29.000]  They're the ghost in the machine.
[01:55:29.000 --> 01:55:35.000]  And then now the mistakes that normally would just kick them out of power manifest as giant wars
[01:55:35.000 --> 01:55:41.000]  or crises that get magnified or exacerbated once they actually get triggered,
[01:55:41.000 --> 01:55:47.000]  because they get held off so long and papered over by the advances we've made as a civilization.
