[00:00.000 --> 00:07.000]  music
[01:18:32.840 --> 01:18:34.480]  for good and I think-
[01:18:34.480 --> 01:18:39.840]  And they just sat down the street, pull your guns out and shoot cops, 10 minutes before.
[01:18:39.840 --> 01:18:43.520]  That's right, that happened right before Mike Strickland was, Mike Strickland is sitting
[01:18:43.520 --> 01:18:48.440]  in jail, his bail is set at $250,000, Mike Strickland is a friend of mine, he's worked
[01:18:48.440 --> 01:18:49.440]  with me-
[01:18:49.440 --> 01:18:53.560]  And by the way that's a liberal town you notice, now they're throwing the book at him, I mean
[01:18:53.560 --> 01:18:57.440]  it's crazy, so we think of the cops are all bad, oh they're not bad when they're liberal
[01:18:57.440 --> 01:18:59.680]  cops and allow people to be abused.
[01:18:59.680 --> 01:19:03.960]  Right, and they originally charged him with a misdemeanor for menacing behavior but then
[01:19:03.960 --> 01:19:08.200]  they charged him with two felonies, and Mike Strickland was assaulted at the last year,
[01:19:08.200 --> 01:19:11.800]  he was assaulted, he broke his arm in three places, he was tackled to the ground and
[01:19:11.800 --> 01:19:17.280]  right before this event, Black Panther said, take out your guns and use them, basically.
[01:19:17.280 --> 01:19:22.600]  So that's all on video, there's a picture of Mike Strickland, he didn't want to hurt
[01:19:22.600 --> 01:19:23.600]  anybody-
[01:19:23.600 --> 01:19:26.960]  He's got the gun pretty much aimed down at the ground, he's got his hand back saying
[01:19:26.960 --> 01:19:30.000]  stay back, as people say we're pulling guns on.
[01:19:30.000 --> 01:19:34.880]  Right, right exactly, so this is a friend of mine, a citizen journalist but you know,
[01:19:34.880 --> 01:19:38.120]  what I draw from that whole thing is that everything is on video.
[01:19:38.120 --> 01:19:41.080]  Who was attacked the year before?
[01:19:41.080 --> 01:19:45.880]  Mike Strickland was assaulted by someone who disagreed with him, someone disagreed with
[01:19:45.880 --> 01:19:49.000]  him and through Mike Strickland, that guy you just saw, threw him to the ground, he
[01:19:49.000 --> 01:19:52.920]  broke his arm in three places, he couldn't work for six months, so he's been physically
[01:19:52.920 --> 01:19:55.280]  violently assaulted in the past.
[01:19:55.280 --> 01:19:58.400]  And then he just simply says back off and they've arrested him, stay there, final segment
[01:19:58.400 --> 01:20:00.720]  straight out with our guests and your phone calls.
[01:20:00.720 --> 01:20:05.480]  If you ever wanted a great deal on a powerful solar generator but were waiting for an outrageously
[01:20:05.480 --> 01:20:09.640]  low price, you are not going to want to miss this important message, here's why.
[01:20:09.640 --> 01:20:14.120]  My friends, we already see major power grid problems and it's getting worse, so please
[01:20:14.120 --> 01:20:19.480]  listen, solar generators really do provide life-saving electrical power and unlike gas
[01:20:19.480 --> 01:20:25.600]  generators, solar generators run silently, emit no fumes or gases, and it's dangerous
[01:20:25.600 --> 01:20:30.440]  summer storms, blackouts, intensifying civil unrest, you're not going to have to suffer
[01:20:30.440 --> 01:20:33.800]  through it like the rest of the sheep and here's the best news if you want to get one
[01:20:33.800 --> 01:20:39.200]  this week, Solutions from Science has a big sale on their fast charge solar generators
[01:20:39.200 --> 01:20:43.680]  and they're giving away a couple thousand dollars worth of off the grid gear in addition
[01:20:43.680 --> 01:20:47.760]  to the low price for M4Wars listeners, so it's a good time to check it out.
[01:20:47.760 --> 01:20:54.000]  Go to gridwars.com, that's gridwars.com, it's a great opportunity to generate maximum electricity
[01:20:54.000 --> 01:20:55.000]  with minimum money.
[01:20:55.000 --> 01:21:00.360]  Go to gridwars.com, that's gridwars.com.
[01:21:00.360 --> 01:21:04.480]  Think about this, your community's aging water infrastructure systems are very likely
[01:21:04.480 --> 01:21:09.280]  to be contaminated with heavy metals like lead, disinfection chemicals like ammonia,
[01:21:09.280 --> 01:21:13.520]  chlorine and chloramines, and pharmaceuticals like statins, pain meds and antidepressants.
[01:21:13.520 --> 01:21:18.120]  They know water treatment plants are not equipped to filter these pharmaceutical toxins out.
[01:21:18.120 --> 01:21:21.960]  Protect your family's water supply with a trusted Big Berkey water filter.
[01:21:21.960 --> 01:21:27.800]  New NSF EPA certified lab tests show Big Berkey water filters remove chloramines, pharmaceuticals,
[01:21:27.800 --> 01:21:33.120]  BPA, pesticides, bacteria and viruses, all forms of fluoride and much more.
[01:21:33.120 --> 01:21:36.560]  Big Berkey water filters are the original and most trusted on the market.
[01:21:36.560 --> 01:21:40.960]  The gold standard in water purification and our filters last three years at less than
[01:21:40.960 --> 01:21:42.400]  two cents per gallon.
[01:21:42.400 --> 01:21:46.200]  Big Berkey, the one powerful enough to purify stagnant pond water.
[01:21:46.200 --> 01:21:52.320]  Get your Big Berkey today, call 1-877-99 Berkey or click BigBerkeyWaterFilters.com.
[01:21:52.320 --> 01:22:00.200]  That's 1-877-99 BERKEY, Big Berkey Water Filters for the love of clean water.
[01:22:00.200 --> 01:22:04.760]  My name is Jay, I'm 26 years of age, and I just want to thank the makers of the One
[01:22:04.760 --> 01:22:06.280]  World Way protein powder.
[01:22:06.280 --> 01:22:10.280]  After having chronic abdominal pain and pressure for months, I was diagnosed with Ulcerative
[01:22:10.280 --> 01:22:11.280]  Colitis.
[01:22:11.280 --> 01:22:14.880]  The medical doctor told me there was nothing I could do to treat it, other than taking
[01:22:14.880 --> 01:22:16.440]  pain and nausea medication.
[01:22:16.440 --> 01:22:20.640]  Then, I came across an ad for One World Way on the radio and read the claims that it can
[01:22:20.640 --> 01:22:22.360]  help with all types of inflammation.
[01:22:22.360 --> 01:22:26.800]  I took the One World Way protein powder every day for a month and the chronic pain and pressure
[01:22:26.800 --> 01:22:30.480]  sensations went away completely, and I never took the pain or nausea medication.
[01:22:30.480 --> 01:22:33.600]  To this day, my intestines are free of pain.
[01:22:33.600 --> 01:22:34.600]  Nature is kind.
[01:22:34.600 --> 01:22:37.720]  When we consume foods we're designed to eat, then she gives back health when it was once
[01:22:37.720 --> 01:22:38.720]  lost.
[01:22:38.720 --> 01:22:43.120]  One World Way consistently supports the body's production of glutathione and overall repair.
[01:22:43.120 --> 01:22:47.520]  Glutathione stops inflammation, removes heavy metals, and toxins of all kind.
[01:22:47.520 --> 01:22:51.160]  When inflammation is gone, the body can complete its healing process.
[01:22:51.160 --> 01:22:56.120]  Call 888-988-3325 or visit OneWorldWay.com.
[01:22:56.120 --> 01:23:04.560]  In a crisis, your number one need is food, but not just any food.
[01:23:04.560 --> 01:23:09.240]  Experts say everyone needs to have non-perishable, good-for-25-year survival food on hand in
[01:23:09.240 --> 01:23:10.720]  case of an emergency.
[01:23:10.720 --> 01:23:15.960]  Well, right now, in what is truly an unprecedented move, 72-hour survival food kits are being
[01:23:15.960 --> 01:23:19.280]  given away to listeners while supplies last.
[01:23:19.280 --> 01:23:23.360]  Survival food is more important today than ever before, explains Frank Bates, a spokesman
[01:23:23.360 --> 01:23:24.360]  for the company.
[01:23:24.360 --> 01:23:28.080]  Natural disasters, terrorist attacks, and other threats can make obtaining sufficient
[01:23:28.080 --> 01:23:30.920]  food impossible in an emergency.
[01:23:30.920 --> 01:23:36.520]  This 72-hour survival kit has 16 servings of delicious food rated for 25 years of storage.
[01:23:36.520 --> 01:23:40.960]  It sells to the general public for $27 plus shipping, and it's been rated four and a half
[01:23:40.960 --> 01:23:44.480]  out of five stars by customers who paid full price.
[01:23:44.480 --> 01:23:49.400]  But listeners who act quickly can get it free, just cover $9.95 in shipping.
[01:23:49.400 --> 01:23:52.120]  Go to freefood1.com right now.
[01:23:52.120 --> 01:23:54.680]  The supplies are limited and the program may end at any time.
[01:23:54.680 --> 01:23:56.880]  Go to freefood1.com now.
[01:23:56.880 --> 01:24:22.880]  That's freefood1.com.
[01:24:22.880 --> 01:24:52.160]  That's freefood1.com.
[01:24:53.200 --> 01:24:56.600]  That's the quote.
[01:24:56.600 --> 01:24:59.040]  So whoever did, it's going to get in trouble with Trump.
[01:24:59.040 --> 01:25:04.000]  I'm not going to give you Roger's quote, but it's a big deal.
[01:25:04.000 --> 01:25:05.720]  But we'll see if this is even accurate.
[01:25:05.720 --> 01:25:06.720]  So I don't know.
[01:25:06.720 --> 01:25:08.080]  I'm still in the dark here.
[01:25:08.080 --> 01:25:10.280]  I think it probably is, folks.
[01:25:10.280 --> 01:25:15.600]  Going back to James O'Keeffe, James, looking at this, this day of rage tomorrow, all the
[01:25:15.600 --> 01:25:20.560]  establishment behind this, Hollywood behind it, you're taking this issue statistically
[01:25:20.560 --> 01:25:25.880]  258 black people were killed by cops.
[01:25:25.880 --> 01:25:27.600]  Let's just say none of it was justified.
[01:25:27.600 --> 01:25:30.640]  Obviously most of it was in last year.
[01:25:30.640 --> 01:25:34.480]  That's not even a blip, but you'd think it was the end of the world.
[01:25:34.480 --> 01:25:37.560]  What do you think the Obama end game is on all this?
[01:25:37.560 --> 01:25:42.160]  Well, I will say that the convention is coming on Monday and there's going to be some violent
[01:25:42.160 --> 01:25:43.160]  protests.
[01:25:43.160 --> 01:25:47.440]  And here's what I can comment on because I can only comment on the investigations I do.
[01:25:47.440 --> 01:25:55.720]  We have people who are actually meeting with some high, high-level left-wing operatives
[01:25:55.720 --> 01:26:02.240]  and exposing and planning the activities for the convention next week.
[01:26:02.240 --> 01:26:08.360]  And our goal is to try to preempt the violence and preempt the social justice warriors and
[01:26:08.360 --> 01:26:11.920]  their violence and their mob mentality by exposing it.
[01:26:11.920 --> 01:26:16.320]  Who's funding it and what activities are they doing that's fraudulent?
[01:26:16.320 --> 01:26:19.760]  For example, we've got one of these guys on tape saying they're going to bust people
[01:26:19.760 --> 01:26:22.760]  from state to state commit voter fraud for the presidential election.
[01:26:22.760 --> 01:26:27.600]  It's all about the fraud and as evidenced by our gun-free zone video, these legislators
[01:26:27.600 --> 01:26:31.200]  don't want to put signs in their homes saying their guns are, or their homes are gun-free
[01:26:31.200 --> 01:26:32.200]  zones.
[01:26:32.200 --> 01:26:33.200]  These people are hypocrites.
[01:26:33.200 --> 01:26:35.200]  They don't believe in what they even say publicly.
[01:26:35.200 --> 01:26:36.920]  We just got to expose it.
[01:26:36.920 --> 01:26:37.920]  That's the name of the game.
[01:26:37.920 --> 01:26:38.920]  Get it on video.
[01:26:38.920 --> 01:26:39.920]  Release the video and outrage.
[01:26:39.920 --> 01:26:43.720]  Well, James, you just dropped a bombshell and I'm talking to some of the folks today.
[01:26:43.720 --> 01:26:48.400]  We've had multiple people contact us that are in the media and who are more libertarian
[01:26:48.400 --> 01:26:50.000]  but seen as liberal.
[01:26:50.000 --> 01:26:54.800]  And they're saying, listen, we're at newspapers, we're at major firms, we're at major meetings
[01:26:54.800 --> 01:27:02.520]  with people planning to go to Cleveland with the Info Wars, make America white again.
