whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:53:35.580 --> 00:53:39.900]   withdrawal, what is the move behind the move, so to speak?
[00:53:39.900 --> 00:53:42.900]   - Trump is shaking the global power structure.
[00:53:42.900 --> 00:53:46.380]   You mentioned Turkey being a NATO ally, whatever that means.
[00:53:46.380 --> 00:53:48.380]   It means basically, if Turkey gets attacked,
[00:53:48.380 --> 00:53:51.260]   then the United States has to go and defend Turkey,
[00:53:51.260 --> 00:53:54.260]   even though these people don't pay us a whole lot of money.
[00:53:54.260 --> 00:53:59.060]   The fact that Trump is standing up to the war machine
[00:53:59.060 --> 00:54:01.580]   is the most significant part of his presidency.
[00:54:01.580 --> 00:54:04.140]   It is the area in which he's having the most impact.
[00:54:04.140 --> 00:54:06.940]   He's kept us out of a big Iraq-style war with Iran.
[00:54:06.940 --> 00:54:08.500]   As soon as another president gets in there,
[00:54:08.500 --> 00:54:11.020]   we're gonna be in Iran in two seconds, everybody knows that,
[00:54:11.020 --> 00:54:13.300]   because the entire political class, the system,
[00:54:13.300 --> 00:54:14.660]   they need their billions of dollars,
[00:54:14.660 --> 00:54:16.980]   they need their trillion dollars from the taxpayers
[00:54:16.980 --> 00:54:19.020]   to hand out to defense contractors
[00:54:19.020 --> 00:54:21.740]   for another long, pointless war like we had in Iraq.
[00:54:21.740 --> 00:54:24.660]   They need to confuse people, they need to break this country.
[00:54:24.660 --> 00:54:27.260]   China, by the way, loves these endless wars.
[00:54:27.260 --> 00:54:29.380]   They want America to go over to the Middle East
[00:54:29.380 --> 00:54:31.700]   and spend all of our treasure and all of our lives
[00:54:31.700 --> 00:54:33.580]   and all of our humanity over there.
[00:54:33.580 --> 00:54:35.060]   It's absolutely ridiculous.
[00:54:35.060 --> 00:54:36.700]   And you wanna talk about Fox News,
[00:54:36.700 --> 00:54:39.180]   this just goes to show that there's really no such thing
[00:54:39.180 --> 00:54:40.260]   as conservative or liberal,
[00:54:40.260 --> 00:54:42.660]   because the conservative agenda, they would have you think,
[00:54:42.660 --> 00:54:45.220]   is about going over there and starting constant war
[00:54:45.220 --> 00:54:47.980]   in the Middle East, right?
[00:54:47.980 --> 00:54:50.260]   That's national security, that's John McCain,
[00:54:50.260 --> 00:54:52.140]   that's the Republican Party.
[00:54:52.140 --> 00:54:54.860]   Well, the right versus left paradigm is nonsense.
[00:54:54.860 --> 00:54:58.060]   There's a war machine, there's a swamp,
[00:54:58.060 --> 00:55:00.620]   there are bad people who profiteer off of horrible things,
[00:55:00.620 --> 00:55:03.540]   human trafficking, human slavery, okay?
[00:55:03.540 --> 00:55:06.540]   And those people are in charge, and the real people,
[00:55:06.540 --> 00:55:09.340]   the decent people in this world need to stand up to it.
[00:55:09.340 --> 00:55:13.660]   - I think that that is a perfect description
[00:55:13.660 --> 00:55:14.540]   of what's happening.
[00:55:14.540 --> 00:55:16.020]   It's the uniparty in this country.
[00:55:16.020 --> 00:55:18.180]   There is no left versus right,
[00:55:18.180 --> 00:55:20.500]   there is human liberty versus tyranny.
[00:55:20.500 --> 00:55:21.780]   That's what it comes down to.
[00:55:21.780 --> 00:55:24.420]   So Patrick, we've got about two and a half minutes left.
[00:55:24.420 --> 00:55:26.420]   Tell us some of the stories that keep,
[00:55:26.420 --> 00:55:28.580]   or where people should keep an eye out on,
[00:55:28.580 --> 00:55:30.300]   and obviously we don't wanna spoil anything,
[00:55:30.300 --> 00:55:33.020]   but tell us maybe some of the stories
[00:55:33.020 --> 00:55:36.060]   you've got coming down the line and where to find them.
[00:55:36.060 --> 00:55:38.580]   - I'm paying attention to the Tea Party protests today
[00:55:38.580 --> 00:55:40.620]   at every single lawmaker's office.
[00:55:40.620 --> 00:55:42.620]   I think the impeachment effort by the Democrats
[00:55:42.620 --> 00:55:43.820]   is circling the drain.
[00:55:43.820 --> 00:55:44.980]   I'm gonna stay on that.
[00:55:44.980 --> 00:55:47.460]   I'm also gonna stay on Child Protective Services,
[00:55:47.460 --> 00:55:50.100]   which has a financial incentive, thanks to the Clintons,
[00:55:50.100 --> 00:55:52.100]   to go around and take kids out of their homes,
[00:55:52.100 --> 00:55:53.900]   put them into the foster care system,
[00:55:53.900 --> 00:55:55.700]   where they're exposed to human trafficking.
[00:55:55.700 --> 00:55:58.500]   I just got off the phone with a state senator in Arizona
[00:55:58.500 --> 00:56:00.140]   who's now championing that issue
[00:56:00.140 --> 00:56:01.780]   and saying that he believes
[00:56:01.780 --> 00:56:03.980]   CPS is linked to human trafficking.
[00:56:03.980 --> 00:56:05.940]   So big progress on that front.
[00:56:05.940 --> 00:56:08.700]   - Fantastic, and Patrick, tell us,
[00:56:08.700 --> 00:56:10.780]   where can people follow you on social media?
[00:56:10.780 --> 00:56:12.480]   Where can they read your articles?
[00:56:12.480 --> 00:56:17.060]   - Follow me @howleyreporter, H-O-W-L-E-Y,
[00:56:17.060 --> 00:56:19.940]   Howley Reporter, all one word, on Twitter.
[00:56:19.940 --> 00:56:21.460]   And I put the articles out there,
[00:56:21.460 --> 00:56:22.980]   I write for the Epoch Times,
[00:56:22.980 --> 00:56:24.700]   and writing for you people
[00:56:24.700 --> 00:56:27.100]   is really the great joy of my life.
[00:56:27.100 --> 00:56:29.100]   And I'm very grateful to be on the show
[00:56:29.100 --> 00:56:31.500]   and to be able to get these articles out there.
[00:56:31.500 --> 00:56:34.300]   - Well, Patrick, thank you so much for coming on.
[00:56:34.300 --> 00:56:36.000]   You, Alex Jones, said it, and I agree,
[00:56:36.000 --> 00:56:37.860]   you are a legend in this field.
[00:56:37.860 --> 00:56:39.060]   You have been breaking news.
[00:56:39.060 --> 00:56:40.860]   You are, in many, many ways,
[00:56:40.860 --> 00:56:42.820]   responsible for getting President Trump elected.
[00:56:42.820 --> 00:56:45.020]   Some other time, we can go into the long story
[00:56:45.020 --> 00:56:48.280]   of how you completely destroyed the narrative
[00:56:48.280 --> 00:56:51.900]   and forced Breitbart to become a pro-Trump publication.
[00:56:51.900 --> 00:56:52.940]   A lot of people don't know this.
[00:56:52.940 --> 00:56:55.540]   Before Patrick Howley, Breitbart was squarely
[00:56:55.540 --> 00:56:58.120]   in the corner of Senator Ted Cruz,
[00:56:58.120 --> 00:57:00.220]   who was running for president in 2016.
[00:57:00.220 --> 00:57:01.740]   Patrick is truly a national treasure.
[00:57:01.740 --> 00:57:02.940]   And Patrick, I wanna say one more time,
[00:57:02.940 --> 00:57:06.220]   thank you so much for appearing on this broadcast.
[00:57:06.220 --> 00:57:07.920]   - You're the man, Tom, keep going.
[00:57:07.920 --> 00:57:10.100]   - Thank you, Patrick.
[00:57:10.100 --> 00:57:12.020]   So you are watching the Alex Jones Show.
[00:57:12.020 --> 00:57:14.460]   When we come back in the next hour,
[00:57:14.460 --> 00:57:17.140]   in the next hour, maybe not right when we come back,
[00:57:17.140 --> 00:57:19.660]   we're going to have two clips from Alex Jones
[00:57:19.660 --> 00:57:23.300]   that we will be airing, so do not go away.
[00:57:23.300 --> 00:57:24.860]   When we come back, Alex will be here
[00:57:24.860 --> 00:57:26.300]   delivering some remarks.
[00:57:26.300 --> 00:57:28.380]   We also, I also wanna remind you one more time,
[00:57:28.380 --> 00:57:30.520]   tune into Firepower tonight,
[00:57:30.520 --> 00:57:34.940]   because we are going to have Alex Jones live in studio,
[00:57:34.940 --> 00:57:37.780]   manning shotgun for the Trump rally.
[00:57:37.780 --> 00:57:39.780]   Coming up in the rest of the show,
[00:57:39.780 --> 00:57:40.900]   we're gonna have Louie Huey,
[00:57:40.900 --> 00:57:43.660]   who is going to talk about social media censorship,
[00:57:43.660 --> 00:57:45.820]   as well as drag queen story hour.
[00:57:45.820 --> 00:57:47.940]   Later on in the show, I'll have Will Johnson
[00:57:47.940 --> 00:57:49.980]   there in the studio in Austin, Texas.
[00:57:49.980 --> 00:57:52.660]   So you are watching the Alex Jones Show.
[00:57:52.660 --> 00:57:53.980]   I'm Tom Papert.
[00:57:53.980 --> 00:57:56.220]   We'll be right back after this break.
[00:57:56.220 --> 00:58:02.060]   - We are working with Silicon Valley
[00:58:02.060 --> 00:58:05.140]   to make you behave yourself.
[00:58:05.140 --> 00:58:06.660]   Once we have full control,
[00:58:06.660 --> 00:58:08.660]   we send you to re-education camp
[00:58:08.660 --> 00:58:13.660]   like we do our people when they talk back to the party.
[00:58:13.660 --> 00:58:18.660]   Whatever you do, do not visit Band.Video.
[00:58:18.660 --> 00:58:21.660]   Band.Video is evil Americans
[00:58:21.660 --> 00:58:25.020]   who Silicon Valley is teaching to shut up,
[00:58:25.020 --> 00:58:26.260]   like China do.
[00:58:26.260 --> 00:58:28.420]   (screams)
[00:58:28.420 --> 00:58:33.780]   Hey, I told you, don't go to Band.Video.
[00:58:33.780 --> 00:58:35.540]   I'm watching you.
[00:58:35.540 --> 00:58:36.460]   (laughs)
[00:58:36.460 --> 00:58:39.060]   Our system has been adopted worldwide.
[00:58:39.060 --> 00:58:42.460]   Soon, we will kill you if you don't do what we say.
[00:58:42.460 --> 00:58:44.860]   (laughs)
[00:58:44.860 --> 00:58:49.060]   Oh, Mark Zuckerberg and others angry at you.
[00:58:49.060 --> 00:58:53.100]   Do what CNN says and do not visit Band.Video
[00:58:53.100 --> 00:58:54.900]   or I have to hurt you.
[00:58:54.900 --> 00:58:57.060]   (screams)
[00:58:57.060 --> 00:59:00.860]   - Do you feel that my style is wrong
[00:59:00.860 --> 00:59:02.180]   or my substance is wrong?
[00:59:02.180 --> 00:59:03.580]   Trying to fact check the president.
[00:59:03.580 --> 00:59:06.260]   - The deceptive, humpty dumpty troll
[00:59:06.260 --> 00:59:10.140]   known as Brian Stelter, his little weasel minion,
[00:59:10.140 --> 00:59:12.860]   Oliver Darcy, have made it their life's mission
[00:59:12.860 --> 00:59:15.580]   to take patriots off the air and to censor us.
[00:59:15.580 --> 00:59:17.580]   And of course, he famously said, along with many others,
[00:59:17.580 --> 00:59:19.580]   that Trump is the InfoWars president.
[00:59:19.580 --> 00:59:22.380]   - President Trump's furious reaction to Facebook's action
[00:59:22.380 --> 00:59:25.420]   showcases that he is, I'm sorry to say,
[00:59:25.420 --> 00:59:27.220]   the InfoWars president.
[00:59:27.220 --> 00:59:28.620]   - And you know what, it's true.
[00:59:28.620 --> 00:59:31.300]   Our audience of activists, our guests, our crew,
[00:59:31.300 --> 00:59:33.180]   and my drive and your drive,
[00:59:33.180 --> 00:59:34.820]   has brought Trump to the White House
[00:59:34.820 --> 00:59:36.940]   and other nationalists to power around the world.
[00:59:36.940 --> 00:59:38.420]   And now Trump's openly coming out
[00:59:38.420 --> 00:59:40.860]   and declaring war on these globalist tyrants
[00:59:40.860 --> 00:59:42.940]   and their unelected anti-human tyrannies.
[00:59:42.940 --> 00:59:45.100]   So this is a day of great victory,
[00:59:45.100 --> 00:59:47.620]   and I salute you all, but now we're in the thick of the fight
[00:59:47.620 --> 00:59:50.540]   so InfoWarsStore.com for products you need,
[00:59:50.540 --> 00:59:53.500]   massive sales now, so we can continue on to the future
[00:59:53.500 --> 00:59:55.660]   and give these bastards one hell of a fight
[00:59:55.660 --> 00:59:58.260]   right until the end, until we've defeated them.
[00:59:58.260 --> 01:00:05.740]   - You're listening to The Alex Jones Show.
[01:00:07.740 --> 01:00:10.500]   (dramatic music)
[01:00:10.500 --> 01:00:13.260]   (dramatic music)
[01:00:13.260 --> 01:00:23.180]   Big Brother, mainstream media, government cover-ups.
[01:00:23.180 --> 01:00:24.860]   You want to stop tyranny?
[01:00:24.860 --> 01:00:26.460]   Well, so does he.
[01:00:26.460 --> 01:00:31.460]   Live from the InfoWars.com studios, it's Alex Jones.
[01:00:31.460 --> 01:00:39.540]   - Ladies and gentlemen, thank you for joining us
[01:00:39.540 --> 01:00:44.540]   on this October 10th, 2019 Thursday edition.
[01:00:44.540 --> 01:00:47.340]   I am Alex Jones, your host,
[01:00:47.340 --> 01:00:48.860]   and I'm gonna be here with you today
[01:00:48.860 --> 01:00:52.500]   for just a few segments because Tom Papert,
[01:00:52.500 --> 01:00:55.020]   the co-host, firepower, Will Johnson,
[01:00:55.020 --> 01:00:58.900]   weeknights 7 to 9 p.m. syndicated via radio and TV
[01:00:58.900 --> 01:01:00.500]   right here from this network,
[01:01:00.500 --> 01:01:02.940]   and of course syndicated to everybody via the internet
[01:01:02.940 --> 01:01:06.100]   at Band.Video is going to be hosting.
[01:01:06.100 --> 01:01:09.300]   And I just really want him to host the show
[01:01:09.300 --> 01:01:13.460]   because he does such a really in-depth, great job
[01:01:13.460 --> 01:01:15.540]   breaking down world events.
[01:01:15.540 --> 01:01:19.020]   And I think he's somebody that really needs a big platform.
[01:01:19.020 --> 01:01:24.020]   He is ready for a marquee national broadcast.
[01:01:24.020 --> 01:01:27.860]   And that's what we're doing with firepower
[01:01:27.860 --> 01:01:29.180]   with he and Will Johnson.
[01:01:29.180 --> 01:01:32.660]   So look forward to him coming up here in about 15 minutes.
[01:01:32.660 --> 01:01:35.220]   At the start of segment three, he'll be in studio.
[01:01:35.220 --> 01:01:39.340]   I left the screens off here in the news set today
[01:01:39.340 --> 01:01:40.780]   'cause I thought it looks really interesting.
[01:01:40.780 --> 01:01:44.300]   And I was already thinking about when I came in,
[01:01:44.300 --> 01:01:46.620]   really trying to strip away all the distractions
[01:01:46.620 --> 01:01:49.380]   and cut right to the heart of the matter
[01:01:49.380 --> 01:01:52.980]   of just how historic the times are.
[01:01:52.980 --> 01:01:54.980]   And so they hadn't turned the screens on yet.
[01:01:54.980 --> 01:01:57.180]   And I said, leave those off,
[01:01:57.180 --> 01:01:59.300]   at least for the first few segments,
[01:01:59.300 --> 01:02:04.300]   because I think it is archetypally a lot of things.
[01:02:04.300 --> 01:02:06.620]   It's kind of like 2001 Space Odyssey,
[01:02:06.620 --> 01:02:11.580]   like the monolith, but turned on its side.
[01:02:11.580 --> 01:02:14.180]   It's also a symbol of what happens if they take us
[01:02:14.180 --> 01:02:16.020]   and other independent media off the air.
[01:02:16.020 --> 01:02:19.620]   But again, it's a symbol of stripping everything away.
[01:02:19.620 --> 01:02:24.620]   But I'll move away from that discussion
[01:02:24.620 --> 01:02:28.780]   and give you a prelude of what I'll be covering
[01:02:28.780 --> 01:02:29.900]   in the next segment.
