[00:00:01.000 --> 00:00:16.000]  Intro
[00:39:26.010 --> 00:39:31.010]  So it's a process, but it's responsive to what Mug Club wants.
[00:39:31.010 --> 00:39:34.010]  And you've proven and I've proven we actually do what we say we're going to do.
[00:39:34.010 --> 00:39:36.010]  And again, very soon, I'll just be point blank with folks.
[00:39:36.010 --> 00:39:38.010]  I'm still geared towards syndicated radio.
[00:39:38.010 --> 00:39:39.010]  That's what kept us on air.
[00:39:39.010 --> 00:39:40.010]  We'll probably do three hours a day.
[00:39:40.010 --> 00:39:44.010]  Then fourth hour, commercial three very soon on the Mug Club.
[00:39:44.010 --> 00:39:46.010]  And then we're going to add...
[00:39:46.010 --> 00:39:48.010]  A lot of folks will live in Austin, not in Dallas.
[00:39:48.010 --> 00:39:49.010]  We'll add more shows there.
[00:39:49.010 --> 00:39:50.010]  It's a match made in heaven.
[00:39:50.010 --> 00:39:52.010]  Yeah, it's whatever it is that you want to do.
[00:39:52.010 --> 00:39:53.010]  Like, it really is.
[00:39:53.010 --> 00:39:54.010]  It's a blank canvas.
[00:39:54.010 --> 00:39:55.010]  And yeah, look, the media landscape is changing.
[00:39:55.010 --> 00:39:58.010]  And one thing I will say, look, I've talked to some people out there.
[00:39:58.010 --> 00:40:00.010]  And I know that, okay, Tucker Carlson, for example, is a free agent.
[00:40:00.010 --> 00:40:03.010]  And I've only had good interactions with Tucker personally.
[00:40:03.010 --> 00:40:06.010]  But there aren't many people who do what you do or do what Nick does.
[00:40:06.010 --> 00:40:08.010]  That's a very different skill set.
[00:40:08.010 --> 00:40:10.010]  Tucker Carlson has a monologue that he would do for 10, 15 minutes.
[00:40:10.010 --> 00:40:11.010]  Great.
[00:40:11.010 --> 00:40:14.010]  And then, you know, at Fox News, you have 20, 30 writers, producers.
[00:40:14.010 --> 00:40:18.010]  You sit there without a net, live, for three hours every day.
[00:40:18.010 --> 00:40:21.010]  And Nick DiPaolo has done that for a long time, broadcasting.
[00:40:21.010 --> 00:40:22.010]  That is a different skill set.
[00:40:22.010 --> 00:40:25.010]  And by the way, it's one that the left is terrified.
[00:40:25.010 --> 00:40:27.010]  Now everything is going towards short snippets, short snippets.
[00:40:27.010 --> 00:40:28.010]  You know why?
[00:40:28.010 --> 00:40:30.010]  Because there isn't the same buy-in when it's just an algorithm.
[00:40:30.010 --> 00:40:32.010]  They can control what you see and you're not a fan.
[00:40:32.010 --> 00:40:33.010]  They're scared of the long form.
[00:40:33.010 --> 00:40:34.010]  They're scared of the written word.
[00:40:34.010 --> 00:40:36.010]  Don't you love being the counterculture, though?
[00:40:37.010 --> 00:40:38.010]  I love being the rebel.
[00:40:38.010 --> 00:40:39.010]  Yeah.
[00:40:39.010 --> 00:40:40.010]  You know who you put together?
[00:40:40.010 --> 00:40:41.010]  The Oakland Raiders of the 70s.
[00:40:41.010 --> 00:40:42.010]  Yeah, exactly.
[00:40:42.010 --> 00:40:43.010]  That's who we are.
[00:40:43.010 --> 00:40:44.010]  Yeah.
[00:40:44.010 --> 00:40:45.010]  John Madden.
[00:40:45.010 --> 00:40:46.010]  There's John Madden.
[00:40:46.010 --> 00:40:48.010]  And a bunch of guys that nobody wanted.
[00:40:48.010 --> 00:40:50.010]  They kind of had big balls.
[00:40:50.010 --> 00:40:51.010]  It ends up winning.
[00:40:51.010 --> 00:40:52.010]  It ends up winning.
[00:40:52.010 --> 00:40:53.010]  Just winning.
[00:40:53.010 --> 00:40:54.010]  That's how I look at it.
[00:40:54.010 --> 00:40:55.010]  Well, Oakland Raiders is a perfect analogy.
[00:40:55.010 --> 00:40:56.010]  Yeah.
[00:40:56.010 --> 00:40:57.010]  Right.
[00:40:57.010 --> 00:41:01.010]  Also, like, Outlaw Country, they were kicked out of Nashville for admitting they smoked dope.
[00:41:01.010 --> 00:41:04.010]  And then, like, five years later, they were 80% of the market.
[00:41:04.010 --> 00:41:05.010]  I mean, that's what's happened.
[00:41:05.010 --> 00:41:06.010]  There you go.
[00:41:06.010 --> 00:41:07.010]  Well, and it's twofold, right?
[00:41:07.010 --> 00:41:11.010]  So we're serving the audience, and the audience needs to get better access to content so they
[00:41:11.010 --> 00:41:13.010]  don't have, like you said, the tip fatigue where they're paying for this.
[00:41:13.010 --> 00:41:17.010]  It's like your Netflix, Hulu, Amazon, all these different subscriptions that you have.
[00:41:17.010 --> 00:41:21.010]  But it's also creators need contracts that allow them to be who they are.
[00:41:21.010 --> 00:41:25.010]  Like, if I had come down and started talking to you about a contract that makes Alex Jones
[00:41:25.010 --> 00:41:28.010]  not Alex Jones, you'd have been like, I don't care how much money you offer.
[00:41:28.010 --> 00:41:29.010]  I'm not interested, right?
[00:41:29.010 --> 00:41:34.010]  So this was about how do we structure something that allows content creators to go out there
[00:41:34.010 --> 00:41:37.010]  and serve their audience as they see fit.
[00:41:37.010 --> 00:41:38.010]  Right.
[00:41:38.010 --> 00:41:39.010]  That's the big difference in what we're doing.
[00:41:39.010 --> 00:41:43.010]  And we're not trying to start a network where we just buy you and bring you over here and
[00:41:43.010 --> 00:41:46.010]  control what you say to make sure we make enough money and profit off of this.
[00:41:46.010 --> 00:41:52.010]  For us, this is about making a change in this country and helping people be equipped to
[00:41:52.010 --> 00:41:53.010]  battle daily.
[00:41:53.010 --> 00:41:57.010]  And, Gerald, not everybody's the CEO of, like, the number one independent conservative media
[00:41:57.010 --> 00:41:59.010]  company, even bigger than the liberal companies.
[00:41:59.010 --> 00:42:00.010]  You're freaking me out a little bit.
[00:42:00.010 --> 00:42:01.010]  No, no, talk to me.
[00:42:01.010 --> 00:42:02.010]  No, the listeners are great.
[00:42:03.010 --> 00:42:06.010]  But I need to get this too.
[00:42:06.010 --> 00:42:10.010]  Understand, folks, all the other contracts, whether it's with big tech or the other conservative
[00:42:10.010 --> 00:42:12.010]  outfits, they control you.
[00:42:12.010 --> 00:42:15.010]  They say you have to abide by these strictures.
[00:42:15.010 --> 00:42:16.010]  So it's rigged.
[00:42:16.010 --> 00:42:18.010]  But what you guys have set up is revolutionary.
[00:42:18.010 --> 00:42:22.010]  This is the only place with a platform that can handle the mass of traffic and where you
[00:42:22.010 --> 00:42:23.010]  can say and do whatever you want.
[00:42:23.010 --> 00:42:24.010]  That's Americana.
[00:42:24.010 --> 00:42:25.010]  That threatens the system.
[00:42:25.010 --> 00:42:27.010]  And it is catching on.
[00:42:27.010 --> 00:42:28.010]  It will catch on.
[00:42:28.010 --> 00:42:30.010]  That's why this is such a big deal.
[00:42:30.010 --> 00:42:33.010]  It's not just we're going to have some funny conservative shows and break some news.
[00:42:33.010 --> 00:42:35.010]  No, folks, this is building the infrastructure.
[00:42:35.010 --> 00:42:36.010]  This is what the enemy fears.
[00:42:36.010 --> 00:42:37.010]  So elaborate on that.
[00:42:37.010 --> 00:42:38.010]  Yeah.
[00:42:38.010 --> 00:42:39.010]  So, I mean, think about it right now.
[00:42:39.010 --> 00:42:40.010]  If you're...
[00:42:40.010 --> 00:42:41.010]  And Rumble's a great place.
[00:42:41.010 --> 00:42:42.010]  Before Rumble, we really didn't have a lot of options.
[00:42:42.010 --> 00:42:45.010]  We were trying to get our show out somewhere to make sure if we did get banned.
[00:42:45.010 --> 00:42:48.010]  I mean, you know all about that, trying to make sure that it doesn't get banned everywhere.
[00:42:48.010 --> 00:42:52.010]  Right now, with Rumble, the way that it was, there were islands.
[00:42:52.010 --> 00:42:54.010]  And that's great because you have some really big islands.
[00:42:54.010 --> 00:42:57.010]  You have some big, talented people out there that were trying to do their show.
[00:42:57.010 --> 00:42:58.010]  But they're isolated.
[00:42:58.010 --> 00:42:59.010]  And make some noise.
[00:42:59.010 --> 00:43:00.010]  They're isolated.
[00:43:00.010 --> 00:43:02.010]  And so what Rumble saw based on our conversations with them after we were like,
[00:43:02.010 --> 00:43:07.010]  Hey, guys, we've got to do something different, was we can allow creators to form networks.
[00:43:07.010 --> 00:43:09.010]  We don't need to be fractured and isolated.
[00:43:09.010 --> 00:43:11.010]  That's exactly what the Dems want.
[00:43:11.010 --> 00:43:12.010]  That's what liberals want.
[00:43:12.010 --> 00:43:13.010]  They don't want you to be effective.
[00:43:13.010 --> 00:43:15.010]  They want you to think you're being effective.
[00:43:15.010 --> 00:43:16.010]  Right.
[00:43:16.010 --> 00:43:17.010]  Right.
[00:43:17.010 --> 00:43:18.010]  And if you've built an audience for yourself and you're out there thinking,
[00:43:18.010 --> 00:43:20.010]  Okay, I'm just making all the money for myself.
[00:43:20.010 --> 00:43:21.010]  Fantastic.
[00:43:21.010 --> 00:43:22.010]  Maybe that works a little bit.
[00:43:22.010 --> 00:43:23.010]  But guess what?
[00:43:23.010 --> 00:43:28.010]  If we bind together and jump on the same island, you can't stop that.
[00:43:28.010 --> 00:43:32.010]  We'll get access to the content that you can produce and that Stephen can produce.
[00:43:32.010 --> 00:43:34.010]  And Brian and Nick.
[00:43:34.010 --> 00:43:35.010]  And we save the country and the world.
[00:43:35.010 --> 00:43:37.010]  Let me put a finer point on it.
[00:43:37.010 --> 00:43:39.010]  And that was a great job from Jill.
[00:43:39.010 --> 00:43:41.010]  But, for example, right now people have a choice.
[00:43:41.010 --> 00:43:44.010]  It's okay to want to do my own thing, closed circuit, or I have my subscribers.
[00:43:44.010 --> 00:43:45.010]  I get 100% of the revenue.
[00:43:45.010 --> 00:43:49.010]  But I don't benefit from a big network, the exposure.
[00:43:49.010 --> 00:43:52.010]  And if you go to one of these networks, you lose your right to your content.
[00:43:52.010 --> 00:43:55.010]  But other than ESG to interrupt, they're going to shut down the banking as they've already tried.
[00:43:55.010 --> 00:43:56.010]  Right.
[00:43:56.010 --> 00:43:58.010]  Everybody thinks they're on their own reservation.
[00:43:58.010 --> 00:43:59.010]  No, no, no.
[00:43:59.010 --> 00:44:00.010]  They're going to eat you last.
[00:44:00.010 --> 00:44:04.010]  We literally today had to change some of the credit card processing because we were like,
[00:44:04.010 --> 00:44:05.010]  Oh, wait a second.
[00:44:05.010 --> 00:44:06.010]  They hate Alex.
[00:44:06.010 --> 00:44:07.010]  True.
[00:44:07.010 --> 00:44:08.010]  So we made sure that all of that is secure.
[00:44:08.010 --> 00:44:12.010]  I mean, nothing against the guy who started Brexit, Nigel Farage.
[00:44:12.010 --> 00:44:15.010]  But that was an international story where they took his banking.
[00:44:15.010 --> 00:44:16.010]  You take yours.
[00:44:16.010 --> 00:44:17.010]  You're like, Yeah, we're just getting.
[00:44:17.010 --> 00:44:18.010]  We just got over it.
[00:44:18.010 --> 00:44:19.010]  Same thing with me.
[00:44:19.010 --> 00:44:21.010]  But the problem out there is people have a choice.
[00:44:21.010 --> 00:44:23.010]  Okay, do I make a living by myself on an island?
[00:44:23.010 --> 00:44:25.010]  Or do I give everything up to go to a network?
[00:44:25.010 --> 00:44:28.010]  Look, anyone out there who if you're doing your own thing, you're on an island, right?
[00:44:28.010 --> 00:44:30.010]  You have your own pay service to Patreon.
[00:44:30.010 --> 00:44:32.010]  Look, talk with Gerald.
[00:44:32.010 --> 00:44:36.010]  Guarantee you, if you compare the numbers, you will make more at Mug Club and you don't
[00:44:36.010 --> 00:44:40.010]  give anything up and you benefit from Alex, myself, Nick, and more.
[00:44:40.010 --> 00:44:41.010]  Think about this for a second.
[00:44:41.010 --> 00:44:43.010]  This is one thing when Gerald and I realized we were on to something.
[00:44:43.010 --> 00:44:45.010]  And I hate talking about this because I sound so selfish.
[00:44:45.010 --> 00:44:46.010]  No, but this revolution.
[00:44:46.010 --> 00:44:47.010]  No, you are.
[00:44:47.010 --> 00:44:49.010]  But this is what you invented.
[00:44:49.010 --> 00:44:50.010]  The wheel.
[00:44:50.010 --> 00:44:51.010]  Well, I was about to do it.
[00:44:51.010 --> 00:44:52.010]  And now I'm going to say it.
[00:44:52.010 --> 00:44:53.010]  I'm not going to say it.
[00:44:54.010 --> 00:44:56.010]  So when we were dealing with sponsors back in the day, right?
[00:44:56.010 --> 00:44:57.010]  We were on YouTube.
[00:44:57.010 --> 00:45:01.010]  And all of a sudden sponsors were wanting to pay just for Mug Club because they go,
[00:45:01.010 --> 00:45:02.010]  wait, wait a second.
[00:45:02.010 --> 00:45:03.010]  How many people are tuning in?
[00:45:03.010 --> 00:45:04.010]  How many tens of thousands?
[00:45:04.010 --> 00:45:08.010]  How many people are tuning in basically who are poor subscribers?
[00:45:08.010 --> 00:45:13.010]  And that space became valuable advertising space because so many that's unheard of.
[00:45:13.010 --> 00:45:17.010]  Hitting the tip jar because you want to see someone do well is very different from creating
[00:45:17.010 --> 00:45:19.010]  content that people want to tune into every day.
[00:45:19.010 --> 00:45:21.010]  And that's why we want to provide value.
[00:45:21.010 --> 00:45:26.010]  This is all about giving the people power who already want freedom and justice and populism
[00:45:26.010 --> 00:45:28.010]  and conservatism and Christianity.
[00:45:28.010 --> 00:45:30.010]  So all we're doing is saying, here's what you want.
[00:45:30.010 --> 00:45:31.010]  Make it big.
[00:45:31.010 --> 00:45:32.010]  Yeah, exactly.
[00:45:32.010 --> 00:45:33.010]  And you mentioned this on the show.
[00:45:33.010 --> 00:45:35.010]  Instead of just doing the boycott, we need to do a boycott.
[00:45:35.010 --> 00:45:37.010]  That works really, really well with Chick-fil-A.
[00:45:37.010 --> 00:45:41.010]  Now, I know they've since made some steps that we don't agree with, but at the time
[00:45:41.010 --> 00:45:42.010]  they were packed.
[00:45:42.010 --> 00:45:45.010]  The very next day after that, they were packed with people.
[00:45:45.010 --> 00:45:46.010]  I went there.
[00:45:46.010 --> 00:45:48.010]  They doubled their market share off that.
[00:45:48.010 --> 00:45:51.010]  And they're just saying, we were off on Sunday and we're not commies.
[00:45:51.010 --> 00:45:52.010]  We're saying we're battling the commies.
[00:45:52.010 --> 00:45:56.010]  Yeah, well, they were fighting some, I think there was a gay guy in the drive-thru or something
[00:45:56.010 --> 00:45:58.010]  like that that was giving them crap and the video went out.
[00:45:58.010 --> 00:46:00.010]  And then we went and supported them.
[00:46:00.010 --> 00:46:05.010]  Imagine if conservatives did that on a daily basis with content that they love, with businesses
[00:46:05.010 --> 00:46:07.010]  that they love that hold their values.
[00:46:07.010 --> 00:46:09.010]  There are those companies out there.
[00:46:09.010 --> 00:46:10.010]  It just takes a minute to find them.
[00:46:10.010 --> 00:46:12.010]  And as soon as you do, it's like, fine.
[00:46:12.010 --> 00:46:13.010]  I think Yingling, right?
[00:46:13.010 --> 00:46:15.010]  That was one that really capitalized off of it.
[00:46:15.010 --> 00:46:16.010]  Yeah, they stepped right in on it.
[00:46:16.010 --> 00:46:17.010]  They did.
[00:46:17.010 --> 00:46:18.010]  But you know what, though?
[00:46:18.010 --> 00:46:19.010]  Here's the thing, too.
[00:46:19.010 --> 00:46:20.010]  Here's a perfect example, Yingling.
[00:46:20.010 --> 00:46:21.010]  And I'm not going to name names.
[00:46:21.010 --> 00:46:22.010]  Yingling has been around.
[00:46:22.010 --> 00:46:24.010]  They've always just been a brewery, one of the oldest breweries.
[00:46:24.010 --> 00:46:26.010]  They happen to be conservative.
[00:46:26.010 --> 00:46:29.010]  But when the Bud Light thing happened, how many people came out going, we're America's
[00:46:29.010 --> 00:46:30.010]  beer.
[00:46:30.010 --> 00:46:31.010]  And they're selling a six-pack for $40.
[00:46:31.010 --> 00:46:33.010]  That's using you to make money.
[00:46:33.010 --> 00:46:35.010]  That's not creating a product that you want.
[00:46:35.010 --> 00:46:36.010]  Yingling is a product that people want.
[00:46:36.010 --> 00:46:37.010]  And those people are patriots.
[00:46:37.010 --> 00:46:38.010]  That's the difference.
[00:46:38.010 --> 00:46:39.010]  Well, it's simple.
[00:46:39.010 --> 00:46:42.010]  If people support this, we'll change the world and beat them.
[00:46:42.010 --> 00:46:43.010]  They're scared of my broadcast.
[00:46:43.010 --> 00:46:44.010]  They're scared of yours.
[00:46:44.010 --> 00:46:45.010]  We're not whiners.
[00:46:45.010 --> 00:46:46.010]  Oh, they took our banks.
[00:46:46.010 --> 00:46:49.010]  We probably should be bigger whiners going, hey, we're under attack.
[00:46:49.010 --> 00:46:51.010]  But they're literally scared of this.
[00:46:51.010 --> 00:46:55.010]  But getting to Nick, I know you don't want to give away your great comedy just here on
[00:46:55.010 --> 00:46:56.010]  the main broadcast.
[00:46:56.010 --> 00:46:58.010]  That's your show that you do every day, coming up this afternoon.
[00:46:58.010 --> 00:46:59.010]  Tell us about it.
[00:46:59.010 --> 00:47:03.010]  But some of the politically incorrect stuff, give it to us right now for my audience.
[00:47:03.010 --> 00:47:05.010]  Yeah, just don't be put on the spot.
[00:47:05.010 --> 00:47:08.010]  Or what are some of the jokes you got in trouble for?
[00:47:08.010 --> 00:47:10.010]  Obama, when Obama was in office.
[00:47:10.010 --> 00:47:12.010]  Remember when they threw shoes at George Bush?
[00:47:12.010 --> 00:47:13.010]  Yeah, yeah, yeah.
[00:47:13.010 --> 00:47:14.010]  He dodged it.
[00:47:14.010 --> 00:47:15.010]  Pretty quick.
[00:47:15.010 --> 00:47:17.010]  He dodged it when Obama was president.
[00:47:17.010 --> 00:47:21.010]  I would do these jokes, by the way, at the Comedy Cellar in New York, which is on the
