[00:00:01.000 --> 00:00:16.000]  Intro
[01:29:03.770 --> 01:29:07.850]  Carlson and take him off the air. People said, no way he's the most powerful ever happened.
[01:29:07.850 --> 01:29:11.610]  They've got quadrillions of stolen money. They only had Tucker Carlson on the air because they
[01:29:11.610 --> 01:29:15.290]  believe they can control him. But as soon as they figured out they couldn't, he was taken off the
[01:29:15.290 --> 01:29:20.730]  air. It's the same thing with Infowars. But Infowars is not owned by Fox or controlled by
[01:29:20.730 --> 01:29:26.730]  George Soros or owned by Spotify like Joe Rogan. We are only beholden to our viewers and our
[01:29:26.730 --> 01:29:32.010]  listeners. And when you support us, we're unstoppable. I'm not underwritten by Rupert
[01:29:32.010 --> 01:29:38.970]  Murdoch or by George Soros. I'm underwritten by you, which is we the people. So I want to thank
[01:29:38.970 --> 01:29:42.730]  you for your support and encourage viewers and listeners to understand. Please don't take
[01:29:42.730 --> 01:29:47.290]  Infowars for granted. We're barely hanging on. We need your word of mouth, your prayer,
[01:29:47.290 --> 01:29:51.210]  your financial support while getting great products at the same time at Infowarsstore.com.
[01:29:51.210 --> 01:29:55.930]  So don't procrastinate. Go to Infowarsstore.com, get amazing products that keep us on the air
[01:29:55.930 --> 01:30:02.250]  and never submit to these tyrants. Turbo Force is back, sold out for eight months,
[01:30:02.250 --> 01:30:08.490]  and it's Turbo Force Plus. We made it even stronger. The strongest long term energy
[01:30:08.490 --> 01:30:13.850]  you're going to find anywhere. Turbo Force is back in stock at Infowarsstore.com or
[01:30:13.850 --> 01:30:22.970]  888-253-3139. It's not just wide spectrum natural herbs that time release over 10 hours,
[01:30:22.970 --> 01:30:28.250]  should be called 10 hour energy. It has a bunch of vitamins and minerals and a bunch of other
[01:30:28.250 --> 01:30:33.690]  key things and amino acids that turbocharge everything and are good for your heart,
[01:30:33.690 --> 01:30:41.770]  your brain, your liver, you name it. It is the super fuel. Rainforce Plus is great. Rainforce
[01:30:41.770 --> 01:30:46.490]  Ultra is great. They're two different nootropics. They go good with this, but this is the king Kong.
[01:30:47.130 --> 01:30:53.930]  This is the boss. Turbo Force, back in stock, discounted, Infowarsstore.com. More power,
[01:30:53.930 --> 01:31:03.930]  more strength, more energy. Right now, I'm not talking to the viewers and listeners that have
[01:31:03.930 --> 01:31:08.490]  gone to Infowarsstore.com and gotten the great products that enrich your life, that empower
[01:31:08.490 --> 01:31:14.410]  your immune system and your body and keep us on air. I am humbly, hand in hand, talking to the
[01:31:14.410 --> 01:31:19.770]  viewers and listeners that have tuned in, many of you for years, and never gone to Infowarsstore.com.
[01:31:19.770 --> 01:31:25.770]  We know the vast, vast, vast, vast majority of you never actually go to Infowarsstore.com and never
[01:31:25.770 --> 01:31:29.850]  experience these great products and never find the operation. Sure, you share a link, you share
[01:31:29.850 --> 01:31:34.490]  an article, you tell folks about the show. That's great and I thank you, but we need funds to operate.
[01:31:34.490 --> 01:31:38.650]  Plus, we've got really great products that do amazing things for people like our CBD oil
[01:31:38.650 --> 01:31:43.290]  and our Fizzy Magnesium and our Sleep Aid and our Nitric Oxide and our Real Red Pill. Plus,
[01:31:43.290 --> 01:31:46.890]  all of these are really great products that keep us on air. Plus, you're missing out on
[01:31:46.890 --> 01:31:51.050]  having these products. So, get off the bench. Get in the game. Step to the plate and go to
[01:31:51.050 --> 01:31:56.650]  Infowarsstore.com right now and get these great Infowars products at Infowarsstore.com.
[01:31:58.730 --> 01:32:03.450]  It's time to show them what a real alpha male looks like with one of our most powerful products
[01:32:03.450 --> 01:32:08.970]  ever made, Alpha Power. As you age, your body can lose testosterone over time. With
[01:32:08.970 --> 01:32:13.690]  the incredible ingredients in this formula, we can help you beat the test of time and assist
[01:32:13.690 --> 01:32:18.970]  in restoring that lost energy and gluten that comes with time and age. Alpha Power's incredible
[01:32:18.970 --> 01:32:23.370]  ingredients can help you boost your sports performance or enhance your day-to-day life
[01:32:23.370 --> 01:32:29.850]  with ease while encouraging hormonal balance. Perfect by itself or with super male vitality
[01:32:29.850 --> 01:32:35.290]  in the true alpha male path. Alpha Power can help boost performance, help maintain normal
[01:32:35.290 --> 01:32:41.050]  testosterone levels, support healthy cholesterol, and more. Let Alpha Power help bring you to the
[01:32:41.050 --> 01:32:46.250]  peak of your optimal health. Don't fall short on energy in the fight against tyranny. Show the
[01:32:46.250 --> 01:32:58.250]  world what a true alpha male looks like today with Alpha Power. Head to Infowarsstore.com today.
[01:32:59.850 --> 01:33:08.250]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[01:33:08.400 --> 01:33:27.599]  Waging war on corruption, it's Alex Jones, coming to you live from the front lines of
[01:33:27.599 --> 01:33:28.599]  the InfoWar.
[01:33:28.599 --> 01:33:37.920]  Alright, the phone lines are loaded, I'm going to hit some more news and then go right to
[01:33:37.920 --> 01:33:38.920]  your phone calls.
[01:33:38.920 --> 01:33:45.240]  I have a request to listeners out there, if you don't get a high-quality, gravity-fed
[01:33:45.240 --> 01:33:49.160]  filter that's highly rated, that cuts out basically everything to non-detectable levels,
[01:33:49.160 --> 01:33:52.080]  thousands of chemicals that are in the water supply, you're insane.
[01:33:52.080 --> 01:33:57.360]  Some of the most toxic things in our lives come through the water supply.
[01:33:57.360 --> 01:34:04.000]  And we have the Alexa Pure Pro stainless steel water filtration, highest rated out there,
[01:34:04.000 --> 01:34:07.759]  available at the lowest price you're going to find anywhere.
[01:34:07.759 --> 01:34:12.759]  At InfoWarStore.com, in stock, ready to ship to you right now.
[01:34:12.759 --> 01:34:19.480]  And again, there are four or five gravity-fed filters, there's about 50, 60 different companies
[01:34:19.480 --> 01:34:23.519]  out there, but there are three or four or five maybe that we've seen the test on that
[01:34:23.519 --> 01:34:27.599]  are as good as this, because it's basically the same manufacturing parameters, the rest
[01:34:27.599 --> 01:34:28.599]  of it.
[01:34:28.599 --> 01:34:32.280]  They just charge a lot more for the other units that have that same quality.
[01:34:32.280 --> 01:34:37.200]  So this is a great deal, it does 10,000 plus gallons, they have replacement filters, we
[01:34:37.200 --> 01:34:41.639]  sell those as well, InfoWarStore.com.
[01:34:41.639 --> 01:34:45.879]  And it's very simple, it's great in your RV, great in your camping shack, great in your
[01:34:45.879 --> 01:34:53.120]  kitchen, great in your bedroom, just know that you've got good, high-quality, pure water,
[01:34:53.120 --> 01:34:54.120]  it's available right now.
[01:34:54.120 --> 01:34:59.000]  And you can put a couple gallons in there and it only takes 20-something minutes for
[01:34:59.000 --> 01:35:00.320]  it to go through.
[01:35:00.320 --> 01:35:04.440]  Some of the lesser models out there take a lot longer.
[01:35:04.440 --> 01:35:09.120]  This has really been the top unit for six years running, and the great folks that developed
[01:35:09.120 --> 01:35:13.839]  it basically just took the existing technology and made it even better, and only have about
[01:35:13.839 --> 01:35:21.280]  a 70%, 80% markup on it, and the leading competitors have a 200, 300% markup on it.
[01:35:21.280 --> 01:35:24.920]  So we sell a ton of these, but we don't get a lot of money from the sale of them, but
[01:35:24.920 --> 01:35:29.360]  that's fine because we sell more of them because we get you the best deal out there.
[01:35:29.360 --> 01:35:36.240]  So InfoWarStore.com, get those right now, also get 1776 testosterone boost, get TurboForce
[01:35:36.240 --> 01:35:37.240]  back in stock.
[01:35:37.240 --> 01:35:40.960]  Real Red Pill Plus is going to be selling out very, very soon, just like DNA Force did,
[01:35:40.960 --> 01:35:42.160]  like I told you.
[01:35:42.160 --> 01:35:45.280]  It's amazing with the preglanone and other things it's got in it that naturally allow
[01:35:45.280 --> 01:35:48.599]  your body to produce the hormones you're supposed to have that get blocked by all the artificial
[01:35:48.599 --> 01:35:51.480]  chemicals in the food and water.
[01:35:51.480 --> 01:35:55.160]  You take this, you feel it, it takes about a week to kick in, everybody should be on
[01:35:55.160 --> 01:35:58.360]  Real Red Pill, especially those 40 and older.
[01:35:58.360 --> 01:36:05.639]  It's an amazing formula, Real Red Pill Plus, InfoWarStore.com, or 888-253-3139.
[01:36:05.639 --> 01:36:09.519]  That sale is going to have to end in the next week or so because it'll be four or five
[01:36:09.519 --> 01:36:13.879]  months until we get more of it in, that's when we're budgeted to be able to buy it again.
[01:36:13.879 --> 01:36:17.839]  And so it'll go back to full price next week, it'll still be a great deal, and it'll sell
[01:36:17.839 --> 01:36:20.839]  out at full price in about a month, but if we keep selling it right now, it'll be sold
[01:36:20.839 --> 01:36:24.639]  out in a week and a half at current sales rates, 40% off, you need to try Real Red
[01:36:24.639 --> 01:36:25.639]  Pill Plus.
[01:36:25.639 --> 01:36:29.799]  If you haven't gotten Real Red Pill Plus, every time we reformulate, we call it Plus,
[01:36:29.799 --> 01:36:33.120]  so it's even better than the first one we came out with like eight years ago.
[01:36:33.120 --> 01:36:36.080]  If you haven't tried it, you try it, if you're already a fan of it, get your Real Red Pill
[01:36:36.080 --> 01:36:37.080]  Plus.
[01:36:37.080 --> 01:36:40.559]  Now it was sold out for two years, we couldn't even get the ingredients during the lockdowns
[01:36:40.559 --> 01:36:41.759]  and supply chain problems.
[01:36:41.759 --> 01:36:45.660]  We could get some lesser ingredients, but we wouldn't do that, and so it's finally after
