whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:01:22.000 --> 01:01:31.000]   Things that don't matter, because without having a voice in our own government, we are nothing but a slave class for the lobbyists.
[01:01:31.000 --> 01:01:36.000]   If we were serious people, we would have never left the Capitol on January 6th.
[01:01:36.000 --> 01:01:48.000]   Instead, we ran home like children, and when the Canadian truckers stood up, we stayed put in our homes and watched it on the screen, hoping they would somehow make it all go away.
[01:01:48.000 --> 01:01:57.000]   Just like we did when Australia stood up, the Dutch farmers, the Brazilians, and by the time the Chinese stood up, we stopped caring altogether.
[01:01:57.000 --> 01:02:04.000]   People are now more concerned about who will run in 2024, as if it even matters.
[01:02:04.000 --> 01:02:14.000]   Republicans are openly discussing cheating in all future elections, so that even if they win, it can easily be taken away by their leftist partners.
[01:02:14.000 --> 01:02:17.000]   People don't care about America anymore.
[01:02:17.000 --> 01:02:23.000]   If we were serious people, then we wouldn't be sitting at home and looking for someone to blame.
[01:02:23.000 --> 01:02:29.000]   We'd be focusing all of our attention on the rigged election system and our criminal Congress.
[01:02:29.000 --> 01:02:35.000]   It's what Carrie Lake is doing in Arizona, and it's what the Brunson brothers are doing.
[01:02:35.000 --> 01:02:47.000]   They went through the exhausting bureaucratic process of litigation, and they have managed to get their case scheduled for discussion by the Supreme Court on January 6th, 2023.
[01:02:47.000 --> 01:03:02.000]   The Brunsons have accused 388 members of Congress of treason for voting against the investigation of our 2020 elections, and they are asking that all of them be permanently removed from office.
[01:03:02.000 --> 01:03:07.000]   The Brunson brothers are right, but many roll their eyes and don't want to hear it.
[01:03:07.000 --> 01:03:13.000]   They have lost all faith in the government and either want a revolution or distraction.
[01:03:13.000 --> 01:03:19.000]   But if your goal is to defend the U.S. Constitution, then there is a proper way to do it.
[01:03:19.000 --> 01:03:28.000]   And while it may eventually lead to violent action, the proper way to get there is first through the courts and then go from there.
[01:03:28.000 --> 01:03:41.000]   It may not seem as sexy and fun as your favorite distractions, but it is the proper way to start the process of restoring our nation, address the problem, and stay laser focused on it.
[01:03:41.000 --> 01:03:47.000]   Because it doesn't matter if we have a voice on Twitter. Our elections are still a total joke.
[01:03:47.000 --> 01:03:56.000]   Twitter is a distraction. And if we don't wake up, it's the new model for free speech regulated by our new royalty class.
[01:03:56.000 --> 01:04:08.000]   And so serious people are either busy building solutions or pressing both sides of our crooked government, both the left and the right, while preparing for the worst.
[01:04:08.000 --> 01:04:13.000]   Because these agents of the Great Reset will likely never surrender.
[01:04:13.000 --> 01:04:19.000]   The powers that be may have built the circus tent, but we have filled it with clowns.
[01:04:19.000 --> 01:04:26.000]   And so long as we are content with doing nothing but complaining and fighting one another, then nothing will ever change.
[01:04:26.000 --> 01:04:33.000]   The demoralization is real, and it's time to snap out of it and become a serious human being.
[01:04:33.000 --> 01:04:46.000]   Because if we do nothing, they are just going to fake a reckoning, blame it all on a hundred old patsies, and put us all back to sleep so they can keep exploiting the human herd.
[01:04:46.000 --> 01:04:50.000]   Reporting for InfoWars, this is Greg Reese.
[01:04:50.000 --> 01:04:56.000]   And what Greg means in his report about stay at the Capitol like in Brazil, peacefully protest and peacefully occupy. That's what they're scared of.
[01:05:00.000 --> 01:05:09.000]   December 2022 is here, and we are proud and very excited to announce that free shipping is back at InfoWarsStore.com.
[01:05:09.000 --> 01:05:13.000]   That's right, free shipping on all orders of $50 or more.
[01:05:13.000 --> 01:05:22.000]   But we've signed a new deal with a big national shipping company, and they're able to cut our regular shipping costs by up to 50%.
[01:05:22.000 --> 01:05:28.000]   So that means even on orders that are below $50, you're going to be paying way lower than you were previously.
[01:05:28.000 --> 01:05:33.000]   This is a game changer. We're so excited about it. Our listeners have really asked for free shipping again.
[01:05:33.000 --> 01:05:38.000]   We couldn't afford it before, but by moving to a bigger national distributor, we're able to do it.
[01:05:38.000 --> 01:05:43.000]   So now your orders will be shipped even faster, the same great customer service and more.
[01:05:43.000 --> 01:05:50.000]   So get huge discounts and free shipping on so many great items at InfoWarsStore.com right now.
[01:05:50.000 --> 01:05:57.000]   I want to thank you all for your support, but now there's no excuse to boost your immune system, lead a healthier life, and keep InfoWars on the air.
[01:05:57.000 --> 01:06:00.000]   That's InfoWarsStore.com.
[01:06:00.000 --> 01:06:16.000]   Crashing through the lies and disinformation, it's Alex Jones coming to you live from the front lines of the InfoWars.
[01:06:23.000 --> 01:06:28.000]   I'm looking at the board here of phone calls. Again, we don't screen your calls, only ask that you have a clean phone line.
[01:06:28.000 --> 01:06:32.000]   Tell us where you're calling from. If you'd like to give us a topic, they put it on the board.
[01:06:32.000 --> 01:06:45.000]   A lot of amazing things that folks want to talk about. Elections, polls, Georgia Republicans, vaccine injuries, reaction to Pfizer shot, COVID vaccines, InfoWars life-saving,
[01:06:45.000 --> 01:06:50.000]   ease and operative Alex Jones being duped. I'm not saying that, that's what the caller's saying.
[01:06:50.000 --> 01:07:02.000]   Kyle, Russia, nuclear threats, hazy InfoWars Alex Jones, COVID information, saving lives, Democrats versus Republicans, legal election, government lives, government kills,
[01:07:02.000 --> 01:07:10.000]   Nazi Germany today, the system will never change, spiritual warfare. Those are just some of the things that the callers want to get to,
[01:07:10.000 --> 01:07:18.000]   and we'll go through a lot more callers than just those obviously. But I did not plug last hour, and if I don't plug, we're not going to have the funding,
[01:07:18.000 --> 01:07:24.000]   and we're going to get shut down. Now's the time to do your Christmas shopping, not fight the crowds, not go to the malls.
[01:07:24.000 --> 01:07:30.000]   Know you're getting high-quality, made-in-America products. InfoWarsStore.com has the biggest sales in our history right now.
[01:07:30.000 --> 01:07:43.000]   Free shipping is back, double Patreon points, and up to 60% off with promo code 1776. That's promo code 1776 at checkout.
[01:07:43.000 --> 01:07:49.000]   Now, what do we still have in stock? A lot of our best products, but a lot of them have sold out.
[01:07:49.000 --> 01:07:56.000]   We have knockout sleep support, amazing, clean, healthy, eight different compounds, give you a deep, more restful sleep.
[01:07:56.000 --> 01:08:01.000]   We have Alba Power that supercharges male and female libido, stamina, and energy. It's amazing.
[01:08:01.000 --> 01:08:13.000]   Vazobeats Complete, an incredibly strong beets concentrate that increases nitrous oxide in the blood that's so good for the heart and cardiovascular system and your lungs.
[01:08:13.000 --> 01:08:22.000]   We also have Body's Ultimate Turmeric Formula, super strong turmeric concentrate, the strongest on the market, 95% curcuminoid.
[01:08:22.000 --> 01:08:31.000]   Vitamin Mineral Fusion, all the key vitamins, all the key minerals, amino acids, one-stop shop, and it's a great-tasting powder you put into a liquid that helps you have better absorption.
[01:08:31.000 --> 01:08:38.000]   DNA Force Plus, V-Rolls Royce for your telomeres, your cells, your mitochondria, makes your telomeres last longer.
[01:08:38.000 --> 01:08:44.000]   It doesn't make them grow, it makes them last longer. When your telomeres are done, you die.
[01:08:44.000 --> 01:08:47.000]   Okay, the cells die, so this actually makes those last longer on record.
[01:08:47.000 --> 01:08:57.000]   PQQ CoQ10 and so much more. Vitamin D3 gummies with calcium, whole food multivitamin, vitamin C with zinc, super strong formula.
[01:08:57.000 --> 01:09:07.000]   Brain Force Ultra, Brain Force Plus, super male vitality, ultimate krill, ultimate fish oil, immune support, fission magnesium, all in stock right now, biggest deals ever.
[01:09:07.000 --> 01:09:18.000]   But in the coming days, you'll hear more and more of those things are sold out, like the X2, like the X3, like the Wake of America coffee, like the BioTruth Selenium.
[01:09:18.000 --> 01:09:29.000]   A lot of stuff, like Body's Ultimate Turmeric Formula is close to selling out, so be sure and get yours while you can, and know you support the tip of the spear, while supporting your overall health and wellness.
[01:09:29.000 --> 01:09:31.000]   A 360 win.
[01:09:31.000 --> 01:09:40.000]   Okay, let's do it. I'm going to your phone calls right now. Each caller gets about two minutes, because I want to get to the next person.
[01:09:40.000 --> 01:09:46.000]   That is the goal, and we go to the order they received. Thank you for calling Dillon in South Carolina. You're on the air.
[01:09:46.000 --> 01:09:52.000]   Alex, thank you so much for taking my call. I found InfoWars about seven or eight months ago.
[01:09:52.000 --> 01:09:57.000]   My only regret is that I didn't find you guys sooner. I'm listening to you guys about every day.
[01:09:57.000 --> 01:10:09.000]   The topic I wanted to talk about was the Georgia election. Warnock lost by 100,000 votes, but Brian Kemp won handedly. They won the Attorney General one-handedly.
[01:10:09.000 --> 01:10:17.000]   What was the issue there? We know the Democrats ballot harvest and do all these illegal things, but Warnock wasn't a great candidate.
[01:10:17.000 --> 01:10:27.000]   Only Ted Cruz and my guy, Lindsey Graham, were there helping him. There were no other Republicans there helping him try and win. Why did they let that seat go?
[01:10:27.000 --> 01:10:33.000]   You're absolutely right. The Republican Party put almost no energy behind Herschel Walker, and that is a very good question.
[01:10:33.000 --> 01:10:42.000]   Listen, we know how the election fraud happens. Remember a few years ago, the Google expert, the top statistician professor,
[01:10:42.000 --> 01:10:54.000]   recognized as the top guy in the country, an expert on digital numbers and on analyzing the larger Internet, Professor Epstein, not Jeffrey Epstein, the other one.
[01:10:54.000 --> 01:11:05.000]   He testified to Congress. He said, "Listen, Google sends people with political requests or political searches 90, I think it was 96 percent of the time, to Democrat sites.
[01:11:05.000 --> 01:11:12.000]   And over 98 percent of the time, they were putting up negative information when you did follow the link to Republicans."
[01:11:12.000 --> 01:11:19.000]   And so just by gaming that, he was showing a 20, 30 percent swing in vote. So that is proven election meddling.
[01:11:19.000 --> 01:11:32.000]   Then you have the FBI, with FBI agents inside Twitter and in the government coordinating with the ADL and big corporate media to directly censor and kill real stories that could affect the election.
[01:11:32.000 --> 01:11:37.000]   That is election meddling right there. We only know about Twitter because that's where the document's been released.
[01:11:37.000 --> 01:11:44.000]   But it's actually come out with Google, Facebook, Instagram, Apple, all of them. So they're all doing it. Great points. Appreciate your call.
[01:11:44.000 --> 01:11:48.000]   Let's talk to Ed in Pennsylvania. Go ahead. You're on the air.
[01:11:48.000 --> 01:11:54.000]   Alex, you remember me? I used to call in twice a week 20 years ago.
[01:11:54.000 --> 01:11:58.000]   I do somewhat recognize your voice. What's on your mind, sir?
[01:11:58.000 --> 01:12:03.000]   My dad said we were Russian Cossacks, right where the war is at.
[01:12:03.000 --> 01:12:12.000]   And if people got the guts, they could go look at depleted uranium. We sent over 100,000 artillery shells and things.
[01:12:12.000 --> 01:12:18.000]   But Google "depleted uranium Iraqi children." The birth defects are horrible.
[01:12:18.000 --> 01:12:31.000]   And I sent you, it's a religious war. The Catholics, the Russians are Eastern Orthodox. They cross themselves left to right.
