whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:44:23.840 --> 01:44:28.960]   When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients,
[01:44:28.960 --> 01:44:33.960]   these formulas fuel your gut and your body to help you fight toxins and stay fueled all
[01:44:33.960 --> 01:44:35.040]   day.
[01:44:35.040 --> 01:44:39.480]   These incredible formulas can help keep your body in tip-top shape in the fight against
[01:44:39.480 --> 01:44:42.520]   stress, age, and outside toxins.
[01:44:42.520 --> 01:44:47.280]   There's no better time to try FloraLife and Carnivore to see how well they can support
[01:44:47.280 --> 01:44:48.680]   your body.
[01:44:48.680 --> 01:44:52.400]   Don't miss out on the chance to fuel your body and support recovery.
[01:44:52.400 --> 01:44:58.440]   Try the Info Wars Life Daily Digestive Pack today.
[01:44:58.440 --> 01:45:03.480]   And now, through the end of March, we are running the biggest special of this year.
[01:45:03.480 --> 01:45:06.360]   So far, it matches any other special we've ever done.
[01:45:06.360 --> 01:45:09.080]   So this is the best deal we've ever offered.
[01:45:09.080 --> 01:45:10.640]   Free shipping storewide.
[01:45:10.640 --> 01:45:12.520]   That's free shipping storewide.
[01:45:12.520 --> 01:45:13.800]   Free shipping storewide.
[01:45:13.800 --> 01:45:15.720]   50% off all the supplements.
[01:45:15.720 --> 01:45:18.000]   A bunch of other great deals as well.
[01:45:18.000 --> 01:45:19.000]   Double Patriot points.
[01:45:19.000 --> 01:45:23.800]   Instead of 5% on each order, towards your next order, you get 10% right there on your
[01:45:23.800 --> 01:45:24.800]   profile.
[01:45:24.800 --> 01:45:25.800]   Sign up for AutoShip.
[01:45:25.800 --> 01:45:27.080]   Canceling time for free.
[01:45:27.080 --> 01:45:30.120]   Get an additional 10% off on your next order.
[01:45:30.120 --> 01:45:32.200]   That's 20% off.
[01:45:32.200 --> 01:45:35.800]   You add that to 50% off and storewide free shipping.
[01:45:35.800 --> 01:45:37.760]   Most of these products are lost leaders.
[01:45:37.760 --> 01:45:40.040]   So I want to thank you all for supporting the Info War.
[01:45:40.040 --> 01:45:45.320]   I want to encourage you today to get great products in the 360 win at infowarsstore.com.
[01:45:45.320 --> 01:45:46.320]   Voting with our feet.
[01:45:46.320 --> 01:45:47.320]   Voting with our dollars.
[01:45:47.320 --> 01:45:48.320]   Voting with our mouths.
[01:45:48.320 --> 01:45:49.320]   Voting with our speech.
[01:45:49.320 --> 01:45:51.580]   Voting with our action.
[01:45:51.580 --> 01:45:53.120]   Free shipping storewide.
[01:45:53.120 --> 01:45:55.000]   That's free shipping storewide.
[01:45:55.000 --> 01:45:58.640]   Free shipping storewide at infowarsstore.com.
[01:45:58.640 --> 01:46:00.760]   Stress is a natural part of life.
[01:46:00.760 --> 01:46:06.840]   Work, family, friends, and everyday accidents can put a lot of strain on the body and your
[01:46:06.840 --> 01:46:07.840]   mood.
[01:46:07.840 --> 01:46:09.440]   Don't let life weigh you down.
[01:46:09.440 --> 01:46:14.240]   Happies is a powerful mood and stress support formula that has your back against life's
[01:46:14.240 --> 01:46:16.120]   daily inconveniences.
[01:46:16.120 --> 01:46:21.480]   Made with ancient ingredients used for thousands of years, Happies can help you take back the
[01:46:21.480 --> 01:46:22.480]   day.
[01:46:22.480 --> 01:46:27.560]   With our powerhouse formula, Happies can be an important part of your daily supplement
[01:46:27.560 --> 01:46:28.560]   routine.
[01:46:28.560 --> 01:46:32.640]   If you're on a poor diet and the constant on and off of your work life, it's more important
[01:46:32.640 --> 01:46:36.580]   than ever to support your body in the fight against stress.
[01:46:36.580 --> 01:46:42.560]   With powerful ingredients combined to help support the mind and body, Happies helps support
[01:46:42.560 --> 01:46:47.560]   during stress, promotes overall well-being, and helps support your mood.
[01:46:47.560 --> 01:46:49.640]   Don't live your life bogged down.
[01:46:49.640 --> 01:46:54.480]   Help your body overcome the effects of daily stress and pressure today with Happies from
[01:46:54.480 --> 01:46:55.480]   infowarsstore.com.
[01:46:55.480 --> 01:47:03.480]   You're listening to The Alex Jones Show.


whisper_print_timings:     load time =  1754.05 ms
whisper_print_timings:      mel time = 64594.92 ms
whisper_print_timings:   sample time = 19619.99 ms
whisper_print_timings:   encode time = 27586094.00 ms / 862065.44 ms per layer
whisper_print_timings:   decode time = 10975933.00 ms / 342997.91 ms per layer
whisper_print_timings:    total time = 38648624.00 ms
