whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:14:28.880 --> 01:14:31.880]   [Music]
[01:14:31.880 --> 01:14:34.880]   [Music]
[01:14:34.880 --> 01:14:37.880]   [Music]
[01:14:37.880 --> 01:14:40.880]   [Music]
[01:14:40.880 --> 01:14:43.880]   [Music]
[01:14:43.880 --> 01:14:46.880]   [Music]
[01:14:46.880 --> 01:14:49.880]   [Music]
[01:14:49.880 --> 01:14:52.880]   [Music]
[01:14:52.880 --> 01:14:55.880]   [Music]
[01:14:55.880 --> 01:14:58.880]   [Music]
[01:14:58.880 --> 01:15:01.880]   [Music]
[01:15:01.880 --> 01:15:04.880]   [Music]
[01:15:04.880 --> 01:15:07.880]   [Music]
[01:15:07.880 --> 01:15:10.880]   [Music]
[01:15:10.880 --> 01:15:13.880]   [Music]
[01:15:13.880 --> 01:15:16.880]   [Music]
[01:15:16.880 --> 01:15:19.880]   [Music]
[01:15:19.880 --> 01:15:22.880]   [Music]
[01:15:22.880 --> 01:15:25.880]   [Music]
[01:15:25.880 --> 01:15:28.880]   [Music]
[01:15:28.880 --> 01:15:31.880]   [Music]
[01:15:31.880 --> 01:15:34.880]   [Music]
[01:15:34.880 --> 01:15:37.880]   [Music]
[01:15:37.880 --> 01:15:40.880]   [Music]
[01:15:40.880 --> 01:15:43.880]   [Music]
[01:15:43.880 --> 01:15:46.880]   [Music]
[01:15:46.880 --> 01:15:49.880]   [Music]
[01:15:49.880 --> 01:15:52.880]   [Music]
[01:15:52.880 --> 01:15:55.880]   [Music]
[01:15:55.880 --> 01:15:58.880]   [Music]
[01:15:58.880 --> 01:16:01.880]   [Music]
[01:16:01.880 --> 01:16:04.880]   [Music]
[01:16:04.880 --> 01:16:07.880]   [Music]
[01:16:07.880 --> 01:16:10.880]   [Music]
[01:16:10.880 --> 01:16:13.880]   [Music]
[01:16:13.880 --> 01:16:16.880]   [Music]
[01:16:16.880 --> 01:16:19.880]   [Music]
[01:16:19.880 --> 01:16:22.880]   [Music]
[01:16:22.880 --> 01:16:25.880]   [Music]
[01:16:25.880 --> 01:16:28.880]   [Music]
[01:16:28.880 --> 01:16:31.880]   [Music]
[01:16:31.880 --> 01:16:34.880]   [Music]
[01:16:34.880 --> 01:16:37.880]   [Music]
[01:16:37.880 --> 01:16:40.880]   [Music]
[01:16:40.880 --> 01:16:43.880]   [Music]
[01:16:43.880 --> 01:16:46.880]   [Music]
[01:16:46.880 --> 01:16:49.880]   [Music]
[01:16:49.880 --> 01:16:52.880]   [Music]
[01:16:52.880 --> 01:16:55.880]   [Music]
[01:16:55.880 --> 01:16:58.880]   [Music]
[01:16:58.880 --> 01:17:01.880]   [Music]
[01:17:01.880 --> 01:17:04.880]   [Music]
[01:17:04.880 --> 01:17:07.880]   [Music]
[01:17:07.880 --> 01:17:10.880]   [Music]
[01:17:10.880 --> 01:17:13.880]   [Music]
[01:17:13.880 --> 01:17:16.880]   [Music]
[01:17:16.880 --> 01:17:19.880]   [Music]
[01:17:19.880 --> 01:17:22.880]   [Music]
[01:17:22.880 --> 01:17:25.880]   [Music]
[01:17:25.880 --> 01:17:28.880]   [Music]
[01:17:28.880 --> 01:17:31.880]   [Music]
[01:17:31.880 --> 01:17:34.880]   [Music]
[01:17:34.880 --> 01:17:37.880]   [Music]
[01:17:37.880 --> 01:17:40.880]   [Music]
[01:17:40.880 --> 01:17:43.880]   [Music]
[01:17:43.880 --> 01:17:46.880]   [Music]
[01:17:46.880 --> 01:17:49.880]   [Music]
[01:17:49.880 --> 01:17:52.880]   [Music]
[01:17:52.880 --> 01:17:55.880]   [Music]
[01:17:55.880 --> 01:17:58.880]   [Music]
[01:17:58.880 --> 01:18:01.880]   [Music]
[01:18:01.880 --> 01:18:04.880]   [Music]
[01:18:04.880 --> 01:18:07.880]   [Music]
[01:18:07.880 --> 01:18:10.880]   [Music]
[01:18:10.880 --> 01:18:13.880]   [Music]
[01:18:13.880 --> 01:18:16.880]   [Music]
[01:18:16.880 --> 01:18:19.880]   [Music]
[01:18:19.880 --> 01:18:22.880]   [Music]
[01:18:22.880 --> 01:18:25.880]   [Music]
[01:18:25.880 --> 01:18:28.880]   [Music]
[01:18:28.880 --> 01:18:31.880]   [Music]
[01:18:31.880 --> 01:18:34.880]   [Music]
[01:18:34.880 --> 01:18:37.880]   [Music]
[01:18:37.880 --> 01:18:40.880]   [Music]
[01:18:40.880 --> 01:18:43.880]   [Music]
[01:18:43.880 --> 01:18:46.880]   [Music]
[01:18:46.880 --> 01:18:49.880]   [Music]
[01:18:49.880 --> 01:18:52.880]   [Music]
[01:18:52.880 --> 01:18:55.880]   [Music]
[01:18:55.880 --> 01:18:58.880]   [Music]
[01:18:58.880 --> 01:19:01.880]   [Music]
[01:19:01.880 --> 01:19:04.880]   [Music]
[01:19:04.880 --> 01:19:07.880]   [Music]
[01:19:07.880 --> 01:19:10.880]   [Music]
[01:19:10.880 --> 01:19:13.880]   [Music]
[01:19:13.880 --> 01:19:16.880]   [Music]
[01:19:16.880 --> 01:19:19.880]   [Music]
[01:19:19.880 --> 01:19:22.880]   [Music]
[01:19:22.880 --> 01:19:25.880]   [Music]
[01:19:25.880 --> 01:19:28.880]   [Music]
[01:19:28.880 --> 01:19:31.880]   [Music]
[01:19:31.880 --> 01:19:34.880]   [Music]
[01:19:34.880 --> 01:19:37.880]   [Music]
[01:19:37.880 --> 01:19:40.880]   [Music]
[01:19:40.880 --> 01:19:43.880]   [Music]
[01:19:43.880 --> 01:19:46.880]   [Music]
[01:19:46.880 --> 01:19:49.880]   [Music]
[01:19:49.880 --> 01:19:52.880]   [Music]
[01:19:52.880 --> 01:19:55.880]   [Music]
[01:19:55.880 --> 01:19:58.880]   [Music]
[01:19:58.880 --> 01:20:01.880]   [Music]
[01:20:01.880 --> 01:20:04.880]   [Music]
[01:20:04.880 --> 01:20:07.880]   [Music]
[01:20:07.880 --> 01:20:10.880]   [Music]
[01:20:10.880 --> 01:20:13.880]   [Music]
[01:20:13.880 --> 01:20:16.880]   [Music]
[01:20:16.880 --> 01:20:19.880]   [Music]
[01:20:19.880 --> 01:20:22.880]   [Music]
[01:20:22.880 --> 01:20:25.880]   [Music]
[01:20:25.880 --> 01:20:28.880]   [Music]
[01:20:28.880 --> 01:20:31.880]   [Music]
[01:20:31.880 --> 01:20:34.880]   [Music]
[01:20:34.880 --> 01:20:37.880]   [Music]
[01:20:37.880 --> 01:20:40.880]   [Music]
[01:20:40.880 --> 01:20:43.880]   [Music]
[01:20:43.880 --> 01:20:46.880]   [Music]
[01:20:46.880 --> 01:20:49.880]   [Music]
[01:20:49.880 --> 01:20:52.880]   [Music]
[01:20:52.880 --> 01:20:55.880]   [Music]
[01:20:55.880 --> 01:20:58.880]   [Music]
[01:20:58.880 --> 01:21:01.880]   [Music]
[01:21:01.880 --> 01:21:04.880]   [Music]
[01:21:04.880 --> 01:21:07.880]   [Music]
[01:21:07.880 --> 01:21:10.880]   [Music]
[01:21:10.880 --> 01:21:13.880]   [Music]
[01:21:13.880 --> 01:21:16.880]   [Music]
[01:21:16.880 --> 01:21:19.880]   [Music]
[01:21:19.880 --> 01:21:22.880]   [Music]
[01:21:22.880 --> 01:21:25.880]   [Music]
[01:21:25.880 --> 01:21:28.880]   [Music]
[01:21:28.880 --> 01:21:31.880]   [Music]
[01:21:31.880 --> 01:21:34.880]   [Music]
[01:21:34.880 --> 01:21:37.880]   [Music]
[01:21:37.880 --> 01:21:40.880]   [Music]
[01:21:40.880 --> 01:21:43.880]   [Music]
[01:21:43.880 --> 01:21:46.880]   [Music]
[01:21:46.880 --> 01:21:49.880]   [Music]
[01:21:49.880 --> 01:21:52.880]   [Music]
[01:21:52.880 --> 01:21:55.880]   [Music]
[01:21:55.880 --> 01:21:58.880]   [Music]
[01:21:58.880 --> 01:22:01.880]   [Music]
[01:22:01.880 --> 01:22:04.880]   [Music]
[01:22:04.880 --> 01:22:07.880]   [Music]
[01:22:07.880 --> 01:22:10.880]   [Music]
[01:22:10.880 --> 01:22:13.880]   [Music]
[01:22:13.880 --> 01:22:16.880]   [Music]
[01:22:16.880 --> 01:22:19.880]   [Music]
[01:22:19.880 --> 01:22:22.880]   [Music]
[01:22:22.880 --> 01:22:25.880]   [Music]
[01:22:25.880 --> 01:22:28.880]   [Music]
[01:22:28.880 --> 01:22:31.880]   [Music]
[01:22:31.880 --> 01:22:34.880]   [Music]
[01:22:34.880 --> 01:22:37.880]   [Music]
[01:22:37.880 --> 01:22:40.880]   [Music]
[01:22:40.880 --> 01:22:43.880]   [Music]
[01:22:43.880 --> 01:22:46.880]   [Music]
[01:22:46.880 --> 01:22:49.880]   [Music]
[01:22:49.880 --> 01:22:52.880]   [Music]
[01:22:52.880 --> 01:22:55.880]   [Music]
[01:22:55.880 --> 01:22:58.880]   [Music]
[01:22:58.880 --> 01:23:01.880]   [Music]
[01:23:01.880 --> 01:23:04.880]   [Music]
[01:23:04.880 --> 01:23:07.880]   [Music]
[01:23:07.880 --> 01:23:10.880]   [Music]
[01:23:10.880 --> 01:23:13.880]   [Music]
[01:23:13.880 --> 01:23:16.880]   [Music]
[01:23:16.880 --> 01:23:19.880]   [Music]
[01:23:19.880 --> 01:23:22.880]   [Music]
[01:23:22.880 --> 01:23:25.880]   [Music]
[01:23:25.880 --> 01:23:28.880]   [Music]
[01:23:28.880 --> 01:23:31.880]   [Music]
[01:23:31.880 --> 01:23:34.880]   [Music]
[01:23:34.880 --> 01:23:37.880]   [Music]
[01:23:37.880 --> 01:23:40.880]   [Music]
[01:23:40.880 --> 01:23:43.880]   [Music]
[01:23:43.880 --> 01:23:46.880]   [Music]
[01:23:46.880 --> 01:23:49.880]   [Music]
[01:23:49.880 --> 01:23:52.880]   [Music]
[01:23:52.880 --> 01:23:55.880]   [Music]
[01:23:55.880 --> 01:23:58.880]   [Music]
[01:23:58.880 --> 01:24:01.880]   [Music]
[01:24:01.880 --> 01:24:04.880]   [Music]
[01:24:04.880 --> 01:24:07.880]   [Music]
[01:24:07.880 --> 01:24:10.880]   [Music]
[01:24:10.880 --> 01:24:13.880]   [Music]
[01:24:13.880 --> 01:24:16.880]   [Music]
[01:24:16.880 --> 01:24:19.880]   [Music]
[01:24:19.880 --> 01:24:22.880]   [Music]
[01:24:22.880 --> 01:24:25.880]   [Music]
[01:24:25.880 --> 01:24:28.880]   [Music]
[01:24:28.880 --> 01:24:31.880]   [Music]
[01:24:31.880 --> 01:24:34.880]   [Music]
[01:24:34.880 --> 01:24:37.880]   [Music]
[01:24:37.880 --> 01:24:40.880]   [Music]
[01:24:40.880 --> 01:24:43.880]   [Music]
[01:24:43.880 --> 01:24:46.880]   [Music]
[01:24:46.880 --> 01:24:49.880]   [Music]
[01:24:49.880 --> 01:24:52.880]   [Music]
[01:24:52.880 --> 01:24:55.880]   [Music]
[01:24:55.880 --> 01:24:58.880]   [Music]
[01:24:58.880 --> 01:25:01.880]   [Music]
[01:25:01.880 --> 01:25:04.880]   [Music]
[01:25:04.880 --> 01:25:07.880]   [Music]
[01:25:07.880 --> 01:25:10.880]   [Music]
[01:25:10.880 --> 01:25:13.880]   [Music]
[01:25:13.880 --> 01:25:16.880]   [Music]
[01:25:16.880 --> 01:25:19.880]   [Music]
[01:25:19.880 --> 01:25:22.880]   [Music]
[01:25:22.880 --> 01:25:25.880]   [Music]
[01:25:25.880 --> 01:25:28.880]   [Music]
[01:25:28.880 --> 01:25:31.880]   [Music]
[01:25:31.880 --> 01:25:34.880]   [Music]
[01:25:34.880 --> 01:25:37.880]   [Music]
[01:25:37.880 --> 01:25:40.880]   [Music]
[01:25:40.880 --> 01:25:43.880]   [Music]
[01:25:43.880 --> 01:25:46.880]   [Music]
[01:25:46.880 --> 01:25:49.880]   [Music]
[01:25:49.880 --> 01:25:52.880]   [Music]
[01:25:52.880 --> 01:25:55.880]   [Music]
[01:25:55.880 --> 01:25:58.880]   [Music]
[01:25:58.880 --> 01:26:01.880]   [Music]
[01:26:01.880 --> 01:26:04.880]   [Music]
[01:26:04.880 --> 01:26:07.880]   [Music]
[01:26:07.880 --> 01:26:10.880]   [Music]
[01:26:10.880 --> 01:26:13.880]   [Music]
[01:26:13.880 --> 01:26:16.880]   [Music]
[01:26:16.880 --> 01:26:19.880]   [Music]
[01:26:19.880 --> 01:26:22.880]   [Music]
[01:26:22.880 --> 01:26:25.880]   [Music]
[01:26:25.880 --> 01:26:28.880]   [Music]
[01:26:28.880 --> 01:26:31.880]   [Music]
[01:26:31.880 --> 01:26:34.880]   [Music]
[01:26:34.880 --> 01:26:37.880]   [Music]
[01:26:37.880 --> 01:26:40.880]   [Music]
[01:26:40.880 --> 01:26:43.880]   [Music]
[01:26:43.880 --> 01:26:46.880]   [Music]
[01:26:46.880 --> 01:26:49.880]   [Music]
[01:26:49.880 --> 01:26:52.880]   [Music]
[01:26:52.880 --> 01:26:55.880]   [Music]
[01:26:55.880 --> 01:26:58.880]   [Music]
[01:26:58.880 --> 01:27:01.880]   [Music]
[01:27:01.880 --> 01:27:04.880]   [Music]
[01:27:04.880 --> 01:27:07.880]   [Music]
[01:27:07.880 --> 01:27:10.880]   [Music]
[01:27:10.880 --> 01:27:13.880]   [Music]
[01:27:13.880 --> 01:27:16.880]   [Music]
[01:27:16.880 --> 01:27:19.880]   [Music]
[01:27:19.880 --> 01:27:22.880]   [Music]
[01:27:22.880 --> 01:27:25.880]   [Music]
[01:27:25.880 --> 01:27:28.880]   [Music]
[01:27:28.880 --> 01:27:31.880]   [Music]
[01:27:31.880 --> 01:27:34.880]   [Music]
[01:27:34.880 --> 01:27:37.880]   [Music]
[01:27:37.880 --> 01:27:40.880]   [Music]
[01:27:40.880 --> 01:27:43.880]   [Music]
[01:27:43.880 --> 01:27:46.880]   [Music]
[01:27:46.880 --> 01:27:49.880]   [Music]
[01:27:49.880 --> 01:27:52.880]   [Music]
[01:27:52.880 --> 01:27:55.880]   [Music]
[01:27:55.880 --> 01:27:58.880]   [Music]
[01:27:58.880 --> 01:28:01.880]   [Music]
[01:28:01.880 --> 01:28:04.880]   [Music]
[01:28:04.880 --> 01:28:07.880]   [Music]
[01:28:07.880 --> 01:28:10.880]   [Music]
[01:28:10.880 --> 01:28:13.880]   [Music]
[01:28:13.880 --> 01:28:16.880]   [Music]
[01:28:16.880 --> 01:28:19.880]   [Music]
[01:28:19.880 --> 01:28:22.880]   [Music]
[01:28:22.880 --> 01:28:25.880]   [Music]
[01:28:25.880 --> 01:28:28.880]   [Music]
[01:28:28.880 --> 01:28:31.880]   [Music]
[01:28:31.880 --> 01:28:34.880]   [Music]
[01:28:34.880 --> 01:28:37.880]   [Music]
[01:28:37.880 --> 01:28:40.880]   [Music]
[01:28:40.880 --> 01:28:43.880]   [Music]
[01:28:43.880 --> 01:28:46.880]   [Music]
[01:28:46.880 --> 01:28:49.880]   [Music]
[01:28:49.880 --> 01:28:52.880]   [Music]
[01:28:52.880 --> 01:28:55.880]   [Music]
[01:28:55.880 --> 01:28:58.880]   [Music]
[01:28:58.880 --> 01:29:01.880]   [Music]
[01:29:01.880 --> 01:29:04.880]   [Music]
[01:29:04.880 --> 01:29:07.880]   [Music]
[01:29:07.880 --> 01:29:10.880]   [Music]
[01:29:10.880 --> 01:29:13.880]   [Music]
[01:29:13.880 --> 01:29:16.880]   [Music]
[01:29:16.880 --> 01:29:19.880]   [Music]
[01:29:19.880 --> 01:29:22.880]   [Music]
[01:29:22.880 --> 01:29:25.880]   [Music]
[01:29:25.880 --> 01:29:28.880]   [Music]
[01:29:28.880 --> 01:29:31.880]   [Music]
[01:29:31.880 --> 01:29:34.880]   [Music]
[01:29:34.880 --> 01:29:37.880]   [Music]
[01:29:37.880 --> 01:29:40.880]   [Music]
[01:29:40.880 --> 01:29:43.880]   [Music]
[01:29:43.880 --> 01:29:46.880]   [Music]
[01:29:46.880 --> 01:29:49.880]   [Music]
[01:29:49.880 --> 01:29:52.880]   [Music]
[01:29:52.880 --> 01:29:55.880]   [Music]
[01:29:55.880 --> 01:29:58.880]   [Music]
[01:29:58.880 --> 01:30:01.880]   [Music]
[01:30:01.880 --> 01:30:04.880]   [Music]
[01:30:04.880 --> 01:30:07.880]   [Music]
[01:30:07.880 --> 01:30:10.880]   [Music]
[01:30:10.880 --> 01:30:13.880]   [Music]
[01:30:13.880 --> 01:30:16.880]   [Music]
[01:30:16.880 --> 01:30:19.880]   [Music]
[01:30:19.880 --> 01:30:22.880]   [Music]
[01:30:22.880 --> 01:30:25.880]   [Music]
[01:30:25.880 --> 01:30:28.880]   [Music]
[01:30:28.880 --> 01:30:31.880]   [Music]
[01:30:31.880 --> 01:30:34.880]   [Music]
[01:30:34.880 --> 01:30:37.880]   [Music]
[01:30:37.880 --> 01:30:40.880]   [Music]
[01:30:40.880 --> 01:30:43.880]   [Music]
[01:30:43.880 --> 01:30:46.880]   [Music]
[01:30:46.880 --> 01:30:49.880]   [Music]
[01:30:49.880 --> 01:30:52.880]   [Music]
[01:30:52.880 --> 01:30:55.880]   [Music]
[01:30:55.880 --> 01:30:58.880]   [Music]
[01:30:58.880 --> 01:31:01.880]   [Music]
[01:31:01.880 --> 01:31:04.880]   [Music]
[01:31:04.880 --> 01:31:07.880]   [Music]
[01:31:07.880 --> 01:31:10.880]   [Music]
[01:31:10.880 --> 01:31:13.880]   [Music]
[01:31:13.880 --> 01:31:16.880]   [Music]
[01:31:16.880 --> 01:31:19.880]   [Music]
[01:31:19.880 --> 01:31:22.880]   [Music]
[01:31:22.880 --> 01:31:25.880]   [Music]
[01:31:25.880 --> 01:31:28.880]   [Music]
[01:31:28.880 --> 01:31:31.880]   [Music]
[01:31:31.880 --> 01:31:34.880]   [Music]
[01:31:34.880 --> 01:31:37.880]   [Music]
[01:31:37.880 --> 01:31:40.880]   [Music]
[01:31:40.880 --> 01:31:43.880]   [Music]
[01:31:43.880 --> 01:31:46.880]   [Music]
[01:31:46.880 --> 01:31:49.880]   [Music]
[01:31:49.880 --> 01:31:52.880]   [Music]
[01:31:52.880 --> 01:31:55.880]   [Music]
[01:31:55.880 --> 01:31:58.880]   [Music]
[01:31:58.880 --> 01:32:01.880]   [Music]
[01:32:01.880 --> 01:32:04.880]   [Music]
[01:32:04.880 --> 01:32:07.880]   [Music]
[01:32:07.880 --> 01:32:10.880]   [Music]
[01:32:10.880 --> 01:32:13.880]   [Music]
[01:32:13.880 --> 01:32:16.880]   [Music]
[01:32:16.880 --> 01:32:19.880]   [Music]
[01:32:19.880 --> 01:32:22.880]   [Music]
[01:32:22.880 --> 01:32:25.880]   [Music]
[01:32:25.880 --> 01:32:28.880]   [Music]
[01:32:28.880 --> 01:32:31.880]   [Music]
[01:32:31.880 --> 01:32:34.880]   [Music]
[01:32:34.880 --> 01:32:37.880]   [Music]
[01:32:37.880 --> 01:32:40.880]   [Music]
[01:32:40.880 --> 01:32:43.880]   [Music]
[01:32:43.880 --> 01:32:46.880]   [Music]
[01:32:46.880 --> 01:32:49.880]   [Music]
[01:32:49.880 --> 01:32:52.880]   [Music]
[01:32:52.880 --> 01:32:55.880]   [Music]
[01:32:55.880 --> 01:32:58.880]   [Music]
[01:32:58.880 --> 01:33:01.880]   [Music]
[01:33:01.880 --> 01:33:04.880]   [Music]
[01:33:04.880 --> 01:33:07.880]   [Music]
[01:33:07.880 --> 01:33:10.880]   [Music]
[01:33:10.880 --> 01:33:13.880]   [Music]
[01:33:13.880 --> 01:33:16.880]   [Music]
[01:33:16.880 --> 01:33:19.880]   [Music]
[01:33:19.880 --> 01:33:22.880]   [Music]
[01:33:22.880 --> 01:33:25.880]   [Music]
[01:33:25.880 --> 01:33:28.880]   [Music]
[01:33:28.880 --> 01:33:31.880]   [Music]
[01:33:31.880 --> 01:33:34.880]   [Music]
[01:33:34.880 --> 01:33:37.880]   [Music]
[01:33:37.880 --> 01:33:40.880]   [Music]
[01:33:40.880 --> 01:33:43.880]   [Music]
[01:33:43.880 --> 01:33:46.880]   [Music]
[01:33:46.880 --> 01:33:49.880]   [Music]
[01:33:49.880 --> 01:33:52.880]   [Music]
[01:33:52.880 --> 01:33:55.880]   [Music]
[01:33:55.880 --> 01:33:58.880]   [Music]
[01:33:58.880 --> 01:34:01.880]   [Music]
[01:34:01.880 --> 01:34:04.880]   [Music]
[01:34:04.880 --> 01:34:07.880]   [Music]
[01:34:07.880 --> 01:34:10.880]   [Music]
[01:34:10.880 --> 01:34:13.880]   [Music]
[01:34:13.880 --> 01:34:16.880]   [Music]
[01:34:16.880 --> 01:34:19.880]   [Music]
[01:34:19.880 --> 01:34:22.880]   [Music]
[01:34:22.880 --> 01:34:25.880]   [Music]
[01:34:25.880 --> 01:34:28.880]   [Music]
[01:34:28.880 --> 01:34:31.880]   [Music]
[01:34:31.880 --> 01:34:34.880]   [Music]
[01:34:34.880 --> 01:34:37.880]   [Music]
[01:34:37.880 --> 01:34:40.880]   [Music]
[01:34:40.880 --> 01:34:43.880]   [Music]
[01:34:43.880 --> 01:34:46.880]   [Music]
[01:34:46.880 --> 01:34:49.880]   [Music]
[01:34:49.880 --> 01:34:52.880]   [Music]
[01:34:52.880 --> 01:34:55.880]   [Music]
[01:34:55.880 --> 01:34:58.880]   [Music]
[01:34:58.880 --> 01:35:01.880]   [Music]
[01:35:01.880 --> 01:35:04.880]   [Music]
[01:35:04.880 --> 01:35:07.880]   [Music]
[01:35:07.880 --> 01:35:10.880]   [Music]
[01:35:10.880 --> 01:35:13.880]   [Music]
[01:35:13.880 --> 01:35:16.880]   [Music]
[01:35:16.880 --> 01:35:19.880]   [Music]
[01:35:19.880 --> 01:35:22.880]   [Music]
[01:35:22.880 --> 01:35:25.880]   [Music]
[01:35:25.880 --> 01:35:28.880]   [Music]
[01:35:28.880 --> 01:35:31.880]   [Music]
[01:35:31.880 --> 01:35:34.880]   [Music]
[01:35:34.880 --> 01:35:37.880]   [Music]
[01:35:37.880 --> 01:35:40.880]   [Music]
[01:35:40.880 --> 01:35:43.880]   [Music]
[01:35:43.880 --> 01:35:46.880]   [Music]
[01:35:46.880 --> 01:35:49.880]   [Music]
[01:35:49.880 --> 01:35:52.880]   [Music]
[01:35:52.880 --> 01:35:55.880]   [Music]
[01:35:55.880 --> 01:35:58.880]   [Music]
[01:35:58.880 --> 01:36:01.880]   [Music]
[01:36:01.880 --> 01:36:04.880]   [Music]
[01:36:04.880 --> 01:36:07.880]   [Music]
[01:36:07.880 --> 01:36:10.880]   [Music]
[01:36:10.880 --> 01:36:13.880]   [Music]
[01:36:13.880 --> 01:36:16.880]   [Music]
[01:36:16.880 --> 01:36:19.880]   [Music]
[01:36:19.880 --> 01:36:22.880]   [Music]
[01:36:22.880 --> 01:36:25.880]   [Music]
[01:36:25.880 --> 01:36:28.880]   [Music]
[01:36:28.880 --> 01:36:31.880]   [Music]
[01:36:31.880 --> 01:36:34.880]   [Music]
[01:36:34.880 --> 01:36:37.880]   [Music]
[01:36:37.880 --> 01:36:40.880]   [Music]
[01:36:40.880 --> 01:36:43.880]   [Music]
[01:36:43.880 --> 01:36:46.880]   [Music]
[01:36:46.880 --> 01:36:49.880]   [Music]
[01:36:49.880 --> 01:36:52.880]   [Music]
[01:36:52.880 --> 01:36:55.880]   [Music]
[01:36:55.880 --> 01:36:58.880]   [Music]
[01:36:58.880 --> 01:37:01.880]   [Music]
[01:37:01.880 --> 01:37:04.880]   [Music]
[01:37:04.880 --> 01:37:07.880]   [Music]
[01:37:07.880 --> 01:37:10.880]   [Music]
[01:37:10.880 --> 01:37:13.880]   [Music]
[01:37:13.880 --> 01:37:16.880]   [Music]
[01:37:16.880 --> 01:37:19.880]   [Music]
[01:37:19.880 --> 01:37:22.880]   [Music]
[01:37:22.880 --> 01:37:25.880]   [Music]
[01:37:25.880 --> 01:37:28.880]   [Music]
[01:37:28.880 --> 01:37:31.880]   [Music]
[01:37:31.880 --> 01:37:34.880]   [Music]
[01:37:34.880 --> 01:37:37.880]   [Music]
[01:37:37.880 --> 01:37:40.880]   [Music]
[01:37:40.880 --> 01:37:43.880]   [Music]
[01:37:43.880 --> 01:37:46.880]   [Music]
[01:37:46.880 --> 01:37:49.880]   [Music]
[01:37:49.880 --> 01:37:52.880]   [Music]
[01:37:52.880 --> 01:37:55.880]   [Music]
[01:37:55.880 --> 01:37:58.880]   [Music]
[01:37:58.880 --> 01:38:01.880]   [Music]
[01:38:01.880 --> 01:38:04.880]   [Music]
[01:38:04.880 --> 01:38:07.880]   [Music]
[01:38:07.880 --> 01:38:10.880]   [Music]
[01:38:10.880 --> 01:38:13.880]   [Music]
[01:38:13.880 --> 01:38:16.880]   [Music]
[01:38:16.880 --> 01:38:19.880]   [Music]
[01:38:19.880 --> 01:38:22.880]   [Music]
[01:38:22.880 --> 01:38:25.880]   [Music]
[01:38:25.880 --> 01:38:28.880]   [Music]
[01:38:28.880 --> 01:38:31.880]   [Music]
[01:38:31.880 --> 01:38:34.880]   [Music]
[01:38:34.880 --> 01:38:37.880]   [Music]
[01:38:37.880 --> 01:38:40.880]   [Music]
[01:38:40.880 --> 01:38:43.880]   [Music]
[01:38:43.880 --> 01:38:46.880]   [Music]
[01:38:46.880 --> 01:38:49.880]   [Music]
[01:38:49.880 --> 01:38:52.880]   [Music]
[01:38:52.880 --> 01:38:55.880]   [Music]
[01:38:55.880 --> 01:38:58.880]   [Music]
[01:38:58.880 --> 01:39:01.880]   [Music]
[01:39:01.880 --> 01:39:04.880]   [Music]
[01:39:04.880 --> 01:39:07.880]   [Music]
[01:39:07.880 --> 01:39:10.880]   [Music]
[01:39:10.880 --> 01:39:13.880]   [Music]
[01:39:13.880 --> 01:39:16.880]   [Music]
[01:39:16.880 --> 01:39:19.880]   [Music]
[01:39:19.880 --> 01:39:22.880]   [Music]
[01:39:22.880 --> 01:39:25.880]   [Music]
[01:39:25.880 --> 01:39:28.880]   [Music]
[01:39:28.880 --> 01:39:31.880]   [Music]
[01:39:31.880 --> 01:39:34.880]   [Music]
[01:39:34.880 --> 01:39:37.880]   [Music]
[01:39:37.880 --> 01:39:40.880]   [Music]
[01:39:40.880 --> 01:39:43.880]   [Music]
[01:39:43.880 --> 01:39:46.880]   [Music]
[01:39:46.880 --> 01:39:49.880]   [Music]
[01:39:49.880 --> 01:39:52.880]   [Music]
[01:39:52.880 --> 01:39:55.880]   [Music]
[01:39:55.880 --> 01:39:58.880]   [Music]
[01:39:58.880 --> 01:40:01.880]   [Music]
[01:40:01.880 --> 01:40:04.880]   [Music]
[01:40:04.880 --> 01:40:07.880]   [Music]
[01:40:07.880 --> 01:40:10.880]   [Music]
[01:40:10.880 --> 01:40:13.880]   [Music]
[01:40:13.880 --> 01:40:16.880]   [Music]
[01:40:16.880 --> 01:40:19.880]   [Music]
[01:40:19.880 --> 01:40:22.880]   [Music]
[01:40:22.880 --> 01:40:25.880]   [Music]
[01:40:25.880 --> 01:40:28.880]   [Music]
[01:40:28.880 --> 01:40:31.880]   [Music]
[01:40:31.880 --> 01:40:34.880]   [Music]
[01:40:34.880 --> 01:40:37.880]   [Music]
[01:40:37.880 --> 01:40:40.880]   [Music]
[01:40:40.880 --> 01:40:43.880]   [Music]
[01:40:43.880 --> 01:40:46.880]   [Music]
[01:40:46.880 --> 01:40:49.880]   [Music]
[01:40:49.880 --> 01:40:52.880]   [Music]
[01:40:52.880 --> 01:40:55.880]   [Music]
[01:40:55.880 --> 01:40:58.880]   [Music]
[01:40:58.880 --> 01:41:01.880]   [Music]
[01:41:01.880 --> 01:41:04.880]   [Music]
[01:41:04.880 --> 01:41:07.880]   [Music]
[01:41:07.880 --> 01:41:10.880]   [Music]
[01:41:10.880 --> 01:41:13.880]   [Music]
[01:41:13.880 --> 01:41:16.880]   [Music]
