[00:00.000 --> 00:05.000] ...
[00:05.000 --> 00:10.000] ...
[00:10.000 --> 00:15.000] ...
[00:15.000 --> 00:19.000]  Infowars, tomorrow's news today.
[1:08:13.240 --> 1:08:18.680]  they're trying booster shots they're angry that this is going after children wow and the media
[1:08:18.680 --> 1:08:24.440]  is trying to spin it to boosters alone no it was about children and about politics and about the
[1:08:24.440 --> 1:08:31.080]  fda being ordered to say this is an authorized shot when it's not because they're like the number
[1:08:31.080 --> 1:08:38.200]  two and three people at the fda vaccines one of the most important areas the head lady that did
[1:08:38.200 --> 1:08:45.320]  all this crap and that's why they resigned got oxy cotton approved for children you think well
[1:08:45.320 --> 1:08:51.240]  she couldn't do anything more evil than that oh remember the battle plan frank once got hard
[1:08:51.240 --> 1:08:56.760]  to push it was to get people addicted she did something even worse you know it's 50 to 100
[1:08:56.760 --> 1:09:04.120]  times stronger again depending on the formula than hill billy harrowing oxy cotton what what's the
[1:09:04.120 --> 1:09:10.520]  name of the little chinese dragon character fentanyl that didn't come from china they just got the
[1:09:10.520 --> 1:09:17.480]  ingredients list from mit that was approved by the lady at the food and drug administration who
[1:09:17.480 --> 1:09:23.000]  they brought back to headed up what a monster that's who's saying we're gonna come after kids
[1:09:23.000 --> 1:09:29.960]  that's who's saying booster shots janet woodcock and just look at that demonic rat they just get
[1:09:29.960 --> 1:09:36.360]  these dull stupid psychotic demons who then work for the corporations in a revolving door who would
[1:09:36.360 --> 1:09:47.400]  sell their mother for a stick of bubble gum all of that's coming up and then the bad news the
[1:09:47.400 --> 1:09:50.920]  democrats are announcing nationwide they're going to come to your house take your children
[1:09:50.920 --> 1:09:55.160]  get the contact tracing app on their phone or the school says they may have come in contact
[1:09:55.160 --> 1:09:59.400]  they're going to take them to a shield center you won't see your children for 15 days while they're
[1:09:59.400 --> 1:10:06.840]  with the scum they want to lay their hands on your children so bad they want to approve fentanyl
[1:10:06.840 --> 1:10:16.920]  and oxy cotton they want to kill them and they will if you let them so judgments here judgment day
[1:10:16.920 --> 1:10:21.320]  all those that went along the system are going to be destroyed we're going to be penalized who wants
[1:10:21.320 --> 1:10:27.160]  to be part of their system this is good good to separate ourselves from them and their corporations
[1:10:27.160 --> 1:10:33.080]  and their systems we this is a war all right let's go to your phone calls let's talk to
[1:10:33.080 --> 1:10:37.560]  collin in virginia then we'll go to chris collin in virginia thanks for holding go ahead
[1:10:38.360 --> 1:10:42.760]  hey alex uh thanks for taking my call uh hopefully you can help me with my spidey
[1:10:42.760 --> 1:10:50.040]  census going off uh to come up brainstorm for my dad but basically uh he uh he got the shot
[1:10:50.040 --> 1:10:54.280]  and the when it first came out and my brother said hey his cognitive senses are really declined
[1:10:54.280 --> 1:10:58.920]  i said well maybe it's the shot then he had a stroke a real bad stroke about 30 days ago yeah
[1:10:58.920 --> 1:11:05.240]  because he eats holes in the brain and in the capillaries yeah yeah and i you know and but he made
[1:11:05.240 --> 1:11:10.280]  a huge he made like a Cinderella story come back and but now i'm really concerned because i live in
[1:11:10.280 --> 1:11:13.880]  the deep i've lived in pretty much the dc area all my life's probably the most liberal area now
[1:11:13.880 --> 1:11:19.320]  ever and uh basically what happened was they were moving them back and forth to the hospital and rehab
[1:11:19.320 --> 1:11:24.760]  and i said look because they're going to move them to a uh a long a long term assisted living to
[1:11:24.760 --> 1:11:30.440]  finish out the rehab and i said look we got it we we got to get i i i have for i for they're gonna
[1:11:30.440 --> 1:11:35.400]  hit him they're gonna hit him with a booster shot and finish the job yeah and i said look we got to
[1:11:35.400 --> 1:11:39.560]  make sure they don't hit him with that third booster shot and i but he's practiced at the hospital
[1:11:39.560 --> 1:11:45.640]  for maybe 30 40 years i said let's ask one of his colleagues to give him uh you know so your dad's
[1:11:45.640 --> 1:11:51.960]  a doctor he just retired uh several years ago so he we asked i his buddies are there and i said
[1:11:51.960 --> 1:11:57.480]  brian i asked i said i asked my brother asked him asked him to get them some i for medican uh so
[1:11:57.480 --> 1:12:01.160]  we can have it just in case he gets sick and assisted living because what happened today
[1:12:01.160 --> 1:12:06.520]  they just they just shut down they just shut down visiting uh in maryland oh yeah because
[1:12:06.520 --> 1:12:09.800]  they're getting ready oh because the winner the winner the fall and winner kill time's coming
[1:12:09.800 --> 1:12:13.880]  the kill season's coming out now they're gonna walk down and make some money with intubation
[1:12:13.880 --> 1:12:19.080]  53 000 per kill sorry i know it's your dad yeah you got to get him out of there now
[1:12:19.080 --> 1:12:24.040]  you got to take care of him at home they're gonna kill him for sure uh he's your dad you can go
[1:12:24.040 --> 1:12:28.840]  get him from these monsters uh and just get him out of there get him out of the clutches of those
[1:12:28.840 --> 1:12:35.480]  criminals uh so so let me guess they're trying to block him getting ivermectin oh they laughed at
[1:12:35.480 --> 1:12:41.640]  him and i said but the the the the clutch thing was my brother had a link of the japanese article
[1:12:41.640 --> 1:12:45.560]  off your site and i said well it was one of his best friends i said well send him that link
[1:12:45.560 --> 1:12:50.200]  and you know what his response to the article was crickets so uh that was one thing i was going to
[1:12:50.200 --> 1:12:54.200]  see if you Japanese government says it totally works totally works works on my parents well here's
[1:12:54.200 --> 1:13:00.040]  the deal even if they won't give him prescription you can go to the tractor supply any place it's
[1:13:00.040 --> 1:13:03.720]  the same damn molecule i'm not going to tell you what to do medicine wise look listen you know
[1:13:03.720 --> 1:13:07.240]  your spidey says they're going to kill your pop okay they're going to kill him just like the sun
[1:13:07.240 --> 1:13:11.560]  came up get your dad out of there take an extra job get your wife to help it doesn't matter he'll
[1:13:11.560 --> 1:13:15.720]  be better at your house you can walk him up and down the block because they're going to kill your
[1:13:15.720 --> 1:13:20.840]  daddy are you going to let him kill your dad so my spidey senses are right then they're going to
[1:13:20.840 --> 1:13:26.280]  murder they're going to get 53 grand they're not going to let you in they're going to run that thing
[1:13:26.280 --> 1:13:30.760]  down his throat and they're going to kill him they're going to give him another shot he's going
[1:13:30.760 --> 1:13:34.520]  to have more blood clots they're going to they're going to say he's got covid they're going to run
[1:13:34.520 --> 1:13:40.760]  that down his throat and blow his lungs out and get 53 thousand dollars per murder plus the death
[1:13:40.760 --> 1:13:46.040]  certificate bonus right you know absolutely depending on the state and how you get the federal
[1:13:46.040 --> 1:13:50.280]  money some people they murder they get like a hundred and twenty seven thousand dollars but
[1:13:50.280 --> 1:13:56.760]  us today admits 53 thousand to innovate them 53 thousand to snake that down there and let me tell
