[00:00.000 --> 00:29.000]  Music
[1:43:26.960 --> 1:43:35.520]  straight ahead. Have you ever suffered from giardia, food poisoning, heavy metal poisoning,
[1:43:35.520 --> 1:43:40.640]  arthritis, fatigue or high cholesterol? Maybe you're one of the 75 million Americans at the Center
[1:43:40.640 --> 1:43:46.080]  for Disease Control reports of suffering from internal parasites. If so, freshwater organics
[1:43:46.080 --> 1:43:50.000]  is proud to introduce you to a million-year-old miracle that has been used all over the world
[1:43:50.000 --> 1:43:53.840]  by health-conscious individuals seeking alternatives to chemicals and drugs.
[1:43:53.840 --> 1:44:01.040]  FPP or fossilized phytoplankin powder is a 100% natural organic product with absolutely no additives.
[1:44:01.040 --> 1:44:06.320]  When taken daily, it is an excellent source of natural plant-based silica with 14 trace minerals.
[1:44:06.320 --> 1:44:12.480]  Many believe it is a key to a healthy digestive tract. To find an FPP distributor near you or to
[1:44:12.480 --> 1:44:26.000]  buy it now online, go to www.freshwaterorganics.com. You can also call toll-free at 888-949-3570.
[1:44:26.000 --> 1:44:34.800]  That's 888-949-3570. Heart disease is on the rise. Clogged arteries, high blood pressure and high
[1:44:34.800 --> 1:44:40.400]  cholesterol levels may not be fully detected by you, but the symptoms are there. Loss of energy,
[1:44:40.400 --> 1:44:45.600]  blood sugar, spikes and drops, poor circulation and irregular heartbeat are just a few of these
[1:44:45.600 --> 1:44:51.040]  that can alert you that something is wrong. Hear how heart and body extract is making a difference
[1:44:51.040 --> 1:44:56.800]  in thousands of people's lives across America. My blood pressure has normalized, my diabetes has
[1:44:56.800 --> 1:45:01.040]  totally improved. Everyone is telling me now how much healthier I look and I'm telling everyone
[1:45:01.040 --> 1:45:05.920]  how much healthier I feel. I recommend heart and body extract to everyone. Anybody over 40 in the
[1:45:05.920 --> 1:45:11.760]  North American continent should be using this product as a preventative to keep their cardiovascular
[1:45:11.760 --> 1:45:20.480]  system healthy. Order your two-month supply today by calling 866-295-5305. That's 866-295-5305.
[1:45:20.480 --> 1:45:30.800]  Or order online, hbextract.com. Heart and body extract 866-295-5305. Collectors, outdoor enthusiasts,
[1:45:30.800 --> 1:45:35.600]  survivalists. The Army Navy store from your memory as a child is just that, a memory. But there is
[1:45:35.600 --> 1:45:40.880]  still one place to find everything from gas masks to ammo cans and find it cheap, mainmilitary.com.
[1:45:40.880 --> 1:45:45.200]  Get hard to find objects like real wool blankets for under 20 bucks, canteens for just two dollars
[1:45:45.200 --> 1:45:50.880]  or trioxane fuel for just a dollar a box. M-A-I-N-E military.com with free shipping on items over
[1:45:50.880 --> 1:45:56.080]  150 dollars. Not including heavy items. Find surplus items for cheap now, like 30-caliber
[1:45:56.080 --> 1:46:01.120]  cleaning kits for just 2.99 a piece or a dozen for 30 dollars. Flare pistols are only 25 dollars.
[1:46:01.120 --> 1:46:05.520]  Want to add a brand new Israeli gas mask to your collection? Kids in adult sizes are just 20 dollars.
[1:46:05.520 --> 1:46:10.160]  Get G3 mags for just two bucks or a military fuel can for only 16 dollars. Add the Siphon
[1:46:10.160 --> 1:46:15.680]  host for another 7.99. Find it all online at mainmilitary.com. Their website is adding wholesale
[1:46:15.680 --> 1:46:20.640]  items all the time, like Uzi mag pouches, get a dozen for just 36 dollars, or Swiss rain ponchos,
[1:46:20.640 --> 1:46:25.120]  now for only 42 dollars a dozen. And survival saws are just 60 dollars a dozen. With shipping
[1:46:25.120 --> 1:46:31.760]  throughout the world, check out mainmilitary.com. Deadline Live and Jack Blood are proud to announce
[1:46:31.760 --> 1:46:38.160]  our new bookstore. Okay, it's not really our online bookstore where you can get every title book
[1:46:38.160 --> 1:46:42.640]  and DVD you hear about on our live show. It's brought to you by the people at Brave New Books.
[1:46:42.640 --> 1:46:47.840]  BraveNewBookStore.com is the newest, bravest, and most complete bookstore online today. And their
[1:46:47.840 --> 1:46:52.400]  DVD selection has all the titles you need to decode the New World Order and fight the information
[1:46:52.400 --> 1:46:57.680]  war. BraveNewBookStore.com has awesome t-shirts to proudly display your patriotism and liberty
[1:46:57.680 --> 1:47:02.720]  stickers to alert the public at large. Brave New Books is physically located at 1904 Guadalupe
[1:47:02.720 --> 1:47:07.360]  Street under the Chase Bank Building next to UT in Austin, Texas. So stop on by and maybe stay
[1:47:07.360 --> 1:47:12.800]  for one of their film showings. Go to BraveNewBookStore.com now to bruise the virtual bookstore
[1:47:12.800 --> 1:47:19.280]  and look for the Jack Blood recommended section. Or call them at 866-516-6623.
[1:47:19.280 --> 1:47:25.680]  866-516-6623 to order the books and videos you hear about on Deadline Live. Be the resistance,
[1:47:25.680 --> 1:47:34.800]  tell your friends about BraveNewBookStore.com. Great host, great topics, free speech at its best.
[1:47:34.800 --> 1:47:38.400]  This is We The People Radio Network.
[1:48:15.600 --> 1:48:20.480]  They then buy Swiss villas and oil companies and reel things outside the nation
[1:48:20.480 --> 1:48:25.040]  while the currency still has value and is backed up by the people's wealth and the taxpayers.
[1:48:25.680 --> 1:48:29.040]  Then the word gets out that they have destroyed and debased the currency.
[1:48:29.040 --> 1:48:35.440]  And then the people get left holding the bag with massive tax increases to pay off the international
[1:48:35.440 --> 1:48:39.840]  debt, which is all fiat paid to private banks that issued the currency. It's an incredible
[1:48:39.840 --> 1:48:45.440]  scam for the bankers. They get all the real assets, we get left on the back. But inflation
[1:48:45.440 --> 1:48:51.680]  first hits when a currency goes down outside the nation. And so whereas the dollar in many areas
[1:48:51.680 --> 1:48:59.440]  has lost more than 80 percent of its value. And against the euro, close to 70 percent of its
[1:48:59.440 --> 1:49:07.200]  value, when you get into commodities, it's even lost more. And so oil is denominated in dollars.
[1:49:07.200 --> 1:49:11.760]  And if you watch the OPEC summits or you read all the foreign papers, it's not even debated.
[1:49:12.320 --> 1:49:16.720]  It's well-dollar devaluation. That's why. But you'll never hear that here.
[1:49:16.720 --> 1:49:21.920]  You'll hear the oil companies are doing it or you'll hear, you know, it's we need to get
[1:49:22.480 --> 1:49:26.880]  cleaner burning cars. If you do that, they'll just charge you even more. It'll be a hundred bucks
[1:49:26.880 --> 1:49:30.560]  a gallon. And I'm saying don't get cleaner burning cars. The point is they'll just keep jacking it
[1:49:30.560 --> 1:49:37.040]  up and jacking it up. You're being raped. Now, the globalist bought up all the real assets.
[1:49:37.040 --> 1:49:41.440]  Now they devalue the dollar, those dollars that they cash in for other currencies are coming
[1:49:41.440 --> 1:49:46.560]  back in to buy us for pennies on the dollar. All the big skyscrapers, the companies, the roads,
[1:49:47.200 --> 1:49:53.040]  it's just all going into receivership. I mean, the countries, we are being gutted like
[1:49:54.160 --> 1:49:57.840]  elites that got third world countries. And the IMF World Bank documents say that.
[1:49:57.840 --> 1:50:01.600]  You're, it's over. The country's going third world. Doesn't mean there still won't be wealth
[1:50:01.600 --> 1:50:06.400]  and still won't be, but this will be a place where wealth doesn't want to be. In fact, all the big
[1:50:06.400 --> 1:50:12.480]  money, the billionaires are all leaving. It's just incredible. I can't believe they did it to us.
[1:50:12.480 --> 1:50:17.360]  And they're leaving a vanguard of militarized police and military to suppress us during the
[1:50:17.360 --> 1:50:22.240]  implosion. They've already moved offshore. Halliburton's left to Dubai. They've all left.
[1:50:22.240 --> 1:50:26.720]  That's the new capital. Got a building almost twice the size of the World Trade Center is there.
[1:50:28.800 --> 1:50:32.000]  Now they will tell the truth about inflation in other markets.
[1:50:32.000 --> 1:50:37.520]  In other commodities like gold, here's Bloomberg today. Gold may rise to 5,000 inflation. Gold
[1:50:37.520 --> 1:50:43.120]  prices may rise to 5,000. It's 900 an ounce right now. As investors seek to protect themselves
[1:50:43.120 --> 1:50:49.760]  against accelerating inflation, Schroeder Investment Manager, LTD, which oversees 277
[1:50:49.760 --> 1:50:56.080]  billion of assets globally. Now in dollar devaluation to have $5,000 gold, that would mean
[1:50:56.080 --> 1:51:00.800]  that the dollar is going to drop by another 30% or we'll have roughly, depending on which
[1:51:00.800 --> 1:51:06.960]  index, about 10% of what it had. And that's just a seven years ago. It's less. It's worse.
[1:51:06.960 --> 1:51:12.240]  It's worth less than a cent to what it was in 1913 when the private banks took over the U.S.
[1:51:15.360 --> 1:51:19.520]  And man, all we're going to be left with is a vanguard of Iraq vets on Prozac and police
[1:51:19.520 --> 1:51:25.040]  uniforms, totally out of their minds. Drinking fluoride and injecting their kids as they flop
[1:51:25.040 --> 1:51:29.360]  around having convulsions from the from the mercury and still loving their God government,
[1:51:29.360 --> 1:51:35.440]  still loving that power, still loving bringing this country down. You just have no idea what
[1:51:35.440 --> 1:51:42.720]  you're getting ready to be put through people. Oh, I can't believe it. Oh man, I can't believe it.
[1:51:42.720 --> 1:51:45.920]  It's all over the fire news. You'll never hear it here in the slave control grid.
[1:51:46.800 --> 1:51:52.960]  But 2 billion may suffer from mobile cancer by 2020 study finds. The study survey conducted
[1:51:52.960 --> 1:51:57.360]  by Australian Health Research Institute funded by the government indicates due to billions of
[1:51:57.360 --> 1:52:02.000]  times more in volume of electromagnetic radiation emitted by billions of mobile phones, internet,
[1:52:02.880 --> 1:52:06.720]  intranet and wireless communications data transmissions will make almost one third of the
[1:52:06.720 --> 1:52:15.280]  world population about 2 billion patient of ear, eye and brain cancer beside other major body
[1:52:15.280 --> 1:52:22.160]  disorders like heart ailments that affects electromagnetic ganglia, impotence, migraine
[1:52:22.160 --> 1:52:27.200]  and epilepsy. According to the reports, the tissues of children are tender and are likely to be more
[1:52:27.200 --> 1:52:32.960]  affected by the use of wireless gadget and devices that should not be encouraged to be used.
[1:52:34.480 --> 1:52:40.800]  The fatal and volumetric effects of electromagnetic radiation emitted mainly by mobile phones,
[1:52:40.800 --> 1:52:45.360]  mobile phone antenna, tower mass transmission tower, microwave oven, wireless devices,
[1:52:45.360 --> 1:52:49.600]  systems and equipment. These dangerous effects have been certified and confirmed repeatedly
[1:52:49.600 --> 1:52:53.760]  by many leading medical scientific institutions in the world, ministries of health and various
[1:52:53.760 --> 1:52:58.640]  governments including the world health organization and have now admitted and confirmed and it just
[1:52:58.640 --> 1:53:04.560]  goes on, it sits all over. The GMO is 100 times worse, I mean just killing every rat and getting
[1:53:04.560 --> 1:53:12.400]  big they feed it to. They're getting post chest station, fast acting mutations that are non-cancerous.
[1:53:13.120 --> 1:53:17.360]  Now for people that don't know scientific terms, they're getting mutations like you'd see in
[1:53:17.360 --> 1:53:22.640]  old 50s movies, you know where radiation makes somebody grow another head and scientists always
[1:53:22.640 --> 1:53:27.920]  thought that was impossible, mutations could only happen at the zygote level at deformities,
[1:53:27.920 --> 1:53:33.360]  you know that scale. It doesn't matter, it doesn't matter, you don't believe any of it,
[1:53:33.360 --> 1:53:37.200]  you just love what's happening and let me tell you you're really going to love what's going to
[1:53:37.200 --> 1:53:42.080]  happen to you and as it gets worse and worse I want you to remember that some of us sacrificed
[1:53:42.080 --> 1:53:48.720]  our names, our treasure, maybe even our lives to warn you. Don't give your children mobile phones,
[1:53:48.720 --> 1:53:53.040]  stop using them, I've stopped using mine, I've got it for messages and literally
[1:53:54.080 --> 1:53:59.360]  maybe use it once a week now, I've just got to get rid of it. In fact we have wires in the
[1:53:59.360 --> 1:54:03.920]  office, I don't know why wireless has been stuck in there, I want it out this week, I want it out
[1:54:03.920 --> 1:54:10.400]  this week, we are trained to use this stuff, we are habitualized and we get trained to use it and
[1:54:10.400 --> 1:54:22.400]  it's over. I'm not your enemy government low-level minions, you've been brainwashed, you're being
[1:54:22.400 --> 1:54:26.560]  used, you're in the boat with us, you're under attack too. In fact let me find the eugenics
[1:54:26.560 --> 1:54:30.800]  article, I got a big stack of disgusting quotes and you can send off the universities and actually
[1:54:30.800 --> 1:54:40.960]  get the books where they wrote this and they're disgusting private letters. Where is it? Here
[1:54:40.960 --> 1:54:47.600]  it is, this is hell on earth, National Post wrote this, socialist made eugenics fashionable,
[1:54:47.600 --> 1:54:53.600]  yeah funded by the big banks want to socialize our will. All right there's George Bernard Shaw,
[1:54:53.600 --> 1:55:00.320]  H.G. Wells, Margaret Sanger, this is all out of their books, their letters, okay.
[1:55:03.360 --> 1:55:08.640]  Let me find it, I should have highlighted this, the people of Africa and Asia he said simply
[1:55:08.640 --> 1:55:12.880]  could never find a place in a modern world controlled by science, better to do away with
[1:55:12.880 --> 1:55:18.320]  the lot, I take it they will have to go and then he went into how they had to be exterminated.
[1:55:18.320 --> 1:55:23.760]  Margaret Sanger the founder of Planned Parenthood and the mother of the abortion movement called
[1:55:23.760 --> 1:55:28.560]  for radical eugenics approach as early as the first year of the 20th century and I've got the
[1:55:28.560 --> 1:55:33.200]  quotes here, by the way we sent off to universities for in-game, we didn't even spend much time on
[1:55:33.200 --> 1:55:36.560]  her, we ended up on the cutting room floor because it's just so much evil we couldn't cover it all
[1:55:36.560 --> 1:55:42.400]  in in-game and it's like oh we've got to kill all these black weeds but we can't let them know
[1:55:42.400 --> 1:55:47.200]  we've got to hire their black leaders to do it and in the 20s oh if we could just get fluoride
[1:55:47.200 --> 1:55:52.240]  in the water that'll dumb them down so we can kill everybody. Oh I've got all the quotes oh
[1:55:52.240 --> 1:55:57.520]  we'll give them mercury shots we found in rat tissue brains with the microscopes that it that
[1:55:57.520 --> 1:56:02.800]  it destroys more tissue and the problem is when they eat it we can put it in the food but then
[1:56:02.800 --> 1:56:07.280]  they pass most of it but if we can get it into their blood it will attack their cerebral cortex
[1:56:07.280 --> 1:56:11.440]  and we've been giving mercury shots to mental patients at the sanitariums and we're brain
[1:56:11.440 --> 1:56:17.440]  damaging them with a chemical lobotomy oh it's so wonderful oh I mean I've got it all right here
[1:56:17.440 --> 1:56:23.760]  I'm sick of it wake up man I'm not the weirdo for getting upset by these bug-eyed bastards
[1:56:24.480 --> 1:56:28.960]  you understand me all of you that have children out there all of you corporate climbers who
[1:56:28.960 --> 1:56:34.000]  wear the suits and act official and do whatever it takes to climb the ladder while our life is
[1:56:34.000 --> 1:56:38.880]  collapsing around us you better decide to join the fight hey I'm a big mouth I'm a loud mouth
[1:56:38.880 --> 1:56:44.560]  I'm not the right guy to lead this movement probably well then you step up you step up
[1:56:44.560 --> 1:56:50.320]  right now all of you who think you can do it better than me and you start warning people right now
[1:56:54.000 --> 1:56:58.640]  you don't you deny what I'm saying without checking it out don't you just say I'm making
[1:56:58.640 --> 1:57:02.000]  this up without looking into it let me tell you something you look into this you're going to
[1:57:02.000 --> 1:57:05.680]  find out it's true and you're going to find out there's a murdering group of scientists
[1:57:05.680 --> 1:57:09.760]  that work for the private banks that now own the planet who want the future the ultimate
[1:57:09.760 --> 1:57:14.720]  and selfishness they want to control the future they want to control human destiny they say they're
[1:57:14.720 --> 1:57:21.520]  going to kill 80 to 90 percent of us ut has lectures where they get 95 percent standing ovations
[1:57:21.520 --> 1:57:26.640]  when they talk about carrying out the plan my dad had never told me about it he was in the academy
[1:57:26.640 --> 1:57:32.480]  of sciences when he was in high school already in already in college he went to ut as a freshman
[1:57:32.480 --> 1:57:37.520]  and they had 125 the smartest kids in texas that year from their test scores and they took six kids
[1:57:37.520 --> 1:57:44.320]  he was one of them the the german botany professor what spear i think was his name and and said yes
[1:57:44.320 --> 1:57:48.880]  we're gonna set up a world government carry out eugenics against everyone you have been chosen
[1:57:48.880 --> 1:57:55.600]  for this and my dad said hell no and he never told me that until about a year ago this stuff's
[1:57:55.600 --> 1:58:01.600]  everywhere they're everywhere you understand that we're all in danger we're all under attack
[1:58:01.600 --> 1:58:07.600]  right now all i'm trying to do is whine here they're killing you and they say you deserve to die
[1:58:07.600 --> 1:58:11.280]  they've even told me you deserve to die because they go alex you tell them and they don't even
[1:58:11.280 --> 1:58:19.040]  care see that shows they deserve to die this is pure evil pure evil wake up hi this is ten
[1:58:19.040 --> 1:58:23.040]  Anderson did you miss your favorite shows on gcn today thanks to the continued support of our
[1:58:23.040 --> 1:58:27.840]  listeners subscribers and sponsors we are proud to bring the gcn audience a new and exciting way
[1:58:27.840 --> 1:58:33.680]  to listen called on demand available on gcn live dot com on demand plays each show continuously
[1:58:33.680 --> 1:58:38.800]  until the next time the show goes live it's simple to use just go to gcn live dot com click on the
[1:58:38.800 --> 1:58:44.560]  on demand button and find your favorite shows don't get discouraged get on demand free thanks
[1:58:44.560 --> 1:58:52.160]  again to the listeners at gcn live dot com looking for profit looking for safety and security the
[1:58:52.160 --> 1:58:57.920]  ten-dollar olympic commemorative gold coin offers both this low-mintage collector coin with a total
[1:58:57.920 --> 1:59:03.600]  series mintage under six hundred thousand has sold at four times its current price falling dollar
[1:59:03.600 --> 1:59:09.760]  values and inflation make this likely to happen again secure your position today call mitis resources
[1:59:09.760 --> 1:59:15.920]  at one eight hundred six eight six two two three seven that's one eight hundred six eight six two
[1:59:15.920 --> 1:59:31.840]  three seven oh what a beautiful day for the beach look up there in the sky
[1:59:47.040 --> 1:59:52.960]  jack blood catch deadline live from 2 p.m. to 4 p.m. central Monday through Friday right here on
[1:59:52.960 --> 2:00:16.880]  we the people ready to go
